ID;Beroep;Marges;Perioden;ZiekteverzuimpercentageWerknemers_1;AandeelWerknemersDieHebbenVerzuimd_2;AantalKeerVerzuimd_3;AantalWerkdagenVerzuimd_4;AantalWerkdagenMeestRecenteVerzuim_5;k_1Tot5Werkdagen_6;k_5Tot20Werkdagen_7;k_20Tot210Werkdagen_8;k_210WerkdagenOfMeer_9;Rug_10;NekSchoudersArmenPolsenHanden_11;HeupBenenKnieenVoeten_12;HartEnVaatstelsel_13;PsychischOverspannenheidBurnOut_14;VermoeidheidOfConcentratieproblemen_15;ConflictOpHetWerk_16;Luchtwegen_17;BuikMaagOfDarmen_18;Huid_19;OrenOfOgen_20;GriepOfVerkoudheid_21;Hoofdpijn_22;KlachtenInVerbandMetZwangerschap_23;OverigeKlachten_24;GriepVerkoudheidOfAnderVirus_25;Hoofdpijn_26;PsychischOverspannenheidBurnOut_27;VermoeidheidOfConcentratieproblemen_28;Rug_29;NekSchoudersArmenPolsenHanden_30;HeupBenenKnieenVoeten_31;HartEnVaatstelsel_32;BuikMaagOfDarmen_33;Luchtwegen_34;Huid_35;OrenOfOgen_36;OverigeKlachten_37;Zwangerschapsklachten_38;Menstruatieklachten_39;Overgangsklachten_40;MenstruatieOfOvergangsklachten_41;JaHoofdzakelijkGevolgVanMijnWerk_42;JaVoorEenDeelGevolgVanMijnWerk_43;NeeGeenGevolgVanMijnWerk_44;WeetNiet_45;WerkdrukWerkstress_46;EmotioneelTeZwaar_47;LichamelijkTeZwaar_48;LangdurigDezelfdeHandelingOfPcWerk_49;TeMoeilijkWerk_50;ProblemenMetLeidingWerkgever_51;ProblemenMetCollegaOfOndergeschikte_52;ProblemenMetKlanten_53;GevaarlijkWerkBedrijfsongeval_54;GevaarlijkeStoffen_55;AndereReden_56;TeHogeWerkdruk_57;LangDezelfdeBewegingenDoen_58;LangAchterDeComputerWerken_59;SlechteFysiekeWerkomstandigheden_60;LichamelijkTeZwaarWerk_61;EmotioneelTeZwaarWerk_62;RuzieConflictOngewenstGedrag_63;ArbeidsongevalOfOngeluk_64;BesmettingOpHetWerk_65;AndereReden_66
2022;063 Beveiligingswerkers;Waarde;2023;5.6;45.7;2.6;22.6;25.2;62.5;21.9;12.6;3.0;;;;;;;;;;;;;;;;51.7;3.2;11.3;2.3;4.4;2.1;5.9;0.7;5.1;0.5;0.0;0.4;12.3;;;;;7.2;19.2;65.0;8.6;;;;;;;;;;;;;;;;;;;;;
2023;063 Beveiligingswerkers;Waarde;2024;5.3;50.4;2.9;20.2;16.7;62.4;21.2;14.5;1.9;;;;;;;;;;;;;;;;51.1;3.5;8.8;2.7;4.7;4.1;6.0;0.7;5.2;0.9;0.5;0.9;11.0;;;;;13.8;11.8;70.0;4.4;;;;;;;;;;;;;;;;;;;;;
2024;063 Beveiligingswerkers;Ondergrens 95%-interval;2014;3.5;38.8;1.6;15.5;13.8;54.9;17.9;8.8;1.2;4.8;3.6;3.1;1.3;3.7;0.7;0.1;1.3;4.9;0.0;0.6;35.9;1.5;0.2;8.4;;;;;;;;;;;;;;;;;;7.3;14.3;58.5;2.8;;;;;;;;;;;;;;;;;;;;;
2025;063 Beveiligingswerkers;Ondergrens 95%-interval;2015;4.2;41.0;1.7;17.1;14.1;55.2;17.7;12.2;0.6;5.8;2.3;5.4;1.1;4.2;1.8;0.1;0.9;5.9;0.0;0.1;38.7;0.7;0.0;8.1;;;;;;;;;;;;;;;;;;6.5;13.7;60.9;4.6;;;;;;;;;;;;;;;;;;;;;
2026;063 Beveiligingswerkers;Ondergrens 95%-interval;2016;4.2;44.6;1.8;16.6;13.8;54.0;20.7;10.7;0.7;6.6;2.8;3.5;0.7;4.5;0.7;0.1;0.6;6.2;0.3;0.4;36.9;0.7;0.2;11.4;;;;;;;;;;;;;;;;;;7.9;12.5;62.3;3.6;;;;;;;;;;;;;;;;;;;;;
2027;063 Beveiligingswerkers;Ondergrens 95%-interval;2017;4.2;42.6;1.7;16.8;15.2;54.6;20.1;9.7;1.0;5.5;3.6;4.8;1.7;6.4;0.3;0.1;1.3;5.2;0.6;0.4;34.7;2.5;0.1;7.0;;;;;;;;;;;;;;;;;;8.3;17.8;55.1;3.7;28.7;4.0;5.5;2.9;0.0;3.7;0.7;1.0;0.5;0.1;15.8;;;;;;;;;;
2028;063 Beveiligingswerkers;Ondergrens 95%-interval;2018;4.4;47.6;2.3;16.7;13.8;54.3;21.0;10.7;0.9;3.8;2.3;3.5;1.1;8.0;2.2;0.1;1.7;6.0;0.0;0.7;37.6;2.7;0.1;8.1;;;;;;;;;;;;;;;;;;11.1;12.4;59.4;4.1;26.9;2.9;4.3;6.1;0.0;3.0;0.8;1.5;2.8;0.1;15.1;;;;;;;;;;
2029;063 Beveiligingswerkers;Ondergrens 95%-interval;2019;4.5;47.6;2.1;16.8;14.5;61.5;14.2;10.8;1.4;4.3;3.5;5.5;1.1;6.8;2.5;0.4;1.7;4.4;0.3;0.2;36.8;2.6;0.1;6.6;;;;;;;;;;;;;;;;;;10.6;13.2;55.8;6.7;21.9;1.8;7.4;4.9;0.0;5.8;1.3;0.4;3.2;0.1;15.5;;;;;;;;;;
2030;063 Beveiligingswerkers;Ondergrens 95%-interval;2020;4.8;43.4;2.0;19.1;15.1;48.3;23.3;13.1;0.7;3.0;2.3;3.3;0.7;6.5;1.1;0.3;2.8;5.5;0.1;0.2;33.6;3.9;0.0;12.8;;;;;;;;;;;;;;;;;;6.9;11.0;61.2;6.7;;;;;;;;;;;;;;;;;;;;;
2031;063 Beveiligingswerkers;Ondergrens 95%-interval;2021;4.3;43.9;1.8;17.9;16.7;45.6;25.8;10.6;2.0;4.6;1.1;2.4;0.6;6.2;0.6;0.1;2.0;5.4;0.1;0.7;32.7;0.8;0.4;16.7;;;;;;;;;;;;;;;;;;6.8;14.1;57.9;5.8;;;;;;;;;;;;;;;;;;;;;
2032;063 Beveiligingswerkers;Ondergrens 95%-interval;2022;4.9;54.7;2.0;16.5;12.8;47.9;29.8;8.8;0.6;;;;;;;;;;;;;;;;58.6;0.9;3.4;0.4;3.0;1.7;3.1;0.6;2.1;1.3;0.1;0.3;5.3;;;;;7.9;10.0;61.3;7.5;;;;;;;;;;;;9.9;1.1;2.8;2.8;4.0;1.2;7.4;4.1;14.9;6.6
2033;063 Beveiligingswerkers;Ondergrens 95%-interval;2023;4.4;42.3;2.2;17.8;15.4;57.1;17.7;9.5;1.6;;;;;;;;;;;;;;;;46.3;1.9;8.3;1.1;2.8;1.0;3.9;0.3;3.2;0.2;0.0;0.1;9.3;;;;;4.9;15.3;59.6;6.0;;;;;;;;;;;;;;;;;;;;;
2034;063 Beveiligingswerkers;Ondergrens 95%-interval;2024;4.2;46.6;2.3;15.9;11.5;56.9;17.0;11.2;0.8;;;;;;;;;;;;;;;;45.6;1.9;6.1;1.4;2.9;2.4;4.0;0.2;3.3;0.3;0.1;0.3;8.1;;;;;10.4;8.6;64.7;2.7;;;;;;;;;;;;;;;;;;;;;
2035;063 Beveiligingswerkers;Bovengrens 95%-interval;2014;6.2;47.6;2.0;26.7;30.6;68.1;29.0;17.4;6.3;11.9;10.4;9.5;5.3;9.9;6.0;3.3;6.0;12.0;;4.0;49.8;9.6;3.6;17.2;;;;;;;;;;;;;;;;;;15.3;24.9;71.4;9.2;;;;;;;;;;;;;;;;;;;;;
2036;063 Beveiligingswerkers;Bovengrens 95%-interval;2015;6.5;48.3;2.3;26.1;29.2;66.0;26.8;20.2;3.9;11.9;6.5;11.4;3.9;9.8;5.9;2.2;3.9;12.3;2.1;1.7;49.8;4.1;1.8;15.2;;;;;;;;;;;;;;;;;;12.8;22.0;71.3;10.5;;;;;;;;;;;;;;;;;;;;;
2037;063 Beveiligingswerkers;Bovengrens 95%-interval;2016;6.4;52.0;2.5;24.5;25.9;64.5;30.0;18.0;3.6;13.1;7.2;8.3;3.5;9.9;3.5;2.3;3.3;12.1;2.5;3.3;47.5;3.9;2.4;18.8;;;;;;;;;;;;;;;;;;14.8;20.3;72.4;8.5;;;;;;;;;;;;;;;;;;;;;
2038;063 Beveiligingswerkers;Bovengrens 95%-interval;2017;6.7;50.1;2.5;26.2;27.9;65.6;29.9;16.9;4.6;11.3;8.9;10.7;6.0;12.7;2.4;2.1;5.2;10.6;3.6;3.2;45.8;7.4;2.6;13.5;;;;;;;;;;;;;;;;;;15.6;27.0;65.9;9.0;47.1;14.6;17.6;12.3;;14.0;6.5;9.5;7.5;6.1;32.8;;;;;;;;;;
2039;063 Beveiligingswerkers;Bovengrens 95%-interval;2018;6.6;54.5;3.3;24.8;24.6;64.1;29.7;17.5;3.8;8.3;5.9;7.9;3.7;14.2;6.2;1.6;4.7;11.4;0.9;3.3;47.3;6.8;1.9;13.9;;;;;;;;;;;;;;;;;;18.1;19.4;68.7;8.8;43.9;13.0;14.6;17.2;;12.1;7.7;9.6;12.3;3.8;29.3;;;;;;;;;;
2040;063 Beveiligingswerkers;Bovengrens 95%-interval;2019;6.6;54.4;3.0;24.3;24.3;70.6;21.5;17.4;4.3;9.2;8.6;10.5;4.0;12.6;6.5;3.2;4.8;8.8;2.3;2.0;46.4;6.8;1.8;11.8;;;;;;;;;;;;;;;;;;17.7;20.4;65.3;12.4;38.0;10.4;19.3;15.8;;16.8;14.1;5.8;12.3;6.9;29.9;;;;;;;;;;
2041;063 Beveiligingswerkers;Bovengrens 95%-interval;2020;7.2;50.6;3.2;27.6;24.5;59.2;32.9;21.2;3.4;7.6;6.1;8.3;3.5;12.5;4.6;2.2;7.5;11.4;1.4;2.1;44.4;9.5;2.0;20.2;;;;;;;;;;;;;;;;;;13.2;18.7;71.3;13.2;;;;;;;;;;;;;;;;;;;;;
2042;063 Beveiligingswerkers;Bovengrens 95%-interval;2021;6.8;51.6;2.6;27.9;33.6;57.1;36.8;18.2;6.3;9.9;5.2;6.6;3.5;12.8;3.6;2.2;6.4;11.6;1.6;3.8;44.2;3.8;2.9;25.5;;;;;;;;;;;;;;;;;;13.3;23.7;69.0;11.9;;;;;;;;;;;;;;;;;;;;;
2043;063 Beveiligingswerkers;Bovengrens 95%-interval;2022;7.4;61.8;2.8;24.9;24.3;57.7;39.1;14.9;3.5;;;;;;;;;;;;;;;;68.0;3.9;8.0;2.7;7.2;4.8;7.4;2.5;6.3;5.1;2.5;2.0;10.4;;;;;14.5;16.6;70.7;13.6;;;;;;;;;;;;26.0;11.7;13.8;14.2;15.1;10.1;24.3;14.9;32.0;19.3
2044;063 Beveiligingswerkers;Bovengrens 95%-interval;2023;6.9;49.3;3.0;27.3;34.9;67.6;26.7;16.6;5.4;;;;;;;;;;;;;;;;56.9;5.5;15.3;4.7;7.0;4.4;8.8;1.9;8.1;1.6;;1.6;16.2;;;;;10.5;24.0;69.9;12.1;;;;;;;;;;;;;;;;;;;;;
2045;063 Beveiligingswerkers;Bovengrens 95%-interval;2024;6.5;54.2;3.4;24.4;21.9;67.6;26.1;18.7;4.0;;;;;;;;;;;;;;;;56.5;6.3;12.5;5.2;7.6;6.9;8.9;2.7;8.2;2.4;2.1;2.3;14.8;;;;;18.0;16.0;74.8;7.4;;;;;;;;;;;;;;;;;;;;;
2046;0631 Politie-inspecteurs;Waarde;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2047;0631 Politie-inspecteurs;Waarde;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2048;0631 Politie-inspecteurs;Waarde;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2049;0631 Politie-inspecteurs;Waarde;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2050;0631 Politie-inspecteurs;Waarde;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2051;0631 Politie-inspecteurs;Waarde;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2052;0631 Politie-inspecteurs;Waarde;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2053;0631 Politie-inspecteurs;Waarde;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2054;0631 Politie-inspecteurs;Waarde;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2055;0631 Politie-inspecteurs;Waarde;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2056;0631 Politie-inspecteurs;Waarde;2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2057;0631 Politie-inspecteurs;Ondergrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2058;0631 Politie-inspecteurs;Ondergrens 95%-interval;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2059;0631 Politie-inspecteurs;Ondergrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2060;0631 Politie-inspecteurs;Ondergrens 95%-interval;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2061;0631 Politie-inspecteurs;Ondergrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2062;0631 Politie-inspecteurs;Ondergrens 95%-interval;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2063;0631 Politie-inspecteurs;Ondergrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064;0631 Politie-inspecteurs;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065;0631 Politie-inspecteurs;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2066;0631 Politie-inspecteurs;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2067;0631 Politie-inspecteurs;Ondergrens 95%-interval;2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2068;0631 Politie-inspecteurs;Bovengrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2069;0631 Politie-inspecteurs;Bovengrens 95%-interval;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2070;0631 Politie-inspecteurs;Bovengrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2071;0631 Politie-inspecteurs;Bovengrens 95%-interval;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2072;0631 Politie-inspecteurs;Bovengrens 95%-interval;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2073;0631 Politie-inspecteurs;Bovengrens 95%-interval;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2074;0631 Politie-inspecteurs;Bovengrens 95%-interval;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2075;0631 Politie-inspecteurs;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2076;0631 Politie-inspecteurs;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2077;0631 Politie-inspecteurs;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2078;0631 Politie-inspecteurs;Bovengrens 95%-interval;2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2079;0632 Politie en brandweer;Waarde;2014;6.6;46.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2080;0632 Politie en brandweer;Waarde;2015;8.3;56.3;2.1;23.8;28.6;64.2;15.9;17.9;2.0;9.6;2.8;8.5;2.7;8.0;4.9;1.0;0.9;8.2;0.8;0.6;42.1;0.7;0.7;9.2;;;;;;;;;;;;;;;;;;11.3;18.8;64.3;5.7;;;;;;;;;;;;;;;;;;;;;
2081;0632 Politie en brandweer;Waarde;2016;6.4;58.2;1.8;19.9;15.0;66.8;17.7;14.3;1.3;10.3;4.6;5.7;3.9;8.0;1.4;0.0;1.5;8.1;0.0;2.6;42.8;2.0;0.0;10.1;;;;;;;;;;;;;;;;;;12.3;12.9;69.1;5.7;;;;;;;;;;;;;;;;;;;;;
2082;0632 Politie en brandweer;Waarde;2017;8.1;56.3;1.8;25.6;29.0;63.1;18.6;14.5;3.8;9.9;5.2;6.4;4.0;9.0;1.2;0.6;2.6;5.7;0.7;1.8;41.5;3.3;1.0;9.0;;;;;;;;;;;;;;;;;;8.5;24.1;61.8;5.6;;;;;;;;;;;;;;;;;;;;;
2083;0632 Politie en brandweer;Waarde;2018;6.7;55.9;3.0;22.3;15.7;62.0;22.5;15.1;0.4;6.9;4.0;7.3;2.5;10.4;0.8;0.0;2.2;6.2;0.0;0.5;44.2;7.1;0.7;10.6;;;;;;;;;;;;;;;;;;17.2;15.6;61.1;6.1;;;;;;;;;;;;;;;;;;;;;
2084;0632 Politie en brandweer;Waarde;2019;6.4;52.1;2.1;21.7;22.9;62.4;18.7;15.4;3.5;6.9;5.3;6.9;1.7;14.4;2.7;1.0;3.2;5.4;1.3;0.7;41.8;3.0;0.0;7.0;;;;;;;;;;;;;;;;;;14.5;18.5;62.1;4.9;;;;;;;;;;;;;;;;;;;;;
2085;0632 Politie en brandweer;Waarde;2020;6.3;53.8;2.2;19.8;20.4;58.4;24.1;15.7;1.8;6.4;4.1;3.0;2.7;10.0;3.1;1.1;2.1;6.3;0.4;0.0;42.0;9.3;0.0;13.4;;;;;;;;;;;;;;;;;;10.9;17.0;62.4;9.8;;;;;;;;;;;;;;;;;;;;;
2086;0632 Politie en brandweer;Waarde;2021;5.5;46.8;1.9;21.6;26.1;51.0;32.7;12.4;3.9;6.5;4.7;4.1;1.4;7.8;1.0;0.8;4.9;5.9;0.7;1.9;41.7;3.2;0.8;16.3;;;;;;;;;;;;;;;;;;13.3;15.7;64.1;6.8;;;;;;;;;;;;;;;;;;;;;
2087;0632 Politie en brandweer;Waarde;2022;10.0;65.3;2.5;29.1;31.7;52.3;28.6;15.7;3.3;;;;;;;;;;;;;;;;54.6;3.1;6.3;0.9;5.3;5.9;6.5;0.5;4.5;3.5;0.0;1.1;7.7;;;;;10.9;12.1;67.6;9.4;;;;;;;;;;;;;;;;;;;;;
2088;0632 Politie en brandweer;Waarde;2023;5.2;46.9;2.5;20.6;22.8;68.6;18.6;9.3;3.4;;;;;;;;;;;;;;;;59.9;3.6;9.0;0.3;2.3;0.1;4.6;0.6;5.1;0.6;0.0;1.5;12.3;;;;;6.4;14.3;70.4;8.9;;;;;;;;;;;;;;;;;;;;;
2089;0632 Politie en brandweer;Waarde;2024;5.3;52.9;3.5;;19.2;68.8;15.8;12.4;2.9;;;;;;;;;;;;;;;;62.0;4.2;7.5;0.9;6.0;3.1;4.3;0.0;5.0;0.0;0.0;0.7;6.3;;;;;11.2;7.0;78.0;3.9;;;;;;;;;;;;;;;;;;;;;
2090;0632 Politie en brandweer;Ondergrens 95%-interval;2014;3.6;38.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2091;0632 Politie en brandweer;Ondergrens 95%-interval;2015;5.6;49.3;1.4;16.5;11.5;54.9;10.4;11.9;0.5;5.3;0.9;4.6;1.0;4.2;2.1;0.1;0.1;4.3;0.1;0.1;33.1;0.1;0.1;5.1;;;;;;;;;;;;;;;;;;6.6;12.7;55.0;2.5;;;;;;;;;;;;;;;;;;;;;
2092;0632 Politie en brandweer;Ondergrens 95%-interval;2016;4.3;51.4;1.6;13.7;8.2;58.0;12.0;9.2;0.3;6.0;2.1;2.7;1.6;4.2;0.3;0.0;0.4;4.3;0.0;0.8;34.3;0.5;0.0;5.9;;;;;;;;;;;;;;;;;;7.6;8.0;60.3;2.7;;;;;;;;;;;;;;;;;;;;;
2093;0632 Politie en brandweer;Ondergrens 95%-interval;2017;5.0;49.4;1.2;16.4;16.0;54.2;12.8;9.4;1.4;5.8;2.3;3.3;1.9;5.1;0.3;0.1;0.8;2.8;0.1;0.4;32.8;1.2;0.1;5.0;;;;;;;;;;;;;;;;;;4.6;17.5;52.9;2.6;;;;;;;;;;;;;;;;;;;;;
2094;0632 Politie en brandweer;Ondergrens 95%-interval;2018;4.5;49.8;1.9;15.1;9.9;53.5;16.3;9.9;0.1;3.6;1.8;4.0;1.0;6.1;0.1;0.0;0.8;3.3;0.0;0.1;35.9;3.9;0.1;6.7;;;;;;;;;;;;;;;;;;11.7;10.5;52.7;3.1;;;;;;;;;;;;;;;;;;;;;
2095;0632 Politie en brandweer;Ondergrens 95%-interval;2019;4.4;46.2;1.6;14.9;13.2;54.2;13.0;10.3;1.6;3.8;2.7;3.7;0.5;9.3;1.0;0.1;1.3;2.9;0.3;0.1;34.0;1.1;0.0;4.0;;;;;;;;;;;;;;;;;;9.5;13.0;53.8;2.3;;;;;;;;;;;;;;;;;;;;;
2096;0632 Politie en brandweer;Ondergrens 95%-interval;2020;4.3;47.8;1.5;14.2;12.3;50.0;17.8;10.6;0.6;3.3;2.0;1.2;0.9;6.1;1.1;0.3;0.7;3.2;0.1;0.0;33.6;5.2;0.0;8.9;;;;;;;;;;;;;;;;;;6.7;11.5;54.0;5.7;;;;;;;;;;;;;;;;;;;;;
2097;0632 Politie en brandweer;Ondergrens 95%-interval;2021;3.3;40.2;1.3;13.4;8.8;41.0;23.9;7.3;1.4;3.2;1.7;1.6;0.2;4.0;0.1;0.1;1.9;2.8;0.1;0.4;32.0;1.1;0.1;10.5;;;;;;;;;;;;;;;;;;7.9;9.7;54.2;3.4;;;;;;;;;;;;;;;;;;;;;
2098;0632 Politie en brandweer;Ondergrens 95%-interval;2022;6.6;58.8;1.8;18.9;16.3;43.7;21.4;10.7;1.1;;;;;;;;;;;;;;;;45.9;1.1;3.1;0.1;2.4;3.1;3.4;0.1;1.7;1.2;0.0;0.3;4.2;;;;;6.6;7.5;59.0;5.2;;;;;;;;;;;;;;;;;;;;;
2099;0632 Politie en brandweer;Ondergrens 95%-interval;2023;2.9;40.3;1.8;12.0;6.8;58.7;12.0;5.1;1.1;;;;;;;;;;;;;;;;50.0;1.4;4.5;0.0;0.8;0.0;1.8;0.1;2.2;0.1;0.0;0.4;7.2;;;;;3.1;8.3;60.4;4.5;;;;;;;;;;;;;;;;;;;;;
2100;0632 Politie en brandweer;Ondergrens 95%-interval;2024;2.7;45.8;2.3;;6.2;59.1;9.8;7.6;0.8;;;;;;;;;;;;;;;;52.1;1.6;3.8;0.1;3.0;0.9;1.9;0.0;1.9;0.0;0.0;0.1;3.0;;;;;6.3;3.5;68.8;1.4;;;;;;;;;;;;;;;;;;;;;
2101;0632 Politie en brandweer;Bovengrens 95%-interval;2014;9.7;54.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2102;0632 Politie en brandweer;Bovengrens 95%-interval;2015;11.0;63.0;2.8;31.2;45.8;72.5;23.5;26.0;7.8;16.6;8.5;15.0;7.1;14.9;10.8;6.5;6.1;14.9;5.5;4.3;51.7;4.7;4.9;16.0;;;;;;;;;;;;;;;;;;18.6;26.9;72.7;12.3;;;;;;;;;;;;;;;;;;;;;
2103;0632 Politie en brandweer;Bovengrens 95%-interval;2016;8.5;64.7;2.0;26.0;21.9;74.5;25.4;21.4;5.1;17.0;9.7;11.8;9.0;14.5;5.5;;5.9;14.6;;8.0;51.7;7.8;;16.8;;;;;;;;;;;;;;;;;;19.5;20.1;76.7;11.6;;;;;;;;;;;;;;;;;;;;;
2104;0632 Politie en brandweer;Bovengrens 95%-interval;2017;11.1;62.9;2.3;34.8;41.9;71.2;26.3;21.6;9.7;16.3;11.1;12.0;8.3;15.6;4.5;4.0;8.2;11.2;5.1;7.5;50.8;8.7;6.7;15.5;;;;;;;;;;;;;;;;;;15.1;32.4;70.0;11.5;;;;;;;;;;;;;;;;;;;;;
2105;0632 Politie en brandweer;Bovengrens 95%-interval;2018;8.9;61.8;4.1;29.6;21.4;69.8;30.2;22.3;2.8;12.6;8.8;12.9;6.0;17.1;5.3;;5.8;11.6;;3.7;52.8;12.7;4.7;16.5;;;;;;;;;;;;;;;;;;24.6;22.5;68.9;11.8;;;;;;;;;;;;;;;;;;;;;
2106;0632 Politie en brandweer;Bovengrens 95%-interval;2019;8.5;57.9;2.6;28.5;32.6;70.0;26.0;22.3;7.8;12.1;10.4;12.4;5.5;21.4;7.0;6.8;7.8;10.0;5.2;4.9;50.1;7.9;;12.0;;;;;;;;;;;;;;;;;;21.5;25.8;69.7;10.3;;;;;;;;;;;;;;;;;;;;;
2107;0632 Politie en brandweer;Bovengrens 95%-interval;2020;8.3;59.7;2.9;25.5;28.4;66.4;31.8;22.6;5.7;11.8;8.3;7.3;7.3;16.0;8.3;4.0;6.3;12.0;3.0;;50.8;15.9;;19.7;;;;;;;;;;;;;;;;;;17.1;24.4;70.1;16.3;;;;;;;;;;;;;;;;;;;;;
2108;0632 Politie en brandweer;Bovengrens 95%-interval;2021;7.7;53.5;2.5;29.9;43.4;60.9;43.0;20.2;10.5;12.7;12.3;10.1;9.2;14.7;7.0;5.5;12.1;12.1;4.8;8.0;52.1;8.5;5.7;24.5;;;;;;;;;;;;;;;;;;21.5;24.5;73.0;13.3;;;;;;;;;;;;;;;;;;;;;
