ID;Geslacht;Leeftijd;Maandloon;BedrijfstakkenSBI2008;HerkomstNationaliteit;Perioden;BuitenlandGeborenWerknemersTotaal_1;BuitenlandGeborenWerknemersIngesc_2;BuitenlandGeborenWerknemersNietI_3
1495;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Polen;2007, vrijdag 28 september;45.4;6.9;38.5
1496;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Polen;2008, vrijdag 26 september;63.2;9.2;54.0
1497;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Polen;2009, vrijdag 25 september;66.2;11.2;55.0
1498;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Polen;2010, vrijdag 24 september;72.3;14.4;57.9
1499;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Polen;2011, vrijdag 23 september;83.9;19.2;64.7
1500;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Polen;2012, vrijdag 28 september;90.7;23.1;67.7
1501;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Polen;2013, vrijdag 28 september;96.6;26.4;70.2
1502;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Polen;2014, vrijdag 26 september;101.0;31.6;69.4
1503;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Portugal;2006, vrijdag 29 september;4.8;1.7;3.1
1504;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Portugal;2007, vrijdag 28 september;4.7;2.0;2.7
1505;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Portugal;2008, vrijdag 26 september;4.9;2.3;2.6
1506;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Portugal;2009, vrijdag 25 september;4.4;2.5;2.0
1507;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Portugal;2010, vrijdag 24 september;3.9;2.4;1.5
1508;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Portugal;2011, vrijdag 23 september;4.2;2.5;1.8
1509;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Portugal;2012, vrijdag 28 september;4.6;2.7;1.9
1510;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Portugal;2013, vrijdag 28 september;4.6;2.8;1.8
1511;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Portugal;2014, vrijdag 26 september;4.7;2.9;1.7
1512;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Roemenië;2006, vrijdag 29 september;0.8;0.8;0.0
1513;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Roemenië;2007, vrijdag 28 september;0.9;0.9;0.1
1514;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Roemenië;2008, vrijdag 26 september;1.1;1.0;0.2
1515;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Roemenië;2009, vrijdag 25 september;1.1;0.9;0.2
1516;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Roemenië;2010, vrijdag 24 september;1.3;0.9;0.3
1517;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Roemenië;2011, vrijdag 23 september;1.2;1.0;0.2
1518;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Roemenië;2012, vrijdag 28 september;1.3;1.1;0.2
1519;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Roemenië;2013, vrijdag 28 september;1.4;1.2;0.1
1520;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Roemenië;2014, vrijdag 26 september;3.4;2.0;1.4
1521;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Spanje;2006, vrijdag 29 september;1.4;1.1;0.3
1522;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Spanje;2007, vrijdag 28 september;1.4;1.1;0.3
1523;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Spanje;2008, vrijdag 26 september;1.5;1.3;0.2
1524;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Spanje;2009, vrijdag 25 september;1.4;1.2;0.2
1525;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Spanje;2010, vrijdag 24 september;1.6;1.2;0.3
1526;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Spanje;2011, vrijdag 23 september;1.7;1.4;0.3
1527;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Spanje;2012, vrijdag 28 september;2.1;1.7;0.5
1528;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Spanje;2013, vrijdag 28 september;2.5;2.0;0.6
1529;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Spanje;2014, vrijdag 26 september;2.8;2.2;0.5
1530;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Verenigd Koninkrijk;2006, vrijdag 29 september;6.6;4.7;1.9
1531;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Verenigd Koninkrijk;2007, vrijdag 28 september;7.2;5.0;2.2
1532;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Verenigd Koninkrijk;2008, vrijdag 26 september;7.5;5.1;2.4
1533;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Verenigd Koninkrijk;2009, vrijdag 25 september;6.6;4.9;1.7
1534;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Verenigd Koninkrijk;2010, vrijdag 24 september;6.2;4.7;1.6
1535;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Verenigd Koninkrijk;2011, vrijdag 23 september;6.3;4.6;1.7
1536;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Verenigd Koninkrijk;2012, vrijdag 28 september;5.9;4.6;1.4
1537;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Verenigd Koninkrijk;2013, vrijdag 28 september;5.9;4.6;1.3
1538;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;M-N Zakelijke dienstverlening;Verenigd Koninkrijk;2014, vrijdag 26 september;5.7;4.5;1.2
1539;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Totaal;2006, vrijdag 29 september;95.8;86.7;9.2
1540;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Totaal;2007, vrijdag 28 september;100.6;90.7;10.0
1541;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Totaal;2008, vrijdag 26 september;105.4;95.5;9.9
1542;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Totaal;2009, vrijdag 25 september;110.5;100.2;10.3
1543;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Totaal;2010, vrijdag 24 september;114.5;104.4;10.1
1544;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Totaal;2011, vrijdag 23 september;114.5;104.7;9.8
1545;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Totaal;2012, vrijdag 28 september;112.8;103.3;9.5
1546;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Totaal;2013, vrijdag 28 september;110.1;101.1;9.0
1547;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Totaal;2014, vrijdag 26 september;105.5;96.8;8.7
1548;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Afrika;2006, vrijdag 29 september;9.9;9.8;0.1
1549;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Afrika;2007, vrijdag 28 september;10.7;10.6;0.1
1550;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Afrika;2008, vrijdag 26 september;11.5;11.4;0.1
1551;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Afrika;2009, vrijdag 25 september;12.3;12.2;0.0
1552;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Afrika;2010, vrijdag 24 september;12.8;12.7;0.0
1553;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Afrika;2011, vrijdag 23 september;12.4;12.3;0.0
1554;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Afrika;2012, vrijdag 28 september;12.2;12.2;0.0
1555;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Afrika;2013, vrijdag 28 september;11.8;11.8;0.0
1556;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Afrika;2014, vrijdag 26 september;11.1;11.1;0.0
1557;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Amerika;2006, vrijdag 29 september;34.5;34.4;0.1
1558;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Amerika;2007, vrijdag 28 september;35.6;35.5;0.1
1559;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Amerika;2008, vrijdag 26 september;36.3;36.2;0.1
1560;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Amerika;2009, vrijdag 25 september;37.1;37.0;0.1
1561;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Amerika;2010, vrijdag 24 september;37.8;37.7;0.1
1562;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Amerika;2011, vrijdag 23 september;37.3;37.2;0.1
1563;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Amerika;2012, vrijdag 28 september;36.1;36.0;0.1
1564;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Amerika;2013, vrijdag 28 september;35.1;35.1;0.1
1565;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Amerika;2014, vrijdag 26 september;32.8;32.7;0.1
1566;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Azië;2006, vrijdag 29 september;11.1;11.0;0.1
1567;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Azië;2007, vrijdag 28 september;11.8;11.7;0.1
1568;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Azië;2008, vrijdag 26 september;12.9;12.8;0.1
1569;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Azië;2009, vrijdag 25 september;13.7;13.7;0.1
1570;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Azië;2010, vrijdag 24 september;14.5;14.4;0.1
1571;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Azië;2011, vrijdag 23 september;14.6;14.5;0.1
1572;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Azië;2012, vrijdag 28 september;14.5;14.4;0.1
1573;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Azië;2013, vrijdag 28 september;14.0;14.0;0.1
1574;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Azië;2014, vrijdag 26 september;13.4;13.4;0.1
1575;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Europa;2006, vrijdag 29 september;40.0;31.1;8.9
1576;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Europa;2007, vrijdag 28 september;42.1;32.6;9.5
1577;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Europa;2008, vrijdag 26 september;44.3;34.8;9.5
1578;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Europa;2009, vrijdag 25 september;47.0;36.9;10.0
1579;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Europa;2010, vrijdag 24 september;48.9;39.2;9.7
1580;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Europa;2011, vrijdag 23 september;49.7;40.2;9.5
1581;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Europa;2012, vrijdag 28 september;49.5;40.3;9.2
1582;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Europa;2013, vrijdag 28 september;48.6;39.9;8.7
1583;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Europa;2014, vrijdag 26 september;47.7;39.2;8.4
1584;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Oceanië;2006, vrijdag 29 september;0.3;0.3;0.0
1585;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Oceanië;2007, vrijdag 28 september;0.4;0.3;0.0
1586;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Oceanië;2008, vrijdag 26 september;0.3;0.3;0.0
1587;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Oceanië;2009, vrijdag 25 september;0.3;0.3;0.0
1588;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Oceanië;2010, vrijdag 24 september;0.4;0.4;0.0
1589;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Oceanië;2011, vrijdag 23 september;0.4;0.4;0.0
1590;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Oceanië;2012, vrijdag 28 september;0.4;0.4;0.0
1591;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Oceanië;2013, vrijdag 28 september;0.4;0.4;0.0
1592;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Oceanië;2014, vrijdag 26 september;0.4;0.4;0.0
1593;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;EU 26;2006, vrijdag 29 september;30.4;21.7;8.8
1594;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;EU 26;2007, vrijdag 28 september;32.0;22.6;9.4
1595;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;EU 26;2008, vrijdag 26 september;33.4;24.0;9.3
1596;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;EU 26;2009, vrijdag 25 september;35.4;25.5;10.0
1597;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;EU 26;2010, vrijdag 24 september;36.8;27.1;9.7
1598;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;EU 26;2011, vrijdag 23 september;37.4;28.0;9.4
1599;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;EU 26;2012, vrijdag 28 september;37.3;28.2;9.1
1600;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;EU 26;2013, vrijdag 28 september;36.6;28.0;8.7
1601;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;EU 26;2014, vrijdag 26 september;36.2;27.8;8.4
1602;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;EU 10;2006, vrijdag 29 september;4.1;4.0;0.1
1603;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;EU 10;2007, vrijdag 28 september;4.5;4.4;0.1
1604;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;EU 10;2008, vrijdag 26 september;5.1;4.9;0.2
1605;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;EU 10;2009, vrijdag 25 september;5.8;5.4;0.4
1606;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;EU 10;2010, vrijdag 24 september;6.4;6.0;0.3
1607;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;EU 10;2011, vrijdag 23 september;6.7;6.3;0.4
1608;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;EU 10;2012, vrijdag 28 september;6.9;6.5;0.4
1609;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;EU 10;2013, vrijdag 28 september;6.9;6.5;0.4
1610;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;EU 10;2014, vrijdag 26 september;6.8;6.5;0.4
1611;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;België;2006, vrijdag 29 september;6.9;3.3;3.6
1612;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;België;2007, vrijdag 28 september;7.1;3.4;3.8
1613;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;België;2008, vrijdag 26 september;7.3;3.5;3.8
1614;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;België;2009, vrijdag 25 september;7.5;3.5;3.9
1615;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;België;2010, vrijdag 24 september;7.6;3.7;3.9
1616;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;België;2011, vrijdag 23 september;7.6;3.7;3.9
1617;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;België;2012, vrijdag 28 september;7.3;3.6;3.7
1618;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;België;2013, vrijdag 28 september;7.1;3.5;3.6
1619;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;België;2014, vrijdag 26 september;6.8;3.3;3.5
1620;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Bulgarije;2006, vrijdag 29 september;0.3;0.3;0.0
1621;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Bulgarije;2007, vrijdag 28 september;0.3;0.3;0.0
1622;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Bulgarije;2008, vrijdag 26 september;0.3;0.3;0.0
1623;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Bulgarije;2009, vrijdag 25 september;0.4;0.4;0.0
1624;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Bulgarije;2010, vrijdag 24 september;0.4;0.4;0.0
1625;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Bulgarije;2011, vrijdag 23 september;0.4;0.4;0.0
1626;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Bulgarije;2012, vrijdag 28 september;0.4;0.4;0.0
1627;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Bulgarije;2013, vrijdag 28 september;0.4;0.4;0.0
1628;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Bulgarije;2014, vrijdag 26 september;0.5;0.5;0.0
1629;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Duitsland;2006, vrijdag 29 september;6.9;6.1;0.8
1630;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Duitsland;2007, vrijdag 28 september;7.4;6.4;1.0
1631;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Duitsland;2008, vrijdag 26 september;7.9;6.8;1.1
1632;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Duitsland;2009, vrijdag 25 september;8.4;7.2;1.2
1633;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Duitsland;2010, vrijdag 24 september;8.8;7.7;1.2
1634;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Duitsland;2011, vrijdag 23 september;9.1;7.9;1.2
1635;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Duitsland;2012, vrijdag 28 september;9.0;7.8;1.2
1636;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Duitsland;2013, vrijdag 28 september;8.9;7.6;1.3
1637;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Duitsland;2014, vrijdag 26 september;8.7;7.4;1.2
1638;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Frankrijk;2006, vrijdag 29 september;1.2;1.2;0.1
1639;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Frankrijk;2007, vrijdag 28 september;1.3;1.2;0.1
1640;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Frankrijk;2008, vrijdag 26 september;1.3;1.2;0.1
1641;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Frankrijk;2009, vrijdag 25 september;1.4;1.3;0.1
1642;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Frankrijk;2010, vrijdag 24 september;1.4;1.3;0.1
1643;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Frankrijk;2011, vrijdag 23 september;1.4;1.4;0.1
1644;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Frankrijk;2012, vrijdag 28 september;1.4;1.4;0.1
1645;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Frankrijk;2013, vrijdag 28 september;1.4;1.3;0.1
1646;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Frankrijk;2014, vrijdag 26 september;1.4;1.3;0.1
1647;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);Totaal;O-Q Overheid en zorg;Griekenland;2006, vrijdag 29 september;0.3;0.3;0.0
