ID;Bromfietssoort;Geslacht;Persoonskenmerken;Perioden;PersonenInBezitVanVoertuigen_1;PersonenInBezitVanVoertuigen_2
1544;Brommobiel;Mannen;Herkomst: niet-westerse allochtoon;2012;300;0.0
1545;Brommobiel;Mannen;Herkomst: niet-westerse allochtoon;2013;300;0.0
1546;Brommobiel;Mannen;Herkomst: niet-westerse allochtoon;2014;300;0.0
1547;Brommobiel;Mannen;Herkomst: niet-westerse allochtoon;2015;300;0.0
1548;Brommobiel;Mannen;Werknemer;2010;3700;0.1
1549;Brommobiel;Mannen;Werknemer;2011;3900;0.1
1550;Brommobiel;Mannen;Werknemer;2012;3900;0.1
1551;Brommobiel;Mannen;Werknemer;2013;3800;0.1
1552;Brommobiel;Mannen;Werknemer;2014;3600;0.1
1553;Brommobiel;Mannen;Werknemer;2015;3400;0.1
1554;Brommobiel;Mannen;Zelfstandige;2010;700;0.1
1555;Brommobiel;Mannen;Zelfstandige;2011;700;0.1
1556;Brommobiel;Mannen;Zelfstandige;2012;800;0.1
1557;Brommobiel;Mannen;Zelfstandige;2013;800;0.1
1558;Brommobiel;Mannen;Zelfstandige;2014;800;0.1
1559;Brommobiel;Mannen;Zelfstandige;2015;800;0.1
1560;Brommobiel;Mannen;Uitkeringsontvanger;2010;1700;0.3
1561;Brommobiel;Mannen;Uitkeringsontvanger;2011;1800;0.3
1562;Brommobiel;Mannen;Uitkeringsontvanger;2012;1900;0.4
1563;Brommobiel;Mannen;Uitkeringsontvanger;2013;2000;0.4
1564;Brommobiel;Mannen;Uitkeringsontvanger;2014;2100;0.4
1565;Brommobiel;Mannen;Uitkeringsontvanger;2015;2100;0.3
1566;Brommobiel;Mannen;Pensioenontvanger;2010;4400;0.4
1567;Brommobiel;Mannen;Pensioenontvanger;2011;4300;0.4
1568;Brommobiel;Mannen;Pensioenontvanger;2012;4300;0.3
1569;Brommobiel;Mannen;Pensioenontvanger;2013;4300;0.3
1570;Brommobiel;Mannen;Pensioenontvanger;2014;4200;0.3
1571;Brommobiel;Mannen;Pensioenontvanger;2015;4100;0.3
1572;Brommobiel;Mannen;Student;2010;100;0.0
1573;Brommobiel;Mannen;Student;2011;100;0.0
1574;Brommobiel;Mannen;Student;2012;100;0.0
1575;Brommobiel;Mannen;Student;2013;100;0.0
1576;Brommobiel;Mannen;Student;2014;100;0.0
1577;Brommobiel;Mannen;Student;2015;100;0.0
1578;Brommobiel;Mannen;Overig niet actief /zonder inkomen;2010;200;0.1
1579;Brommobiel;Mannen;Overig niet actief /zonder inkomen;2011;200;0.1
1580;Brommobiel;Mannen;Overig niet actief /zonder inkomen;2012;200;0.1
1581;Brommobiel;Mannen;Overig niet actief /zonder inkomen;2013;200;0.1
1582;Brommobiel;Mannen;Overig niet actief /zonder inkomen;2014;200;0.1
1583;Brommobiel;Mannen;Overig niet actief /zonder inkomen;2015;200;0.1
1584;Brommobiel;Vrouwen;Totaal persoonskenmerken;2010;7900;0.1
1585;Brommobiel;Vrouwen;Totaal persoonskenmerken;2011;8200;0.1
1586;Brommobiel;Vrouwen;Totaal persoonskenmerken;2012;8300;0.1
1587;Brommobiel;Vrouwen;Totaal persoonskenmerken;2013;8300;0.1
1588;Brommobiel;Vrouwen;Totaal persoonskenmerken;2014;8100;0.1
1589;Brommobiel;Vrouwen;Totaal persoonskenmerken;2015;8000;0.1
1590;Brommobiel;Vrouwen;Leeftijd: 16 tot 18 jaar;2010;100;0.1
1591;Brommobiel;Vrouwen;Leeftijd: 16 tot 18 jaar;2011;100;0.1
1592;Brommobiel;Vrouwen;Leeftijd: 16 tot 18 jaar;2012;100;0.0
1593;Brommobiel;Vrouwen;Leeftijd: 16 tot 18 jaar;2013;100;0.0
1594;Brommobiel;Vrouwen;Leeftijd: 16 tot 18 jaar;2014;100;0.0
1595;Brommobiel;Vrouwen;Leeftijd: 16 tot 18 jaar;2015;100;0.0
1596;Brommobiel;Vrouwen;Leeftijd: 18 tot 20 jaar;2010;100;0.0
1597;Brommobiel;Vrouwen;Leeftijd: 18 tot 20 jaar;2011;100;0.0
1598;Brommobiel;Vrouwen;Leeftijd: 18 tot 20 jaar;2012;100;0.0
1599;Brommobiel;Vrouwen;Leeftijd: 18 tot 20 jaar;2013;100;0.0
1600;Brommobiel;Vrouwen;Leeftijd: 18 tot 20 jaar;2014;100;0.0
1601;Brommobiel;Vrouwen;Leeftijd: 18 tot 20 jaar;2015;0;0.0
1602;Brommobiel;Vrouwen;Leeftijd: 20 tot 25 jaar;2010;100;0.0
1603;Brommobiel;Vrouwen;Leeftijd: 20 tot 25 jaar;2011;100;0.0
1604;Brommobiel;Vrouwen;Leeftijd: 20 tot 25 jaar;2012;200;0.0
1605;Brommobiel;Vrouwen;Leeftijd: 20 tot 25 jaar;2013;200;0.0
1606;Brommobiel;Vrouwen;Leeftijd: 20 tot 25 jaar;2014;200;0.0
1607;Brommobiel;Vrouwen;Leeftijd: 20 tot 25 jaar;2015;100;0.0
1608;Brommobiel;Vrouwen;Leeftijd: 25 tot 30 jaar;2010;200;0.0
1609;Brommobiel;Vrouwen;Leeftijd: 25 tot 30 jaar;2011;200;0.0
1610;Brommobiel;Vrouwen;Leeftijd: 25 tot 30 jaar;2012;200;0.0
1611;Brommobiel;Vrouwen;Leeftijd: 25 tot 30 jaar;2013;200;0.0
1612;Brommobiel;Vrouwen;Leeftijd: 25 tot 30 jaar;2014;200;0.0
1613;Brommobiel;Vrouwen;Leeftijd: 25 tot 30 jaar;2015;100;0.0
1614;Brommobiel;Vrouwen;Leeftijd: 30 tot 35 jaar;2010;300;0.1
1615;Brommobiel;Vrouwen;Leeftijd: 30 tot 35 jaar;2011;300;0.1
1616;Brommobiel;Vrouwen;Leeftijd: 30 tot 35 jaar;2012;300;0.1
1617;Brommobiel;Vrouwen;Leeftijd: 30 tot 35 jaar;2013;300;0.1
1618;Brommobiel;Vrouwen;Leeftijd: 30 tot 35 jaar;2014;200;0.0
1619;Brommobiel;Vrouwen;Leeftijd: 30 tot 35 jaar;2015;200;0.0
1620;Brommobiel;Vrouwen;Leeftijd: 35 tot 40 jaar;2010;500;0.1
1621;Brommobiel;Vrouwen;Leeftijd: 35 tot 40 jaar;2011;500;0.1
1622;Brommobiel;Vrouwen;Leeftijd: 35 tot 40 jaar;2012;500;0.1
1623;Brommobiel;Vrouwen;Leeftijd: 35 tot 40 jaar;2013;400;0.1
1624;Brommobiel;Vrouwen;Leeftijd: 35 tot 40 jaar;2014;400;0.1
1625;Brommobiel;Vrouwen;Leeftijd: 35 tot 40 jaar;2015;400;0.1
1626;Brommobiel;Vrouwen;Leeftijd: 40 tot 45 jaar;2010;700;0.1
1627;Brommobiel;Vrouwen;Leeftijd: 40 tot 45 jaar;2011;800;0.1
1628;Brommobiel;Vrouwen;Leeftijd: 40 tot 45 jaar;2012;800;0.1
1629;Brommobiel;Vrouwen;Leeftijd: 40 tot 45 jaar;2013;800;0.1
1630;Brommobiel;Vrouwen;Leeftijd: 40 tot 45 jaar;2014;700;0.1
1631;Brommobiel;Vrouwen;Leeftijd: 40 tot 45 jaar;2015;600;0.1
1632;Brommobiel;Vrouwen;Leeftijd: 45 tot 50 jaar;2010;800;0.1
1633;Brommobiel;Vrouwen;Leeftijd: 45 tot 50 jaar;2011;800;0.1
1634;Brommobiel;Vrouwen;Leeftijd: 45 tot 50 jaar;2012;900;0.1
1635;Brommobiel;Vrouwen;Leeftijd: 45 tot 50 jaar;2013;900;0.1
1636;Brommobiel;Vrouwen;Leeftijd: 45 tot 50 jaar;2014;900;0.1
1637;Brommobiel;Vrouwen;Leeftijd: 45 tot 50 jaar;2015;900;0.1
1638;Brommobiel;Vrouwen;Leeftijd: 50 tot 55 jaar;2010;900;0.2
1639;Brommobiel;Vrouwen;Leeftijd: 50 tot 55 jaar;2011;1000;0.2
1640;Brommobiel;Vrouwen;Leeftijd: 50 tot 55 jaar;2012;900;0.2
1641;Brommobiel;Vrouwen;Leeftijd: 50 tot 55 jaar;2013;900;0.1
1642;Brommobiel;Vrouwen;Leeftijd: 50 tot 55 jaar;2014;900;0.1
1643;Brommobiel;Vrouwen;Leeftijd: 50 tot 55 jaar;2015;900;0.1
1644;Brommobiel;Vrouwen;Leeftijd: 55 tot 60 jaar;2010;900;0.2
1645;Brommobiel;Vrouwen;Leeftijd: 55 tot 60 jaar;2011;900;0.2
1646;Brommobiel;Vrouwen;Leeftijd: 55 tot 60 jaar;2012;1000;0.2
1647;Brommobiel;Vrouwen;Leeftijd: 55 tot 60 jaar;2013;1000;0.2
1648;Brommobiel;Vrouwen;Leeftijd: 55 tot 60 jaar;2014;1000;0.2
1649;Brommobiel;Vrouwen;Leeftijd: 55 tot 60 jaar;2015;1000;0.2
1650;Brommobiel;Vrouwen;Leeftijd: 60 tot 65 jaar;2010;800;0.2
1651;Brommobiel;Vrouwen;Leeftijd: 60 tot 65 jaar;2011;800;0.2
1652;Brommobiel;Vrouwen;Leeftijd: 60 tot 65 jaar;2012;900;0.2
1653;Brommobiel;Vrouwen;Leeftijd: 60 tot 65 jaar;2013;800;0.2
1654;Brommobiel;Vrouwen;Leeftijd: 60 tot 65 jaar;2014;800;0.2
1655;Brommobiel;Vrouwen;Leeftijd: 60 tot 65 jaar;2015;900;0.2
1656;Brommobiel;Vrouwen;Leeftijd: 65 tot 70 jaar;2010;600;0.2
1657;Brommobiel;Vrouwen;Leeftijd: 65 tot 70 jaar;2011;700;0.2
1658;Brommobiel;Vrouwen;Leeftijd: 65 tot 70 jaar;2012;700;0.2
1659;Brommobiel;Vrouwen;Leeftijd: 65 tot 70 jaar;2013;800;0.2
1660;Brommobiel;Vrouwen;Leeftijd: 65 tot 70 jaar;2014;800;0.2
1661;Brommobiel;Vrouwen;Leeftijd: 65 tot 70 jaar;2015;800;0.2
1662;Brommobiel;Vrouwen;Leeftijd: 70 tot 75 jaar;2010;600;0.2
1663;Brommobiel;Vrouwen;Leeftijd: 70 tot 75 jaar;2011;600;0.2
1664;Brommobiel;Vrouwen;Leeftijd: 70 tot 75 jaar;2012;600;0.2
1665;Brommobiel;Vrouwen;Leeftijd: 70 tot 75 jaar;2013;600;0.2
1666;Brommobiel;Vrouwen;Leeftijd: 70 tot 75 jaar;2014;600;0.2
1667;Brommobiel;Vrouwen;Leeftijd: 70 tot 75 jaar;2015;600;0.2
1668;Brommobiel;Vrouwen;Leeftijd: 75 tot 80 jaar;2010;500;0.2
1669;Brommobiel;Vrouwen;Leeftijd: 75 tot 80 jaar;2011;600;0.2
1670;Brommobiel;Vrouwen;Leeftijd: 75 tot 80 jaar;2012;600;0.2
1671;Brommobiel;Vrouwen;Leeftijd: 75 tot 80 jaar;2013;600;0.2
1672;Brommobiel;Vrouwen;Leeftijd: 75 tot 80 jaar;2014;600;0.2
1673;Brommobiel;Vrouwen;Leeftijd: 75 tot 80 jaar;2015;600;0.2
1674;Brommobiel;Vrouwen;Leeftijd: 80 tot 85 jaar;2010;400;0.2
1675;Brommobiel;Vrouwen;Leeftijd: 80 tot 85 jaar;2011;400;0.2
1676;Brommobiel;Vrouwen;Leeftijd: 80 tot 85 jaar;2012;400;0.2
1677;Brommobiel;Vrouwen;Leeftijd: 80 tot 85 jaar;2013;400;0.2
1678;Brommobiel;Vrouwen;Leeftijd: 80 tot 85 jaar;2014;400;0.2
1679;Brommobiel;Vrouwen;Leeftijd: 80 tot 85 jaar;2015;400;0.2
1680;Brommobiel;Vrouwen;Leeftijd: 85 jaar of ouder;2010;300;0.2
1681;Brommobiel;Vrouwen;Leeftijd: 85 jaar of ouder;2011;300;0.2
1682;Brommobiel;Vrouwen;Leeftijd: 85 jaar of ouder;2012;300;0.2
1683;Brommobiel;Vrouwen;Leeftijd: 85 jaar of ouder;2013;300;0.2
1684;Brommobiel;Vrouwen;Leeftijd: 85 jaar of ouder;2014;300;0.2
1685;Brommobiel;Vrouwen;Leeftijd: 85 jaar of ouder;2015;300;0.2
1686;Brommobiel;Vrouwen;Leeftijd: 16 tot 25 jaar;2010;300;0.0
1687;Brommobiel;Vrouwen;Leeftijd: 16 tot 25 jaar;2011;300;0.0
1688;Brommobiel;Vrouwen;Leeftijd: 16 tot 25 jaar;2012;300;0.0
1689;Brommobiel;Vrouwen;Leeftijd: 16 tot 25 jaar;2013;300;0.0
1690;Brommobiel;Vrouwen;Leeftijd: 16 tot 25 jaar;2014;300;0.0
1691;Brommobiel;Vrouwen;Leeftijd: 16 tot 25 jaar;2015;300;0.0
1692;Brommobiel;Vrouwen;Leeftijd: 25 tot 35 jaar;2010;400;0.0
1693;Brommobiel;Vrouwen;Leeftijd: 25 tot 35 jaar;2011;400;0.0
1694;Brommobiel;Vrouwen;Leeftijd: 25 tot 35 jaar;2012;400;0.0
1695;Brommobiel;Vrouwen;Leeftijd: 25 tot 35 jaar;2013;400;0.0
1696;Brommobiel;Vrouwen;Leeftijd: 25 tot 35 jaar;2014;400;0.0
1697;Brommobiel;Vrouwen;Leeftijd: 25 tot 35 jaar;2015;300;0.0
1698;Brommobiel;Vrouwen;Leeftijd: 35 tot 45 jaar;2010;1200;0.1
1699;Brommobiel;Vrouwen;Leeftijd: 35 tot 45 jaar;2011;1200;0.1
1700;Brommobiel;Vrouwen;Leeftijd: 35 tot 45 jaar;2012;1200;0.1
1701;Brommobiel;Vrouwen;Leeftijd: 35 tot 45 jaar;2013;1200;0.1
1702;Brommobiel;Vrouwen;Leeftijd: 35 tot 45 jaar;2014;1100;0.1
1703;Brommobiel;Vrouwen;Leeftijd: 35 tot 45 jaar;2015;1000;0.1
1704;Brommobiel;Vrouwen;Leeftijd: 45 tot 55 jaar;2010;1700;0.1
1705;Brommobiel;Vrouwen;Leeftijd: 45 tot 55 jaar;2011;1800;0.1
1706;Brommobiel;Vrouwen;Leeftijd: 45 tot 55 jaar;2012;1800;0.1
1707;Brommobiel;Vrouwen;Leeftijd: 45 tot 55 jaar;2013;1800;0.1
1708;Brommobiel;Vrouwen;Leeftijd: 45 tot 55 jaar;2014;1800;0.1
1709;Brommobiel;Vrouwen;Leeftijd: 45 tot 55 jaar;2015;1800;0.1
1710;Brommobiel;Vrouwen;Leeftijd: 55 tot 65 jaar;2010;1700;0.2
1711;Brommobiel;Vrouwen;Leeftijd: 55 tot 65 jaar;2011;1800;0.2
1712;Brommobiel;Vrouwen;Leeftijd: 55 tot 65 jaar;2012;1900;0.2
1713;Brommobiel;Vrouwen;Leeftijd: 55 tot 65 jaar;2013;1900;0.2
1714;Brommobiel;Vrouwen;Leeftijd: 55 tot 65 jaar;2014;1900;0.2
1715;Brommobiel;Vrouwen;Leeftijd: 55 tot 65 jaar;2015;1900;0.2
1716;Brommobiel;Vrouwen;Leeftijd: 65 tot 75 jaar;2010;1200;0.2
1717;Brommobiel;Vrouwen;Leeftijd: 65 tot 75 jaar;2011;1300;0.2
1718;Brommobiel;Vrouwen;Leeftijd: 65 tot 75 jaar;2012;1300;0.2
1719;Brommobiel;Vrouwen;Leeftijd: 65 tot 75 jaar;2013;1400;0.2
1720;Brommobiel;Vrouwen;Leeftijd: 65 tot 75 jaar;2014;1400;0.2
1721;Brommobiel;Vrouwen;Leeftijd: 65 tot 75 jaar;2015;1400;0.2
1722;Brommobiel;Vrouwen;Leeftijd: 75 jaar of ouder;2010;1300;0.2
1723;Brommobiel;Vrouwen;Leeftijd: 75 jaar of ouder;2011;1300;0.2
1724;Brommobiel;Vrouwen;Leeftijd: 75 jaar of ouder;2012;1300;0.2
1725;Brommobiel;Vrouwen;Leeftijd: 75 jaar of ouder;2013;1300;0.2
1726;Brommobiel;Vrouwen;Leeftijd: 75 jaar of ouder;2014;1300;0.2
1727;Brommobiel;Vrouwen;Leeftijd: 75 jaar of ouder;2015;1300;0.2
1728;Brommobiel;Vrouwen;Herkomst: autochtoon;2010;6700;0.1
1729;Brommobiel;Vrouwen;Herkomst: autochtoon;2011;7000;0.1
1730;Brommobiel;Vrouwen;Herkomst: autochtoon;2012;7100;0.1
1731;Brommobiel;Vrouwen;Herkomst: autochtoon;2013;7100;0.1
1732;Brommobiel;Vrouwen;Herkomst: autochtoon;2014;7000;0.1
1733;Brommobiel;Vrouwen;Herkomst: autochtoon;2015;6900;0.1
1734;Brommobiel;Vrouwen;Herkomst: westerse allochtoon;2010;900;0.1
1735;Brommobiel;Vrouwen;Herkomst: westerse allochtoon;2011;800;0.1
1736;Brommobiel;Vrouwen;Herkomst: westerse allochtoon;2012;800;0.1
1737;Brommobiel;Vrouwen;Herkomst: westerse allochtoon;2013;900;0.1
1738;Brommobiel;Vrouwen;Herkomst: westerse allochtoon;2014;800;0.1
1739;Brommobiel;Vrouwen;Herkomst: westerse allochtoon;2015;800;0.1
1740;Brommobiel;Vrouwen;Herkomst: niet-westerse allochtoon;2010;300;0.1
1741;Brommobiel;Vrouwen;Herkomst: niet-westerse allochtoon;2011;400;0.1
1742;Brommobiel;Vrouwen;Herkomst: niet-westerse allochtoon;2012;400;0.1
1743;Brommobiel;Vrouwen;Herkomst: niet-westerse allochtoon;2013;400;0.0
1744;Brommobiel;Vrouwen;Herkomst: niet-westerse allochtoon;2014;300;0.0
1745;Brommobiel;Vrouwen;Herkomst: niet-westerse allochtoon;2015;300;0.0
1746;Brommobiel;Vrouwen;Werknemer;2010;2400;0.1
1747;Brommobiel;Vrouwen;Werknemer;2011;2500;0.1
1748;Brommobiel;Vrouwen;Werknemer;2012;2500;0.1
1749;Brommobiel;Vrouwen;Werknemer;2013;2400;0.1
1750;Brommobiel;Vrouwen;Werknemer;2014;2300;0.1
1751;Brommobiel;Vrouwen;Werknemer;2015;2200;0.1
1752;Brommobiel;Vrouwen;Zelfstandige;2010;200;0.1
1753;Brommobiel;Vrouwen;Zelfstandige;2011;300;0.1
1754;Brommobiel;Vrouwen;Zelfstandige;2012;300;0.1
1755;Brommobiel;Vrouwen;Zelfstandige;2013;300;0.1
1756;Brommobiel;Vrouwen;Zelfstandige;2014;300;0.1
1757;Brommobiel;Vrouwen;Zelfstandige;2015;300;0.1
1758;Brommobiel;Vrouwen;Uitkeringsontvanger;2010;1500;0.3
1759;Brommobiel;Vrouwen;Uitkeringsontvanger;2011;1600;0.3
1760;Brommobiel;Vrouwen;Uitkeringsontvanger;2012;1700;0.3
1761;Brommobiel;Vrouwen;Uitkeringsontvanger;2013;1800;0.3
1762;Brommobiel;Vrouwen;Uitkeringsontvanger;2014;1800;0.3
1763;Brommobiel;Vrouwen;Uitkeringsontvanger;2015;1800;0.3
1764;Brommobiel;Vrouwen;Pensioenontvanger;2010;2900;0.2
1765;Brommobiel;Vrouwen;Pensioenontvanger;2011;3000;0.2
1766;Brommobiel;Vrouwen;Pensioenontvanger;2012;3000;0.2
1767;Brommobiel;Vrouwen;Pensioenontvanger;2013;3000;0.2
1768;Brommobiel;Vrouwen;Pensioenontvanger;2014;2900;0.2
1769;Brommobiel;Vrouwen;Pensioenontvanger;2015;2900;0.2
1770;Brommobiel;Vrouwen;Student;2010;100;0.0
1771;Brommobiel;Vrouwen;Student;2011;100;0.0
1772;Brommobiel;Vrouwen;Student;2012;100;0.0
1773;Brommobiel;Vrouwen;Student;2013;100;0.0
1774;Brommobiel;Vrouwen;Student;2014;100;0.0
1775;Brommobiel;Vrouwen;Student;2015;100;0.0
1776;Brommobiel;Vrouwen;Overig niet actief /zonder inkomen;2010;800;0.1
1777;Brommobiel;Vrouwen;Overig niet actief /zonder inkomen;2011;700;0.1
1778;Brommobiel;Vrouwen;Overig niet actief /zonder inkomen;2012;700;0.1
1779;Brommobiel;Vrouwen;Overig niet actief /zonder inkomen;2013;700;0.1
1780;Brommobiel;Vrouwen;Overig niet actief /zonder inkomen;2014;700;0.1
1781;Brommobiel;Vrouwen;Overig niet actief /zonder inkomen;2015;700;0.1
