ID;Arbeidspositie;Arbeidsduur;Geslacht;Persoonskenmerken;Perioden;Totaal_1;Deeltijd_2;MinderDan20UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot35UurPerWeek_6;k_20Tot28UurPerWeek_7;k_28Tot35UurPerWeek_8;Voltijd35UurOfMeerPerWeek_9;Onbekend_10;GemiddeldAantalExtraGewensteUren_11
2530;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2015 1e kwartaal;137;86;8;0.0;8;78;39;40;50;1;12.0
2531;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2015 2e kwartaal;123;78;8;0.0;8;70;36;34;44;1;12.4
2532;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2015 3e kwartaal;125;74;7;0.0;7;67;32;35;51;1;12.4
2533;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2015 4e kwartaal;127;79;9;0.0;9;70;37;33;47;1;11.7
2534;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2015 ;128;79;8;0.0;8;71;36;36;48;1;12.1
2535;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2016 1e kwartaal;116;69;8;0.0;8;60;30;30;46;1;12.1
2536;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2016 2e kwartaal;117;72;8;0.0;8;63;28;35;45;1;12.0
2537;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2016 3e kwartaal;107;66;7;0.0;7;59;26;33;40;1;10.9
2538;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2016 4e kwartaal;109;77;10;0.0;10;68;32;36;30;1;11.6
2539;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2016;112;71;8;0.0;8;63;29;33;40;1;11.7
2540;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2017 1e kwartaal;105;67;7;0.0;7;59;24;35;36;3;12.1
2541;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2017 2e kwartaal;96;56;4;0.0;4;52;25;27;39;1;11.7
2542;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2017 3e kwartaal;79;55;6;0.0;6;49;22;27;24;1;10.7
2543;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2017 4e kwartaal;92;61;8;0.0;8;53;19;34;30;0;12.2
2544;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2017;93;60;6;0.0;6;53;23;31;32;1;11.8
2545;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2018 1e kwartaal;85;56;5;0.0;5;51;21;29;28;1;10.8
2546;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2018 2e kwartaal;79;51;6;0.0;6;45;18;27;27;1;11.6
2547;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2018 3e kwartaal;79;53;7;0.0;7;46;20;26;26;0;11.3
2548;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2018 4e kwartaal;76;51;4;0.0;4;47;18;29;25;0;11.3
2549;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2018;80;53;6;0.0;6;47;19;28;27;1;11.2
2550;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2019 1e kwartaal;84;56;7;0.0;7;49;20;29;28;1;11.0
2551;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2019 2e kwartaal;85;49;4;0.0;4;45;19;26;36;1;10.3
2552;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2019 3e kwartaal;77;45;4;0.0;4;41;18;23;31;1;11.6
2553;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2019 4e kwartaal;72;50;6;0.0;6;43;16;27;22;0;10.4
2554;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2019;79;50;5;0.0;5;44;18;26;29;1;10.8
2555;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2020 1e kwartaal;71;45;5;0.0;5;40;17;22;25;0;10.4
2556;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2020 2e kwartaal;88;51;2;0.0;2;49;21;28;36;1;11.9
2557;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2020 3e kwartaal;86;49;5;0.0;5;45;18;27;36;1;12.6
2558;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2020 4e kwartaal;89;56;4;0.0;4;52;18;34;33;0;13.1
2559;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2020;83;50;4;0.0;4;46;19;28;33;1;12.1
2560;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 1e kwartaal;66;40;5;0.0;5;35;15;20;18;8;8.9
2561;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 2e kwartaal;68;52;5;0.0;5;47;20;27;13;3;8.0
2562;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 3e kwartaal;66;48;6;1.0;5;42;17;25;16;2;9.7
2563;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 4e kwartaal;62;46;6;0.0;5;40;16;24;15;2;8.8
2564;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;66;46;5;1.0;5;41;17;24;15;4;8.9
2565;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 1e kwartaal;61;41;5;1.0;4;36;12;24;17;3;8.2
2566;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 2e kwartaal;53;39;3;1.0;2;36;15;21;12;2;7.9
2567;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 3e kwartaal;58;40;4;0.0;3;36;14;22;15;3;7.5
2568;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 4e kwartaal;55;38;6;1.0;5;32;16;16;16;1;8.0
2569;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;57;40;4;1.0;4;35;14;21;15;2;7.9
2570;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 1e kwartaal;59;46;3;0.0;3;42;16;27;13;1;8.0
2571;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 2e kwartaal;55;40;3;1.0;3;37;15;22;12;2;8.1
2572;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 3e kwartaal;59;44;4;2.0;3;40;15;25;12;2;8.8
2573;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 4e kwartaal;55;40;3;0.0;3;37;14;23;11;3;8.7
2574;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;57;42;4;1.0;3;39;15;24;12;2;8.4
2575;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 1e kwartaal;63;47;5;1.0;4;42;18;24;14;2;8.6
2576;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 2e kwartaal;58;41;5;1.0;3;36;14;22;15;2;8.6
2577;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 3e kwartaal;54;39;3;0.0;3;36;14;22;13;2;8.8
2578;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 4e kwartaal;59;40;6;2.0;4;34;16;19;17;2;8.8
2579;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;58;42;5;1.0;3;37;16;21;15;2;8.7
2580;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2013 1e kwartaal;195;130;13;0.0;13;117;55;62;63;2;11.8
2581;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2013 2e kwartaal;177;115;16;0.0;16;99;49;51;61;2;11.7
2582;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2013 3e kwartaal;197;127;13;0.0;13;114;56;57;68;2;11.6
2583;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2013 4e kwartaal;204;131;13;0.0;13;118;52;66;72;1;11.7
2584;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2013;193;126;14;0.0;14;112;53;59;66;2;11.7
2585;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2014 1e kwartaal;198;126;12;0.0;12;113;47;67;71;1;12.1
2586;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2014 2e kwartaal;190;123;15;0.0;15;109;49;60;65;2;12.2
2587;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2014 3e kwartaal;180;123;12;0.0;12;111;48;63;56;2;12.4
2588;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2014 4e kwartaal;197;129;15;0.0;15;114;50;64;67;1;12.0
2589;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2014;191;125;14;0.0;14;112;48;63;65;1;12.2
2590;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2015 1e kwartaal;200;138;15;0.0;15;123;53;70;61;1;12.1
2591;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2015 2e kwartaal;183;121;12;0.0;12;109;48;60;61;1;12.2
2592;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2015 3e kwartaal;185;117;8;0.0;8;109;50;59;66;2;12.5
2593;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2015 4e kwartaal;191;123;8;0.0;8;114;53;62;66;2;11.6
2594;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2015 ;190;125;11;0.0;11;114;51;63;63;2;12.1
2595;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2016 1e kwartaal;194;129;12;0.0;12;117;50;66;63;2;12.4
2596;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2016 2e kwartaal;185;129;14;0.0;13;115;57;58;55;1;11.2
2597;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2016 3e kwartaal;163;114;12;1.0;12;101;49;52;48;1;11.0
2598;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2016 4e kwartaal;163;114;11;0.0;11;103;47;56;48;1;11.1
2599;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2016;176;121;12;0.0;12;109;51;58;54;1;11.5
2600;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2017 1e kwartaal;170;119;12;0.0;12;106;54;52;50;1;11.4
2601;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2017 2e kwartaal;161;113;9;0.0;9;103;46;57;46;2;10.9
2602;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2017 3e kwartaal;169;114;10;0.0;10;104;46;57;53;2;11.1
2603;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2017 4e kwartaal;153;102;10;0.0;10;93;41;51;49;2;11.3
2604;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2017;163;112;10;0.0;10;101;47;55;50;2;11.2
2605;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2018 1e kwartaal;160;105;7;0.0;7;98;40;58;54;2;11.5
2606;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2018 2e kwartaal;137;93;6;0.0;6;87;38;50;42;2;11.0
2607;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2018 3e kwartaal;127;88;4;0.0;4;83;37;46;39;0;11.2
2608;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2018 4e kwartaal;143;100;6;0.0;6;94;44;50;41;2;10.4
2609;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2018;142;97;6;0.0;6;91;40;51;44;1;11.0
2610;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2019 1e kwartaal;130;82;8;0.0;8;73;30;43;47;2;10.6
2611;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2019 2e kwartaal;114;76;9;0.0;9;68;32;36;36;1;10.4
2612;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2019 3e kwartaal;120;76;7;0.0;7;69;33;36;44;0;11.5
2613;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2019 4e kwartaal;114;82;11;0.0;11;71;28;43;31;2;10.0
2614;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2019;120;79;9;0.0;9;70;31;39;39;1;10.7
2615;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2020 1e kwartaal;110;78;7;0.0;7;71;34;37;30;1;10.3
2616;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2020 2e kwartaal;117;70;7;0.0;7;63;25;38;47;0;13.2
2617;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2020 3e kwartaal;126;86;7;0.0;7;79;33;46;40;0;11.8
2618;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2020 4e kwartaal;118;79;4;0.0;4;74;29;46;39;1;12.3
2619;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2020;118;78;6;0.0;6;72;30;42;39;1;11.9
2620;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 1e kwartaal;86;55;4;1.0;3;51;19;32;26;4;10.1
2621;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 2e kwartaal;84;65;8;0.0;8;58;26;31;14;5;8.8
2622;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 3e kwartaal;86;62;6;1.0;5;56;21;35;18;6;9.2
2623;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 4e kwartaal;79;63;5;0.0;5;58;26;32;13;3;8.1
2624;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;84;61;6;0.0;5;56;23;33;18;5;9.1
2625;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 1e kwartaal;76;59;5;1.0;4;54;23;31;16;2;8.1
2626;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 2e kwartaal;67;55;6;3.0;3;49;23;26;10;2;7.0
2627;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 3e kwartaal;75;60;5;1.0;4;55;22;33;13;2;8.1
2628;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 4e kwartaal;80;65;6;2.0;4;59;24;35;11;4;8.0
2629;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;75;60;5;2.0;4;54;23;31;12;2;7.8
2630;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 1e kwartaal;77;60;5;0.0;5;55;22;33;13;5;8.7
2631;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 2e kwartaal;60;46;5;1.0;4;41;16;25;11;4;7.7
2632;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 3e kwartaal;66;49;5;1.0;4;44;20;24;15;2;7.6
2633;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 4e kwartaal;70;55;5;2.0;3;50;21;29;14;2;8.0
2634;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;68;52;5;1.0;4;47;20;28;13;3;8.0
2635;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 1e kwartaal;62;48;5;1.0;4;43;16;27;13;1;8.0
2636;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 2e kwartaal;58;44;5;1.0;4;39;12;27;12;2;8.8
2637;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 3e kwartaal;55;45;4;1.0;4;41;14;27;8;2;7.6
2638;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 4e kwartaal;54;42;3;1.0;2;40;14;26;10;2;7.9
2639;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;57;45;4;1.0;3;41;14;27;11;2;8.1
2640;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2013 1e kwartaal;88;58;12;0.0;12;47;26;21;28;1;13.9
2641;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2013 2e kwartaal;87;58;12;0.0;11;47;22;25;29;0;14.5
2642;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2013 3e kwartaal;89;62;12;0.0;12;50;25;25;27;0;13.1
2643;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2013 4e kwartaal;98;61;14;0.0;14;48;23;25;36;1;13.1
2644;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2013;91;60;12;0.0;12;48;24;24;30;1;13.6
2645;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2014 1e kwartaal;94;56;11;0.0;11;45;21;24;36;1;13.7
2646;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2014 2e kwartaal;93;62;9;0.0;9;53;26;27;30;2;13.0
2647;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2014 3e kwartaal;106;64;11;0.0;11;53;26;27;41;0;12.8
2648;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2014 4e kwartaal;93;57;9;0.0;8;49;22;26;34;2;13.2
2649;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2014;96;60;10;0.0;10;50;24;26;35;2;13.2
2650;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2015 1e kwartaal;102;68;11;0.0;11;57;25;31;32;2;13.0
2651;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2015 2e kwartaal;97;64;11;0.0;11;53;23;30;32;2;14.1
2652;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2015 3e kwartaal;108;72;9;0.0;9;63;29;34;35;2;13.1
2653;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2015 4e kwartaal;106;68;11;0.0;11;56;26;31;36;3;13.0
2654;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2015 ;103;68;10;0.0;10;57;26;32;34;2;13.3
2655;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2016 1e kwartaal;114;76;9;0.0;9;67;31;36;35;3;13.4
2656;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2016 2e kwartaal;102;67;9;0.0;8;58;28;30;33;2;12.9
2657;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2016 3e kwartaal;106;74;9;0.0;9;65;35;31;31;0;13.2
2658;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2016 4e kwartaal;100;67;6;0.0;6;61;30;31;32;1;12.3
2659;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2016;105;71;8;0.0;8;63;31;32;33;2;13.0
2660;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2017 1e kwartaal;107;72;14;0.0;14;58;25;33;34;1;12.8
2661;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2017 2e kwartaal;105;71;10;0.0;10;61;26;35;33;0;12.4
2662;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2017 3e kwartaal;97;66;12;0.0;12;54;22;31;31;1;12.4
2663;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2017 4e kwartaal;108;74;10;0.0;10;64;30;34;33;1;13.5
2664;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2017;104;71;11;0.0;11;59;26;33;33;1;12.8
2665;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2018 1e kwartaal;110;80;11;0.0;11;69;29;40;30;1;12.0
2666;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2018 2e kwartaal;108;74;8;0.0;8;66;29;37;32;2;11.9
2667;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2018 3e kwartaal;95;70;11;0.0;10;59;27;33;24;1;11.7
2668;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2018 4e kwartaal;98;66;9;0.0;8;57;27;30;29;3;11.8
2669;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2018;103;72;10;0.0;9;63;28;35;29;2;11.9
2670;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2019 1e kwartaal;106;71;9;0.0;9;63;32;30;32;2;12.8
2671;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2019 2e kwartaal;92;62;6;0.0;6;57;29;27;29;1;11.4
2672;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2019 3e kwartaal;87;60;9;0.0;9;51;22;29;27;0;12.0
2673;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2019 4e kwartaal;97;69;12;0.0;12;57;28;29;26;3;11.4
2674;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2019;96;66;9;0.0;9;57;28;29;28;2;11.9
2675;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2020 1e kwartaal;94;68;8;0.0;8;59;25;35;24;3;10.9
2676;Onbenut arbeidspotentieel;Deeltijd;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2020 2e kwartaal;93;63;7;0.0;7;56;27;28;29;2;12.2
