ID;Geslacht;Thuiswerker;PositieWerkkring;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
2306;Totaal mannen en vrouwen;Thuiswerker;Totaal;Positie: kind < 18 jaar;2015;10
2307;Totaal mannen en vrouwen;Thuiswerker;Totaal;Positie: kind < 18 jaar;2016;8
2308;Totaal mannen en vrouwen;Thuiswerker;Totaal;Positie: kind < 18 jaar;2017;7
2309;Totaal mannen en vrouwen;Thuiswerker;Totaal;Positie: kind < 18 jaar;2018;7
2310;Totaal mannen en vrouwen;Thuiswerker;Totaal;Positie: kind < 18 jaar;2019;9
2311;Totaal mannen en vrouwen;Thuiswerker;Totaal;Positie: kind < 18 jaar;2020;4
2312;Totaal mannen en vrouwen;Thuiswerker;Totaal;Positie: overig lid;2013;36
2313;Totaal mannen en vrouwen;Thuiswerker;Totaal;Positie: overig lid;2014;35
2314;Totaal mannen en vrouwen;Thuiswerker;Totaal;Positie: overig lid;2015;45
2315;Totaal mannen en vrouwen;Thuiswerker;Totaal;Positie: overig lid;2016;47
2316;Totaal mannen en vrouwen;Thuiswerker;Totaal;Positie: overig lid;2017;53
2317;Totaal mannen en vrouwen;Thuiswerker;Totaal;Positie: overig lid;2018;66
2318;Totaal mannen en vrouwen;Thuiswerker;Totaal;Positie: overig lid;2019;60
2319;Totaal mannen en vrouwen;Thuiswerker;Totaal;Positie: overig lid;2020;75
2320;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Totaal personen;2013;2032
2321;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Totaal personen;2014;2082
2322;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Totaal personen;2015;2152
2323;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Totaal personen;2016;2191
2324;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Totaal personen;2017;2268
2325;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Totaal personen;2018;2375
2326;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Totaal personen;2019;2591
2327;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Totaal personen;2020;2731
2328;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: deeltijd;2013;768
2329;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: deeltijd;2014;814
2330;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: deeltijd;2015;826
2331;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: deeltijd;2016;844
2332;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: deeltijd;2017;877
2333;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: deeltijd;2018;922
2334;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: deeltijd;2019;1034
2335;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: deeltijd;2020;1086
2336;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: minder dan 12 uur per week;2013;63
2337;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: minder dan 12 uur per week;2014;69
2338;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: minder dan 12 uur per week;2015;77
2339;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: minder dan 12 uur per week;2016;67
2340;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: minder dan 12 uur per week;2017;69
2341;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: minder dan 12 uur per week;2018;59
2342;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: minder dan 12 uur per week;2019;75
2343;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: minder dan 12 uur per week;2020;64
2344;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: minder dan 20 uur per week;2013;154
2345;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: minder dan 20 uur per week;2014;167
2346;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: minder dan 20 uur per week;2015;170
2347;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: minder dan 20 uur per week;2016;162
2348;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: minder dan 20 uur per week;2017;162
2349;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: minder dan 20 uur per week;2018;157
2350;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: minder dan 20 uur per week;2019;169
2351;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: minder dan 20 uur per week;2020;165
2352;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2013;91
2353;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2014;98
2354;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2015;93
2355;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2016;95
2356;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2017;93
2357;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2018;98
2358;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2019;94
2359;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2020;101
2360;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2013;614
2361;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2014;648
2362;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2015;656
2363;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2016;682
2364;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2017;715
2365;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2018;766
2366;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2019;865
2367;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2020;921
2368;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: voltijd;2013;1264
2369;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: voltijd;2014;1268
2370;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: voltijd;2015;1326
2371;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: voltijd;2016;1347
2372;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: voltijd;2017;1390
2373;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: voltijd;2018;1453
2374;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: voltijd;2019;1557
2375;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Arbeidsduur: voltijd;2020;1645
2376;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 1 laag;2013;120
2377;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 1 laag;2014;108
2378;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 1 laag;2015;118
2379;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 1 laag;2016;117
2380;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 1 laag;2017;102
2381;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 1 laag;2018;112
2382;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 1 laag;2019;119
2383;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 1 laag;2020;115
2384;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 2 middelbaar ;2013;554
2385;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 2 middelbaar ;2014;588
2386;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 2 middelbaar ;2015;570
2387;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 2 middelbaar ;2016;592
2388;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 2 middelbaar ;2017;597
2389;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 2 middelbaar ;2018;625
2390;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 2 middelbaar ;2019;705
2391;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 2 middelbaar ;2020;712
2392;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 3 hoog;2013;1345
2393;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 3 hoog;2014;1384
2394;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 3 hoog;2015;1460
2395;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 3 hoog;2016;1471
2396;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 3 hoog;2017;1563
2397;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 3 hoog;2018;1631
2398;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 3 hoog;2019;1753
2399;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: 3 hoog;2020;1891
2400;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: weet niet of onbekend;2013;13
2401;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: weet niet of onbekend;2014;2
2402;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: weet niet of onbekend;2015;3
2403;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: weet niet of onbekend;2016;10
2404;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: weet niet of onbekend;2017;6
2405;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: weet niet of onbekend;2018;7
2406;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: weet niet of onbekend;2019;14
2407;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Onderwijsniveau: weet niet of onbekend;2020;12
2408;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 15 tot 25 jaar;2013;79
2409;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 15 tot 25 jaar;2014;84
2410;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 15 tot 25 jaar;2015;85
2411;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 15 tot 25 jaar;2016;79
2412;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 15 tot 25 jaar;2017;92
2413;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 15 tot 25 jaar;2018;94
2414;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 15 tot 25 jaar;2019;114
2415;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 15 tot 25 jaar;2020;125
2416;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 25 tot 45 jaar;2013;1059
2417;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 25 tot 45 jaar;2014;1053
2418;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 25 tot 45 jaar;2015;1093
2419;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 25 tot 45 jaar;2016;1111
2420;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 25 tot 45 jaar;2017;1143
2421;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 25 tot 45 jaar;2018;1212
2422;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 25 tot 45 jaar;2019;1288
2423;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 25 tot 45 jaar;2020;1346
2424;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 25 tot 35 jaar;2013;471
2425;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 25 tot 35 jaar;2014;472
2426;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 25 tot 35 jaar;2015;516
2427;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 25 tot 35 jaar;2016;516
2428;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 25 tot 35 jaar;2017;551
2429;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 25 tot 35 jaar;2018;589
2430;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 25 tot 35 jaar;2019;633
2431;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 25 tot 35 jaar;2020;696
2432;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 35 tot 45 jaar;2013;588
2433;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 35 tot 45 jaar;2014;581
2434;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 35 tot 45 jaar;2015;577
2435;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 35 tot 45 jaar;2016;595
2436;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 35 tot 45 jaar;2017;593
2437;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 35 tot 45 jaar;2018;623
2438;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 35 tot 45 jaar;2019;654
2439;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 35 tot 45 jaar;2020;650
2440;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 45 tot 55 jaar;2013;554
2441;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 45 tot 55 jaar;2014;575
2442;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 45 tot 55 jaar;2015;589
2443;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 45 tot 55 jaar;2016;599
2444;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 45 tot 55 jaar;2017;612
2445;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 45 tot 55 jaar;2018;628
2446;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 45 tot 55 jaar;2019;679
2447;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 45 tot 55 jaar;2020;706
2448;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 45 tot 75 jaar;2013;894
2449;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 45 tot 75 jaar;2014;945
2450;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 45 tot 75 jaar;2015;974
2451;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 45 tot 75 jaar;2016;1000
2452;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 45 tot 75 jaar;2017;1032
2453;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 45 tot 75 jaar;2018;1070
2454;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 45 tot 75 jaar;2019;1189
2455;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 45 tot 75 jaar;2020;1260
2456;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 55 tot 65 jaar;2013;320
2457;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 55 tot 65 jaar;2014;346
2458;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 55 tot 65 jaar;2015;365
2459;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 55 tot 65 jaar;2016;380
2460;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 55 tot 65 jaar;2017;390
2461;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 55 tot 65 jaar;2018;416
2462;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 55 tot 65 jaar;2019;473
2463;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 55 tot 65 jaar;2020;507
2464;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 65 tot 75 jaar;2013;21
2465;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 65 tot 75 jaar;2014;25
2466;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 65 tot 75 jaar;2015;19
2467;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 65 tot 75 jaar;2016;22
2468;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 65 tot 75 jaar;2017;30
2469;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 65 tot 75 jaar;2018;26
2470;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 65 tot 75 jaar;2019;37
2471;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Leeftijd: 65 tot 75 jaar;2020;46
2472;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: alleenstaande;2013;293
2473;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: alleenstaande;2014;323
2474;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: alleenstaande;2015;310
2475;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: alleenstaande;2016;324
2476;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: alleenstaande;2017;340
2477;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: alleenstaande;2018;341
2478;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: alleenstaande;2019;405
2479;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: alleenstaande;2020;426
2480;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: ouder;2013;1091
2481;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: ouder;2014;1110
2482;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: ouder;2015;1137
2483;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: ouder;2016;1170
2484;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: ouder;2017;1195
2485;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: ouder;2018;1254
2486;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: ouder;2019;1347
2487;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: ouder;2020;1390
2488;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: ouder in éénouderhuishouden;2013;79
2489;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: ouder in éénouderhuishouden;2014;75
2490;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: ouder in éénouderhuishouden;2015;81
2491;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: ouder in éénouderhuishouden;2016;86
2492;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: ouder in éénouderhuishouden;2017;90
2493;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: ouder in éénouderhuishouden;2018;99
2494;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: ouder in éénouderhuishouden;2019;112
2495;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: ouder in éénouderhuishouden;2020;119
2496;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar;2013;1586
2497;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar;2014;1607
2498;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar;2015;1677
2499;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar;2016;1691
2500;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar;2017;1736
2501;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar;2018;1824
2502;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar;2019;1951
2503;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar;2020;2026
2504;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar met kind;2013;1012
2505;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar met kind;2014;1035
2506;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar met kind;2015;1055
2507;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar met kind;2016;1085
2508;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar met kind;2017;1105
2509;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar met kind;2018;1155
2510;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar met kind;2019;1235
2511;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar met kind;2020;1271
2512;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar, geen kind;2013;574
2513;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar, geen kind;2014;572
2514;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar, geen kind;2015;621
2515;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar, geen kind;2016;606
2516;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar, geen kind;2017;631
2517;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar, geen kind;2018;669
2518;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar, geen kind;2019;716
2519;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: partner in paar, geen kind;2020;756
2520;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind;2013;53
2521;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind;2014;51
2522;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind;2015;53
2523;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind;2016;55
2524;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind;2017;59
2525;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind;2018;61
2526;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind;2019;76
2527;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind;2020;102
2528;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind >= 18 jaar;2013;45
2529;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind >= 18 jaar;2014;43
2530;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind >= 18 jaar;2015;45
2531;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind >= 18 jaar;2016;48
2532;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind >= 18 jaar;2017;53
2533;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind >= 18 jaar;2018;55
2534;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind >= 18 jaar;2019;69
2535;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind >= 18 jaar;2020;99
2536;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind < 18 jaar;2013;7
2537;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind < 18 jaar;2014;8
2538;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind < 18 jaar;2015;8
2539;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind < 18 jaar;2016;7
2540;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind < 18 jaar;2017;5
2541;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind < 18 jaar;2018;6
2542;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind < 18 jaar;2019;7
2543;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: kind < 18 jaar;2020;3
2544;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: overig lid;2013;21
2545;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: overig lid;2014;26
2546;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: overig lid;2015;31
2547;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: overig lid;2016;35
2548;Totaal mannen en vrouwen;Thuiswerker;Werknemer;Positie: overig lid;2017;42
