ID;Geslacht;Vooropleiding;Startjaar;OpleidingsrichtingEnSectorDiploma;Peilmoment;OnderwijspositieOpPeilmoment;TotaalDeelnemersStartjaar_1;TotaalGediplomeerden_2;Niveau1_3;Niveau2_4;Niveau3_5;Niveau4_6;NietGediplomeerden_7;TotaalGediplomeerden_8;Niveau1_9;Niveau2_10;Niveau3_11;Niveau4_12;NietGediplomeerden_13
4784;Totaal deelnemers startjaar;Gemengde brugjaren;2012;06 Informatica;Studievoortgang 6 jaar na startjaar;Deelnemers uit mbo op peilmoment;;42.0;0.0;21.0;14.0;7.0;;4.0;0.0;2.0;1.0;1.0;
4785;Totaal deelnemers startjaar;Gemengde brugjaren;2012;06 Informatica;Studievoortgang 7 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4786;Totaal deelnemers startjaar;Gemengde brugjaren;2012;06 Informatica;Studievoortgang 7 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4787;Totaal deelnemers startjaar;Gemengde brugjaren;2012;06 Informatica;Studievoortgang 7 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4788;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;25.0;25.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
4789;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;22.0;22.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
4790;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;3.0;3.0;0.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
4791;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;51.0;41.0;10.0;0.0;0.0;;4.0;3.0;1.0;0.0;0.0;
4792;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;41.0;32.0;9.0;0.0;0.0;;5.0;4.0;1.0;0.0;0.0;
4793;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;10.0;9.0;1.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
4794;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;68.0;35.0;30.0;3.0;0.0;;5.0;3.0;2.0;0.0;0.0;
4795;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;45.0;24.0;18.0;3.0;0.0;;7.0;4.0;3.0;0.0;0.0;
4796;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;23.0;11.0;12.0;0.0;0.0;;4.0;2.0;2.0;0.0;0.0;
4797;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;108.0;29.0;51.0;8.0;20.0;;8.0;2.0;4.0;1.0;2.0;
4798;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;38.0;8.0;24.0;5.0;1.0;;9.0;2.0;6.0;1.0;0.0;
4799;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;70.0;21.0;27.0;3.0;19.0;;8.0;2.0;3.0;0.0;2.0;
4800;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;122.0;29.0;59.0;11.0;23.0;;10.0;2.0;5.0;1.0;2.0;
4801;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;28.0;7.0;17.0;3.0;1.0;;10.0;2.0;6.0;1.0;0.0;
4802;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;94.0;22.0;42.0;8.0;22.0;;10.0;2.0;4.0;1.0;2.0;
4803;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 6 jaar na startjaar;Totaal deelnemers startjaar;;128.0;27.0;61.0;13.0;27.0;;10.0;2.0;5.0;1.0;2.0;
4804;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 6 jaar na startjaar;Deelnemers in mbo op peilmoment;;17.0;3.0;13.0;1.0;0.0;;9.0;2.0;7.0;1.0;0.0;
4805;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 6 jaar na startjaar;Deelnemers uit mbo op peilmoment;;111.0;24.0;48.0;12.0;27.0;;10.0;2.0;4.0;1.0;2.0;
4806;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 7 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4807;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 7 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4808;Totaal deelnemers startjaar;Gemengde brugjaren;2012;07 Techniek, industrie en bouwkunde;Studievoortgang 7 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4809;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;4.0;4.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4810;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;2.0;2.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4811;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2.0;2.0;0.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
4812;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;11.0;7.0;3.0;1.0;0.0;;1.0;1.0;0.0;0.0;0.0;
4813;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;4.0;2.0;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4814;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;7.0;5.0;1.0;1.0;0.0;;2.0;1.0;0.0;0.0;0.0;
4815;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;16.0;5.0;5.0;3.0;3.0;;1.0;0.0;0.0;0.0;0.0;
4816;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;7.0;3.0;4.0;0.0;0.0;;1.0;0.0;1.0;0.0;0.0;
4817;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;9.0;2.0;1.0;3.0;3.0;;1.0;0.0;0.0;0.0;0.0;
4818;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;24.0;5.0;8.0;4.0;7.0;;2.0;0.0;1.0;0.0;1.0;
4819;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;10.0;2.0;6.0;0.0;2.0;;2.0;0.0;1.0;0.0;0.0;
4820;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;14.0;3.0;2.0;4.0;5.0;;2.0;0.0;0.0;0.0;1.0;
4821;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;23.0;3.0;8.0;4.0;8.0;;2.0;0.0;1.0;0.0;1.0;
4822;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;7.0;0.0;5.0;0.0;2.0;;2.0;0.0;2.0;0.0;1.0;
4823;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;16.0;3.0;3.0;4.0;6.0;;2.0;0.0;0.0;0.0;1.0;
4824;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 6 jaar na startjaar;Totaal deelnemers startjaar;;23.0;3.0;7.0;5.0;8.0;;2.0;0.0;1.0;0.0;1.0;
4825;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 6 jaar na startjaar;Deelnemers in mbo op peilmoment;;4.0;0.0;2.0;1.0;1.0;;2.0;0.0;1.0;1.0;1.0;
4826;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 6 jaar na startjaar;Deelnemers uit mbo op peilmoment;;19.0;3.0;5.0;4.0;7.0;;2.0;0.0;0.0;0.0;1.0;
4827;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 7 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4828;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 7 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4829;Totaal deelnemers startjaar;Gemengde brugjaren;2012;08 Landbouw, diergeneeskunde en -verz...;Studievoortgang 7 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4830;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;35.0;33.0;2.0;0.0;0.0;;3.0;3.0;0.0;0.0;0.0;
4831;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;31.0;30.0;1.0;0.0;0.0;;3.0;3.0;0.0;0.0;0.0;
4832;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;4.0;3.0;1.0;0.0;0.0;;2.0;1.0;0.0;0.0;0.0;
4833;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;68.0;43.0;24.0;0.0;1.0;;5.0;3.0;2.0;0.0;0.0;
4834;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;54.0;39.0;15.0;0.0;0.0;;7.0;5.0;2.0;0.0;0.0;
4835;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;14.0;4.0;9.0;0.0;1.0;;3.0;1.0;2.0;0.0;0.0;
4836;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;132.0;22.0;91.0;3.0;16.0;;10.0;2.0;7.0;0.0;1.0;
4837;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;71.0;15.0;55.0;0.0;1.0;;11.0;2.0;9.0;0.0;0.0;
4838;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;61.0;7.0;36.0;3.0;15.0;;9.0;1.0;6.0;0.0;2.0;
4839;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;171.0;12.0;116.0;12.0;31.0;;13.0;1.0;9.0;1.0;2.0;
4840;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;70.0;3.0;61.0;5.0;1.0;;16.0;1.0;14.0;1.0;0.0;
4841;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;101.0;9.0;55.0;7.0;30.0;;12.0;1.0;7.0;1.0;4.0;
4842;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;187.0;11.0;122.0;18.0;36.0;;15.0;1.0;10.0;1.0;3.0;
4843;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;58.0;1.0;51.0;5.0;1.0;;20.0;0.0;18.0;2.0;0.0;
4844;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;129.0;10.0;71.0;13.0;35.0;;13.0;1.0;7.0;1.0;4.0;
4845;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 6 jaar na startjaar;Totaal deelnemers startjaar;;194.0;10.0;113.0;30.0;41.0;;15.0;1.0;9.0;2.0;3.0;
4846;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 6 jaar na startjaar;Deelnemers in mbo op peilmoment;;38.0;0.0;32.0;6.0;0.0;;21.0;0.0;18.0;3.0;0.0;
4847;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 6 jaar na startjaar;Deelnemers uit mbo op peilmoment;;156.0;10.0;81.0;24.0;41.0;;14.0;1.0;7.0;2.0;4.0;
4848;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 7 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4849;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 7 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4850;Totaal deelnemers startjaar;Gemengde brugjaren;2012;09 Gezondheidszorg en welzijn;Studievoortgang 7 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4851;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;22.0;20.0;2.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
4852;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;13.0;12.0;1.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
4853;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;9.0;8.0;1.0;0.0;0.0;;4.0;3.0;0.0;0.0;0.0;
4854;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;49.0;22.0;25.0;2.0;0.0;;4.0;2.0;2.0;0.0;0.0;
4855;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;24.0;11.0;11.0;2.0;0.0;;3.0;1.0;1.0;0.0;0.0;
4856;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;25.0;11.0;14.0;0.0;0.0;;6.0;2.0;3.0;0.0;0.0;
4857;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;86.0;17.0;62.0;4.0;3.0;;7.0;1.0;5.0;0.0;0.0;
4858;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;37.0;4.0;30.0;3.0;0.0;;6.0;1.0;5.0;0.0;0.0;
4859;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;49.0;13.0;32.0;1.0;3.0;;8.0;2.0;5.0;0.0;0.0;
4860;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;119.0;25.0;73.0;14.0;7.0;;9.0;2.0;6.0;1.0;1.0;
4861;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;37.0;7.0;26.0;4.0;0.0;;9.0;2.0;6.0;1.0;0.0;
4862;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;82.0;18.0;47.0;10.0;7.0;;10.0;2.0;6.0;1.0;1.0;
4863;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;140.0;29.0;80.0;22.0;9.0;;11.0;2.0;6.0;2.0;1.0;
4864;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;32.0;10.0;19.0;3.0;0.0;;11.0;3.0;7.0;1.0;0.0;
4865;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;108.0;19.0;61.0;19.0;9.0;;11.0;2.0;6.0;2.0;1.0;
4866;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 6 jaar na startjaar;Totaal deelnemers startjaar;;152.0;28.0;83.0;28.0;13.0;;12.0;2.0;7.0;2.0;1.0;
4867;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 6 jaar na startjaar;Deelnemers in mbo op peilmoment;;29.0;7.0;17.0;5.0;0.0;;16.0;4.0;9.0;3.0;0.0;
4868;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 6 jaar na startjaar;Deelnemers uit mbo op peilmoment;;123.0;21.0;66.0;23.0;13.0;;11.0;2.0;6.0;2.0;1.0;
4869;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 7 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4870;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 7 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4871;Totaal deelnemers startjaar;Gemengde brugjaren;2012;10 Dienstverlening;Studievoortgang 7 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4872;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;339.0;339.0;0.0;0.0;0.0;;27.0;27.0;0.0;0.0;0.0;
4873;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;264.0;264.0;0.0;0.0;0.0;;26.0;26.0;0.0;0.0;0.0;
4874;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;75.0;75.0;0.0;0.0;0.0;;31.0;31.0;0.0;0.0;0.0;
4875;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;512.0;512.0;0.0;0.0;0.0;;40.0;40.0;0.0;0.0;0.0;
4876;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;358.0;358.0;0.0;0.0;0.0;;43.0;43.0;0.0;0.0;0.0;
4877;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;154.0;154.0;0.0;0.0;0.0;;35.0;35.0;0.0;0.0;0.0;
4878;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;406.0;406.0;0.0;0.0;0.0;;32.0;32.0;0.0;0.0;0.0;
4879;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;218.0;218.0;0.0;0.0;0.0;;35.0;35.0;0.0;0.0;0.0;
4880;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;188.0;188.0;0.0;0.0;0.0;;29.0;29.0;0.0;0.0;0.0;
4881;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;316.0;316.0;0.0;0.0;0.0;;25.0;25.0;0.0;0.0;0.0;
4882;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;109.0;109.0;0.0;0.0;0.0;;25.0;25.0;0.0;0.0;0.0;
4883;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;207.0;207.0;0.0;0.0;0.0;;25.0;25.0;0.0;0.0;0.0;
4884;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;272.0;272.0;0.0;0.0;0.0;;21.0;21.0;0.0;0.0;0.0;
4885;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;54.0;54.0;0.0;0.0;0.0;;19.0;19.0;0.0;0.0;0.0;
4886;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;218.0;218.0;0.0;0.0;0.0;;22.0;22.0;0.0;0.0;0.0;
4887;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 6 jaar na startjaar;Totaal deelnemers startjaar;;253.0;253.0;0.0;0.0;0.0;;20.0;20.0;0.0;0.0;0.0;
4888;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 6 jaar na startjaar;Deelnemers in mbo op peilmoment;;26.0;26.0;0.0;0.0;0.0;;14.0;14.0;0.0;0.0;0.0;
4889;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 6 jaar na startjaar;Deelnemers uit mbo op peilmoment;;227.0;227.0;0.0;0.0;0.0;;21.0;21.0;0.0;0.0;0.0;
4890;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 7 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4891;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 7 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4892;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Onderwijsrichting onbekend;Studievoortgang 7 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4893;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Sector landbouw;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;7.0;6.0;1.0;0.0;0.0;;1.0;0.0;0.0;0.0;0.0;
4894;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Sector landbouw;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;5.0;4.0;1.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4895;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Sector landbouw;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2.0;2.0;0.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
4896;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Sector landbouw;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;19.0;10.0;8.0;1.0;0.0;;1.0;1.0;1.0;0.0;0.0;
4897;Totaal deelnemers startjaar;Gemengde brugjaren;2012;Sector landbouw;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;11.0;5.0;6.0;0.0;0.0;;1.0;1.0;1.0;0.0;0.0;
