ID;Geslacht;Niveau;Leerweg;Studierichting;Migratieachtergrond;Perioden;MboStudenten_1
1342;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Niet-westerse migratieachtergrond;2020/'21;1471
1343;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Niet-westerse migratieachtergrond;2021/'22;1544
1344;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Turkije;2015/'16;331
1345;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Turkije;2016/'17;303
1346;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Turkije;2017/'18;300
1347;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Turkije;2018/'19;336
1348;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Turkije;2019/'20;344
1349;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Turkije;2020/'21;350
1350;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Turkije;2021/'22;356
1351;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Marokko;2015/'16;136
1352;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Marokko;2016/'17;148
1353;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Marokko;2017/'18;146
1354;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Marokko;2018/'19;160
1355;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Marokko;2019/'20;170
1356;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Marokko;2020/'21;179
1357;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Marokko;2021/'22;165
1358;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Suriname;2015/'16;141
1359;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Suriname;2016/'17;138
1360;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Suriname;2017/'18;133
1361;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Suriname;2018/'19;136
1362;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Suriname;2019/'20;144
1363;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Suriname;2020/'21;154
1364;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Suriname;2021/'22;175
1365;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;(voormalige) Nederlandse Antillen, Aruba;2015/'16;127
1366;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;(voormalige) Nederlandse Antillen, Aruba;2016/'17;140
1367;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;(voormalige) Nederlandse Antillen, Aruba;2017/'18;135
1368;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;(voormalige) Nederlandse Antillen, Aruba;2018/'19;147
1369;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;(voormalige) Nederlandse Antillen, Aruba;2019/'20;163
1370;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;(voormalige) Nederlandse Antillen, Aruba;2020/'21;159
1371;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;(voormalige) Nederlandse Antillen, Aruba;2021/'22;171
1372;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Overige niet-westerse migratieachterg...;2015/'16;343
1373;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Overige niet-westerse migratieachterg...;2016/'17;335
1374;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Overige niet-westerse migratieachterg...;2017/'18;371
1375;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Overige niet-westerse migratieachterg...;2018/'19;480
1376;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Overige niet-westerse migratieachterg...;2019/'20;558
1377;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Overige niet-westerse migratieachterg...;2020/'21;629
1378;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Overige niet-westerse migratieachterg...;2021/'22;677
1379;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Onbekende migratieachtergrond;2015/'16;4
1380;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Onbekende migratieachtergrond;2016/'17;6
1381;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Onbekende migratieachtergrond;2017/'18;5
1382;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Onbekende migratieachtergrond;2018/'19;5
1383;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Onbekende migratieachtergrond;2019/'20;2
1384;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Onbekende migratieachtergrond;2020/'21;4
1385;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79000 Bouw en infra;Onbekende migratieachtergrond;2021/'22;2
1386;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Totaal;2015/'16;7599
1387;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Totaal;2016/'17;8179
1388;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Totaal;2017/'18;8173
1389;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Totaal;2018/'19;8152
1390;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Totaal;2019/'20;8507
1391;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Totaal;2020/'21;8788
1392;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Totaal;2021/'22;8923
1393;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Nederlandse achtergrond;2015/'16;6580
1394;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Nederlandse achtergrond;2016/'17;7068
1395;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Nederlandse achtergrond;2017/'18;7167
1396;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Nederlandse achtergrond;2018/'19;7127
1397;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Nederlandse achtergrond;2019/'20;7436
1398;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Nederlandse achtergrond;2020/'21;7625
1399;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Nederlandse achtergrond;2021/'22;7697
1400;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Met migratieachtergrond;2015/'16;1015
1401;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Met migratieachtergrond;2016/'17;1106
1402;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Met migratieachtergrond;2017/'18;1002
1403;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Met migratieachtergrond;2018/'19;1023
1404;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Met migratieachtergrond;2019/'20;1069
1405;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Met migratieachtergrond;2020/'21;1162
1406;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Met migratieachtergrond;2021/'22;1225
1407;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Westerse migratieachtergrond;2015/'16;379
1408;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Westerse migratieachtergrond;2016/'17;412
1409;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Westerse migratieachtergrond;2017/'18;375
1410;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Westerse migratieachtergrond;2018/'19;383
1411;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Westerse migratieachtergrond;2019/'20;428
1412;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Westerse migratieachtergrond;2020/'21;438
1413;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Westerse migratieachtergrond;2021/'22;434
1414;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Niet-westerse migratieachtergrond;2015/'16;636
1415;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Niet-westerse migratieachtergrond;2016/'17;694
1416;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Niet-westerse migratieachtergrond;2017/'18;627
1417;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Niet-westerse migratieachtergrond;2018/'19;640
1418;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Niet-westerse migratieachtergrond;2019/'20;641
1419;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Niet-westerse migratieachtergrond;2020/'21;724
1420;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Niet-westerse migratieachtergrond;2021/'22;791
1421;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Turkije;2015/'16;92
1422;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Turkije;2016/'17;97
1423;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Turkije;2017/'18;82
1424;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Turkije;2018/'19;88
1425;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Turkije;2019/'20;76
1426;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Turkije;2020/'21;86
1427;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Turkije;2021/'22;99
1428;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Marokko;2015/'16;90
1429;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Marokko;2016/'17;101
1430;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Marokko;2017/'18;87
1431;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Marokko;2018/'19;89
1432;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Marokko;2019/'20;83
1433;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Marokko;2020/'21;80
1434;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Marokko;2021/'22;95
1435;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Suriname;2015/'16;104
1436;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Suriname;2016/'17;129
1437;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Suriname;2017/'18;115
1438;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Suriname;2018/'19;120
1439;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Suriname;2019/'20;110
1440;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Suriname;2020/'21;131
1441;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Suriname;2021/'22;140
1442;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;(voormalige) Nederlandse Antillen, Aruba;2015/'16;139
1443;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;(voormalige) Nederlandse Antillen, Aruba;2016/'17;132
1444;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;(voormalige) Nederlandse Antillen, Aruba;2017/'18;115
1445;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;(voormalige) Nederlandse Antillen, Aruba;2018/'19;85
1446;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;(voormalige) Nederlandse Antillen, Aruba;2019/'20;90
1447;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;(voormalige) Nederlandse Antillen, Aruba;2020/'21;94
1448;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;(voormalige) Nederlandse Antillen, Aruba;2021/'22;112
1449;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Overige niet-westerse migratieachterg...;2015/'16;211
1450;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Overige niet-westerse migratieachterg...;2016/'17;235
1451;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Overige niet-westerse migratieachterg...;2017/'18;228
1452;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Overige niet-westerse migratieachterg...;2018/'19;258
1453;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Overige niet-westerse migratieachterg...;2019/'20;282
1454;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Overige niet-westerse migratieachterg...;2020/'21;333
1455;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Overige niet-westerse migratieachterg...;2021/'22;345
1456;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Onbekende migratieachtergrond;2015/'16;4
1457;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Onbekende migratieachtergrond;2016/'17;5
1458;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Onbekende migratieachtergrond;2017/'18;4
1459;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Onbekende migratieachtergrond;2018/'19;2
1460;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Onbekende migratieachtergrond;2019/'20;2
1461;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Onbekende migratieachtergrond;2020/'21;1
1462;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79010 Afbouw, hout en onderhoud;Onbekende migratieachtergrond;2021/'22;1
1463;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Totaal;2015/'16;42091
1464;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Totaal;2016/'17;42770
1465;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Totaal;2017/'18;42816
1466;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Totaal;2018/'19;44090
1467;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Totaal;2019/'20;43168
1468;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Totaal;2020/'21;42310
1469;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Totaal;2021/'22;41364
1470;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Nederlandse achtergrond;2015/'16;34029
1471;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Nederlandse achtergrond;2016/'17;34608
1472;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Nederlandse achtergrond;2017/'18;34430
1473;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Nederlandse achtergrond;2018/'19;34751
1474;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Nederlandse achtergrond;2019/'20;33487
1475;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Nederlandse achtergrond;2020/'21;32592
1476;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Nederlandse achtergrond;2021/'22;31440
1477;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Met migratieachtergrond;2015/'16;7968
1478;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Met migratieachtergrond;2016/'17;8075
1479;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Met migratieachtergrond;2017/'18;8316
1480;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Met migratieachtergrond;2018/'19;9292
1481;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Met migratieachtergrond;2019/'20;9642
1482;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Met migratieachtergrond;2020/'21;9690
1483;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Met migratieachtergrond;2021/'22;9901
1484;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Westerse migratieachtergrond;2015/'16;2165
1485;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Westerse migratieachtergrond;2016/'17;2254
1486;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Westerse migratieachtergrond;2017/'18;2278
1487;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Westerse migratieachtergrond;2018/'19;2366
1488;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Westerse migratieachtergrond;2019/'20;2320
1489;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Westerse migratieachtergrond;2020/'21;2192
1490;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Westerse migratieachtergrond;2021/'22;2240
1491;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Niet-westerse migratieachtergrond;2015/'16;5803
1492;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Niet-westerse migratieachtergrond;2016/'17;5821
