ID;CPA2015;Periods;PriceIndex_1;QuarterlyChanges_2;YearlyChanges_3
3335;50202 Rental of sea and coastal vessels;2003;;;
3336;50202 Rental of sea and coastal vessels;2004 1st quarter;;;
3337;50202 Rental of sea and coastal vessels;2004 2nd quarter;;;
3338;50202 Rental of sea and coastal vessels;2004 3rd quarter;;;
3339;50202 Rental of sea and coastal vessels;2004 4th quarter;;;
3340;50202 Rental of sea and coastal vessels;2004;;;
3341;50202 Rental of sea and coastal vessels;2005 1st quarter;;;
3342;50202 Rental of sea and coastal vessels;2005 2nd quarter;;;
3343;50202 Rental of sea and coastal vessels;2005 3rd quarter;;;
3344;50202 Rental of sea and coastal vessels;2005 4th quarter;;;
3345;50202 Rental of sea and coastal vessels;2005;;;
3346;50202 Rental of sea and coastal vessels;2006 1st quarter;85.0;;
3347;50202 Rental of sea and coastal vessels;2006 2nd quarter;80.6;-5.2;
3348;50202 Rental of sea and coastal vessels;2006 3rd quarter;80.5;-0.2;
3349;50202 Rental of sea and coastal vessels;2006 4th quarter;80.5;0.1;
3350;50202 Rental of sea and coastal vessels;2006;81.7;;
3351;50202 Rental of sea and coastal vessels;2007 1st quarter;80.3;-0.3;-5.5
3352;50202 Rental of sea and coastal vessels;2007 2nd quarter;79.6;-0.9;-1.3
3353;50202 Rental of sea and coastal vessels;2007 3rd quarter;79.5;0.0;-1.1
3354;50202 Rental of sea and coastal vessels;2007 4th quarter;76.1;-4.4;-5.5
3355;50202 Rental of sea and coastal vessels;2007;78.9;;-3.4
3356;50202 Rental of sea and coastal vessels;2008 1st quarter;76.7;0.9;-4.5
3357;50202 Rental of sea and coastal vessels;2008 2nd quarter;74.2;-3.3;-6.7
3358;50202 Rental of sea and coastal vessels;2008 3rd quarter;76.3;2.7;-4.1
3359;50202 Rental of sea and coastal vessels;2008 4th quarter;83.1;8.9;9.2
3360;50202 Rental of sea and coastal vessels;2008;77.6;;-1.6
3361;50202 Rental of sea and coastal vessels;2009 1st quarter;78.0;-6.1;1.7
3362;50202 Rental of sea and coastal vessels;2009 2nd quarter;69.3;-11.2;-6.7
3363;50202 Rental of sea and coastal vessels;2009 3rd quarter;72.7;4.9;-4.7
3364;50202 Rental of sea and coastal vessels;2009 4th quarter;71.9;-1.1;-13.5
3365;50202 Rental of sea and coastal vessels;2009;72.9;;-6.0
3366;50202 Rental of sea and coastal vessels;2010 1st quarter;73.3;2.0;-6.0
3367;50202 Rental of sea and coastal vessels;2010 2nd quarter;74.7;1.8;7.8
3368;50202 Rental of sea and coastal vessels;2010 3rd quarter;73.4;-1.7;1.0
3369;50202 Rental of sea and coastal vessels;2010 4th quarter;72.2;-1.6;0.5
3370;50202 Rental of sea and coastal vessels;2010;73.4;;0.6
3371;50202 Rental of sea and coastal vessels;2011 1st quarter;78.8;9.1;7.5
3372;50202 Rental of sea and coastal vessels;2011 2nd quarter;79.3;0.6;6.2
3373;50202 Rental of sea and coastal vessels;2011 3rd quarter;80.8;1.9;10.1
3374;50202 Rental of sea and coastal vessels;2011 4th quarter;81.5;0.8;12.8
3375;50202 Rental of sea and coastal vessels;2011;80.1;;9.1
3376;50202 Rental of sea and coastal vessels;2012 1st quarter;79.6;-2.3;1.0
3377;50202 Rental of sea and coastal vessels;2012 2nd quarter;74.7;-6.2;-5.9
3378;50202 Rental of sea and coastal vessels;2012 3rd quarter;75.3;0.8;-6.9
3379;50202 Rental of sea and coastal vessels;2012 4th quarter;76.7;1.9;-5.9
3380;50202 Rental of sea and coastal vessels;2012;76.6;;-4.4
3381;50202 Rental of sea and coastal vessels;2013 1st quarter;72.3;-5.7;-9.2
3382;50202 Rental of sea and coastal vessels;2013 2nd quarter;75.7;4.7;1.3
3383;50202 Rental of sea and coastal vessels;2013 3rd quarter;73.5;-2.9;-2.4
3384;50202 Rental of sea and coastal vessels;2013 4th quarter;76.6;4.3;-0.1
3385;50202 Rental of sea and coastal vessels;2013;74.5;;-2.7
3386;50202 Rental of sea and coastal vessels;2014 1st quarter;81.4;6.3;12.6
3387;50202 Rental of sea and coastal vessels;2014 2nd quarter;84.1;3.3;11.2
3388;50202 Rental of sea and coastal vessels;2014 3rd quarter;76.2;-9.4;3.7
3389;50202 Rental of sea and coastal vessels;2014 4th quarter;80.3;5.4;4.8
3390;50202 Rental of sea and coastal vessels;2014;80.5;;8.1
3391;50202 Rental of sea and coastal vessels;2015 1st quarter;79.9;-0.5;-1.9
3392;50202 Rental of sea and coastal vessels;2015 2nd quarter;80.8;1.1;-3.9
3393;50202 Rental of sea and coastal vessels;2015 3rd quarter;81.5;0.9;7.0
3394;50202 Rental of sea and coastal vessels;2015 4th quarter;80.4;-1.4;0.1
3395;50202 Rental of sea and coastal vessels;2015;80.7;;0.2
3396;50202 Rental of sea and coastal vessels;2016 1st quarter;76.6;-4.7;-4.2
3397;50202 Rental of sea and coastal vessels;2016 2nd quarter;78.4;2.4;-3.0
3398;50202 Rental of sea and coastal vessels;2016 3rd quarter;78.5;0.1;-3.8
3399;50202 Rental of sea and coastal vessels;2016 4th quarter;78.5;0.1;-2.3
3400;50202 Rental of sea and coastal vessels;2016;78.0;;-3.3
3401;50202 Rental of sea and coastal vessels;2017 1st quarter;78.6;0.1;2.6
3402;50202 Rental of sea and coastal vessels;2017 2nd quarter;80.6;2.6;2.8
3403;50202 Rental of sea and coastal vessels;2017 3rd quarter;78.8;-2.3;0.4
3404;50202 Rental of sea and coastal vessels;2017 4th quarter;82.2;4.4;4.8
3405;50202 Rental of sea and coastal vessels;2017;80.0;;2.6
3406;50202 Rental of sea and coastal vessels;2018 1st quarter;83.0;0.9;5.6
3407;50202 Rental of sea and coastal vessels;2018 2nd quarter;85.2;2.7;5.7
3408;50202 Rental of sea and coastal vessels;2018 3rd quarter;86.8;1.9;10.3
3409;50202 Rental of sea and coastal vessels;2018 4th quarter;86.3;-0.6;4.9
3410;50202 Rental of sea and coastal vessels;2018;85.3;;6.6
3411;50202 Rental of sea and coastal vessels;2019 1st quarter;85.8;-0.6;3.4
3412;50202 Rental of sea and coastal vessels;2019 2nd quarter;83.9;-2.2;-1.5
3413;50202 Rental of sea and coastal vessels;2019 3rd quarter;83.2;-0.8;-4.2
3414;50202 Rental of sea and coastal vessels;2019 4th quarter;84.2;1.2;-2.4
3415;50202 Rental of sea and coastal vessels;2019;84.3;;-1.2
3416;50202 Rental of sea and coastal vessels;2020 1st quarter;83.0;-1.5;-3.3
3417;50202 Rental of sea and coastal vessels;2020 2nd quarter;78.7;-5.1;-6.2
3418;50202 Rental of sea and coastal vessels;2020 3rd quarter;75.1;-4.6;-9.8
3419;50202 Rental of sea and coastal vessels;2020 4th quarter;81.4;8.4;-3.3
3420;50202 Rental of sea and coastal vessels;2020;79.5;;-5.6
3421;50202 Rental of sea and coastal vessels;2021 1st quarter;87.4;7.4;5.4
3422;50202 Rental of sea and coastal vessels;2021 2nd quarter;91.3;4.5;16.1
3423;50202 Rental of sea and coastal vessels;2021 3rd quarter;101.7;11.4;35.5
3424;50202 Rental of sea and coastal vessels;2021 4th quarter;119.5;17.5;46.8
3425;50202 Rental of sea and coastal vessels;2021;100.0;;25.7
3426;50202 Rental of sea and coastal vessels;2022 1st quarter;133.8;11.9;53.0
3427;50202 Rental of sea and coastal vessels;2022 2nd quarter;145.5;8.7;59.3
3428;50202 Rental of sea and coastal vessels;2022 3rd quarter;148.4;2.0;45.9
3429;50202 Rental of sea and coastal vessels;2022 4th quarter;152.3;2.6;27.4
3430;50202 Rental of sea and coastal vessels;2022;145.0;;45.0
3431;50202 Rental of sea and coastal vessels;2023 1st quarter;150.7;-1.0;12.6
3432;50202 Rental of sea and coastal vessels;2023 2nd quarter;150.9;0.1;3.7
3433;50202 Rental of sea and coastal vessels;2023 3rd quarter;147.6;-2.2;-0.5
3434;50202 Rental of sea and coastal vessels;2023 4th quarter;150.5;1.9;-1.2
3435;50202 Rental of sea and coastal vessels;2023;149.9;;3.4
3436;50202 Rental of sea and coastal vessels;2024 1st quarter;143.6;-4.6;-4.7
3437;50202 Rental of sea and coastal vessels;2024 2nd quarter;142.0;-1.1;-5.9
3438;50202 Rental of sea and coastal vessels;2024 3rd quarter;139.2;-2.0;-5.7
3439;50202 Rental of sea and coastal vessels;2024 4th quarter;136.9;-1.7;-9.1
3440;50202 Rental of sea and coastal vessels;2024;140.4;;-6.3
3441;503 Inland passenger water transport;2002 4th quarter;;;
3442;503 Inland passenger water transport;2003 1st quarter;;;
3443;503 Inland passenger water transport;2003 2nd quarter;;;
3444;503 Inland passenger water transport;2003 3rd quarter;;;
3445;503 Inland passenger water transport;2003 4th quarter;;;
3446;503 Inland passenger water transport;2003;;;
3447;503 Inland passenger water transport;2004 1st quarter;;;
3448;503 Inland passenger water transport;2004 2nd quarter;;;
3449;503 Inland passenger water transport;2004 3rd quarter;;;
3450;503 Inland passenger water transport;2004 4th quarter;;;
3451;503 Inland passenger water transport;2004;;;
3452;503 Inland passenger water transport;2005 1st quarter;;;
3453;503 Inland passenger water transport;2005 2nd quarter;;;
3454;503 Inland passenger water transport;2005 3rd quarter;;;
3455;503 Inland passenger water transport;2005 4th quarter;;;
3456;503 Inland passenger water transport;2005;;;
3457;503 Inland passenger water transport;2006 1st quarter;;;
3458;503 Inland passenger water transport;2006 2nd quarter;;;
3459;503 Inland passenger water transport;2006 3rd quarter;;;
3460;503 Inland passenger water transport;2006 4th quarter;;;
3461;503 Inland passenger water transport;2006;;;
3462;503 Inland passenger water transport;2007 1st quarter;;;
3463;503 Inland passenger water transport;2007 2nd quarter;;;
3464;503 Inland passenger water transport;2007 3rd quarter;;;
3465;503 Inland passenger water transport;2007 4th quarter;;;
3466;503 Inland passenger water transport;2007;;;
3467;503 Inland passenger water transport;2008 1st quarter;;;
3468;503 Inland passenger water transport;2008 2nd quarter;;;
3469;503 Inland passenger water transport;2008 3rd quarter;;;
3470;503 Inland passenger water transport;2008 4th quarter;;;
3471;503 Inland passenger water transport;2008;;;
3472;503 Inland passenger water transport;2009 1st quarter;;;
3473;503 Inland passenger water transport;2009 2nd quarter;;;
3474;503 Inland passenger water transport;2009 3rd quarter;;;
3475;503 Inland passenger water transport;2009 4th quarter;;;
3476;503 Inland passenger water transport;2009;;;
3477;503 Inland passenger water transport;2010 1st quarter;;;
3478;503 Inland passenger water transport;2010 2nd quarter;;;
3479;503 Inland passenger water transport;2010 3rd quarter;;;
3480;503 Inland passenger water transport;2010 4th quarter;;;
3481;503 Inland passenger water transport;2010;;;
3482;503 Inland passenger water transport;2011 1st quarter;;;
3483;503 Inland passenger water transport;2011 2nd quarter;;;
3484;503 Inland passenger water transport;2011 3rd quarter;;;
3485;503 Inland passenger water transport;2011 4th quarter;;;
3486;503 Inland passenger water transport;2011;;;
3487;503 Inland passenger water transport;2012 1st quarter;;;
3488;503 Inland passenger water transport;2012 2nd quarter;;;
3489;503 Inland passenger water transport;2012 3rd quarter;;;
3490;503 Inland passenger water transport;2012 4th quarter;;;
3491;503 Inland passenger water transport;2012;;;
3492;503 Inland passenger water transport;2013 1st quarter;;;
3493;503 Inland passenger water transport;2013 2nd quarter;;;
3494;503 Inland passenger water transport;2013 3rd quarter;;;
3495;503 Inland passenger water transport;2013 4th quarter;;;
3496;503 Inland passenger water transport;2013;;;
3497;503 Inland passenger water transport;2014 1st quarter;;;
3498;503 Inland passenger water transport;2014 2nd quarter;;;
3499;503 Inland passenger water transport;2014 3rd quarter;;;
3500;503 Inland passenger water transport;2014 4th quarter;;;
3501;503 Inland passenger water transport;2014;;;
3502;503 Inland passenger water transport;2015 1st quarter;;;
3503;503 Inland passenger water transport;2015 2nd quarter;;;
3504;503 Inland passenger water transport;2015 3rd quarter;;;
3505;503 Inland passenger water transport;2015 4th quarter;;;
3506;503 Inland passenger water transport;2015;;;
3507;503 Inland passenger water transport;2016 1st quarter;;;
3508;503 Inland passenger water transport;2016 2nd quarter;;;
3509;503 Inland passenger water transport;2016 3rd quarter;;;
3510;503 Inland passenger water transport;2016 4th quarter;90.0;;
3511;503 Inland passenger water transport;2016;;;
3512;503 Inland passenger water transport;2017 1st quarter;91.4;1.6;
3513;503 Inland passenger water transport;2017 2nd quarter;94.3;3.2;
3514;503 Inland passenger water transport;2017 3rd quarter;94.3;0.0;
3515;503 Inland passenger water transport;2017 4th quarter;92.4;-2.1;2.7
3516;503 Inland passenger water transport;2017;93.1;;
3517;503 Inland passenger water transport;2018 1st quarter;93.5;1.2;2.3
3518;503 Inland passenger water transport;2018 2nd quarter;96.7;3.4;2.5
3519;503 Inland passenger water transport;2018 3rd quarter;96.7;0.0;2.5
3520;503 Inland passenger water transport;2018 4th quarter;95.3;-1.4;3.2
3521;503 Inland passenger water transport;2018;95.5;;2.6
3522;503 Inland passenger water transport;2019 1st quarter;95.2;-0.1;1.8
3523;503 Inland passenger water transport;2019 2nd quarter;96.4;1.3;-0.3
3524;503 Inland passenger water transport;2019 3rd quarter;96.4;0.0;-0.3
3525;503 Inland passenger water transport;2019 4th quarter;96.0;-0.4;0.7
3526;503 Inland passenger water transport;2019;96.0;;0.5
3527;503 Inland passenger water transport;2020 1st quarter;95.6;-0.5;0.4
3528;503 Inland passenger water transport;2020 2nd quarter;98.1;2.6;1.7
3529;503 Inland passenger water transport;2020 3rd quarter;98.2;0.2;1.9
3530;503 Inland passenger water transport;2020 4th quarter;97.2;-1.1;1.2
3531;503 Inland passenger water transport;2020;97.3;;1.3
3532;503 Inland passenger water transport;2021 1st quarter;98.3;1.2;2.9
3533;503 Inland passenger water transport;2021 2nd quarter;100.7;2.4;2.7
3534;503 Inland passenger water transport;2021 3rd quarter;101.1;0.4;2.9
3535;503 Inland passenger water transport;2021 4th quarter;99.9;-1.2;2.8
3536;503 Inland passenger water transport;2021;100.0;;2.8
3537;503 Inland passenger water transport;2022 1st quarter;101.8;1.9;3.5
3538;503 Inland passenger water transport;2022 2nd quarter;104.1;2.2;3.4
3539;503 Inland passenger water transport;2022 3rd quarter;104.3;0.2;3.2
3540;503 Inland passenger water transport;2022 4th quarter;103.4;-0.9;3.5
3541;503 Inland passenger water transport;2022;103.4;;3.4
3542;503 Inland passenger water transport;2023 1st quarter;105.3;1.8;3.4
3543;503 Inland passenger water transport;2023 2nd quarter;107.2;1.9;3.0
3544;503 Inland passenger water transport;2023 3rd quarter;107.2;0.0;2.8
3545;503 Inland passenger water transport;2023 4th quarter;106.2;-0.9;2.7
3546;503 Inland passenger water transport;2023;106.5;;3.0
3547;503 Inland passenger water transport;2024 1st quarter;110.3;3.8;4.8
3548;503 Inland passenger water transport;2024 2nd quarter;113.2;2.6;5.5
3549;503 Inland passenger water transport;2024 3rd quarter;113.5;0.3;5.9
3550;503 Inland passenger water transport;2024 4th quarter;110.9;-2.4;4.4
3551;503 Inland passenger water transport;2024;112.0;;5.2
3552;504 Inland freight water transport..;2002 4th quarter;;;
3553;504 Inland freight water transport..;2003 1st quarter;;;
3554;504 Inland freight water transport..;2003 2nd quarter;;;
3555;504 Inland freight water transport..;2003 3rd quarter;;;
3556;504 Inland freight water transport..;2003 4th quarter;;;
3557;504 Inland freight water transport..;2003;;;
3558;504 Inland freight water transport..;2004 1st quarter;;;
3559;504 Inland freight water transport..;2004 2nd quarter;;;
3560;504 Inland freight water transport..;2004 3rd quarter;;;
3561;504 Inland freight water transport..;2004 4th quarter;;;
3562;504 Inland freight water transport..;2004;;;
3563;504 Inland freight water transport..;2005 1st quarter;;;
3564;504 Inland freight water transport..;2005 2nd quarter;;;
3565;504 Inland freight water transport..;2005 3rd quarter;;;
3566;504 Inland freight water transport..;2005 4th quarter;;;
3567;504 Inland freight water transport..;2005;;;
3568;504 Inland freight water transport..;2006 1st quarter;;;
3569;504 Inland freight water transport..;2006 2nd quarter;;;
3570;504 Inland freight water transport..;2006 3rd quarter;;;
3571;504 Inland freight water transport..;2006 4th quarter;;;
3572;504 Inland freight water transport..;2006;;;
3573;504 Inland freight water transport..;2007 1st quarter;;;
3574;504 Inland freight water transport..;2007 2nd quarter;;;
3575;504 Inland freight water transport..;2007 3rd quarter;;;
3576;504 Inland freight water transport..;2007 4th quarter;;;
3577;504 Inland freight water transport..;2007;;;
3578;504 Inland freight water transport..;2008 1st quarter;;;
3579;504 Inland freight water transport..;2008 2nd quarter;;;
3580;504 Inland freight water transport..;2008 3rd quarter;;;
3581;504 Inland freight water transport..;2008 4th quarter;;;
3582;504 Inland freight water transport..;2008;;;
3583;504 Inland freight water transport..;2009 1st quarter;;;
3584;504 Inland freight water transport..;2009 2nd quarter;;;
3585;504 Inland freight water transport..;2009 3rd quarter;;;
3586;504 Inland freight water transport..;2009 4th quarter;;;
3587;504 Inland freight water transport..;2009;;;
3588;504 Inland freight water transport..;2010 1st quarter;;;
3589;504 Inland freight water transport..;2010 2nd quarter;;;
3590;504 Inland freight water transport..;2010 3rd quarter;;;
3591;504 Inland freight water transport..;2010 4th quarter;;;
3592;504 Inland freight water transport..;2010;;;
3593;504 Inland freight water transport..;2011 1st quarter;;;
3594;504 Inland freight water transport..;2011 2nd quarter;;;
3595;504 Inland freight water transport..;2011 3rd quarter;;;
3596;504 Inland freight water transport..;2011 4th quarter;;;
3597;504 Inland freight water transport..;2011;;;
3598;504 Inland freight water transport..;2012 1st quarter;;;
3599;504 Inland freight water transport..;2012 2nd quarter;;;
3600;504 Inland freight water transport..;2012 3rd quarter;;;
3601;504 Inland freight water transport..;2012 4th quarter;;;
3602;504 Inland freight water transport..;2012;;;
3603;504 Inland freight water transport..;2013 1st quarter;;;
3604;504 Inland freight water transport..;2013 2nd quarter;;;
3605;504 Inland freight water transport..;2013 3rd quarter;;;
3606;504 Inland freight water transport..;2013 4th quarter;;;
3607;504 Inland freight water transport..;2013;;;
3608;504 Inland freight water transport..;2014 1st quarter;;;
3609;504 Inland freight water transport..;2014 2nd quarter;;;
3610;504 Inland freight water transport..;2014 3rd quarter;;;
3611;504 Inland freight water transport..;2014 4th quarter;78.4;;
3612;504 Inland freight water transport..;2014;;;
3613;504 Inland freight water transport..;2015 1st quarter;77.7;-1.0;
