ID;Geslacht;Migratieachtergrond;Generatie;Perioden;TotaalHuwendenMetMigratieachtergrond_1;MetPartnerMetNederlandseAchtergrond_2;TotaalPartnerMetMigratieachtergrond_3;TotaalGelijkeMigratieachtergrond_4;GeenMigratiehuwelijk_5;WelMigratiehuwelijk_6;PartnerMetAndereMigratieachtergrond_7
1325;Vrouwen;Suriname;Totaal eerste en tweede generatie;2006;1190;440;750;590;530;60;170
1326;Vrouwen;Suriname;Totaal eerste en tweede generatie;2007;1300;530;780;610;550;60;170
1327;Vrouwen;Suriname;Totaal eerste en tweede generatie;2008;1440;540;900;700;640;60;200
1328;Vrouwen;Suriname;Totaal eerste en tweede generatie;2009;1510;560;950;760;710;50;200
1329;Vrouwen;Suriname;Totaal eerste en tweede generatie;2010;1480;540;950;710;650;70;230
1330;Vrouwen;Suriname;Totaal eerste en tweede generatie;2011;1390;500;900;690;620;70;210
1331;Vrouwen;Suriname;Totaal eerste en tweede generatie;2012;1420;530;890;650;600;60;230
1332;Vrouwen;Suriname;Totaal eerste en tweede generatie;2013;1240;430;810;580;510;70;230
1333;Vrouwen;Suriname;Totaal eerste en tweede generatie;2014;1210;440;780;580;540;40;200
1334;Vrouwen;Suriname;Totaal eerste en tweede generatie;2015;1230;450;780;560;530;30;230
1335;Vrouwen;Suriname;Totaal eerste en tweede generatie;2016;1230;470;760;530;490;40;230
1336;Vrouwen;Suriname;Totaal eerste en tweede generatie;2017;1220;450;770;570;520;50;210
1337;Vrouwen;Suriname;Totaal eerste en tweede generatie;2018;1310;480;830;600;550;60;220
1338;Vrouwen;Suriname;Totaal eerste en tweede generatie;2019;1220;430;780;580;520;60;210
1339;Vrouwen;Suriname;Totaal eerste en tweede generatie;2020;1040;380;660;460;420;40;200
1340;Vrouwen;Suriname;Totaal eerste en tweede generatie;2021;1220;420;800;560;530;30;240
1341;Vrouwen;Suriname;Totaal eerste en tweede generatie;2022;1420;520;900;650;570;80;250
1342;Vrouwen;Suriname;Eerste generatie;2001;1060;350;710;590;480;110;120
1343;Vrouwen;Suriname;Eerste generatie;2002;1070;340;730;610;480;130;120
1344;Vrouwen;Suriname;Eerste generatie;2003;1010;310;700;590;460;130;120
1345;Vrouwen;Suriname;Eerste generatie;2004;850;310;540;460;380;80;90
1346;Vrouwen;Suriname;Eerste generatie;2005;810;290;520;410;360;50;110
1347;Vrouwen;Suriname;Eerste generatie;2006;750;260;490;380;330;50;110
1348;Vrouwen;Suriname;Eerste generatie;2007;760;310;450;370;330;40;80
1349;Vrouwen;Suriname;Eerste generatie;2008;830;320;510;420;380;40;90
1350;Vrouwen;Suriname;Eerste generatie;2009;860;290;580;480;440;40;100
1351;Vrouwen;Suriname;Eerste generatie;2010;820;290;530;410;360;60;120
1352;Vrouwen;Suriname;Eerste generatie;2011;770;280;500;390;350;50;100
1353;Vrouwen;Suriname;Eerste generatie;2012;710;260;450;350;310;40;100
1354;Vrouwen;Suriname;Eerste generatie;2013;640;220;420;320;270;50;100
1355;Vrouwen;Suriname;Eerste generatie;2014;600;200;400;320;290;30;80
1356;Vrouwen;Suriname;Eerste generatie;2015;580;190;380;280;260;20;100
1357;Vrouwen;Suriname;Eerste generatie;2016;580;220;360;280;260;20;80
1358;Vrouwen;Suriname;Eerste generatie;2017;570;210;360;280;250;40;80
1359;Vrouwen;Suriname;Eerste generatie;2018;560;190;360;290;240;40;80
1360;Vrouwen;Suriname;Eerste generatie;2019;550;200;350;280;230;50;70
1361;Vrouwen;Suriname;Eerste generatie;2020;490;160;330;260;220;30;70
1362;Vrouwen;Suriname;Eerste generatie;2021;500;160;340;260;230;30;80
1363;Vrouwen;Suriname;Eerste generatie;2022;570;200;370;300;240;60;80
1364;Vrouwen;Suriname;Tweede generatie;2001;380;150;230;180;160;30;50
1365;Vrouwen;Suriname;Tweede generatie;2002;440;180;260;200;170;30;60
1366;Vrouwen;Suriname;Tweede generatie;2003;370;150;220;160;130;20;70
1367;Vrouwen;Suriname;Tweede generatie;2004;420;190;230;160;130;30;70
1368;Vrouwen;Suriname;Tweede generatie;2005;430;190;230;180;160;10;60
1369;Vrouwen;Suriname;Tweede generatie;2006;440;180;260;200;200;10;60
1370;Vrouwen;Suriname;Tweede generatie;2007;550;220;330;240;230;10;90
1371;Vrouwen;Suriname;Tweede generatie;2008;600;220;380;280;270;10;100
1372;Vrouwen;Suriname;Tweede generatie;2009;650;270;380;280;270;10;100
1373;Vrouwen;Suriname;Tweede generatie;2010;660;250;420;300;290;10;120
1374;Vrouwen;Suriname;Tweede generatie;2011;620;220;400;290;280;20;110
1375;Vrouwen;Suriname;Tweede generatie;2012;710;270;440;300;280;20;130
1376;Vrouwen;Suriname;Tweede generatie;2013;600;210;390;260;240;20;130
1377;Vrouwen;Suriname;Tweede generatie;2014;620;240;380;260;250;10;120
1378;Vrouwen;Suriname;Tweede generatie;2015;660;260;400;280;270;10;120
1379;Vrouwen;Suriname;Tweede generatie;2016;640;240;400;250;240;20;150
1380;Vrouwen;Suriname;Tweede generatie;2017;650;240;410;280;270;20;130
1381;Vrouwen;Suriname;Tweede generatie;2018;750;290;460;320;300;10;150
1382;Vrouwen;Suriname;Tweede generatie;2019;670;240;430;300;290;10;140
1383;Vrouwen;Suriname;Tweede generatie;2020;550;220;340;200;190;10;140
1384;Vrouwen;Suriname;Tweede generatie;2021;720;260;460;300;300;10;160
1385;Vrouwen;Suriname;Tweede generatie;2022;850;320;520;350;330;20;180
1386;Vrouwen;Turkije;Totaal eerste en tweede generatie;2001;1850;100;1750;1660;590;1070;90
1387;Vrouwen;Turkije;Totaal eerste en tweede generatie;2002;2050;130;1910;1820;620;1210;90
1388;Vrouwen;Turkije;Totaal eerste en tweede generatie;2003;1680;120;1560;1460;600;860;100
1389;Vrouwen;Turkije;Totaal eerste en tweede generatie;2004;1450;130;1320;1250;560;690;70
1390;Vrouwen;Turkije;Totaal eerste en tweede generatie;2005;1340;150;1200;1110;670;450;80
1391;Vrouwen;Turkije;Totaal eerste en tweede generatie;2006;1350;120;1230;1160;810;360;60
1392;Vrouwen;Turkije;Totaal eerste en tweede generatie;2007;1490;130;1360;1270;970;300;90
1393;Vrouwen;Turkije;Totaal eerste en tweede generatie;2008;1560;120;1440;1360;1060;310;80
1394;Vrouwen;Turkije;Totaal eerste en tweede generatie;2009;1850;140;1710;1610;1230;370;110
1395;Vrouwen;Turkije;Totaal eerste en tweede generatie;2010;2120;130;1990;1880;1300;580;110
1396;Vrouwen;Turkije;Totaal eerste en tweede generatie;2011;2090;150;1950;1810;1330;480;130
1397;Vrouwen;Turkije;Totaal eerste en tweede generatie;2012;2070;120;1960;1830;1360;470;130
1398;Vrouwen;Turkije;Totaal eerste en tweede generatie;2013;2140;140;2010;1880;1420;460;130
1399;Vrouwen;Turkije;Totaal eerste en tweede generatie;2014;2170;130;2040;1890;1530;360;150
1400;Vrouwen;Turkije;Totaal eerste en tweede generatie;2015;2210;150;2060;1920;1570;350;140
1401;Vrouwen;Turkije;Totaal eerste en tweede generatie;2016;2260;140;2110;1940;1610;340;170
1402;Vrouwen;Turkije;Totaal eerste en tweede generatie;2017;2310;170;2140;1980;1600;380;170
1403;Vrouwen;Turkije;Totaal eerste en tweede generatie;2018;2300;160;2130;1940;1590;360;190
1404;Vrouwen;Turkije;Totaal eerste en tweede generatie;2019;2460;170;2290;2080;1660;420;210
1405;Vrouwen;Turkije;Totaal eerste en tweede generatie;2020;2110;150;1960;1750;1440;320;200
1406;Vrouwen;Turkije;Totaal eerste en tweede generatie;2021;2590;200;2390;2120;1780;330;270
1407;Vrouwen;Turkije;Totaal eerste en tweede generatie;2022;2480;180;2300;2020;1650;370;280
1408;Vrouwen;Turkije;Eerste generatie;2001;810;50;760;730;230;500;40
1409;Vrouwen;Turkije;Eerste generatie;2002;910;70;840;800;220;580;40
1410;Vrouwen;Turkije;Eerste generatie;2003;690;50;630;590;210;380;40
1411;Vrouwen;Turkije;Eerste generatie;2004;590;50;540;510;200;310;30
1412;Vrouwen;Turkije;Eerste generatie;2005;580;70;510;480;260;220;30
1413;Vrouwen;Turkije;Eerste generatie;2006;530;70;470;440;270;180;20
1414;Vrouwen;Turkije;Eerste generatie;2007;500;50;450;410;280;130;40
1415;Vrouwen;Turkije;Eerste generatie;2008;550;60;490;470;320;140;30
1416;Vrouwen;Turkije;Eerste generatie;2009;640;50;590;550;400;150;30
1417;Vrouwen;Turkije;Eerste generatie;2010;690;60;630;600;390;210;30
1418;Vrouwen;Turkije;Eerste generatie;2011;630;60;570;540;370;170;30
1419;Vrouwen;Turkije;Eerste generatie;2012;600;50;550;510;360;150;40
1420;Vrouwen;Turkije;Eerste generatie;2013;550;60;500;470;310;150;30
1421;Vrouwen;Turkije;Eerste generatie;2014;520;40;480;450;320;130;30
1422;Vrouwen;Turkije;Eerste generatie;2015;490;50;440;420;300;120;20
1423;Vrouwen;Turkije;Eerste generatie;2016;440;50;390;360;260;100;30
1424;Vrouwen;Turkije;Eerste generatie;2017;470;50;420;390;260;130;30
1425;Vrouwen;Turkije;Eerste generatie;2018;430;60;380;340;250;100;30
1426;Vrouwen;Turkije;Eerste generatie;2019;510;60;450;400;270;130;50
1427;Vrouwen;Turkije;Eerste generatie;2020;410;40;360;330;240;90;40
1428;Vrouwen;Turkije;Eerste generatie;2021;440;50;400;350;250;100;50
1429;Vrouwen;Turkije;Eerste generatie;2022;470;50;420;370;250;110;50
1430;Vrouwen;Turkije;Tweede generatie;2001;1040;50;990;930;360;570;60
1431;Vrouwen;Turkije;Tweede generatie;2002;1140;70;1070;1020;400;630;50
1432;Vrouwen;Turkije;Tweede generatie;2003;1000;70;930;870;390;480;60
1433;Vrouwen;Turkije;Tweede generatie;2004;850;70;780;740;360;380;40
1434;Vrouwen;Turkije;Tweede generatie;2005;760;80;680;640;410;230;50
1435;Vrouwen;Turkije;Tweede generatie;2006;820;50;760;720;540;180;40
1436;Vrouwen;Turkije;Tweede generatie;2007;990;80;910;860;690;170;60
1437;Vrouwen;Turkije;Tweede generatie;2008;1010;60;950;900;730;160;50
1438;Vrouwen;Turkije;Tweede generatie;2009;1210;90;1130;1050;830;220;70
1439;Vrouwen;Turkije;Tweede generatie;2010;1430;70;1370;1280;910;370;80
1440;Vrouwen;Turkije;Tweede generatie;2011;1460;90;1370;1270;960;310;100
1441;Vrouwen;Turkije;Tweede generatie;2012;1470;70;1410;1320;1000;320;90
1442;Vrouwen;Turkije;Tweede generatie;2013;1590;80;1510;1420;1110;310;100
1443;Vrouwen;Turkije;Tweede generatie;2014;1650;90;1560;1440;1210;230;120
1444;Vrouwen;Turkije;Tweede generatie;2015;1730;100;1620;1500;1270;230;120
1445;Vrouwen;Turkije;Tweede generatie;2016;1820;90;1720;1590;1350;240;130
1446;Vrouwen;Turkije;Tweede generatie;2017;1840;120;1720;1580;1330;250;140
1447;Vrouwen;Turkije;Tweede generatie;2018;1870;110;1760;1600;1340;260;160
1448;Vrouwen;Turkije;Tweede generatie;2019;1950;110;1840;1680;1390;280;170
1449;Vrouwen;Turkije;Tweede generatie;2020;1700;110;1590;1420;1200;220;170
1450;Vrouwen;Turkije;Tweede generatie;2021;2140;160;1990;1770;1530;240;220
1451;Vrouwen;Turkije;Tweede generatie;2022;2010;130;1880;1660;1400;260;230
1452;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2001;2020;940;1080;670;480;190;410
1453;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2002;2280;1040;1240;770;560;210;470
1454;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2003;2250;1100;1150;730;530;210;410
1455;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2004;2210;1150;1060;670;480;180;390
1456;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2005;2410;1250;1160;710;520;190;460
1457;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2006;2410;1320;1090;650;470;180;440
1458;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2007;2330;1280;1050;570;430;130;480
1459;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2008;2530;1360;1180;670;540;130;510
1460;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2009;2730;1400;1340;720;580;150;620
1461;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2010;2910;1400;1510;860;610;250;650
1462;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2011;3060;1430;1620;930;700;240;690
1463;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2012;3060;1470;1590;900;660;240;690
1464;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2013;3090;1380;1720;970;690;280;750
1465;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2014;3180;1440;1750;1010;750;270;730
1466;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2015;3080;1450;1630;860;640;220;760
1467;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2016;3270;1450;1820;1010;730;290;810
1468;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2017;3370;1340;2040;1160;880;270;880
1469;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2018;3640;1530;2110;1150;830;320;960
1470;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2019;3860;1570;2290;1330;920;410;960
1471;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2020;3320;1330;1980;1100;820;280;890
1472;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2021;3880;1560;2320;1260;930;320;1060
1473;Vrouwen;Overige niet-westerse migratieachterg...;Totaal eerste en tweede generatie;2022;4640;1890;2740;1450;1010;440;1300
1474;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2001;1820;830;990;640;460;180;350
1475;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2002;2060;920;1130;740;540;190;400
1476;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2003;1970;950;1020;680;500;190;340
1477;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2004;1920;990;940;630;460;170;300
1478;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2005;2170;1120;1050;670;510;170;380
1479;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2006;2110;1170;940;600;430;170;350
1480;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2007;1960;1090;870;510;390;120;360
1481;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2008;2100;1120;980;590;470;120;390
1482;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2009;2260;1150;1110;630;500;130;470
1483;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2010;2400;1150;1250;770;550;210;480
1484;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2011;2550;1210;1340;830;630;200;520
1485;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2012;2490;1200;1300;780;580;200;520
1486;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2013;2520;1100;1420;840;610;240;570
1487;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2014;2600;1160;1440;890;670;220;550
1488;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2015;2410;1130;1280;740;560;180;540
1489;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2016;2530;1110;1420;850;620;230;560
1490;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2017;2620;1020;1600;1000;780;210;600
1491;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2018;2820;1180;1640;980;710;270;660
1492;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2019;3050;1220;1820;1140;800;340;690
1493;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2020;2620;1050;1570;950;720;240;620
1494;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2021;3020;1230;1790;1050;790;260;750
1495;Vrouwen;Overige niet-westerse migratieachterg...;Eerste generatie;2022;3510;1440;2070;1200;850;360;870
1496;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2001;200;110;90;30;20;10;70
1497;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2002;230;120;110;40;20;20;70
1498;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2003;270;150;120;50;30;20;70
1499;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2004;280;160;120;30;20;10;90
1500;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2005;240;130;110;30;20;20;80
1501;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2006;300;150;150;60;40;10;90
1502;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2007;370;190;180;60;40;20;120
1503;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2008;430;230;200;80;70;10;120
1504;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2009;480;250;230;90;80;10;140
1505;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2010;510;250;260;100;60;40;170
1506;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2011;510;230;280;110;70;40;180
1507;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2012;570;280;290;120;80;40;170
1508;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2013;580;270;300;130;90;40;170
1509;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2014;580;280;300;120;80;40;180
1510;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2015;670;320;340;120;80;50;220
1511;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2016;740;340;400;160;100;60;240
1512;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2017;750;310;440;160;100;60;270
1513;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2018;820;350;470;170;120;50;300
1514;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2019;810;350;460;200;120;70;270
1515;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2020;700;280;410;150;100;40;270
1516;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2021;860;330;520;210;140;70;320
1517;Vrouwen;Overige niet-westerse migratieachterg...;Tweede generatie;2022;1120;450;670;240;160;80;430
1518;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2001;7180;5360;1830;780;650;120;1050
1519;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2002;7520;5560;1960;830;710;130;1120
1520;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2003;7170;5390;1780;750;620;140;1030
1521;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2004;6710;5020;1690;720;620;110;970
1522;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2005;6910;5110;1800;760;670;100;1040
1523;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2006;6870;5110;1760;740;620;120;1020
1524;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2007;6870;5090;1780;760;650;110;1020
1525;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2008;7020;5180;1840;810;710;100;1030
1526;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2009;7040;4960;2080;880;790;90;1200
1527;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2010;7360;4960;2400;1070;910;150;1330
1528;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2011;7310;4790;2520;1170;1010;160;1350
1529;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2012;7200;4690;2520;1180;990;200;1330
1530;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2013;6870;4310;2560;1260;1050;210;1300
1531;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2014;7330;4420;2910;1550;1350;200;1360
1532;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2015;7040;4300;2740;1420;1230;180;1330
1533;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2016;7260;4330;2940;1560;1360;200;1380
1534;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2017;7220;4220;3000;1650;1460;190;1350
1535;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2018;7520;4230;3290;1760;1550;210;1530
1536;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2019;7900;4180;3720;2010;1800;220;1700
1537;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2020;6320;3440;2890;1460;1300;160;1420
1538;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2021;7280;3810;3470;1850;1690;160;1620
1539;Vrouwen;Westerse migratieachtergrond;Totaal eerste en tweede generatie;2022;8680;4630;4050;2130;1940;180;1920
1540;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2001;3130;2070;1060;530;440;90;530
1541;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2002;3430;2280;1150;570;470;100;580
1542;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2003;3390;2290;1090;530;410;120;560
1543;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2004;3260;2180;1080;520;420;90;560
1544;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2005;3530;2360;1170;540;460;80;630
1545;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2006;3490;2320;1170;560;460;100;610
1546;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2007;3400;2280;1120;540;460;90;580
1547;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2008;3380;2210;1170;610;510;90;570
1548;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2009;3650;2230;1430;710;620;80;720
1549;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2010;3970;2270;1690;870;740;140;820
1550;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2011;4030;2210;1820;980;830;150;850
1551;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2012;4050;2190;1860;1010;830;170;850
1552;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2013;3960;2030;1930;1100;920;180;830
1553;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2014;4450;2160;2290;1390;1200;180;910
1554;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2015;4180;2030;2150;1260;1090;170;890
1555;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2016;4400;2100;2300;1400;1220;190;900
1556;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2017;4520;2130;2390;1460;1300;170;920
1557;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2018;4860;2180;2670;1600;1410;200;1070
1558;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2019;5180;2130;3050;1840;1650;190;1220
1559;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2020;4240;1900;2350;1320;1180;140;1020
1560;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2021;4990;2110;2880;1720;1570;140;1160
1561;Vrouwen;Westerse migratieachtergrond;Eerste generatie;2022;5810;2490;3320;1960;1800;160;1360
1562;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2001;4050;3290;770;240;220;30;520
1563;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2002;4080;3280;810;260;240;20;540
1564;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2003;3780;3090;690;230;210;20;460
1565;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2004;3450;2840;610;210;190;10;410
1566;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2005;3380;2750;630;220;210;10;410
1567;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2006;3380;2790;590;180;170;20;410
1568;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2007;3470;2810;660;210;190;20;450
1569;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2008;3640;2970;670;210;200;10;460
1570;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2009;3390;2740;650;170;160;10;480
1571;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2010;3390;2690;700;200;180;20;510
1572;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2011;3280;2590;690;190;180;10;500
1573;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2012;3150;2490;660;180;150;20;480
1574;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2013;2910;2280;630;150;130;20;480
1575;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2014;2880;2260;620;160;150;20;450
1576;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2015;2860;2270;600;160;140;20;440
1577;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2016;2860;2220;640;160;140;20;480
1578;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2017;2700;2080;610;180;160;30;430
1579;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2018;2660;2040;620;160;140;20;460
1580;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2019;2710;2050;660;180;150;20;490
1581;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2020;2080;1540;540;140;120;20;400
1582;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2021;2280;1700;590;130;120;10;460
1583;Vrouwen;Westerse migratieachtergrond;Tweede generatie;2022;2860;2140;730;160;140;20;560
