ID;LeeftijdMoederOp31December;Geboortegeneratie;WaarnemingEnPrognoseTotaal_1;k_1eKind_2;k_2eKind_3;k_3eKind_4;k_4eOfVolgendeKind_5
1906;36 jaar;1949;0.02864;0.00513;0.00901;0.00769;0.00681
1907;36 jaar;1950;0.03385;0.00681;0.01058;0.00873;0.00773
1908;36 jaar;1951;0.03613;0.00785;0.01142;0.00926;0.0076
1909;36 jaar;1952;0.03848;0.00913;0.01216;0.0094;0.00779
1910;36 jaar;1953;0.04173;0.00954;0.01421;0.00964;0.00834
1911;36 jaar;1954;0.04608;0.01132;0.0157;0.01085;0.00821
1912;36 jaar;1955;0.04838;0.01167;0.01683;0.01182;0.00806
1913;36 jaar;1956;0.05193;0.01264;0.01865;0.0123;0.00834
1914;36 jaar;1957;0.05489;0.01385;0.02002;0.01291;0.00811
1915;36 jaar;1958;0.05644;0.01369;0.02092;0.01341;0.00842
1916;36 jaar;1959;0.05731;0.01498;0.02202;0.01279;0.00752
1917;36 jaar;1960;0.05829;0.01544;0.02172;0.01359;0.00754
1918;36 jaar;1961;0.06019;0.01551;0.02362;0.0137;0.00736
1919;36 jaar;1962;0.0656;0.01767;0.02593;0.01466;0.00734
1920;36 jaar;1963;0.067;0.01757;0.02706;0.01492;0.00745
1921;36 jaar;1964;0.07074;0.01896;0.02839;0.01564;0.00775
1922;36 jaar;1965;0.07275;0.01897;0.03036;0.01613;0.00729
1923;36 jaar;1966;0.07371;0.01975;0.03053;0.01636;0.00706
1924;36 jaar;1967;0.07702;0.02021;0.03253;0.01707;0.00721
1925;36 jaar;1968;0.0781;0.02111;0.03279;0.01732;0.00689
1926;36 jaar;1969;0.07816;0.02163;0.0332;0.01652;0.00681
1927;36 jaar;1970;0.07753;0.02162;0.03254;0.01657;0.00681
1928;36 jaar;1971;0.07907;0.02179;0.03359;0.01713;0.00655
1929;36 jaar;1972;0.08273;0.0219;0.03515;0.01845;0.00723
1930;36 jaar;1973;0.08384;0.02356;0.03527;0.01794;0.00707
1931;36 jaar;1974;0.08516;0.02367;0.03548;0.01864;0.00737
1932;36 jaar;1975;0.08385;0.02409;0.03507;0.01744;0.00725
1933;36 jaar;1976;0.08156;0.0232;0.03421;0.01726;0.00687
1934;36 jaar;1977;0.08201;0.02355;0.03445;0.01742;0.0066
1935;36 jaar;1978;0.08005;0.02255;0.03402;0.01668;0.0068
1936;36 jaar;1979;0.08133;0.0229;0.03427;0.01713;0.00703
1937;36 jaar;1980;0.08045;0.0222;0.03416;0.01728;0.00682
1938;36 jaar;1981;0.08009;0.02201;0.03412;0.01715;0.00682
1939;36 jaar;1982;0.08074;0.02284;0.03423;0.01698;0.0067
1940;36 jaar;1983;0.07964;0.02222;0.03414;0.0168;0.00648
1941;36 jaar;1984;0.07954;0.02142;0.03417;0.01716;0.00679
1942;36 jaar;1985;0.07958;0.02122;0.03447;0.0172;0.00668
1943;36 jaar;1986;0.08039;0.02149;0.03485;0.01727;0.00678
1944;36 jaar;1987;0.08087;0.02197;0.03492;0.01726;0.00672
1945;36 jaar;1988;0.08062;0.02161;0.03497;0.01728;0.00675
1946;36 jaar;1989;0.08073;0.0218;0.03493;0.01725;0.00675
1947;36 jaar;1990;0.08065;0.02178;0.03491;0.01725;0.00671
1948;36 jaar;1991;0.08076;0.0218;0.03497;0.01725;0.00674
1949;36 jaar;1992;0.08068;0.02181;0.03491;0.01722;0.00673
1950;36 jaar;1993;0.08066;0.02177;0.03492;0.01724;0.00673
1951;36 jaar;1994;0.08069;0.0218;0.03493;0.01724;0.00673
1952;36 jaar;1995;0.08066;0.02177;0.03492;0.01724;0.00672
1953;36 jaar;1996;0.08067;0.02178;0.03493;0.01724;0.00672
1954;36 jaar;1997;0.08066;0.02179;0.03492;0.01724;0.00672
1955;36 jaar;1998;0.08066;0.02178;0.03492;0.01724;0.00672
1956;36 jaar;1999;0.08066;0.02179;0.03492;0.01724;0.00672
1957;36 jaar;2000;0.08066;0.02178;0.03492;0.01723;0.00671
1958;36 jaar;2001;0.08065;0.02178;0.03492;0.01723;0.00671
1959;36 jaar;2002;0.08065;0.02178;0.03492;0.01723;0.00671
1960;36 jaar;2003;0.08066;0.02178;0.03492;0.01723;0.00671
1961;36 jaar;2004;0.08066;0.02178;0.03492;0.01723;0.00671
1962;36 jaar;2005;0.08066;0.02178;0.03492;0.01723;0.00671
1963;36 jaar;2006;0.08066;0.02178;0.03492;0.01723;0.00671
1964;36 jaar;2007;0.08066;0.02178;0.03492;0.01723;0.00671
1965;36 jaar;2008;0.08066;0.02178;0.03492;0.01723;0.00671
1966;36 jaar;2009;0.08066;0.02178;0.03492;0.01723;0.00671
1967;36 jaar;2010;0.08066;0.02178;0.03492;0.01723;0.00671
1968;36 jaar;2011;0.08066;0.02178;0.03492;0.01723;0.00671
1969;36 jaar;2012;0.08066;0.02178;0.03492;0.01723;0.00671
1970;36 jaar;2013;0.08066;0.02178;0.03492;0.01723;0.00671
1971;36 jaar;2014;0.08066;0.02178;0.03492;0.01723;0.00671
1972;36 jaar;2015;0.08066;0.02178;0.03492;0.01723;0.00671
1973;36 jaar;2016;0.08066;0.02178;0.03492;0.01723;0.00671
1974;36 jaar;2017;0.08066;0.02178;0.03492;0.01723;0.00671
1975;36 jaar;2018;0.08066;0.02178;0.03492;0.01723;0.00671
1976;36 jaar;2019;0.08066;0.02178;0.03492;0.01723;0.00671
1977;36 jaar;2020;0.08066;0.02178;0.03492;0.01723;0.00671
1978;37 jaar;1935;0.03672;0.00389;0.00737;0.00886;0.0166
1979;37 jaar;1936;0.02933;0.00394;0.00642;0.00666;0.01231
1980;37 jaar;1937;0.0247;0.00292;0.00574;0.00648;0.00956
1981;37 jaar;1938;0.02132;0.00301;0.00525;0.00526;0.0078
1982;37 jaar;1939;0.01958;0.00303;0.00513;0.00453;0.00689
1983;37 jaar;1940;0.01935;0.00324;0.00452;0.00463;0.00696
1984;37 jaar;1941;0.01686;0.00259;0.00473;0.00409;0.00545
1985;37 jaar;1942;0.01818;0.00297;0.00468;0.00437;0.00616
1986;37 jaar;1943;0.01776;0.00229;0.00438;0.00457;0.00652
1987;37 jaar;1944;0.01789;0.00246;0.00459;0.00436;0.00648
1988;37 jaar;1945;0.01813;0.00277;0.0046;0.00449;0.00627
1989;37 jaar;1946;0.01766;0.00291;0.00473;0.00468;0.00534
1990;37 jaar;1947;0.01812;0.00286;0.00496;0.00479;0.00551
1991;37 jaar;1948;0.02083;0.00368;0.00557;0.00523;0.00635
1992;37 jaar;1949;0.02308;0.00454;0.00649;0.00593;0.00612
1993;37 jaar;1950;0.02603;0.00551;0.00731;0.00606;0.00715
1994;37 jaar;1951;0.02572;0.00566;0.00818;0.00575;0.00613
1995;37 jaar;1952;0.02917;0.00661;0.00927;0.0065;0.00679
1996;37 jaar;1953;0.03306;0.00797;0.01007;0.00798;0.00704
1997;37 jaar;1954;0.03591;0.0086;0.01199;0.00837;0.00695
1998;37 jaar;1955;0.03671;0.00847;0.01248;0.00867;0.00709
1999;37 jaar;1956;0.03933;0.0094;0.01364;0.00942;0.00687
2000;37 jaar;1957;0.04172;0.01028;0.01522;0.00935;0.00687
2001;37 jaar;1958;0.04143;0.00997;0.01561;0.00928;0.00657
2002;37 jaar;1959;0.04268;0.01078;0.01568;0.00984;0.00638
2003;37 jaar;1960;0.04546;0.0122;0.01635;0.01033;0.00658
2004;37 jaar;1961;0.0481;0.0125;0.01775;0.01096;0.00689
2005;37 jaar;1962;0.04981;0.01308;0.01892;0.01113;0.00668
2006;37 jaar;1963;0.05374;0.01362;0.02099;0.01219;0.00694
2007;37 jaar;1964;0.05483;0.01418;0.02127;0.01247;0.00691
2008;37 jaar;1965;0.05552;0.01433;0.02186;0.01294;0.00638
2009;37 jaar;1966;0.0585;0.01498;0.02331;0.01357;0.00663
2010;37 jaar;1967;0.05915;0.01558;0.02393;0.01321;0.00643
2011;37 jaar;1968;0.05882;0.01572;0.02415;0.01297;0.00598
2012;37 jaar;1969;0.06024;0.01562;0.02526;0.01333;0.00603
2013;37 jaar;1970;0.06228;0.01634;0.02546;0.01407;0.00642
2014;37 jaar;1971;0.06434;0.01704;0.02643;0.01404;0.00683
2015;37 jaar;1972;0.06687;0.01836;0.0266;0.01493;0.00698
2016;37 jaar;1973;0.06626;0.01778;0.02677;0.01502;0.00668
2017;37 jaar;1974;0.06487;0.01847;0.02552;0.014;0.00689
2018;37 jaar;1975;0.06494;0.01784;0.027;0.01323;0.00688
2019;37 jaar;1976;0.06343;0.01843;0.02575;0.01336;0.00589
2020;37 jaar;1977;0.06307;0.01709;0.02593;0.01366;0.00638
2021;37 jaar;1978;0.06344;0.01739;0.02612;0.01352;0.00642
2022;37 jaar;1979;0.0637;0.01773;0.02586;0.01349;0.00662
2023;37 jaar;1980;0.06288;0.0172;0.0256;0.0138;0.00628
2024;37 jaar;1981;0.06279;0.01716;0.02562;0.01354;0.00648
2025;37 jaar;1982;0.06213;0.01697;0.02546;0.01341;0.00628
2026;37 jaar;1983;0.06107;0.01624;0.02548;0.01333;0.00602
2027;37 jaar;1984;0.06138;0.016;0.02542;0.01362;0.00634
2028;37 jaar;1985;0.06173;0.01617;0.02567;0.01367;0.00622
2029;37 jaar;1986;0.06229;0.01624;0.026;0.01372;0.00634
2030;37 jaar;1987;0.06237;0.01634;0.02604;0.01371;0.00627
2031;37 jaar;1988;0.06227;0.01616;0.02609;0.01374;0.00629
2032;37 jaar;1989;0.06231;0.01628;0.02603;0.0137;0.0063
2033;37 jaar;1990;0.06229;0.0163;0.02602;0.01371;0.00626
2034;37 jaar;1991;0.06236;0.01629;0.02607;0.01371;0.00629
2035;37 jaar;1992;0.06228;0.01628;0.02603;0.01369;0.00628
2036;37 jaar;1993;0.06228;0.01626;0.02603;0.0137;0.00628
2037;37 jaar;1994;0.0623;0.01628;0.02604;0.0137;0.00628
2038;37 jaar;1995;0.06229;0.01628;0.02604;0.0137;0.00628
2039;37 jaar;1996;0.06229;0.01628;0.02604;0.0137;0.00627
2040;37 jaar;1997;0.06228;0.01628;0.02604;0.0137;0.00627
2041;37 jaar;1998;0.06228;0.01628;0.02604;0.0137;0.00627
2042;37 jaar;1999;0.06228;0.01628;0.02604;0.0137;0.00627
2043;37 jaar;2000;0.06228;0.01628;0.02604;0.0137;0.00627
2044;37 jaar;2001;0.06228;0.01628;0.02604;0.0137;0.00627
2045;37 jaar;2002;0.06228;0.01628;0.02604;0.0137;0.00627
2046;37 jaar;2003;0.06228;0.01628;0.02604;0.0137;0.00627
2047;37 jaar;2004;0.06228;0.01628;0.02604;0.0137;0.00627
2048;37 jaar;2005;0.06228;0.01628;0.02604;0.0137;0.00627
2049;37 jaar;2006;0.06228;0.01628;0.02604;0.0137;0.00627
2050;37 jaar;2007;0.06228;0.01628;0.02604;0.0137;0.00627
2051;37 jaar;2008;0.06228;0.01628;0.02604;0.0137;0.00627
2052;37 jaar;2009;0.06228;0.01628;0.02604;0.0137;0.00627
2053;37 jaar;2010;0.06228;0.01628;0.02604;0.0137;0.00627
2054;37 jaar;2011;0.06228;0.01628;0.02604;0.0137;0.00627
2055;37 jaar;2012;0.06228;0.01628;0.02604;0.0137;0.00627
2056;37 jaar;2013;0.06228;0.01628;0.02604;0.0137;0.00627
2057;37 jaar;2014;0.06228;0.01628;0.02604;0.0137;0.00627
2058;37 jaar;2015;0.06228;0.01628;0.02604;0.0137;0.00627
2059;37 jaar;2016;0.06228;0.01628;0.02604;0.0137;0.00627
2060;37 jaar;2017;0.06228;0.01628;0.02604;0.0137;0.00627
2061;37 jaar;2018;0.06228;0.01628;0.02604;0.0137;0.00627
2062;37 jaar;2019;0.06228;0.01628;0.02604;0.0137;0.00627
2063;37 jaar;2020;0.06228;0.01628;0.02604;0.0137;0.00627
2064;38 jaar;1935;0.02427;0.00271;0.005;0.0052;0.01136
2065;38 jaar;1936;0.01931;0.00218;0.00442;0.00413;0.00858
2066;38 jaar;1937;0.01687;0.00219;0.00429;0.00401;0.00638
2067;38 jaar;1938;0.01504;0.00219;0.00375;0.00328;0.00582
2068;38 jaar;1939;0.01425;0.00211;0.00371;0.00288;0.00555
2069;38 jaar;1940;0.01379;0.00207;0.00322;0.00303;0.00547
2070;38 jaar;1941;0.01252;0.00201;0.00326;0.00259;0.00466
2071;38 jaar;1942;0.01465;0.00225;0.00314;0.00325;0.00601
2072;38 jaar;1943;0.01284;0.00176;0.00305;0.00281;0.00522
2073;38 jaar;1944;0.01336;0.00182;0.0029;0.00336;0.00528
2074;38 jaar;1945;0.0135;0.00197;0.003;0.00333;0.0052
2075;38 jaar;1946;0.01384;0.00245;0.00346;0.00325;0.00468
2076;38 jaar;1947;0.0141;0.00228;0.00379;0.00356;0.00447
2077;38 jaar;1948;0.01616;0.00293;0.00432;0.0038;0.00511
2078;38 jaar;1949;0.01768;0.00342;0.00478;0.00425;0.00523
2079;38 jaar;1950;0.02043;0.00463;0.00547;0.00418;0.00615
2080;38 jaar;1951;0.0209;0.00471;0.00641;0.00439;0.00539
2081;38 jaar;1952;0.02272;0.00527;0.00693;0.00482;0.0057
2082;38 jaar;1953;0.02567;0.00578;0.00848;0.00546;0.00595
2083;38 jaar;1954;0.02706;0.00618;0.00912;0.0057;0.00606
2084;38 jaar;1955;0.02786;0.00684;0.00938;0.00595;0.00569
2085;38 jaar;1956;0.02837;0.00668;0.01012;0.00582;0.00575
2086;38 jaar;1957;0.03055;0.00696;0.0112;0.00697;0.00542
2087;38 jaar;1958;0.03043;0.0073;0.01097;0.0068;0.00536
2088;38 jaar;1959;0.03209;0.00841;0.01163;0.00676;0.00529
2089;38 jaar;1960;0.03402;0.00851;0.01227;0.00787;0.00537
2090;38 jaar;1961;0.03562;0.00932;0.01288;0.00793;0.00549
2091;38 jaar;1962;0.03853;0.00951;0.01437;0.00845;0.0062
2092;38 jaar;1963;0.03964;0.01005;0.01492;0.00899;0.00568
2093;38 jaar;1964;0.04048;0.00988;0.0158;0.00903;0.00577
2094;38 jaar;1965;0.04206;0.0106;0.01641;0.0094;0.00565
2095;38 jaar;1966;0.04315;0.01114;0.01676;0.00962;0.00563
2096;38 jaar;1967;0.04268;0.01053;0.01732;0.00955;0.00529
2097;38 jaar;1968;0.04471;0.01188;0.01746;0.00956;0.00582
2098;38 jaar;1969;0.0448;0.01187;0.01788;0.00976;0.00529
2099;38 jaar;1970;0.04656;0.01223;0.0189;0.00989;0.00555
2100;38 jaar;1971;0.04906;0.01301;0.01895;0.01146;0.00564
2101;38 jaar;1972;0.04904;0.01364;0.01882;0.01084;0.00573
2102;38 jaar;1973;0.04956;0.0136;0.01924;0.01063;0.0061
2103;38 jaar;1974;0.04868;0.01368;0.01949;0.00981;0.00569
2104;38 jaar;1975;0.04759;0.01321;0.01905;0.00983;0.0055
2105;38 jaar;1976;0.04753;0.01309;0.01884;0.01015;0.00545
2106;38 jaar;1977;0.04526;0.01108;0.01865;0.01004;0.0055
2107;38 jaar;1978;0.04815;0.01271;0.01932;0.01036;0.00577
2108;38 jaar;1979;0.04744;0.01275;0.01881;0.01014;0.00574
2109;38 jaar;1980;0.0466;0.01253;0.01827;0.01041;0.0054
2110;38 jaar;1981;0.04589;0.01172;0.01814;0.01026;0.00576
2111;38 jaar;1982;0.04481;0.01124;0.01805;0.01004;0.00547
2112;38 jaar;1983;0.04463;0.0112;0.01815;0.01005;0.00525
2113;38 jaar;1984;0.04513;0.0113;0.01801;0.01028;0.00554
2114;38 jaar;1985;0.04542;0.01149;0.01816;0.01033;0.00543
2115;38 jaar;1986;0.04571;0.01134;0.01844;0.01037;0.00555
2116;38 jaar;1987;0.04564;0.01132;0.01849;0.01036;0.00547
2117;38 jaar;1988;0.04573;0.01132;0.01852;0.01039;0.0055
2118;38 jaar;1989;0.04569;0.01137;0.01846;0.01036;0.0055
2119;38 jaar;1990;0.04566;0.01138;0.01845;0.01036;0.00547
2120;38 jaar;1991;0.0457;0.01135;0.01849;0.01036;0.0055
2121;38 jaar;1992;0.04566;0.01135;0.01847;0.01035;0.00549
2122;38 jaar;1993;0.04568;0.01135;0.01848;0.01036;0.00549
2123;38 jaar;1994;0.04568;0.01136;0.01847;0.01036;0.00549
2124;38 jaar;1995;0.04567;0.01135;0.01847;0.01036;0.00549
2125;38 jaar;1996;0.04567;0.01135;0.01848;0.01036;0.00548
2126;38 jaar;1997;0.04567;0.01135;0.01847;0.01036;0.00548
2127;38 jaar;1998;0.04567;0.01135;0.01847;0.01036;0.00548
2128;38 jaar;1999;0.04567;0.01135;0.01847;0.01036;0.00548
2129;38 jaar;2000;0.04567;0.01135;0.01847;0.01036;0.00548
2130;38 jaar;2001;0.04566;0.01135;0.01847;0.01036;0.00548
2131;38 jaar;2002;0.04567;0.01135;0.01847;0.01036;0.00548
2132;38 jaar;2003;0.04567;0.01135;0.01847;0.01036;0.00548
2133;38 jaar;2004;0.04567;0.01135;0.01847;0.01036;0.00548
2134;38 jaar;2005;0.04567;0.01135;0.01847;0.01036;0.00548
2135;38 jaar;2006;0.04567;0.01135;0.01847;0.01036;0.00548
2136;38 jaar;2007;0.04567;0.01135;0.01847;0.01036;0.00548
2137;38 jaar;2008;0.04567;0.01135;0.01847;0.01036;0.00548
2138;38 jaar;2009;0.04567;0.01135;0.01847;0.01036;0.00548
2139;38 jaar;2010;0.04567;0.01135;0.01847;0.01036;0.00548
2140;38 jaar;2011;0.04567;0.01135;0.01847;0.01036;0.00548
2141;38 jaar;2012;0.04567;0.01135;0.01847;0.01036;0.00548
2142;38 jaar;2013;0.04567;0.01135;0.01847;0.01036;0.00548
2143;38 jaar;2014;0.04567;0.01135;0.01847;0.01036;0.00548
2144;38 jaar;2015;0.04567;0.01135;0.01847;0.01036;0.00548
2145;38 jaar;2016;0.04567;0.01135;0.01847;0.01036;0.00548
2146;38 jaar;2017;0.04567;0.01135;0.01847;0.01036;0.00548
2147;38 jaar;2018;0.04567;0.01135;0.01847;0.01036;0.00548
2148;38 jaar;2019;0.04567;0.01135;0.01847;0.01036;0.00548
2149;38 jaar;2020;0.04567;0.01135;0.01847;0.01036;0.00548
2150;39 jaar;1935;0.01551;0.00179;0.00306;0.00333;0.00733
2151;39 jaar;1936;0.01335;0.00172;0.00306;0.00256;0.00601
2152;39 jaar;1937;0.01165;0.00164;0.00244;0.00219;0.00538
2153;39 jaar;1938;0.01056;0.00138;0.00212;0.00203;0.00503
2154;39 jaar;1939;0.01012;0.00146;0.00215;0.00209;0.00442
2155;39 jaar;1940;0.01074;0.00135;0.00229;0.00213;0.00497
2156;39 jaar;1941;0.00942;0.00131;0.00206;0.00191;0.00414
2157;39 jaar;1942;0.0106;0.00148;0.00201;0.0022;0.00491
2158;39 jaar;1943;0.0103;0.00129;0.00214;0.00218;0.00469
2159;39 jaar;1944;0.00982;0.00156;0.00208;0.00219;0.00399
2160;39 jaar;1945;0.01018;0.00143;0.00242;0.0023;0.00403
2161;39 jaar;1946;0.01069;0.00177;0.00225;0.00237;0.0043
2162;39 jaar;1947;0.01097;0.00211;0.00267;0.00232;0.00387
2163;39 jaar;1948;0.01236;0.0026;0.00306;0.00243;0.00427
2164;39 jaar;1949;0.01267;0.00272;0.00327;0.00253;0.00415
2165;39 jaar;1950;0.0155;0.0033;0.00408;0.00315;0.00497
2166;39 jaar;1951;0.0162;0.0034;0.00508;0.00325;0.00447
2167;39 jaar;1952;0.01708;0.00385;0.00502;0.00335;0.00486
2168;39 jaar;1953;0.01943;0.00464;0.00577;0.00414;0.00488
2169;39 jaar;1954;0.01946;0.00452;0.0063;0.00408;0.00456
2170;39 jaar;1955;0.0199;0.00463;0.00651;0.00414;0.00462
2171;39 jaar;1956;0.02112;0.00507;0.00755;0.00411;0.00439
2172;39 jaar;1957;0.02213;0.00535;0.00759;0.00475;0.00444
2173;39 jaar;1958;0.0229;0.0055;0.00814;0.00482;0.00444
2174;39 jaar;1959;0.02339;0.00604;0.00801;0.00513;0.00421
2175;39 jaar;1960;0.02477;0.00604;0.00881;0.00538;0.00454
2176;39 jaar;1961;0.02686;0.00663;0.00924;0.00614;0.00485
2177;39 jaar;1962;0.02771;0.00662;0.01007;0.00625;0.00477
2178;39 jaar;1963;0.02838;0.0071;0.01028;0.00648;0.00452
2179;39 jaar;1964;0.02989;0.00758;0.01104;0.00687;0.00439
2180;39 jaar;1965;0.03009;0.00777;0.01123;0.00662;0.00447
2181;39 jaar;1966;0.0308;0.00773;0.01181;0.00651;0.00475
2182;39 jaar;1967;0.03223;0.00834;0.01233;0.00697;0.00459
2183;39 jaar;1968;0.03272;0.00822;0.01281;0.0072;0.00449
2184;39 jaar;1969;0.03409;0.00858;0.01345;0.00736;0.0047
2185;39 jaar;1970;0.03486;0.00899;0.01306;0.00775;0.00506
2186;39 jaar;1971;0.03581;0.00961;0.01341;0.00819;0.00459
2187;39 jaar;1972;0.03626;0.00987;0.01345;0.00771;0.00523
2188;39 jaar;1973;0.03587;0.00978;0.01411;0.00764;0.00434
2189;39 jaar;1974;0.03683;0.01028;0.01454;0.00726;0.00475
2190;39 jaar;1975;0.03511;0.00908;0.01417;0.00711;0.00475
2191;39 jaar;1976;0.03486;0.00866;0.01418;0.00762;0.0044
2192;39 jaar;1977;0.03332;0.00743;0.01355;0.00751;0.00483
2193;39 jaar;1978;0.0363;0.00897;0.01444;0.008;0.00488
2194;39 jaar;1979;0.03517;0.00893;0.01376;0.00759;0.00489
2195;39 jaar;1980;0.03372;0.00819;0.01302;0.00796;0.00455
2196;39 jaar;1981;0.03345;0.00776;0.01297;0.00782;0.00491
2197;39 jaar;1982;0.03256;0.00742;0.01288;0.00759;0.00466
2198;39 jaar;1983;0.03279;0.00773;0.013;0.00763;0.00444
2199;39 jaar;1984;0.03323;0.0079;0.01282;0.00781;0.00471
2200;39 jaar;1985;0.03319;0.0078;0.01291;0.00787;0.00461
2201;39 jaar;1986;0.03348;0.00772;0.01315;0.00789;0.00472
2202;39 jaar;1987;0.03344;0.00771;0.0132;0.00788;0.00465
2203;39 jaar;1988;0.03355;0.00777;0.01321;0.0079;0.00467
2204;39 jaar;1989;0.03349;0.00778;0.01315;0.00788;0.00467
2205;39 jaar;1990;0.03344;0.00776;0.01314;0.00789;0.00465
2206;39 jaar;1991;0.03348;0.00775;0.01318;0.00788;0.00467
2207;39 jaar;1992;0.03347;0.00775;0.01317;0.00788;0.00466
2208;39 jaar;1993;0.03348;0.00776;0.01317;0.00789;0.00466
2209;39 jaar;1994;0.03347;0.00776;0.01316;0.00788;0.00466
2210;39 jaar;1995;0.03347;0.00776;0.01317;0.00788;0.00466
2211;39 jaar;1996;0.03347;0.00776;0.01317;0.00788;0.00466
2212;39 jaar;1997;0.03347;0.00776;0.01317;0.00788;0.00466
2213;39 jaar;1998;0.03347;0.00776;0.01317;0.00788;0.00466
2214;39 jaar;1999;0.03347;0.00776;0.01317;0.00788;0.00466
2215;39 jaar;2000;0.03347;0.00776;0.01317;0.00788;0.00466
2216;39 jaar;2001;0.03347;0.00776;0.01317;0.00788;0.00466
2217;39 jaar;2002;0.03347;0.00776;0.01317;0.00788;0.00466
2218;39 jaar;2003;0.03347;0.00776;0.01317;0.00788;0.00466
2219;39 jaar;2004;0.03347;0.00776;0.01317;0.00788;0.00466
2220;39 jaar;2005;0.03347;0.00776;0.01317;0.00788;0.00466
2221;39 jaar;2006;0.03347;0.00776;0.01317;0.00788;0.00466
2222;39 jaar;2007;0.03347;0.00776;0.01317;0.00788;0.00466
2223;39 jaar;2008;0.03347;0.00776;0.01317;0.00788;0.00466
2224;39 jaar;2009;0.03347;0.00776;0.01317;0.00788;0.00466
2225;39 jaar;2010;0.03347;0.00776;0.01317;0.00788;0.00466
2226;39 jaar;2011;0.03347;0.00776;0.01317;0.00788;0.00466
2227;39 jaar;2012;0.03347;0.00776;0.01317;0.00788;0.00466
2228;39 jaar;2013;0.03347;0.00776;0.01317;0.00788;0.00466
2229;39 jaar;2014;0.03347;0.00776;0.01317;0.00788;0.00466
2230;39 jaar;2015;0.03347;0.00776;0.01317;0.00788;0.00466
2231;39 jaar;2016;0.03347;0.00776;0.01317;0.00788;0.00466
2232;39 jaar;2017;0.03347;0.00776;0.01317;0.00788;0.00466
2233;39 jaar;2018;0.03347;0.00776;0.01317;0.00788;0.00466
2234;39 jaar;2019;0.03347;0.00776;0.01317;0.00788;0.00466
2235;39 jaar;2020;0.03347;0.00776;0.01317;0.00788;0.00466
2236;40 jaar;1935;0.01033;0.00119;0.00197;0.00186;0.00531
2237;40 jaar;1936;0.00916;0.00122;0.002;0.00176;0.00418
2238;40 jaar;1937;0.00882;0.00114;0.00164;0.00157;0.00447
2239;40 jaar;1938;0.00746;0.00105;0.00167;0.00122;0.00352
2240;40 jaar;1939;0.00729;0.00108;0.00135;0.00151;0.00335
2241;40 jaar;1940;0.00818;0.001;0.00157;0.00133;0.00428
2242;40 jaar;1941;0.00715;0.00088;0.00141;0.0013;0.00356
2243;40 jaar;1942;0.00758;0.00088;0.0015;0.00132;0.00388
2244;40 jaar;1943;0.00638;0.00096;0.00108;0.00127;0.00307
2245;40 jaar;1944;0.0068;0.00096;0.00124;0.00123;0.00337
2246;40 jaar;1945;0.00725;0.00104;0.00124;0.00173;0.00324
2247;40 jaar;1946;0.00764;0.00129;0.00179;0.00164;0.00292
2248;40 jaar;1947;0.00765;0.00159;0.00169;0.00131;0.00306
2249;40 jaar;1948;0.00861;0.00178;0.00206;0.00157;0.0032
2250;40 jaar;1949;0.00952;0.00204;0.00237;0.0016;0.00351
2251;40 jaar;1950;0.01068;0.0021;0.00293;0.00183;0.00382
2252;40 jaar;1951;0.0121;0.00275;0.00357;0.00213;0.00365
2253;40 jaar;1952;0.01249;0.00291;0.00379;0.00213;0.00366
2254;40 jaar;1953;0.01344;0.00316;0.00414;0.00263;0.00351
2255;40 jaar;1954;0.01401;0.00353;0.00412;0.00269;0.00367
2256;40 jaar;1955;0.01382;0.00339;0.00465;0.00258;0.0032
2257;40 jaar;1956;0.01423;0.00379;0.00474;0.00258;0.00312
2258;40 jaar;1957;0.01546;0.00381;0.00495;0.00334;0.00336
2259;40 jaar;1958;0.0162;0.00441;0.00548;0.00308;0.00323
2260;40 jaar;1959;0.01698;0.00466;0.00561;0.00333;0.00338
2261;40 jaar;1960;0.01878;0.00453;0.0064;0.0038;0.00405
2262;40 jaar;1961;0.0185;0.00488;0.00657;0.00363;0.00342
2263;40 jaar;1962;0.02007;0.00497;0.00721;0.00399;0.0039
2264;40 jaar;1963;0.01982;0.00508;0.00695;0.00433;0.00346
2265;40 jaar;1964;0.02079;0.00547;0.00761;0.00419;0.00351
2266;40 jaar;1965;0.02099;0.00563;0.00783;0.00402;0.00352
2267;40 jaar;1966;0.02108;0.00539;0.00748;0.00441;0.0038
2268;40 jaar;1967;0.02239;0.00549;0.00842;0.00465;0.00384
2269;40 jaar;1968;0.02336;0.00597;0.00857;0.00496;0.00387
2270;40 jaar;1969;0.02421;0.00653;0.00897;0.00499;0.00372
2271;40 jaar;1970;0.02559;0.00725;0.00902;0.00547;0.00385
2272;40 jaar;1971;0.02441;0.00664;0.00898;0.00498;0.00381
2273;40 jaar;1972;0.02496;0.00685;0.00914;0.00484;0.00413
2274;40 jaar;1973;0.02471;0.0072;0.00931;0.00476;0.00343
2275;40 jaar;1974;0.02451;0.00636;0.00968;0.00468;0.00379
2276;40 jaar;1975;0.02351;0.00552;0.00962;0.00472;0.00365
2277;40 jaar;1976;0.02425;0.00551;0.00976;0.0051;0.00388
2278;40 jaar;1977;0.02315;0.00519;0.00887;0.00497;0.00412
2279;40 jaar;1978;0.025;0.00597;0.00957;0.00535;0.00411
2280;40 jaar;1979;0.02358;0.00549;0.00889;0.00514;0.00407
2281;40 jaar;1980;0.02252;0.00501;0.00827;0.00545;0.00379
