ID;Geslacht;Leeftijd;Herkomstgroepering;Migratiereden;SociaaleconomischeCategorie;Verblijfsduur;JaarVanImmigratie;Immigranten_1
2724;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);1 jaar;2003;3620.0
2725;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);1 jaar;2004 ;1470.0
2726;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);1 jaar;2005 ;675.0
2727;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);1 jaar;2006;505.0
2728;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);1 jaar;2007 ;810.0
2729;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);1 jaar;2008;2500.0
2730;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);1 jaar;2009;3320.0
2731;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);1 jaar;2010 ;2395.0
2732;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);1 jaar;2011;1500.0
2733;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);1 jaar;2012 ;1125.0
2734;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);1 jaar;2013 ;905.0
2735;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);1 jaar;2014 ;1090.0
2736;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);1 jaar;2015 ;
2737;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);2 jaar;1999 ;5595.0
2738;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);2 jaar;2000 ;9895.0
2739;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);2 jaar;2001;8980.0
2740;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);2 jaar;2002 ;5990.0
2741;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);2 jaar;2003;2660.0
2742;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);2 jaar;2004 ;995.0
2743;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);2 jaar;2005 ;495.0
2744;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);2 jaar;2006;355.0
2745;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);2 jaar;2007 ;535.0
2746;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);2 jaar;2008;1495.0
2747;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);2 jaar;2009;2090.0
2748;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);2 jaar;2010 ;1355.0
2749;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);2 jaar;2011;975.0
2750;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);2 jaar;2012 ;730.0
2751;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);2 jaar;2013 ;555.0
2752;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);2 jaar;2014 ;
2753;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);2 jaar;2015 ;
2754;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);3 jaar;1999 ;4000.0
2755;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);3 jaar;2000 ;7605.0
2756;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);3 jaar;2001;7025.0
2757;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);3 jaar;2002 ;4595.0
2758;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);3 jaar;2003;1830.0
2759;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);3 jaar;2004 ;760.0
2760;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);3 jaar;2005 ;400.0
2761;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);3 jaar;2006;280.0
2762;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);3 jaar;2007 ;420.0
2763;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);3 jaar;2008;1075.0
2764;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);3 jaar;2009;1250.0
2765;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);3 jaar;2010 ;965.0
2766;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);3 jaar;2011;790.0
2767;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);3 jaar;2012 ;570.0
2768;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);3 jaar;2013 ;
2769;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);3 jaar;2014 ;
2770;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);3 jaar;2015 ;
2771;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);4 jaar;1999 ;3160.0
2772;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);4 jaar;2000 ;5920.0
2773;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);4 jaar;2001;5625.0
2774;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);4 jaar;2002 ;3460.0
2775;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);4 jaar;2003;1450.0
2776;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);4 jaar;2004 ;570.0
2777;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);4 jaar;2005 ;320.0
2778;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);4 jaar;2006;235.0
2779;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);4 jaar;2007 ;420.0
2780;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);4 jaar;2008;850.0
2781;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);4 jaar;2009;965.0
2782;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);4 jaar;2010 ;750.0
2783;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);4 jaar;2011;705.0
2784;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);4 jaar;2012 ;
2785;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);4 jaar;2013 ;
2786;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);4 jaar;2014 ;
2787;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);4 jaar;2015 ;
2788;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);5 jaar;1999 ;2640.0
2789;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);5 jaar;2000 ;4805.0
2790;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);5 jaar;2001;4300.0
2791;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);5 jaar;2002 ;2770.0
2792;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);5 jaar;2003;1075.0
2793;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);5 jaar;2004 ;470.0
2794;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);5 jaar;2005 ;285.0
2795;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);5 jaar;2006;215.0
2796;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);5 jaar;2007 ;400.0
2797;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);5 jaar;2008;685.0
2798;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);5 jaar;2009;785.0
2799;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);5 jaar;2010 ;665.0
2800;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);5 jaar;2011;
2801;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);5 jaar;2012 ;
2802;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);5 jaar;2013 ;
2803;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);5 jaar;2014 ;
2804;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);5 jaar;2015 ;
2805;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);6 jaar;1999 ;2270.0
2806;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);6 jaar;2000 ;4045.0
2807;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);6 jaar;2001;3595.0
2808;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);6 jaar;2002 ;1840.0
2809;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);6 jaar;2003;850.0
2810;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);6 jaar;2004 ;400.0
2811;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);6 jaar;2005 ;260.0
2812;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);6 jaar;2006;210.0
2813;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);6 jaar;2007 ;360.0
2814;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);6 jaar;2008;575.0
2815;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);6 jaar;2009;725.0
2816;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);6 jaar;2010 ;
2817;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);6 jaar;2011;
2818;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);6 jaar;2012 ;
2819;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);6 jaar;2013 ;
2820;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);6 jaar;2014 ;
2821;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);6 jaar;2015 ;
2822;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);7 jaar;1999 ;2025.0
2823;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);7 jaar;2000 ;3370.0
2824;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);7 jaar;2001;2005.0
2825;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);7 jaar;2002 ;1435.0
2826;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);7 jaar;2003;715.0
2827;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);7 jaar;2004 ;320.0
2828;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);7 jaar;2005 ;245.0
2829;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);7 jaar;2006;205.0
2830;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);7 jaar;2007 ;280.0
2831;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);7 jaar;2008;495.0
2832;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);7 jaar;2009;
2833;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);7 jaar;2010 ;
2834;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);7 jaar;2011;
2835;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);7 jaar;2012 ;
2836;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);7 jaar;2013 ;
2837;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);7 jaar;2014 ;
2838;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);7 jaar;2015 ;
2839;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);8 jaar;1999 ;1670.0
2840;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);8 jaar;2000 ;1935.0
2841;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);8 jaar;2001;1420.0
2842;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);8 jaar;2002 ;1200.0
2843;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);8 jaar;2003;590.0
2844;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);8 jaar;2004 ;285.0
2845;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);8 jaar;2005 ;215.0
2846;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);8 jaar;2006;160.0
2847;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);8 jaar;2007 ;255.0
2848;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);8 jaar;2008;
2849;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);8 jaar;2009;
2850;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);8 jaar;2010 ;
2851;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);8 jaar;2011;
2852;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);8 jaar;2012 ;
2853;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);8 jaar;2013 ;
2854;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);8 jaar;2014 ;
2855;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);8 jaar;2015 ;
2856;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);9 jaar;1999 ;1135.0
2857;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);9 jaar;2000 ;1495.0
2858;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);9 jaar;2001;1295.0
2859;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);9 jaar;2002 ;1035.0
2860;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);9 jaar;2003;515.0
2861;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);9 jaar;2004 ;255.0
2862;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);9 jaar;2005 ;165.0
2863;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);9 jaar;2006;135.0
2864;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);9 jaar;2007 ;
2865;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);9 jaar;2008;
2866;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);9 jaar;2009;
2867;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);9 jaar;2010 ;
2868;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);9 jaar;2011;
2869;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);9 jaar;2012 ;
2870;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);9 jaar;2013 ;
2871;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);9 jaar;2014 ;
2872;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);9 jaar;2015 ;
2873;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);10 jaar;1999 ;975.0
2874;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);10 jaar;2000 ;1385.0
2875;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);10 jaar;2001;1210.0
2876;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);10 jaar;2002 ;955.0
2877;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);10 jaar;2003;455.0
2878;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);10 jaar;2004 ;215.0
2879;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);10 jaar;2005 ;165.0
2880;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);10 jaar;2006;
2881;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);10 jaar;2007 ;
2882;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);10 jaar;2008;
2883;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);10 jaar;2009;
2884;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);10 jaar;2010 ;
2885;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);10 jaar;2011;
2886;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);10 jaar;2012 ;
2887;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);10 jaar;2013 ;
2888;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);10 jaar;2014 ;
2889;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Overige (zonder inkomen);10 jaar;2015 ;
2890;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Niet van toepassing (immigrant afwezig);1 jaar;1999 ;805.0
2891;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Niet van toepassing (immigrant afwezig);1 jaar;2000 ;925.0
2892;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Niet van toepassing (immigrant afwezig);1 jaar;2001;975.0
2893;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Niet van toepassing (immigrant afwezig);1 jaar;2002 ;1120.0
2894;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Niet van toepassing (immigrant afwezig);1 jaar;2003;705.0
2895;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Niet van toepassing (immigrant afwezig);1 jaar;2004 ;345.0
2896;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Niet van toepassing (immigrant afwezig);1 jaar;2005 ;145.0
2897;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Niet van toepassing (immigrant afwezig);1 jaar;2006;90.0
2898;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Niet van toepassing (immigrant afwezig);1 jaar;2007 ;140.0
2899;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Niet van toepassing (immigrant afwezig);1 jaar;2008;360.0
2900;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Niet van toepassing (immigrant afwezig);1 jaar;2009;615.0
2901;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Niet van toepassing (immigrant afwezig);1 jaar;2010 ;600.0
2902;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Niet van toepassing (immigrant afwezig);1 jaar;2011;540.0
2903;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Niet van toepassing (immigrant afwezig);1 jaar;2012 ;350.0
2904;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Niet van toepassing (immigrant afwezig);1 jaar;2013 ;215.0
2905;Totaal mannen en vrouwen;Totaal;Totaal herkomstgroepering;Asiel;Niet van toepassing (immigrant afwezig);1 jaar;2014 ;260.0
