ID;Geslacht;Leeftijd;PositieInHuishouden;Herkomstland;Geboorteland;Perioden;Bevolking_1
1392;Totaal mannen en vrouwen;Totaal;Totaal;Marshall-eilanden;Geboren buiten Nederland;2022;5.0
1393;Totaal mannen en vrouwen;Totaal;Totaal;Marshall-eilanden;Geboren buiten Nederland;2023;5.0
1394;Totaal mannen en vrouwen;Totaal;Totaal;Marshall-eilanden;Geboren buiten Nederland;2024;5.0
1395;Totaal mannen en vrouwen;Totaal;Totaal;Martinique;Totaal;2022;137.0
1396;Totaal mannen en vrouwen;Totaal;Totaal;Martinique;Totaal;2023;146.0
1397;Totaal mannen en vrouwen;Totaal;Totaal;Martinique;Totaal;2024;146.0
1398;Totaal mannen en vrouwen;Totaal;Totaal;Martinique;Geboren in Nederland;2022;56.0
1399;Totaal mannen en vrouwen;Totaal;Totaal;Martinique;Geboren in Nederland;2023;57.0
1400;Totaal mannen en vrouwen;Totaal;Totaal;Martinique;Geboren in Nederland;2024;60.0
1401;Totaal mannen en vrouwen;Totaal;Totaal;Martinique;Geboren buiten Nederland;2022;81.0
1402;Totaal mannen en vrouwen;Totaal;Totaal;Martinique;Geboren buiten Nederland;2023;89.0
1403;Totaal mannen en vrouwen;Totaal;Totaal;Martinique;Geboren buiten Nederland;2024;86.0
1404;Totaal mannen en vrouwen;Totaal;Totaal;Mauritanië;Totaal;2022;445.0
1405;Totaal mannen en vrouwen;Totaal;Totaal;Mauritanië;Totaal;2023;454.0
1406;Totaal mannen en vrouwen;Totaal;Totaal;Mauritanië;Totaal;2024;462.0
1407;Totaal mannen en vrouwen;Totaal;Totaal;Mauritanië;Geboren in Nederland;2022;150.0
1408;Totaal mannen en vrouwen;Totaal;Totaal;Mauritanië;Geboren in Nederland;2023;150.0
1409;Totaal mannen en vrouwen;Totaal;Totaal;Mauritanië;Geboren in Nederland;2024;161.0
1410;Totaal mannen en vrouwen;Totaal;Totaal;Mauritanië;Geboren buiten Nederland;2022;295.0
1411;Totaal mannen en vrouwen;Totaal;Totaal;Mauritanië;Geboren buiten Nederland;2023;304.0
1412;Totaal mannen en vrouwen;Totaal;Totaal;Mauritanië;Geboren buiten Nederland;2024;301.0
1413;Totaal mannen en vrouwen;Totaal;Totaal;Mauritius;Totaal;2022;817.0
1414;Totaal mannen en vrouwen;Totaal;Totaal;Mauritius;Totaal;2023;836.0
1415;Totaal mannen en vrouwen;Totaal;Totaal;Mauritius;Totaal;2024;867.0
1416;Totaal mannen en vrouwen;Totaal;Totaal;Mauritius;Geboren in Nederland;2022;357.0
1417;Totaal mannen en vrouwen;Totaal;Totaal;Mauritius;Geboren in Nederland;2023;361.0
1418;Totaal mannen en vrouwen;Totaal;Totaal;Mauritius;Geboren in Nederland;2024;372.0
1419;Totaal mannen en vrouwen;Totaal;Totaal;Mauritius;Geboren buiten Nederland;2022;460.0
1420;Totaal mannen en vrouwen;Totaal;Totaal;Mauritius;Geboren buiten Nederland;2023;475.0
1421;Totaal mannen en vrouwen;Totaal;Totaal;Mauritius;Geboren buiten Nederland;2024;495.0
1422;Totaal mannen en vrouwen;Totaal;Totaal;Mayotte;Totaal;2022;8.0
1423;Totaal mannen en vrouwen;Totaal;Totaal;Mayotte;Totaal;2023;8.0
1424;Totaal mannen en vrouwen;Totaal;Totaal;Mayotte;Totaal;2024;10.0
1425;Totaal mannen en vrouwen;Totaal;Totaal;Mayotte;Geboren in Nederland;2022;4.0
1426;Totaal mannen en vrouwen;Totaal;Totaal;Mayotte;Geboren in Nederland;2023;3.0
1427;Totaal mannen en vrouwen;Totaal;Totaal;Mayotte;Geboren in Nederland;2024;5.0
1428;Totaal mannen en vrouwen;Totaal;Totaal;Mayotte;Geboren buiten Nederland;2022;4.0
1429;Totaal mannen en vrouwen;Totaal;Totaal;Mayotte;Geboren buiten Nederland;2023;5.0
1430;Totaal mannen en vrouwen;Totaal;Totaal;Mayotte;Geboren buiten Nederland;2024;5.0
1431;Totaal mannen en vrouwen;Totaal;Totaal;Mexico;Totaal;2022;9790.0
1432;Totaal mannen en vrouwen;Totaal;Totaal;Mexico;Totaal;2023;10696.0
1433;Totaal mannen en vrouwen;Totaal;Totaal;Mexico;Totaal;2024;11456.0
1434;Totaal mannen en vrouwen;Totaal;Totaal;Mexico;Geboren in Nederland;2022;2706.0
1435;Totaal mannen en vrouwen;Totaal;Totaal;Mexico;Geboren in Nederland;2023;2846.0
1436;Totaal mannen en vrouwen;Totaal;Totaal;Mexico;Geboren in Nederland;2024;3006.0
1437;Totaal mannen en vrouwen;Totaal;Totaal;Mexico;Geboren buiten Nederland;2022;7084.0
1438;Totaal mannen en vrouwen;Totaal;Totaal;Mexico;Geboren buiten Nederland;2023;7850.0
1439;Totaal mannen en vrouwen;Totaal;Totaal;Mexico;Geboren buiten Nederland;2024;8450.0
1440;Totaal mannen en vrouwen;Totaal;Totaal;Micronesië;Totaal;2022;2.0
1441;Totaal mannen en vrouwen;Totaal;Totaal;Micronesië;Totaal;2023;2.0
1442;Totaal mannen en vrouwen;Totaal;Totaal;Micronesië;Totaal;2024;4.0
1443;Totaal mannen en vrouwen;Totaal;Totaal;Micronesië;Geboren in Nederland;2022;0.0
1444;Totaal mannen en vrouwen;Totaal;Totaal;Micronesië;Geboren in Nederland;2023;0.0
1445;Totaal mannen en vrouwen;Totaal;Totaal;Micronesië;Geboren in Nederland;2024;0.0
1446;Totaal mannen en vrouwen;Totaal;Totaal;Micronesië;Geboren buiten Nederland;2022;2.0
1447;Totaal mannen en vrouwen;Totaal;Totaal;Micronesië;Geboren buiten Nederland;2023;2.0
1448;Totaal mannen en vrouwen;Totaal;Totaal;Micronesië;Geboren buiten Nederland;2024;4.0
1449;Totaal mannen en vrouwen;Totaal;Totaal;Moldavië;Totaal;2022;5388.0
1450;Totaal mannen en vrouwen;Totaal;Totaal;Moldavië;Totaal;2023;6743.0
1451;Totaal mannen en vrouwen;Totaal;Totaal;Moldavië;Totaal;2024;7819.0
1452;Totaal mannen en vrouwen;Totaal;Totaal;Moldavië;Geboren in Nederland;2022;782.0
1453;Totaal mannen en vrouwen;Totaal;Totaal;Moldavië;Geboren in Nederland;2023;871.0
1454;Totaal mannen en vrouwen;Totaal;Totaal;Moldavië;Geboren in Nederland;2024;957.0
1455;Totaal mannen en vrouwen;Totaal;Totaal;Moldavië;Geboren buiten Nederland;2022;4606.0
1456;Totaal mannen en vrouwen;Totaal;Totaal;Moldavië;Geboren buiten Nederland;2023;5872.0
1457;Totaal mannen en vrouwen;Totaal;Totaal;Moldavië;Geboren buiten Nederland;2024;6862.0
1458;Totaal mannen en vrouwen;Totaal;Totaal;Monaco;Totaal;2022;190.0
1459;Totaal mannen en vrouwen;Totaal;Totaal;Monaco;Totaal;2023;191.0
1460;Totaal mannen en vrouwen;Totaal;Totaal;Monaco;Totaal;2024;194.0
1461;Totaal mannen en vrouwen;Totaal;Totaal;Monaco;Geboren in Nederland;2022;48.0
1462;Totaal mannen en vrouwen;Totaal;Totaal;Monaco;Geboren in Nederland;2023;52.0
1463;Totaal mannen en vrouwen;Totaal;Totaal;Monaco;Geboren in Nederland;2024;55.0
1464;Totaal mannen en vrouwen;Totaal;Totaal;Monaco;Geboren buiten Nederland;2022;142.0
1465;Totaal mannen en vrouwen;Totaal;Totaal;Monaco;Geboren buiten Nederland;2023;139.0
1466;Totaal mannen en vrouwen;Totaal;Totaal;Monaco;Geboren buiten Nederland;2024;139.0
1467;Totaal mannen en vrouwen;Totaal;Totaal;Mongolië;Totaal;2022;827.0
1468;Totaal mannen en vrouwen;Totaal;Totaal;Mongolië;Totaal;2023;877.0
1469;Totaal mannen en vrouwen;Totaal;Totaal;Mongolië;Totaal;2024;905.0
1470;Totaal mannen en vrouwen;Totaal;Totaal;Mongolië;Geboren in Nederland;2022;269.0
1471;Totaal mannen en vrouwen;Totaal;Totaal;Mongolië;Geboren in Nederland;2023;287.0
1472;Totaal mannen en vrouwen;Totaal;Totaal;Mongolië;Geboren in Nederland;2024;294.0
1473;Totaal mannen en vrouwen;Totaal;Totaal;Mongolië;Geboren buiten Nederland;2022;558.0
1474;Totaal mannen en vrouwen;Totaal;Totaal;Mongolië;Geboren buiten Nederland;2023;590.0
1475;Totaal mannen en vrouwen;Totaal;Totaal;Mongolië;Geboren buiten Nederland;2024;611.0
1476;Totaal mannen en vrouwen;Totaal;Totaal;Montenegro;Totaal;2022;2723.0
1477;Totaal mannen en vrouwen;Totaal;Totaal;Montenegro;Totaal;2023;2761.0
1478;Totaal mannen en vrouwen;Totaal;Totaal;Montenegro;Totaal;2024;2838.0
1479;Totaal mannen en vrouwen;Totaal;Totaal;Montenegro;Geboren in Nederland;2022;1122.0
1480;Totaal mannen en vrouwen;Totaal;Totaal;Montenegro;Geboren in Nederland;2023;1147.0
1481;Totaal mannen en vrouwen;Totaal;Totaal;Montenegro;Geboren in Nederland;2024;1204.0
1482;Totaal mannen en vrouwen;Totaal;Totaal;Montenegro;Geboren buiten Nederland;2022;1601.0
1483;Totaal mannen en vrouwen;Totaal;Totaal;Montenegro;Geboren buiten Nederland;2023;1614.0
1484;Totaal mannen en vrouwen;Totaal;Totaal;Montenegro;Geboren buiten Nederland;2024;1634.0
1485;Totaal mannen en vrouwen;Totaal;Totaal;Montserrat;Totaal;2022;11.0
1486;Totaal mannen en vrouwen;Totaal;Totaal;Montserrat;Totaal;2023;10.0
1487;Totaal mannen en vrouwen;Totaal;Totaal;Montserrat;Totaal;2024;10.0
1488;Totaal mannen en vrouwen;Totaal;Totaal;Montserrat;Geboren in Nederland;2022;4.0
1489;Totaal mannen en vrouwen;Totaal;Totaal;Montserrat;Geboren in Nederland;2023;3.0
1490;Totaal mannen en vrouwen;Totaal;Totaal;Montserrat;Geboren in Nederland;2024;4.0
1491;Totaal mannen en vrouwen;Totaal;Totaal;Montserrat;Geboren buiten Nederland;2022;7.0
1492;Totaal mannen en vrouwen;Totaal;Totaal;Montserrat;Geboren buiten Nederland;2023;7.0
1493;Totaal mannen en vrouwen;Totaal;Totaal;Montserrat;Geboren buiten Nederland;2024;6.0
1494;Totaal mannen en vrouwen;Totaal;Totaal;Mozambique;Totaal;2022;1269.0
1495;Totaal mannen en vrouwen;Totaal;Totaal;Mozambique;Totaal;2023;1321.0
1496;Totaal mannen en vrouwen;Totaal;Totaal;Mozambique;Totaal;2024;1349.0
1497;Totaal mannen en vrouwen;Totaal;Totaal;Mozambique;Geboren in Nederland;2022;497.0
1498;Totaal mannen en vrouwen;Totaal;Totaal;Mozambique;Geboren in Nederland;2023;516.0
1499;Totaal mannen en vrouwen;Totaal;Totaal;Mozambique;Geboren in Nederland;2024;527.0
1500;Totaal mannen en vrouwen;Totaal;Totaal;Mozambique;Geboren buiten Nederland;2022;772.0
1501;Totaal mannen en vrouwen;Totaal;Totaal;Mozambique;Geboren buiten Nederland;2023;805.0
1502;Totaal mannen en vrouwen;Totaal;Totaal;Mozambique;Geboren buiten Nederland;2024;822.0
1503;Totaal mannen en vrouwen;Totaal;Totaal;Myanmar;Totaal;2022;1687.0
1504;Totaal mannen en vrouwen;Totaal;Totaal;Myanmar;Totaal;2023;1763.0
1505;Totaal mannen en vrouwen;Totaal;Totaal;Myanmar;Totaal;2024;1877.0
1506;Totaal mannen en vrouwen;Totaal;Totaal;Myanmar;Geboren in Nederland;2022;369.0
1507;Totaal mannen en vrouwen;Totaal;Totaal;Myanmar;Geboren in Nederland;2023;384.0
1508;Totaal mannen en vrouwen;Totaal;Totaal;Myanmar;Geboren in Nederland;2024;404.0
1509;Totaal mannen en vrouwen;Totaal;Totaal;Myanmar;Geboren buiten Nederland;2022;1318.0
1510;Totaal mannen en vrouwen;Totaal;Totaal;Myanmar;Geboren buiten Nederland;2023;1379.0
1511;Totaal mannen en vrouwen;Totaal;Totaal;Myanmar;Geboren buiten Nederland;2024;1473.0
1512;Totaal mannen en vrouwen;Totaal;Totaal;Namibië;Totaal;2022;661.0
1513;Totaal mannen en vrouwen;Totaal;Totaal;Namibië;Totaal;2023;724.0
1514;Totaal mannen en vrouwen;Totaal;Totaal;Namibië;Totaal;2024;784.0
1515;Totaal mannen en vrouwen;Totaal;Totaal;Namibië;Geboren in Nederland;2022;189.0
1516;Totaal mannen en vrouwen;Totaal;Totaal;Namibië;Geboren in Nederland;2023;187.0
1517;Totaal mannen en vrouwen;Totaal;Totaal;Namibië;Geboren in Nederland;2024;195.0
1518;Totaal mannen en vrouwen;Totaal;Totaal;Namibië;Geboren buiten Nederland;2022;472.0
1519;Totaal mannen en vrouwen;Totaal;Totaal;Namibië;Geboren buiten Nederland;2023;537.0
1520;Totaal mannen en vrouwen;Totaal;Totaal;Namibië;Geboren buiten Nederland;2024;589.0
1521;Totaal mannen en vrouwen;Totaal;Totaal;Nauru;Totaal;2022;4.0
1522;Totaal mannen en vrouwen;Totaal;Totaal;Nauru;Totaal;2023;3.0
1523;Totaal mannen en vrouwen;Totaal;Totaal;Nauru;Totaal;2024;3.0
1524;Totaal mannen en vrouwen;Totaal;Totaal;Nauru;Geboren in Nederland;2022;2.0
1525;Totaal mannen en vrouwen;Totaal;Totaal;Nauru;Geboren in Nederland;2023;2.0
1526;Totaal mannen en vrouwen;Totaal;Totaal;Nauru;Geboren in Nederland;2024;2.0
1527;Totaal mannen en vrouwen;Totaal;Totaal;Nauru;Geboren buiten Nederland;2022;2.0
1528;Totaal mannen en vrouwen;Totaal;Totaal;Nauru;Geboren buiten Nederland;2023;1.0
1529;Totaal mannen en vrouwen;Totaal;Totaal;Nauru;Geboren buiten Nederland;2024;1.0
1530;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Antillen (oud);Totaal;2022;0.0
1531;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Antillen (oud);Totaal;2023;0.0
1532;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Antillen (oud);Totaal;2024;0.0
1533;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Antillen (oud);Geboren in Nederland;2022;0.0
1534;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Antillen (oud);Geboren in Nederland;2023;0.0
1535;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Antillen (oud);Geboren in Nederland;2024;0.0
1536;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Antillen (oud);Geboren buiten Nederland;2022;0.0
1537;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Antillen (oud);Geboren buiten Nederland;2023;0.0
1538;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Antillen (oud);Geboren buiten Nederland;2024;0.0
1539;Totaal mannen en vrouwen;Totaal;Totaal;Nepal;Totaal;2022;2805.0
1540;Totaal mannen en vrouwen;Totaal;Totaal;Nepal;Totaal;2023;3020.0
1541;Totaal mannen en vrouwen;Totaal;Totaal;Nepal;Totaal;2024;3288.0
1542;Totaal mannen en vrouwen;Totaal;Totaal;Nepal;Geboren in Nederland;2022;753.0
1543;Totaal mannen en vrouwen;Totaal;Totaal;Nepal;Geboren in Nederland;2023;801.0
1544;Totaal mannen en vrouwen;Totaal;Totaal;Nepal;Geboren in Nederland;2024;850.0
1545;Totaal mannen en vrouwen;Totaal;Totaal;Nepal;Geboren buiten Nederland;2022;2052.0
1546;Totaal mannen en vrouwen;Totaal;Totaal;Nepal;Geboren buiten Nederland;2023;2219.0
1547;Totaal mannen en vrouwen;Totaal;Totaal;Nepal;Geboren buiten Nederland;2024;2438.0
1548;Totaal mannen en vrouwen;Totaal;Totaal;Nicaragua;Totaal;2022;1166.0
1549;Totaal mannen en vrouwen;Totaal;Totaal;Nicaragua;Totaal;2023;1197.0
1550;Totaal mannen en vrouwen;Totaal;Totaal;Nicaragua;Totaal;2024;1284.0
1551;Totaal mannen en vrouwen;Totaal;Totaal;Nicaragua;Geboren in Nederland;2022;414.0
1552;Totaal mannen en vrouwen;Totaal;Totaal;Nicaragua;Geboren in Nederland;2023;422.0
1553;Totaal mannen en vrouwen;Totaal;Totaal;Nicaragua;Geboren in Nederland;2024;453.0
1554;Totaal mannen en vrouwen;Totaal;Totaal;Nicaragua;Geboren buiten Nederland;2022;752.0
1555;Totaal mannen en vrouwen;Totaal;Totaal;Nicaragua;Geboren buiten Nederland;2023;775.0
1556;Totaal mannen en vrouwen;Totaal;Totaal;Nicaragua;Geboren buiten Nederland;2024;831.0
1557;Totaal mannen en vrouwen;Totaal;Totaal;Nieuw-Caledonië;Totaal;2022;47.0
1558;Totaal mannen en vrouwen;Totaal;Totaal;Nieuw-Caledonië;Totaal;2023;49.0
1559;Totaal mannen en vrouwen;Totaal;Totaal;Nieuw-Caledonië;Totaal;2024;45.0
1560;Totaal mannen en vrouwen;Totaal;Totaal;Nieuw-Caledonië;Geboren in Nederland;2022;13.0
1561;Totaal mannen en vrouwen;Totaal;Totaal;Nieuw-Caledonië;Geboren in Nederland;2023;13.0
1562;Totaal mannen en vrouwen;Totaal;Totaal;Nieuw-Caledonië;Geboren in Nederland;2024;12.0
1563;Totaal mannen en vrouwen;Totaal;Totaal;Nieuw-Caledonië;Geboren buiten Nederland;2022;34.0
1564;Totaal mannen en vrouwen;Totaal;Totaal;Nieuw-Caledonië;Geboren buiten Nederland;2023;36.0
1565;Totaal mannen en vrouwen;Totaal;Totaal;Nieuw-Caledonië;Geboren buiten Nederland;2024;33.0
1566;Totaal mannen en vrouwen;Totaal;Totaal;Nieuw-Zeeland;Totaal;2022;7921.0
1567;Totaal mannen en vrouwen;Totaal;Totaal;Nieuw-Zeeland;Totaal;2023;8035.0
1568;Totaal mannen en vrouwen;Totaal;Totaal;Nieuw-Zeeland;Totaal;2024;8338.0
1569;Totaal mannen en vrouwen;Totaal;Totaal;Nieuw-Zeeland;Geboren in Nederland;2022;3691.0
1570;Totaal mannen en vrouwen;Totaal;Totaal;Nieuw-Zeeland;Geboren in Nederland;2023;3718.0
1571;Totaal mannen en vrouwen;Totaal;Totaal;Nieuw-Zeeland;Geboren in Nederland;2024;3789.0
1572;Totaal mannen en vrouwen;Totaal;Totaal;Nieuw-Zeeland;Geboren buiten Nederland;2022;4230.0
1573;Totaal mannen en vrouwen;Totaal;Totaal;Nieuw-Zeeland;Geboren buiten Nederland;2023;4317.0
1574;Totaal mannen en vrouwen;Totaal;Totaal;Nieuw-Zeeland;Geboren buiten Nederland;2024;4549.0
1575;Totaal mannen en vrouwen;Totaal;Totaal;Niger;Totaal;2022;441.0
1576;Totaal mannen en vrouwen;Totaal;Totaal;Niger;Totaal;2023;449.0
1577;Totaal mannen en vrouwen;Totaal;Totaal;Niger;Totaal;2024;450.0
1578;Totaal mannen en vrouwen;Totaal;Totaal;Niger;Geboren in Nederland;2022;174.0
1579;Totaal mannen en vrouwen;Totaal;Totaal;Niger;Geboren in Nederland;2023;186.0
1580;Totaal mannen en vrouwen;Totaal;Totaal;Niger;Geboren in Nederland;2024;184.0
1581;Totaal mannen en vrouwen;Totaal;Totaal;Niger;Geboren buiten Nederland;2022;267.0
1582;Totaal mannen en vrouwen;Totaal;Totaal;Niger;Geboren buiten Nederland;2023;263.0
1583;Totaal mannen en vrouwen;Totaal;Totaal;Niger;Geboren buiten Nederland;2024;266.0
1584;Totaal mannen en vrouwen;Totaal;Totaal;Nigeria;Totaal;2022;16907.0
1585;Totaal mannen en vrouwen;Totaal;Totaal;Nigeria;Totaal;2023;19381.0
1586;Totaal mannen en vrouwen;Totaal;Totaal;Nigeria;Totaal;2024;20322.0
1587;Totaal mannen en vrouwen;Totaal;Totaal;Nigeria;Geboren in Nederland;2022;7188.0
1588;Totaal mannen en vrouwen;Totaal;Totaal;Nigeria;Geboren in Nederland;2023;7449.0
1589;Totaal mannen en vrouwen;Totaal;Totaal;Nigeria;Geboren in Nederland;2024;7761.0
1590;Totaal mannen en vrouwen;Totaal;Totaal;Nigeria;Geboren buiten Nederland;2022;9719.0
1591;Totaal mannen en vrouwen;Totaal;Totaal;Nigeria;Geboren buiten Nederland;2023;11932.0
1592;Totaal mannen en vrouwen;Totaal;Totaal;Nigeria;Geboren buiten Nederland;2024;12561.0
1593;Totaal mannen en vrouwen;Totaal;Totaal;Niue;Totaal;2022;0.0
1594;Totaal mannen en vrouwen;Totaal;Totaal;Niue;Totaal;2023;0.0
1595;Totaal mannen en vrouwen;Totaal;Totaal;Niue;Totaal;2024;0.0
1596;Totaal mannen en vrouwen;Totaal;Totaal;Niue;Geboren in Nederland;2022;0.0
1597;Totaal mannen en vrouwen;Totaal;Totaal;Niue;Geboren in Nederland;2023;0.0
1598;Totaal mannen en vrouwen;Totaal;Totaal;Niue;Geboren in Nederland;2024;0.0
1599;Totaal mannen en vrouwen;Totaal;Totaal;Niue;Geboren buiten Nederland;2022;0.0
1600;Totaal mannen en vrouwen;Totaal;Totaal;Niue;Geboren buiten Nederland;2023;0.0
1601;Totaal mannen en vrouwen;Totaal;Totaal;Niue;Geboren buiten Nederland;2024;0.0
1602;Totaal mannen en vrouwen;Totaal;Totaal;Noordelijke Marianen;Totaal;2022;1.0
1603;Totaal mannen en vrouwen;Totaal;Totaal;Noordelijke Marianen;Totaal;2023;1.0
1604;Totaal mannen en vrouwen;Totaal;Totaal;Noordelijke Marianen;Totaal;2024;2.0
1605;Totaal mannen en vrouwen;Totaal;Totaal;Noordelijke Marianen;Geboren in Nederland;2022;0.0
1606;Totaal mannen en vrouwen;Totaal;Totaal;Noordelijke Marianen;Geboren in Nederland;2023;0.0
1607;Totaal mannen en vrouwen;Totaal;Totaal;Noordelijke Marianen;Geboren in Nederland;2024;0.0
1608;Totaal mannen en vrouwen;Totaal;Totaal;Noordelijke Marianen;Geboren buiten Nederland;2022;1.0
1609;Totaal mannen en vrouwen;Totaal;Totaal;Noordelijke Marianen;Geboren buiten Nederland;2023;1.0
1610;Totaal mannen en vrouwen;Totaal;Totaal;Noordelijke Marianen;Geboren buiten Nederland;2024;2.0
1611;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Korea;Totaal;2022;100.0
1612;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Korea;Totaal;2023;101.0
1613;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Korea;Totaal;2024;104.0
1614;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Korea;Geboren in Nederland;2022;17.0
1615;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Korea;Geboren in Nederland;2023;17.0
1616;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Korea;Geboren in Nederland;2024;18.0
1617;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Korea;Geboren buiten Nederland;2022;83.0
1618;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Korea;Geboren buiten Nederland;2023;84.0
1619;Totaal mannen en vrouwen;Totaal;Totaal;Noord-Korea;Geboren buiten Nederland;2024;86.0
1620;Totaal mannen en vrouwen;Totaal;Totaal;Noorwegen;Totaal;2022;5533.0
1621;Totaal mannen en vrouwen;Totaal;Totaal;Noorwegen;Totaal;2023;5647.0
1622;Totaal mannen en vrouwen;Totaal;Totaal;Noorwegen;Totaal;2024;5718.0
1623;Totaal mannen en vrouwen;Totaal;Totaal;Noorwegen;Geboren in Nederland;2022;2251.0
1624;Totaal mannen en vrouwen;Totaal;Totaal;Noorwegen;Geboren in Nederland;2023;2270.0
1625;Totaal mannen en vrouwen;Totaal;Totaal;Noorwegen;Geboren in Nederland;2024;2294.0
1626;Totaal mannen en vrouwen;Totaal;Totaal;Noorwegen;Geboren buiten Nederland;2022;3282.0
1627;Totaal mannen en vrouwen;Totaal;Totaal;Noorwegen;Geboren buiten Nederland;2023;3377.0
1628;Totaal mannen en vrouwen;Totaal;Totaal;Noorwegen;Geboren buiten Nederland;2024;3424.0
1629;Totaal mannen en vrouwen;Totaal;Totaal;Norfolk;Totaal;2022;0.0
1630;Totaal mannen en vrouwen;Totaal;Totaal;Norfolk;Totaal;2023;0.0
1631;Totaal mannen en vrouwen;Totaal;Totaal;Norfolk;Totaal;2024;0.0
1632;Totaal mannen en vrouwen;Totaal;Totaal;Norfolk;Geboren in Nederland;2022;0.0
1633;Totaal mannen en vrouwen;Totaal;Totaal;Norfolk;Geboren in Nederland;2023;0.0
1634;Totaal mannen en vrouwen;Totaal;Totaal;Norfolk;Geboren in Nederland;2024;0.0
1635;Totaal mannen en vrouwen;Totaal;Totaal;Norfolk;Geboren buiten Nederland;2022;0.0
1636;Totaal mannen en vrouwen;Totaal;Totaal;Norfolk;Geboren buiten Nederland;2023;0.0
1637;Totaal mannen en vrouwen;Totaal;Totaal;Norfolk;Geboren buiten Nederland;2024;0.0
1638;Totaal mannen en vrouwen;Totaal;Totaal;Oekraïne;Totaal;2022;20818.0
1639;Totaal mannen en vrouwen;Totaal;Totaal;Oekraïne;Totaal;2023;104086.0
1640;Totaal mannen en vrouwen;Totaal;Totaal;Oekraïne;Totaal;2024;121803.0
1641;Totaal mannen en vrouwen;Totaal;Totaal;Oekraïne;Geboren in Nederland;2022;5776.0
1642;Totaal mannen en vrouwen;Totaal;Totaal;Oekraïne;Geboren in Nederland;2023;6380.0
1643;Totaal mannen en vrouwen;Totaal;Totaal;Oekraïne;Geboren in Nederland;2024;7130.0
1644;Totaal mannen en vrouwen;Totaal;Totaal;Oekraïne;Geboren buiten Nederland;2022;15042.0
1645;Totaal mannen en vrouwen;Totaal;Totaal;Oekraïne;Geboren buiten Nederland;2023;97706.0
1646;Totaal mannen en vrouwen;Totaal;Totaal;Oekraïne;Geboren buiten Nederland;2024;114673.0
1647;Totaal mannen en vrouwen;Totaal;Totaal;Oezbekistan;Totaal;2022;1922.0
1648;Totaal mannen en vrouwen;Totaal;Totaal;Oezbekistan;Totaal;2023;2253.0
1649;Totaal mannen en vrouwen;Totaal;Totaal;Oezbekistan;Totaal;2024;2385.0
1650;Totaal mannen en vrouwen;Totaal;Totaal;Oezbekistan;Geboren in Nederland;2022;506.0
1651;Totaal mannen en vrouwen;Totaal;Totaal;Oezbekistan;Geboren in Nederland;2023;535.0
1652;Totaal mannen en vrouwen;Totaal;Totaal;Oezbekistan;Geboren in Nederland;2024;569.0
1653;Totaal mannen en vrouwen;Totaal;Totaal;Oezbekistan;Geboren buiten Nederland;2022;1416.0
1654;Totaal mannen en vrouwen;Totaal;Totaal;Oezbekistan;Geboren buiten Nederland;2023;1718.0
