ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;GemiddeldAardgasverbruik_5;GemiddeldElektriciteitsverbruik_6;Stadsverwarming_7
3286;Totaal woningen;De Kruisberg;Doetinchem                              ;Buurt     ;BU02220903;1;2110.0;3900.0;
3287;Totaal woningen;De Happert Leerinkstraat;Doetinchem                              ;Buurt     ;BU02220904;1;1460.0;2630.0;
3288;Totaal woningen;De IJkenberg;Doetinchem                              ;Buurt     ;BU02220905;1;1330.0;2870.0;
3289;Totaal woningen;De Bezelhorst;Doetinchem                              ;Buurt     ;BU02220906;1;1420.0;3020.0;
3290;Totaal woningen;Buitengebied De Kruisberg;Doetinchem                              ;Buurt     ;BU02220907;1;2180.0;5070.0;
3291;Totaal woningen;Buitengebied Groot Hagen;Doetinchem                              ;Buurt     ;BU02220908;1;2300.0;3800.0;
3292;Totaal woningen;Langerak-Noord;Doetinchem                              ;Buurt     ;BU02220909;1;1890.0;3740.0;
3293;Totaal woningen;Buitengebied Christoffelstraat;Doetinchem                              ;Buurt     ;BU02220910;1;;;
3294;Totaal woningen;Wassinkbrink-Noordwest;Doetinchem                              ;Buurt     ;BU02220911;1;2310.0;5640.0;
3295;Totaal woningen;Wijk 11 Buitengebied Doetinchem;Doetinchem                              ;Wijk      ;WK022211  ;1;1530.0;3290.0;
3296;Totaal woningen;Vulcaansoord en het Richtersbos-Zuid;Doetinchem                              ;Buurt     ;BU02221101;1;1490.0;3410.0;
3297;Totaal woningen;De Elshof-Zuid;Doetinchem                              ;Buurt     ;BU02221102;1;1210.0;2700.0;
3298;Totaal woningen;De Pol en Akkermansweide;Doetinchem                              ;Buurt     ;BU02221103;1;2290.0;5050.0;
3299;Totaal woningen;Het Hartger en de Elshof-Noord;Doetinchem                              ;Buurt     ;BU02221104;1;1500.0;3200.0;
3300;Totaal woningen;Buitengebied 't Klooster;Doetinchem                              ;Buurt     ;BU02221105;1;3020.0;5730.0;
3301;Totaal woningen;Buitengebied Pierikstraat;Doetinchem                              ;Buurt     ;BU02221106;1;2270.0;4470.0;
3302;Totaal woningen;Buitengebied Pinnedijk;Doetinchem                              ;Buurt     ;BU02221107;1;2540.0;5440.0;
3303;Totaal woningen;Wijk 31 Wehl;Doetinchem                              ;Wijk      ;WK022231  ;1;1720.0;3830.0;
3304;Totaal woningen;Wehl-Centrum;Doetinchem                              ;Buurt     ;BU02223101;1;1570.0;3510.0;
3305;Totaal woningen;Wehl-West;Doetinchem                              ;Buurt     ;BU02223102;1;2360.0;4600.0;
3306;Totaal woningen;Wehl-Zuidwest;Doetinchem                              ;Buurt     ;BU02223103;1;1330.0;4370.0;13.6
3307;Totaal woningen;Wehl-Zuidoost;Doetinchem                              ;Buurt     ;BU02223104;1;2200.0;4520.0;
3308;Totaal woningen;Wehl-Oost;Doetinchem                              ;Buurt     ;BU02223105;1;1810.0;4880.0;
3309;Totaal woningen;Wehl-Noordoost;Doetinchem                              ;Buurt     ;BU02223106;1;2520.0;5860.0;
3310;Totaal woningen;Wehl-Noord;Doetinchem                              ;Buurt     ;BU02223107;1;2440.0;5270.0;
3311;Totaal woningen;Nieuw-Wehl-Centrum;Doetinchem                              ;Buurt     ;BU02223108;1;1840.0;3830.0;
3312;Totaal woningen;Nieuw-Wehl-Noordoost;Doetinchem                              ;Buurt     ;BU02223109;1;2490.0;4940.0;
3313;Totaal woningen;Nieuw-Wehl-Noord;Doetinchem                              ;Buurt     ;BU02223110;1;2340.0;4920.0;
3314;Totaal woningen;A18 Bedrijvenpark;Doetinchem                              ;Buurt     ;BU02223111;1;;;
3315;Totaal woningen;Druten;Druten                                  ;Gemeente  ;GM0225    ;.;1460.0;3360.0;
3316;Totaal woningen;Druten;Druten                                  ;Wijk      ;WK022500  ;1;1370.0;3290.0;
3317;Totaal woningen;Druten;Druten                                  ;Buurt     ;BU02250001;1;1330.0;2990.0;
3318;Totaal woningen;Druten Zuid;Druten                                  ;Buurt     ;BU02250002;1;1400.0;3450.0;
3319;Totaal woningen;Druten Bouwing;Druten                                  ;Buurt     ;BU02250003;1;1440.0;3970.0;
3320;Totaal woningen;Druten Westerhout;Druten                                  ;Buurt     ;BU02250004;1;2320.0;5540.0;
3321;Totaal woningen;Druten Buitengebied;Druten                                  ;Buurt     ;BU02250005;1;;;
3322;Totaal woningen;Drutense Waarden;Druten                                  ;Buurt     ;BU02250006;1;;;
3323;Totaal woningen;Puiflijk;Druten                                  ;Wijk      ;WK022501  ;1;1630.0;3650.0;
3324;Totaal woningen;Puiflijk;Druten                                  ;Buurt     ;BU02250101;1;1600.0;3580.0;
3325;Totaal woningen;Puiflijk Buitengebied;Druten                                  ;Buurt     ;BU02250102;1;2450.0;4980.0;
3326;Totaal woningen;Afferden;Druten                                  ;Wijk      ;WK022502  ;1;1630.0;3670.0;
3327;Totaal woningen;Afferden;Druten                                  ;Buurt     ;BU02250201;1;1560.0;3620.0;
3328;Totaal woningen;Afferden Buitengebied;Druten                                  ;Buurt     ;BU02250202;1;2370.0;4220.0;
3329;Totaal woningen;Afferdense Waarden;Druten                                  ;Buurt     ;BU02250203;1;;;
3330;Totaal woningen;Deest;Druten                                  ;Wijk      ;WK022503  ;1;1480.0;3230.0;
3331;Totaal woningen;Deest;Druten                                  ;Buurt     ;BU02250301;1;1450.0;3210.0;
3332;Totaal woningen;Deest Buitengebied;Druten                                  ;Buurt     ;BU02250302;1;2490.0;3770.0;
3333;Totaal woningen;Deestse Waarden;Druten                                  ;Buurt     ;BU02250303;1;;;
3334;Totaal woningen;Horssen;Druten                                  ;Wijk      ;WK022504  ;1;1810.0;3860.0;
3335;Totaal woningen;Horssen;Druten                                  ;Buurt     ;BU02250401;1;1680.0;3720.0;
3336;Totaal woningen;Horssen Molenhoek;Druten                                  ;Buurt     ;BU02250402;1;2460.0;4580.0;
3337;Totaal woningen;Horssen Buitengebied;Druten                                  ;Buurt     ;BU02250403;1;2440.0;4380.0;
3338;Totaal woningen;Duiven;Duiven                                  ;Gemeente  ;GM0226    ;.;550.0;3280.0;60.3
3339;Totaal woningen;Wijk 01 Bedrijventerrein;Duiven                                  ;Wijk      ;WK022601  ;1;;;
3340;Totaal woningen;Bedrijventerrein;Duiven                                  ;Buurt     ;BU02260101;1;;;
3341;Totaal woningen;Wijk 02 Buitengebied;Duiven                                  ;Wijk      ;WK022602  ;1;2160.0;4600.0;
3342;Totaal woningen;Het Broek;Duiven                                  ;Buurt     ;BU02260201;1;2160.0;4600.0;
3343;Totaal woningen;Wijk 03 Duiven-Noord;Duiven                                  ;Wijk      ;WK022603  ;1;600.0;3170.0;52.4
3344;Totaal woningen;West;Duiven                                  ;Buurt     ;BU02260301;1;70.0;2810.0;96.7
3345;Totaal woningen;Oud Zuid;Duiven                                  ;Buurt     ;BU02260302;1;1150.0;3120.0;
3346;Totaal woningen;Centrum;Duiven                                  ;Buurt     ;BU02260303;1;1300.0;2810.0;
3347;Totaal woningen;De Vergert;Duiven                                  ;Buurt     ;BU02260304;1;1260.0;3320.0;
3348;Totaal woningen;De Nieuweling;Duiven                                  ;Buurt     ;BU02260305;1;;4080.0;100.0
3349;Totaal woningen;De Ploen;Duiven                                  ;Buurt     ;BU02260306;1;50.0;3140.0;97.3
3350;Totaal woningen;Noord;Duiven                                  ;Buurt     ;BU02260307;1;1500.0;3410.0;10.9
3351;Totaal woningen;Lommerweide;Duiven                                  ;Buurt     ;BU02260308;1;10.0;3440.0;99.6
3352;Totaal woningen;Wijk 04 Duiven-Zuid;Duiven                                  ;Wijk      ;WK022604  ;1;60.0;3270.0;96.7
3353;Totaal woningen;Zuidwest;Duiven                                  ;Buurt     ;BU02260401;1;40.0;3340.0;98.0
3354;Totaal woningen;Zuidoost;Duiven                                  ;Buurt     ;BU02260402;1;70.0;3210.0;95.9
3355;Totaal woningen;Wijk 05 Groessen;Duiven                                  ;Wijk      ;WK022605  ;1;1770.0;3980.0;
3356;Totaal woningen;Groessen;Duiven                                  ;Buurt     ;BU02260501;1;1770.0;3980.0;
3357;Totaal woningen;Wijk 06 Loo;Duiven                                  ;Wijk      ;WK022606  ;1;1680.0;3840.0;
3358;Totaal woningen;Loo Gld;Duiven                                  ;Buurt     ;BU02260601;1;1680.0;3840.0;
3359;Totaal woningen;Ede;Ede                                     ;Gemeente  ;GM0228    ;.;1390.0;3220.0;
3360;Totaal woningen;Ede-Oost;Ede                                     ;Wijk      ;WK022801  ;1;1350.0;2840.0;
3361;Totaal woningen;Centrum Ede;Ede                                     ;Buurt     ;BU02280101;1;990.0;2390.0;
3362;Totaal woningen;Bosrand;Ede                                     ;Buurt     ;BU02280102;1;1880.0;3810.0;
3363;Totaal woningen;Komponistenbuurt;Ede                                     ;Buurt     ;BU02280103;1;1670.0;3180.0;
3364;Totaal woningen;Burgemeestersbuurt;Ede                                     ;Buurt     ;BU02280104;1;1730.0;3120.0;
3365;Totaal woningen;Stationsbuurt;Ede                                     ;Buurt     ;BU02280105;1;1400.0;3010.0;
3366;Totaal woningen;Ede-West;Ede                                     ;Wijk      ;WK022802  ;3;1340.0;2890.0;
3367;Totaal woningen;Zeeheldenbuurt;Ede                                     ;Buurt     ;BU02280201;1;1570.0;3400.0;
3368;Totaal woningen;Indische buurt;Ede                                     ;Buurt     ;BU02280202;1;1350.0;2880.0;
3369;Totaal woningen;Vogelbuurt;Ede                                     ;Buurt     ;BU02280203;1;1030.0;2600.0;
3370;Totaal woningen;Bloemenbuurt;Ede                                     ;Buurt     ;BU02280204;1;1330.0;2810.0;
3371;Totaal woningen;Beatrixpark;Ede                                     ;Buurt     ;BU02280205;1;1500.0;2800.0;
3372;Totaal woningen;Klaphek;Ede                                     ;Buurt     ;BU02280206;2;1160.0;3190.0;
3373;Totaal woningen;Ede-Veldhuizen;Ede                                     ;Wijk      ;WK022803  ;3;1110.0;2830.0;
3374;Totaal woningen;De Horsten;Ede                                     ;Buurt     ;BU02280301;1;1090.0;3010.0;
3375;Totaal woningen;De Burgen;Ede                                     ;Buurt     ;BU02280302;1;600.0;2480.0;
3376;Totaal woningen;De Steinen;Ede                                     ;Buurt     ;BU02280303;1;1020.0;2500.0;
3377;Totaal woningen;De Dalen;Ede                                     ;Buurt     ;BU02280305;1;1910.0;2660.0;
3378;Totaal woningen;De Velden en Beken;Ede                                     ;Buurt     ;BU02280306;1;1500.0;3240.0;
3379;Totaal woningen;De Hoven;Ede                                     ;Buurt     ;BU02280307;1;1260.0;3200.0;
3380;Totaal woningen;Kernhem;Ede                                     ;Wijk      ;WK022804  ;1;60.0;3680.0;75.8
3381;Totaal woningen;De Bergen;Ede                                     ;Buurt     ;BU02280401;1;260.0;3450.0;69.7
3382;Totaal woningen;De Bossen;Ede                                     ;Buurt     ;BU02280402;1;;3340.0;95.9
3383;Totaal woningen;De Venen en Zanden;Ede                                     ;Buurt     ;BU02280403;1;30.0;4490.0;44.6
3384;Totaal woningen;Veluwse Poort;Ede                                     ;Wijk      ;WK022805  ;1;;;
3385;Totaal woningen;Veluwse Poort;Ede                                     ;Buurt     ;BU02280501;1;;;
3386;Totaal woningen;Ede-Zuid;Ede                                     ;Wijk      ;WK022810  ;1;1110.0;2750.0;
3387;Totaal woningen;Uitvindersbuurt;Ede                                     ;Buurt     ;BU02281001;1;940.0;2800.0;
3388;Totaal woningen;Hoogbouw-Zuid;Ede                                     ;Buurt     ;BU02281002;1;1060.0;2090.0;
3389;Totaal woningen;Reehorst;Ede                                     ;Buurt     ;BU02281003;1;1380.0;2930.0;
3390;Totaal woningen;Enka;Ede                                     ;Buurt     ;BU02281004;1;890.0;3790.0;
3391;Totaal woningen;Maandereng;Ede                                     ;Wijk      ;WK022811  ;1;1060.0;3120.0;
3392;Totaal woningen;Elskamp;Ede                                     ;Buurt     ;BU02281101;1;1040.0;3000.0;
3393;Totaal woningen;Maandereng-Oost;Ede                                     ;Buurt     ;BU02281102;1;1070.0;3090.0;
3394;Totaal woningen;De Hoef;Ede                                     ;Buurt     ;BU02281103;1;1070.0;3430.0;
3395;Totaal woningen;Rietkampen;Ede                                     ;Wijk      ;WK022812  ;1;1110.0;3370.0;
3396;Totaal woningen;De Parken;Ede                                     ;Buurt     ;BU02281201;1;1340.0;3490.0;
3397;Totaal woningen;De Dreven;Ede                                     ;Buurt     ;BU02281202;1;1090.0;3430.0;
3398;Totaal woningen;De Singels;Ede                                     ;Buurt     ;BU02281203;1;1000.0;3160.0;
3399;Totaal woningen;De States;Ede                                     ;Buurt     ;BU02281204;1;1140.0;3510.0;
3400;Totaal woningen;Bedrijventerrein;Ede                                     ;Wijk      ;WK022813  ;1;2010.0;4950.0;
3401;Totaal woningen;Frankeneng;Ede                                     ;Buurt     ;BU02281301;1;630.0;5060.0;
3402;Totaal woningen;Heestereng;Ede                                     ;Buurt     ;BU02281302;1;2140.0;3490.0;
3403;Totaal woningen;De Vallei;Ede                                     ;Buurt     ;BU02281303;1;;;
3404;Totaal woningen;Schuttersveld-Zuid;Ede                                     ;Buurt     ;BU02281304;1;;;
3405;Totaal woningen;Schuttersveld-Noord;Ede                                     ;Buurt     ;BU02281305;1;3480.0;5960.0;
3406;Totaal woningen;Kievitsmeent;Ede                                     ;Buurt     ;BU02281306;1;2470.0;6130.0;
3407;Totaal woningen;Buitengebied Ede-Stad;Ede                                     ;Wijk      ;WK022820  ;1;2710.0;5090.0;
3408;Totaal woningen;Maanderbroek;Ede                                     ;Buurt     ;BU02282031;1;2550.0;5300.0;
3409;Totaal woningen;Doesburg;Ede                                     ;Buurt     ;BU02282032;1;2510.0;4800.0;
3410;Totaal woningen;Driesprong/Ginkel;Ede                                     ;Buurt     ;BU02282051;1;2920.0;5240.0;
3411;Totaal woningen;Bennekom;Ede                                     ;Wijk      ;WK022830  ;1;1650.0;3180.0;
3412;Totaal woningen;De Laar;Ede                                     ;Buurt     ;BU02283001;1;1480.0;3050.0;
3413;Totaal woningen;Bennekom-Zuidoost;Ede                                     ;Buurt     ;BU02283002;1;2010.0;3260.0;
3414;Totaal woningen;Boekelo;Ede                                     ;Buurt     ;BU02283003;1;1510.0;2830.0;
3415;Totaal woningen;Halderbrink;Ede                                     ;Buurt     ;BU02283004;1;1440.0;3170.0;
3416;Totaal woningen;De Kraats/Nergena;Ede                                     ;Buurt     ;BU02283031;1;2530.0;4830.0;
3417;Totaal woningen;Dikkenberg;Ede                                     ;Buurt     ;BU02283051;1;2740.0;4180.0;
3418;Totaal woningen;Lunteren;Ede                                     ;Wijk      ;WK022840  ;1;1930.0;3810.0;
3419;Totaal woningen;Centrum Lunteren;Ede                                     ;Buurt     ;BU02284001;3;1510.0;3370.0;
3420;Totaal woningen;Wormshoef;Ede                                     ;Buurt     ;BU02284002;3;1430.0;3110.0;
3421;Totaal woningen;Lunteren-Oost;Ede                                     ;Buurt     ;BU02284003;1;2190.0;3710.0;
3422;Totaal woningen;Nederwoud;Ede                                     ;Buurt     ;BU02284031;1;2620.0;5210.0;
3423;Totaal woningen;De Veenen;Ede                                     ;Buurt     ;BU02284032;1;2820.0;5320.0;
3424;Totaal woningen;Lunterse Veld;Ede                                     ;Buurt     ;BU02284033;3;2750.0;5400.0;
3425;Totaal woningen;Meulunteren/De Valk;Ede                                     ;Buurt     ;BU02284034;1;2840.0;5240.0;
3426;Totaal woningen;Lunterse Buurtbos;Ede                                     ;Buurt     ;BU02284051;1;2640.0;4060.0;
3427;Totaal woningen;Ederveen;Ede                                     ;Wijk      ;WK022850  ;1;1800.0;3990.0;
