ID;Geslacht;Leeftijd;Nationaliteit;CaribischNederland;Perioden;BevolkingOp1Januari_1
5307;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Saba;2012;12
5308;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Saba;2013;17
5309;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Saba;2014;16
5310;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Saba;2015;19
5311;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Saba;2016;24
5312;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Saba;2017;26
5313;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Saba;2018;19
5314;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Saba;2019;19
5315;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Saba;2020;15
5316;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Saba;2021;19
5317;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Saba;2022;21
5318;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Saba;2023;28
5319;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Saba;2024;29
5320;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Caribisch Nederland;2011;0
5321;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Caribisch Nederland;2012;0
5322;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Caribisch Nederland;2013;0
5323;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Caribisch Nederland;2014;0
5324;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Caribisch Nederland;2015;0
5325;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Caribisch Nederland;2016;0
5326;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Caribisch Nederland;2017;0
5327;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Caribisch Nederland;2018;0
5328;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Caribisch Nederland;2019;0
5329;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Caribisch Nederland;2020;0
5330;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Caribisch Nederland;2021;0
5331;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Caribisch Nederland;2022;1
5332;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Caribisch Nederland;2023;4
5333;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Caribisch Nederland;2024;3
5334;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Bonaire;2011;0
5335;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Bonaire;2012;0
5336;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Bonaire;2013;0
5337;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Bonaire;2014;0
5338;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Bonaire;2015;0
5339;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Bonaire;2016;0
5340;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Bonaire;2017;0
5341;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Bonaire;2018;0
5342;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Bonaire;2019;0
5343;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Bonaire;2020;0
5344;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Bonaire;2021;0
5345;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Bonaire;2022;0
5346;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Bonaire;2023;0
5347;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Bonaire;2024;0
5348;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Sint Eustatius;2011;0
5349;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Sint Eustatius;2012;0
5350;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Sint Eustatius;2013;0
5351;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Sint Eustatius;2014;0
5352;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Sint Eustatius;2015;0
5353;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Sint Eustatius;2016;0
5354;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Sint Eustatius;2017;0
5355;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Sint Eustatius;2018;0
5356;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Sint Eustatius;2019;0
5357;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Sint Eustatius;2020;0
5358;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Sint Eustatius;2021;0
5359;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Sint Eustatius;2022;1
5360;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Sint Eustatius;2023;1
5361;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Sint Eustatius;2024;1
5362;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Saba;2011;0
5363;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Saba;2012;0
5364;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Saba;2013;0
5365;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Saba;2014;0
5366;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Saba;2015;0
5367;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Saba;2016;0
5368;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Saba;2017;0
5369;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Saba;2018;0
5370;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Saba;2019;0
5371;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Saba;2020;0
5372;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Saba;2021;0
5373;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Saba;2022;0
5374;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Saba;2023;3
5375;Totaal mannen en vrouwen;10 tot 15 jaar;Afrika;Saba;2024;2
5376;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Caribisch Nederland;2011;5
5377;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Caribisch Nederland;2012;10
5378;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Caribisch Nederland;2013;12
5379;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Caribisch Nederland;2014;16
5380;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Caribisch Nederland;2015;13
5381;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Caribisch Nederland;2016;13
5382;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Caribisch Nederland;2017;13
5383;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Caribisch Nederland;2018;10
5384;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Caribisch Nederland;2019;8
5385;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Caribisch Nederland;2020;8
5386;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Caribisch Nederland;2021;8
5387;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Caribisch Nederland;2022;12
5388;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Caribisch Nederland;2023;19
5389;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Caribisch Nederland;2024;22
5390;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Bonaire;2011;4
5391;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Bonaire;2012;6
5392;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Bonaire;2013;8
5393;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Bonaire;2014;12
5394;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Bonaire;2015;10
5395;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Bonaire;2016;10
5396;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Bonaire;2017;10
5397;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Bonaire;2018;8
5398;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Bonaire;2019;7
5399;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Bonaire;2020;7
5400;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Bonaire;2021;7
5401;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Bonaire;2022;12
5402;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Bonaire;2023;15
5403;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Bonaire;2024;19
5404;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Sint Eustatius;2011;1
5405;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Sint Eustatius;2012;3
5406;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Sint Eustatius;2013;4
5407;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Sint Eustatius;2014;4
5408;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Sint Eustatius;2015;2
5409;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Sint Eustatius;2016;2
5410;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Sint Eustatius;2017;1
5411;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Sint Eustatius;2018;0
5412;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Sint Eustatius;2019;0
5413;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Sint Eustatius;2020;0
5414;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Sint Eustatius;2021;0
5415;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Sint Eustatius;2022;0
5416;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Sint Eustatius;2023;1
5417;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Sint Eustatius;2024;0
5418;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Saba;2011;0
5419;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Saba;2012;1
5420;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Saba;2013;0
5421;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Saba;2014;0
5422;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Saba;2015;1
5423;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Saba;2016;1
5424;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Saba;2017;2
5425;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Saba;2018;2
5426;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Saba;2019;1
5427;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Saba;2020;1
5428;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Saba;2021;1
5429;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Saba;2022;0
5430;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Saba;2023;3
5431;Totaal mannen en vrouwen;10 tot 15 jaar;Azië;Saba;2024;3
5432;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Caribisch Nederland;2011;1217
5433;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Caribisch Nederland;2012;1269
5434;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Caribisch Nederland;2013;1269
5435;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Caribisch Nederland;2014;1306
5436;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Caribisch Nederland;2015;1306
5437;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Caribisch Nederland;2016;1311
5438;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Caribisch Nederland;2017;1290
5439;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Caribisch Nederland;2018;1256
5440;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Caribisch Nederland;2019;1269
5441;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Caribisch Nederland;2020;1372
5442;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Caribisch Nederland;2021;1401
5443;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Caribisch Nederland;2022;1432
5444;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Caribisch Nederland;2023;1478
5445;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Caribisch Nederland;2024;1440
5446;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Bonaire;2011;945
5447;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Bonaire;2012;987
5448;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Bonaire;2013;993
5449;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Bonaire;2014;1044
5450;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Bonaire;2015;1043
5451;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Bonaire;2016;1030
5452;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Bonaire;2017;1011
5453;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Bonaire;2018;969
5454;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Bonaire;2019;996
5455;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Bonaire;2020;1090
5456;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Bonaire;2021;1114
5457;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Bonaire;2022;1142
5458;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Bonaire;2023;1198
5459;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Bonaire;2024;1180
5460;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Sint Eustatius;2011;196
5461;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Sint Eustatius;2012;210
5462;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Sint Eustatius;2013;212
5463;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Sint Eustatius;2014;199
5464;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Sint Eustatius;2015;192
5465;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Sint Eustatius;2016;200
5466;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Sint Eustatius;2017;195
5467;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Sint Eustatius;2018;202
5468;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Sint Eustatius;2019;188
5469;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Sint Eustatius;2020;199
5470;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Sint Eustatius;2021;203
5471;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Sint Eustatius;2022;215
5472;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Sint Eustatius;2023;200
5473;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Sint Eustatius;2024;190
5474;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Saba;2011;76
5475;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Saba;2012;72
5476;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Saba;2013;64
5477;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Saba;2014;63
5478;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Saba;2015;71
5479;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Saba;2016;81
5480;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Saba;2017;84
5481;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Saba;2018;85
5482;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Saba;2019;85
5483;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Saba;2020;83
5484;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Saba;2021;84
5485;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Saba;2022;75
5486;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Saba;2023;80
5487;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (inclusief Nederlands);Saba;2024;70
5488;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Caribisch Nederland;2011;6
5489;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Caribisch Nederland;2012;9
5490;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Caribisch Nederland;2013;8
5491;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Caribisch Nederland;2014;5
5492;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Caribisch Nederland;2015;7
5493;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Caribisch Nederland;2016;11
5494;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Caribisch Nederland;2017;8
5495;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Caribisch Nederland;2018;10
5496;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Caribisch Nederland;2019;5
5497;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Caribisch Nederland;2020;9
5498;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Caribisch Nederland;2021;8
5499;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Caribisch Nederland;2022;8
5500;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Caribisch Nederland;2023;8
5501;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Caribisch Nederland;2024;10
5502;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Bonaire;2011;6
5503;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Bonaire;2012;9
5504;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Bonaire;2013;8
5505;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Bonaire;2014;5
5506;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Bonaire;2015;6
5507;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Bonaire;2016;7
5508;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Bonaire;2017;5
5509;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Bonaire;2018;5
5510;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Bonaire;2019;4
5511;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Bonaire;2020;8
5512;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Bonaire;2021;8
5513;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Bonaire;2022;7
5514;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Bonaire;2023;7
5515;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Bonaire;2024;8
5516;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Sint Eustatius;2011;0
5517;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Sint Eustatius;2012;0
5518;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Sint Eustatius;2013;0
5519;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Sint Eustatius;2014;0
5520;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Sint Eustatius;2015;1
5521;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Sint Eustatius;2016;2
5522;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Sint Eustatius;2017;1
5523;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Sint Eustatius;2018;2
5524;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Sint Eustatius;2019;1
5525;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Sint Eustatius;2020;1
5526;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Sint Eustatius;2021;0
5527;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Sint Eustatius;2022;0
5528;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Sint Eustatius;2023;0
5529;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Sint Eustatius;2024;2
5530;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Saba;2011;0
5531;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Saba;2012;0
5532;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Saba;2013;0
5533;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Saba;2014;0
5534;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Saba;2015;0
5535;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Saba;2016;2
5536;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Saba;2017;2
5537;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Saba;2018;3
5538;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Saba;2019;0
5539;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Saba;2020;0
5540;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Saba;2021;0
5541;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Saba;2022;1
5542;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Saba;2023;1
5543;Totaal mannen en vrouwen;10 tot 15 jaar;Europa (exclusief Nederlands);Saba;2024;0
5544;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Caribisch Nederland;2011;114
5545;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Caribisch Nederland;2012;112
5546;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Caribisch Nederland;2013;138
5547;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Caribisch Nederland;2014;136
5548;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Caribisch Nederland;2015;144
5549;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Caribisch Nederland;2016;146
5550;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Caribisch Nederland;2017;154
5551;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Caribisch Nederland;2018;139
5552;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Caribisch Nederland;2019;152
5553;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Caribisch Nederland;2020;168
5554;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Caribisch Nederland;2021;193
5555;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Caribisch Nederland;2022;212
5556;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Caribisch Nederland;2023;232
5557;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Caribisch Nederland;2024;277
5558;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Bonaire;2011;58
5559;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Bonaire;2012;66
5560;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Bonaire;2013;79
5561;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Bonaire;2014;83
5562;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Bonaire;2015;91
5563;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Bonaire;2016;93
5564;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Bonaire;2017;99
5565;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Bonaire;2018;102
5566;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Bonaire;2019;116
5567;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Bonaire;2020;133
5568;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Bonaire;2021;154
5569;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Bonaire;2022;171
5570;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Bonaire;2023;193
5571;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Bonaire;2024;230
5572;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Sint Eustatius;2011;40
5573;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Sint Eustatius;2012;35
5574;Totaal mannen en vrouwen;10 tot 15 jaar;Amerika;Sint Eustatius;2013;42
