ID;RegioS;Herkomst;Kenmerken;ParticuliereHuishoudensMetInkomen_1;BesteedbaarInkomen_2;GestandaardiseerdInkomen_3;AantalHuishoudensMet52WekenInkomen_4;BesteedbaarInkomen_5;GestandaardiseerdInkomen_6;MetLaagInkomen_7;MetLangdurigLaagInkomen_8;OnderOfRondSociaalMinimum_9
800;Groningen;15;Totaal Kenmerken;8.6;17.3;11.9;7.8;18.5;12.7;3.4;1.4;2.6
801;Groningen;15;Sociaal-economische categorie: actief;4.9;21.0;14.1;4.5;22.3;14.9;0.9;0.2;0.6
802;Groningen;15;Sociaal economische categorie: pensioen;0.3;15.4;11.9;0.3;15.6;12.0;0.2;0.1;0.2
803;Groningen;15;Soc. econ. categorie:overige uitkeringen;3.4;12.0;8.8;2.9;12.9;9.4;2.3;1.0;1.8
804;Groningen;15;Eenpersoonshuishoudens;3.5;10.7;10.7;3.0;11.7;11.7;1.6;0.6;1.2
805;Groningen;15;Meerpersoonshuishoudens zonder kinderen;1.7;22.5;15.2;1.6;23.6;16.0;0.4;0.1;0.4
806;Groningen;15;Meerpersoonshuishoudens met kinderen;3.4;21.4;11.6;3.2;22.2;12.0;1.4;0.6;1.0
807;Groningen;15;Leeftijd hoofdkostwinner: tot 45 jaar;6.2;16.8;11.5;5.4;18.3;12.4;2.3;0.8;1.7
808;Groningen;15;Leeftijd hoofdkostwinner: 45-65 jaar;2.1;19.0;13.2;2.0;19.6;13.6;0.8;0.4;0.7
809;Groningen;15;Leeftijd hoofdkostwinner: 65 jr en ouder;0.3;15.2;12.0;0.3;15.2;12.0;0.2;0.2;0.2
810;Groningen;16;Totaal Kenmerken;6.6;20.9;15.4;6.1;21.7;16.0;1.5;0.8;1.2
811;Groningen;16;Sociaal-economische categorie: actief;3.7;24.9;17.5;3.5;26.2;18.4;0.4;0.1;0.3
812;Groningen;16;Sociaal economische categorie: pensioen;1.4;16.8;14.4;1.4;16.9;14.5;0.3;0.2;0.3
813;Groningen;16;Soc. econ. categorie:overige uitkeringen;1.4;14.1;11.0;1.2;14.3;11.1;0.8;0.4;0.6
814;Groningen;16;Eenpersoonshuishoudens;3.0;13.6;13.6;2.7;14.4;14.4;0.9;0.5;0.7
815;Groningen;16;Meerpersoonshuishoudens zonder kinderen;2.1;27.9;19.1;2.0;28.5;19.6;0.2;0.1;0.2
816;Groningen;16;Meerpersoonshuishoudens met kinderen;1.5;25.5;14.0;1.5;25.8;14.2;0.4;0.2;0.3
817;Groningen;16;Leeftijd hoofdkostwinner: tot 45 jaar;2.6;19.3;14.0;2.3;21.3;15.3;0.6;0.2;0.4
818;Groningen;16;Leeftijd hoofdkostwinner: 45-65 jaar;2.7;24.5;17.4;2.6;24.6;17.5;0.6;0.4;0.5
819;Groningen;16;Leeftijd hoofdkostwinner: 65 jr en ouder;1.3;16.5;14.3;1.3;16.5;14.3;0.3;0.2;0.3
820;Groningen;17;Totaal Kenmerken;9.1;23.1;16.5;8.7;23.6;16.8;1.5;0.6;1.0
821;Groningen;17;Sociaal-economische categorie: actief;6.3;25.9;18.0;6.1;26.5;18.3;0.6;0.1;0.3
822;Groningen;17;Sociaal economische categorie: pensioen;1.3;18.8;15.0;1.3;18.9;15.1;0.2;0.1;0.1
823;Groningen;17;Soc. econ. categorie:overige uitkeringen;1.5;14.6;11.3;1.3;15.1;11.6;0.7;0.4;0.6
824;Groningen;17;Eenpersoonshuishoudens;3.2;13.9;13.9;3.0;14.6;14.6;0.9;0.4;0.6
825;Groningen;17;Meerpersoonshuishoudens zonder kinderen;3.5;28.4;19.7;3.4;28.6;19.8;0.2;0.0;0.2
826;Groningen;17;Meerpersoonshuishoudens met kinderen;2.3;27.8;15.3;2.3;28.0;15.4;0.4;0.2;0.2
827;Groningen;17;Leeftijd hoofdkostwinner: tot 45 jaar;4.9;22.2;15.8;4.7;23.0;16.2;0.9;0.3;0.5
828;Groningen;17;Leeftijd hoofdkostwinner: 45-65 jaar;3.1;25.8;18.1;3.0;26.1;18.3;0.5;0.2;0.4
829;Groningen;17;Leeftijd hoofdkostwinner: 65 jr en ouder;1.1;19.1;15.2;1.1;19.1;15.2;0.1;0.1;0.1
830;Groningen;18;Totaal Kenmerken;7.9;17.2;11.8;7.1;18.4;12.6;3.2;1.3;2.5
831;Groningen;18;Sociaal-economische categorie: actief;4.3;21.1;14.1;4.0;22.4;14.9;0.8;0.2;0.5
832;Groningen;18;Sociaal economische categorie: pensioen;0.3;15.0;11.6;0.3;15.1;11.7;0.2;0.1;0.2
833;Groningen;18;Soc. econ. categorie:overige uitkeringen;3.2;12.1;8.8;2.8;12.9;9.3;2.2;1.0;1.8
834;Groningen;18;Eenpersoonshuishoudens;3.2;10.7;10.7;2.7;11.8;11.8;1.4;0.6;1.2
835;Groningen;18;Meerpersoonshuishoudens zonder kinderen;1.5;22.2;15.0;1.4;23.4;15.8;0.4;0.1;0.3
836;Groningen;18;Meerpersoonshuishoudens met kinderen;3.2;21.1;11.4;3.0;22.0;11.8;1.4;0.6;1.0
837;Groningen;18;Leeftijd hoofdkostwinner: tot 45 jaar;5.5;16.7;11.4;4.8;18.2;12.3;2.1;0.7;1.6
838;Groningen;18;Leeftijd hoofdkostwinner: 45-65 jaar;2.1;18.7;13.0;2.0;19.3;13.4;0.8;0.4;0.7
839;Groningen;18;Leeftijd hoofdkostwinner: 65 jr en ouder;0.3;14.7;11.6;0.3;14.7;11.6;0.2;0.2;0.2
840;Groningen;19;Totaal Kenmerken;0.7;18.6;13.4;0.7;19.5;14.0;0.2;0.1;0.1
841;Groningen;19;Sociaal-economische categorie: actief;0.6;20.4;14.3;0.5;21.4;15.0;0.1;;0.1
842;Groningen;19;Sociaal economische categorie: pensioen;;;;;;;;;
843;Groningen;19;Soc. econ. categorie:overige uitkeringen;0.1;11.1;9.1;0.1;11.8;9.7;0.1;;0.1
844;Groningen;19;Eenpersoonshuishoudens;0.3;10.0;10.0;0.3;11.0;11.0;0.1;;0.1
845;Groningen;19;Meerpersoonshuishoudens zonder kinderen;0.2;24.4;17.0;0.2;24.9;17.3;0.0;;
846;Groningen;19;Meerpersoonshuishoudens met kinderen;0.2;25.6;14.2;0.2;25.6;14.3;0.0;;
847;Groningen;19;Leeftijd hoofdkostwinner: tot 45 jaar;0.7;17.5;12.7;0.6;18.4;13.4;0.2;0.1;0.1
848;Groningen;19;Leeftijd hoofdkostwinner: 45-65 jaar;0.0;36.1;22.4;0.0;36.1;22.4;;;
849;Groningen;19;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
850;Groningen;20;Totaal Kenmerken;1.2;21.3;12.6;1.2;21.5;12.7;0.4;0.1;0.3
851;Groningen;20;Sociaal-economische categorie: actief;0.7;24.0;14.0;0.7;24.3;14.2;0.1;;0.1
852;Groningen;20;Sociaal economische categorie: pensioen;0.0;17.5;11.2;0.0;17.5;11.2;;;
853;Groningen;20;Soc. econ. categorie:overige uitkeringen;0.4;17.2;10.5;0.4;17.3;10.5;0.3;0.1;0.2
854;Groningen;20;Eenpersoonshuishoudens;0.2;11.5;11.5;0.2;12.0;12.0;0.1;;0.1
855;Groningen;20;Meerpersoonshuishoudens zonder kinderen;0.3;22.1;13.9;0.3;22.1;13.9;0.1;;0.1
856;Groningen;20;Meerpersoonshuishoudens met kinderen;0.7;24.4;12.5;0.7;24.4;12.5;0.2;0.1;0.2
857;Groningen;20;Leeftijd hoofdkostwinner: tot 45 jaar;0.9;21.2;12.5;0.9;21.4;12.6;0.3;0.1;0.2
858;Groningen;20;Leeftijd hoofdkostwinner: 45-65 jaar;0.3;21.6;13.2;0.3;22.0;13.3;0.1;0.0;0.1
859;Groningen;20;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
860;Groningen;21;Totaal Kenmerken;0.4;16.0;10.2;0.3;17.5;11.2;0.2;0.1;0.1
861;Groningen;21;Sociaal-economische categorie: actief;0.2;18.3;12.3;0.2;20.3;13.5;0.0;;
862;Groningen;21;Sociaal economische categorie: pensioen;;;;;;;;;
863;Groningen;21;Soc. econ. categorie:overige uitkeringen;0.2;13.3;8.0;0.1;13.7;8.2;0.1;0.1;0.1
864;Groningen;21;Eenpersoonshuishoudens;0.1;8.7;8.7;0.1;11.8;11.8;;;
865;Groningen;21;Meerpersoonshuishoudens zonder kinderen;0.0;19.4;13.1;0.0;21.5;14.5;;;
866;Groningen;21;Meerpersoonshuishoudens met kinderen;0.2;19.3;10.4;0.2;18.9;10.1;0.1;0.1;0.1
867;Groningen;21;Leeftijd hoofdkostwinner: tot 45 jaar;0.2;15.4;10.0;0.2;17.5;11.4;0.1;;0.1
868;Groningen;21;Leeftijd hoofdkostwinner: 45-65 jaar;0.1;17.3;10.9;0.1;17.4;11.0;0.1;0.0;0.0
869;Groningen;21;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
870;Groningen;22;Totaal Kenmerken;2.2;19.8;13.9;2.1;20.2;14.2;0.7;0.4;0.6
871;Groningen;22;Sociaal-economische categorie: actief;1.4;23.7;15.9;1.4;24.0;16.1;0.2;;0.1
872;Groningen;22;Sociaal economische categorie: pensioen;0.2;13.3;11.4;0.2;13.5;11.7;0.1;0.1;0.1
873;Groningen;22;Soc. econ. categorie:overige uitkeringen;0.6;12.8;10.0;0.6;13.1;10.2;0.4;0.2;0.3
874;Groningen;22;Eenpersoonshuishoudens;0.9;11.9;11.9;0.8;12.3;12.3;0.4;0.2;0.3
875;Groningen;22;Meerpersoonshuishoudens zonder kinderen;0.6;25.8;17.5;0.6;26.0;17.6;0.1;0.0;0.1
876;Groningen;22;Meerpersoonshuishoudens met kinderen;0.8;24.3;13.5;0.8;24.7;13.6;0.2;0.1;0.2
877;Groningen;22;Leeftijd hoofdkostwinner: tot 45 jaar;1.5;20.0;13.7;1.4;20.6;14.1;0.4;0.2;0.3
878;Groningen;22;Leeftijd hoofdkostwinner: 45-65 jaar;0.6;21.0;15.0;0.6;21.3;15.1;0.2;0.1;0.1
879;Groningen;22;Leeftijd hoofdkostwinner: 65 jr en ouder;0.2;13.4;11.6;0.2;13.4;11.6;0.1;0.1;0.1
880;Groningen;23;Totaal Kenmerken;1.7;15.5;11.7;1.5;17.0;12.8;0.6;0.3;0.5
881;Groningen;23;Sociaal-economische categorie: actief;0.9;19.4;14.3;0.8;21.2;15.7;0.1;;0.1
882;Groningen;23;Sociaal economische categorie: pensioen;0.1;16.0;11.9;0.1;16.0;11.9;;;
883;Groningen;23;Soc. econ. categorie:overige uitkeringen;0.7;10.7;8.6;0.6;11.6;9.2;0.5;0.2;0.4
884;Groningen;23;Eenpersoonshuishoudens;0.8;10.9;10.9;0.7;12.1;12.1;0.4;0.2;0.3
885;Groningen;23;Meerpersoonshuishoudens zonder kinderen;0.3;21.5;15.1;0.3;23.3;16.4;0.1;;0.0
886;Groningen;23;Meerpersoonshuishoudens met kinderen;0.5;19.2;11.1;0.5;20.8;11.9;0.2;0.1;0.1
887;Groningen;23;Leeftijd hoofdkostwinner: tot 45 jaar;1.2;15.4;11.4;1.0;17.3;12.8;0.5;0.2;0.3
888;Groningen;23;Leeftijd hoofdkostwinner: 45-65 jaar;0.4;15.8;12.7;0.4;16.5;13.3;0.2;0.1;0.1
889;Groningen;23;Leeftijd hoofdkostwinner: 65 jr en ouder;0.1;15.4;11.8;0.1;15.4;11.8;;;
890;Groningen;24;Totaal Kenmerken;3.1;15.1;10.6;2.7;16.7;11.7;1.5;0.6;1.2
891;Groningen;24;Sociaal-economische categorie: actief;1.7;18.7;12.7;1.5;20.5;13.8;0.4;0.1;0.3
892;Groningen;24;Sociaal economische categorie: pensioen;0.1;19.1;13.5;0.1;19.1;13.5;0.0;;
893;Groningen;24;Soc. econ. categorie:overige uitkeringen;1.4;10.6;7.9;1.1;11.5;8.7;1.0;0.4;0.8
894;Groningen;24;Eenpersoonshuishoudens;1.4;9.7;9.7;1.1;11.0;11.0;0.7;0.2;0.5
895;Groningen;24;Meerpersoonshuishoudens zonder kinderen;0.6;20.1;13.8;0.5;22.1;15.2;0.2;0.0;0.2
896;Groningen;24;Meerpersoonshuishoudens met kinderen;1.2;19.0;10.2;1.1;20.2;10.8;0.6;0.3;0.5
897;Groningen;24;Leeftijd hoofdkostwinner: tot 45 jaar;2.3;14.0;10.1;2.0;15.8;11.2;1.1;0.4;0.8
898;Groningen;24;Leeftijd hoofdkostwinner: 45-65 jaar;0.7;18.2;12.2;0.6;19.2;12.8;0.3;0.2;0.3
899;Groningen;24;Leeftijd hoofdkostwinner: 65 jr en ouder;0.1;19.8;13.8;0.1;19.8;13.8;;;
900;Friesland;10;Totaal Kenmerken;257.1;23.6;16.4;252.4;23.9;16.5;37.4;17.5;27.2
901;Friesland;10;Sociaal-economische categorie: actief;161.5;27.1;17.7;159.7;27.4;17.8;12.9;3.3;7.9
902;Friesland;10;Sociaal economische categorie: pensioen;65.0;18.5;15.2;64.9;18.5;15.2;11.1;7.2;8.9
903;Friesland;10;Soc. econ. categorie:overige uitkeringen;30.6;15.9;11.8;27.7;16.3;12.0;13.4;7.0;10.4
904;Friesland;10;Eenpersoonshuishoudens;78.3;14.2;14.2;75.5;14.5;14.5;19.4;10.8;14.3
905;Friesland;10;Meerpersoonshuishoudens zonder kinderen;106.5;27.7;19.0;105.6;27.8;19.0;6.6;2.3;6.1
906;Friesland;10;Meerpersoonshuishoudens met kinderen;72.3;27.7;14.8;71.3;27.9;14.9;11.4;4.4;6.7
907;Friesland;10;Leeftijd hoofdkostwinner: tot 45 jaar;111.1;23.5;15.6;107.9;24.0;15.9;16.3;5.4;10.4
908;Friesland;10;Leeftijd hoofdkostwinner: 45-65 jaar;87.3;27.1;18.0;85.8;27.3;18.1;10.7;5.2;8.2
909;Friesland;10;Leeftijd hoofdkostwinner: 65 jr en ouder;58.8;18.6;15.3;58.7;18.6;15.3;10.4;6.9;8.6
910;Friesland;11;Totaal Kenmerken;239.7;23.8;16.5;236.1;24.0;16.6;33.3;15.8;24.1
911;Friesland;11;Sociaal-economische categorie: actief;150.6;27.3;17.8;149.4;27.5;17.9;11.4;2.9;7.1
912;Friesland;11;Sociaal economische categorie: pensioen;62.4;18.5;15.1;62.3;18.5;15.2;10.6;6.8;8.4
913;Friesland;11;Soc. econ. categorie:overige uitkeringen;26.7;16.3;12.1;24.4;16.5;12.2;11.2;6.0;8.6
914;Friesland;11;Eenpersoonshuishoudens;72.2;14.4;14.4;70.1;14.6;14.6;17.5;9.9;12.9
915;Friesland;11;Meerpersoonshuishoudens zonder kinderen;100.8;27.8;19.0;100.1;27.9;19.1;6.0;2.1;5.6
916;Friesland;11;Meerpersoonshuishoudens met kinderen;66.7;28.0;14.9;65.9;28.2;15.0;9.7;3.7;5.6
917;Friesland;11;Leeftijd hoofdkostwinner: tot 45 jaar;102.0;23.9;15.8;99.7;24.2;16.0;14.0;4.7;8.9
918;Friesland;11;Leeftijd hoofdkostwinner: 45-65 jaar;81.2;27.3;18.1;79.9;27.5;18.2;9.4;4.5;7.1
919;Friesland;11;Leeftijd hoofdkostwinner: 65 jr en ouder;56.5;18.6;15.3;56.5;18.6;15.3;9.9;6.6;8.1
920;Friesland;12;Totaal Kenmerken;17.4;21.1;14.7;16.2;22.2;15.5;4.2;1.7;3.0
921;Friesland;12;Sociaal-economische categorie: actief;10.9;24.1;16.2;10.3;25.3;16.9;1.4;0.4;0.8
922;Friesland;12;Sociaal economische categorie: pensioen;2.6;19.7;16.0;2.6;19.8;16.0;0.5;0.3;0.4
923;Friesland;12;Soc. econ. categorie:overige uitkeringen;3.9;13.6;9.8;3.3;14.6;10.5;2.2;1.0;1.8
924;Friesland;12;Eenpersoonshuishoudens;6.1;12.7;12.7;5.3;14.0;14.0;1.9;0.8;1.4
925;Friesland;12;Meerpersoonshuishoudens zonder kinderen;5.6;27.0;18.5;5.5;27.6;18.9;0.6;0.2;0.5
926;Friesland;12;Meerpersoonshuishoudens met kinderen;5.6;24.3;13.1;5.4;25.0;13.4;1.7;0.7;1.1
927;Friesland;12;Leeftijd hoofdkostwinner: tot 45 jaar;9.1;19.5;13.3;8.2;21.1;14.4;2.4;0.7;1.5
928;Friesland;12;Leeftijd hoofdkostwinner: 45-65 jaar;6.1;24.3;16.5;5.8;25.0;16.9;1.3;0.7;1.0
929;Friesland;12;Leeftijd hoofdkostwinner: 65 jr en ouder;2.2;19.2;15.6;2.2;19.2;15.6;0.5;0.3;0.5
930;Friesland;13;Totaal Kenmerken;0.1;18.8;15.2;0.1;20.6;16.6;;;
931;Friesland;13;Sociaal-economische categorie: actief;;;;;;;;;
932;Friesland;13;Sociaal economische categorie: pensioen;;;;;;;;;
933;Friesland;13;Soc. econ. categorie:overige uitkeringen;;;;;;;;;
934;Friesland;13;Eenpersoonshuishoudens;;;;;;;;;
935;Friesland;13;Meerpersoonshuishoudens zonder kinderen;;;;;;;;;
936;Friesland;13;Meerpersoonshuishoudens met kinderen;;;;;;;;;
937;Friesland;13;Leeftijd hoofdkostwinner: tot 45 jaar;;;;;;;;;
938;Friesland;13;Leeftijd hoofdkostwinner: 45-65 jaar;;;;;;;;;
939;Friesland;13;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
940;Friesland;14;Totaal Kenmerken;11.8;23.1;16.3;11.3;23.7;16.8;2.1;1.0;1.5
941;Friesland;14;Sociaal-economische categorie: actief;7.4;26.3;17.7;7.2;27.0;18.2;0.7;0.2;0.4
942;Friesland;14;Sociaal economische categorie: pensioen;2.5;19.9;16.1;2.4;19.9;16.2;0.4;0.3;0.3
943;Friesland;14;Soc. econ. categorie:overige uitkeringen;2.0;14.9;11.1;1.7;15.7;11.8;0.9;0.5;0.8
944;Friesland;14;Eenpersoonshuishoudens;4.0;14.2;14.2;3.7;14.9;14.9;1.0;0.6;0.8
945;Friesland;14;Meerpersoonshuishoudens zonder kinderen;4.6;28.1;19.3;4.5;28.5;19.6;0.3;0.1;0.3
946;Friesland;14;Meerpersoonshuishoudens met kinderen;3.2;26.7;14.5;3.1;27.3;14.8;0.7;0.3;0.4
947;Friesland;14;Leeftijd hoofdkostwinner: tot 45 jaar;5.0;21.9;15.2;4.7;23.0;15.9;0.9;0.2;0.5
948;Friesland;14;Leeftijd hoofdkostwinner: 45-65 jaar;4.8;25.8;17.7;4.6;26.3;18.0;0.8;0.4;0.6
949;Friesland;14;Leeftijd hoofdkostwinner: 65 jr en ouder;2.0;19.4;15.8;2.0;19.5;15.8;0.4;0.3;0.4
950;Friesland;15;Totaal Kenmerken;5.5;17.0;11.4;4.9;18.7;12.4;2.1;0.8;1.5
951;Friesland;15;Sociaal-economische categorie: actief;3.4;19.6;12.9;3.1;21.4;14.0;0.7;0.2;0.4
952;Friesland;15;Sociaal economische categorie: pensioen;0.2;17.7;14.0;0.2;17.7;14.0;0.1;;0.1
953;Friesland;15;Soc. econ. categorie:overige uitkeringen;1.9;12.3;8.4;1.6;13.5;9.1;1.3;0.5;1.0
954;Friesland;15;Eenpersoonshuishoudens;2.1;9.9;9.9;1.6;11.8;11.8;0.8;0.3;0.6
955;Friesland;15;Meerpersoonshuishoudens zonder kinderen;1.0;22.0;14.9;0.9;23.2;15.7;0.2;0.1;0.2
956;Friesland;15;Meerpersoonshuishoudens met kinderen;2.4;21.1;11.2;2.3;21.8;11.6;1.1;0.4;0.7
957;Friesland;15;Leeftijd hoofdkostwinner: tot 45 jaar;4.1;16.5;11.1;3.5;18.5;12.3;1.5;0.4;1.0
958;Friesland;15;Leeftijd hoofdkostwinner: 45-65 jaar;1.3;18.9;12.2;1.2;19.6;12.7;0.5;0.3;0.4
959;Friesland;15;Leeftijd hoofdkostwinner: 65 jr en ouder;0.2;16.0;13.0;0.2;16.0;13.0;0.1;0.0;0.1
960;Friesland;16;Totaal Kenmerken;4.9;20.9;15.1;4.6;21.8;15.8;1.1;0.5;0.8
961;Friesland;16;Sociaal-economische categorie: actief;2.7;24.1;16.5;2.5;25.4;17.3;0.3;0.1;0.2
962;Friesland;16;Sociaal economische categorie: pensioen;1.2;19.0;15.7;1.2;19.1;15.8;0.2;0.2;0.2
963;Friesland;16;Soc. econ. categorie:overige uitkeringen;0.9;14.1;10.4;0.8;15.0;11.0;0.5;0.3;0.4
964;Friesland;16;Eenpersoonshuishoudens;1.9;13.4;13.4;1.8;14.3;14.3;0.5;0.3;0.4
965;Friesland;16;Meerpersoonshuishoudens zonder kinderen;1.7;26.5;18.3;1.6;27.3;18.8;0.2;0.1;0.1
966;Friesland;16;Meerpersoonshuishoudens met kinderen;1.3;24.6;13.4;1.2;25.4;13.8;0.4;0.2;0.2
967;Friesland;16;Leeftijd hoofdkostwinner: tot 45 jaar;1.8;19.0;13.3;1.6;20.7;14.5;0.4;0.1;0.3
968;Friesland;16;Leeftijd hoofdkostwinner: 45-65 jaar;1.9;24.0;16.7;1.8;24.7;17.2;0.4;0.2;0.3
969;Friesland;16;Leeftijd hoofdkostwinner: 65 jr en ouder;1.1;18.6;15.2;1.1;18.7;15.3;0.3;0.2;0.2
970;Friesland;17;Totaal Kenmerken;6.9;24.6;17.1;6.7;25.0;17.4;1.0;0.4;0.7
971;Friesland;17;Sociaal-economische categorie: actief;4.7;27.5;18.4;4.7;27.8;18.6;0.4;0.1;0.2
972;Friesland;17;Sociaal economische categorie: pensioen;1.2;20.8;16.6;1.2;20.8;16.6;0.2;0.1;0.1
973;Friesland;17;Soc. econ. categorie:overige uitkeringen;1.0;15.7;11.8;0.9;16.4;12.5;0.4;0.2;0.4
974;Friesland;17;Eenpersoonshuishoudens;2.1;15.0;15.0;2.0;15.5;15.5;0.5;0.2;0.4
975;Friesland;17;Meerpersoonshuishoudens zonder kinderen;2.9;29.0;19.9;2.9;29.2;20.1;0.2;0.1;0.2
976;Friesland;17;Meerpersoonshuishoudens met kinderen;1.9;28.1;15.2;1.9;28.5;15.4;0.3;0.1;0.2
977;Friesland;17;Leeftijd hoofdkostwinner: tot 45 jaar;3.2;23.7;16.3;3.0;24.3;16.7;0.4;0.1;0.3
978;Friesland;17;Leeftijd hoofdkostwinner: 45-65 jaar;2.9;27.0;18.3;2.8;27.4;18.6;0.4;0.2;0.3
979;Friesland;17;Leeftijd hoofdkostwinner: 65 jr en ouder;0.9;20.4;16.4;0.9;20.4;16.4;0.2;0.1;0.1
980;Friesland;18;Totaal Kenmerken;5.1;16.9;11.2;4.5;18.6;12.3;2.0;0.8;1.5
981;Friesland;18;Sociaal-economische categorie: actief;3.1;19.7;12.8;2.8;21.6;14.0;0.7;0.2;0.4
982;Friesland;18;Sociaal economische categorie: pensioen;0.2;16.9;13.2;0.2;16.9;13.2;0.1;;0.1
983;Friesland;18;Soc. econ. categorie:overige uitkeringen;1.9;12.3;8.4;1.5;13.5;9.1;1.3;0.5;1.0
984;Friesland;18;Eenpersoonshuishoudens;1.9;9.9;9.9;1.5;11.9;11.9;0.7;0.3;0.5
985;Friesland;18;Meerpersoonshuishoudens zonder kinderen;0.9;22.0;14.8;0.8;23.3;15.6;0.2;0.1;0.2
986;Friesland;18;Meerpersoonshuishoudens met kinderen;2.3;20.8;11.0;2.2;21.5;11.4;1.1;0.4;0.7
987;Friesland;18;Leeftijd hoofdkostwinner: tot 45 jaar;3.8;16.4;10.9;3.2;18.5;12.2;1.4;0.4;0.9
988;Friesland;18;Leeftijd hoofdkostwinner: 45-65 jaar;1.2;18.8;12.1;1.2;19.5;12.6;0.5;0.3;0.4
989;Friesland;18;Leeftijd hoofdkostwinner: 65 jr en ouder;0.1;15.1;12.2;0.1;15.1;12.2;0.1;0.0;0.1
990;Friesland;19;Totaal Kenmerken;0.4;18.4;13.4;0.4;19.3;14.1;0.1;;0.1
991;Friesland;19;Sociaal-economische categorie: actief;0.3;18.7;13.4;0.3;19.9;14.2;0.1;;
992;Friesland;19;Sociaal economische categorie: pensioen;;;;;;;;;
993;Friesland;19;Soc. econ. categorie:overige uitkeringen;;;;;;;;;
994;Friesland;19;Eenpersoonshuishoudens;0.2;10.6;10.6;0.2;11.6;11.6;0.1;;
995;Friesland;19;Meerpersoonshuishoudens zonder kinderen;0.1;22.5;16.0;0.1;22.7;16.1;;;
996;Friesland;19;Meerpersoonshuishoudens met kinderen;0.1;27.2;15.3;0.1;27.7;15.5;;;
997;Friesland;19;Leeftijd hoofdkostwinner: tot 45 jaar;0.3;17.7;12.9;0.3;18.7;13.6;0.1;;
998;Friesland;19;Leeftijd hoofdkostwinner: 45-65 jaar;0.0;22.7;14.9;0.0;22.7;14.9;;;
999;Friesland;19;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
1000;Friesland;20;Totaal Kenmerken;0.5;21.0;13.0;0.4;21.6;13.3;0.2;0.0;0.1
1001;Friesland;20;Sociaal-economische categorie: actief;0.3;23.5;14.3;0.3;24.5;14.8;0.1;;
1002;Friesland;20;Sociaal economische categorie: pensioen;;;;;;;;;
1003;Friesland;20;Soc. econ. categorie:overige uitkeringen;0.2;16.5;10.7;0.1;16.5;10.7;0.1;;0.1
1004;Friesland;20;Eenpersoonshuishoudens;0.1;11.0;11.0;0.1;11.6;11.6;;;
1005;Friesland;20;Meerpersoonshuishoudens zonder kinderen;0.1;22.3;15.0;0.1;23.5;15.7;;;
1006;Friesland;20;Meerpersoonshuishoudens met kinderen;0.3;25.1;13.1;0.2;25.3;13.2;0.1;0.0;0.0
1007;Friesland;20;Leeftijd hoofdkostwinner: tot 45 jaar;0.4;21.4;13.2;0.4;22.1;13.6;0.1;0.0;0.1
1008;Friesland;20;Leeftijd hoofdkostwinner: 45-65 jaar;0.1;20.1;12.5;0.1;20.1;12.5;;;
1009;Friesland;20;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
1010;Friesland;21;Totaal Kenmerken;0.7;16.7;10.9;0.6;17.5;11.5;0.3;0.1;0.2
1011;Friesland;21;Sociaal-economische categorie: actief;0.4;18.6;12.5;0.4;19.6;13.2;0.1;;0.1
1012;Friesland;21;Sociaal economische categorie: pensioen;;;;;;;;;
1013;Friesland;21;Soc. econ. categorie:overige uitkeringen;0.2;13.2;7.9;0.2;13.4;8.1;0.2;0.1;0.1
1014;Friesland;21;Eenpersoonshuishoudens;0.3;9.9;9.9;0.2;11.1;11.1;0.1;;0.1
1015;Friesland;21;Meerpersoonshuishoudens zonder kinderen;0.1;22.5;15.3;0.1;23.5;15.9;;;
1016;Friesland;21;Meerpersoonshuishoudens met kinderen;0.3;20.1;10.0;0.3;20.2;10.1;0.2;0.1;0.1
1017;Friesland;21;Leeftijd hoofdkostwinner: tot 45 jaar;0.5;15.2;10.6;0.4;15.8;11.0;0.2;0.0;0.1
1018;Friesland;21;Leeftijd hoofdkostwinner: 45-65 jaar;0.2;19.8;11.7;0.2;21.2;12.4;0.1;0.1;0.1
1019;Friesland;21;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
1020;Friesland;22;Totaal Kenmerken;1.0;19.7;13.3;1.0;20.1;13.5;0.4;0.2;0.3
1021;Friesland;22;Sociaal-economische categorie: actief;0.7;23.0;14.7;0.7;23.7;15.1;0.1;;0.1
1022;Friesland;22;Sociaal economische categorie: pensioen;0.1;13.2;12.2;0.1;13.2;12.2;;;
1023;Friesland;22;Soc. econ. categorie:overige uitkeringen;0.3;12.8;10.1;0.3;12.7;10.0;0.2;0.1;0.2
1024;Friesland;22;Eenpersoonshuishoudens;0.4;11.3;11.3;0.4;11.6;11.6;0.2;0.1;0.2
1025;Friesland;22;Meerpersoonshuishoudens zonder kinderen;0.2;25.0;16.4;0.2;25.6;16.8;0.0;;
1026;Friesland;22;Meerpersoonshuishoudens met kinderen;0.4;25.1;13.7;0.4;25.2;13.8;0.1;0.0;0.1
