ID;Geslacht;LeeftijdBeginPeriode;ArbeidsmarktpositieEindePeriode;Perioden;TotaleBevolkingBeginPeriode_1;WerkzaamBeginPeriode_2;NietWerkzaamBeginPeriode_3;ImmigratieGeboorteTijdensPeriode_4
652;Totaal mannen en vrouwen;18;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;196.6;111.2;85.4;1.9
653;Totaal mannen en vrouwen;18;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;196.8;104.4;92.5;1.5
654;Totaal mannen en vrouwen;18;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;195.0;100.8;94.2;1.0
655;Totaal mannen en vrouwen;18;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;195.6;106.4;89.2;1.1
656;Totaal mannen en vrouwen;18;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;203.3;119.2;84.1;1.1
657;Totaal mannen en vrouwen;18;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;120.0;84.5;35.5;0.5
658;Totaal mannen en vrouwen;18;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;122.0;87.9;34.0;0.5
659;Totaal mannen en vrouwen;18;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;124.3;93.3;31.1;0.4
660;Totaal mannen en vrouwen;18;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;120.9;92.1;28.8;0.3
661;Totaal mannen en vrouwen;18;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;120.0;90.6;29.4;0.2
662;Totaal mannen en vrouwen;18;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;117.4;84.5;32.9;0.2
663;Totaal mannen en vrouwen;18;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;119.6;82.2;37.4;0.1
664;Totaal mannen en vrouwen;18;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;125.9;88.1;37.8;0.2
665;Totaal mannen en vrouwen;18;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;132.7;98.0;34.7;0.2
666;Totaal mannen en vrouwen;18;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;62.1;17.6;44.6;2.3
667;Totaal mannen en vrouwen;18;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;58.3;17.4;40.8;2.6
668;Totaal mannen en vrouwen;18;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;62.0;19.1;42.8;2.7
669;Totaal mannen en vrouwen;18;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;67.7;19.4;48.2;2.2
670;Totaal mannen en vrouwen;18;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;75.4;20.3;55.1;1.7
671;Totaal mannen en vrouwen;18;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;78.3;19.6;58.7;1.3
672;Totaal mannen en vrouwen;18;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;74.1;18.4;55.8;0.8
673;Totaal mannen en vrouwen;18;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;68.6;18.1;50.5;0.9
674;Totaal mannen en vrouwen;18;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;69.5;20.9;48.5;0.9
675;Totaal mannen en vrouwen;18;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.8;0.2;0.6;0.0
676;Totaal mannen en vrouwen;18;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.8;0.2;0.6;0.0
677;Totaal mannen en vrouwen;18;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.9;0.3;0.7;0.0
678;Totaal mannen en vrouwen;18;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;1.0;0.3;0.8;0.0
679;Totaal mannen en vrouwen;18;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;1.2;0.3;0.9;0.0
680;Totaal mannen en vrouwen;18;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;1.2;0.3;0.9;0.0
681;Totaal mannen en vrouwen;18;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;1.3;0.3;1.0;0.0
682;Totaal mannen en vrouwen;18;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;1.2;0.3;0.9;0.0
683;Totaal mannen en vrouwen;18;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;1.1;0.3;0.8;0.0
684;Totaal mannen en vrouwen;19;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;190.9;121.0;69.9;3.0
685;Totaal mannen en vrouwen;19;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;184.9;120.4;64.4;3.4
686;Totaal mannen en vrouwen;19;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;183.3;122.5;60.8;3.7
687;Totaal mannen en vrouwen;19;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;189.5;124.8;64.7;3.0
688;Totaal mannen en vrouwen;19;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;191.1;121.3;69.9;2.5
689;Totaal mannen en vrouwen;19;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;197.3;120.2;77.1;2.2
690;Totaal mannen en vrouwen;19;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;197.2;117.6;79.6;1.6
691;Totaal mannen en vrouwen;19;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;195.3;119.8;75.4;1.8
692;Totaal mannen en vrouwen;19;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;196.3;126.2;70.1;2.2
693;Totaal mannen en vrouwen;19;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;134.0;102.1;31.9;0.6
694;Totaal mannen en vrouwen;19;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;131.3;102.3;29.0;0.7
695;Totaal mannen en vrouwen;19;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;129.0;103.0;26.0;0.7
696;Totaal mannen en vrouwen;19;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;129.2;104.5;24.6;0.5
697;Totaal mannen en vrouwen;19;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;124.2;100.1;24.1;0.4
698;Totaal mannen en vrouwen;19;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;127.7;99.5;28.2;0.3
699;Totaal mannen en vrouwen;19;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;130.4;97.7;32.6;0.2
700;Totaal mannen en vrouwen;19;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;132.2;100.5;31.7;0.3
701;Totaal mannen en vrouwen;19;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;133.8;104.9;29.0;0.4
702;Totaal mannen en vrouwen;19;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;55.8;18.5;37.3;2.4
703;Totaal mannen en vrouwen;19;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;52.5;17.8;34.7;2.7
704;Totaal mannen en vrouwen;19;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;53.2;19.1;34.1;3.0
705;Totaal mannen en vrouwen;19;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;58.9;19.8;39.1;2.6
706;Totaal mannen en vrouwen;19;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;65.3;20.7;44.6;2.1
707;Totaal mannen en vrouwen;19;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;67.9;20.3;47.6;1.8
708;Totaal mannen en vrouwen;19;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;65.0;19.3;45.7;1.3
709;Totaal mannen en vrouwen;19;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;61.4;18.8;42.7;1.5
710;Totaal mannen en vrouwen;19;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;60.8;20.7;40.1;1.8
711;Totaal mannen en vrouwen;19;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;1.0;0.4;0.7;0.0
712;Totaal mannen en vrouwen;19;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;1.0;0.4;0.7;0.0
713;Totaal mannen en vrouwen;19;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;1.1;0.4;0.7;0.0
714;Totaal mannen en vrouwen;19;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;1.4;0.5;1.0;0.0
715;Totaal mannen en vrouwen;19;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;1.7;0.5;1.2;0.0
716;Totaal mannen en vrouwen;19;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;1.8;0.4;1.3;0.0
717;Totaal mannen en vrouwen;19;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;1.8;0.5;1.3;0.0
718;Totaal mannen en vrouwen;19;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;1.6;0.5;1.1;0.0
719;Totaal mannen en vrouwen;19;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;1.6;0.6;1.0;0.0
720;Totaal mannen en vrouwen;20;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;190.6;129.5;61.0;3.0
721;Totaal mannen en vrouwen;20;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;192.8;134.6;58.2;3.3
722;Totaal mannen en vrouwen;20;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;187.2;132.0;55.2;3.4
723;Totaal mannen en vrouwen;20;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;185.9;129.7;56.2;2.9
724;Totaal mannen en vrouwen;20;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;191.1;129.6;61.4;2.9
725;Totaal mannen en vrouwen;20;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;192.0;124.6;67.4;2.7
726;Totaal mannen en vrouwen;20;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;197.7;128.0;69.7;2.2
727;Totaal mannen en vrouwen;20;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;197.6;130.8;66.8;2.6
728;Totaal mannen en vrouwen;20;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;196.3;132.7;63.6;3.2
729;Totaal mannen en vrouwen;20;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;139.8;111.8;28.0;0.8
730;Totaal mannen en vrouwen;20;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;143.6;116.6;26.9;0.8
731;Totaal mannen en vrouwen;20;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;136.4;113.1;23.3;0.7
732;Totaal mannen en vrouwen;20;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;131.7;110.5;21.2;0.6
733;Totaal mannen en vrouwen;20;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;131.0;109.5;21.5;0.5
734;Totaal mannen en vrouwen;20;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;130.0;105.1;24.9;0.5
735;Totaal mannen en vrouwen;20;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;137.9;109.2;28.7;0.4
736;Totaal mannen en vrouwen;20;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;140.7;112.3;28.4;0.5
737;Totaal mannen en vrouwen;20;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;139.0;112.9;26.2;0.6
738;Totaal mannen en vrouwen;20;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;49.6;17.4;32.2;2.2
739;Totaal mannen en vrouwen;20;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;48.0;17.5;30.5;2.5
740;Totaal mannen en vrouwen;20;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;49.3;18.4;31.0;2.6
741;Totaal mannen en vrouwen;20;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;52.3;18.5;33.8;2.4
742;Totaal mannen en vrouwen;20;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;57.9;19.5;38.4;2.4
743;Totaal mannen en vrouwen;20;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;59.8;18.7;41.0;2.2
744;Totaal mannen en vrouwen;20;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;57.2;18.1;39.1;1.8
745;Totaal mannen en vrouwen;20;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;54.7;17.7;37.0;2.2
746;Totaal mannen en vrouwen;20;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;55.1;19.0;36.1;2.6
747;Totaal mannen en vrouwen;20;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;1.2;0.4;0.8;0.0
748;Totaal mannen en vrouwen;20;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;1.2;0.4;0.8;0.0
749;Totaal mannen en vrouwen;20;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;1.5;0.6;0.9;0.0
750;Totaal mannen en vrouwen;20;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;1.9;0.7;1.2;0.0
751;Totaal mannen en vrouwen;20;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;2.2;0.7;1.5;0.0
752;Totaal mannen en vrouwen;20;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;2.2;0.7;1.5;0.0
753;Totaal mannen en vrouwen;20;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;2.6;0.7;1.9;0.0
754;Totaal mannen en vrouwen;20;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;2.2;0.8;1.4;0.0
755;Totaal mannen en vrouwen;20;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;2.2;0.9;1.3;0.0
756;Totaal mannen en vrouwen;21;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;186.4;134.1;52.3;3.2
757;Totaal mannen en vrouwen;21;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;192.3;140.6;51.8;3.7
758;Totaal mannen en vrouwen;21;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;194.9;144.3;50.6;3.8
759;Totaal mannen en vrouwen;21;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;189.1;137.1;52.0;3.3
760;Totaal mannen en vrouwen;21;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;186.9;132.2;54.7;3.3
761;Totaal mannen en vrouwen;21;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;191.8;131.5;60.2;3.4
762;Totaal mannen en vrouwen;21;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;192.5;130.5;62.0;2.8
763;Totaal mannen en vrouwen;21;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;198.0;138.6;59.4;3.4
764;Totaal mannen en vrouwen;21;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;198.7;141.4;57.3;4.2
765;Totaal mannen en vrouwen;21;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;141.3;117.7;23.6;0.9
766;Totaal mannen en vrouwen;21;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;147.2;124.0;23.2;1.0
767;Totaal mannen en vrouwen;21;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;147.4;126.1;21.3;0.9
768;Totaal mannen en vrouwen;21;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;138.3;118.8;19.5;0.7
769;Totaal mannen en vrouwen;21;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;132.6;113.5;19.0;0.6
770;Totaal mannen en vrouwen;21;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;134.8;113.0;21.9;0.8
771;Totaal mannen en vrouwen;21;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;138.1;113.1;25.0;0.6
772;Totaal mannen en vrouwen;21;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;146.5;121.6;24.9;0.8
773;Totaal mannen en vrouwen;21;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;146.2;122.8;23.4;1.0
774;Totaal mannen en vrouwen;21;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;43.7;15.9;27.8;2.3
775;Totaal mannen en vrouwen;21;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;43.7;16.0;27.8;2.7
776;Totaal mannen en vrouwen;21;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;45.8;17.6;28.3;2.8
777;Totaal mannen en vrouwen;21;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;48.7;17.5;31.1;2.6
778;Totaal mannen en vrouwen;21;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;51.9;17.9;34.0;2.6
779;Totaal mannen en vrouwen;21;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;54.2;17.7;36.5;2.6
780;Totaal mannen en vrouwen;21;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;51.3;16.4;34.9;2.2
781;Totaal mannen en vrouwen;21;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;48.7;16.0;32.7;2.6
782;Totaal mannen en vrouwen;21;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;49.7;17.5;32.2;3.2
783;Totaal mannen en vrouwen;21;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;1.4;0.5;0.9;0.0
784;Totaal mannen en vrouwen;21;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;1.4;0.6;0.8;0.0
785;Totaal mannen en vrouwen;21;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;1.7;0.7;1.0;0.0
786;Totaal mannen en vrouwen;21;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;2.1;0.8;1.4;0.0
787;Totaal mannen en vrouwen;21;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;2.5;0.8;1.6;0.0
788;Totaal mannen en vrouwen;21;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;2.8;0.9;1.9;0.0
789;Totaal mannen en vrouwen;21;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;3.0;0.9;2.1;0.0
790;Totaal mannen en vrouwen;21;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;2.8;1.0;1.8;0.0
791;Totaal mannen en vrouwen;21;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;2.8;1.2;1.7;0.0
792;Totaal mannen en vrouwen;22;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;189.6;140.8;48.8;3.8
793;Totaal mannen en vrouwen;22;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;188.2;142.2;46.0;4.2
794;Totaal mannen en vrouwen;22;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;194.7;148.2;46.4;4.2
795;Totaal mannen en vrouwen;22;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;197.0;148.4;48.6;3.8
796;Totaal mannen en vrouwen;22;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;190.3;139.1;51.2;3.8
797;Totaal mannen en vrouwen;22;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;187.7;133.2;54.5;4.0
798;Totaal mannen en vrouwen;22;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;192.4;135.6;56.8;3.6
799;Totaal mannen en vrouwen;22;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;193.1;139.0;54.0;3.9
800;Totaal mannen en vrouwen;22;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;199.1;147.6;51.5;5.0
801;Totaal mannen en vrouwen;22;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;146.6;125.4;21.2;1.2
802;Totaal mannen en vrouwen;22;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;147.2;127.1;20.1;1.2
803;Totaal mannen en vrouwen;22;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;150.2;131.5;18.7;1.2
804;Totaal mannen en vrouwen;22;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;148.2;130.4;17.8;1.0
805;Totaal mannen en vrouwen;22;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;138.9;121.4;17.5;0.9
806;Totaal mannen en vrouwen;22;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;135.9;116.8;19.1;1.1
807;Totaal mannen en vrouwen;22;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;142.2;119.6;22.5;0.9
808;Totaal mannen en vrouwen;22;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;145.3;123.6;21.7;1.1
809;Totaal mannen en vrouwen;22;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;150.8;130.5;20.2;1.5
810;Totaal mannen en vrouwen;22;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;41.3;14.7;26.6;2.6
