ID;Geslacht;Leeftijd;TypeReIntegratieParticipatievoorz;StatusPersoon;Herkomstland;GeboortelandOuders;Perioden;PersonenMetVoorziening_1
1273;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Totaal;2024 februari;165630.0
1274;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Totaal;2024 maart;166280.0
1275;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Totaal;2024 april;166480.0
1276;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Totaal;2024 mei;167730.0
1277;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Totaal;2024 juni;167650.0
1278;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Totaal;2024 juli;166900.0
1279;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Totaal;2024 augustus;167890.0
1280;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Totaal;2024 september;168110.0
1281;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 januari;81170.0
1282;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 februari;82630.0
1283;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 maart;82600.0
1284;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 april;83740.0
1285;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 mei;83760.0
1286;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 juni;83280.0
1287;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 juli;83370.0
1288;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 augustus;83990.0
1289;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 september;84020.0
1290;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 oktober;84470.0
1291;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 november;85020.0
1292;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2023 december;83480.0
1293;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2024 januari;82660.0
1294;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2024 februari;85780.0
1295;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2024 maart;85920.0
1296;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2024 april;86230.0
1297;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2024 mei;87130.0
1298;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2024 juni;87010.0
1299;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2024 juli;86780.0
1300;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2024 augustus;87400.0
1301;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in Nederland;2024 september;87420.0
1302;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 januari;65620.0
1303;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 februari;66760.0
1304;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 maart;66790.0
1305;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 april;67530.0
1306;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 mei;67500.0
1307;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 juni;67000.0
1308;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 juli;67050.0
1309;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 augustus;67600.0
1310;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 september;67690.0
1311;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 oktober;68120.0
1312;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 november;68460.0
1313;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2023 december;66980.0
1314;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2024 januari;66340.0
1315;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2024 februari;68990.0
1316;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2024 maart;69080.0
1317;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2024 april;69310.0
1318;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2024 mei;70040.0
1319;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2024 juni;69880.0
1320;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2024 juli;69710.0
1321;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2024 augustus;70280.0
1322;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouders in NL;2024 september;70300.0
1323;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 januari;15550.0
1324;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 februari;15880.0
1325;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 maart;15820.0
1326;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 april;16210.0
1327;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 mei;16260.0
1328;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 juni;16270.0
1329;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 juli;16320.0
1330;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 augustus;16400.0
1331;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 september;16330.0
1332;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 oktober;16360.0
1333;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 november;16560.0
1334;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2023 december;16500.0
1335;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2024 januari;16320.0
1336;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2024 februari;16790.0
1337;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2024 maart;16830.0
1338;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2024 april;16920.0
1339;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2024 mei;17090.0
1340;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2024 juni;17140.0
1341;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2024 juli;17070.0
1342;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2024 augustus;17120.0
1343;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren in NL, ouder(s) buiten NL;2024 september;17120.0
1344;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 januari;72340.0
1345;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 februari;73250.0
1346;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 maart;73630.0
1347;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 april;74950.0
1348;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 mei;75010.0
1349;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 juni;75810.0
1350;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 juli;75970.0
1351;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 augustus;76300.0
1352;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 september;76580.0
1353;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 oktober;77310.0
1354;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 november;78220.0
1355;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2023 december;78690.0
1356;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2024 januari;78460.0
1357;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2024 februari;79830.0
1358;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2024 maart;80340.0
1359;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2024 april;80230.0
1360;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2024 mei;80580.0
1361;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2024 juni;80610.0
1362;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2024 juli;80100.0
1363;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2024 augustus;80470.0
1364;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Geboren buiten Nederland;2024 september;80680.0
1365;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2023 januari;20.0
1366;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2023 februari;20.0
1367;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2023 maart;20.0
1368;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2023 april;20.0
1369;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2023 mei;20.0
1370;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2023 juni;20.0
1371;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2023 juli;20.0
1372;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2023 augustus;20.0
1373;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2023 september;20.0
1374;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2023 oktober;20.0
1375;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2023 november;20.0
1376;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2023 december;20.0
1377;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2024 januari;20.0
1378;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2024 februari;20.0
1379;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2024 maart;20.0
1380;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2024 april;20.0
1381;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2024 mei;20.0
1382;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2024 juni;20.0
1383;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2024 juli;20.0
1384;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2024 augustus;20.0
1385;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Totaal;Onbekend;2024 september;20.0
1386;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Nederland;Totaal;2023 januari;65620.0
1387;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Nederland;Totaal;2023 februari;66760.0
1388;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Lopend begin en lopend eind;Nederland;Totaal;2023 maart;66790.0
