ID;Geslacht;Persoonskenmerken;GeregistreerdWerkzoekendeBijUWV;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;WilMeerUrenWerkenBeschikbaar_3;WilNietMeerWerkenOfNietBeschikbaar_4;NietWerkzameBevolking_5;WerklozeBeroepsbevolking_6;Deeltijd_7;MinderDan20UurPerWeek_8;MinderDan12UurPerWeek_9;k_12Tot20UurPerWeek_10;k_20Tot35UurPerWeek_11;Voltijd_12;Onbekend_13;NietBeroepsbevolking_14;BeschikbaarNietGezocht_15;NietGezochtVanwegeOntmoediging_16;NietGezochtVanwegeAndereReden_17;GezochtNietBeschikbaar_18;NietGezochtNietBeschikbaar_19;WilWerken_20;WilOfKanNietWerken_21;VanwegeZorgGezinHuishouden_22;VanwegeOpleidingStudie_23;VanwegeVutPensioenHogeLeeftijd_24;VanwegeZiekteArbeidsongeschiktheid_25;VanwegeAndereRedenen_26
1231;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2019 2e kwartaal;2028.0;1739.0;86.0;1654.0;289.0;53.0;30.0;4.0;1.0;3.0;26.0;22.0;1.0;236.0;24.0;8.0;17.0;29.0;182.0;28.0;154.0;44.0;9.0;0.0;88.0;13.0
1232;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2019 3e kwartaal;2032.0;1739.0;78.0;1661.0;292.0;52.0;31.0;6.0;2.0;4.0;25.0;19.0;1.0;241.0;17.0;4.0;13.0;24.0;199.0;36.0;163.0;47.0;8.0;0.0;93.0;15.0
1233;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2019 4e kwartaal;2035.0;1741.0;72.0;1668.0;295.0;59.0;38.0;8.0;3.0;4.0;30.0;21.0;1.0;235.0;23.0;9.0;14.0;32.0;180.0;37.0;143.0;47.0;6.0;0.0;80.0;11.0
1234;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2019;2030.0;1740.0;81.0;1659.0;290.0;56.0;34.0;6.0;2.0;4.0;28.0;21.0;1.0;234.0;21.0;7.0;14.0;28.0;185.0;32.0;153.0;46.0;7.0;0.0;88.0;13.0
1235;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2020 1e kwartaal;2039.0;1741.0;72.0;1670.0;298.0;61.0;39.0;5.0;2.0;3.0;34.0;21.0;1.0;237.0;22.0;7.0;16.0;19.0;196.0;41.0;155.0;48.0;9.0;1.0;83.0;14.0
1236;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2020 2e kwartaal;2042.0;1736.0;90.0;1646.0;306.0;59.0;32.0;4.0;1.0;3.0;29.0;27.0;0.0;247.0;37.0;14.0;22.0;25.0;185.0;30.0;156.0;42.0;11.0;0.0;86.0;17.0
1237;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2020 3e kwartaal;2045.0;1733.0;88.0;1645.0;312.0;65.0;37.0;5.0;2.0;3.0;31.0;25.0;3.0;247.0;31.0;10.0;21.0;29.0;187.0;31.0;156.0;39.0;10.0;0.0;92.0;14.0
1238;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2020 4e kwartaal;2048.0;1738.0;92.0;1646.0;310.0;77.0;42.0;5.0;2.0;3.0;37.0;32.0;3.0;233.0;27.0;10.0;17.0;22.0;184.0;36.0;149.0;40.0;9.0;0.0;86.0;14.0
1239;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2020;2044.0;1737.0;85.0;1652.0;306.0;66.0;37.0;5.0;2.0;3.0;33.0;26.0;2.0;241.0;29.0;10.0;19.0;24.0;188.0;34.0;154.0;42.0;10.0;0.0;87.0;15.0
1240;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2021 1e kwartaal;2068.0;1753.0;71.0;1682.0;315.0;67.0;34.0;5.0;3.0;2.0;29.0;27.0;6.0;249.0;23.0;3.0;20.0;13.0;212.0;;;65.0;19.0;2.0;101.0;26.0
1241;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2021 2e kwartaal;2074.0;1777.0;75.0;1701.0;298.0;49.0;28.0;5.0;3.0;3.0;22.0;19.0;3.0;248.0;27.0;6.0;21.0;19.0;203.0;;;72.0;18.0;0.0;100.0;13.0
1242;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2021 3e kwartaal;2079.0;1788.0;71.0;1718.0;291.0;46.0;32.0;6.0;3.0;3.0;27.0;11.0;2.0;245.0;32.0;4.0;27.0;14.0;200.0;;;64.0;16.0;0.0;103.0;16.0
1243;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2021 4e kwartaal;2088.0;1798.0;67.0;1730.0;291.0;54.0;38.0;10.0;1.0;8.0;29.0;15.0;1.0;237.0;23.0;3.0;20.0;18.0;195.0;;;57.0;14.0;1.0;110.0;14.0
1244;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2021;2077.0;1779.0;71.0;1708.0;299.0;54.0;33.0;6.0;2.0;4.0;27.0;18.0;3.0;245.0;26.0;4.0;22.0;16.0;202.0;;;64.0;17.0;1.0;104.0;17.0
1245;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2022 1e kwartaal;2097.0;1806.0;66.0;1740.0;291.0;42.0;28.0;6.0;2.0;4.0;22.0;11.0;3.0;249.0;20.0;4.0;16.0;18.0;210.0;;;68.0;12.0;0.0;117.0;12.0
1246;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2022 2e kwartaal;2114.0;1837.0;60.0;1777.0;277.0;45.0;29.0;5.0;2.0;3.0;24.0;14.0;3.0;232.0;23.0;1.0;22.0;16.0;193.0;;;66.0;14.0;1.0;99.0;13.0
1247;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2022 3e kwartaal;2127.0;1855.0;63.0;1792.0;272.0;42.0;26.0;9.0;3.0;6.0;16.0;13.0;3.0;230.0;17.0;2.0;15.0;19.0;195.0;;;62.0;14.0;1.0;107.0;11.0
1248;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2022 4e kwartaal;2139.0;1886.0;58.0;1827.0;254.0;46.0;33.0;6.0;0.0;6.0;27.0;12.0;1.0;208.0;14.0;2.0;12.0;17.0;177.0;;;57.0;15.0;1.0;95.0;10.0
1249;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2022;2119.0;1846.0;62.0;1784.0;273.0;44.0;29.0;7.0;2.0;5.0;22.0;13.0;2.0;230.0;19.0;2.0;16.0;17.0;194.0;;;63.0;14.0;1.0;105.0;11.0
1250;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2023 1e kwartaal;2151.0;1890.0;63.0;1827.0;262.0;49.0;31.0;8.0;2.0;6.0;24.0;15.0;3.0;213.0;19.0;2.0;17.0;18.0;176.0;;;50.0;16.0;0.0;97.0;14.0
1251;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2023 2e kwartaal;2159.0;1894.0;59.0;1835.0;265.0;43.0;26.0;4.0;1.0;3.0;22.0;16.0;1.0;221.0;18.0;1.0;17.0;15.0;188.0;;;57.0;17.0;0.0;103.0;11.0
1252;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2023 3e kwartaal;2166.0;1893.0;62.0;1831.0;273.0;45.0;27.0;5.0;2.0;4.0;22.0;17.0;2.0;227.0;17.0;1.0;16.0;19.0;192.0;;;59.0;16.0;0.0;104.0;13.0
1253;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2023 4e kwartaal;2177.0;1906.0;58.0;1847.0;272.0;47.0;25.0;4.0;1.0;3.0;21.0;17.0;5.0;224.0;16.0;2.0;14.0;18.0;191.0;;;59.0;13.0;0.0;109.0;9.0
1254;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2023;2163.0;1896.0;61.0;1835.0;268.0;46.0;27.0;5.0;1.0;4.0;22.0;16.0;3.0;222.0;17.0;1.0;16.0;17.0;187.0;;;56.0;15.0;0.0;103.0;12.0
1255;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2024 1e kwartaal;2187.0;1904.0;67.0;1837.0;283.0;52.0;28.0;8.0;3.0;4.0;20.0;20.0;4.0;231.0;20.0;1.0;19.0;17.0;194.0;;;58.0;13.0;1.0;114.0;8.0
1256;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2024 2e kwartaal;2195.0;1910.0;61.0;1850.0;284.0;50.0;29.0;7.0;2.0;5.0;23.0;18.0;3.0;235.0;11.0;1.0;9.0;21.0;203.0;;;64.0;15.0;1.0;112.0;11.0
1257;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2024 3e kwartaal;2204.0;1926.0;56.0;1869.0;278.0;47.0;30.0;7.0;2.0;5.0;23.0;15.0;2.0;231.0;18.0;0.0;18.0;16.0;197.0;;;62.0;15.0;0.0;110.0;10.0
1258;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2024 4e kwartaal;2213.0;1923.0;63.0;1860.0;290.0;52.0;30.0;5.0;1.0;4.0;25.0;20.0;2.0;238.0;16.0;0.0;16.0;15.0;206.0;;;60.0;14.0;0.0;123.0;10.0
1259;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2024;2200.0;1916.0;62.0;1854.0;284.0;50.0;29.0;7.0;2.0;5.0;23.0;18.0;3.0;234.0;16.0;1.0;15.0;17.0;200.0;;;61.0;15.0;0.0;114.0;10.0
1260;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2013 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1261;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2013 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1262;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2013 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1263;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2013 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1264;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2013;;;;;;;;;;;;;;;;;;;;;;;;;;
1265;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2014 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1266;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2014 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1267;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2014 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1268;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2014 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1269;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2014;;;;;;;;;;;;;;;;;;;;;;;;;;
1270;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2015 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1271;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2015 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1272;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2015 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1273;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2015 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1274;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2015 ;;;;;;;;;;;;;;;;;;;;;;;;;;
1275;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2016 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1276;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2016 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1277;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2016 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1278;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2016 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1279;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2016;;;;;;;;;;;;;;;;;;;;;;;;;;
1280;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2017 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1281;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2017 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1282;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2017 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1283;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2017 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1284;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2017;;;;;;;;;;;;;;;;;;;;;;;;;;
1285;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2018 1e kwartaal;235.0;100.0;15.0;85.0;135.0;44.0;21.0;2.0;1.0;2.0;19.0;22.0;0.0;91.0;10.0;3.0;7.0;17.0;64.0;13.0;51.0;8.0;3.0;0.0;35.0;6.0
1286;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2018 2e kwartaal;232.0;95.0;14.0;81.0;137.0;41.0;21.0;3.0;1.0;2.0;19.0;18.0;1.0;97.0;8.0;4.0;4.0;17.0;72.0;18.0;54.0;10.0;3.0;1.0;34.0;7.0
1287;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2018 3e kwartaal;215.0;89.0;14.0;74.0;127.0;30.0;17.0;1.0;1.0;0.0;16.0;10.0;2.0;97.0;13.0;6.0;7.0;15.0;70.0;14.0;55.0;9.0;2.0;0.0;38.0;6.0
1288;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2018 4e kwartaal;214.0;93.0;12.0;81.0;122.0;29.0;16.0;1.0;0.0;0.0;16.0;12.0;1.0;92.0;8.0;3.0;5.0;12.0;71.0;10.0;61.0;9.0;3.0;0.0;47.0;3.0
1289;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2018;224.0;94.0;14.0;80.0;130.0;36.0;19.0;2.0;1.0;1.0;17.0;15.0;1.0;94.0;10.0;4.0;6.0;15.0;69.0;14.0;55.0;9.0;3.0;0.0;38.0;5.0
1290;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2019 1e kwartaal;218.0;95.0;16.0;79.0;124.0;34.0;23.0;3.0;0.0;3.0;20.0;10.0;1.0;90.0;7.0;2.0;4.0;16.0;67.0;12.0;55.0;8.0;3.0;0.0;39.0;5.0
1291;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2019 2e kwartaal;210.0;88.0;16.0;72.0;122.0;31.0;16.0;2.0;1.0;1.0;14.0;15.0;1.0;91.0;11.0;4.0;7.0;17.0;63.0;10.0;53.0;9.0;5.0;0.0;35.0;5.0
1292;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2019 3e kwartaal;210.0;92.0;11.0;81.0;118.0;30.0;17.0;2.0;1.0;1.0;16.0;12.0;1.0;89.0;6.0;1.0;5.0;14.0;69.0;16.0;53.0;9.0;3.0;0.0;37.0;5.0
1293;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2019 4e kwartaal;202.0;83.0;13.0;70.0;120.0;32.0;19.0;2.0;1.0;2.0;16.0;12.0;1.0;88.0;8.0;4.0;5.0;14.0;65.0;19.0;47.0;7.0;2.0;0.0;35.0;3.0
1294;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2019;210.0;90.0;14.0;75.0;121.0;32.0;19.0;2.0;1.0;2.0;16.0;12.0;1.0;89.0;8.0;3.0;5.0;15.0;66.0;14.0;52.0;8.0;3.0;0.0;36.0;4.0
1295;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2020 1e kwartaal;210.0;83.0;9.0;74.0;127.0;34.0;18.0;3.0;2.0;1.0;15.0;15.0;1.0;94.0;13.0;4.0;9.0;12.0;69.0;19.0;50.0;8.0;3.0;0.0;35.0;4.0
1296;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2020 2e kwartaal;217.0;79.0;13.0;66.0;138.0;37.0;17.0;1.0;0.0;1.0;16.0;19.0;0.0;101.0;18.0;4.0;14.0;14.0;69.0;15.0;54.0;9.0;5.0;0.0;35.0;5.0
1297;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2020 3e kwartaal;222.0;79.0;12.0;67.0;144.0;43.0;24.0;2.0;0.0;2.0;22.0;17.0;2.0;100.0;11.0;5.0;6.0;15.0;74.0;15.0;60.0;5.0;4.0;0.0;45.0;5.0
1298;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2020 4e kwartaal;234.0;87.0;13.0;74.0;148.0;52.0;26.0;2.0;0.0;2.0;24.0;24.0;2.0;96.0;13.0;4.0;10.0;13.0;70.0;17.0;52.0;7.0;3.0;0.0;38.0;4.0
1299;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2020;221.0;82.0;12.0;70.0;139.0;41.0;21.0;2.0;1.0;1.0;19.0;19.0;1.0;98.0;14.0;4.0;9.0;14.0;70.0;17.0;54.0;8.0;4.0;0.0;38.0;4.0
1300;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2021 1e kwartaal;244.0;92.0;11.0;81.0;152.0;42.0;22.0;3.0;1.0;2.0;19.0;16.0;4.0;110.0;7.0;1.0;7.0;10.0;93.0;;;11.0;13.0;2.0;49.0;18.0
1301;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2021 2e kwartaal;231.0;100.0;13.0;87.0;131.0;30.0;16.0;2.0;1.0;1.0;14.0;11.0;3.0;100.0;12.0;2.0;10.0;12.0;77.0;;;17.0;10.0;0.0;41.0;8.0
1302;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2021 3e kwartaal;231.0;98.0;12.0;86.0;133.0;26.0;17.0;3.0;1.0;2.0;14.0;7.0;2.0;107.0;14.0;2.0;12.0;10.0;83.0;;;14.0;9.0;0.0;53.0;7.0
1303;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2021 4e kwartaal;222.0;90.0;7.0;82.0;132.0;31.0;20.0;5.0;1.0;5.0;15.0;9.0;1.0;102.0;9.0;0.0;8.0;12.0;81.0;;;11.0;8.0;0.0;55.0;6.0
1304;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2021;232.0;95.0;11.0;84.0;137.0;32.0;19.0;3.0;1.0;2.0;16.0;11.0;3.0;105.0;10.0;1.0;9.0;11.0;83.0;;;13.0;10.0;0.0;50.0;10.0
1305;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2022 1e kwartaal;230.0;96.0;10.0;86.0;133.0;22.0;14.0;2.0;0.0;2.0;12.0;6.0;2.0;111.0;9.0;2.0;7.0;11.0;91.0;;;14.0;9.0;0.0;61.0;6.0
1306;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2022 2e kwartaal;202.0;86.0;7.0;79.0;116.0;26.0;16.0;2.0;1.0;2.0;14.0;8.0;2.0;90.0;9.0;0.0;9.0;7.0;74.0;;;10.0;10.0;0.0;48.0;6.0
1307;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2022 3e kwartaal;194.0;84.0;5.0;79.0;110.0;19.0;11.0;3.0;1.0;2.0;7.0;7.0;1.0;91.0;6.0;1.0;5.0;7.0;78.0;;;12.0;7.0;0.0;53.0;6.0
1308;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2022 4e kwartaal;184.0;79.0;6.0;73.0;105.0;21.0;11.0;3.0;0.0;2.0;9.0;9.0;1.0;84.0;5.0;0.0;5.0;8.0;72.0;;;15.0;8.0;0.0;44.0;4.0
1309;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2022;203.0;86.0;7.0;79.0;116.0;22.0;13.0;3.0;1.0;2.0;10.0;8.0;2.0;94.0;7.0;1.0;6.0;8.0;78.0;;;13.0;8.0;0.0;52.0;6.0
1310;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2023 1e kwartaal;188.0;76.0;8.0;68.0;111.0;23.0;15.0;3.0;1.0;2.0;12.0;7.0;1.0;88.0;8.0;0.0;8.0;9.0;71.0;;;11.0;10.0;0.0;45.0;6.0
1311;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2023 2e kwartaal;195.0;87.0;9.0;78.0;107.0;21.0;12.0;2.0;1.0;1.0;10.0;8.0;1.0;87.0;7.0;0.0;6.0;9.0;71.0;;;10.0;10.0;0.0;44.0;7.0
1312;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2023 3e kwartaal;197.0;84.0;9.0;76.0;113.0;22.0;13.0;2.0;1.0;1.0;11.0;8.0;1.0;91.0;5.0;0.0;5.0;10.0;76.0;;;14.0;11.0;0.0;45.0;6.0
1313;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2023 4e kwartaal;195.0;86.0;9.0;77.0;109.0;26.0;11.0;1.0;0.0;1.0;9.0;11.0;4.0;83.0;4.0;0.0;4.0;9.0;70.0;;;13.0;6.0;0.0;48.0;2.0
1314;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2023;194.0;83.0;9.0;75.0;110.0;23.0;13.0;2.0;1.0;1.0;11.0;9.0;2.0;87.0;6.0;0.0;6.0;9.0;72.0;;;12.0;9.0;0.0;46.0;5.0
1315;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2024 1e kwartaal;210.0;90.0;9.0;80.0;121.0;25.0;13.0;2.0;1.0;1.0;11.0;11.0;1.0;96.0;7.0;0.0;7.0;11.0;77.0;;;10.0;9.0;0.0;53.0;5.0
1316;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2024 2e kwartaal;216.0;91.0;7.0;84.0;125.0;27.0;16.0;3.0;1.0;1.0;13.0;10.0;1.0;98.0;4.0;0.0;3.0;12.0;82.0;;;12.0;10.0;0.0;53.0;6.0
1317;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2024 3e kwartaal;213.0;86.0;8.0;78.0;127.0;26.0;15.0;2.0;0.0;2.0;13.0;10.0;1.0;101.0;7.0;0.0;7.0;10.0;84.0;;;15.0;9.0;0.0;55.0;4.0
1318;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2024 4e kwartaal;210.0;82.0;7.0;74.0;129.0;30.0;18.0;2.0;0.0;2.0;16.0;12.0;1.0;98.0;8.0;0.0;8.0;8.0;83.0;;;11.0;10.0;0.0;57.0;5.0
1319;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekende bij UWV;2024;212.0;87.0;8.0;79.0;125.0;27.0;15.0;2.0;1.0;1.0;13.0;11.0;1.0;98.0;6.0;0.0;6.0;11.0;81.0;;;12.0;9.0;0.0;55.0;5.0
1320;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2013 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1321;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2013 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1322;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2013 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1323;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2013 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1324;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2013;;;;;;;;;;;;;;;;;;;;;;;;;;
1325;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2014 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1326;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2014 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1327;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2014 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1328;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2014 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
1329;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2014;;;;;;;;;;;;;;;;;;;;;;;;;;
1330;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geregistreerd werkzoekend bij UWV met WW;2015 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
