ID;KenmerkenVanHuishoudens;InkomensgrensHuishouden;DuurInkomenspositie;Perioden;Personen_1;PersonenRelatief_2;Kinderen_3;KinderenRelatief_4
912;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;634.0;5.4;164.0;5.8
913;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;621.4;5.3;159.6;5.7
914;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;619.8;5.2;158.5;5.8
915;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;595.2;5.0;150.4;5.5
916;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;572.0;4.8;142.9;5.3
917;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;555.0;4.7;138.3;5.1
918;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;533.5;4.5;132.0;5.0
919;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;531.3;4.4;129.8;4.9
920;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;502.0;4.2;120.1;4.6
921;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;475.8;4.0;110.6;4.2
922;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;492.8;4.1;118.7;4.6
923;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;254.7;2.2;59.7;2.1
924;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;270.0;2.3;64.7;2.3
925;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;278.7;2.4;67.8;2.5
926;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;276.2;2.4;68.3;2.5
927;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;280.9;2.4;70.5;2.6
928;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;281.7;2.5;68.7;2.6
929;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;276.0;2.4;65.4;2.5
930;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;268.4;2.3;61.6;2.4
931;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;268.7;2.3;62.1;2.4
932;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;274.3;2.4;66.0;2.6
933;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;263.5;2.3;62.8;2.5
934;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;246.0;2.1;55.8;2.2
935;Type: Paar, totaal;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;239.0;2.1;52.7;2.1
936;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;95.5;2.3;;
937;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;112.5;2.7;;
938;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;128.0;3.0;;
939;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;119.1;2.8;;
940;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;114.8;2.7;;
941;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;107.1;2.5;;
942;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;109.6;2.6;;
943;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;123.9;2.9;;
944;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;119.2;2.7;;
945;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;116.1;2.6;;
946;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;110.4;2.5;;
947;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;84.4;1.9;;
948;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;86.9;1.9;;
949;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;20.4;0.5;;
950;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;23.9;0.6;;
951;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;27.1;0.7;;
952;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;29.0;0.7;;
953;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;35.3;0.9;;
954;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;35.7;0.9;;
955;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;35.8;0.9;;
956;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;38.2;0.9;;
957;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;40.5;1.0;;
958;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;41.7;1.0;;
959;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;43.5;1.0;;
960;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;31.0;0.7;;
961;Type: Paar, zonder kind;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;27.8;0.6;;
962;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;98.2;2.4;;
963;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;107.1;2.6;;
964;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;110.6;2.6;;
965;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;108.2;2.6;;
966;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;109.3;2.6;;
967;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;109.6;2.6;;
968;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;111.3;2.6;;
969;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;112.8;2.6;;
970;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;112.5;2.6;;
971;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;116.3;2.6;;
972;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;115.5;2.6;;
973;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;113.4;2.5;;
974;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;116.3;2.6;;
975;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;22.3;0.6;;
976;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;24.7;0.6;;
977;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;26.6;0.7;;
978;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;28.5;0.7;;
979;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;33.0;0.8;;
980;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;35.6;0.9;;
981;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;37.5;0.9;;
982;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;39.8;1.0;;
983;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;42.8;1.0;;
984;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;45.3;1.1;;
985;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;46.2;1.1;;
986;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;47.6;1.1;;
987;Type: Paar, zonder kind;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;48.9;1.1;;
988;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;174.7;4.2;;
989;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;176.4;4.2;;
990;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;178.8;4.3;;
991;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;178.0;4.2;;
992;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;180.6;4.3;;
993;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;180.2;4.2;;
994;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;180.7;4.2;;
995;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;180.6;4.2;;
996;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;177.3;4.1;;
997;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;179.2;4.1;;
998;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;176.0;3.9;;
999;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;173.9;3.9;;
1000;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;175.9;3.9;;
1001;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;70.9;1.8;;
1002;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;75.3;1.9;;
1003;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;78.3;1.9;;
1004;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;78.5;1.9;;
1005;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;79.9;1.9;;
1006;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;82.8;2.0;;
1007;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;85.2;2.1;;
1008;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;88.0;2.1;;
1009;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;91.0;2.2;;
1010;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;92.5;2.2;;
1011;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;91.8;2.1;;
1012;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;91.1;2.1;;
1013;Type: Paar, zonder kind;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;91.3;2.1;;
1014;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;263.8;6.3;;
1015;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;260.4;6.2;;
1016;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;267.2;6.4;;
1017;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;264.4;6.3;;
1018;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;264.7;6.2;;
1019;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;259.7;6.1;;
1020;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;256.3;6.0;;
1021;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;252.6;5.8;;
1022;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;246.0;5.6;;
1023;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;247.7;5.6;;
1024;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;240.9;5.4;;
1025;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;235.6;5.2;;
1026;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;236.8;5.3;;
1027;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;131.7;3.3;;
1028;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;135.9;3.4;;
1029;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;137.1;3.4;;
1030;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;133.9;3.3;;
1031;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;133.7;3.3;;
1032;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;137.9;3.3;;
1033;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;139.2;3.4;;
1034;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;140.0;3.4;;
1035;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;140.2;3.3;;
1036;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;139.9;3.3;;
1037;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;136.4;3.2;;
1038;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;133.3;3.1;;
1039;Type: Paar, zonder kind;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;132.3;3.1;;
1040;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;76.8;2.9;;
1041;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;84.2;3.3;;
1042;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;93.0;3.7;;
1043;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;87.8;3.6;;
1044;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;85.3;3.5;;
1045;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;79.4;3.3;;
1046;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;79.1;3.3;;
1047;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;82.5;3.4;;
1048;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;78.3;3.2;;
1049;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;74.4;2.9;;
1050;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;70.9;2.8;;
1051;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;61.0;2.4;;
1052;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;62.5;2.4;;
1053;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;15.9;0.6;;
1054;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;19.0;0.8;;
1055;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;21.2;0.9;;
1056;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;21.9;0.9;;
1057;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;24.1;1.0;;
1058;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;24.9;1.1;;
1059;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;24.8;1.1;;
1060;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;26.1;1.1;;
1061;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;26.9;1.2;;
1062;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;26.6;1.1;;
1063;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;25.5;1.1;;
1064;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;20.7;0.9;;
1065;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;18.3;0.8;;
1066;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;61.4;2.3;;
1067;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;64.1;2.5;;
1068;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;65.3;2.6;;
1069;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;62.6;2.5;;
1070;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;61.0;2.5;;
1071;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;58.4;2.4;;
1072;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;57.2;2.4;;
1073;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;55.6;2.3;;
1074;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;54.3;2.2;;
1075;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;54.7;2.2;;
1076;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;52.6;2.1;;
1077;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;51.3;2.0;;
1078;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;56.0;2.2;;
1079;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;9.5;0.4;;
1080;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;11.1;0.5;;
1081;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;11.8;0.5;;
1082;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;12.6;0.5;;
1083;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;13.0;0.6;;
1084;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;13.8;0.6;;
1085;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;14.4;0.6;;
1086;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;14.8;0.6;;
1087;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;16.1;0.7;;
1088;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;16.3;0.7;;
1089;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;16.0;0.7;;
1090;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;15.6;0.7;;
1091;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;16.2;0.7;;
1092;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;86.4;3.3;;
1093;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;88.2;3.5;;
1094;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;88.9;3.6;;
1095;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;87.0;3.5;;
1096;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;85.5;3.5;;
1097;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;81.9;3.4;;
1098;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;79.9;3.3;;
1099;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;77.1;3.1;;
1100;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;74.7;3.0;;
1101;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;74.6;3.0;;
1102;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;71.5;2.8;;
1103;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;69.4;2.7;;
1104;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;74.0;2.9;;
1105;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;23.7;1.0;;
1106;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;26.0;1.1;;
1107;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;27.3;1.1;;
1108;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;26.6;1.1;;
1109;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;27.2;1.2;;
1110;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;27.8;1.2;;
1111;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;28.2;1.2;;
1112;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;28.5;1.2;;
1113;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;29.6;1.3;;
1114;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;29.6;1.3;;
1115;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;28.4;1.2;;
1116;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;26.9;1.1;;
1117;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;27.5;1.2;;
1118;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;109.3;4.2;;
1119;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;110.5;4.3;;
1120;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;110.8;4.4;;
1121;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;108.4;4.4;;
1122;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;106.3;4.4;;
1123;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;101.0;4.2;;
1124;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;97.7;4.0;;
1125;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;93.8;3.8;;
1126;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;90.9;3.7;;
1127;Type: Paar, zonder kind, onder AOW-lft;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;90.8;3.6;;
