ID;Plaatsnamen;Gemeentecode_1;Naam_2;Code_3;Naam_4;Code_5;NaamAfkorting_6;PTTwoonplaatsnaam_7;Gemeentenaam_8
6184;Woubrugge;645;Jacobswoude                ;72;Noordelijke veenstreek in Zuid-Holland            ;28;ZH. ;ja ;nee
6185;Woud;845;Sint-Michielsgestel        ;110;Gebied om 's-Hertogenbosch en Vught               ;30;NB. ;nee;nee
6186;Woud, Het;267;Nijkerk                    ;31;Gelderse Vallei                                   ;25;Gld.;nee;nee
6187;Woud, Het;373;Bergen                     ;55;Noord-Kennemerland                                ;27;NH. ;nee;nee
6188;300;40;Slochteren                 ;4;Groninger Veenkolonien                            ;20;Gr. ;ja ;nee
6189;Woude en De Stierop, De;360;Akersloot                  ;55;Noord-Kennemerland                                ;27;NH. ;ja ;nee
6190;Woudenberg;351;Woudenberg                 ;43;Utrechtse Vallei en Eemgebied                     ;26;U.  ;ja ;ja 
6191;Woudrichem;874;Woudrichem                 ;105;Land van Altena                                   ;30;NB. ;ja ;ja 
6192;Woudsend;683;Wymbritseradiel            ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
6193;Woudt, 't;607;Schipluiden                ;81;Westland                                          ;28;ZH. ;nee;nee
6194;594;65;Dantumadeel                ;9;Fries zandgebied                                  ;21;F.  ;ja ;nee
6195;Wouw;875;Wouw                       ;102;Bergen op Zoom, Roosendaal en omgeving            ;30;NB. ;ja ;ja 
6196;Wouwse Plantage;875;Wouw                       ;102;Bergen op Zoom, Roosendaal en omgeving            ;30;NB. ;ja ;nee
6197;Wullenhoven;267;Nijkerk                    ;31;Gelderse Vallei                                   ;25;Gld.;nee;nee
6198;Wunseradiel;710;Wûnseradiel                ;10;Fries weidegebied                                 ;21;F.  ;nee;ja 
6199;Wymbritseradiel;683;Wymbritseradiel            ;10;Fries weidegebied                                 ;21;F.  ;nee;ja 
6200;Wyns;737;Tytsjerksteradiel          ;9;Fries zandgebied                                  ;21;F.  ;ja ;nee
6201;Yde;133;Vries                      ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
6202;Yerseke;703;Reimerswaal                ;97;Noord- en Zuid-Beveland                           ;29;Z.  ;ja ;nee
6203;Ypenburg;603;Rijswijk                   ;80;Randgebied 's-Gravenhage                          ;28;ZH. ;nee;nee
6204;Ysselsteyn;984;Venray                     ;120;Noord-Limburg                                     ;31;L.  ;ja ;nee
6205;Zaalheuvel;786;Grave                      ;119;Land van Cuijk                                    ;30;NB. ;nee;nee
6206;Zaamslag;715;Terneuzen                  ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen               ;29;Z.  ;ja ;nee
6207;Zaamslagveer;715;Terneuzen                  ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen               ;29;Z.  ;nee;nee
6208;Zaandam;479;Zaanstad                   ;58;Zaanstreek                                        ;27;NH. ;ja ;nee
6209;Zaandijk;479;Zaanstad                   ;58;Zaanstreek                                        ;27;NH. ;ja ;nee
6210;Zaanen, Te;392;Haarlem                    ;60;Haarlem                                           ;27;NH. ;nee;nee
6211;Zaanstad;479;Zaanstad                   ;58;Zaanstreek                                        ;27;NH. ;nee;ja 
6212;Zalk;191;IJsselmuiden               ;20;IJssel-, Vechtdelta                               ;23;O.  ;ja ;nee
6213;Zalmplaat;599;Rotterdam                  ;84;Rotterdam                                         ;28;ZH. ;nee;nee
6214;Zalne;193;Zwolle                     ;20;IJssel-, Vechtdelta                               ;23;O.  ;nee;nee
6215;Zaltbommel;297;Zaltbommel                 ;42;Bommelerwaard                                     ;25;Gld.;ja ;ja 
6216;Zand;745;Bakel en Milheeze          ;118;Brabantse Peel                                    ;30;NB. ;nee;nee
6217;Zand;870;Werkendam                  ;105;Land van Altena                                   ;30;NB. ;nee;nee
6218;Zand, 't;741;Alphen en Riel             ;108;Gebied om Tilburg                                 ;30;NB. ;nee;nee
6219;Zand, 't;476;Zijpe                      ;52;Overige gemeenten Kop van Noord-Holland           ;27;NH. ;ja ;nee
6220;Zand, Het;255;Huissen                    ;37;Oostelijke Betuwe                                 ;25;Gld.;nee;nee
6221;Zand, Het;848;Son en Breugel             ;114;Randgebied Eindhoven                              ;30;NB. ;nee;nee
6222;Zand, Het;855;Tilburg                    ;107;Tilburg                                           ;30;NB. ;nee;nee
6223;Zand, Het;796;'s-Hertogenbosch           ;109;'s-Hertogenbosch en Vught                         ;30;NB. ;nee;nee
6224;Zandberg;918;Helden                     ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;nee;nee
6225;Zandberg;934;Maasbree                   ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;nee;nee
6226;Zandberg;191;IJsselmuiden               ;20;IJssel-, Vechtdelta                               ;23;O.  ;nee;nee
6227;Zandberg;878;Zevenbergen                ;101;Zeekleigebied in Noord-Brabant                    ;30;NB. ;nee;nee
6228;Zandberg;122;Odoorn                     ;16;Overige gemeenten Drentse Veenkolonien            ;22;D.  ;ja ;nee
6229;Zandberg;677;Hulst                      ;100;Overige gemeenten Oost-Zeeuwsch-Vlaanderen        ;29;Z.  ;nee;nee
6230;Zandberg;692;Oostburg                   ;98;West-Zeeuwsch-Vlaanderen                          ;29;Z.  ;nee;nee
6231;355;48;Vlagtwedde                 ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
6232;687;79;Kollumerland c.a.          ;12;Friese bouwstreek                                 ;21;F.  ;nee;nee
6233;Zanddijk;600;Rozenburg                  ;91;Voorne-Putten en Rozenburg                        ;28;ZH. ;nee;nee
6234;Zanddijk;717;Veere                      ;96;Overige gemeenten Walcheren                       ;29;Z.  ;nee;nee
6235;Zanddonk;867;Waalwijk                   ;106;Langstraat                                        ;30;NB. ;nee;nee
6236;Zande, De;191;IJsselmuiden               ;20;IJssel-, Vechtdelta                               ;23;O.  ;nee;nee
6237;Zandeind;741;Alphen en Riel             ;108;Gebied om Tilburg                                 ;30;NB. ;nee;nee
6238;301;40;Slochteren                 ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
6239;Zandeweer;1651;Eemsmond                   ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;ja ;nee
6240;Zandfort;873;Woensdrecht                ;102;Bergen op Zoom, Roosendaal en omgeving            ;30;NB. ;nee;nee
6241;Zandhoek;755;Boekel                     ;112;Midden-Meijerij                                   ;30;NB. ;nee;nee
6242;879;98;Weststellingwerf           ;9;Fries zandgebied                                  ;21;F.  ;ja ;nee
6243;Zandkamp;244;Hattem                     ;34;Overige gemeenten oostelijke Veluwezoom           ;25;Gld.;nee;nee
6244;Zandkant;1702;Sint Anthonis              ;119;Land van Cuijk                                    ;30;NB. ;nee;nee
6245;Zandkant;1721;Bernheze                   ;111;Maaskant                                          ;30;NB. ;nee;nee
6246;Zandoerle;861;Veldhoven                  ;114;Randgebied Eindhoven                              ;30;NB. ;nee;nee
6247;Zandpol;129;Schoonebeek                ;15;Emmen, Schoonebeek                                ;22;D.  ;ja ;nee
6248;Zandschel;849;Sprang-Capelle             ;106;Langstraat                                        ;30;NB. ;nee;nee
6249;Zandstraat;704;Sas van Gent               ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen               ;29;Z.  ;nee;nee
6250;214;24;Loppersum                  ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;ja ;nee
6251;Zandvoort;473;Zandvoort                  ;61;Overige gemeenten Zuid-Kennemerland               ;27;NH. ;ja ;ja 
6252;Zandvoort;116;Gieten                     ;16;Overige gemeenten Drentse Veenkolonien            ;22;D.  ;nee;nee
6253;Zandwerven;432;Opmeer                     ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;nee;nee
6254;Zanegeest;373;Bergen                     ;55;Noord-Kennemerland                                ;27;NH. ;nee;nee
6255;Zeddam;207;Bergh                      ;27;Oude-IJsselgebied (westelijk deel)                ;25;Gld.;ja ;nee
6256;Zedde;852;Waterland                  ;57;Waterland                                         ;27;NH. ;nee;nee
6257;Zederik;707;Zederik                    ;78;Vijfheerenlanden                                  ;28;ZH. ;nee;ja 
6258;Zeedorp;675;Hontenisse                 ;100;Overige gemeenten Oost-Zeeuwsch-Vlaanderen        ;29;Z.  ;nee;nee
6259;Zeegse;133;Vries                      ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
6260;Zeeland;1685;Landerd                    ;111;Maaskant                                          ;30;NB. ;ja ;nee
6261;Zeelberg;858;Valkenswaard               ;117;Valkenswaard en oostelijke randgemeenten          ;30;NB. ;nee;nee
6262;Zeelberg;898;Broekhuizen                ;120;Noord-Limburg                                     ;31;L.  ;nee;nee
6263;Zeelst;861;Veldhoven                  ;114;Randgebied Eindhoven                              ;30;NB. ;nee;nee
6264;215;24;Loppersum                  ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;ja ;nee
6265;Zeevang;478;Zeevang                    ;56;Noordhollands Middengewest                        ;27;NH. ;nee;ja 
6266;357;50;Zeewolde                   ;129;Zuidelijke IJsselmeerpolders                      ;24;Fle.;ja ;ja 
6267;Zegenwerp;845;Sint-Michielsgestel        ;110;Gebied om 's-Hertogenbosch en Vught               ;30;NB. ;nee;nee
6268;Zegge;840;Rucphen                    ;102;Bergen op Zoom, Roosendaal en omgeving            ;30;NB. ;ja ;nee
6269;Zeggelt;153;Enschede                   ;23;Enschede                                          ;23;O.  ;nee;nee
6270;Zegveld;632;Woerden                    ;49;Utrechts weidegebied                              ;26;U.  ;ja ;nee
6271;Zeijen;133;Vries                      ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
6272;Zeilberg;762;Deurne                     ;118;Brabantse Peel                                    ;30;NB. ;nee;nee
6273;Zeist;355;Zeist                      ;44;Utrechtse Heuvelrug                               ;26;U.  ;ja ;ja 
6274;Zeldam;142;Ambt Delden                ;24;Overige gemeenten in Twente                       ;23;O.  ;nee;nee
6275;Zelder;907;Gennep                     ;120;Noord-Limburg                                     ;31;L.  ;nee;nee
6276;Zeldert;307;Amersfoort                 ;43;Utrechtse Vallei en Eemgebied                     ;26;U.  ;nee;nee
6277;Zelen-Hub;918;Helden                     ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;nee;nee
6278;Zelhem;298;Zelhem                     ;28;Overige gemeenten westelijke Achterhoek           ;25;Gld.;ja ;ja 
6279;Zenderen;147;Borne                      ;24;Overige gemeenten in Twente                       ;23;O.  ;ja ;nee
6280;Zennewijnen;281;Tiel                       ;38;Westelijke Betuwe                                 ;25;Gld.;ja ;nee
6281;Zestienhoven;599;Rotterdam                  ;84;Rotterdam                                         ;28;ZH. ;nee;nee
6282;Zetten;283;Valburg                    ;37;Oostelijke Betuwe                                 ;25;Gld.;ja ;nee
6283;Zevenaar;299;Zevenaar                   ;26;De Lijmers                                        ;25;Gld.;ja ;ja 
6284;Zevenbergen;878;Zevenbergen                ;101;Zeekleigebied in Noord-Brabant                    ;30;NB. ;ja ;ja 
6285;Zevenbergschen Hoek;878;Zevenbergen                ;101;Zeekleigebied in Noord-Brabant                    ;30;NB. ;ja ;nee
6286;Zevender (ged.);608;Schoonhoven                ;75;Krimpenerwaard                                    ;28;ZH. ;nee;nee
6287;Zevender (ged.);331;Lopik                      ;49;Utrechts weidegebied                              ;26;U.  ;nee;nee
6288;Zevenhoven;1673;Liemeer                    ;72;Noordelijke veenstreek in Zuid-Holland            ;28;ZH. ;ja ;nee
6289;Zevenhuis;1685;Landerd                    ;111;Maaskant                                          ;30;NB. ;nee;nee
6290;Zevenhuisterweg;125;Roden                      ;14;Noorddrents randgebied                            ;22;D.  ;nee;nee
6291;Zevenhuizen;200;Apeldoorn                  ;33;Apeldoorn                                         ;25;Gld.;nee;nee
6292;59;9;Ten Boer                   ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;nee;nee
6293;Zevenhuizen;1651;Eemsmond                   ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;nee;nee
6294;Zevenhuizen;307;Amersfoort                 ;43;Utrechtse Vallei en Eemgebied                     ;26;U.  ;nee;nee
6295;Zevenhuizen;448;Texel                      ;50;Texel                                             ;27;NH. ;nee;nee
6296;Zevenhuizen;1666;Zevenhuizen-Moerkapelle    ;83;Midden Zuid-Holland                               ;28;ZH. ;ja ;nee
6297;Zevenhuizen;483;Alkemade                   ;72;Noordelijke veenstreek in Zuid-Holland            ;28;ZH. ;nee;nee
6298;Zevenhuizen;805;Leende                     ;117;Valkenswaard en oostelijke randgemeenten          ;30;NB. ;nee;nee
6299;Zevenhuizen;778;Fijnaart en Heijningen     ;101;Zeekleigebied in Noord-Brabant                    ;30;NB. ;nee;nee
6300;190;22;Leek                       ;5;Groninger zuidelijk Westerkwartier                ;20;Gr. ;ja ;nee
6301;Zevenhuizen-Moerkapelle;1666;Zevenhuizen-Moerkapelle    ;83;Midden Zuid-Holland                               ;28;ZH. ;nee;ja 
6302;Zeyerveen;133;Vries                      ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
6303;Zeyerveld;133;Vries                      ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
6304;Ziek;237;Gendringen                 ;29;Oude-IJsselgebied (oostelijk deel)                ;25;Gld.;nee;nee
6305;Zierikzee;732;Zierikzee                  ;93;Schouwen-Duiveland                                ;29;Z.  ;ja ;ja 
6306;Zieuwent (ged.);298;Zelhem                     ;28;Overige gemeenten westelijke Achterhoek           ;25;Gld.;nee;nee
