ID;VormenVanJeugdzorg;RegioS;Perioden;JongerenMetJeugdzorg_1;JongerenMetJeugdzorgRelatief_2;Jeugdzorgtrajecten_3
1264;JZ Totaal jeugdzorg;Ameland;2e halfjaar 2016;60.0;6.7;
1265;JZ Totaal jeugdzorg;Ameland;2016;80.0;8.9;
1266;JZ Totaal jeugdzorg;Ameland;1e halfjaar 2017;65.0;7.5;
1267;JZ Totaal jeugdzorg;Ameland;2e halfjaar 2017;75.0;8.7;
1268;JZ Totaal jeugdzorg;Ameland;2017;75.0;8.7;
1269;JZ Totaal jeugdzorg;Ameland;1e halfjaar 2018;55.0;6.3;
1270;JZ Totaal jeugdzorg;Ameland;2e halfjaar 2018;50.0;5.8;
1271;JZ Totaal jeugdzorg;Ameland;2018;60.0;6.9;
1272;JZ Totaal jeugdzorg;Ameland;1e halfjaar 2019;35.0;4.0;
1273;JZ Totaal jeugdzorg;Ameland;2e halfjaar 2019;35.0;4.0;
1274;JZ Totaal jeugdzorg;Ameland;2019;45.0;5.2;
1275;JZ Totaal jeugdzorg;Ameland;1e halfjaar 2020;45.0;5.2;
1276;JZ Totaal jeugdzorg;Ameland;2e halfjaar 2020;45.0;5.2;
1277;JZ Totaal jeugdzorg;Ameland;2020;50.0;5.7;
1278;JZ Totaal jeugdzorg;Amersfoort;1e halfjaar 2015;3145.0;7.1;
1279;JZ Totaal jeugdzorg;Amersfoort;2e halfjaar 2015;3375.0;7.6;
1280;JZ Totaal jeugdzorg;Amersfoort;2015;3790.0;8.5;
1281;JZ Totaal jeugdzorg;Amersfoort;1e halfjaar 2016;3535.0;8.0;
1282;JZ Totaal jeugdzorg;Amersfoort;2e halfjaar 2016;3630.0;8.2;
1283;JZ Totaal jeugdzorg;Amersfoort;2016;4170.0;9.4;
1284;JZ Totaal jeugdzorg;Amersfoort;1e halfjaar 2017;3750.0;8.5;
1285;JZ Totaal jeugdzorg;Amersfoort;2e halfjaar 2017;3890.0;8.8;
1286;JZ Totaal jeugdzorg;Amersfoort;2017;4500.0;10.2;
1287;JZ Totaal jeugdzorg;Amersfoort;1e halfjaar 2018;3955.0;9.0;
1288;JZ Totaal jeugdzorg;Amersfoort;2e halfjaar 2018;4110.0;9.3;
1289;JZ Totaal jeugdzorg;Amersfoort;2018;4580.0;10.4;
1290;JZ Totaal jeugdzorg;Amersfoort;1e halfjaar 2019;3575.0;8.1;
1291;JZ Totaal jeugdzorg;Amersfoort;2e halfjaar 2019;3615.0;8.2;
1292;JZ Totaal jeugdzorg;Amersfoort;2019;4230.0;9.6;
1293;JZ Totaal jeugdzorg;Amersfoort;1e halfjaar 2020;3415.0;7.8;
1294;JZ Totaal jeugdzorg;Amersfoort;2e halfjaar 2020;3440.0;7.8;
1295;JZ Totaal jeugdzorg;Amersfoort;2020;4100.0;9.3;
1296;JZ Totaal jeugdzorg;Amstelveen;1e halfjaar 2015;1385.0;6.0;
1297;JZ Totaal jeugdzorg;Amstelveen;2e halfjaar 2015;1430.0;6.2;
1298;JZ Totaal jeugdzorg;Amstelveen;2015;1655.0;7.1;
1299;JZ Totaal jeugdzorg;Amstelveen;1e halfjaar 2016;1325.0;5.6;
1300;JZ Totaal jeugdzorg;Amstelveen;2e halfjaar 2016;1340.0;5.7;
1301;JZ Totaal jeugdzorg;Amstelveen;2016;1545.0;6.5;
1302;JZ Totaal jeugdzorg;Amstelveen;1e halfjaar 2017;1215.0;5.1;
1303;JZ Totaal jeugdzorg;Amstelveen;2e halfjaar 2017;1230.0;5.2;
1304;JZ Totaal jeugdzorg;Amstelveen;2017;1460.0;6.1;
1305;JZ Totaal jeugdzorg;Amstelveen;1e halfjaar 2018;1260.0;5.3;
1306;JZ Totaal jeugdzorg;Amstelveen;2e halfjaar 2018;1480.0;6.2;
1307;JZ Totaal jeugdzorg;Amstelveen;2018;1605.0;6.7;
1308;JZ Totaal jeugdzorg;Amstelveen;1e halfjaar 2019;1480.0;6.1;
1309;JZ Totaal jeugdzorg;Amstelveen;2e halfjaar 2019;1530.0;6.3;
1310;JZ Totaal jeugdzorg;Amstelveen;2019;1820.0;7.5;
1311;JZ Totaal jeugdzorg;Amstelveen;1e halfjaar 2020;1530.0;6.2;
1312;JZ Totaal jeugdzorg;Amstelveen;2e halfjaar 2020;1595.0;6.5;
1313;JZ Totaal jeugdzorg;Amstelveen;2020;1875.0;7.6;
1314;JZ Totaal jeugdzorg;Amsterdam;1e halfjaar 2015;11370.0;5.6;
1315;JZ Totaal jeugdzorg;Amsterdam;2e halfjaar 2015;11785.0;5.8;
1316;JZ Totaal jeugdzorg;Amsterdam;2015;13475.0;6.6;
1317;JZ Totaal jeugdzorg;Amsterdam;1e halfjaar 2016;17100.0;8.4;
1318;JZ Totaal jeugdzorg;Amsterdam;2e halfjaar 2016;17495.0;8.6;
1319;JZ Totaal jeugdzorg;Amsterdam;2016;20425.0;10.0;
1320;JZ Totaal jeugdzorg;Amsterdam;1e halfjaar 2017;17865.0;8.8;
1321;JZ Totaal jeugdzorg;Amsterdam;2e halfjaar 2017;17570.0;8.6;
1322;JZ Totaal jeugdzorg;Amsterdam;2017;20715.0;10.2;
1323;JZ Totaal jeugdzorg;Amsterdam;1e halfjaar 2018;16695.0;8.2;
1324;JZ Totaal jeugdzorg;Amsterdam;2e halfjaar 2018;17380.0;8.6;
1325;JZ Totaal jeugdzorg;Amsterdam;2018;20100.0;9.9;
1326;JZ Totaal jeugdzorg;Amsterdam;1e halfjaar 2019;17800.0;8.8;
1327;JZ Totaal jeugdzorg;Amsterdam;2e halfjaar 2019;17660.0;8.7;
1328;JZ Totaal jeugdzorg;Amsterdam;2019;20765.0;10.3;
1329;JZ Totaal jeugdzorg;Amsterdam;1e halfjaar 2020;17395.0;8.6;
1330;JZ Totaal jeugdzorg;Amsterdam;2e halfjaar 2020;17530.0;8.6;
1331;JZ Totaal jeugdzorg;Amsterdam;2020;20685.0;10.2;
1332;JZ Totaal jeugdzorg;Apeldoorn;1e halfjaar 2015;3105.0;7.7;
1333;JZ Totaal jeugdzorg;Apeldoorn;2e halfjaar 2015;3365.0;8.3;
1334;JZ Totaal jeugdzorg;Apeldoorn;2015;3735.0;9.2;
1335;JZ Totaal jeugdzorg;Apeldoorn;1e halfjaar 2016;3235.0;8.0;
1336;JZ Totaal jeugdzorg;Apeldoorn;2e halfjaar 2016;3405.0;8.4;
1337;JZ Totaal jeugdzorg;Apeldoorn;2016;3860.0;9.5;
1338;JZ Totaal jeugdzorg;Apeldoorn;1e halfjaar 2017;3435.0;8.5;
1339;JZ Totaal jeugdzorg;Apeldoorn;2e halfjaar 2017;3390.0;8.4;
1340;JZ Totaal jeugdzorg;Apeldoorn;2017;3920.0;9.7;
1341;JZ Totaal jeugdzorg;Apeldoorn;1e halfjaar 2018;3385.0;8.3;
1342;JZ Totaal jeugdzorg;Apeldoorn;2e halfjaar 2018;3615.0;8.9;
1343;JZ Totaal jeugdzorg;Apeldoorn;2018;4025.0;9.9;
1344;JZ Totaal jeugdzorg;Apeldoorn;1e halfjaar 2019;3745.0;9.2;
1345;JZ Totaal jeugdzorg;Apeldoorn;2e halfjaar 2019;3800.0;9.3;
1346;JZ Totaal jeugdzorg;Apeldoorn;2019;4330.0;10.6;
1347;JZ Totaal jeugdzorg;Apeldoorn;1e halfjaar 2020;3485.0;8.5;
1348;JZ Totaal jeugdzorg;Apeldoorn;2e halfjaar 2020;3395.0;8.3;
1349;JZ Totaal jeugdzorg;Apeldoorn;2020;3995.0;9.7;
1350;JZ Totaal jeugdzorg;Appingedam;1e halfjaar 2015;310.0;11.0;
1351;JZ Totaal jeugdzorg;Appingedam;2e halfjaar 2015;310.0;11.0;
1352;JZ Totaal jeugdzorg;Appingedam;2015;335.0;11.9;
1353;JZ Totaal jeugdzorg;Appingedam;1e halfjaar 2016;260.0;9.2;
1354;JZ Totaal jeugdzorg;Appingedam;2e halfjaar 2016;270.0;9.6;
1355;JZ Totaal jeugdzorg;Appingedam;2016;285.0;10.1;
1356;JZ Totaal jeugdzorg;Appingedam;1e halfjaar 2017;310.0;11.0;
1357;JZ Totaal jeugdzorg;Appingedam;2e halfjaar 2017;310.0;11.0;
1358;JZ Totaal jeugdzorg;Appingedam;2017;330.0;11.8;
1359;JZ Totaal jeugdzorg;Appingedam;1e halfjaar 2018;280.0;10.1;
1360;JZ Totaal jeugdzorg;Appingedam;2e halfjaar 2018;280.0;10.1;
1361;JZ Totaal jeugdzorg;Appingedam;2018;315.0;11.3;
1362;JZ Totaal jeugdzorg;Appingedam;1e halfjaar 2019;290.0;10.6;
1363;JZ Totaal jeugdzorg;Appingedam;2e halfjaar 2019;280.0;10.2;
1364;JZ Totaal jeugdzorg;Appingedam;2019;325.0;11.9;
1365;JZ Totaal jeugdzorg;Appingedam;1e halfjaar 2020;270.0;10.0;
1366;JZ Totaal jeugdzorg;Appingedam;2e halfjaar 2020;245.0;9.1;
1367;JZ Totaal jeugdzorg;Appingedam;2020;295.0;11.0;
1368;JZ Totaal jeugdzorg;Arnhem;1e halfjaar 2015;2600.0;6.5;
1369;JZ Totaal jeugdzorg;Arnhem;2e halfjaar 2015;2760.0;6.9;
1370;JZ Totaal jeugdzorg;Arnhem;2015;3095.0;7.7;
1371;JZ Totaal jeugdzorg;Arnhem;1e halfjaar 2016;2895.0;7.2;
1372;JZ Totaal jeugdzorg;Arnhem;2e halfjaar 2016;3075.0;7.6;
1373;JZ Totaal jeugdzorg;Arnhem;2016;3450.0;8.5;
1374;JZ Totaal jeugdzorg;Arnhem;1e halfjaar 2017;3245.0;8.0;
1375;JZ Totaal jeugdzorg;Arnhem;2e halfjaar 2017;3385.0;8.3;
1376;JZ Totaal jeugdzorg;Arnhem;2017;3825.0;9.4;
1377;JZ Totaal jeugdzorg;Arnhem;1e halfjaar 2018;3535.0;8.6;
1378;JZ Totaal jeugdzorg;Arnhem;2e halfjaar 2018;3815.0;9.3;
1379;JZ Totaal jeugdzorg;Arnhem;2018;4240.0;10.3;
1380;JZ Totaal jeugdzorg;Arnhem;1e halfjaar 2019;3695.0;9.0;
1381;JZ Totaal jeugdzorg;Arnhem;2e halfjaar 2019;3720.0;9.0;
1382;JZ Totaal jeugdzorg;Arnhem;2019;4295.0;10.4;
1383;JZ Totaal jeugdzorg;Arnhem;1e halfjaar 2020;3415.0;8.2;
1384;JZ Totaal jeugdzorg;Arnhem;2e halfjaar 2020;3495.0;8.4;
1385;JZ Totaal jeugdzorg;Arnhem;2020;4130.0;10.0;
1386;JZ Totaal jeugdzorg;Assen;1e halfjaar 2015;2115.0;11.7;
1387;JZ Totaal jeugdzorg;Assen;2e halfjaar 2015;2200.0;12.2;
1388;JZ Totaal jeugdzorg;Assen;2015;2360.0;13.0;
1389;JZ Totaal jeugdzorg;Assen;1e halfjaar 2016;2020.0;11.3;
1390;JZ Totaal jeugdzorg;Assen;2e halfjaar 2016;1970.0;11.1;
1391;JZ Totaal jeugdzorg;Assen;2016;2245.0;12.6;
1392;JZ Totaal jeugdzorg;Assen;1e halfjaar 2017;2280.0;12.7;
1393;JZ Totaal jeugdzorg;Assen;2e halfjaar 2017;2370.0;13.2;
1394;JZ Totaal jeugdzorg;Assen;2017;2545.0;14.2;
1395;JZ Totaal jeugdzorg;Assen;1e halfjaar 2018;2165.0;12.1;
1396;JZ Totaal jeugdzorg;Assen;2e halfjaar 2018;2250.0;12.6;
1397;JZ Totaal jeugdzorg;Assen;2018;2535.0;14.2;
1398;JZ Totaal jeugdzorg;Assen;1e halfjaar 2019;2280.0;12.9;
1399;JZ Totaal jeugdzorg;Assen;2e halfjaar 2019;2260.0;12.7;
1400;JZ Totaal jeugdzorg;Assen;2019;2580.0;14.5;
1401;JZ Totaal jeugdzorg;Assen;1e halfjaar 2020;2190.0;12.4;
1402;JZ Totaal jeugdzorg;Assen;2e halfjaar 2020;2210.0;12.5;
1403;JZ Totaal jeugdzorg;Assen;2020;2480.0;14.0;
1404;JZ Totaal jeugdzorg;Asten;1e halfjaar 2015;300.0;7.0;
1405;JZ Totaal jeugdzorg;Asten;2e halfjaar 2015;325.0;7.5;
1406;JZ Totaal jeugdzorg;Asten;2015;355.0;8.2;
1407;JZ Totaal jeugdzorg;Asten;1e halfjaar 2016;335.0;7.9;
1408;JZ Totaal jeugdzorg;Asten;2e halfjaar 2016;330.0;7.8;
1409;JZ Totaal jeugdzorg;Asten;2016;365.0;8.6;
1410;JZ Totaal jeugdzorg;Asten;1e halfjaar 2017;300.0;7.2;
1411;JZ Totaal jeugdzorg;Asten;2e halfjaar 2017;295.0;7.0;
1412;JZ Totaal jeugdzorg;Asten;2017;350.0;8.3;
1413;JZ Totaal jeugdzorg;Asten;1e halfjaar 2018;240.0;5.8;
1414;JZ Totaal jeugdzorg;Asten;2e halfjaar 2018;235.0;5.6;
1415;JZ Totaal jeugdzorg;Asten;2018;280.0;6.7;
1416;JZ Totaal jeugdzorg;Asten;1e halfjaar 2019;235.0;5.7;
1417;JZ Totaal jeugdzorg;Asten;2e halfjaar 2019;245.0;5.9;
1418;JZ Totaal jeugdzorg;Asten;2019;280.0;6.8;
1419;JZ Totaal jeugdzorg;Asten;1e halfjaar 2020;220.0;5.4;
1420;JZ Totaal jeugdzorg;Asten;2e halfjaar 2020;250.0;6.1;
1421;JZ Totaal jeugdzorg;Asten;2020;285.0;7.0;
1422;JZ Totaal jeugdzorg;Baarle-Nassau;1e halfjaar 2015;60.0;4.3;
1423;JZ Totaal jeugdzorg;Baarle-Nassau;2e halfjaar 2015;75.0;5.3;
1424;JZ Totaal jeugdzorg;Baarle-Nassau;2015;80.0;5.7;
1425;JZ Totaal jeugdzorg;Baarle-Nassau;1e halfjaar 2016;85.0;6.1;
1426;JZ Totaal jeugdzorg;Baarle-Nassau;2e halfjaar 2016;85.0;6.1;
1427;JZ Totaal jeugdzorg;Baarle-Nassau;2016;100.0;7.1;
1428;JZ Totaal jeugdzorg;Baarle-Nassau;1e halfjaar 2017;95.0;6.8;
1429;JZ Totaal jeugdzorg;Baarle-Nassau;2e halfjaar 2017;95.0;6.8;
1430;JZ Totaal jeugdzorg;Baarle-Nassau;2017;110.0;7.9;
1431;JZ Totaal jeugdzorg;Baarle-Nassau;1e halfjaar 2018;85.0;5.9;
1432;JZ Totaal jeugdzorg;Baarle-Nassau;2e halfjaar 2018;95.0;6.6;
1433;JZ Totaal jeugdzorg;Baarle-Nassau;2018;105.0;7.3;
1434;JZ Totaal jeugdzorg;Baarle-Nassau;1e halfjaar 2019;115.0;8.1;
1435;JZ Totaal jeugdzorg;Baarle-Nassau;2e halfjaar 2019;95.0;6.7;
1436;JZ Totaal jeugdzorg;Baarle-Nassau;2019;125.0;8.8;
1437;JZ Totaal jeugdzorg;Baarle-Nassau;1e halfjaar 2020;70.0;4.8;
1438;JZ Totaal jeugdzorg;Baarle-Nassau;2e halfjaar 2020;85.0;5.8;
1439;JZ Totaal jeugdzorg;Baarle-Nassau;2020;95.0;6.5;
1440;JZ Totaal jeugdzorg;Baarn;1e halfjaar 2015;390.0;6.6;
1441;JZ Totaal jeugdzorg;Baarn;2e halfjaar 2015;410.0;6.9;
1442;JZ Totaal jeugdzorg;Baarn;2015;465.0;7.8;
1443;JZ Totaal jeugdzorg;Baarn;1e halfjaar 2016;375.0;6.3;
1444;JZ Totaal jeugdzorg;Baarn;2e halfjaar 2016;390.0;6.6;
1445;JZ Totaal jeugdzorg;Baarn;2016;435.0;7.3;
1446;JZ Totaal jeugdzorg;Baarn;1e halfjaar 2017;410.0;6.9;
1447;JZ Totaal jeugdzorg;Baarn;2e halfjaar 2017;425.0;7.2;
1448;JZ Totaal jeugdzorg;Baarn;2017;490.0;8.3;
1449;JZ Totaal jeugdzorg;Baarn;1e halfjaar 2018;410.0;6.9;
1450;JZ Totaal jeugdzorg;Baarn;2e halfjaar 2018;465.0;7.8;
1451;JZ Totaal jeugdzorg;Baarn;2018;505.0;8.5;
1452;JZ Totaal jeugdzorg;Baarn;1e halfjaar 2019;450.0;7.5;
1453;JZ Totaal jeugdzorg;Baarn;2e halfjaar 2019;460.0;7.7;
1454;JZ Totaal jeugdzorg;Baarn;2019;525.0;8.8;
1455;JZ Totaal jeugdzorg;Baarn;1e halfjaar 2020;440.0;7.3;
1456;JZ Totaal jeugdzorg;Baarn;2e halfjaar 2020;445.0;7.4;
1457;JZ Totaal jeugdzorg;Baarn;2020;530.0;8.8;
1458;JZ Totaal jeugdzorg;Barendrecht;1e halfjaar 2015;920.0;6.4;
1459;JZ Totaal jeugdzorg;Barendrecht;2e halfjaar 2015;985.0;6.9;
1460;JZ Totaal jeugdzorg;Barendrecht;2015;1100.0;7.7;
1461;JZ Totaal jeugdzorg;Barendrecht;1e halfjaar 2016;930.0;6.5;
1462;JZ Totaal jeugdzorg;Barendrecht;2e halfjaar 2016;985.0;6.9;
1463;JZ Totaal jeugdzorg;Barendrecht;2016;1110.0;7.8;
1464;JZ Totaal jeugdzorg;Barendrecht;1e halfjaar 2017;875.0;6.1;
1465;JZ Totaal jeugdzorg;Barendrecht;2e halfjaar 2017;915.0;6.4;
1466;JZ Totaal jeugdzorg;Barendrecht;2017;1035.0;7.2;
1467;JZ Totaal jeugdzorg;Barendrecht;1e halfjaar 2018;895.0;6.3;
1468;JZ Totaal jeugdzorg;Barendrecht;2e halfjaar 2018;1010.0;7.1;
1469;JZ Totaal jeugdzorg;Barendrecht;2018;1080.0;7.5;
1470;JZ Totaal jeugdzorg;Barendrecht;1e halfjaar 2019;910.0;6.4;
1471;JZ Totaal jeugdzorg;Barendrecht;2e halfjaar 2019;955.0;6.7;
1472;JZ Totaal jeugdzorg;Barendrecht;2019;1085.0;7.6;
1473;JZ Totaal jeugdzorg;Barendrecht;1e halfjaar 2020;930.0;6.6;
1474;JZ Totaal jeugdzorg;Barendrecht;2e halfjaar 2020;930.0;6.6;
1475;JZ Totaal jeugdzorg;Barendrecht;2020;1095.0;7.7;
1476;JZ Totaal jeugdzorg;Barneveld;1e halfjaar 2015;1090.0;6.0;
1477;JZ Totaal jeugdzorg;Barneveld;2e halfjaar 2015;1195.0;6.5;
1478;JZ Totaal jeugdzorg;Barneveld;2015;1275.0;7.0;
1479;JZ Totaal jeugdzorg;Barneveld;1e halfjaar 2016;1255.0;6.8;
1480;JZ Totaal jeugdzorg;Barneveld;2e halfjaar 2016;1255.0;6.8;
1481;JZ Totaal jeugdzorg;Barneveld;2016;1445.0;7.9;
1482;JZ Totaal jeugdzorg;Barneveld;1e halfjaar 2017;1360.0;7.3;
1483;JZ Totaal jeugdzorg;Barneveld;2e halfjaar 2017;1350.0;7.3;
1484;JZ Totaal jeugdzorg;Barneveld;2017;1540.0;8.3;
1485;JZ Totaal jeugdzorg;Barneveld;1e halfjaar 2018;1415.0;7.5;
1486;JZ Totaal jeugdzorg;Barneveld;2e halfjaar 2018;1470.0;7.8;
1487;JZ Totaal jeugdzorg;Barneveld;2018;1615.0;8.5;
1488;JZ Totaal jeugdzorg;Barneveld;1e halfjaar 2019;1455.0;7.7;
1489;JZ Totaal jeugdzorg;Barneveld;2e halfjaar 2019;1485.0;7.8;
1490;JZ Totaal jeugdzorg;Barneveld;2019;1655.0;8.7;
1491;JZ Totaal jeugdzorg;Barneveld;1e halfjaar 2020;1425.0;7.4;
1492;JZ Totaal jeugdzorg;Barneveld;2e halfjaar 2020;1455.0;7.6;
1493;JZ Totaal jeugdzorg;Barneveld;2020;1640.0;8.5;
1494;JZ Totaal jeugdzorg;Bedum;1e halfjaar 2015;275.0;9.8;
1495;JZ Totaal jeugdzorg;Bedum;2e halfjaar 2015;275.0;9.8;
1496;JZ Totaal jeugdzorg;Bedum;2015;310.0;11.1;
1497;JZ Totaal jeugdzorg;Bedum;1e halfjaar 2016;255.0;9.4;
1498;JZ Totaal jeugdzorg;Bedum;2e halfjaar 2016;255.0;9.4;
1499;JZ Totaal jeugdzorg;Bedum;2016;285.0;10.5;
1500;JZ Totaal jeugdzorg;Bedum;1e halfjaar 2017;265.0;9.8;
1501;JZ Totaal jeugdzorg;Bedum;2e halfjaar 2017;280.0;10.3;
1502;JZ Totaal jeugdzorg;Bedum;2017;305.0;11.2;
1503;JZ Totaal jeugdzorg;Bedum;1e halfjaar 2018;260.0;9.7;
1504;JZ Totaal jeugdzorg;Bedum;2e halfjaar 2018;260.0;9.7;
1505;JZ Totaal jeugdzorg;Bedum;2018;290.0;10.8;
1506;JZ Totaal jeugdzorg;Bedum;1e halfjaar 2019;;;
1507;JZ Totaal jeugdzorg;Bedum;2e halfjaar 2019;;;
1508;JZ Totaal jeugdzorg;Bedum;2019;;;
1509;JZ Totaal jeugdzorg;Bedum;1e halfjaar 2020;;;
1510;JZ Totaal jeugdzorg;Bedum;2e halfjaar 2020;;;
1511;JZ Totaal jeugdzorg;Bedum;2020;;;
1512;JZ Totaal jeugdzorg;Beek (L.);1e halfjaar 2015;285.0;7.9;
1513;JZ Totaal jeugdzorg;Beek (L.);2e halfjaar 2015;305.0;8.5;
1514;JZ Totaal jeugdzorg;Beek (L.);2015;340.0;9.5;
1515;JZ Totaal jeugdzorg;Beek (L.);1e halfjaar 2016;285.0;8.3;
1516;JZ Totaal jeugdzorg;Beek (L.);2e halfjaar 2016;285.0;8.3;
1517;JZ Totaal jeugdzorg;Beek (L.);2016;335.0;9.7;
1518;JZ Totaal jeugdzorg;Beek (L.);1e halfjaar 2017;300.0;8.9;
1519;JZ Totaal jeugdzorg;Beek (L.);2e halfjaar 2017;305.0;9.1;
1520;JZ Totaal jeugdzorg;Beek (L.);2017;350.0;10.4;
1521;JZ Totaal jeugdzorg;Beek (L.);1e halfjaar 2018;295.0;8.9;
1522;JZ Totaal jeugdzorg;Beek (L.);2e halfjaar 2018;305.0;9.2;
1523;JZ Totaal jeugdzorg;Beek (L.);2018;340.0;10.3;
1524;JZ Totaal jeugdzorg;Beek (L.);1e halfjaar 2019;295.0;9.0;
1525;JZ Totaal jeugdzorg;Beek (L.);2e halfjaar 2019;320.0;9.8;
1526;JZ Totaal jeugdzorg;Beek (L.);2019;360.0;11.0;
1527;JZ Totaal jeugdzorg;Beek (L.);1e halfjaar 2020;340.0;10.4;
1528;JZ Totaal jeugdzorg;Beek (L.);2e halfjaar 2020;345.0;10.6;
1529;JZ Totaal jeugdzorg;Beek (L.);2020;395.0;12.1;
1530;JZ Totaal jeugdzorg;Beekdaelen;1e halfjaar 2015;;;
1531;JZ Totaal jeugdzorg;Beekdaelen;2e halfjaar 2015;;;
1532;JZ Totaal jeugdzorg;Beekdaelen;2015;;;
1533;JZ Totaal jeugdzorg;Beekdaelen;1e halfjaar 2016;;;
1534;JZ Totaal jeugdzorg;Beekdaelen;2e halfjaar 2016;;;
1535;JZ Totaal jeugdzorg;Beekdaelen;2016;;;
1536;JZ Totaal jeugdzorg;Beekdaelen;1e halfjaar 2017;;;
1537;JZ Totaal jeugdzorg;Beekdaelen;2e halfjaar 2017;;;
1538;JZ Totaal jeugdzorg;Beekdaelen;2017;;;
1539;JZ Totaal jeugdzorg;Beekdaelen;1e halfjaar 2018;;;
1540;JZ Totaal jeugdzorg;Beekdaelen;2e halfjaar 2018;;;
1541;JZ Totaal jeugdzorg;Beekdaelen;2018;;;
1542;JZ Totaal jeugdzorg;Beekdaelen;1e halfjaar 2019;750.0;10.0;
1543;JZ Totaal jeugdzorg;Beekdaelen;2e halfjaar 2019;780.0;10.4;
1544;JZ Totaal jeugdzorg;Beekdaelen;2019;870.0;11.6;
1545;JZ Totaal jeugdzorg;Beekdaelen;1e halfjaar 2020;765.0;10.2;
1546;JZ Totaal jeugdzorg;Beekdaelen;2e halfjaar 2020;745.0;9.9;
1547;JZ Totaal jeugdzorg;Beekdaelen;2020;880.0;11.7;
1548;JZ Totaal jeugdzorg;Beemster;1e halfjaar 2015;130.0;5.6;
1549;JZ Totaal jeugdzorg;Beemster;2e halfjaar 2015;145.0;6.3;
1550;JZ Totaal jeugdzorg;Beemster;2015;155.0;6.7;
1551;JZ Totaal jeugdzorg;Beemster;1e halfjaar 2016;130.0;5.7;
1552;JZ Totaal jeugdzorg;Beemster;2e halfjaar 2016;135.0;5.9;
1553;JZ Totaal jeugdzorg;Beemster;2016;150.0;6.5;
1554;JZ Totaal jeugdzorg;Beemster;1e halfjaar 2017;120.0;5.1;
1555;JZ Totaal jeugdzorg;Beemster;2e halfjaar 2017;125.0;5.3;
1556;JZ Totaal jeugdzorg;Beemster;2017;145.0;6.1;
1557;JZ Totaal jeugdzorg;Beemster;1e halfjaar 2018;120.0;4.8;
1558;JZ Totaal jeugdzorg;Beemster;2e halfjaar 2018;130.0;5.2;
1559;JZ Totaal jeugdzorg;Beemster;2018;150.0;6.0;
1560;JZ Totaal jeugdzorg;Beemster;1e halfjaar 2019;160.0;6.4;
1561;JZ Totaal jeugdzorg;Beemster;2e halfjaar 2019;155.0;6.2;
1562;JZ Totaal jeugdzorg;Beemster;2019;185.0;7.3;
1563;JZ Totaal jeugdzorg;Beemster;1e halfjaar 2020;165.0;6.3;
1564;JZ Totaal jeugdzorg;Beemster;2e halfjaar 2020;175.0;6.7;
1565;JZ Totaal jeugdzorg;Beemster;2020;200.0;7.6;
1566;JZ Totaal jeugdzorg;Beesel;1e halfjaar 2015;230.0;7.0;
1567;JZ Totaal jeugdzorg;Beesel;2e halfjaar 2015;255.0;7.7;
1568;JZ Totaal jeugdzorg;Beesel;2015;280.0;8.5;
1569;JZ Totaal jeugdzorg;Beesel;1e halfjaar 2016;275.0;8.5;
1570;JZ Totaal jeugdzorg;Beesel;2e halfjaar 2016;290.0;9.0;
1571;JZ Totaal jeugdzorg;Beesel;2016;320.0;9.9;
1572;JZ Totaal jeugdzorg;Beesel;1e halfjaar 2017;270.0;8.4;
1573;JZ Totaal jeugdzorg;Beesel;2e halfjaar 2017;280.0;8.7;
1574;JZ Totaal jeugdzorg;Beesel;2017;320.0;10.0;
1575;JZ Totaal jeugdzorg;Beesel;1e halfjaar 2018;270.0;8.5;
1576;JZ Totaal jeugdzorg;Beesel;2e halfjaar 2018;285.0;9.0;
1577;JZ Totaal jeugdzorg;Beesel;2018;330.0;10.4;
1578;JZ Totaal jeugdzorg;Beesel;1e halfjaar 2019;310.0;9.7;
1579;JZ Totaal jeugdzorg;Beesel;2e halfjaar 2019;320.0;10.1;
1580;JZ Totaal jeugdzorg;Beesel;2019;360.0;11.3;
1581;JZ Totaal jeugdzorg;Beesel;1e halfjaar 2020;315.0;10.1;
1582;JZ Totaal jeugdzorg;Beesel;2e halfjaar 2020;335.0;10.8;
1583;JZ Totaal jeugdzorg;Beesel;2020;380.0;12.2;
1584;JZ Totaal jeugdzorg;Bellingwedde;1e halfjaar 2015;190.0;9.5;
1585;JZ Totaal jeugdzorg;Bellingwedde;2e halfjaar 2015;190.0;9.5;
1586;JZ Totaal jeugdzorg;Bellingwedde;2015;205.0;10.3;
1587;JZ Totaal jeugdzorg;Bellingwedde;1e halfjaar 2016;170.0;8.9;
1588;JZ Totaal jeugdzorg;Bellingwedde;2e halfjaar 2016;180.0;9.4;
1589;JZ Totaal jeugdzorg;Bellingwedde;2016;190.0;9.9;
1590;JZ Totaal jeugdzorg;Bellingwedde;1e halfjaar 2017;190.0;10.2;
1591;JZ Totaal jeugdzorg;Bellingwedde;2e halfjaar 2017;195.0;10.4;
1592;JZ Totaal jeugdzorg;Bellingwedde;2017;215.0;11.5;
1593;JZ Totaal jeugdzorg;Bellingwedde;1e halfjaar 2018;;;
1594;JZ Totaal jeugdzorg;Bellingwedde;2e halfjaar 2018;;;
1595;JZ Totaal jeugdzorg;Bellingwedde;2018;;;
1596;JZ Totaal jeugdzorg;Bellingwedde;1e halfjaar 2019;;;
1597;JZ Totaal jeugdzorg;Bellingwedde;2e halfjaar 2019;;;
