ID;Geslacht;Arbeidspositie;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;BeroepsEnNietBeroepsbevMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkOverdrachtsinkomen_4;GemiddeldPersoonlijkInkomen_5;GemiddeldGestandaardiseerdInkomen_6;BeroepsNietBeroepsbevInkomenOnb_7
2123;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2024;6.0;;;;;;
2124;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2013;169.0;164.0;2.1;14.7;16.2;25.0;4.0
2125;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2014;173.0;167.0;2.0;13.8;15.4;26.5;6.0
2126;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2015;159.0;154.0;2.1;13.7;15.3;26.6;5.0
2127;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2016;142.0;136.0;2.4;13.6;15.5;25.9;5.0
2128;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2017;115.0;108.0;2.1;12.8;14.4;26.8;6.0
2129;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2018;97.0;91.0;2.4;13.2;15.0;27.4;6.0
2130;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2019;90.0;85.0;2.3;14.5;16.2;29.2;4.0
2131;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2020;97.0;90.0;3.1;15.3;17.7;29.8;6.0
2132;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2021;89.0;85.0;3.1;13.3;16.0;30.2;3.0
2133;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2022;71.0;71.0;7.4;19.0;25.1;45.6;1.0
2134;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2023;79.0;79.0;5.4;21.5;26.1;39.0;0.0
2135;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2024;68.0;;;;;;
2136;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2013;69.0;67.0;2.1;6.5;8.1;21.7;2.0
2137;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2014;72.0;69.0;2.8;6.7;8.9;25.3;3.0
2138;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2015;68.0;66.0;2.1;6.8;8.4;23.5;2.0
2139;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2016;60.0;57.0;2.9;6.8;9.1;23.3;3.0
2140;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2017;48.0;45.0;2.7;7.4;9.4;24.9;3.0
2141;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2018;43.0;40.0;2.6;7.4;9.4;25.9;3.0
2142;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2019;39.0;37.0;2.6;7.8;9.7;27.0;2.0
2143;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2020;42.0;39.0;3.3;8.7;11.1;29.0;3.0
2144;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2021;41.0;39.0;3.7;5.7;8.9;26.1;1.0
2145;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2022;24.0;24.0;11.7;10.8;20.1;55.8;0.0
2146;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2023;26.0;26.0;6.9;8.4;13.9;35.1;0.0
2147;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2024;28.0;;;;;;
2148;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2013;100.0;98.0;2.1;20.2;21.8;27.1;2.0
2149;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2014;101.0;98.0;1.5;18.8;19.9;27.3;3.0
2150;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2015;91.0;89.0;2.0;18.9;20.5;29.0;2.0
2151;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2016;82.0;79.0;2.0;18.5;20.1;27.8;3.0
2152;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2017;67.0;64.0;1.7;16.7;17.9;28.2;3.0
2153;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2018;54.0;52.0;2.1;17.7;19.2;28.6;3.0
2154;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2019;51.0;49.0;2.1;19.6;21.1;30.9;2.0
2155;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2020;54.0;51.0;2.9;20.4;22.7;30.4;3.0
2156;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2021;48.0;46.0;2.6;19.7;22.0;33.6;2.0
2157;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2022;47.0;46.0;5.2;23.2;27.8;40.3;0.0
2158;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2023;53.0;53.0;4.7;27.9;32.1;40.9;0.0
2159;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2024;40.0;;;;;;
2160;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2013;88.0;84.0;1.0;1.6;2.5;25.2;4.0
2161;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2014;90.0;85.0;1.1;1.7;2.7;26.9;5.0
2162;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2015;79.0;75.0;1.3;1.5;2.7;26.5;3.0
2163;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2016;80.0;76.0;1.1;1.4;2.4;27.9;4.0
2164;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2017;73.0;67.0;1.6;1.7;3.2;28.5;6.0
2165;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2018;63.0;58.0;1.6;1.2;2.6;30.6;5.0
2166;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2019;54.0;50.0;1.8;1.5;3.1;31.3;4.0
2167;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2020;72.0;65.0;2.2;1.6;3.5;35.2;7.0
2168;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2021;66.0;66.0;1.7;0.9;2.4;38.8;0.0
2169;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2022;62.0;62.0;2.1;1.2;3.0;37.9;0.0
2170;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2023;60.0;59.0;3.1;1.0;3.7;39.9;1.0
2171;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2024;60.0;;;;;;
2172;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2013;40.0;38.0;1.9;3.4;5.1;25.6;2.0
2173;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2014;40.0;38.0;2.1;3.8;5.6;26.1;2.0
2174;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2015;36.0;34.0;2.3;3.3;5.3;24.9;2.0
2175;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2016;38.0;36.0;1.9;2.9;4.6;27.3;2.0
2176;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2017;35.0;33.0;2.8;3.4;5.9;27.1;2.0
2177;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2018;28.0;25.0;2.9;2.5;5.1;28.1;3.0
2178;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2019;26.0;24.0;3.0;3.1;5.7;30.5;2.0
2179;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2020;39.0;36.0;3.5;2.8;5.8;34.4;4.0
2180;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2021;31.0;31.0;3.1;1.9;4.6;37.4;0.0
2181;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2022;27.0;27.0;3.7;2.6;5.8;36.0;0.0
2182;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2023;30.0;30.0;5.3;1.8;6.4;38.5;0.0
2183;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2024;22.0;;;;;;
2184;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2013;48.0;46.0;0.3;0.1;0.4;24.8;2.0
2185;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2014;50.0;47.0;0.3;0.1;0.3;27.6;3.0
2186;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2015;43.0;41.0;0.4;0.1;0.5;27.9;2.0
2187;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2016;42.0;40.0;0.3;0.1;0.4;28.5;2.0
2188;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2017;38.0;34.0;0.5;0.1;0.6;29.9;4.0
2189;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2018;35.0;32.0;0.5;0.1;0.6;32.6;3.0
2190;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2019;28.0;26.0;0.6;0.1;0.6;32.0;2.0
2191;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2020;33.0;29.0;0.6;0.1;0.6;36.3;3.0
2192;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2021;35.0;35.0;0.6;0.0;0.5;40.1;0.0
2193;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2022;35.0;35.0;0.8;0.1;0.8;39.4;0.0
2194;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2023;30.0;29.0;0.8;0.1;0.9;41.4;0.0
2195;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2024;38.0;;;;;;
2196;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2013;8.0;7.0;;;;;1.0
2197;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2014;11.0;10.0;;;;;1.0
2198;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2015;8.0;7.0;;;;;1.0
2199;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2016;7.0;5.0;;;;;2.0
2200;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2017;8.0;5.0;;;;;3.0
2201;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2018;6.0;4.0;;;;;2.0
2202;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2019;6.0;4.0;;;;;2.0
2203;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2020;7.0;5.0;;;;;2.0
2204;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2021;4.0;4.0;;;;;0.0
2205;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2022;3.0;3.0;;;;;0.0
2206;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2023;3.0;3.0;;;;;0.0
2207;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2024;3.0;;;;;;
2208;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2013;94.0;92.0;1.0;13.2;13.8;21.1;2.0
2209;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2014;104.0;99.0;1.5;11.5;12.6;21.9;5.0
2210;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2015;135.0;130.0;0.8;11.7;12.2;22.3;5.0
2211;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2016;121.0;116.0;0.7;12.9;13.3;22.5;5.0
2212;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2017;96.0;91.0;0.7;13.2;13.5;22.7;5.0
2213;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2018;78.0;73.0;0.7;12.8;13.2;23.5;4.0
2214;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2019;71.0;66.0;0.8;14.8;15.2;24.6;5.0
2215;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2020;88.0;83.0;1.1;14.3;14.9;25.4;5.0
2216;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2021;33.0;32.0;1.4;8.4;9.6;27.6;1.0
2217;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2022;22.0;22.0;1.7;16.8;18.3;31.9;0.0
2218;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2023;24.0;24.0;1.2;18.6;19.5;33.8;0.0
2219;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2024;17.0;;;;;;
2220;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2013;37.0;36.0;0.6;10.1;10.4;19.1;1.0
2221;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2014;42.0;41.0;1.0;9.5;10.2;20.5;2.0
2222;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2015;58.0;56.0;0.5;8.6;8.8;20.7;2.0
2223;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2016;49.0;47.0;0.5;9.9;10.1;20.9;2.0
2224;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2017;37.0;35.0;0.6;8.8;9.1;22.0;2.0
2225;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2018;29.0;27.0;0.7;8.4;8.8;22.7;1.0
2226;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2019;23.0;22.0;0.5;10.1;10.4;24.2;1.0
2227;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2020;33.0;30.0;0.9;10.3;10.9;23.8;3.0
2228;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2021;10.0;10.0;;;;;0.0
2229;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2022;6.0;6.0;;;;;0.0
2230;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2023;5.0;5.0;;;;;0.0
2231;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2024;5.0;;;;;;
2232;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;2 Havo, vwo, mbo2-4;2013;37.0;37.0;1.2;13.0;13.7;20.9;1.0
2233;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;2 Havo, vwo, mbo2-4;2014;41.0;39.0;1.5;12.1;13.1;21.5;3.0
2234;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;2 Havo, vwo, mbo2-4;2015;47.0;45.0;1.0;12.2;12.8;21.3;2.0
2235;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;2 Havo, vwo, mbo2-4;2016;44.0;43.0;0.7;12.8;13.2;21.8;1.0
2236;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;2 Havo, vwo, mbo2-4;2017;34.0;32.0;0.8;12.9;13.4;22.0;1.0
2237;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;2 Havo, vwo, mbo2-4;2018;31.0;29.0;0.7;14.1;14.5;23.2;2.0
2238;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;2 Havo, vwo, mbo2-4;2019;30.0;29.0;1.1;16.1;16.7;23.4;1.0
2239;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;2 Havo, vwo, mbo2-4;2020;30.0;28.0;1.0;14.9;15.4;26.2;2.0
2240;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;2 Havo, vwo, mbo2-4;2021;12.0;11.0;;;;;1.0
2241;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;2 Havo, vwo, mbo2-4;2022;7.0;7.0;;;;;0.0
2242;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;2 Havo, vwo, mbo2-4;2023;7.0;7.0;;;;;0.0
2243;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;2 Havo, vwo, mbo2-4;2024;6.0;;;;;;
2244;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;3 Hbo, wo;2013;19.0;18.0;1.5;19.9;21.0;26.0;0.0
2245;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;3 Hbo, wo;2014;19.0;18.0;2.7;15.1;17.1;26.4;1.0
2246;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;3 Hbo, wo;2015;29.0;28.0;1.1;17.3;18.0;27.5;1.0
2247;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;3 Hbo, wo;2016;26.0;25.0;1.0;19.5;20.1;27.2;1.0
2248;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;3 Hbo, wo;2017;23.0;22.0;0.6;20.7;21.0;25.0;1.0
2249;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;3 Hbo, wo;2018;17.0;16.0;0.6;17.9;18.1;25.6;1.0
2250;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;3 Hbo, wo;2019;16.0;14.0;;;;;2.0
2251;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;3 Hbo, wo;2020;24.0;23.0;1.4;19.2;20.0;26.8;1.0
2252;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;3 Hbo, wo;2021;10.0;10.0;;;;;0.0
2253;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;3 Hbo, wo;2022;8.0;8.0;;;;;0.0
2254;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;3 Hbo, wo;2023;11.0;11.0;;;;;0.0
2255;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;3 Hbo, wo;2024;6.0;;;;;;
2256;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Onderwijsniveau: weet niet of onbekend;2013;2.0;1.0;;;;;0.0
2257;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Onderwijsniveau: weet niet of onbekend;2014;2.0;2.0;;;;;0.0
2258;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Onderwijsniveau: weet niet of onbekend;2015;2.0;2.0;;;;;0.0
2259;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Onderwijsniveau: weet niet of onbekend;2016;2.0;2.0;;;;;0.0
2260;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Onderwijsniveau: weet niet of onbekend;2017;2.0;2.0;;;;;0.0
2261;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Onderwijsniveau: weet niet of onbekend;2018;1.0;1.0;;;;;0.0
2262;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Onderwijsniveau: weet niet of onbekend;2019;1.0;1.0;;;;;0.0
2263;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Onderwijsniveau: weet niet of onbekend;2020;2.0;2.0;;;;;0.0
2264;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Onderwijsniveau: weet niet of onbekend;2021;0.0;0.0;;;;;0.0
2265;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Onderwijsniveau: weet niet of onbekend;2022;1.0;1.0;;;;;0.0
2266;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Onderwijsniveau: weet niet of onbekend;2023;0.0;0.0;;;;;0.0
2267;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Onderwijsniveau: weet niet of onbekend;2024;0.0;;;;;;
2268;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2013;7.0;7.0;;;;;0.0
2269;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2014;9.0;9.0;;;;;1.0
2270;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2015;19.0;18.0;1.1;2.0;3.0;22.6;1.0
2271;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2016;14.0;13.0;;;;;1.0
2272;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2017;11.0;10.0;;;;;1.0
2273;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2018;9.0;8.0;;;;;1.0
2274;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2019;7.0;7.0;;;;;1.0
2275;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2020;15.0;14.0;;;;;1.0
2276;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2021;6.0;6.0;;;;;0.0
2277;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2022;2.0;2.0;;;;;0.0
2278;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2023;2.0;2.0;;;;;0.0
2279;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2024;2.0;;;;;;
2280;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2013;22.0;21.0;1.4;8.9;10.0;17.0;1.0
2281;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2014;26.0;24.0;2.4;7.8;9.7;17.9;2.0
2282;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2015;29.0;28.0;0.7;8.8;9.2;16.9;2.0
2283;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2016;25.0;23.0;0.9;9.0;9.6;17.6;2.0
2284;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2017;20.0;19.0;0.7;9.3;9.8;17.5;2.0
2285;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2018;14.0;13.0;;;;;1.0
2286;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2019;12.0;10.0;;;;;1.0
2287;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2020;18.0;17.0;2.0;9.7;10.9;20.3;1.0
2288;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2021;6.0;6.0;;;;;0.0
2289;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2022;4.0;3.0;;;;;0.0
2290;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2023;3.0;3.0;;;;;0.0
2291;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2024;2.0;;;;;;
2292;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2013;7.0;7.0;;;;;0.0
2293;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2014;12.0;11.0;;;;;1.0
2294;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2015;12.0;11.0;;;;;1.0
2295;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2016;10.0;9.0;;;;;0.0
2296;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2017;9.0;9.0;;;;;1.0
2297;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2018;6.0;5.0;;;;;1.0
2298;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2019;5.0;5.0;;;;;0.0
2299;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2020;8.0;7.0;;;;;1.0
2300;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2021;2.0;2.0;;;;;0.0
2301;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2022;1.0;1.0;;;;;0.0
2302;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2023;2.0;2.0;;;;;0.0
2303;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2024;1.0;;;;;;
2304;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 35 tot 45 jaar;2013;15.0;14.0;;;;;1.0
2305;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 35 tot 45 jaar;2014;14.0;13.0;;;;;1.0
2306;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 35 tot 45 jaar;2015;18.0;17.0;0.6;8.4;8.7;17.0;1.0
2307;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 35 tot 45 jaar;2016;15.0;14.0;;;;;1.0
2308;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 35 tot 45 jaar;2017;11.0;10.0;;;;;1.0
2309;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 35 tot 45 jaar;2018;9.0;8.0;;;;;0.0
