ID;Geslacht;Onderwijssoort;Regiokenmerken;Perioden;Gediplomeerden_1
1512;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borne;2015/'16;280.0
1513;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borne;2016/'17;250.0
1514;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borne;2017/'18;290.0
1515;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borne;2018/'19;290.0
1516;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borne;2019/'20;310.0
1517;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borne;2020/'21;300.0
1518;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borne;2021/'22;260.0
1519;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borne;2022/'23;250.0
1520;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borne;2023/'24;260.0
1521;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borsele;2011/'12;260.0
1522;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borsele;2012/'13;290.0
1523;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borsele;2013/'14;280.0
1524;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borsele;2014/'15;280.0
1525;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borsele;2015/'16;270.0
1526;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borsele;2016/'17;300.0
1527;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borsele;2017/'18;280.0
1528;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borsele;2018/'19;270.0
1529;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borsele;2019/'20;290.0
1530;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borsele;2020/'21;240.0
1531;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borsele;2021/'22;240.0
1532;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borsele;2022/'23;200.0
1533;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Borsele;2023/'24;250.0
1534;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boskoop;2011/'12;190.0
1535;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boskoop;2012/'13;190.0
1536;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boskoop;2013/'14;190.0
1537;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boskoop;2014/'15;
1538;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boskoop;2015/'16;
1539;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boskoop;2016/'17;
1540;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boskoop;2017/'18;
1541;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boskoop;2018/'19;
1542;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boskoop;2019/'20;
1543;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boskoop;2020/'21;
1544;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boskoop;2021/'22;
1545;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boskoop;2022/'23;
1546;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boskoop;2023/'24;
1547;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxmeer;2011/'12;360.0
1548;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxmeer;2012/'13;360.0
1549;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxmeer;2013/'14;390.0
1550;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxmeer;2014/'15;400.0
1551;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxmeer;2015/'16;380.0
1552;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxmeer;2016/'17;390.0
1553;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxmeer;2017/'18;350.0
1554;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxmeer;2018/'19;350.0
1555;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxmeer;2019/'20;350.0
1556;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxmeer;2020/'21;360.0
1557;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxmeer;2021/'22;310.0
1558;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxmeer;2022/'23;
1559;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxmeer;2023/'24;
1560;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxtel;2011/'12;300.0
1561;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxtel;2012/'13;330.0
1562;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxtel;2013/'14;330.0
1563;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxtel;2014/'15;310.0
1564;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxtel;2015/'16;290.0
1565;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxtel;2016/'17;350.0
1566;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxtel;2017/'18;340.0
1567;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxtel;2018/'19;340.0
1568;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxtel;2019/'20;390.0
1569;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxtel;2020/'21;330.0
1570;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxtel;2021/'22;390.0
1571;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxtel;2022/'23;370.0
1572;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Boxtel;2023/'24;370.0
1573;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Breda;2011/'12;1700.0
1574;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Breda;2012/'13;1560.0
1575;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Breda;2013/'14;1700.0
1576;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Breda;2014/'15;1700.0
1577;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Breda;2015/'16;1720.0
1578;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Breda;2016/'17;1800.0
1579;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Breda;2017/'18;1880.0
1580;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Breda;2018/'19;1850.0
1581;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Breda;2019/'20;1900.0
1582;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Breda;2020/'21;1910.0
1583;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Breda;2021/'22;1780.0
1584;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Breda;2022/'23;1710.0
1585;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Breda;2023/'24;1810.0
1586;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brielle;2011/'12;200.0
1587;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brielle;2012/'13;180.0
1588;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brielle;2013/'14;190.0
1589;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brielle;2014/'15;180.0
1590;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brielle;2015/'16;190.0
1591;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brielle;2016/'17;180.0
1592;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brielle;2017/'18;200.0
1593;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brielle;2018/'19;190.0
1594;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brielle;2019/'20;200.0
1595;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brielle;2020/'21;180.0
1596;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brielle;2021/'22;170.0
1597;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brielle;2022/'23;150.0
1598;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brielle;2023/'24;
1599;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bronckhorst;2011/'12;440.0
1600;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bronckhorst;2012/'13;430.0
1601;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bronckhorst;2013/'14;450.0
1602;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bronckhorst;2014/'15;420.0
1603;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bronckhorst;2015/'16;460.0
1604;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bronckhorst;2016/'17;480.0
1605;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bronckhorst;2017/'18;500.0
1606;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bronckhorst;2018/'19;480.0
1607;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bronckhorst;2019/'20;460.0
1608;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bronckhorst;2020/'21;450.0
1609;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bronckhorst;2021/'22;400.0
1610;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bronckhorst;2022/'23;380.0
1611;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bronckhorst;2023/'24;330.0
1612;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brummen;2011/'12;210.0
1613;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brummen;2012/'13;230.0
1614;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brummen;2013/'14;240.0
1615;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brummen;2014/'15;260.0
1616;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brummen;2015/'16;220.0
1617;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brummen;2016/'17;250.0
1618;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brummen;2017/'18;240.0
1619;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brummen;2018/'19;220.0
1620;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brummen;2019/'20;220.0
1621;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brummen;2020/'21;190.0
1622;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brummen;2021/'22;210.0
1623;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brummen;2022/'23;170.0
1624;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brummen;2023/'24;200.0
1625;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brunssum;2011/'12;260.0
1626;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brunssum;2012/'13;250.0
1627;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brunssum;2013/'14;250.0
1628;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brunssum;2014/'15;230.0
1629;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brunssum;2015/'16;270.0
1630;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brunssum;2016/'17;260.0
1631;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brunssum;2017/'18;250.0
1632;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brunssum;2018/'19;230.0
1633;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brunssum;2019/'20;250.0
1634;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brunssum;2020/'21;230.0
1635;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brunssum;2021/'22;210.0
1636;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brunssum;2022/'23;200.0
1637;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Brunssum;2023/'24;190.0
1638;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunnik;2011/'12;170.0
1639;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunnik;2012/'13;200.0
1640;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunnik;2013/'14;170.0
1641;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunnik;2014/'15;180.0
1642;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunnik;2015/'16;140.0
1643;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunnik;2016/'17;200.0
1644;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunnik;2017/'18;160.0
1645;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunnik;2018/'19;210.0
1646;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunnik;2019/'20;200.0
1647;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunnik;2020/'21;180.0
1648;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunnik;2021/'22;180.0
1649;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunnik;2022/'23;160.0
1650;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunnik;2023/'24;170.0
1651;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunschoten;2011/'12;230.0
1652;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunschoten;2012/'13;200.0
1653;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunschoten;2013/'14;260.0
1654;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunschoten;2014/'15;240.0
1655;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunschoten;2015/'16;260.0
1656;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunschoten;2016/'17;290.0
1657;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunschoten;2017/'18;270.0
1658;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunschoten;2018/'19;250.0
1659;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunschoten;2019/'20;260.0
1660;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunschoten;2020/'21;260.0
1661;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunschoten;2021/'22;240.0
1662;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunschoten;2022/'23;230.0
1663;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bunschoten;2023/'24;220.0
1664;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Buren;2011/'12;270.0
1665;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Buren;2012/'13;280.0
1666;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Buren;2013/'14;310.0
1667;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Buren;2014/'15;330.0
1668;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Buren;2015/'16;330.0
1669;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Buren;2016/'17;320.0
1670;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Buren;2017/'18;370.0
1671;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Buren;2018/'19;330.0
1672;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Buren;2019/'20;330.0
1673;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Buren;2020/'21;260.0
1674;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Buren;2021/'22;310.0
1675;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Buren;2022/'23;270.0
1676;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Buren;2023/'24;260.0
1677;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bussum;2011/'12;350.0
1678;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bussum;2012/'13;370.0
1679;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bussum;2013/'14;400.0
1680;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bussum;2014/'15;400.0
1681;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bussum;2015/'16;430.0
1682;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bussum;2016/'17;
1683;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bussum;2017/'18;
1684;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bussum;2018/'19;
1685;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bussum;2019/'20;
1686;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bussum;2020/'21;
1687;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bussum;2021/'22;
1688;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bussum;2022/'23;
1689;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Bussum;2023/'24;
1690;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Capelle aan den IJssel;2011/'12;710.0
1691;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Capelle aan den IJssel;2012/'13;740.0
1692;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Capelle aan den IJssel;2013/'14;670.0
1693;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Capelle aan den IJssel;2014/'15;620.0
1694;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Capelle aan den IJssel;2015/'16;640.0
1695;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Capelle aan den IJssel;2016/'17;690.0
1696;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Capelle aan den IJssel;2017/'18;660.0
1697;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Capelle aan den IJssel;2018/'19;670.0
1698;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Capelle aan den IJssel;2019/'20;660.0
1699;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Capelle aan den IJssel;2020/'21;670.0
1700;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Capelle aan den IJssel;2021/'22;610.0
1701;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Capelle aan den IJssel;2022/'23;530.0
1702;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Capelle aan den IJssel;2023/'24;590.0
1703;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Castricum;2011/'12;470.0
1704;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Castricum;2012/'13;430.0
1705;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Castricum;2013/'14;480.0
1706;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Castricum;2014/'15;470.0
1707;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Castricum;2015/'16;520.0
1708;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Castricum;2016/'17;480.0
1709;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Castricum;2017/'18;450.0
1710;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Castricum;2018/'19;450.0
1711;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Castricum;2019/'20;480.0
1712;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Castricum;2020/'21;360.0
1713;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Castricum;2021/'22;410.0
1714;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Castricum;2022/'23;360.0
1715;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Castricum;2023/'24;360.0
1716;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Coevorden;2011/'12;340.0
1717;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Coevorden;2012/'13;380.0
1718;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Coevorden;2013/'14;380.0
1719;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Coevorden;2014/'15;440.0
1720;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Coevorden;2015/'16;460.0
1721;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Coevorden;2016/'17;470.0
1722;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Coevorden;2017/'18;430.0
1723;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Coevorden;2018/'19;450.0
1724;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Coevorden;2019/'20;400.0
1725;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Coevorden;2020/'21;400.0
1726;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Coevorden;2021/'22;360.0
1727;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Coevorden;2022/'23;330.0
1728;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Coevorden;2023/'24;340.0
1729;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cranendonck;2011/'12;200.0
1730;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cranendonck;2012/'13;190.0
1731;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cranendonck;2013/'14;170.0
1732;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cranendonck;2014/'15;190.0
1733;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cranendonck;2015/'16;220.0
1734;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cranendonck;2016/'17;180.0
1735;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cranendonck;2017/'18;180.0
1736;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cranendonck;2018/'19;190.0
1737;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cranendonck;2019/'20;190.0
1738;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cranendonck;2020/'21;200.0
1739;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cranendonck;2021/'22;160.0
1740;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cranendonck;2022/'23;170.0
1741;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cranendonck;2023/'24;170.0
1742;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cromstrijen;2011/'12;140.0
1743;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cromstrijen;2012/'13;140.0
1744;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cromstrijen;2013/'14;120.0
1745;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cromstrijen;2014/'15;150.0
1746;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cromstrijen;2015/'16;150.0
1747;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cromstrijen;2016/'17;160.0
1748;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cromstrijen;2017/'18;170.0
1749;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cromstrijen;2018/'19;150.0
1750;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cromstrijen;2019/'20;
1751;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cromstrijen;2020/'21;
1752;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cromstrijen;2021/'22;
1753;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cromstrijen;2022/'23;
1754;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cromstrijen;2023/'24;
1755;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cuijk;2011/'12;300.0
1756;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cuijk;2012/'13;330.0
1757;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Cuijk;2013/'14;300.0
