ID;Geslacht;Leeftijd;Generatie;Perioden;AllochtonenBevolking_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;k_26EULanden_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
2218;Mannen en vrouwen;9 jaar;Totaal 2e generatie;2043;38463;22958;3960;6762;2507;2661;2563;1812;2693;15505;11628;2196;685;996
2219;Mannen en vrouwen;9 jaar;Totaal 2e generatie;2044;38677;23042;3985;6826;2534;2620;2581;1810;2686;15636;11747;2199;682;1007
2220;Mannen en vrouwen;9 jaar;Totaal 2e generatie;2045;38904;23134;4008;6893;2562;2582;2597;1812;2681;15771;11867;2204;681;1019
2221;Mannen en vrouwen;9 jaar;Totaal 2e generatie;2046;39129;23231;4033;6959;2587;2549;2614;1809;2680;15898;11978;2210;680;1030
2222;Mannen en vrouwen;9 jaar;Totaal 2e generatie;2047;39354;23331;4060;7019;2614;2515;2633;1814;2675;16023;12083;2218;679;1042
2223;Mannen en vrouwen;9 jaar;Totaal 2e generatie;2048;39564;23425;4085;7078;2638;2484;2649;1817;2673;16139;12178;2228;678;1054
2224;Mannen en vrouwen;9 jaar;Totaal 2e generatie;2049;39768;23520;4108;7137;2661;2456;2667;1822;2669;16248;12266;2238;678;1066
2225;Mannen en vrouwen;9 jaar;Totaal 2e generatie;2050;39967;23614;4132;7186;2685;2433;2684;1825;2668;16353;12348;2248;678;1079
2226;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2009;16192;8278;1438;1192;781;786;840;1852;1389;7914;5281;692;897;1043
2227;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2010;16953;8965;1508;1288;838;948;830;1998;1557;7987;5437;709;904;937
2228;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2011;17593;9703;1536;1398;898;1094;970;2100;1707;7890;5310;857;770;953
2229;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2012;17946;10072;1541;1445;955;1175;1056;2045;1854;7875;5424;828;772;851
2230;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2013;17792;10047;1475;1454;963;1282;941;1956;1977;7745;5337;871;763;773
2231;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2014;17845;10218;1443;1536;967;1480;865;1847;2079;7627;5215;888;736;787
2232;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2015;17596;10333;1373;1563;1026;1568;884;1736;2183;7262;5055;902;697;609
2233;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2016;17471;10456;1318;1608;1065;1603;888;1724;2249;7015;4836;920;645;614
2234;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2017;17635;10686;1325;1633;1064;1794;912;1705;2253;6949;4818;875;643;612
2235;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2018;18059;10551;1317;1709;1096;1757;884;1604;2185;7508;5270;955;593;690
2236;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2019;18485;10561;1345;1793;1126;1759;891;1536;2111;7924;5687;971;587;679
2237;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2020;18748;10491;1356;1835;1152;1747;896;1472;2032;8258;6023;987;583;664
2238;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2021;18928;10387;1372;1856;1178;1716;900;1421;1945;8541;6307;1005;577;653
2239;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2022;19056;10271;1377;1875;1207;1675;909;1365;1863;8785;6544;1022;571;647
2240;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2023;19167;10173;1388;1893;1240;1626;923;1317;1786;8993;6737;1039;571;647
2241;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2024;19257;10097;1404;1921;1276;1568;939;1278;1711;9160;6887;1056;568;650
2242;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2025;19339;10036;1419;1956;1315;1507;955;1240;1645;9304;7011;1074;564;653
2243;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2026;19412;9980;1427;1995;1353;1439;975;1206;1585;9432;7121;1092;560;659
2244;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2027;19511;9953;1440;2047;1391;1374;996;1173;1532;9558;7224;1109;561;664
2245;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2028;19605;9935;1447;2105;1431;1308;1020;1142;1483;9670;7316;1126;557;670
2246;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2029;19714;9932;1457;2164;1470;1240;1041;1119;1441;9782;7407;1141;557;676
2247;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2030;19826;9940;1464;2230;1510;1181;1061;1094;1400;9886;7494;1155;556;680
2248;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2031;19935;9942;1471;2286;1548;1118;1083;1072;1364;9993;7585;1166;556;685
2249;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2032;20066;9966;1478;2338;1589;1069;1104;1053;1335;10100;7677;1176;555;692
2250;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2033;20199;9988;1483;2393;1627;1017;1124;1035;1309;10211;7772;1184;556;698
2251;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2034;20328;10012;1488;2439;1663;974;1142;1018;1287;10316;7867;1190;554;705
2252;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2035;20474;10051;1500;2483;1699;933;1164;1005;1268;10424;7965;1195;552;712
2253;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2036;20620;10090;1508;2528;1734;897;1183;992;1248;10531;8064;1197;551;719
2254;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2037;20775;10133;1516;2563;1768;869;1200;983;1234;10642;8166;1198;551;726
2255;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2038;20927;10177;1521;2602;1800;842;1214;973;1225;10750;8267;1198;551;733
2256;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2039;21086;10227;1531;2636;1827;818;1227;969;1220;10859;8369;1196;551;743
2257;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2040;21232;10265;1538;2663;1852;800;1235;965;1213;10967;8472;1193;551;751
2258;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2041;21392;10323;1550;2691;1878;786;1246;962;1211;11068;8570;1190;549;760
2259;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2042;21543;10371;1556;2719;1902;771;1258;958;1207;11172;8666;1189;548;768
2260;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2043;21699;10422;1567;2748;1926;757;1265;959;1201;11276;8763;1189;546;778
2261;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2044;21838;10463;1578;2773;1944;741;1272;958;1196;11375;8853;1191;544;787
2262;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2045;21996;10519;1589;2803;1966;729;1279;959;1194;11477;8945;1194;543;796
2263;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2046;22142;10569;1598;2828;1987;721;1286;957;1193;11573;9028;1198;542;804
2264;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2047;22297;10630;1609;2852;2008;708;1296;963;1194;11667;9109;1203;542;813
2265;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2048;22434;10680;1619;2876;2024;698;1305;965;1194;11754;9179;1210;542;823
2266;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2049;22568;10734;1627;2897;2042;690;1316;968;1193;11834;9246;1215;541;832
2267;Mannen en vrouwen;9 jaar;2e Generatie met 1 allochtone ouder;2050;22704;10790;1636;2918;2060;688;1324;970;1194;11914;9307;1222;542;842
2268;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2009;22365;20193;1984;2987;323;5810;893;2917;5279;2172;840;1061;188;83
2269;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2010;23312;20941;2220;3246;366;6241;936;2759;5172;2371;939;1153;192;88
2270;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2011;22616;20236;2345;3200;355;6046;935;2617;4738;2380;907;1199;177;97
2271;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2012;22154;19813;2470;3097;332;6120;920;2472;4403;2340;928;1152;170;91
2272;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2013;21959;19558;2520;3062;343;6246;941;2320;4127;2401;996;1135;181;89
2273;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2014;21654;19188;2488;3197;347;6103;936;2195;3922;2466;1083;1095;179;110
2274;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2015;21056;18632;2373;3046;365;6101;908;2053;3785;2425;1129;1043;165;88
2275;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2016;20627;18027;2353;3109;366;5857;921;1956;3464;2600;1319;1032;146;103
2276;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2017;19978;17244;2321;3059;385;5422;995;1809;3253;2734;1452;963;167;152
2277;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2018;20179;17027;2366;3186;411;5168;1059;1717;3120;3152;1717;1075;164;195
2278;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2019;19969;16672;2383;3261;425;4979;1056;1603;2965;3297;1856;1089;162;191
2279;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2020;19624;16212;2370;3260;429;4782;1057;1509;2805;3412;1966;1100;159;186
2280;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2021;19259;15748;2358;3231;439;4583;1058;1419;2659;3511;2061;1110;158;182
2281;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2022;18865;15273;2346;3195;444;4373;1063;1341;2510;3592;2139;1116;157;180
2282;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2023;18501;14845;2338;3176;452;4160;1074;1274;2371;3656;2202;1120;155;180
2283;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2024;18149;14443;2332;3161;462;3944;1084;1214;2246;3706;2251;1121;153;180
2284;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2025;17838;14093;2329;3167;470;3734;1095;1163;2135;3745;2291;1121;152;181
2285;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2026;17574;13796;2330;3187;478;3537;1106;1119;2038;3779;2327;1119;150;183
2286;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2027;17343;13532;2322;3227;486;3342;1119;1080;1955;3810;2361;1116;149;184
2287;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2028;17153;13317;2318;3281;492;3165;1133;1045;1883;3836;2392;1112;146;186
2288;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2029;16990;13129;2312;3338;498;3004;1146;1014;1816;3861;2422;1106;145;188
2289;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2030;16847;12964;2308;3394;503;2850;1160;989;1760;3883;2451;1099;144;189
2290;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2031;16737;12832;2306;3452;509;2715;1172;965;1714;3905;2480;1091;143;191
2291;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2032;16636;12712;2304;3507;515;2589;1184;944;1669;3925;2510;1081;141;193
2292;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2033;16565;12619;2303;3557;520;2481;1198;925;1633;3946;2540;1071;141;195
2293;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2034;16522;12554;2308;3610;525;2385;1212;911;1603;3968;2571;1060;141;197
2294;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2035;16489;12497;2309;3660;531;2299;1223;898;1578;3991;2603;1049;141;199
2295;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2036;16478;12463;2313;3708;536;2225;1235;888;1559;4015;2635;1039;141;201
2296;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2037;16483;12442;2321;3755;541;2160;1244;878;1543;4041;2668;1030;141;203
2297;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2038;16504;12436;2330;3799;547;2105;1254;872;1530;4068;2701;1022;140;205
2298;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2039;16536;12440;2341;3844;554;2056;1263;865;1518;4096;2734;1015;139;208
2299;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2040;16584;12455;2352;3888;560;2012;1273;860;1510;4129;2769;1011;139;210
2300;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2041;16635;12473;2365;3931;567;1972;1283;855;1501;4162;2801;1009;139;213
2301;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2042;16697;12502;2379;3971;575;1936;1291;854;1496;4195;2833;1008;139;215
2302;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2043;16764;12535;2393;4014;581;1904;1298;853;1492;4229;2865;1007;139;218
2303;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2044;16839;12579;2407;4053;590;1878;1309;852;1490;4260;2894;1008;138;221
2304;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2045;16908;12615;2419;4090;595;1852;1318;852;1487;4294;2923;1010;138;223
2305;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2046;16988;12662;2435;4131;601;1828;1328;852;1486;4326;2950;1012;138;226
2306;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2047;17056;12701;2451;4167;606;1807;1336;851;1481;4356;2975;1015;137;229
2307;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2048;17130;12745;2466;4202;614;1786;1344;853;1480;4386;2999;1019;136;231
2308;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2049;17200;12786;2481;4239;619;1766;1351;854;1476;4414;3021;1023;136;234
2309;Mannen en vrouwen;9 jaar;2e Generatie met 2 allochtone ouders;2050;17263;12823;2496;4268;625;1744;1360;855;1474;4440;3041;1026;135;237
2310;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2009;43901;31418;3886;5086;1385;6697;2238;4852;7275;12484;7737;1989;1287;1470
2311;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2010;44493;31711;4144;5148;1395;6796;2257;5051;6921;12782;8062;2069;1153;1499
2312;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2011;46003;32936;4422;5420;1557;7372;2204;5007;6953;13067;8406;2105;1158;1399
2313;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2012;45732;32702;4531;5393;1567;7324;2243;4971;6674;13031;8316;2268;1013;1434
2314;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2013;45810;32729;4680;5455;1615;7469;2281;4744;6485;13081;8542;2194;1008;1338
2315;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2014;45758;32561;4698;5502;1634;7722;2203;4505;6298;13198;8692;2228;994;1284
2316;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2015;45669;32410;4666;5754;1673;7730;2131;4280;6175;13259;8736;2225;970;1327
2317;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2016;45306;32270;4541;5811;1778;7805;2152;4036;6147;13037;8796;2186;914;1141
2318;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2017;45056;31964;4506;6052;1808;7600;2184;3936;5879;13091;8864;2211;842;1176
2319;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2018;44443;31345;4427;6005;1816;7353;2289;3776;5680;13098;8928;2089;863;1220
2320;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2019;44887;30978;4464;6199;1858;7066;2331;3591;5468;13910;9482;2282;806;1341
2321;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2020;45088;30654;4508;6370;1901;6885;2343;3412;5235;14434;9987;2319;798;1330
2322;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2021;45064;30197;4510;6457;1933;6683;2357;3259;5000;14867;10406;2352;793;1316
2323;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2022;44951;29708;4517;6505;1970;6459;2367;3122;4770;15243;10767;2386;787;1305
2324;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2023;44760;29191;4514;6545;2006;6211;2383;2993;4540;15569;11073;2413;779;1304
2325;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2024;44578;28730;4519;6597;2047;5951;2411;2880;4325;15848;11329;2435;776;1306
2326;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2025;44385;28310;4533;6661;2095;5677;2439;2780;4126;16075;11536;2456;772;1312
2327;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2026;44223;27947;4547;6743;2143;5406;2466;2692;3950;16276;11713;2474;767;1321
2328;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2027;44091;27636;4560;6837;2190;5142;2499;2614;3794;16454;11871;2490;761;1332
2329;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2028;44008;27380;4567;6953;2237;4885;2534;2543;3659;16629;12021;2505;760;1342
2330;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2029;43952;27169;4571;7084;2284;4642;2572;2477;3539;16783;12158;2518;754;1353
2331;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2030;43933;26995;4578;7211;2330;4414;2607;2423;3432;16938;12291;2528;753;1366
2332;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2031;43934;26855;4582;7342;2377;4202;2642;2372;3337;17080;12420;2535;749;1376
2333;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2032;43965;26739;4590;7463;2422;4006;2677;2326;3254;17226;12553;2538;748;1387
2334;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2033;44032;26661;4597;7583;2469;3831;2712;2287;3181;17371;12686;2538;745;1401
2335;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2034;44117;26600;4603;7693;2513;3673;2748;2250;3119;17517;12823;2537;746;1412
2336;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2035;44231;26571;4615;7801;2556;3535;2779;2219;3068;17660;12959;2532;743;1424
2337;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2036;44379;26571;4628;7906;2597;3409;2813;2192;3024;17808;13100;2526;742;1440
2338;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2037;44539;26585;4644;8004;2638;3300;2844;2170;2985;17954;13241;2520;741;1452
2339;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2038;44729;26627;4661;8100;2679;3207;2873;2151;2956;18101;13386;2512;740;1463
2340;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2039;44925;26670;4676;8186;2717;3126;2896;2136;2933;18254;13530;2503;739;1481
2341;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2040;45142;26738;4699;8276;2751;3053;2919;2124;2915;18404;13674;2496;738;1497
2342;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2041;45358;26801;4718;8356;2784;2991;2938;2114;2901;18557;13820;2489;738;1511
2343;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2042;45591;26888;4744;8434;2817;2937;2959;2106;2890;18702;13956;2484;736;1525
2344;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2043;45834;26982;4767;8516;2851;2887;2981;2100;2881;18852;14091;2483;736;1543
2345;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2044;46075;27074;4791;8594;2881;2841;2997;2099;2871;19002;14227;2482;733;1559
2346;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2045;46309;27167;4819;8665;2909;2798;3015;2097;2863;19142;14351;2485;731;1575
2347;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2046;46556;27266;4842;8740;2937;2759;3032;2099;2857;19289;14478;2490;729;1591
2348;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2047;46799;27375;4868;8815;2964;2727;3049;2095;2856;19425;14593;2497;728;1607
2349;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2048;47042;27485;4897;8883;2991;2694;3069;2100;2852;19557;14703;2505;727;1621
2350;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2049;47270;27590;4924;8951;3015;2663;3085;2103;2849;19680;14801;2516;727;1636
2351;Mannen en vrouwen;10 jaar;Totaal 1e en 2e generatie allochtonen;2050;47488;27693;4948;9016;3039;2634;3104;2107;2845;19795;14892;2525;726;1652
2352;Mannen en vrouwen;10 jaar;Allochtonen 1e generatie;2009;6555;3766;772;1125;323;279;610;299;358;2790;1899;467;72;352
2353;Mannen en vrouwen;10 jaar;Allochtonen 1e generatie;2010;6226;3448;748;1029;303;246;534;295;294;2778;1995;323;69;391
2354;Mannen en vrouwen;10 jaar;Allochtonen 1e generatie;2011;6003;3214;728;945;365;219;447;257;252;2789;2084;252;62;391
2355;Mannen en vrouwen;10 jaar;Allochtonen 1e generatie;2012;5742;2906;683;851;323;206;349;254;241;2837;2150;223;64;400
2356;Mannen en vrouwen;10 jaar;Allochtonen 1e generatie;2013;5925;2986;710;970;338;187;321;226;234;2939;2242;224;64;410
2357;Mannen en vrouwen;10 jaar;Allochtonen 1e generatie;2014;6190;3074;744;1040;336;200;332;228;194;3117;2406;231;48;432
2358;Mannen en vrouwen;10 jaar;Allochtonen 1e generatie;2015;6335;3106;769;1072;364;152;339;235;174;3229;2483;251;54;441
2359;Mannen en vrouwen;10 jaar;Allochtonen 1e generatie;2016;6800;3395;821;1247;393;142;367;245;179;3405;2654;249;50;452
2360;Mannen en vrouwen;10 jaar;Allochtonen 1e generatie;2017;7095;3565;858;1379;382;147;382;254;164;3529;2749;267;48;466
2361;Mannen en vrouwen;10 jaar;Allochtonen 1e generatie;2018;6964;3495;803;1355;372;144;391;259;172;3469;2698;257;51;464
2362;Mannen en vrouwen;10 jaar;Allochtonen 1e generatie;2019;6792;3479;803;1347;356;150;397;267;159;3313;2541;258;48;467
2363;Mannen en vrouwen;10 jaar;Allochtonen 1e generatie;2020;6782;3502;801;1361;355;155;405;269;156;3280;2496;266;48;470
2364;Mannen en vrouwen;10 jaar;Allochtonen 1e generatie;2021;6839;3571;804;1406;358;162;412;274;157;3268;2472;272;49;475
2365;Mannen en vrouwen;10 jaar;Allochtonen 1e generatie;2022;6906;3643;806;1462;360;166;416;276;158;3263;2456;278;50;480
2366;Mannen en vrouwen;10 jaar;Allochtonen 1e generatie;2023;6976;3710;808;1516;362;167;419;281;158;3267;2449;282;50;486
2367;Mannen en vrouwen;10 jaar;Allochtonen 1e generatie;2024;7044;3770;809;1569;363;167;421;282;159;3274;2450;284;50;489
2368;Mannen en vrouwen;10 jaar;Allochtonen 1e generatie;2025;7111;3824;811;1618;365;167;423;282;159;3287;2459;286;51;492
2369;Mannen en vrouwen;10 jaar;Allochtonen 1e generatie;2026;7174;3869;812;1659;366;167;424;282;159;3305;2471;286;51;496
