ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;Arbeidsduur;Perioden;WerkzameBeroepsbevolking_1;WerkzameBeroepsbevolkingMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzameBeroepsbevolkingInkOnbekend_6
1246;Totaal mannen en vrouwen;Totaal personen;Overige zelfstandige;20 tot 35 uur per week;2011;16.0;16.0;27.4;32.8;28.8;0.0
1247;Totaal mannen en vrouwen;Totaal personen;Overige zelfstandige;20 tot 35 uur per week;2012;15.0;14.0;;;;1.0
1248;Totaal mannen en vrouwen;Totaal personen;Overige zelfstandige;20 tot 35 uur per week;2013;25.0;23.0;24.2;26.8;28.5;2.0
1249;Totaal mannen en vrouwen;Totaal personen;Overige zelfstandige;20 tot 35 uur per week;2014;22.0;20.0;23.2;25.4;26.8;2.0
1250;Totaal mannen en vrouwen;Totaal personen;Overige zelfstandige;Voltijd;2005;14.0;14.0;;;;0.0
1251;Totaal mannen en vrouwen;Totaal personen;Overige zelfstandige;Voltijd;2006;14.0;13.0;;;;0.0
1252;Totaal mannen en vrouwen;Totaal personen;Overige zelfstandige;Voltijd;2007;14.0;13.0;;;;0.0
1253;Totaal mannen en vrouwen;Totaal personen;Overige zelfstandige;Voltijd;2008;21.0;21.0;53.7;50.6;34.6;0.0
1254;Totaal mannen en vrouwen;Totaal personen;Overige zelfstandige;Voltijd;2009;21.0;20.0;49.0;47.4;31.9;1.0
1255;Totaal mannen en vrouwen;Totaal personen;Overige zelfstandige;Voltijd;2010;19.0;18.0;53.4;49.5;33.0;1.0
1256;Totaal mannen en vrouwen;Totaal personen;Overige zelfstandige;Voltijd;2011;21.0;21.0;57.9;54.2;34.8;0.0
1257;Totaal mannen en vrouwen;Totaal personen;Overige zelfstandige;Voltijd;2012;22.0;21.0;54.1;53.4;36.2;1.0
1258;Totaal mannen en vrouwen;Totaal personen;Overige zelfstandige;Voltijd;2013;26.0;25.0;46.1;42.0;30.3;1.0
1259;Totaal mannen en vrouwen;Totaal personen;Overige zelfstandige;Voltijd;2014;27.0;26.0;50.4;46.1;32.0;1.0
1260;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Totaal;2005;330.0;324.0;50.2;46.9;27.9;6.0
1261;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Totaal;2006;334.0;328.0;54.9;51.8;31.1;6.0
1262;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Totaal;2007;343.0;336.0;61.2;57.7;38.6;7.0
1263;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Totaal;2008;343.0;337.0;59.7;56.9;36.3;5.0
1264;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Totaal;2009;341.0;335.0;55.8;53.5;33.9;6.0
1265;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Totaal;2010;331.0;326.0;56.7;54.1;34.1;5.0
1266;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Totaal;2011;322.0;315.0;55.5;53.4;32.7;7.0
1267;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Totaal;2012;321.0;313.0;55.9;53.8;34.5;8.0
1268;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Totaal;2013;320.0;309.0;57.6;56.4;34.0;11.0
1269;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Totaal;2014;325.0;313.0;60.5;58.3;39.1;12.0
1270;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Deeltijd;2005;49.0;49.0;30.6;31.6;28.4;1.0
1271;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Deeltijd;2006;47.0;47.0;31.1;32.4;30.0;1.0
1272;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Deeltijd;2007;51.0;50.0;38.1;39.8;38.7;1.0
1273;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Deeltijd;2008;47.0;47.0;39.1;40.6;37.7;1.0
1274;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Deeltijd;2009;51.0;51.0;35.6;37.6;35.3;1.0
1275;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Deeltijd;2010;50.0;49.0;36.7;38.0;35.4;1.0
1276;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Deeltijd;2011;48.0;47.0;38.5;42.6;34.2;1.0
1277;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Deeltijd;2012;47.0;46.0;38.9;40.6;34.4;1.0
1278;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Deeltijd;2013;51.0;48.0;34.4;38.7;32.6;2.0
1279;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Deeltijd;2014;45.0;42.0;40.5;42.7;40.7;2.0
1280;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 12 uur per week;2005;8.0;8.0;;;;0.0
1281;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 12 uur per week;2006;7.0;7.0;;;;0.0
1282;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 12 uur per week;2007;6.0;6.0;;;;0.0
1283;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 12 uur per week;2008;6.0;6.0;;;;0.0
1284;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 12 uur per week;2009;7.0;7.0;;;;0.0
1285;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 12 uur per week;2010;8.0;7.0;;;;0.0
1286;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 12 uur per week;2011;5.0;5.0;;;;0.0
1287;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 12 uur per week;2012;5.0;5.0;;;;0.0
1288;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 12 uur per week;2013;7.0;7.0;;;;0.0
1289;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 12 uur per week;2014;6.0;5.0;;;;0.0
1290;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 20 uur per week;2005;14.0;14.0;;;;0.0
1291;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 20 uur per week;2006;14.0;14.0;;;;0.0
1292;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 20 uur per week;2007;13.0;13.0;;;;0.0
1293;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 20 uur per week;2008;10.0;10.0;;;;0.0
1294;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 20 uur per week;2009;12.0;11.0;;;;0.0
1295;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 20 uur per week;2010;13.0;13.0;;;;0.0
1296;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 20 uur per week;2011;10.0;10.0;;;;0.0
1297;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 20 uur per week;2012;9.0;9.0;;;;0.0
1298;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 20 uur per week;2013;11.0;11.0;;;;0.0
1299;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Minder dan 20 uur per week;2014;9.0;9.0;;;;0.0
1300;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;12 tot 20 uur per week;2005;6.0;6.0;;;;0.0
1301;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;12 tot 20 uur per week;2006;7.0;6.0;;;;0.0
1302;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;12 tot 20 uur per week;2007;7.0;7.0;;;;0.0
1303;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;12 tot 20 uur per week;2008;4.0;4.0;;;;0.0
1304;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;12 tot 20 uur per week;2009;5.0;5.0;;;;0.0
1305;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;12 tot 20 uur per week;2010;5.0;5.0;;;;0.0
1306;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;12 tot 20 uur per week;2011;5.0;5.0;;;;0.0
1307;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;12 tot 20 uur per week;2012;4.0;4.0;;;;0.0
1308;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;12 tot 20 uur per week;2013;4.0;4.0;;;;0.0
1309;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;12 tot 20 uur per week;2014;4.0;3.0;;;;0.0
1310;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;20 tot 35 uur per week;2005;35.0;35.0;35.0;35.3;29.5;0.0
1311;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;20 tot 35 uur per week;2006;34.0;33.0;35.5;35.2;31.2;1.0
1312;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;20 tot 35 uur per week;2007;37.0;37.0;41.7;42.8;39.5;1.0
1313;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;20 tot 35 uur per week;2008;37.0;37.0;43.7;44.9;40.1;0.0
1314;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;20 tot 35 uur per week;2009;40.0;39.0;39.1;40.1;35.6;0.0
1315;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;20 tot 35 uur per week;2010;37.0;37.0;40.9;40.2;35.7;0.0
1316;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;20 tot 35 uur per week;2011;37.0;36.0;44.3;45.8;36.7;1.0
1317;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;20 tot 35 uur per week;2012;38.0;37.0;42.8;42.8;35.2;1.0
1318;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;20 tot 35 uur per week;2013;39.0;38.0;38.9;41.4;33.2;2.0
1319;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;20 tot 35 uur per week;2014;35.0;33.0;44.0;44.8;40.6;2.0
1320;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Voltijd;2005;280.0;275.0;53.6;49.6;27.9;5.0
1321;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Voltijd;2006;287.0;281.0;58.8;55.1;31.3;5.0
1322;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Voltijd;2007;292.0;287.0;65.2;60.9;38.6;6.0
1323;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Voltijd;2008;295.0;290.0;63.0;59.5;36.0;5.0
1324;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Voltijd;2009;290.0;284.0;59.4;56.3;33.7;5.0
1325;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Voltijd;2010;280.0;276.0;60.3;57.0;33.9;4.0
1326;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Voltijd;2011;274.0;268.0;58.4;55.3;32.4;6.0
1327;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Voltijd;2012;274.0;267.0;58.8;56.1;34.6;7.0
1328;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Voltijd;2013;269.0;261.0;61.9;59.7;34.3;9.0
1329;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel;Voltijd;2014;281.0;271.0;63.6;60.7;38.9;10.0
1330;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal;2005;677.0;666.0;23.7;25.8;23.1;11.0
1331;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal;2006;711.0;696.0;25.9;28.4;24.6;15.0
1332;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal;2007;757.0;743.0;28.6;31.0;27.9;14.0
1333;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal;2008;810.0;797.0;29.8;32.1;28.9;13.0
1334;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal;2009;843.0;828.0;27.5;30.3;27.2;15.0
1335;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal;2010;865.0;848.0;27.8;31.0;27.6;17.0
1336;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal;2011;875.0;858.0;29.1;32.3;27.6;18.0
1337;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal;2012;906.0;884.0;28.7;31.9;27.8;22.0
1338;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal;2013;957.0;921.0;27.7;31.5;27.8;37.0
1339;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Totaal;2014;988.0;948.0;29.2;33.6;30.0;40.0
1340;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Deeltijd;2005;294.0;290.0;12.8;19.1;23.4;4.0
1341;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Deeltijd;2006;295.0;291.0;13.9;20.9;24.7;4.0
1342;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Deeltijd;2007;309.0;305.0;14.5;21.8;27.5;4.0
1343;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Deeltijd;2008;330.0;325.0;15.5;22.3;27.8;5.0
1344;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Deeltijd;2009;345.0;340.0;13.9;21.5;26.6;5.0
1345;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Deeltijd;2010;358.0;351.0;15.6;23.2;26.9;7.0
1346;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Deeltijd;2011;369.0;363.0;16.6;24.4;27.1;7.0
1347;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Deeltijd;2012;387.0;378.0;15.8;23.3;26.6;9.0
1348;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Deeltijd;2013;438.0;420.0;15.8;24.1;27.4;17.0
1349;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Deeltijd;2014;448.0;429.0;16.2;25.7;29.3;19.0
1350;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 12 uur per week;2005;104.0;102.0;5.1;14.7;22.5;2.0
1351;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 12 uur per week;2006;106.0;105.0;6.4;17.2;23.9;1.0
1352;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 12 uur per week;2007;108.0;106.0;7.1;18.2;26.1;2.0
1353;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 12 uur per week;2008;103.0;102.0;6.7;18.2;26.9;1.0
1354;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 12 uur per week;2009;110.0;108.0;6.8;18.5;25.1;2.0
1355;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 12 uur per week;2010;113.0;110.0;7.2;18.8;24.2;2.0
1356;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 12 uur per week;2011;115.0;112.0;8.7;20.9;25.8;2.0
1357;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 12 uur per week;2012;118.0;116.0;7.8;19.5;25.1;2.0
1358;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 12 uur per week;2013;148.0;143.0;7.3;20.7;26.1;6.0
1359;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 12 uur per week;2014;146.0;140.0;6.5;23.2;28.5;6.0
1360;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 20 uur per week;2005;149.0;147.0;6.4;15.0;22.2;2.0
1361;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 20 uur per week;2006;152.0;150.0;7.4;17.3;23.6;2.0
1362;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 20 uur per week;2007;158.0;155.0;8.7;18.8;26.4;3.0
1363;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 20 uur per week;2008;158.0;156.0;8.3;18.9;26.9;2.0
1364;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 20 uur per week;2009;165.0;163.0;8.0;18.8;25.7;2.0
1365;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 20 uur per week;2010;165.0;162.0;8.4;19.0;24.8;3.0
1366;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 20 uur per week;2011;166.0;163.0;9.6;20.8;26.0;3.0
1367;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 20 uur per week;2012;172.0;170.0;9.4;20.1;25.8;3.0
1368;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 20 uur per week;2013;206.0;199.0;9.0;21.6;26.6;7.0
1369;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Minder dan 20 uur per week;2014;207.0;199.0;8.6;23.3;28.9;8.0
1370;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2005;45.0;44.0;9.6;15.7;21.4;0.0
1371;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2006;46.0;45.0;9.7;17.4;23.1;0.0
1372;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2007;50.0;49.0;12.2;20.1;27.0;1.0
1373;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2008;56.0;55.0;11.3;20.2;26.9;1.0
1374;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2009;55.0;55.0;10.3;19.2;27.0;0.0
1375;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2010;52.0;51.0;11.2;19.4;26.2;1.0
1376;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2011;51.0;51.0;11.8;20.5;26.4;0.0
1377;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2012;54.0;53.0;12.7;21.3;27.2;1.0
1378;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2013;57.0;56.0;13.3;23.8;28.1;1.0
1379;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2014;61.0;59.0;13.5;23.7;29.9;2.0
1380;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2005;145.0;143.0;19.4;23.3;24.6;2.0
1381;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2006;143.0;141.0;20.8;24.8;25.8;2.0
1382;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2007;151.0;150.0;20.5;24.9;28.6;1.0
1383;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2008;171.0;169.0;22.1;25.5;28.6;3.0
1384;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2009;181.0;178.0;19.2;24.1;27.3;3.0
1385;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2010;194.0;190.0;21.7;26.8;28.7;4.0
1386;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2011;203.0;200.0;22.3;27.3;28.0;4.0
1387;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2012;214.0;208.0;21.1;26.0;27.3;7.0
1388;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2013;232.0;221.0;21.9;26.3;28.1;11.0
1389;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2014;241.0;230.0;22.8;27.8;29.6;11.0
1390;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Voltijd;2005;383.0;376.0;32.1;31.0;22.8;7.0
1391;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Voltijd;2006;416.0;405.0;34.5;33.8;24.6;11.0
1392;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Voltijd;2007;448.0;438.0;38.4;37.4;28.2;10.0
1393;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Voltijd;2008;480.0;472.0;39.7;38.8;29.7;8.0
1394;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Voltijd;2009;498.0;488.0;37.0;36.4;27.7;10.0
1395;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Voltijd;2010;507.0;497.0;36.4;36.5;28.0;10.0
1396;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Voltijd;2011;506.0;495.0;38.3;38.1;27.9;11.0
1397;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Voltijd;2012;519.0;506.0;38.3;38.4;28.7;13.0
1398;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Voltijd;2013;520.0;501.0;37.7;37.7;28.0;19.0
1399;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Voltijd;2014;540.0;519.0;39.9;40.0;30.6;21.0
1400;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal;2005;1.0;1.0;;;;0.0
1401;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal;2006;1.0;1.0;;;;0.0
1402;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal;2007;1.0;1.0;;;;0.0
1403;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal;2008;1.0;1.0;;;;0.0
1404;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal;2009;1.0;1.0;;;;0.0
1405;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal;2010;1.0;1.0;;;;0.0
1406;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal;2011;0.0;0.0;;;;0.0
1407;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal;2012;0.0;0.0;;;;0.0
1408;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal;2013;0.0;0.0;;;;0.0
1409;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal;2014;0.0;0.0;;;;0.0
1410;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Deeltijd;2005;1.0;1.0;;;;0.0
1411;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Deeltijd;2006;1.0;1.0;;;;0.0
1412;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Deeltijd;2007;1.0;1.0;;;;0.0
1413;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Deeltijd;2008;1.0;1.0;;;;0.0
1414;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Deeltijd;2009;0.0;0.0;;;;0.0
1415;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Deeltijd;2010;0.0;0.0;;;;0.0
1416;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Deeltijd;2011;0.0;0.0;;;;0.0
1417;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Deeltijd;2012;0.0;0.0;;;;0.0
1418;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Deeltijd;2013;0.0;0.0;;;;0.0
1419;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Deeltijd;2014;0.0;0.0;;;;0.0
1420;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Minder dan 12 uur per week;2005;0.0;0.0;;;;0.0
1421;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Minder dan 12 uur per week;2006;0.0;0.0;;;;0.0
1422;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Minder dan 12 uur per week;2007;0.0;0.0;;;;0.0
1423;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Minder dan 12 uur per week;2008;0.0;0.0;;;;0.0
