ID;WerkzameStoffen;Perioden;GrootteOppervlakteMetGebruik_1;OppervlakteInVanTotaalAreaal_2;OppervlakteInVanToepassingsgroep_3;GebruikPerJaar_4;GebruikInVanTotaalWerkzameStoffen_5;GebruikInVanToepassingsgroep_6
1787;"Mecoprop-P; loofdoding";2012;0.0;0.0;0.0;0;0.0;0.0
1788;"Metoxuron; loofdoding";1995;17831.0;2.2;13.3;21584;0.4;6.6
1789;"Metoxuron; loofdoding";1998;21479.0;2.6;13.6;19861;0.3;13.9
1790;"Metoxuron; loofdoding";2000;33108.0;4.2;22.8;30544;0.6;26.1
1791;"Metoxuron; loofdoding";2004;22279.0;2.7;15.5;21823;0.4;21.6
1792;"Metoxuron; loofdoding";2008;0.0;0.0;0.0;0;0.0;0.0
1793;"Metoxuron; loofdoding";2012;0.0;0.0;0.0;0;0.0;0.0
1794;"Paraquat-dichloride; loofdoding";1995;0.0;0.0;0.0;0;0.0;0.0
1795;"Paraquat-dichloride; loofdoding";1998;0.0;0.0;0.0;0;0.0;0.0
1796;"Paraquat-dichloride; loofdoding";2000;0.0;0.0;0.0;0;0.0;0.0
1797;"Paraquat-dichloride; loofdoding";2004;2320.0;0.3;1.6;1008;0.0;1.0
1798;"Paraquat-dichloride; loofdoding";2008;0.0;0.0;0.0;0;0.0;0.0
1799;"Paraquat-dichloride; loofdoding";2012;0.0;0.0;0.0;0;0.0;0.0
1800;Totaal stoffen tegen aaltjes (nematoden);1995;44754.0;5.6;100.0;56046;0.9;100.0
1801;Totaal stoffen tegen aaltjes (nematoden);1998;35526.0;4.3;100.0;47624;0.8;100.0
1802;Totaal stoffen tegen aaltjes (nematoden);2000;29095.0;3.6;100.0;48315;0.9;100.0
1803;Totaal stoffen tegen aaltjes (nematoden);2004;35075.0;4.2;100.0;67654;1.2;100.0
1804;Totaal stoffen tegen aaltjes (nematoden);2008;44933.0;5.5;100.0;97971;1.8;100.0
1805;Totaal stoffen tegen aaltjes (nematoden);2012;36003.0;4.6;100.0;51256;0.9;100.0
1806;"Aldicarb; tegen aaltjes (nematoden)";1995;38635.0;4.8;86.3;25598;0.4;45.7
1807;"Aldicarb; tegen aaltjes (nematoden)";1998;26267.0;3.2;74.4;22633;0.4;47.5
1808;"Aldicarb; tegen aaltjes (nematoden)";2000;10375.0;1.3;35.7;5727;0.1;11.9
1809;"Aldicarb; tegen aaltjes (nematoden)";2004;13203.0;1.6;37.6;9355;0.2;13.8
1810;"Aldicarb; tegen aaltjes (nematoden)";2008;0.0;0.0;0.0;0;0.0;0.0
1811;"Aldicarb; tegen aaltjes (nematoden)";2012;0.0;0.0;0.0;0;0.0;0.0
1812;Dazomet;1995;14.0;0.0;0.0;443;0.0;0.8
1813;Dazomet;1998;37.0;0.0;0.1;1368;0.0;2.9
1814;Dazomet;2000;618.0;0.1;2.1;13675;0.3;28.3
1815;Dazomet;2004;618.0;0.1;1.8;28085;0.5;41.5
1816;Dazomet;2008;1163.0;0.1;2.6;39634;0.7;40.5
1817;Dazomet;2012;439.0;0.1;1.2;7725;0.1;15.1
1818;"Ethoprofos; tegen aaltjes (nematoden)";1995;18153.0;2.3;40.6;28135;0.5;50.2
1819;"Ethoprofos; tegen aaltjes (nematoden)";1998;11083.0;1.4;31.4;16366;0.3;34.4
1820;"Ethoprofos; tegen aaltjes (nematoden)";2000;22291.0;2.8;76.6;28898;0.5;59.8
1821;"Ethoprofos; tegen aaltjes (nematoden)";2004;9130.0;1.1;26.0;18603;0.3;27.5
1822;"Ethoprofos; tegen aaltjes (nematoden)";2008;20665.0;2.5;46.0;36922;0.7;37.7
1823;"Ethoprofos; tegen aaltjes (nematoden)";2012;4813.0;0.6;13.4;7752;0.1;15.1
1824;Fenamifos;1995;223.0;0.0;0.5;845;0.0;1.5
1825;Fenamifos;1998;272.0;0.0;0.8;1112;0.0;2.3
1826;Fenamifos;2000;0.0;0.0;0.0;0;0.0;0.0
1827;Fenamifos;2004;235.0;0.0;0.7;376;0.0;0.6
1828;Fenamifos;2008;0.0;0.0;0.0;0;0.0;0.0
1829;Fenamifos;2012;0.0;0.0;0.0;0;0.0;0.0
1830;Fosthiazaat;1995;0.0;0.0;0.0;0;0.0;0.0
1831;Fosthiazaat;1998;0.0;0.0;0.0;0;0.0;0.0
1832;Fosthiazaat;2000;0.0;0.0;0.0;0;0.0;0.0
1833;Fosthiazaat;2004;2853.0;0.3;8.1;1614;0.0;2.4
1834;Fosthiazaat;2008;761.0;0.1;1.7;103;0.0;0.1
1835;Fosthiazaat;2012;856.0;0.1;2.4;307;0.0;0.6
1836;"Oxamyl; tegen aaltjes (nematoden)";1995;1760.0;0.2;3.9;1025;0.0;1.8
1837;"Oxamyl; tegen aaltjes (nematoden)";1998;4851.0;0.6;13.7;5824;0.1;12.2
1838;"Oxamyl; tegen aaltjes (nematoden)";2000;0.0;0.0;0.0;0;0.0;0.0
1839;"Oxamyl; tegen aaltjes (nematoden)";2004;16218.0;2.0;46.2;9619;0.2;14.2
1840;"Oxamyl; tegen aaltjes (nematoden)";2008;26635.0;3.3;59.3;21247;0.4;21.7
1841;"Oxamyl; tegen aaltjes (nematoden)";2012;30058.0;3.9;83.5;35472;0.6;69.2
1842;Totaal stoffen ontsmetting pootgoed;1995;13348.0;1.7;100.0;100398;1.7;100.0
1843;Totaal stoffen ontsmetting pootgoed;1998;21815.0;2.7;100.0;121659;2.0;100.0
1844;Totaal stoffen ontsmetting pootgoed;2000;27752.0;3.5;100.0;96412;1.8;100.0
1845;Totaal stoffen ontsmetting pootgoed;2004;11973.0;1.4;100.0;112057;2.1;100.0
1846;Totaal stoffen ontsmetting pootgoed;2008;43384.0;5.3;100.0;108355;2.0;100.0
1847;Totaal stoffen ontsmetting pootgoed;2012;18088.0;2.3;100.0;45163;0.8;100.0
1848;"Benomyl; ontsmetting pootgoed";1995;719.0;0.1;5.4;1141;0.0;1.1
1849;"Benomyl; ontsmetting pootgoed";1998;34.0;0.0;0.2;60;0.0;0.0
1850;"Benomyl; ontsmetting pootgoed";2000;322.0;0.0;1.2;134;0.0;0.1
1851;"Benomyl; ontsmetting pootgoed";2004;0.0;0.0;0.0;0;0.0;0.0
1852;"Benomyl; ontsmetting pootgoed";2008;0.0;0.0;0.0;0;0.0;0.0
1853;"Benomyl; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
1854;"Boscalid; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
1855;"Boscalid; ontsmetting pootgoed";1998;0.0;0.0;0.0;0;0.0;0.0
1856;"Boscalid; ontsmetting pootgoed";2000;0.0;0.0;0.0;0;0.0;0.0
1857;"Boscalid; ontsmetting pootgoed";2004;0.0;0.0;0.0;0;0.0;0.0
1858;"Boscalid; ontsmetting pootgoed";2008;153.0;0.0;0.4;127;0.0;0.1
1859;"Boscalid; ontsmetting pootgoed";2012;523.0;0.1;2.9;317;0.0;0.7
1860;"Captan; ontsmetting pootgoed";1995;10503.0;1.3;78.7;39197;0.7;38.9
1861;"Captan; ontsmetting pootgoed";1998;10168.0;1.2;46.9;37699;0.6;31.0
1862;"Captan; ontsmetting pootgoed";2000;10579.0;1.3;38.1;31482;0.6;32.7
1863;"Captan; ontsmetting pootgoed";2004;10087.0;1.2;84.2;37679;0.7;33.6
1864;"Captan; ontsmetting pootgoed";2008;7647.0;0.9;17.6;27836;0.5;25.7
1865;"Captan; ontsmetting pootgoed";2012;3261.0;0.4;18.0;10043;0.2;22.4
1866;"Carbendazim; ontsmetting pootgoed";1995;9727.0;1.2;72.9;14203;0.2;14.1
1867;"Carbendazim; ontsmetting pootgoed";1998;10908.0;1.3;50.3;16215;0.3;13.3
1868;"Carbendazim; ontsmetting pootgoed";2000;13573.0;1.7;48.9;15353;0.3;15.9
1869;"Carbendazim; ontsmetting pootgoed";2004;444.0;0.1;3.7;858;0.0;0.8
1870;"Carbendazim; ontsmetting pootgoed";2008;0.0;0.0;0.0;0;0.0;0.0
1871;"Carbendazim; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
1872;"Carfentrazone-ethyl;ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
1873;"Carfentrazone-ethyl;ontsmetting pootgoed";1998;0.0;0.0;0.0;0;0.0;0.0
1874;"Carfentrazone-ethyl;ontsmetting pootgoed";2000;0.0;0.0;0.0;0;0.0;0.0
1875;"Carfentrazone-ethyl;ontsmetting pootgoed";2004;0.0;0.0;0.0;0;0.0;0.0
1876;"Carfentrazone-ethyl;ontsmetting pootgoed";2008;3501.0;0.4;8.1;103;0.0;0.1
1877;"Carfentrazone-ethyl;ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
1878;"Chloorthalonil; ontsmetting pootgoed";1995;3154.0;0.4;23.6;8835;0.1;8.8
1879;"Chloorthalonil; ontsmetting pootgoed";1998;4095.0;0.5;18.9;6195;0.1;5.1
1880;"Chloorthalonil; ontsmetting pootgoed";2000;2248.0;0.3;8.1;5893;0.1;6.1
1881;"Chloorthalonil; ontsmetting pootgoed";2004;1358.0;0.2;11.3;2772;0.1;2.5
1882;"Chloorthalonil; ontsmetting pootgoed";2008;1069.0;0.1;2.5;2303;0.0;2.1
1883;"Chloorthalonil; ontsmetting pootgoed";2012;280.0;0.0;1.5;141;0.0;0.3
1884;"D-karvon; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
1885;"D-karvon; ontsmetting pootgoed";1998;0.0;0.0;0.0;0;0.0;0.0
1886;"D-karvon; ontsmetting pootgoed";2000;0.0;0.0;0.0;0;0.0;0.0
1887;"D-karvon; ontsmetting pootgoed";2004;0.0;0.0;0.0;0;0.0;0.0
1888;"D-karvon; ontsmetting pootgoed";2008;1946.0;0.2;4.5;1445;0.0;1.3
1889;"D-karvon; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
1890;"Diethofencarb; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
1891;"Diethofencarb; ontsmetting pootgoed";1998;631.0;0.1;2.9;216;0.0;0.2
1892;"Diethofencarb; ontsmetting pootgoed";2000;1058.0;0.1;3.8;233;0.0;0.2
1893;"Diethofencarb; ontsmetting pootgoed";2004;0.0;0.0;0.0;0;0.0;0.0
1894;"Diethofencarb; ontsmetting pootgoed";2008;0.0;0.0;0.0;0;0.0;0.0
1895;"Diethofencarb; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
1896;"Diquat dibromide; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
1897;"Diquat dibromide; ontsmetting pootgoed";1998;0.0;0.0;0.0;0;0.0;0.0
1898;"Diquat dibromide; ontsmetting pootgoed";2000;0.0;0.0;0.0;0;0.0;0.0
1899;"Diquat dibromide; ontsmetting pootgoed";2004;0.0;0.0;0.0;0;0.0;0.0
1900;"Diquat dibromide; ontsmetting pootgoed";2008;3501.0;0.4;8.1;438;0.0;0.4
1901;"Diquat dibromide; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
1902;"Fenmedifam; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
1903;"Fenmedifam; ontsmetting pootgoed";1998;0.0;0.0;0.0;0;0.0;0.0
1904;"Fenmedifam; ontsmetting pootgoed";2000;0.0;0.0;0.0;0;0.0;0.0
1905;"Fenmedifam; ontsmetting pootgoed";2004;0.0;0.0;0.0;0;0.0;0.0
1906;"Fenmedifam; ontsmetting pootgoed";2008;35.0;0.0;0.1;132;0.0;0.1
1907;"Fenmedifam; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
1908;"Fluazinam; ontsmetting pootgoed";1995;3780.0;0.5;28.3;4222;0.1;4.2
1909;"Fluazinam; ontsmetting pootgoed";1998;7153.0;0.9;33.0;6336;0.1;5.2
1910;"Fluazinam; ontsmetting pootgoed";2000;7173.0;0.9;25.8;5071;0.1;5.3
1911;"Fluazinam; ontsmetting pootgoed";2004;5418.0;0.7;45.3;4668;0.1;4.2
1912;"Fluazinam; ontsmetting pootgoed";2008;2757.0;0.3;6.4;4517;0.1;4.2
1913;"Fluazinam; ontsmetting pootgoed";2012;175.0;0.0;1.0;262;0.0;0.6
1914;"Flutolanil; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
1915;"Flutolanil; ontsmetting pootgoed";1998;67.0;0.0;0.3;167;0.0;0.1
1916;"Flutolanil; ontsmetting pootgoed";2000;359.0;0.0;1.3;986;0.0;1.0
1917;"Flutolanil; ontsmetting pootgoed";2004;0.0;0.0;0.0;0;0.0;0.0
1918;"Flutolanil; ontsmetting pootgoed";2008;0.0;0.0;0.0;0;0.0;0.0
1919;"Flutolanil; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
1920;"Folpet; ontsmetting pootgoed";1995;186.0;0.0;1.4;528;0.0;0.5
1921;"Folpet; ontsmetting pootgoed";1998;3085.0;0.4;14.2;7966;0.1;6.5
1922;"Folpet; ontsmetting pootgoed";2000;1245.0;0.2;4.5;2587;0.0;2.7
1923;"Folpet; ontsmetting pootgoed";2004;3170.0;0.4;26.5;9849;0.2;8.8
1924;"Folpet; ontsmetting pootgoed";2008;3410.0;0.4;7.9;7098;0.1;6.6
1925;"Folpet; ontsmetting pootgoed";2012;2269.0;0.3;12.5;5742;0.1;12.8
1926;"Formaldehyde; ontsmetting pootgoed";1995;3852.0;0.5;28.9;16621;0.3;16.5
1927;"Formaldehyde; ontsmetting pootgoed";1998;6093.0;0.7;28.1;22683;0.4;18.6
1928;"Formaldehyde; ontsmetting pootgoed";2000;3902.0;0.5;14.1;16918;0.3;17.5
1929;"Formaldehyde; ontsmetting pootgoed";2004;3903.0;0.5;32.6;17665;0.3;15.8
1930;"Formaldehyde; ontsmetting pootgoed";2008;1305.0;0.2;3.0;11306;0.2;10.4
1931;"Formaldehyde; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
1932;"Fosethyl-aluminium; ontsmetting pootgoed";1995;284.0;0.0;2.1;203;0.0;0.2
1933;"Fosethyl-aluminium; ontsmetting pootgoed";1998;0.0;0.0;0.0;0;0.0;0.0
1934;"Fosethyl-aluminium; ontsmetting pootgoed";2000;674.0;0.1;2.4;1350;0.0;1.4
1935;"Fosethyl-aluminium; ontsmetting pootgoed";2004;0.0;0.0;0.0;0;0.0;0.0
1936;"Fosethyl-aluminium; ontsmetting pootgoed";2008;0.0;0.0;0.0;0;0.0;0.0
1937;"Fosethyl-aluminium; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
1938;"Glyfosaat; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
1939;"Glyfosaat; ontsmetting pootgoed";1998;0.0;0.0;0.0;0;0.0;0.0
1940;"Glyfosaat; ontsmetting pootgoed";2000;0.0;0.0;0.0;0;0.0;0.0
1941;"Glyfosaat; ontsmetting pootgoed";2004;0.0;0.0;0.0;0;0.0;0.0
1942;"Glyfosaat; ontsmetting pootgoed";2008;1134.0;0.1;2.6;110;0.0;0.1
1943;"Glyfosaat; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
1944;Guazatine;1995;0.0;0.0;0.0;0;0.0;0.0
1945;Guazatine;1998;1960.0;0.2;9.0;88;0.0;0.1
1946;Guazatine;2000;3114.0;0.4;11.2;253;0.0;0.3
1947;Guazatine;2004;0.0;0.0;0.0;0;0.0;0.0
1948;Guazatine;2008;0.0;0.0;0.0;0;0.0;0.0
1949;Guazatine;2012;0.0;0.0;0.0;0;0.0;0.0
1950;Hymexazool;1995;0.0;0.0;0.0;0;0.0;0.0
1951;Hymexazool;1998;0.0;0.0;0.0;0;0.0;0.0
1952;Hymexazool;2000;5705.0;0.7;20.6;110;0.0;0.1
1953;Hymexazool;2004;0.0;0.0;0.0;0;0.0;0.0
1954;Hymexazool;2008;0.0;0.0;0.0;0;0.0;0.0
1955;Hymexazool;2012;0.0;0.0;0.0;0;0.0;0.0
1956;"Imazalil; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
1957;"Imazalil; ontsmetting pootgoed";1998;2171.0;0.3;10.0;117;0.0;0.1
1958;"Imazalil; ontsmetting pootgoed";2000;4861.0;0.6;17.5;351;0.0;0.4
1959;"Imazalil; ontsmetting pootgoed";2004;0.0;0.0;0.0;0;0.0;0.0
1960;"Imazalil; ontsmetting pootgoed";2008;2264.0;0.3;5.2;250;0.0;0.2
1961;"Imazalil; ontsmetting pootgoed";2012;2171.0;0.3;12.0;307;0.0;0.7
1962;"Imidacloprid; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
1963;"Imidacloprid; ontsmetting pootgoed";1998;0.0;0.0;0.0;0;0.0;0.0
1964;"Imidacloprid; ontsmetting pootgoed";2000;4684.0;0.6;16.9;495;0.0;0.5
1965;"Imidacloprid; ontsmetting pootgoed";2004;4532.0;0.5;37.9;742;0.0;0.7
1966;"Imidacloprid; ontsmetting pootgoed";2008;13848.0;1.7;31.9;1359;0.0;1.3
1967;"Imidacloprid; ontsmetting pootgoed";2012;1423.0;0.2;7.9;487;0.0;1.1
1968;"Iprodion; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
1969;"Iprodion; ontsmetting pootgoed";1998;0.0;0.0;0.0;0;0.0;0.0
1970;"Iprodion; ontsmetting pootgoed";2000;0.0;0.0;0.0;0;0.0;0.0
1971;"Iprodion; ontsmetting pootgoed";2004;556.0;0.1;4.6;118;0.0;0.1
1972;"Iprodion; ontsmetting pootgoed";2008;0.0;0.0;0.0;0;0.0;0.0
1973;"Iprodion; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
1974;Kresoxim-methyl;1995;0.0;0.0;0.0;0;0.0;0.0
1975;Kresoxim-methyl;1998;0.0;0.0;0.0;0;0.0;0.0
1976;Kresoxim-methyl;2000;0.0;0.0;0.0;0;0.0;0.0
1977;Kresoxim-methyl;2004;0.0;0.0;0.0;0;0.0;0.0
1978;Kresoxim-methyl;2008;0.0;0.0;0.0;0;0.0;0.0
1979;Kresoxim-methyl;2012;523.0;0.1;2.9;158;0.0;0.4
1980;"Mancozeb; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
1981;"Mancozeb; ontsmetting pootgoed";1998;0.0;0.0;0.0;0;0.0;0.0
1982;"Mancozeb; ontsmetting pootgoed";2000;0.0;0.0;0.0;0;0.0;0.0
1983;"Mancozeb; ontsmetting pootgoed";2004;0.0;0.0;0.0;0;0.0;0.0
1984;"Mancozeb; ontsmetting pootgoed";2008;4742.0;0.6;10.9;2561;0.0;2.4
1985;"Mancozeb; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
1986;"Mandipropamid; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
1987;"Mandipropamid; ontsmetting pootgoed";1998;0.0;0.0;0.0;0;0.0;0.0
1988;"Mandipropamid; ontsmetting pootgoed";2000;0.0;0.0;0.0;0;0.0;0.0
1989;"Mandipropamid; ontsmetting pootgoed";2004;0.0;0.0;0.0;0;0.0;0.0
1990;"Mandipropamid; ontsmetting pootgoed";2008;3501.0;0.4;8.1;115;0.0;0.1
1991;"Mandipropamid; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
1992;"Maneb; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
1993;"Maneb; ontsmetting pootgoed";1998;0.0;0.0;0.0;0;0.0;0.0
1994;"Maneb; ontsmetting pootgoed";2000;0.0;0.0;0.0;0;0.0;0.0
1995;"Maneb; ontsmetting pootgoed";2004;59.0;0.0;0.5;471;0.0;0.4
1996;"Maneb; ontsmetting pootgoed";2008;0.0;0.0;0.0;0;0.0;0.0
1997;"Maneb; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
1998;"Methiocarb; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
1999;"Methiocarb; ontsmetting pootgoed";1998;2788.0;0.3;12.9;161;0.0;0.1
2000;"Methiocarb; ontsmetting pootgoed";2000;0.0;0.0;0.0;0;0.0;0.0
2001;"Methiocarb; ontsmetting pootgoed";2004;0.0;0.0;0.0;0;0.0;0.0
2002;"Methiocarb; ontsmetting pootgoed";2008;0.0;0.0;0.0;0;0.0;0.0
2003;"Methiocarb; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
2004;"Pencycuron; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
2005;"Pencycuron; ontsmetting pootgoed";1998;0.0;0.0;0.0;0;0.0;0.0
2006;"Pencycuron; ontsmetting pootgoed";2000;0.0;0.0;0.0;0;0.0;0.0
2007;"Pencycuron; ontsmetting pootgoed";2004;0.0;0.0;0.0;0;0.0;0.0
2008;"Pencycuron; ontsmetting pootgoed";2008;14428.0;1.8;33.3;14634;0.3;13.5
2009;"Pencycuron; ontsmetting pootgoed";2012;6198.0;0.8;34.3;13055;0.2;29.1
2010;Pirimifos-methyl;1995;0.0;0.0;0.0;0;0.0;0.0
2011;Pirimifos-methyl;1998;0.0;0.0;0.0;0;0.0;0.0
2012;Pirimifos-methyl;2000;0.0;0.0;0.0;0;0.0;0.0
2013;Pirimifos-methyl;2004;0.0;0.0;0.0;0;0.0;0.0
2014;Pirimifos-methyl;2008;0.0;0.0;0.0;0;0.0;0.0
2015;Pirimifos-methyl;2012;1171.0;0.2;6.5;212;0.0;0.5
2016;"Prochloraz; ontsmetting pootgoed";1995;11181.0;1.4;83.8;11871;0.2;11.8
2017;"Prochloraz; ontsmetting pootgoed";1998;12952.0;1.6;59.7;12546;0.2;10.3
2018;"Prochloraz; ontsmetting pootgoed";2000;10737.0;1.3;38.7;10818;0.2;11.2
2019;"Prochloraz; ontsmetting pootgoed";2004;10862.0;1.3;90.7;12585;0.2;11.2
2020;"Prochloraz; ontsmetting pootgoed";2008;7289.0;0.9;16.8;9447;0.2;8.7
2021;"Prochloraz; ontsmetting pootgoed";2012;2553.0;0.3;14.1;2589;0.0;5.8
2022;"Procymidon; ontsmetting pootgoed";1995;1712.0;0.2;12.8;885;0.0;0.9
2023;"Procymidon; ontsmetting pootgoed";1998;875.0;0.1;4.0;565;0.0;0.5
2024;"Procymidon; ontsmetting pootgoed";2000;933.0;0.1;3.4;826;0.0;0.9
2025;"Procymidon; ontsmetting pootgoed";2004;1827.0;0.2;15.3;1006;0.0;0.9
2026;"Procymidon; ontsmetting pootgoed";2008;0.0;0.0;0.0;0;0.0;0.0
2027;"Procymidon; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
2028;"Propamocarb-hydrochloride; pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
2029;"Propamocarb-hydrochloride; pootgoed";1998;812.0;0.1;3.7;2290;0.0;1.9
2030;"Propamocarb-hydrochloride; pootgoed";2000;0.0;0.0;0.0;0;0.0;0.0
2031;"Propamocarb-hydrochloride; pootgoed";2004;0.0;0.0;0.0;0;0.0;0.0
2032;"Propamocarb-hydrochloride; pootgoed";2008;0.0;0.0;0.0;0;0.0;0.0
2033;"Propamocarb-hydrochloride; pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
2034;Prothioconazool;1995;0.0;0.0;0.0;0;0.0;0.0
2035;Prothioconazool;1998;0.0;0.0;0.0;0;0.0;0.0
2036;Prothioconazool;2000;0.0;0.0;0.0;0;0.0;0.0
2037;Prothioconazool;2004;0.0;0.0;0.0;0;0.0;0.0
2038;Prothioconazool;2008;0.0;0.0;0.0;0;0.0;0.0
2039;Prothioconazool;2012;2382.0;0.3;13.2;1110;0.0;2.5
2040;"Pyraclostrobin; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
2041;"Pyraclostrobin; ontsmetting pootgoed";1998;0.0;0.0;0.0;0;0.0;0.0
2042;"Pyraclostrobin; ontsmetting pootgoed";2000;0.0;0.0;0.0;0;0.0;0.0
2043;"Pyraclostrobin; ontsmetting pootgoed";2004;0.0;0.0;0.0;0;0.0;0.0
2044;"Pyraclostrobin; ontsmetting pootgoed";2008;3343.0;0.4;7.7;2344;0.0;2.2
2045;"Pyraclostrobin; ontsmetting pootgoed";2012;2269.0;0.3;12.5;1914;0.0;4.3
2046;"Thiabendazool; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
2047;"Thiabendazool; ontsmetting pootgoed";1998;496.0;0.1;2.3;1235;0.0;1.0
2048;"Thiabendazool; ontsmetting pootgoed";2000;791.0;0.1;2.8;953;0.0;1.0
2049;"Thiabendazool; ontsmetting pootgoed";2004;606.0;0.1;5.1;1232;0.0;1.1
2050;"Thiabendazool; ontsmetting pootgoed";2008;0.0;0.0;0.0;0;0.0;0.0
2051;"Thiabendazool; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
2052;"Thiamethoxam; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
2053;"Thiamethoxam; ontsmetting pootgoed";1998;0.0;0.0;0.0;0;0.0;0.0
2054;"Thiamethoxam; ontsmetting pootgoed";2000;0.0;0.0;0.0;0;0.0;0.0
2055;"Thiamethoxam; ontsmetting pootgoed";2004;0.0;0.0;0.0;0;0.0;0.0
2056;"Thiamethoxam; ontsmetting pootgoed";2008;0.0;0.0;0.0;0;0.0;0.0
2057;"Thiamethoxam; ontsmetting pootgoed";2012;4881.0;0.6;27.0;337;0.0;0.8
2058;"Thiofanaat-methyl; ontsmetting pootgoed";1995;567.0;0.1;4.2;1033;0.0;1.0
2059;"Thiofanaat-methyl; ontsmetting pootgoed";1998;2617.0;0.3;12.1;2270;0.0;1.9
2060;"Thiofanaat-methyl; ontsmetting pootgoed";2000;63.0;0.0;0.2;89;0.0;0.1
2061;"Thiofanaat-methyl; ontsmetting pootgoed";2004;8006.0;1.0;66.9;21394;0.4;19.1
2062;"Thiofanaat-methyl; ontsmetting pootgoed";2008;7288.0;0.9;16.8;20918;0.4;19.3
2063;"Thiofanaat-methyl; ontsmetting pootgoed";2012;3024.0;0.4;16.7;8016;0.1;17.9
2064;"Tolclofos-methyl; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
2065;"Tolclofos-methyl; ontsmetting pootgoed";1998;1345.0;0.2;6.2;1510;0.0;1.2
2066;"Tolclofos-methyl; ontsmetting pootgoed";2000;87.0;0.0;0.3;323;0.0;0.3
2067;"Tolclofos-methyl; ontsmetting pootgoed";2004;447.0;0.1;3.7;426;0.0;0.4
2068;"Tolclofos-methyl; ontsmetting pootgoed";2008;243.0;0.0;0.6;265;0.0;0.2
2069;"Tolclofos-methyl; ontsmetting pootgoed";2012;16.0;0.0;0.1;164;0.0;0.4
2070;"Tolylfluanide; ontsmetting pootgoed";1995;0.0;0.0;0.0;0;0.0;0.0
2071;"Tolylfluanide; ontsmetting pootgoed";1998;341.0;0.0;1.6;1528;0.0;1.3
2072;"Tolylfluanide; ontsmetting pootgoed";2000;328.0;0.0;1.2;183;0.0;0.2
2073;"Tolylfluanide; ontsmetting pootgoed";2004;41.0;0.0;0.3;158;0.0;0.1
2074;"Tolylfluanide; ontsmetting pootgoed";2008;0.0;0.0;0.0;0;0.0;0.0
2075;"Tolylfluanide; ontsmetting pootgoed";2012;0.0;0.0;0.0;0;0.0;0.0
2076;"Vinchlozolin; ontsmetting pootgoed";1995;1212.0;0.2;9.1;969;0.0;1.0
2077;"Vinchlozolin; ontsmetting pootgoed";1998;2366.0;0.3;10.9;1439;0.0;1.2
2078;"Vinchlozolin; ontsmetting pootgoed";2000;2245.0;0.3;8.1;1881;0.0;2.0
