ID;Afstudeerrichting;LeeftijdEnHerkomst;Geslacht;Peilmoment;Perioden;TotaalGeslaagden_1;GeslaagdenMetWerk_2;Werknemers_3;k_0105ABLandbouwEnVisserij_4;k_1045CFNijverheid_5;k_5052GHandel_6;k_55HHoreca_7;k_6064IVervoerEnCommunicatie_8;k_6567JFinancieleInstellingen_9;k_7074K1ZakDienstExclUitzendbranch_10;k_745K2Uitzendbranche_11;k_75LOpenbaarBestuur_12;k_80KOnderwijs_13;k_85NGezondheidsEnWelzijnszorg_14;k_90OCultuurEnOvDienstenIncl99_15;k_95PParticuliereHuishoudens_16;BedrijfstakSBIOnbekend_17;GemiddeldDagloonVanWerknemers_18;k_0105ABLandbouwEnVisserij_19;k_1045CFNijverheid_20;k_5052GHandel_21;k_55HHoreca_22;k_6064IVervoerEnCommunicatie_23;k_6567JFinancieleInstellingen_24;k_7074K1ZakDienstExclUitzendbranch_25;k_745K2Uitzendbranche_26;k_75LOpenbaarBestuur_27;k_80KOnderwijs_28;k_85NGezondheidsEnWelzijnszorg_29;k_90OCultuurEnOvDienstenIncl99_30;k_95PParticuliereHuishoudens_31;BedrijfstakSBIOnbekend_32;Zelfstandigen_33;k_0105ABLandbouwEnVisserij_34;k_1045CFNijverheid_35;k_5052GHandel_36;k_55HHoreca_37;k_6064IVervoerEnCommunicatie_38;k_6567JFinancieleInstellingen_39;k_7074K1ZakDienstExclUitzendbranch_40;k_745K2Uitzendbranche_41;k_75LOpenbaarBestuur_42;k_80KOnderwijs_43;k_85NGezondheidsEnWelzijnszorg_44;k_90OCultuurEnOvDienstenIncl99_45;k_95PParticuliereHuishoudens_46;BedrijfstakSBIOnbekend_47;GeslaagdenMetEenUitkering_48;Arbeidsongeschiktheidsuitkering_49;Bijstandsuitkering_50;Werkloosheidsuitkering_51;GeslaagdenDieVerderStuderen_52;VoltijdHogerOnderwijs_53;DeeltijdHogerOnderwijs_54;GeslaagdenMetAndereArbeidsmarktpos_55
2369;Economisch onderwijs (hbo);21 jaar;Vrouwen;Na 1/2 jaar;Cohort 1999/'00;760.0;430.0;420.0;0.0;30.0;50.0;20.0;30.0;50.0;110.0;90.0;10.0;10.0;10.0;20.0;0.0;10.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;190.0;190.0;0.0;140.0
2370;Economisch onderwijs (hbo);21 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1997/'98;470.0;300.0;300.0;0.0;20.0;30.0;10.0;30.0;60.0;80.0;40.0;10.0;0.0;10.0;20.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;120.0;120.0;0.0;50.0
2371;Economisch onderwijs (hbo);21 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1998/'99;620.0;350.0;350.0;0.0;30.0;40.0;10.0;40.0;50.0;100.0;50.0;10.0;0.0;10.0;10.0;0.0;10.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.0;170.0;0.0;90.0
2372;Economisch onderwijs (hbo);21 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2373;Economisch onderwijs (hbo);21 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1997/'98;470.0;310.0;310.0;0.0;20.0;30.0;10.0;30.0;50.0;90.0;40.0;10.0;0.0;10.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;90.0;0.0;70.0
2374;Economisch onderwijs (hbo);21 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2375;Economisch onderwijs (hbo);21 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2376;Economisch onderwijs (hbo);22 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1997/'98;2430.0;1220.0;1210.0;10.0;80.0;130.0;40.0;80.0;150.0;400.0;260.0;20.0;10.0;10.0;20.0;0.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;40.0;0.0;0.0;610.0;600.0;10.0;560.0
2377;Economisch onderwijs (hbo);22 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1998/'99;2540.0;1390.0;1380.0;10.0;80.0;140.0;70.0;70.0;170.0;420.0;320.0;20.0;10.0;30.0;50.0;0.0;10.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;30.0;0.0;0.0;690.0;680.0;10.0;430.0
2378;Economisch onderwijs (hbo);22 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1999/'00;2790.0;1530.0;1510.0;10.0;90.0;160.0;80.0;80.0;150.0;490.0;290.0;40.0;20.0;30.0;60.0;0.0;20.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;30.0;30.0;0.0;0.0;670.0;660.0;0.0;570.0
2379;Economisch onderwijs (hbo);22 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1997/'98;2430.0;1600.0;1590.0;0.0;130.0;170.0;60.0;110.0;260.0;530.0;210.0;50.0;20.0;20.0;30.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;500.0;500.0;0.0;310.0
2380;Economisch onderwijs (hbo);22 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1998/'99;2540.0;1590.0;1580.0;0.0;150.0;160.0;50.0;120.0;250.0;530.0;170.0;50.0;20.0;20.0;50.0;0.0;20.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;610.0;600.0;10.0;330.0
2381;Economisch onderwijs (hbo);22 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2382;Economisch onderwijs (hbo);22 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1997/'98;2430.0;1720.0;1710.0;0.0;190.0;190.0;60.0;100.0;280.0;580.0;150.0;60.0;20.0;30.0;40.0;0.0;10.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;20.0;10.0;10.0;0.0;410.0;400.0;10.0;290.0
2383;Economisch onderwijs (hbo);22 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2384;Economisch onderwijs (hbo);22 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2385;Economisch onderwijs (hbo);22 jaar;Mannen;Na 1/2 jaar;Cohort 1997/'98;950.0;460.0;460.0;0.0;30.0;60.0;10.0;30.0;50.0;190.0;70.0;10.0;0.0;0.0;10.0;0.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;270.0;270.0;0.0;210.0
2386;Economisch onderwijs (hbo);22 jaar;Mannen;Na 1/2 jaar;Cohort 1998/'99;1000.0;560.0;560.0;10.0;30.0;70.0;20.0;30.0;70.0;200.0;100.0;10.0;0.0;10.0;10.0;0.0;10.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;300.0;290.0;0.0;140.0
2387;Economisch onderwijs (hbo);22 jaar;Mannen;Na 1/2 jaar;Cohort 1999/'00;1080.0;600.0;590.0;0.0;40.0;70.0;20.0;40.0;60.0;230.0;70.0;20.0;10.0;10.0;10.0;0.0;10.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;300.0;300.0;0.0;170.0
2388;Economisch onderwijs (hbo);22 jaar;Mannen;Na 1 1/2 jaar;Cohort 1997/'98;950.0;610.0;610.0;0.0;50.0;70.0;10.0;30.0;90.0;260.0;50.0;20.0;0.0;0.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;240.0;240.0;0.0;100.0
2389;Economisch onderwijs (hbo);22 jaar;Mannen;Na 1 1/2 jaar;Cohort 1998/'99;1000.0;630.0;630.0;0.0;60.0;80.0;10.0;30.0;110.0;250.0;30.0;20.0;10.0;10.0;10.0;0.0;10.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;260.0;260.0;0.0;100.0
2390;Economisch onderwijs (hbo);22 jaar;Mannen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2391;Economisch onderwijs (hbo);22 jaar;Mannen;Na 2 1/2 jaar;Cohort 1997/'98;950.0;660.0;650.0;0.0;70.0;90.0;10.0;40.0;100.0;280.0;20.0;30.0;10.0;0.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;190.0;180.0;10.0;100.0
2392;Economisch onderwijs (hbo);22 jaar;Mannen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2393;Economisch onderwijs (hbo);22 jaar;Mannen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2394;Economisch onderwijs (hbo);22 jaar;Vrouwen;Na 1/2 jaar;Cohort 1997/'98;1480.0;760.0;760.0;10.0;50.0;70.0;30.0;50.0;90.0;220.0;200.0;10.0;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;20.0;0.0;0.0;340.0;330.0;0.0;360.0
2395;Economisch onderwijs (hbo);22 jaar;Vrouwen;Na 1/2 jaar;Cohort 1998/'99;1530.0;830.0;830.0;0.0;50.0;70.0;50.0;50.0;100.0;220.0;220.0;10.0;10.0;20.0;40.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;390.0;390.0;0.0;290.0
2396;Economisch onderwijs (hbo);22 jaar;Vrouwen;Na 1/2 jaar;Cohort 1999/'00;1710.0;930.0;930.0;10.0;50.0;90.0;60.0;50.0;100.0;250.0;220.0;20.0;10.0;20.0;50.0;0.0;10.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;370.0;360.0;0.0;400.0
2397;Economisch onderwijs (hbo);22 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1997/'98;1480.0;990.0;990.0;0.0;80.0;90.0;50.0;80.0;170.0;270.0;160.0;30.0;20.0;20.0;20.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;270.0;270.0;0.0;210.0
2398;Economisch onderwijs (hbo);22 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1998/'99;1530.0;960.0;950.0;0.0;90.0;80.0;40.0;80.0;130.0;280.0;150.0;30.0;20.0;10.0;30.0;0.0;10.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;350.0;340.0;10.0;220.0
2399;Economisch onderwijs (hbo);22 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2400;Economisch onderwijs (hbo);22 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1997/'98;1480.0;1060.0;1060.0;0.0;120.0;100.0;40.0;70.0;180.0;300.0;130.0;40.0;10.0;30.0;30.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;0.0;220.0;210.0;0.0;190.0
2401;Economisch onderwijs (hbo);22 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2402;Economisch onderwijs (hbo);22 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2403;Economisch onderwijs (hbo);23 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1997/'98;2850.0;1640.0;1630.0;10.0;110.0;190.0;70.0;80.0;220.0;490.0;320.0;40.0;20.0;30.0;50.0;0.0;;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;50.0;0.0;10.0;440.0;430.0;10.0;710.0
2404;Economisch onderwijs (hbo);23 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1998/'99;2930.0;1780.0;1770.0;10.0;120.0;220.0;80.0;90.0;210.0;530.0;380.0;30.0;10.0;20.0;50.0;0.0;10.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;30.0;0.0;0.0;500.0;490.0;10.0;620.0
2405;Economisch onderwijs (hbo);23 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1999/'00;2950.0;1790.0;1780.0;10.0;130.0;210.0;90.0;90.0;180.0;560.0;330.0;50.0;20.0;20.0;60.0;0.0;10.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;30.0;20.0;0.0;0.0;500.0;490.0;20.0;640.0
2406;Economisch onderwijs (hbo);23 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1997/'98;2850.0;2070.0;2040.0;10.0;190.0;210.0;60.0;130.0;360.0;680.0;220.0;60.0;20.0;30.0;70.0;0.0;10.0;;;;;;;;;;;;;;;;30.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;30.0;20.0;0.0;10.0;380.0;370.0;10.0;370.0
2407;Economisch onderwijs (hbo);23 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1998/'99;2930.0;2030.0;2010.0;10.0;180.0;230.0;60.0;120.0;300.0;680.0;220.0;80.0;20.0;20.0;70.0;0.0;20.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;20.0;10.0;0.0;10.0;420.0;420.0;10.0;460.0
2408;Economisch onderwijs (hbo);23 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2409;Economisch onderwijs (hbo);23 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1997/'98;2850.0;2210.0;2170.0;10.0;230.0;230.0;50.0;150.0;380.0;730.0;160.0;80.0;30.0;40.0;70.0;0.0;10.0;;;;;;;;;;;;;;;;40.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;0.0;0.0;290.0;270.0;10.0;350.0
2410;Economisch onderwijs (hbo);23 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2411;Economisch onderwijs (hbo);23 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2412;Economisch onderwijs (hbo);23 jaar;Mannen;Na 1/2 jaar;Cohort 1997/'98;1350.0;770.0;760.0;10.0;60.0;100.0;20.0;40.0;100.0;290.0;110.0;20.0;10.0;0.0;10.0;0.0;;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;240.0;240.0;10.0;310.0
2413;Economisch onderwijs (hbo);23 jaar;Mannen;Na 1/2 jaar;Cohort 1998/'99;1490.0;930.0;920.0;0.0;60.0;140.0;30.0;50.0;120.0;320.0;140.0;10.0;10.0;10.0;20.0;0.0;10.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;10.0;0.0;0.0;280.0;270.0;0.0;270.0
2414;Economisch onderwijs (hbo);23 jaar;Mannen;Na 1/2 jaar;Cohort 1999/'00;1390.0;830.0;830.0;0.0;70.0;120.0;30.0;40.0;90.0;310.0;100.0;30.0;10.0;0.0;20.0;0.0;10.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;280.0;280.0;10.0;260.0
2415;Economisch onderwijs (hbo);23 jaar;Mannen;Na 1 1/2 jaar;Cohort 1997/'98;1350.0;990.0;970.0;0.0;90.0;120.0;10.0;70.0;150.0;370.0;70.0;30.0;10.0;10.0;20.0;0.0;0.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;0.0;0.0;210.0;200.0;10.0;140.0
2416;Economisch onderwijs (hbo);23 jaar;Mannen;Na 1 1/2 jaar;Cohort 1998/'99;1490.0;1040.0;1020.0;10.0;90.0;130.0;20.0;60.0;160.0;400.0;70.0;30.0;10.0;10.0;30.0;0.0;10.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;0.0;10.0;240.0;240.0;0.0;200.0
2417;Economisch onderwijs (hbo);23 jaar;Mannen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2418;Economisch onderwijs (hbo);23 jaar;Mannen;Na 2 1/2 jaar;Cohort 1997/'98;1350.0;1040.0;1020.0;0.0;110.0;130.0;10.0;80.0;170.0;400.0;40.0;30.0;10.0;10.0;20.0;0.0;10.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;170.0;160.0;10.0;130.0
2419;Economisch onderwijs (hbo);23 jaar;Mannen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2420;Economisch onderwijs (hbo);23 jaar;Mannen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2421;Economisch onderwijs (hbo);23 jaar;Vrouwen;Na 1/2 jaar;Cohort 1997/'98;1510.0;870.0;870.0;0.0;50.0;100.0;50.0;40.0;120.0;200.0;220.0;20.0;10.0;20.0;30.0;0.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;30.0;0.0;0.0;200.0;190.0;10.0;410.0
2422;Economisch onderwijs (hbo);23 jaar;Vrouwen;Na 1/2 jaar;Cohort 1998/'99;1440.0;850.0;840.0;0.0;50.0;80.0;50.0;40.0;90.0;210.0;240.0;20.0;10.0;20.0;30.0;0.0;10.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;230.0;220.0;10.0;350.0
2423;Economisch onderwijs (hbo);23 jaar;Vrouwen;Na 1/2 jaar;Cohort 1999/'00;1560.0;950.0;950.0;10.0;60.0;100.0;60.0;50.0;100.0;250.0;240.0;20.0;20.0;20.0;40.0;0.0;10.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;220.0;210.0;10.0;380.0
2424;Economisch onderwijs (hbo);23 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1997/'98;1510.0;1080.0;1070.0;0.0;90.0;90.0;50.0;60.0;210.0;300.0;150.0;30.0;10.0;20.0;50.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;10.0;170.0;170.0;0.0;230.0
2425;Economisch onderwijs (hbo);23 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1998/'99;1440.0;990.0;990.0;0.0;90.0;100.0;40.0;60.0;140.0;280.0;150.0;50.0;10.0;20.0;40.0;0.0;10.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;180.0;180.0;10.0;260.0
2426;Economisch onderwijs (hbo);23 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2427;Economisch onderwijs (hbo);23 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1997/'98;1510.0;1170.0;1150.0;0.0;120.0;100.0;40.0;70.0;220.0;330.0;120.0;50.0;20.0;30.0;50.0;0.0;10.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;120.0;110.0;10.0;210.0
2428;Economisch onderwijs (hbo);23 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2429;Economisch onderwijs (hbo);23 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2430;Economisch onderwijs (hbo);24 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1997/'98;2160.0;1290.0;1270.0;10.0;80.0;160.0;40.0;60.0;150.0;390.0;290.0;20.0;10.0;20.0;40.0;0.0;;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;70.0;0.0;0.0;200.0;190.0;10.0;600.0
2431;Economisch onderwijs (hbo);24 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1998/'99;2170.0;1430.0;1410.0;0.0;100.0;160.0;60.0;80.0;140.0;450.0;290.0;40.0;20.0;10.0;50.0;0.0;10.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;230.0;230.0;10.0;470.0
2432;Economisch onderwijs (hbo);24 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1999/'00;2090.0;1330.0;1310.0;10.0;90.0;180.0;70.0;80.0;140.0;380.0;250.0;30.0;20.0;20.0;50.0;0.0;10.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;20.0;20.0;0.0;0.0;240.0;240.0;0.0;490.0
2433;Economisch onderwijs (hbo);24 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1997/'98;2160.0;1660.0;1640.0;0.0;140.0;200.0;30.0;100.0;260.0;560.0;180.0;60.0;30.0;20.0;60.0;0.0;10.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;10.0;0.0;10.0;160.0;150.0;10.0;320.0
2434;Economisch onderwijs (hbo);24 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1998/'99;2170.0;1640.0;1620.0;0.0;150.0;210.0;50.0;90.0;220.0;550.0;170.0;60.0;20.0;20.0;80.0;0.0;10.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;20.0;10.0;0.0;10.0;200.0;190.0;10.0;320.0
2435;Economisch onderwijs (hbo);24 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2436;Economisch onderwijs (hbo);24 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1997/'98;2160.0;1710.0;1680.0;0.0;140.0;230.0;30.0;110.0;260.0;580.0;130.0;80.0;30.0;20.0;70.0;0.0;20.0;;;;;;;;;;;;;;;;30.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;20.0;10.0;0.0;10.0;110.0;100.0;10.0;310.0
