ID;Geslacht;Leeftijd;DiagnoseIndelingBeldozo;Perioden;TotaalOverledenen_1;OverledenenPer10000Inwoners_2;VerpleegdagenVanKlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemiddeldeVerpleegduurOverledenen_5
1855;Totaal mannen en vrouwen;Totaal alle leeftijden;9.1 Maagzweer, zweer aan twaalfv. darm.;2012;153.0;0.1;1444.0;0.9;9.4
1856;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1981;307.0;0.2;6946.0;4.9;22.7
1857;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1982;334.0;0.2;7017.0;4.9;21.0
1858;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1983;318.0;0.2;6411.0;4.5;20.2
1859;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1984;294.0;0.2;6313.0;4.4;21.5
1860;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1985;305.0;0.2;6233.0;4.3;20.4
1861;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1986;332.0;0.2;7121.0;4.9;21.4
1862;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1987;292.0;0.2;5998.0;4.1;20.5
1863;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1988;307.0;0.2;6637.0;4.5;21.6
1864;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1989;319.0;0.2;6938.0;4.7;21.7
1865;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1990;282.0;0.2;5862.0;3.9;20.8
1866;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1991;268.0;0.2;5632.0;3.7;21.1
1867;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1992;333.0;0.2;6598.0;4.3;19.8
1868;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1993;271.0;0.2;5698.0;3.7;21.0
1869;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1994;252.0;0.2;5008.0;3.3;19.9
1870;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1995;283.0;0.2;4975.0;3.2;17.6
1871;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1996;320.0;0.2;7086.0;4.6;22.1
1872;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1997;332.0;0.2;6202.0;4.0;18.7
1873;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1998;355.0;0.2;7296.0;4.6;20.6
1874;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;1999;302.0;0.2;5599.0;3.5;18.5
1875;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;2000;354.0;0.2;5942.0;3.7;16.8
1876;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;2001;369.0;0.2;6518.0;4.1;17.7
1877;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;2002;366.0;0.2;6071.0;3.8;16.6
1878;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;2003;337.0;0.2;5450.0;3.4;16.2
1879;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;2004;291.0;0.2;4424.0;2.7;15.2
1880;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;2005;326.0;0.2;4896.0;3.0;15.0
1881;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;2006;356.0;0.2;5031.0;3.1;14.1
1882;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;2007;302.0;0.2;4352.0;2.7;14.4
1883;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;2008;317.0;0.2;4180.0;2.5;13.2
1884;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;2009;290.0;0.2;4333.0;2.6;14.9
1885;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;2010;290.0;0.2;3740.0;2.3;12.9
1886;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;2011;310.0;0.2;4080.0;2.4;13.2
1887;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2 Chronische leveraandoeningen;2012;291.0;0.2;3723.0;2.2;12.8
1888;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1981;127.0;0.1;2438.0;1.7;19.2
1889;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1982;162.0;0.1;3061.0;2.1;18.9
1890;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1983;152.0;0.1;2894.0;2.0;19.0
1891;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1984;146.0;0.1;2537.0;1.8;17.4
1892;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1985;149.0;0.1;2858.0;2.0;19.2
1893;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1986;148.0;0.1;2765.0;1.9;18.7
1894;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1987;137.0;0.1;2596.0;1.8;18.9
1895;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1988;157.0;0.1;3178.0;2.2;20.2
1896;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1989;179.0;0.1;3350.0;2.3;18.7
1897;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1990;161.0;0.1;2933.0;2.0;18.2
1898;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1991;147.0;0.1;2510.0;1.7;17.1
1899;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1992;189.0;0.1;3370.0;2.2;17.8
1900;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1993;143.0;0.1;2526.0;1.7;17.7
1901;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1994;147.0;0.1;2734.0;1.8;18.6
1902;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1995;167.0;0.1;2902.0;1.9;17.4
1903;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1996;196.0;0.1;3590.0;2.3;18.3
1904;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1997;209.0;0.1;3747.0;2.4;17.9
1905;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1998;219.0;0.1;4240.0;2.7;19.4
1906;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;1999;185.0;0.1;3144.0;2.0;17.0
1907;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2000;234.0;0.1;3659.0;2.3;15.6
1908;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2001;236.0;0.1;3563.0;2.2;15.1
1909;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2002;251.0;0.2;4014.0;2.5;16.0
1910;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2003;211.0;0.1;3164.0;2.0;15.0
1911;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2004;188.0;0.1;2420.0;1.5;12.9
1912;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2005;198.0;0.1;2911.0;1.8;14.7
1913;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2006;223.0;0.1;3078.0;1.9;13.8
1914;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2007;161.0;0.1;2201.0;1.3;13.7
1915;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2008;188.0;0.1;2472.0;1.5;13.1
1916;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2009;178.0;0.1;2172.0;1.3;12.2
1917;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2010;171.0;0.1;2184.0;1.3;12.8
1918;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2011;202.0;0.1;2507.0;1.5;12.4
1919;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2012;170.0;0.1;2316.0;1.4;13.6
1920;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1981;179.0;0.1;4508.0;3.2;25.1
1921;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1982;171.0;0.1;3956.0;2.8;23.1
1922;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1983;166.0;0.1;3516.0;2.4;21.2
1923;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1984;148.0;0.1;3776.0;2.6;25.5
1924;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1985;156.0;0.1;3375.0;2.3;21.6
1925;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1986;184.0;0.1;4356.0;3.0;23.7
1926;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1987;155.0;0.1;3402.0;2.3;21.9
1927;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1988;150.0;0.1;3459.0;2.3;23.1
1928;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1989;140.0;0.1;3588.0;2.4;25.6
1929;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1990;121.0;0.1;2929.0;2.0;24.2
1930;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1991;121.0;0.1;3122.0;2.1;25.9
1931;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1992;144.0;0.1;3228.0;2.1;22.4
1932;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1993;128.0;0.1;3172.0;2.1;24.8
1933;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1994;105.0;0.1;2274.0;1.5;21.7
1934;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1995;116.0;0.1;2073.0;1.3;17.9
1935;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1996;124.0;0.1;3496.0;2.3;28.2
1936;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1997;123.0;0.1;2455.0;1.6;20.0
1937;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1998;136.0;0.1;3056.0;1.9;22.5
1938;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;1999;117.0;0.1;2455.0;1.6;21.0
1939;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;2000;120.0;0.1;2283.0;1.4;19.0
1940;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;2001;133.0;0.1;2955.0;1.8;22.2
1941;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;2002;115.0;0.1;2057.0;1.3;17.9
1942;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;2003;126.0;0.1;2286.0;1.4;18.1
1943;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;2004;103.0;0.1;2004.0;1.2;19.5
1944;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;2005;128.0;0.1;1985.0;1.2;15.5
1945;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;2006;133.0;0.1;1953.0;1.2;14.7
1946;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;2007;141.0;0.1;2151.0;1.3;15.3
1947;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;2008;129.0;0.1;1708.0;1.0;13.2
1948;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;2009;112.0;0.1;2161.0;1.3;19.3
1949;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;2010;119.0;0.1;1556.0;0.9;13.1
1950;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;2011;108.0;0.1;1573.0;0.9;14.6
1951;Totaal mannen en vrouwen;Totaal alle leeftijden;9.2.2 Overige chron. leveraandoeningen;2012;121.0;0.1;1407.0;0.8;11.6
1952;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1981;2410.0;1.7;49157.0;34.5;20.4
1953;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1982;2362.0;1.7;46434.0;32.4;19.7
1954;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1983;2299.0;1.6;43224.0;30.1;18.8
1955;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1984;2264.0;1.6;44416.0;30.8;19.6
1956;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1985;2322.0;1.6;47900.0;33.0;20.6
1957;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1986;2369.0;1.6;43470.0;29.8;18.3
1958;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1987;2280.0;1.6;43616.0;29.7;19.1
1959;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1988;2255.0;1.5;42324.0;28.7;18.8
1960;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1989;2318.0;1.6;44691.0;30.1;19.3
1961;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1990;2406.0;1.6;44304.0;29.6;18.4
1962;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1991;2522.0;1.7;47521.0;31.5;18.8
1963;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1992;2596.0;1.7;45319.0;29.8;17.5
1964;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1993;2630.0;1.7;45768.0;29.9;17.4
1965;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1994;2684.0;1.7;43392.0;28.2;16.2
1966;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1995;2694.0;1.7;45234.0;29.3;16.8
1967;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1996;2685.0;1.7;46969.0;30.2;17.5
1968;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1997;2725.0;1.7;48523.0;31.1;17.8
1969;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1998;2777.0;1.8;49639.0;31.6;17.9
1970;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;1999;2759.0;1.7;46023.0;29.1;16.7
1971;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;2000;2860.0;1.8;47844.0;30.0;16.7
1972;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;2001;2754.0;1.7;42702.0;26.6;15.5
1973;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;2002;2831.0;1.8;41162.0;25.5;14.5
1974;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;2003;2897.0;1.8;41714.0;25.7;14.4
1975;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;2004;2773.0;1.7;38053.0;23.4;13.7
1976;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;2005;2599.0;1.6;36439.0;22.3;14.0
1977;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;2006;2665.0;1.6;36556.0;22.4;13.7
1978;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;2007;2586.0;1.6;35900.0;21.9;13.9
1979;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;2008;2729.0;1.7;38089.0;23.2;14.0
1980;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;2009;2636.0;1.6;34792.0;21.0;13.2
1981;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;2010;2591.0;1.6;33172.0;20.0;12.8
1982;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;2011;2335.0;1.4;27837.0;16.7;11.9
1983;Totaal mannen en vrouwen;Totaal alle leeftijden;9.3 Ov. zktn van de spijsverteringsorg.;2012;2286.0;1.4;26050.0;15.5;11.4
1984;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1981;194.0;0.1;7000.0;4.9;36.1
1985;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1982;182.0;0.1;8205.0;5.7;45.2
1986;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1983;203.0;0.1;8100.0;5.6;39.8
1987;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1984;225.0;0.2;8631.0;6.0;38.4
1988;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1985;189.0;0.1;8054.0;5.6;42.6
1989;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1986;214.0;0.1;8049.0;5.5;37.6
1990;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1987;189.0;0.1;6451.0;4.4;34.1
1991;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1988;209.0;0.1;7451.0;5.0;35.7
1992;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1989;213.0;0.1;8635.0;5.8;40.5
1993;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1990;233.0;0.2;8124.0;5.4;34.9
1994;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1991;240.0;0.2;9005.0;6.0;37.5
1995;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1992;206.0;0.1;7215.0;4.8;35.0
1996;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1993;223.0;0.1;8262.0;5.4;37.0
1997;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1994;201.0;0.1;6270.0;4.1;31.2
1998;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1995;200.0;0.1;5528.0;3.6;27.6
1999;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1996;165.0;0.1;4815.0;3.1;29.2
2000;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1997;179.0;0.1;5843.0;3.7;32.6
2001;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1998;197.0;0.1;6203.0;3.9;31.5
2002;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;1999;195.0;0.1;5849.0;3.7;30.0
2003;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2000;190.0;0.1;5164.0;3.2;27.2
2004;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2001;160.0;0.1;4427.0;2.8;27.7
2005;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2002;161.0;0.1;3801.0;2.4;23.6
2006;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2003;168.0;0.1;3827.0;2.4;22.8
2007;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2004;171.0;0.1;3852.0;2.4;22.5
2008;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2005;158.0;0.1;3704.0;2.3;23.4
2009;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2006;170.0;0.1;3544.0;2.2;20.8
2010;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2007;169.0;0.1;4013.0;2.4;23.7
2011;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2008;191.0;0.1;4500.0;2.7;23.6
2012;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2009;165.0;0.1;3255.0;2.0;19.7
2013;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2010;164.0;0.1;3147.0;1.9;19.2
2014;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2011;117.0;0.1;2005.0;1.2;17.1
2015;Totaal mannen en vrouwen;Totaal alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2012;146.0;0.1;2203.0;1.3;15.1
2016;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1981;362.0;0.3;12636.0;8.9;34.9
2017;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1982;344.0;0.2;12006.0;8.4;34.9
2018;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1983;335.0;0.2;10563.0;7.4;31.5
2019;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1984;361.0;0.3;11600.0;8.0;32.1
2020;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1985;378.0;0.3;12306.0;8.5;32.6
2021;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1986;366.0;0.3;11248.0;7.7;30.7
2022;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1987;368.0;0.3;11625.0;7.9;31.6
2023;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1988;373.0;0.3;12630.0;8.6;33.9
2024;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1989;380.0;0.3;11564.0;7.8;30.4
2025;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1990;411.0;0.3;11875.0;7.9;28.9
2026;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1991;385.0;0.3;12137.0;8.1;31.5
2027;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1992;422.0;0.3;12074.0;8.0;28.6
2028;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1993;373.0;0.2;9637.0;6.3;25.8
2029;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1994;379.0;0.2;9823.0;6.4;25.9
2030;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1995;378.0;0.2;10201.0;6.6;27.0
2031;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1996;398.0;0.3;10901.0;7.0;27.4
2032;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1997;389.0;0.2;10934.0;7.0;28.1
2033;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1998;381.0;0.2;11438.0;7.3;30.0
2034;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;1999;370.0;0.2;10170.0;6.4;27.5
2035;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;2000;362.0;0.2;8420.0;5.3;23.3
2036;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;2001;392.0;0.2;9299.0;5.8;23.7
2037;Totaal mannen en vrouwen;Totaal alle leeftijden;11 Ziekten van spieren, beenderen en ...;2002;364.0;0.2;7684.0;4.8;21.1
