ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;SoortHuishouden;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
609;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal thuiswonend;2008/'09;26500.0;1980.0;24520.0;7.5
610;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2004/'05;13040.0;1600.0;11430.0;12.3
611;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2005/'06;15930.0;1610.0;14310.0;10.1
612;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2006/'07;17420.0;1660.0;15760.0;9.5
613;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2007/'08;18670.0;1270.0;17400.0;6.8
614;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2008/'09;17980.0;1140.0;16830.0;6.4
615;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2004/'05;6360.0;1070.0;5290.0;16.8
616;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2005/'06;7830.0;1220.0;6610.0;15.6
617;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2006/'07;8530.0;1140.0;7390.0;13.4
618;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2007/'08;9180.0;1070.0;8120.0;11.6
619;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2008/'09;8530.0;840.0;7690.0;9.8
620;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal eigen huishouden;2004/'05;310.0;90.0;220.0;29.4
621;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal eigen huishouden;2005/'06;340.0;80.0;260.0;22.7
622;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal eigen huishouden;2006/'07;390.0;110.0;280.0;28.2
623;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal eigen huishouden;2007/'08;380.0;70.0;310.0;18.8
624;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal eigen huishouden;2008/'09;150.0;40.0;110.0;25.3
625;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Eigen huishouden, alleenstaand;2004/'05;250.0;70.0;180.0;27.9
626;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Eigen huishouden, alleenstaand;2005/'06;290.0;70.0;220.0;22.5
627;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Eigen huishouden, alleenstaand;2006/'07;330.0;100.0;230.0;29.8
628;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Eigen huishouden, alleenstaand;2007/'08;320.0;60.0;260.0;18.5
629;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Eigen huishouden, alleenstaand;2008/'09;120.0;30.0;90.0;26.5
630;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Eigen huishouden, overig;2004/'05;60.0;20.0;40.0;35.6
631;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Eigen huishouden, overig;2005/'06;50.0;10.0;40.0;24.0
632;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Eigen huishouden, overig;2006/'07;50.0;10.0;40.0;18.5
633;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Eigen huishouden, overig;2007/'08;50.0;10.0;40.0;20.8
634;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Eigen huishouden, overig;2008/'09;30.0;;20.0;
635;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal overige huishoudens;2004/'05;670.0;200.0;470.0;29.7
636;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal overige huishoudens;2005/'06;840.0;230.0;610.0;27.4
637;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal overige huishoudens;2006/'07;1090.0;260.0;830.0;23.6
638;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal overige huishoudens;2007/'08;850.0;180.0;670.0;20.6
639;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal overige huishoudens;2008/'09;1060.0;180.0;870.0;17.3
640;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;IIT-bewoner;2004/'05;260.0;110.0;150.0;43.5
641;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;IIT-bewoner;2005/'06;350.0;120.0;230.0;34.3
642;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;IIT-bewoner;2006/'07;390.0;140.0;250.0;36.1
643;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;IIT-bewoner;2007/'08;360.0;100.0;250.0;28.7
644;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;IIT-bewoner;2008/'09;390.0;100.0;280.0;27.0
645;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Overig en onbekend;2004/'05;410.0;90.0;320.0;21.0
646;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Overig en onbekend;2005/'06;500.0;110.0;390.0;22.5
647;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Overig en onbekend;2006/'07;700.0;120.0;590.0;16.8
648;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Overig en onbekend;2007/'08;490.0;70.0;420.0;14.8
649;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Overig en onbekend;2008/'09;670.0;80.0;590.0;11.6
650;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal soort huishouden;2004/'05;15530.0;1790.0;13740.0;11.5
651;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal soort huishouden;2005/'06;18730.0;1880.0;16850.0;10.0
652;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal soort huishouden;2006/'07;20450.0;1840.0;18610.0;9.0
653;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal soort huishouden;2007/'08;21490.0;1430.0;20060.0;6.6
654;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal soort huishouden;2008/'09;20550.0;1180.0;19360.0;5.7
655;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal thuiswonend;2004/'05;14870.0;1630.0;13240.0;11.0
656;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal thuiswonend;2005/'06;17940.0;1690.0;16250.0;9.4
657;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal thuiswonend;2006/'07;19500.0;1650.0;17850.0;8.5
658;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal thuiswonend;2007/'08;20680.0;1300.0;19390.0;6.3
659;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal thuiswonend;2008/'09;19760.0;1060.0;18700.0;5.4
660;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2004/'05;10270.0;1000.0;9270.0;9.7
661;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2005/'06;12410.0;1000.0;11410.0;8.0
662;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2006/'07;13510.0;1030.0;12480.0;7.6
663;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2007/'08;14280.0;740.0;13540.0;5.2
664;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2008/'09;13760.0;640.0;13120.0;4.7
665;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2004/'05;4600.0;630.0;3970.0;13.8
666;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2005/'06;5530.0;700.0;4840.0;12.6
667;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2006/'07;5990.0;620.0;5370.0;10.4
668;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2007/'08;6400.0;560.0;5840.0;8.7
669;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2008/'09;5990.0;420.0;5570.0;7.0
670;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal eigen huishouden;2004/'05;210.0;50.0;160.0;25.8
671;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal eigen huishouden;2005/'06;230.0;50.0;180.0;20.6
672;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal eigen huishouden;2006/'07;240.0;60.0;190.0;23.8
673;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal eigen huishouden;2007/'08;230.0;30.0;190.0;14.9
674;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal eigen huishouden;2008/'09;80.0;20.0;60.0;23.8
675;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Eigen huishouden, alleenstaand;2004/'05;170.0;40.0;130.0;23.8
676;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Eigen huishouden, alleenstaand;2005/'06;200.0;40.0;160.0;20.9
677;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Eigen huishouden, alleenstaand;2006/'07;210.0;50.0;160.0;23.2
678;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Eigen huishouden, alleenstaand;2007/'08;200.0;30.0;170.0;13.7
679;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Eigen huishouden, alleenstaand;2008/'09;60.0;20.0;50.0;24.2
680;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Eigen huishouden, overig;2004/'05;40.0;10.0;20.0;35.1
681;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Eigen huishouden, overig;2005/'06;30.0;;30.0;
682;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Eigen huishouden, overig;2006/'07;30.0;;20.0;
683;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Eigen huishouden, overig;2007/'08;30.0;;20.0;
684;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Eigen huishouden, overig;2008/'09;20.0;;10.0;
685;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal overige huishoudens;2004/'05;440.0;100.0;340.0;23.0
686;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal overige huishoudens;2005/'06;560.0;140.0;420.0;24.8
687;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal overige huishoudens;2006/'07;710.0;130.0;570.0;18.8
688;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal overige huishoudens;2007/'08;580.0;100.0;480.0;16.8
689;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal overige huishoudens;2008/'09;710.0;100.0;610.0;14.3
690;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;IIT-bewoner;2004/'05;150.0;60.0;90.0;38.4
691;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;IIT-bewoner;2005/'06;220.0;70.0;150.0;30.1
692;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;IIT-bewoner;2006/'07;220.0;70.0;160.0;29.4
693;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;IIT-bewoner;2007/'08;220.0;50.0;170.0;24.2
694;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;IIT-bewoner;2008/'09;220.0;40.0;180.0;18.5
695;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Overig en onbekend;2004/'05;300.0;50.0;250.0;15.4
696;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Overig en onbekend;2005/'06;340.0;70.0;270.0;21.3
697;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Overig en onbekend;2006/'07;490.0;70.0;420.0;14.0
698;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Overig en onbekend;2007/'08;360.0;40.0;320.0;12.2
699;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Overig en onbekend;2008/'09;490.0;60.0;430.0;12.4
700;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2004/'05;4850.0;1170.0;3680.0;24.2
701;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2005/'06;6210.0;1260.0;4950.0;20.3
702;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2006/'07;6980.0;1330.0;5650.0;19.1
703;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2007/'08;7590.0;1160.0;6430.0;15.3
704;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal soort huishouden;2008/'09;7160.0;1020.0;6140.0;14.2
705;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2004/'05;4530.0;1040.0;3490.0;23.0
706;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2005/'06;5810.0;1140.0;4670.0;19.6
707;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2006/'07;6460.0;1160.0;5300.0;17.9
708;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2007/'08;7170.0;1040.0;6120.0;14.6
709;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal thuiswonend;2008/'09;6740.0;920.0;5830.0;13.6
710;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2004/'05;2770.0;600.0;2170.0;21.7
711;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2005/'06;3520.0;610.0;2910.0;17.4
712;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2006/'07;3910.0;640.0;3280.0;16.2
713;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2007/'08;4380.0;530.0;3850.0;12.1
714;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2008/'09;4210.0;500.0;3710.0;11.9
715;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2004/'05;1760.0;440.0;1320.0;24.9
716;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2005/'06;2290.0;530.0;1770.0;22.9
717;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2006/'07;2540.0;520.0;2020.0;20.4
718;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2007/'08;2780.0;510.0;2270.0;18.4
719;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Thuiswonend, 1 ouder/verzorger;2008/'09;2530.0;420.0;2120.0;16.4
720;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2004/'05;100.0;40.0;60.0;36.6
721;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2005/'06;110.0;30.0;80.0;27.0
722;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2006/'07;140.0;50.0;90.0;35.9
723;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2007/'08;150.0;40.0;110.0;24.8
724;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal eigen huishouden;2008/'09;70.0;20.0;50.0;27.3
725;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2004/'05;80.0;30.0;50.0;36.7
726;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2005/'06;90.0;20.0;70.0;25.8
727;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2006/'07;120.0;50.0;70.0;41.3
728;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2007/'08;130.0;30.0;90.0;26.0
729;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Eigen huishouden, alleenstaand;2008/'09;60.0;20.0;40.0;29.1
730;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2004/'05;20.0;;10.0;
731;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2005/'06;20.0;;10.0;
732;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2006/'07;20.0;;20.0;
733;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2007/'08;20.0;;20.0;
734;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Eigen huishouden, overig;2008/'09;10.0;;;
735;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2004/'05;230.0;100.0;130.0;43.1
736;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2005/'06;280.0;90.0;190.0;32.5
737;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2006/'07;390.0;130.0;260.0;32.5
738;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2007/'08;270.0;80.0;190.0;29.0
739;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal overige huishoudens;2008/'09;350.0;80.0;270.0;23.3
740;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;IIT-bewoner;2004/'05;110.0;60.0;60.0;50.0
741;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;IIT-bewoner;2005/'06;130.0;50.0;80.0;41.4
742;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;IIT-bewoner;2006/'07;170.0;80.0;90.0;44.9
743;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;IIT-bewoner;2007/'08;140.0;50.0;90.0;35.8
744;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;IIT-bewoner;2008/'09;170.0;60.0;110.0;37.9
745;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Overig en onbekend;2004/'05;110.0;40.0;70.0;36.0
746;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Overig en onbekend;2005/'06;160.0;40.0;120.0;25.2
747;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Overig en onbekend;2006/'07;220.0;50.0;170.0;22.9
748;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Overig en onbekend;2007/'08;130.0;30.0;100.0;22.0
749;Totaal mannen en vrouwen;0;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Overig en onbekend;2008/'09;180.0;20.0;160.0;9.6
750;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2004/'05;359550.0;35570.0;323980.0;9.9
751;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2005/'06;403920.0;34810.0;369110.0;8.6
752;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2006/'07;413540.0;34830.0;378710.0;8.4
753;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2007/'08;422490.0;35140.0;387350.0;8.3
754;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal soort huishouden;2008/'09;426940.0;32330.0;394620.0;7.6
755;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2004/'05;315610.0;28010.0;287600.0;8.9
756;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2005/'06;350750.0;26950.0;323800.0;7.7
757;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2006/'07;354700.0;26700.0;328000.0;7.5
758;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2007/'08;371350.0;27990.0;343360.0;7.5
759;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal thuiswonend;2008/'09;376460.0;26170.0;350290.0;7.0
760;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2004/'05;262570.0;20810.0;241760.0;7.9
761;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2005/'06;288430.0;19210.0;269210.0;6.7
762;Totaal mannen en vrouwen;0;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Thuiswonend, 2 ouders/verzorgers;2006/'07;290550.0;18650.0;271910.0;6.4
