ID;Geslacht;Leeftijd;BurgerlijkeStaat;Herkomstland;GeboortelandOuders;Perioden;PersonenMetPensioenaanspraken_1;BrutoJaarbedragOpgebouwdPensioen_2;BrutoJaarbedragTeBereikenPensioen_3
2602;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2022;306730.0;755601.0;3015111.0
2603;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2023;321420.0;772418.0;3288415.0
2604;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;164680.0;633883.0;1994600.0
2605;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;174040.0;675508.0;2113946.0
2606;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;181750.0;799200.0;2507031.0
2607;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;190280.0;806974.0;2621989.0
2608;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2020;;;
2609;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2021;;;
2610;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2022;;;
2611;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2023;;;
2612;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Buiten Europa;Onbekend;2020;;;
2613;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Buiten Europa;Onbekend;2021;;;
2614;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Buiten Europa;Onbekend;2022;;;
2615;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Buiten Europa;Onbekend;2023;;;
2616;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Totaal;2020;5540.0;1014.0;1458.0
2617;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Totaal;2021;4550.0;823.0;1222.0
2618;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Totaal;2022;3570.0;695.0;1177.0
2619;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Totaal;2023;2700.0;534.0;935.0
2620;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in Nederland;2020;0.0;0.0;0.0
2621;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in Nederland;2021;0.0;0.0;0.0
2622;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in Nederland;2022;0.0;0.0;0.0
2623;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in Nederland;2023;0.0;0.0;0.0
2624;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Geboren buiten Nederland;2020;5530.0;998.0;1413.0
2625;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Geboren buiten Nederland;2021;4550.0;801.0;1168.0
2626;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Geboren buiten Nederland;2022;3570.0;661.0;1079.0
2627;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Geboren buiten Nederland;2023;2700.0;534.0;935.0
2628;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2020;;;
2629;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2021;;;
2630;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2022;;;
2631;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023;;;
2632;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouders in NL;2020;;;
2633;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouders in NL;2021;;;
2634;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouders in NL;2022;;;
2635;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Geboren in NL, ouders in NL;2023;;;
2636;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Onbekend;2020;0.0;;
2637;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Onbekend;2021;10.0;22.0;54.0
2638;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Onbekend;2022;10.0;34.0;98.0
2639;Totaal mannen en vrouwen;53700;Totaal burgerlijke staat;Onbekend herkomstland;Onbekend;2023;0.0;0.0;0.0
2640;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Totaal;2020;931380.0;3455402.0;10758412.0
2641;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Totaal;2021;966760.0;3555180.0;10966274.0
2642;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Totaal;2022;997810.0;4047540.0;12740379.0
2643;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Totaal;2023;1031980.0;3999233.0;13101918.0
2644;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Geboren in Nederland;2020;672730.0;3052683.0;9238296.0
2645;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Geboren in Nederland;2021;687120.0;3120478.0;9343959.0
2646;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Geboren in Nederland;2022;690970.0;3502368.0;10573381.0
2647;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Geboren in Nederland;2023;699360.0;3431454.0;10730875.0
2648;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Geboren buiten Nederland;2020;258640.0;402702.0;1520071.0
2649;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Geboren buiten Nederland;2021;279640.0;434680.0;1622261.0
2650;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Geboren buiten Nederland;2022;306840.0;545146.0;2166934.0
2651;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Geboren buiten Nederland;2023;332620.0;567779.0;2371043.0
2652;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;99580.0;335860.0;1078559.0
2653;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;104810.0;354520.0;1133819.0
2654;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;108920.0;415826.0;1343132.0
2655;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;113530.0;414587.0;1388990.0
2656;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Geboren in NL, ouders in NL;2020;573150.0;2716823.0;8159737.0
2657;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Geboren in NL, ouders in NL;2021;582310.0;2765958.0;8210140.0
2658;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Geboren in NL, ouders in NL;2022;582050.0;3086542.0;9230249.0
2659;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Geboren in NL, ouders in NL;2023;585820.0;3016867.0;9341885.0
2660;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Onbekend;2020;0.0;;
2661;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Onbekend;2021;10.0;22.0;54.0
2662;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Onbekend;2022;10.0;26.0;64.0
2663;Totaal mannen en vrouwen;53700;Ongehuwd;Totaal;Onbekend;2023;0.0;0.0;0.0
2664;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Totaal;2020;573150.0;2716823.0;8159737.0
2665;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Totaal;2021;582310.0;2765958.0;8210140.0
2666;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Totaal;2022;582050.0;3086542.0;9230249.0
2667;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Totaal;2023;585820.0;3016867.0;9341885.0
2668;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Geboren in Nederland;2020;573150.0;2716823.0;8159737.0
2669;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Geboren in Nederland;2021;582310.0;2765958.0;8210140.0
2670;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Geboren in Nederland;2022;582050.0;3086542.0;9230249.0
2671;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Geboren in Nederland;2023;585820.0;3016867.0;9341885.0
2672;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Geboren buiten Nederland;2020;;;
2673;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Geboren buiten Nederland;2021;;;
2674;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Geboren buiten Nederland;2022;;;
2675;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Geboren buiten Nederland;2023;;;
2676;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;;
2677;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;;
2678;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;;
2679;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;;
2680;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Geboren in NL, ouders in NL;2020;573150.0;2716823.0;8159737.0
2681;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Geboren in NL, ouders in NL;2021;582310.0;2765958.0;8210140.0
2682;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Geboren in NL, ouders in NL;2022;582050.0;3086542.0;9230249.0
2683;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Geboren in NL, ouders in NL;2023;585820.0;3016867.0;9341885.0
2684;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Onbekend;2020;;;
2685;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Onbekend;2021;;;
2686;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Onbekend;2022;;;
2687;Totaal mannen en vrouwen;53700;Ongehuwd;Nederland;Onbekend;2023;;;
2688;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Totaal;2020;169450.0;295549.0;1086740.0
2689;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Totaal;2021;184480.0;317363.0;1138545.0
2690;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Totaal;2022;203950.0;395203.0;1487732.0
2691;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Totaal;2023;223710.0;408120.0;1612211.0
2692;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Geboren in Nederland;2020;23660.0;91623.0;281259.0
2693;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Geboren in Nederland;2021;23940.0;93504.0;283753.0
2694;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Geboren in Nederland;2022;23950.0;105199.0;322345.0
2695;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Geboren in Nederland;2023;24130.0;102015.0;323187.0
2696;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2020;145790.0;203926.0;805481.0
2697;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2021;160540.0;223859.0;854792.0
2698;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2022;180000.0;290004.0;1165387.0
2699;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2023;199580.0;306105.0;1289023.0
2700;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;23660.0;91623.0;281259.0
2701;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;23940.0;93504.0;283753.0
2702;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;23950.0;105199.0;322345.0
2703;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;24130.0;102015.0;323187.0
2704;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;;
2705;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;;
2706;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;;
2707;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;;
2708;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Onbekend;2020;;;
2709;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Onbekend;2021;;;
2710;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Onbekend;2022;;;
2711;Totaal mannen en vrouwen;53700;Ongehuwd;Europa (exclusief Nederland);Onbekend;2023;;;
2712;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Totaal;2020;188570.0;442884.0;1511572.0
2713;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Totaal;2021;199780.0;471717.0;1617229.0
2714;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Totaal;2022;211640.0;565647.0;2021991.0
2715;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Totaal;2023;222270.0;574127.0;2147467.0
2716;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Geboren in Nederland;2020;75920.0;244237.0;797300.0
2717;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Geboren in Nederland;2021;80870.0;261016.0;850066.0
2718;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Geboren in Nederland;2022;84970.0;310627.0;1020788.0
2719;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Geboren in Nederland;2023;89400.0;312572.0;1065803.0
2720;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Geboren buiten Nederland;2020;112650.0;198647.0;714271.0
2721;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Geboren buiten Nederland;2021;118920.0;210701.0;767163.0
2722;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Geboren buiten Nederland;2022;126670.0;255020.0;1001204.0
2723;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Geboren buiten Nederland;2023;132870.0;261555.0;1081663.0
2724;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;75920.0;244237.0;797300.0
2725;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;80870.0;261016.0;850066.0
2726;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;84970.0;310627.0;1020788.0
2727;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;89400.0;312572.0;1065803.0
2728;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Geboren in NL, ouders in NL;2020;;;
2729;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Geboren in NL, ouders in NL;2021;;;
2730;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Geboren in NL, ouders in NL;2022;;;
2731;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Geboren in NL, ouders in NL;2023;;;
2732;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Onbekend;2020;;;
2733;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Onbekend;2021;;;
2734;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Onbekend;2022;;;
2735;Totaal mannen en vrouwen;53700;Ongehuwd;Buiten Europa;Onbekend;2023;;;
2736;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Totaal;2020;210.0;146.0;363.0
2737;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Totaal;2021;190.0;142.0;360.0
2738;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Totaal;2022;170.0;148.0;407.0
2739;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Totaal;2023;180.0;119.0;356.0
2740;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Geboren in Nederland;2020;0.0;0.0;0.0
2741;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Geboren in Nederland;2021;0.0;0.0;0.0
2742;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Geboren in Nederland;2022;0.0;0.0;0.0
2743;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Geboren in Nederland;2023;0.0;0.0;0.0
2744;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Geboren buiten Nederland;2020;200.0;130.0;318.0
2745;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Geboren buiten Nederland;2021;190.0;120.0;306.0
2746;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Geboren buiten Nederland;2022;170.0;122.0;343.0
2747;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Geboren buiten Nederland;2023;180.0;119.0;356.0
2748;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2020;;;
2749;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2021;;;
2750;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2022;;;
2751;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023;;;
2752;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2020;;;
2753;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2021;;;
2754;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2022;;;
2755;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023;;;
2756;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Onbekend;2020;0.0;;
2757;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Onbekend;2021;10.0;22.0;54.0
2758;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Onbekend;2022;10.0;26.0;64.0
2759;Totaal mannen en vrouwen;53700;Ongehuwd;Onbekend herkomstland;Onbekend;2023;0.0;0.0;0.0
2760;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Totaal;2020;985920.0;4990008.0;14978742.0
2761;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Totaal;2021;997110.0;5080217.0;15086623.0
2762;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Totaal;2022;1011310.0;5766323.0;17373682.0
2763;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Totaal;2023;1031560.0;5720429.0;17935150.0
2764;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Geboren in Nederland;2020;774770.0;4431007.0;12819522.0
2765;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Geboren in Nederland;2021;777290.0;4491033.0;12840631.0
2766;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Geboren in Nederland;2022;777370.0;5039953.0;14463694.0
2767;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Geboren in Nederland;2023;782320.0;4976593.0;14754338.0
2768;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Geboren buiten Nederland;2020;211160.0;559001.0;2159219.0
2769;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Geboren buiten Nederland;2021;219820.0;589184.0;2245992.0
2770;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Geboren buiten Nederland;2022;233940.0;726370.0;2909988.0
2771;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Geboren buiten Nederland;2023;249240.0;743836.0;3180812.0
2772;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;91430.0;437516.0;1343659.0
2773;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;95230.0;460713.0;1403187.0
2774;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;98400.0;540384.0;1640991.0
2775;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;102290.0;545105.0;1713368.0
2776;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Geboren in NL, ouders in NL;2020;683340.0;3993490.0;11475863.0
2777;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Geboren in NL, ouders in NL;2021;682050.0;4030319.0;11437445.0
2778;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Geboren in NL, ouders in NL;2022;678970.0;4499569.0;12822703.0
2779;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Geboren in NL, ouders in NL;2023;680030.0;4431488.0;13040970.0
2780;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Onbekend;2020;0.0;0.0;0.0
2781;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Onbekend;2021;0.0;0.0;0.0
2782;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Onbekend;2022;0.0;0.0;0.0
2783;Totaal mannen en vrouwen;53700;Gehuwd;Totaal;Onbekend;2023;0.0;0.0;0.0
2784;Totaal mannen en vrouwen;53700;Gehuwd;Nederland;Totaal;2020;683340.0;3993490.0;11475863.0
2785;Totaal mannen en vrouwen;53700;Gehuwd;Nederland;Totaal;2021;682050.0;4030319.0;11437445.0
2786;Totaal mannen en vrouwen;53700;Gehuwd;Nederland;Totaal;2022;678970.0;4499569.0;12822703.0
2787;Totaal mannen en vrouwen;53700;Gehuwd;Nederland;Totaal;2023;680030.0;4431488.0;13040970.0
2788;Totaal mannen en vrouwen;53700;Gehuwd;Nederland;Geboren in Nederland;2020;683340.0;3993490.0;11475863.0
