ID;Vakantiekenmerken;Marges;RegioS;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerDeelnemer_4;TotaalVakantiedagen_5;GemiddeldPerDeelnemer_6;GemiddeldPerVakantie_7;TotaalOvernachtingen_8;GemiddeldPerDeelnemer_9;GemiddeldPerVakantie_10;TotaalVakantieUitgaven_11;GemiddeldPerDeelnemer_12;GemiddeldPerPersoonPerVakantie_13;GemiddeldPerPersoonPerVakantiedag_14
2700;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Noord-Brabant (PV);2021;993.0;6.9;1139.0;1.1;5.7;5.5;;4.5;4.3;;296.0;285.0;;
2701;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Noord-Brabant (PV);2022;962.0;6.6;1111.0;1.1;5.0;5.0;;3.9;3.8;;243.0;240.0;;
2702;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Noord-Brabant (PV);2023;1031.0;7.0;1149.0;1.1;5.1;4.6;;3.9;3.5;;275.0;247.0;;
2703;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Limburg (PV);2021;1339.0;9.2;1511.0;1.1;8.5;6.1;;7.0;5.0;;492.0;352.0;;
2704;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Limburg (PV);2022;1243.0;8.5;1400.0;1.1;7.5;5.8;;6.0;4.6;;423.0;325.0;;
2705;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Limburg (PV);2023;1276.0;8.6;1410.0;1.1;7.4;5.4;;5.9;4.3;;420.0;312.0;;
2706;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Provincie onbekend (PV);2021;215.0;1.5;238.0;1.1;1.4;6.0;;1.2;4.9;;87.0;373.0;;
2707;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Provincie onbekend (PV);2022;48.0;0.3;51.0;1.0;0.2;4.3;;0.2;3.2;;14.0;244.0;;
2708;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Provincie onbekend (PV);2023;;;;;;;;;;;;;;
2709;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Kust (TG);2021;2308.0;15.9;2837.0;1.2;17.5;7.3;;14.6;6.1;;1082.0;454.0;;
2710;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Kust (TG);2022;1850.0;12.7;2258.0;1.2;13.6;7.1;;11.3;5.8;;777.0;404.0;;
2711;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Kust (TG);2023;1733.0;11.7;2045.0;1.1;11.8;6.5;;9.7;5.3;;727.0;395.0;;
2712;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Watersportgebieden (TG);2021;1202.0;8.3;1361.0;1.1;7.3;5.8;;5.9;4.7;;387.0;308.0;;
2713;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Watersportgebieden (TG);2022;928.0;6.4;1044.0;1.1;5.1;5.2;;4.0;4.1;;271.0;276.0;;
2714;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Watersportgebieden (TG);2023;908.0;6.2;1021.0;1.1;5.0;5.2;;4.0;4.1;;281.0;290.0;;
2715;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Bos en Heide Midden-Nederland (TG);2021;1760.0;12.1;2091.0;1.2;11.1;6.1;;9.0;4.9;;567.0;311.0;;
2716;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Bos en Heide Midden-Nederland (TG);2022;1628.0;11.1;1984.0;1.2;10.4;6.1;;8.4;4.9;;500.0;295.0;;
2717;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Bos en Heide Midden-Nederland (TG);2023;1714.0;11.6;2060.0;1.2;10.6;5.9;;8.5;4.7;;563.0;311.0;;
2718;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2021;1606.0;11.1;1913.0;1.2;11.4;6.8;;9.5;5.7;;565.0;340.0;;
2719;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2022;1616.0;11.1;1900.0;1.2;10.7;6.4;;8.8;5.2;;520.0;309.0;;
2720;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2023;1484.0;10.0;1704.0;1.1;9.9;6.4;;8.2;5.2;;518.0;330.0;;
2721;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2021;2333.0;16.1;2851.0;1.2;15.2;6.3;;12.3;5.1;;851.0;353.0;;
2722;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2022;2146.0;14.7;2641.0;1.2;13.2;6.0;;10.5;4.7;;704.0;316.0;;
2723;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2023;2255.0;15.3;2719.0;1.2;13.3;5.6;;10.5;4.4;;741.0;313.0;;
2724;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Overig Nederland (TG);2021;1081.0;7.5;1248.0;1.1;4.8;4.2;;3.5;3.0;;319.0;281.0;;
2725;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Overig Nederland (TG);2022;1095.0;7.5;1256.0;1.1;5.0;4.3;;3.7;3.2;;306.0;266.0;;
2726;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Overig Nederland (TG);2023;1056.0;7.2;1266.0;1.1;4.3;3.8;;2.9;2.6;;313.0;278.0;;
2727;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Toeristengebied (groep) onbekend (TG);2021;215.0;1.5;238.0;1.1;1.4;6.0;;1.2;4.9;;87.0;373.0;;
2728;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Toeristengebied (groep) onbekend (TG);2022;238.0;1.6;272.0;1.1;1.5;6.0;;1.3;4.8;;82.0;307.0;;
2729;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Toeristengebied (groep) onbekend (TG);2023;175.0;1.2;196.0;1.1;1.1;5.5;;0.9;4.4;;64.0;313.0;;
2730;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Nederland               ;2021;7370.0;50.6;13862.0;1.9;77.3;10.7;;63.6;8.8;;4330.0;598.0;;
2731;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Nederland               ;2022;6842.0;46.6;12546.0;1.9;67.6;10.1;;55.2;8.2;;3612.0;539.0;;
2732;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Nederland               ;2023;7012.0;47.1;12717.0;1.9;68.2;10.0;;55.6;8.2;;3829.0;561.0;;
2733;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Noord-Nederland (LD);2021;2118.0;14.6;2569.0;1.2;16.1;7.9;;13.5;6.6;;874.0;427.0;;
2734;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Noord-Nederland (LD);2022;2012.0;13.7;2483.0;1.3;14.5;7.5;;12.1;6.2;;765.0;395.0;;
2735;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Noord-Nederland (LD);2023;1943.0;13.1;2374.0;1.3;14.2;7.7;;11.9;6.4;;811.0;438.0;;
2736;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Oost-Nederland (LD);2021;2883.0;19.8;3678.0;1.3;20.5;7.3;;16.9;6.1;;1025.0;366.0;;
2737;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Oost-Nederland (LD);2022;2761.0;18.9;3556.0;1.3;19.5;7.3;;16.0;6.0;;964.0;361.0;;
2738;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Oost-Nederland (LD);2023;2955.0;19.9;3837.0;1.3;22.8;8.0;;19.0;6.7;;1153.0;408.0;;
2739;Organisatie: alleen accommodatie;Bovengrens 95%-interval;West-Nederland (LD);2021;3485.0;24.0;4566.0;1.3;24.3;7.2;;19.8;5.9;;1500.0;442.0;;
2740;Organisatie: alleen accommodatie;Bovengrens 95%-interval;West-Nederland (LD);2022;2938.0;20.1;3816.0;1.3;20.1;7.1;;16.4;5.8;;1164.0;410.0;;
2741;Organisatie: alleen accommodatie;Bovengrens 95%-interval;West-Nederland (LD);2023;2898.0;19.5;3793.0;1.3;18.6;6.7;;14.9;5.4;;1145.0;414.0;;
2742;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Zuid-Nederland (LD);2021;2482.0;17.1;3048.0;1.3;16.9;7.0;;13.8;5.8;;940.0;391.0;;
2743;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Zuid-Nederland (LD);2022;2315.0;15.8;2880.0;1.3;15.1;6.7;;12.3;5.5;;815.0;365.0;;
2744;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Zuid-Nederland (LD);2023;2545.0;17.2;3064.0;1.2;15.5;6.4;;12.5;5.2;;869.0;358.0;;
2745;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Landsdeel onbekend (LD);2021;289.0;2.0;326.0;1.2;2.0;7.4;;1.7;6.3;;124.0;466.0;;
2746;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Landsdeel onbekend (LD);2022;87.0;0.6;94.0;1.2;0.6;8.7;;0.5;7.6;;27.0;362.0;;
2747;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
2748;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Groningen (PV);2021;322.0;2.2;336.0;1.1;1.8;6.2;;1.5;5.1;;99.0;337.0;;
2749;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Groningen (PV);2022;270.0;1.9;298.0;1.2;1.6;6.3;;1.3;5.2;;75.0;300.0;;
2750;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Groningen (PV);2023;319.0;2.2;334.0;1.1;1.5;5.3;;1.2;4.2;;92.0;325.0;;
2751;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Fryslân (PV);2021;1078.0;7.4;1242.0;1.2;8.1;7.9;;6.9;6.8;;473.0;461.0;;
2752;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Fryslân (PV);2022;1036.0;7.1;1240.0;1.2;7.5;7.7;;6.3;6.4;;428.0;436.0;;
2753;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Fryslân (PV);2023;1044.0;7.1;1242.0;1.2;7.8;8.0;;6.6;6.8;;479.0;488.0;;
2754;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Drenthe (PV);2021;986.0;6.8;1078.0;1.1;6.8;7.2;;5.7;6.1;;337.0;358.0;;
2755;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Drenthe (PV);2022;938.0;6.4;1030.0;1.1;6.1;6.8;;5.1;5.7;;292.0;329.0;;
2756;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Drenthe (PV);2023;834.0;5.7;904.0;1.1;5.6;7.3;;4.8;6.2;;284.0;368.0;;
2757;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Overijssel (PV);2021;1033.0;7.1;1196.0;1.2;7.1;7.3;;6.0;6.1;;341.0;347.0;;
2758;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Overijssel (PV);2022;1063.0;7.3;1169.0;1.1;6.6;6.6;;5.5;5.5;;332.0;328.0;;
2759;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Overijssel (PV);2023;1115.0;7.6;1218.0;1.1;9.2;8.9;;8.0;7.8;;432.0;416.0;;
2760;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Flevoland (PV);2021;241.0;1.7;268.0;1.2;1.5;7.0;;1.3;5.9;;68.0;307.0;;
2761;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Flevoland (PV);2022;266.0;1.8;272.0;1.0;1.5;6.3;;1.3;5.3;;79.0;339.0;;
2762;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Flevoland (PV);2023;327.0;2.3;344.0;1.1;1.6;5.6;;1.3;4.6;;82.0;292.0;;
2763;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Gelderland (PV);2021;1962.0;13.5;2314.0;1.2;12.6;6.6;;10.3;5.4;;648.0;341.0;;
2764;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Gelderland (PV);2022;1820.0;12.4;2202.0;1.2;11.9;6.8;;9.8;5.6;;584.0;334.0;;
2765;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Gelderland (PV);2023;2012.0;13.6;2400.0;1.2;13.0;6.8;;10.7;5.6;;692.0;364.0;;
2766;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Utrecht (PV);2021;465.0;3.2;508.0;1.1;2.3;5.4;;1.8;4.3;;141.0;331.0;;
2767;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Utrecht (PV);2022;492.0;3.4;540.0;1.1;2.5;5.6;;2.0;4.5;;119.0;260.0;;
2768;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Utrecht (PV);2023;512.0;3.5;544.0;1.1;2.2;4.7;;1.7;3.7;;138.0;294.0;;
2769;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Noord-Holland (PV);2021;1500.0;10.3;1742.0;1.2;9.5;6.6;;7.7;5.4;;612.0;424.0;;
2770;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Noord-Holland (PV);2022;1309.0;9.0;1537.0;1.2;8.4;6.7;;6.9;5.5;;511.0;410.0;;
2771;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Noord-Holland (PV);2023;1275.0;8.6;1510.0;1.2;7.7;6.6;;6.3;5.3;;513.0;434.0;;
2772;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Zuid-Holland (PV);2021;1055.0;7.3;1192.0;1.2;5.4;5.4;;4.2;4.3;;337.0;336.0;;
2773;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Zuid-Holland (PV);2022;926.0;6.3;1018.0;1.1;4.4;5.1;;3.4;4.0;;254.0;290.0;;
2774;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Zuid-Holland (PV);2023;982.0;6.7;1144.0;1.2;5.1;5.6;;4.0;4.5;;278.0;305.0;;
2775;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Zeeland (PV);2021;1176.0;8.1;1299.0;1.1;8.3;7.4;;7.0;6.3;;484.0;431.0;;
2776;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Zeeland (PV);2022;772.0;5.3;867.0;1.2;5.9;8.2;;5.1;7.0;;341.0;474.0;;
2777;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Zeeland (PV);2023;750.0;5.1;800.0;1.1;5.0;7.2;;4.2;6.1;;286.0;416.0;;
2778;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Noord-Brabant (PV);2021;1174.0;8.1;1363.0;1.2;7.2;6.5;;5.9;5.3;;372.0;331.0;;
2779;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Noord-Brabant (PV);2022;1132.0;7.7;1331.0;1.2;6.5;6.0;;5.2;4.9;;306.0;285.0;;
2780;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Noord-Brabant (PV);2023;1285.0;8.7;1440.0;1.2;6.7;5.6;;5.3;4.5;;374.0;314.0;;
2781;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Limburg (PV);2021;1540.0;10.6;1746.0;1.2;10.1;6.8;;8.4;5.7;;593.0;401.0;;
2782;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Limburg (PV);2022;1420.0;9.7;1604.0;1.2;9.0;6.6;;7.4;5.5;;528.0;390.0;;
2783;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Limburg (PV);2023;1536.0;10.4;1702.0;1.1;9.3;6.4;;7.7;5.3;;524.0;360.0;;
2784;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Provincie onbekend (PV);2021;289.0;2.0;326.0;1.2;2.0;7.4;;1.7;6.3;;124.0;466.0;;
2785;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Provincie onbekend (PV);2022;87.0;0.6;94.0;1.2;0.6;8.7;;0.5;7.6;;27.0;362.0;;
2786;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Provincie onbekend (PV);2023;;;;;;;;;;;;;;
2787;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Kust (TG);2021;2562.0;17.6;3171.0;1.3;20.1;8.1;;16.9;6.8;;1237.0;498.0;;
2788;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Kust (TG);2022;2065.0;14.1;2540.0;1.3;15.8;7.9;;13.3;6.7;;899.0;452.0;;
2789;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Kust (TG);2023;2038.0;13.7;2443.0;1.2;14.9;7.7;;12.5;6.5;;893.0;464.0;;
2790;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Watersportgebieden (TG);2021;1403.0;9.7;1597.0;1.2;8.8;6.6;;7.2;5.4;;465.0;347.0;;
2791;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Watersportgebieden (TG);2022;1089.0;7.5;1229.0;1.2;6.2;6.0;;5.0;4.9;;336.0;325.0;;
2792;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Watersportgebieden (TG);2023;1140.0;7.7;1314.0;1.2;7.0;6.5;;5.7;5.3;;419.0;395.0;;
2793;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2021;1985.0;13.7;2372.0;1.2;12.9;6.8;;10.6;5.6;;654.0;341.0;;
2794;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2022;1826.0;12.5;2241.0;1.3;12.1;6.9;;9.9;5.7;;584.0;333.0;;
2795;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2023;2014.0;13.6;2433.0;1.2;13.0;6.8;;10.7;5.6;;694.0;364.0;;
2796;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2021;1816.0;12.5;2182.0;1.2;13.5;7.7;;11.3;6.5;;656.0;374.0;;
2797;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2022;1824.0;12.5;2150.0;1.2;12.4;7.0;;10.3;5.8;;599.0;341.0;;
2798;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2023;1747.0;11.8;2019.0;1.2;13.8;8.3;;11.9;7.2;;661.0;400.0;;
2799;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2021;2594.0;17.9;3197.0;1.3;17.4;6.9;;14.2;5.7;;980.0;390.0;;
2800;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2022;2380.0;16.3;2956.0;1.3;15.4;6.7;;12.5;5.4;;834.0;364.0;;
2801;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2023;2606.0;17.6;3155.0;1.2;15.9;6.4;;12.8;5.2;;887.0;357.0;;
2802;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Overig Nederland (TG);2021;1266.0;8.7;1474.0;1.2;6.0;5.0;;4.5;3.8;;396.0;328.0;;
2803;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Overig Nederland (TG);2022;1274.0;8.7;1475.0;1.2;6.7;5.5;;5.3;4.4;;380.0;313.0;;
2804;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Overig Nederland (TG);2023;1305.0;8.8;1639.0;1.3;6.5;5.4;;5.0;4.2;;416.0;340.0;;
2805;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2021;289.0;2.0;326.0;1.2;2.0;7.4;;1.7;6.3;;124.0;466.0;;
2806;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2022;311.0;2.1;376.0;1.3;2.3;7.9;;1.9;6.7;;167.0;600.0;;
2807;Organisatie: alleen accommodatie;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2023;268.0;1.8;302.0;1.2;1.7;7.3;;1.4;6.1;;102.0;440.0;;
2808;Organisatie: geen accommodatie;Waarde;Nederland               ;2021;2570.0;17.7;3908.0;1.5;24.1;9.4;6.2;20.2;7.8;5.2;428.0;167.0;110.0;18.0
2809;Organisatie: geen accommodatie;Waarde;Nederland               ;2022;1854.0;12.7;2823.0;1.5;14.4;7.8;5.1;11.6;6.3;4.1;309.0;167.0;110.0;21.0
2810;Organisatie: geen accommodatie;Waarde;Nederland               ;2023;1994.0;13.4;2877.0;1.4;15.7;7.9;5.5;12.8;6.4;4.5;348.0;175.0;121.0;22.0
2811;Organisatie: geen accommodatie;Waarde;Noord-Nederland (LD);2021;467.0;3.2;566.0;1.2;3.7;7.9;6.5;3.1;6.7;5.5;74.0;158.0;130.0;20.0
2812;Organisatie: geen accommodatie;Waarde;Noord-Nederland (LD);2022;443.0;3.0;564.0;1.3;3.3;7.5;5.9;2.7;6.2;4.9;75.0;169.0;133.0;23.0
2813;Organisatie: geen accommodatie;Waarde;Noord-Nederland (LD);2023;446.0;3.0;541.0;1.2;3.1;7.0;5.8;2.6;5.8;4.8;77.0;173.0;143.0;25.0
2814;Organisatie: geen accommodatie;Waarde;Oost-Nederland (LD);2021;731.0;5.0;915.0;1.3;6.5;8.9;7.1;5.6;7.6;6.1;95.0;130.0;104.0;15.0
2815;Organisatie: geen accommodatie;Waarde;Oost-Nederland (LD);2022;539.0;3.7;674.0;1.3;3.6;6.7;5.4;2.9;5.5;4.4;77.0;143.0;114.0;21.0
2816;Organisatie: geen accommodatie;Waarde;Oost-Nederland (LD);2023;538.0;3.6;669.0;1.2;3.9;7.3;5.8;3.2;6.0;4.8;87.0;162.0;130.0;22.0
2817;Organisatie: geen accommodatie;Waarde;West-Nederland (LD);2021;1100.0;7.6;1493.0;1.4;8.3;7.6;5.6;6.8;6.2;4.6;161.0;147.0;108.0;19.0
2818;Organisatie: geen accommodatie;Waarde;West-Nederland (LD);2022;743.0;5.1;1091.0;1.5;5.4;7.2;4.9;4.3;5.8;3.9;106.0;142.0;97.0;20.0
2819;Organisatie: geen accommodatie;Waarde;West-Nederland (LD);2023;843.0;5.7;1124.0;1.3;6.2;7.3;5.5;5.0;6.0;4.5;119.0;141.0;106.0;19.0
2820;Organisatie: geen accommodatie;Waarde;Zuid-Nederland (LD);2021;572.0;3.9;698.0;1.2;4.1;7.2;5.9;3.4;6.0;4.9;69.0;121.0;99.0;17.0
2821;Organisatie: geen accommodatie;Waarde;Zuid-Nederland (LD);2022;365.0;2.5;463.0;1.3;2.0;5.4;4.3;1.5;4.1;3.3;43.0;118.0;93.0;22.0
2822;Organisatie: geen accommodatie;Waarde;Zuid-Nederland (LD);2023;397.0;2.7;502.0;1.3;2.3;5.7;4.5;1.8;4.4;3.5;63.0;158.0;125.0;28.0
2823;Organisatie: geen accommodatie;Waarde;Landsdeel onbekend (LD);2021;202.0;1.4;237.0;1.2;1.5;7.2;6.1;1.2;6.0;5.1;29.0;143.0;122.0;20.0
2824;Organisatie: geen accommodatie;Waarde;Landsdeel onbekend (LD);2022;;;;;;;;;;;;;;
2825;Organisatie: geen accommodatie;Waarde;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
2826;Organisatie: geen accommodatie;Waarde;Groningen (PV);2021;91.0;0.6;115.0;1.3;0.6;6.7;5.3;0.5;5.4;4.3;11.0;117.0;92.0;17.0
2827;Organisatie: geen accommodatie;Waarde;Groningen (PV);2022;100.0;0.7;114.0;1.1;0.5;4.9;4.3;0.4;3.8;3.3;10.0;104.0;92.0;21.0
2828;Organisatie: geen accommodatie;Waarde;Groningen (PV);2023;;;;;;;;;;;;;;
2829;Organisatie: geen accommodatie;Waarde;Fryslân (PV);2021;226.0;1.6;250.0;1.1;1.7;7.4;6.7;1.4;6.3;5.7;38.0;170.0;153.0;23.0
2830;Organisatie: geen accommodatie;Waarde;Fryslân (PV);2022;227.0;1.6;282.0;1.2;1.8;7.9;6.3;1.5;6.6;5.3;45.0;198.0;160.0;25.0
2831;Organisatie: geen accommodatie;Waarde;Fryslân (PV);2023;253.0;1.7;317.0;1.3;2.1;8.1;6.5;1.7;6.9;5.5;55.0;216.0;172.0;27.0
2832;Organisatie: geen accommodatie;Waarde;Drenthe (PV);2021;169.0;1.2;200.0;1.2;1.4;8.4;7.1;1.2;7.2;6.1;25.0;147.0;124.0;17.0
2833;Organisatie: geen accommodatie;Waarde;Drenthe (PV);2022;132.0;0.9;168.0;1.3;1.0;7.8;6.1;0.9;6.5;5.1;19.0;148.0;116.0;19.0
2834;Organisatie: geen accommodatie;Waarde;Drenthe (PV);2023;98.0;0.7;110.0;1.1;0.6;6.3;5.6;0.5;5.1;4.6;13.0;133.0;118.0;21.0
2835;Organisatie: geen accommodatie;Waarde;Overijssel (PV);2021;264.0;1.8;311.0;1.2;2.0;7.7;6.6;1.7;6.6;5.6;32.0;120.0;102.0;16.0
2836;Organisatie: geen accommodatie;Waarde;Overijssel (PV);2022;186.0;1.3;211.0;1.1;1.1;5.8;5.2;0.9;4.7;4.2;24.0;129.0;114.0;22.0
2837;Organisatie: geen accommodatie;Waarde;Overijssel (PV);2023;148.0;1.0;184.0;1.2;1.1;7.4;5.9;0.9;6.1;4.9;23.0;153.0;123.0;21.0
2838;Organisatie: geen accommodatie;Waarde;Flevoland (PV);2021;;;;;;;;;;;;;;
2839;Organisatie: geen accommodatie;Waarde;Flevoland (PV);2022;;;;;;;;;;;;;;
2840;Organisatie: geen accommodatie;Waarde;Flevoland (PV);2023;;;;;;;;;;;;;;
2841;Organisatie: geen accommodatie;Waarde;Gelderland (PV);2021;447.0;3.1;556.0;1.2;4.2;9.4;7.6;3.7;8.2;6.6;60.0;133.0;107.0;14.0
2842;Organisatie: geen accommodatie;Waarde;Gelderland (PV);2022;338.0;2.3;412.0;1.2;2.2;6.5;5.3;1.8;5.3;4.3;49.0;144.0;118.0;22.0
2843;Organisatie: geen accommodatie;Waarde;Gelderland (PV);2023;373.0;2.5;440.0;1.2;2.6;7.1;6.0;2.2;5.9;5.0;61.0;164.0;139.0;23.0
2844;Organisatie: geen accommodatie;Waarde;Utrecht (PV);2021;183.0;1.3;206.0;1.1;1.0;5.2;4.6;0.7;4.1;3.6;15.0;81.0;72.0;16.0
2845;Organisatie: geen accommodatie;Waarde;Utrecht (PV);2022;148.0;1.0;204.0;1.4;1.0;6.9;5.0;0.8;5.6;4.0;17.0;117.0;85.0;17.0
2846;Organisatie: geen accommodatie;Waarde;Utrecht (PV);2023;181.0;1.2;244.0;1.4;1.3;7.0;5.1;1.0;5.6;4.1;26.0;146.0;108.0;21.0
2847;Organisatie: geen accommodatie;Waarde;Noord-Holland (PV);2021;445.0;3.1;585.0;1.3;3.0;6.7;5.1;2.4;5.4;4.1;61.0;138.0;105.0;21.0
2848;Organisatie: geen accommodatie;Waarde;Noord-Holland (PV);2022;300.0;2.0;411.0;1.4;2.1;6.9;5.0;1.7;5.5;4.0;45.0;151.0;110.0;22.0
2849;Organisatie: geen accommodatie;Waarde;Noord-Holland (PV);2023;328.0;2.2;383.0;1.2;1.8;5.6;4.8;1.5;4.5;3.8;42.0;128.0;109.0;23.0
2850;Organisatie: geen accommodatie;Waarde;Zuid-Holland (PV);2021;338.0;2.3;446.0;1.3;2.5;7.3;5.5;2.0;6.0;4.5;40.0;117.0;89.0;16.0
2851;Organisatie: geen accommodatie;Waarde;Zuid-Holland (PV);2022;233.0;1.6;334.0;1.4;1.4;6.2;4.3;1.1;4.7;3.3;23.0;100.0;70.0;16.0
2852;Organisatie: geen accommodatie;Waarde;Zuid-Holland (PV);2023;300.0;2.0;353.0;1.2;1.8;5.9;5.0;1.4;4.8;4.0;32.0;108.0;92.0;18.0
