ID;Bestemmingen;Vakantiekenmerken;Marges;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerDeelnemer_4;TotaalVakantiedagen_5;GemiddeldPerDeelnemer_6;GemiddeldPerVakantie_7;TotaalOvernachtingen_8;GemiddeldPerDeelnemer_9;GemiddeldPerVakantie_10;TotaalVakantieUitgaven_11;GemiddeldPerDeelnemer_12;GemiddeldPerPersoonPerVakantie_13;GemiddeldPerPersoonPerVakantiedag_14
814;Europa totaal;Soort vakantie: natuur;Ondergrens 95%-interval;2022;747.0;5.1;806.0;1.1;10.3;13.0;;9.4;12.0;;611.0;769.0;;
815;Europa totaal;Soort vakantie: natuur;Ondergrens 95%-interval;2023;767.0;5.2;828.0;1.0;10.6;12.8;;9.8;11.7;;666.0;789.0;;
816;Europa totaal;Soort vakantie: natuur;Bovengrens 95%-interval;2021;443.0;3.1;479.0;1.1;6.3;15.3;;5.9;14.2;;371.0;904.0;;
817;Europa totaal;Soort vakantie: natuur;Bovengrens 95%-interval;2022;904.0;6.2;979.0;1.1;12.6;14.7;;11.7;13.6;;792.0;932.0;;
818;Europa totaal;Soort vakantie: natuur;Bovengrens 95%-interval;2023;1033.0;7.0;1114.0;1.1;14.4;15.1;;13.3;14.0;;910.0;962.0;;
819;Europa totaal;Soort vakantie: cultuur;Waarde;2021;483.0;3.3;522.0;1.1;5.1;10.6;9.8;4.6;9.5;8.8;421.0;871.0;807.0;82.0
820;Europa totaal;Soort vakantie: cultuur;Waarde;2022;1074.0;7.3;1206.0;1.1;11.9;11.1;9.9;10.7;10.0;8.9;850.0;792.0;705.0;71.0
821;Europa totaal;Soort vakantie: cultuur;Waarde;2023;1227.0;8.3;1394.0;1.1;12.2;10.0;8.8;10.8;8.8;7.8;1065.0;868.0;764.0;87.0
822;Europa totaal;Soort vakantie: cultuur;Ondergrens 95%-interval;2021;418.0;2.9;450.0;1.0;4.3;9.6;;3.8;8.5;;352.0;780.0;;
823;Europa totaal;Soort vakantie: cultuur;Ondergrens 95%-interval;2022;983.0;6.7;1100.0;1.1;10.5;10.2;;9.4;9.1;;762.0;734.0;;
824;Europa totaal;Soort vakantie: cultuur;Ondergrens 95%-interval;2023;1093.0;7.4;1241.0;1.1;10.6;9.0;;9.3;7.9;;921.0;783.0;;
825;Europa totaal;Soort vakantie: cultuur;Bovengrens 95%-interval;2021;549.0;3.8;594.0;1.1;5.9;11.6;;5.3;10.5;;491.0;963.0;;
826;Europa totaal;Soort vakantie: cultuur;Bovengrens 95%-interval;2022;1165.0;8.0;1312.0;1.2;13.3;12.0;;12.0;10.9;;937.0;849.0;;
827;Europa totaal;Soort vakantie: cultuur;Bovengrens 95%-interval;2023;1361.0;9.2;1546.0;1.2;13.8;10.9;;12.3;9.7;;1210.0;953.0;;
828;Europa totaal;Soort vakantie: recreatie;Waarde;2021;349.0;2.4;386.0;1.1;2.9;8.2;7.4;2.5;7.1;6.4;225.0;647.0;584.0;79.0
829;Europa totaal;Soort vakantie: recreatie;Waarde;2022;804.0;5.5;896.0;1.1;6.0;7.5;6.7;5.1;6.4;5.7;452.0;562.0;504.0;75.0
830;Europa totaal;Soort vakantie: recreatie;Waarde;2023;895.0;6.0;1024.0;1.1;5.9;6.6;5.8;4.9;5.5;4.8;504.0;563.0;492.0;85.0
831;Europa totaal;Soort vakantie: recreatie;Ondergrens 95%-interval;2021;290.0;2.0;317.0;1.1;2.2;7.1;;1.9;6.0;;173.0;540.0;;
832;Europa totaal;Soort vakantie: recreatie;Ondergrens 95%-interval;2022;718.0;4.9;797.0;1.1;5.1;6.7;;4.3;5.6;;389.0;505.0;;
833;Europa totaal;Soort vakantie: recreatie;Ondergrens 95%-interval;2023;754.0;5.2;851.0;1.1;4.9;5.9;;4.0;4.7;;412.0;493.0;;
834;Europa totaal;Soort vakantie: recreatie;Bovengrens 95%-interval;2021;407.0;2.8;454.0;1.2;3.5;9.3;;3.0;8.2;;278.0;753.0;;
835;Europa totaal;Soort vakantie: recreatie;Bovengrens 95%-interval;2022;889.0;6.1;996.0;1.2;6.9;8.3;;5.9;7.1;;514.0;619.0;;
836;Europa totaal;Soort vakantie: recreatie;Bovengrens 95%-interval;2023;1036.0;7.0;1196.0;1.2;6.9;7.3;;5.8;6.2;;596.0;633.0;;
837;Europa totaal;Soort vakantie: rondreis;Waarde;2021;423.0;2.9;450.0;1.1;6.9;16.3;15.4;6.5;15.3;14.4;562.0;1327.0;1248.0;81.0
838;Europa totaal;Soort vakantie: rondreis;Waarde;2022;788.0;5.4;890.0;1.1;13.3;16.9;15.0;12.4;15.8;14.0;1142.0;1449.0;1283.0;86.0
839;Europa totaal;Soort vakantie: rondreis;Waarde;2023;963.0;6.5;1063.0;1.1;15.7;16.3;14.8;14.7;15.2;13.8;1530.0;1589.0;1439.0;97.0
840;Europa totaal;Soort vakantie: rondreis;Ondergrens 95%-interval;2021;368.0;2.6;391.0;1.0;6.0;15.2;;5.6;14.1;;476.0;1207.0;;
841;Europa totaal;Soort vakantie: rondreis;Ondergrens 95%-interval;2022;719.0;4.9;811.0;1.1;12.0;15.9;;11.2;14.7;;1026.0;1347.0;;
842;Europa totaal;Soort vakantie: rondreis;Ondergrens 95%-interval;2023;858.0;5.8;947.0;1.1;13.9;15.3;;12.9;14.2;;1342.0;1470.0;;
843;Europa totaal;Soort vakantie: rondreis;Bovengrens 95%-interval;2021;478.0;3.3;509.0;1.1;7.9;17.5;;7.4;16.4;;647.0;1447.0;;
844;Europa totaal;Soort vakantie: rondreis;Bovengrens 95%-interval;2022;856.0;5.9;968.0;1.2;14.6;17.9;;13.6;16.8;;1258.0;1551.0;;
845;Europa totaal;Soort vakantie: rondreis;Bovengrens 95%-interval;2023;1068.0;7.2;1178.0;1.1;17.6;17.4;;16.4;16.3;;1718.0;1707.0;;
846;Europa totaal;Soort vakantie: familie, vrienden, e.d.;Waarde;2021;1025.0;7.1;1288.0;1.3;13.0;12.7;10.1;11.7;11.4;9.1;618.0;602.0;480.0;48.0
847;Europa totaal;Soort vakantie: familie, vrienden, e.d.;Waarde;2022;1051.0;7.2;1259.0;1.2;10.0;9.5;8.0;8.8;8.3;7.0;520.0;494.0;413.0;52.0
848;Europa totaal;Soort vakantie: familie, vrienden, e.d.;Waarde;2023;1215.0;8.2;1500.0;1.2;14.2;11.7;9.5;12.7;10.4;8.5;675.0;555.0;450.0;48.0
849;Europa totaal;Soort vakantie: familie, vrienden, e.d.;Ondergrens 95%-interval;2021;928.0;6.4;1145.0;1.2;11.1;11.4;;10.0;10.2;;533.0;544.0;;
850;Europa totaal;Soort vakantie: familie, vrienden, e.d.;Ondergrens 95%-interval;2022;955.0;6.6;1124.0;1.1;8.8;8.8;;7.6;7.6;;449.0;446.0;;
851;Europa totaal;Soort vakantie: familie, vrienden, e.d.;Ondergrens 95%-interval;2023;1026.0;7.1;1187.0;1.1;8.7;7.9;;7.4;6.7;;434.0;395.0;;
852;Europa totaal;Soort vakantie: familie, vrienden, e.d.;Bovengrens 95%-interval;2021;1123.0;7.7;1431.0;1.3;14.8;13.9;;13.4;12.6;;703.0;661.0;;
853;Europa totaal;Soort vakantie: familie, vrienden, e.d.;Bovengrens 95%-interval;2022;1147.0;7.8;1394.0;1.3;11.3;10.3;;9.9;9.1;;590.0;543.0;;
854;Europa totaal;Soort vakantie: familie, vrienden, e.d.;Bovengrens 95%-interval;2023;1403.0;9.5;1813.0;1.4;19.7;15.5;;18.0;14.1;;915.0;715.0;;
855;Europa totaal;Soort vakantie: ontspanning;Waarde;2021;1305.0;9.0;1418.0;1.1;17.4;13.4;12.3;16.0;12.3;11.3;1094.0;838.0;772.0;63.0
856;Europa totaal;Soort vakantie: ontspanning;Waarde;2022;1801.0;12.3;2068.0;1.1;25.5;14.2;12.4;23.5;13.0;11.4;1601.0;889.0;774.0;63.0
857;Europa totaal;Soort vakantie: ontspanning;Waarde;2023;1896.0;12.8;2189.0;1.2;25.5;13.4;11.6;23.3;12.3;10.6;1754.0;925.0;801.0;69.0
858;Europa totaal;Soort vakantie: ontspanning;Ondergrens 95%-interval;2021;1209.0;8.4;1310.0;1.1;16.0;12.7;;14.7;11.7;;996.0;791.0;;
859;Europa totaal;Soort vakantie: ontspanning;Ondergrens 95%-interval;2022;1694.0;11.6;1937.0;1.1;23.7;13.5;;21.7;12.3;;1481.0;840.0;;
860;Europa totaal;Soort vakantie: ontspanning;Ondergrens 95%-interval;2023;1740.0;11.8;2003.0;1.1;23.1;12.7;;21.0;11.5;;1571.0;854.0;;
861;Europa totaal;Soort vakantie: ontspanning;Bovengrens 95%-interval;2021;1402.0;9.7;1526.0;1.1;18.9;14.0;;17.4;12.9;;1193.0;886.0;;
862;Europa totaal;Soort vakantie: ontspanning;Bovengrens 95%-interval;2022;1908.0;13.0;2199.0;1.2;27.4;14.9;;25.3;13.7;;1721.0;937.0;;
863;Europa totaal;Soort vakantie: ontspanning;Bovengrens 95%-interval;2023;2053.0;13.8;2374.0;1.2;27.9;14.2;;25.6;13.0;;1937.0;996.0;;
864;Europa totaal;Soort vakantie: overig, onbekend;Waarde;2021;311.0;2.1;339.0;1.1;3.7;11.8;10.8;3.3;10.7;9.8;207.0;666.0;611.0;57.0
865;Europa totaal;Soort vakantie: overig, onbekend;Waarde;2022;936.0;6.4;1120.0;1.2;9.5;10.1;8.4;8.3;8.9;7.4;552.0;590.0;493.0;58.0
866;Europa totaal;Soort vakantie: overig, onbekend;Waarde;2023;1164.0;7.8;1418.0;1.2;11.7;10.0;8.2;10.2;8.8;7.2;633.0;544.0;446.0;54.0
867;Europa totaal;Soort vakantie: overig, onbekend;Ondergrens 95%-interval;2021;259.0;1.8;281.0;1.0;2.7;9.5;;2.4;8.4;;146.0;501.0;;
868;Europa totaal;Soort vakantie: overig, onbekend;Ondergrens 95%-interval;2022;845.0;5.8;994.0;1.1;7.9;8.7;;6.9;7.6;;475.0;523.0;;
869;Europa totaal;Soort vakantie: overig, onbekend;Ondergrens 95%-interval;2023;990.0;6.8;1204.0;1.1;8.6;8.0;;7.4;6.8;;526.0;468.0;;
870;Europa totaal;Soort vakantie: overig, onbekend;Bovengrens 95%-interval;2021;363.0;2.5;396.0;1.1;4.6;14.0;;4.2;12.9;;268.0;831.0;;
871;Europa totaal;Soort vakantie: overig, onbekend;Bovengrens 95%-interval;2022;1026.0;7.0;1245.0;1.3;11.0;11.5;;9.8;10.2;;630.0;657.0;;
872;Europa totaal;Soort vakantie: overig, onbekend;Bovengrens 95%-interval;2023;1337.0;9.0;1631.0;1.3;14.7;12.0;;13.1;10.8;;739.0;620.0;;
873;Europa totaal;Vakantieduur: 2 tot 5 dagen (kort);Waarde;2021;1662.0;11.4;2166.0;1.3;6.9;4.2;3.2;4.8;2.9;2.2;709.0;427.0;327.0;102.0
874;Europa totaal;Vakantieduur: 2 tot 5 dagen (kort);Waarde;2022;3128.0;21.4;4456.0;1.4;14.6;4.7;3.3;10.1;3.2;2.3;1339.0;428.0;300.0;92.0
875;Europa totaal;Vakantieduur: 2 tot 5 dagen (kort);Waarde;2023;3488.0;23.5;5090.0;1.5;16.5;4.7;3.2;11.4;3.3;2.2;1571.0;450.0;309.0;95.0
876;Europa totaal;Vakantieduur: 2 tot 5 dagen (kort);Ondergrens 95%-interval;2021;1541.0;10.7;1973.0;1.2;6.3;4.0;;4.3;2.7;;641.0;399.0;;
877;Europa totaal;Vakantieduur: 2 tot 5 dagen (kort);Ondergrens 95%-interval;2022;2972.0;20.4;4189.0;1.4;13.7;4.5;;9.5;3.1;;1247.0;408.0;;
878;Europa totaal;Vakantieduur: 2 tot 5 dagen (kort);Ondergrens 95%-interval;2023;3233.0;22.0;4596.0;1.4;14.9;4.5;;10.3;3.1;;1422.0;423.0;;
879;Europa totaal;Vakantieduur: 2 tot 5 dagen (kort);Bovengrens 95%-interval;2021;1782.0;12.3;2359.0;1.4;7.6;4.4;;5.2;3.0;;777.0;454.0;;
880;Europa totaal;Vakantieduur: 2 tot 5 dagen (kort);Bovengrens 95%-interval;2022;3285.0;22.4;4723.0;1.5;15.5;4.8;;10.8;3.3;;1431.0;448.0;;
881;Europa totaal;Vakantieduur: 2 tot 5 dagen (kort);Bovengrens 95%-interval;2023;3744.0;25.1;5585.0;1.5;18.1;5.0;;12.5;3.4;;1721.0;478.0;;
882;Europa totaal;Vakantieduur: 5 of meer dagen (lang);Waarde;2021;5509.0;37.9;7396.0;1.3;98.0;17.8;13.3;90.6;16.5;12.3;6525.0;1184.0;882.0;67.0
883;Europa totaal;Vakantieduur: 5 of meer dagen (lang);Waarde;2022;7736.0;52.8;12776.0;1.7;160.6;20.8;12.6;147.9;19.1;11.6;10885.0;1407.0;852.0;68.0
884;Europa totaal;Vakantieduur: 5 of meer dagen (lang);Waarde;2023;8066.0;54.4;13412.0;1.7;169.6;21.0;12.6;156.2;19.4;11.6;11862.0;1471.0;884.0;70.0
885;Europa totaal;Vakantieduur: 5 of meer dagen (lang);Ondergrens 95%-interval;2021;5320.0;36.8;7100.0;1.3;93.8;17.3;;86.6;16.0;;6234.0;1149.0;;
886;Europa totaal;Vakantieduur: 5 of meer dagen (lang);Ondergrens 95%-interval;2022;7530.0;51.7;12362.0;1.6;155.2;20.3;;142.8;18.6;;10518.0;1371.0;;
887;Europa totaal;Vakantieduur: 5 of meer dagen (lang);Ondergrens 95%-interval;2023;7751.0;52.7;12690.0;1.6;154.0;19.4;;141.2;17.8;;11228.0;1414.0;;
888;Europa totaal;Vakantieduur: 5 of meer dagen (lang);Bovengrens 95%-interval;2021;5697.0;39.1;7693.0;1.4;102.3;18.3;;94.6;16.9;;6816.0;1220.0;;
889;Europa totaal;Vakantieduur: 5 of meer dagen (lang);Bovengrens 95%-interval;2022;7943.0;54.0;13191.0;1.7;166.1;21.3;;152.9;19.6;;11253.0;1443.0;;
890;Europa totaal;Vakantieduur: 5 of meer dagen (lang);Bovengrens 95%-interval;2023;8381.0;56.0;14134.0;1.7;185.2;22.7;;171.2;21.0;;12496.0;1528.0;;
891;Europa totaal;Vakantieduur: 5 tot 9 dagen;Waarde;2021;2359.0;16.2;2822.0;1.2;18.6;7.9;6.6;15.8;6.7;5.6;1856.0;787.0;658.0;100.0
892;Europa totaal;Vakantieduur: 5 tot 9 dagen;Waarde;2022;4212.0;28.8;5816.0;1.4;38.7;9.2;6.7;32.9;7.8;5.7;3443.0;818.0;592.0;89.0
893;Europa totaal;Vakantieduur: 5 tot 9 dagen;Waarde;2023;4653.0;31.4;6324.0;1.4;41.7;9.0;6.6;35.3;7.6;5.6;3926.0;844.0;621.0;94.0
894;Europa totaal;Vakantieduur: 5 tot 9 dagen;Ondergrens 95%-interval;2021;2220.0;15.3;2642.0;1.2;17.5;7.7;;14.8;6.5;;1719.0;751.0;;
895;Europa totaal;Vakantieduur: 5 tot 9 dagen;Ondergrens 95%-interval;2022;4041.0;27.7;5533.0;1.3;36.9;9.0;;31.3;7.6;;3261.0;788.0;;
896;Europa totaal;Vakantieduur: 5 tot 9 dagen;Ondergrens 95%-interval;2023;4387.0;29.8;5924.0;1.3;39.0;8.7;;33.1;7.4;;3655.0;805.0;;
897;Europa totaal;Vakantieduur: 5 tot 9 dagen;Bovengrens 95%-interval;2021;2497.0;17.2;3002.0;1.2;19.8;8.1;;16.8;6.9;;1993.0;823.0;;
898;Europa totaal;Vakantieduur: 5 tot 9 dagen;Bovengrens 95%-interval;2022;4382.0;29.8;6099.0;1.4;40.6;9.4;;34.5;8.0;;3626.0;847.0;;
899;Europa totaal;Vakantieduur: 5 tot 9 dagen;Bovengrens 95%-interval;2023;4919.0;32.9;6725.0;1.4;44.3;9.2;;37.6;7.8;;4196.0;882.0;;
900;Europa totaal;Vakantieduur: 9 tot 16 dagen;Waarde;2021;2251.0;15.5;2475.0;1.1;29.5;13.1;11.9;27.0;12.0;10.9;2370.0;1053.0;958.0;80.0
901;Europa totaal;Vakantieduur: 9 tot 16 dagen;Waarde;2022;3404.0;23.3;4003.0;1.2;46.8;13.7;11.7;42.8;12.6;10.7;3730.0;1096.0;932.0;80.0
902;Europa totaal;Vakantieduur: 9 tot 16 dagen;Waarde;2023;3619.0;24.4;4170.0;1.2;49.2;13.6;11.8;45.0;12.4;10.8;4046.0;1118.0;970.0;82.0
903;Europa totaal;Vakantieduur: 9 tot 16 dagen;Ondergrens 95%-interval;2021;2118.0;14.6;2320.0;1.1;27.6;12.8;;25.3;11.8;;2203.0;1011.0;;
904;Europa totaal;Vakantieduur: 9 tot 16 dagen;Ondergrens 95%-interval;2022;3256.0;22.3;3810.0;1.2;44.5;13.5;;40.7;12.3;;3540.0;1059.0;;
905;Europa totaal;Vakantieduur: 9 tot 16 dagen;Ondergrens 95%-interval;2023;3380.0;23.0;3875.0;1.1;45.6;13.2;;41.8;12.1;;3750.0;1065.0;;
906;Europa totaal;Vakantieduur: 9 tot 16 dagen;Bovengrens 95%-interval;2021;2384.0;16.4;2629.0;1.1;31.3;13.3;;28.7;12.2;;2536.0;1095.0;;
907;Europa totaal;Vakantieduur: 9 tot 16 dagen;Bovengrens 95%-interval;2022;3553.0;24.2;4197.0;1.2;49.0;14.0;;44.8;12.8;;3920.0;1133.0;;
908;Europa totaal;Vakantieduur: 9 tot 16 dagen;Bovengrens 95%-interval;2023;3857.0;25.9;4464.0;1.2;52.7;13.9;;48.2;12.8;;4343.0;1171.0;;
909;Europa totaal;Vakantieduur: 16 of meer dagen;Waarde;2021;1967.0;13.5;2100.0;1.1;49.9;25.4;23.8;47.8;24.3;22.8;2299.0;1169.0;1095.0;46.0
910;Europa totaal;Vakantieduur: 16 of meer dagen;Waarde;2022;2690.0;18.4;2957.0;1.1;75.1;27.9;25.4;72.2;26.8;24.4;3712.0;1380.0;1256.0;49.0
911;Europa totaal;Vakantieduur: 16 of meer dagen;Waarde;2023;2497.0;16.8;2918.0;1.2;78.8;31.6;27.0;75.9;30.4;26.0;3890.0;1558.0;1333.0;49.0
912;Europa totaal;Vakantieduur: 16 of meer dagen;Ondergrens 95%-interval;2021;1851.0;12.8;1972.0;1.1;46.5;24.5;;44.6;23.4;;2126.0;1112.0;;
913;Europa totaal;Vakantieduur: 16 of meer dagen;Ondergrens 95%-interval;2022;2562.0;17.5;2818.0;1.1;71.1;27.1;;68.3;26.0;;3497.0;1322.0;;
914;Europa totaal;Vakantieduur: 16 of meer dagen;Ondergrens 95%-interval;2023;2318.0;15.7;2590.0;1.1;65.4;27.4;;62.8;26.3;;3508.0;1463.0;;
915;Europa totaal;Vakantieduur: 16 of meer dagen;Bovengrens 95%-interval;2021;2084.0;14.4;2227.0;1.1;53.3;26.2;;51.1;25.2;;2472.0;1225.0;;
916;Europa totaal;Vakantieduur: 16 of meer dagen;Bovengrens 95%-interval;2022;2819.0;19.2;3096.0;1.1;79.2;28.8;;76.1;27.7;;3928.0;1437.0;;
917;Europa totaal;Vakantieduur: 16 of meer dagen;Bovengrens 95%-interval;2023;2676.0;18.0;3247.0;1.2;92.2;35.8;;88.9;34.5;;4273.0;1653.0;;
918;Europa totaal;Vervoerwijze: auto;Waarde;2021;4202.0;28.9;5721.0;1.4;64.2;15.3;11.2;58.5;13.9;10.2;3592.0;855.0;628.0;56.0
919;Europa totaal;Vervoerwijze: auto;Waarde;2022;5847.0;39.9;9318.0;1.6;98.4;16.8;10.6;89.1;15.2;9.6;5789.0;990.0;621.0;59.0
920;Europa totaal;Vervoerwijze: auto;Waarde;2023;6168.0;41.6;9984.0;1.6;101.1;16.4;10.1;91.1;14.8;9.1;6273.0;1017.0;628.0;62.0
921;Europa totaal;Vervoerwijze: auto;Ondergrens 95%-interval;2021;4033.0;27.9;5435.0;1.3;60.8;14.7;;55.3;13.4;;3404.0;824.0;;
922;Europa totaal;Vervoerwijze: auto;Ondergrens 95%-interval;2022;5663.0;38.8;8970.0;1.6;94.5;16.3;;85.4;14.8;;5558.0;960.0;;
923;Europa totaal;Vervoerwijze: auto;Ondergrens 95%-interval;2023;5879.0;40.0;9426.0;1.6;95.5;15.7;;86.0;14.1;;5932.0;976.0;;
924;Europa totaal;Vervoerwijze: auto;Bovengrens 95%-interval;2021;4371.0;30.0;6008.0;1.4;67.6;15.8;;61.6;14.5;;3779.0;886.0;;
925;Europa totaal;Vervoerwijze: auto;Bovengrens 95%-interval;2022;6032.0;41.1;9667.0;1.6;102.4;17.3;;92.8;15.7;;6020.0;1020.0;;
926;Europa totaal;Vervoerwijze: auto;Bovengrens 95%-interval;2023;6456.0;43.2;10541.0;1.7;106.7;17.0;;96.3;15.4;;6615.0;1059.0;;
927;Europa totaal;Vervoerwijze: vliegtuig;Waarde;2021;2216.0;15.3;2840.0;1.3;29.7;13.4;10.4;26.8;12.1;9.4;2997.0;1352.0;1055.0;101.0
928;Europa totaal;Vervoerwijze: vliegtuig;Waarde;2022;3480.0;23.8;4974.0;1.4;46.8;13.5;9.4;41.9;12.0;8.4;4544.0;1306.0;914.0;97.0
929;Europa totaal;Vervoerwijze: vliegtuig;Waarde;2023;3551.0;23.9;5187.0;1.5;51.1;14.4;9.8;45.9;12.9;8.8;4845.0;1364.0;934.0;95.0
930;Europa totaal;Vervoerwijze: vliegtuig;Ondergrens 95%-interval;2021;2078.0;14.4;2638.0;1.2;27.3;12.7;;24.6;11.4;;2775.0;1292.0;;
931;Europa totaal;Vervoerwijze: vliegtuig;Ondergrens 95%-interval;2022;3319.0;22.8;4688.0;1.4;44.0;12.9;;39.2;11.5;;4292.0;1257.0;;
932;Europa totaal;Vervoerwijze: vliegtuig;Ondergrens 95%-interval;2023;3307.0;22.5;4677.0;1.4;42.5;12.4;;37.7;11.0;;4455.0;1289.0;;
933;Europa totaal;Vervoerwijze: vliegtuig;Bovengrens 95%-interval;2021;2353.0;16.2;3041.0;1.3;32.1;14.1;;29.1;12.8;;3219.0;1413.0;;
934;Europa totaal;Vervoerwijze: vliegtuig;Bovengrens 95%-interval;2022;3641.0;24.8;5260.0;1.5;49.7;14.0;;44.5;12.6;;4797.0;1355.0;;
935;Europa totaal;Vervoerwijze: vliegtuig;Bovengrens 95%-interval;2023;3795.0;25.4;5697.0;1.5;59.6;16.4;;54.0;14.9;;5234.0;1440.0;;
936;Europa totaal;Vervoerwijze: trein;Waarde;2021;418.0;2.9;499.0;1.2;3.5;8.4;7.0;3.0;7.2;6.0;275.0;657.0;551.0;78.0
937;Europa totaal;Vervoerwijze: trein;Waarde;2022;1261.0;8.6;1625.0;1.3;11.9;9.5;7.4;10.3;8.2;6.4;925.0;734.0;569.0;77.0
938;Europa totaal;Vervoerwijze: trein;Waarde;2023;1359.0;9.2;1804.0;1.3;14.5;10.7;8.1;12.7;9.4;7.1;1155.0;850.0;640.0;79.0
939;Europa totaal;Vervoerwijze: trein;Ondergrens 95%-interval;2021;354.0;2.5;412.0;1.1;2.8;7.2;;2.3;6.0;;220.0;569.0;;
940;Europa totaal;Vervoerwijze: trein;Ondergrens 95%-interval;2022;1150.0;7.9;1463.0;1.2;10.4;8.5;;8.9;7.3;;815.0;667.0;;
941;Europa totaal;Vervoerwijze: trein;Ondergrens 95%-interval;2023;1183.0;8.1;1517.0;1.2;9.7;7.8;;8.1;6.6;;901.0;716.0;;
942;Europa totaal;Vervoerwijze: trein;Bovengrens 95%-interval;2021;483.0;3.4;585.0;1.3;4.2;9.6;;3.7;8.3;;329.0;745.0;;
943;Europa totaal;Vervoerwijze: trein;Bovengrens 95%-interval;2022;1372.0;9.4;1788.0;1.3;13.5;10.4;;11.8;9.1;;1035.0;801.0;;
944;Europa totaal;Vervoerwijze: trein;Bovengrens 95%-interval;2023;1536.0;10.4;2092.0;1.4;19.3;13.5;;17.3;12.2;;1409.0;983.0;;
945;Europa totaal;Vervoerwijze: overige ;Waarde;2021;425.0;2.9;503.0;1.2;7.6;17.9;15.2;7.1;16.8;14.2;371.0;872.0;738.0;49.0
946;Europa totaal;Vervoerwijze: overige ;Waarde;2022;1052.0;7.2;1315.0;1.2;18.0;17.1;13.7;16.7;15.9;12.7;966.0;918.0;734.0;54.0
947;Europa totaal;Vervoerwijze: overige ;Waarde;2023;1231.0;8.3;1528.0;1.2;19.4;15.7;12.7;17.8;14.5;11.7;1161.0;943.0;760.0;60.0
948;Europa totaal;Vervoerwijze: overige ;Ondergrens 95%-interval;2021;370.0;2.6;435.0;1.1;6.5;16.1;;6.1;14.9;;309.0;768.0;;
949;Europa totaal;Vervoerwijze: overige ;Ondergrens 95%-interval;2022;964.0;6.6;1205.0;1.2;16.3;15.8;;15.1;14.6;;860.0;830.0;;
950;Europa totaal;Vervoerwijze: overige ;Ondergrens 95%-interval;2023;1081.0;7.4;1339.0;1.2;16.4;14.0;;15.1;12.8;;1002.0;852.0;;
951;Europa totaal;Vervoerwijze: overige ;Bovengrens 95%-interval;2021;481.0;3.3;571.0;1.2;8.8;19.8;;8.2;18.6;;432.0;976.0;;
952;Europa totaal;Vervoerwijze: overige ;Bovengrens 95%-interval;2022;1141.0;7.8;1425.0;1.3;19.7;18.4;;18.3;17.2;;1071.0;1005.0;;
953;Europa totaal;Vervoerwijze: overige ;Bovengrens 95%-interval;2023;1380.0;9.3;1717.0;1.3;22.3;17.5;;20.6;16.2;;1319.0;1034.0;;
954;Noord-Europa;Totaal vakanties;Waarde;2021;512.0;3.5;590.0;1.2;6.5;12.8;11.1;6.0;11.6;10.1;500.0;976.0;847.0;76.0
955;Noord-Europa;Totaal vakanties;Waarde;2022;1548.0;10.6;1793.0;1.2;18.6;12.0;10.4;16.9;10.9;9.4;1597.0;1032.0;891.0;86.0
956;Noord-Europa;Totaal vakanties;Waarde;2023;1848.0;12.5;2282.0;1.2;24.5;13.3;10.7;22.2;12.0;9.7;2042.0;1105.0;895.0;83.0
957;Noord-Europa;Totaal vakanties;Ondergrens 95%-interval;2021;444.0;3.1;506.0;1.1;5.6;11.6;;5.1;10.5;;423.0;888.0;;
958;Noord-Europa;Totaal vakanties;Ondergrens 95%-interval;2022;1437.0;9.9;1654.0;1.1;17.0;11.3;;15.3;10.2;;1456.0;967.0;;
959;Noord-Europa;Totaal vakanties;Ondergrens 95%-interval;2023;1656.0;11.3;1934.0;1.1;17.9;10.3;;15.9;9.1;;1796.0;1020.0;;
960;Noord-Europa;Totaal vakanties;Bovengrens 95%-interval;2021;580.0;4.0;674.0;1.2;7.5;13.9;;6.8;12.7;;576.0;1063.0;;
961;Noord-Europa;Totaal vakanties;Bovengrens 95%-interval;2022;1658.0;11.3;1932.0;1.2;20.3;12.8;;18.4;11.6;;1738.0;1097.0;;
962;Noord-Europa;Totaal vakanties;Bovengrens 95%-interval;2023;2040.0;13.7;2631.0;1.3;31.2;16.3;;28.6;15.0;;2288.0;1190.0;;
963;Noord-Europa;Seizoen: zomer;Waarde;2021;356.0;2.5;372.0;1.0;5.0;14.0;13.4;4.6;13.0;12.4;342.0;959.0;918.0;68.0
964;Noord-Europa;Seizoen: zomer;Waarde;2022;1134.0;7.7;1208.0;1.1;14.3;12.6;11.9;13.1;11.6;10.9;1208.0;1066.0;1000.0;84.0
965;Noord-Europa;Seizoen: zomer;Waarde;2023;1347.0;9.1;1466.0;1.1;17.3;12.9;11.8;15.9;11.8;10.8;1518.0;1127.0;1035.0;88.0
966;Noord-Europa;Seizoen: zomer;Ondergrens 95%-interval;2021;301.0;2.1;313.0;1.0;4.2;12.8;;3.9;11.8;;281.0;860.0;;
967;Noord-Europa;Seizoen: zomer;Ondergrens 95%-interval;2022;1040.0;7.1;1106.0;1.0;13.0;11.9;;11.8;10.8;;1086.0;987.0;;
968;Noord-Europa;Seizoen: zomer;Ondergrens 95%-interval;2023;1185.0;8.1;1289.0;1.1;15.1;12.0;;13.7;10.9;;1322.0;1034.0;;
