ID;BedrijfstakkenBranchesSBI2008;Perioden;NietSeizoengecorrigeerd_1;Seizoengecorrigeerd_2;NietSeizoengecorrigeerd_3;Seizoengecorrigeerd_4;NietSeizoengecorrigeerd_5;Seizoengecorrigeerd_6;NietSeizoengecorrigeerd_7;Seizoengecorrigeerd_8;NietSeizoengecorrigeerd_9;Seizoengecorrigeerd_10;NietSeizoengecorrigeerd_11;Seizoengecorrigeerd_12
1086;J Informatie en communicatie;2006 3e kwartaal;77.0;82.7;77.8;83.4;12.7;13.8;34.0;33.9;24.1;24.4;61.3;57.0
1087;J Informatie en communicatie;2006 4e kwartaal;79.2;82.3;79.8;82.6;13.7;14.2;32.1;34.7;25.2;25.1;56.4;59.0
1088;J Informatie en communicatie;2007 1e kwartaal;84.7;82.2;85.4;84.2;14.0;14.4;32.4;35.0;24.2;25.5;53.2;58.3
1089;J Informatie en communicatie;2007 2e kwartaal;87.0;80.7;88.5;81.3;16.4;14.3;42.6;34.8;27.5;25.8;67.5;60.1
1090;J Informatie en communicatie;2007 3e kwartaal;75.3;80.8;75.8;81.0;13.1;14.4;35.1;35.2;25.5;26.0;65.0;61.0
1091;J Informatie en communicatie;2007 4e kwartaal;79.5;82.3;80.7;83.9;14.0;14.6;32.8;35.7;25.8;25.9;56.9;59.8
1092;J Informatie en communicatie;2008 1e kwartaal;87.1;84.6;88.0;86.4;14.5;14.8;34.0;36.2;24.3;25.6;54.1;58.8
1093;J Informatie en communicatie;2008 2e kwartaal;91.5;85.6;94.4;87.4;17.2;15.0;44.5;36.7;27.5;25.6;66.1;58.9
1094;J Informatie en communicatie;2008 3e kwartaal;79.6;85.0;81.1;86.6;13.8;15.1;36.3;37.0;25.3;25.9;62.8;60.0
1095;J Informatie en communicatie;2008 4e kwartaal;83.6;85.8;85.3;88.0;14.7;15.2;34.4;37.5;25.6;25.9;56.6;59.8
1096;J Informatie en communicatie;2009 1e kwartaal;94.2;91.2;95.7;93.7;15.2;15.6;35.6;38.0;23.5;24.9;52.2;56.9
1097;J Informatie en communicatie;2009 2e kwartaal;96.9;90.4;100.4;92.5;18.1;15.8;47.4;38.5;27.4;25.5;66.2;58.5
1098;J Informatie en communicatie;2009 3e kwartaal;84.5;90.0;86.4;92.0;14.3;15.7;37.4;38.3;24.8;25.4;60.7;58.5
1099;J Informatie en communicatie;2009 4e kwartaal;85.3;86.9;87.1;90.8;15.1;15.6;34.9;38.4;25.8;26.2;56.2;59.3
1100;J Informatie en communicatie;2010 1e kwartaal;87.8;86.6;90.2;88.9;14.9;15.3;35.7;38.0;24.9;25.8;55.5;59.9
1101;J Informatie en communicatie;2010 2e kwartaal;93.0;87.2;97.9;90.2;17.7;15.5;47.5;38.3;27.8;25.9;68.1;59.6
1102;J Informatie en communicatie;2010 3e kwartaal;83.3;87.9;86.7;91.3;14.4;15.6;36.8;37.8;25.2;26.0;59.5;58.0
1103;J Informatie en communicatie;2010 4e kwartaal;83.3;86.0;84.7;88.6;15.2;15.7;34.6;38.3;26.7;26.7;57.2;60.6
1104;J Informatie en communicatie;2011 1e kwartaal;90.1;88.4;92.3;91.7;15.3;15.7;36.0;38.6;24.9;26.0;54.7;59.1
1105;J Informatie en communicatie;2011 2e kwartaal;93.0;87.8;98.2;91.5;18.0;15.8;47.3;39.2;28.3;26.2;67.6;60.0
1106;J Informatie en communicatie;2011 3e kwartaal;84.9;87.9;87.9;91.5;14.7;15.9;37.2;38.3;25.3;26.4;59.4;58.7
1107;J Informatie en communicatie;2011 4e kwartaal;84.8;87.7;87.3;90.4;15.4;15.9;35.9;38.8;26.6;26.5;57.7;60.1
1108;J Informatie en communicatie;2012 1e kwartaal;89.4;88.0;90.8;90.7;15.7;16.1;36.2;39.2;25.7;26.7;55.9;60.7
1109;J Informatie en communicatie;2012 2e kwartaal;94.1;89.3;99.1;92.9;18.2;16.0;47.6;39.2;28.3;26.2;67.4;59.2
1110;J Informatie en communicatie;2012 3e kwartaal;87.3;89.9;90.8;93.4;15.0;16.2;39.2;39.8;25.1;26.3;60.5;59.8
1111;J Informatie en communicatie;2012 4e kwartaal;90.1;93.4;93.4;96.8;15.7;16.2;37.4;40.0;25.5;25.4;56.1;58.1
1112;J Informatie en communicatie;2013 1e kwartaal;92.6;90.2;94.3;93.3;16.1;16.4;37.8;40.0;25.4;26.6;56.2;60.2
1113;J Informatie en communicatie;2013 2e kwartaal;91.4;87.6;95.2;90.0;18.3;16.2;47.1;39.1;29.3;27.0;69.4;60.9
1114;J Informatie en communicatie;2013 3e kwartaal;86.9;89.4;90.0;92.7;15.4;16.6;39.2;40.3;25.8;27.1;61.1;61.0
1115;J Informatie en communicatie;2013 4e kwartaal;84.3;87.3;86.9;90.1;15.8;16.3;36.8;39.3;27.3;27.2;59.4;61.3
1116;J Informatie en communicatie;2014 1e kwartaal;87.7;85.5;89.7;88.2;15.9;16.3;36.7;38.8;26.6;27.8;57.4;61.7
1117;J Informatie en communicatie;2014 2e kwartaal;89.9;86.6;93.0;89.1;18.2;16.2;46.6;39.4;29.7;27.3;70.3;62.0
1118;J Informatie en communicatie;2014 3e kwartaal;86.2;88.8;88.6;91.3;15.2;16.4;37.9;38.9;25.8;26.9;60.0;59.8
1119;J Informatie en communicatie;2014 4e kwartaal;86.7;88.9;89.0;92.2;16.0;16.5;37.0;39.6;27.0;27.1;58.3;60.2
1120;J Informatie en communicatie;2015 1e kwartaal;92.5;89.0;94.3;91.5;16.4;16.6;38.0;39.9;25.9;27.3;56.4;61.1
1121;J Informatie en communicatie;2015 2e kwartaal;92.3;89.2;96.6;92.6;18.8;16.7;48.5;40.4;29.8;27.4;70.4;61.2
1122;J Informatie en communicatie;2015 3e kwartaal;85.0;87.6;87.3;89.8;15.4;16.6;38.9;39.8;26.5;27.6;62.6;62.2
1123;J Informatie en communicatie;2015 4e kwartaal;83.3;87.1;86.0;89.9;16.1;16.6;36.6;39.5;28.2;27.8;59.7;61.7
1124;J Informatie en communicatie;2016 1e kwartaal;94.0;89.0;95.3;92.4;16.7;16.9;39.0;40.8;26.0;27.8;57.4;62.0
1125;J Informatie en communicatie;2016 2e kwartaal;91.0;87.9;92.8;89.2;18.8;16.8;46.6;39.9;30.1;27.8;70.4;62.9
1126;J Informatie en communicatie;2016 3e kwartaal;87.3;89.5;90.9;93.2;15.8;17.0;40.3;41.0;26.5;27.7;62.2;61.7
1127;J Informatie en communicatie;2016 4e kwartaal;84.7;89.4;87.9;92.6;16.5;17.0;38.5;41.0;28.5;27.8;61.3;62.1
1128;J Informatie en communicatie;2017 1e kwartaal;93.9;89.4;93.9;90.7;16.7;16.9;38.0;40.6;25.9;27.5;56.8;62.9
1129;J Informatie en communicatie;2017 2e kwartaal;91.9;88.6;96.3;92.5;18.8;16.9;47.8;40.8;29.9;27.8;69.6;61.8
1130;J Informatie en communicatie;2017 3e kwartaal;87.6;90.0;89.5;91.7;15.9;17.1;41.4;41.5;26.6;27.8;64.9;63.6
1131;J Informatie en communicatie;2017 4e kwartaal;85.1;89.7;87.3;91.1;16.8;17.3;40.1;42.2;28.8;28.2;64.5;65.1
1132;J Informatie en communicatie;2018 1e kwartaal;96.3;90.0;96.1;91.5;17.1;17.3;39.7;41.9;26.0;28.1;57.9;64.2
1133;J Informatie en communicatie;2018 2e kwartaal;93.5;91.7;95.3;92.8;19.4;17.4;49.4;42.2;30.3;27.7;72.7;63.9
1134;J Informatie en communicatie;2018 3e kwartaal;90.8;93.8;92.8;95.7;16.6;17.8;43.2;43.3;26.7;27.7;65.2;63.6
1135;J Informatie en communicatie;2018 4e kwartaal;90.2;94.7;91.9;96.1;17.2;17.8;40.1;42.7;27.8;27.4;61.1;62.4
1136;J Informatie en communicatie;2019 1e kwartaal;103.4;95.2;104.3;97.9;17.9;18.1;42.0;43.7;25.3;27.7;56.5;62.6
1137;J Informatie en communicatie;2019 2e kwartaal;96.7;96.3;98.6;97.2;20.2;18.2;51.3;44.3;30.6;27.6;72.9;64.0
1138;J Informatie en communicatie;2019 3e kwartaal;91.5;95.6;92.1;96.2;17.0;18.3;43.6;44.6;27.2;28.0;66.3;65.0
1139;J Informatie en communicatie;2019 4e kwartaal;91.2;94.6;93.6;97.6;17.8;18.4;42.1;44.9;28.5;28.4;63.0;64.5
1140;J Informatie en communicatie;2020 1e kwartaal;101.0;92.8;100.9;93.8;18.2;18.3;43.9;45.7;26.4;28.8;61.0;68.4
1141;J Informatie en communicatie;2020 2e kwartaal;93.4;93.0;93.3;91.5;19.8;17.8;48.7;41.1;31.0;28.0;73.2;63.0
1142;J Informatie en communicatie;2020 3e kwartaal;89.9;94.2;91.3;95.1;17.0;18.3;45.5;44.1;27.6;28.4;69.9;65.1
1143;J Informatie en communicatie;2020 4e kwartaal;92.1;95.6;92.4;97.0;18.0;18.7;40.9;44.9;28.6;28.5;62.0;65.0
1144;J Informatie en communicatie;2021 1e kwartaal;107.7;98.3;108.4;99.2;19.0;19.0;43.8;45.8;25.8;28.3;56.7;64.9
1145;J Informatie en communicatie;2021 2e kwartaal;98.4;96.2;99.6;96.6;21.4;19.3;53.3;46.5;31.7;29.3;75.0;67.5
1146;J Informatie en communicatie;2021 3e kwartaal;95.0;100.3;94.2;99.2;18.1;19.5;49.8;48.8;27.9;28.4;74.1;69.0
1147;J Informatie en communicatie;2021 4e kwartaal;98.9;105.2;97.8;105.0;19.4;20.0;44.7;49.5;28.6;27.7;64.1;66.2
1148;J Informatie en communicatie;2022 1e kwartaal;106.3;96.2;106.0;97.2;19.9;19.9;47.0;49.5;27.4;30.2;62.2;71.5
1149;J Informatie en communicatie;2022 2e kwartaal;95.4;94.3;96.6;94.6;22.1;20.0;57.2;49.8;33.9;31.0;83.0;73.8
1150;J Informatie en communicatie;2022 3e kwartaal;91.3;95.6;91.7;96.0;18.9;20.3;49.6;49.2;30.2;31.0;75.8;71.9
1151;J Informatie en communicatie;2022 4e kwartaal;94.2;99.0;93.5;99.1;20.0;20.6;47.0;50.6;31.0;30.3;70.6;71.7
1152;J Informatie en communicatie;2023 1e kwartaal;112.8;102.2;112.0;102.4;20.8;20.9;48.5;51.6;27.0;29.8;60.7;70.7
1153;J Informatie en communicatie;2023 2e kwartaal;105.3;104.2;106.8;104.7;23.2;21.1;60.1;52.2;32.3;29.5;79.0;69.9
1154;J Informatie en communicatie;2023 3e kwartaal;100.7;104.9;100.7;104.9;19.9;21.4;53.2;52.6;28.9;29.7;74.0;70.3
1155;J Informatie en communicatie;2023 4e kwartaal;98.0;103.1;98.2;103.8;21.0;21.7;50.7;53.8;31.4;30.7;72.4;72.7
1156;J Informatie en communicatie;2024 1e kwartaal;115.2;104.3;114.6;104.6;21.9;22.0;51.6;54.3;27.8;30.8;63.2;72.9
1157;J Informatie en communicatie;2024 2e kwartaal;104.3;105.5;105.5;104.8;24.6;22.3;62.7;54.9;34.5;30.9;83.2;73.5
1158;J Informatie en communicatie;2024 3e kwartaal;104.1;107.8;104.2;109.1;21.0;22.6;55.4;55.6;29.6;30.6;74.5;71.5
1159;J Informatie en communicatie;2024 4e kwartaal;105.0;109.9;103.8;109.8;22.3;23.0;53.0;56.6;31.1;30.5;71.5;72.4
1160;K Financiële dienstverlening;1996 1e kwartaal;83.2;74.8;83.0;74.9;10.7;10.7;25.2;26.1;31.3;34.8;73.5;84.3
1161;K Financiële dienstverlening;1996 2e kwartaal;84.5;75.0;84.9;75.1;11.8;10.7;31.3;26.5;34.2;35.0;89.2;85.5
1162;K Financiële dienstverlening;1996 3e kwartaal;65.0;74.6;65.1;74.7;9.6;10.8;26.0;26.5;36.1;35.4;96.8;85.8
1163;K Financiële dienstverlening;1996 4e kwartaal;65.9;74.7;65.7;74.6;11.1;11.0;24.7;26.8;41.3;36.0;91.1;86.9
1164;K Financiële dienstverlening;1997 1e kwartaal;83.3;73.8;84.2;74.9;11.2;11.2;26.9;27.2;32.9;36.9;77.4;87.8
1165;K Financiële dienstverlening;1997 2e kwartaal;86.3;76.2;87.6;77.1;12.4;11.3;31.7;27.3;35.1;36.1;87.5;85.6
1166;K Financiële dienstverlening;1997 3e kwartaal;67.2;76.8;68.1;77.7;10.0;11.3;27.4;27.7;36.5;35.9;97.5;86.4
1167;K Financiële dienstverlening;1997 4e kwartaal;68.5;78.3;69.1;79.1;11.6;11.6;26.0;28.2;41.3;36.0;91.1;86.4
1168;K Financiële dienstverlening;1998 1e kwartaal;83.0;73.6;83.2;74.0;11.4;11.3;26.8;27.3;33.5;37.4;77.9;89.3
1169;K Financiële dienstverlening;1998 2e kwartaal;84.0;73.6;84.6;74.0;12.4;11.2;32.1;27.4;36.1;37.2;91.8;89.5
1170;K Financiële dienstverlening;1998 3e kwartaal;65.8;75.3;66.2;75.7;10.3;11.6;28.0;28.3;38.2;37.6;102.3;90.5
1171;K Financiële dienstverlening;1998 4e kwartaal;66.2;75.7;66.3;76.0;11.7;11.7;26.5;29.1;43.1;37.8;96.6;92.8
1172;K Financiële dienstverlening;1999 1e kwartaal;88.2;78.1;88.8;79.0;12.1;11.9;28.9;29.4;33.5;37.2;78.9;90.3
1173;K Financiële dienstverlening;1999 2e kwartaal;88.2;77.7;89.2;78.4;13.3;12.0;34.8;29.7;36.8;37.7;94.5;91.8
1174;K Financiële dienstverlening;1999 3e kwartaal;68.6;78.6;69.3;79.2;10.9;12.4;30.3;30.7;38.9;38.4;106.0;93.9
1175;K Financiële dienstverlening;1999 4e kwartaal;69.8;79.6;70.1;80.2;12.5;12.6;27.7;31.0;43.7;38.7;95.7;93.6
1176;K Financiële dienstverlening;2000 1e kwartaal;95.0;83.0;94.5;83.0;13.2;12.9;30.7;31.9;33.8;37.8;78.8;93.0
1177;K Financiële dienstverlening;2000 2e kwartaal;95.5;84.4;95.5;84.3;14.4;13.1;37.5;32.0;36.9;37.7;95.0;91.9
1178;K Financiële dienstverlening;2000 3e kwartaal;72.0;83.4;72.1;83.3;11.5;13.0;32.8;33.0;38.9;38.1;110.1;95.9
1179;K Financiële dienstverlening;2000 4e kwartaal;74.7;83.8;74.7;83.8;12.9;13.1;30.3;32.8;42.3;38.2;98.4;94.7
1180;K Financiële dienstverlening;2001 1e kwartaal;97.6;84.0;97.4;84.2;13.3;13.0;32.1;32.7;33.4;37.6;79.8;94.0
1181;K Financiële dienstverlening;2001 2e kwartaal;98.7;87.9;99.1;88.1;14.8;13.5;39.8;34.0;36.7;37.4;97.3;93.6
1182;K Financiële dienstverlening;2001 3e kwartaal;74.3;86.3;74.5;86.4;11.7;13.3;33.3;33.7;38.6;37.6;108.3;94.3
1183;K Financiële dienstverlening;2001 4e kwartaal;76.5;86.4;76.6;86.5;13.2;13.4;31.0;33.9;42.1;37.8;98.1;94.7
1184;K Financiële dienstverlening;2002 1e kwartaal;110.7;95.3;110.5;95.7;15.6;15.0;38.2;38.2;34.4;38.5;83.6;96.7
1185;K Financiële dienstverlening;2002 2e kwartaal;102.4;92.9;102.5;92.0;16.1;14.7;43.6;37.4;38.3;38.6;103.0;98.3
1186;K Financiële dienstverlening;2002 3e kwartaal;81.3;93.7;81.5;93.8;13.2;14.9;37.2;38.0;39.7;38.9;110.4;98.1
1187;K Financiële dienstverlening;2002 4e kwartaal;84.8;94.4;84.6;94.5;14.7;14.9;35.0;38.2;42.3;38.6;100.1;97.8
1188;K Financiële dienstverlening;2003 1e kwartaal;108.4;93.3;107.4;92.0;15.6;15.1;38.3;38.3;35.2;39.4;86.3;100.8
1189;K Financiële dienstverlening;2003 2e kwartaal;101.1;89.8;100.7;89.4;16.2;14.9;44.0;37.7;39.1;40.4;105.9;102.1
1190;K Financiële dienstverlening;2003 3e kwartaal;78.6;91.0;78.2;90.4;13.3;14.9;37.2;38.0;41.2;39.9;115.1;101.6
1191;K Financiële dienstverlening;2003 4e kwartaal;80.2;90.4;79.5;89.8;14.8;15.0;35.4;38.7;44.9;40.6;107.8;104.2
1192;K Financiële dienstverlening;2004 1e kwartaal;104.1;89.3;103.0;88.6;15.9;15.3;38.2;38.8;37.3;41.9;89.7;106.1
1193;K Financiële dienstverlening;2004 2e kwartaal;103.5;92.4;103.2;91.8;16.8;15.4;45.7;38.8;39.6;40.5;107.2;102.4
1194;K Financiële dienstverlening;2004 3e kwartaal;78.1;89.5;77.8;89.3;14.2;15.9;39.4;40.3;44.3;43.2;122.6;109.3
1195;K Financiële dienstverlening;2004 4e kwartaal;77.7;89.0;77.2;88.4;15.4;15.8;35.7;40.1;48.3;43.2;112.0;109.7
1196;K Financiële dienstverlening;2005 1e kwartaal;104.7;91.3;104.1;91.1;16.5;15.9;40.4;40.9;38.4;42.6;94.0;108.5
1197;K Financiële dienstverlening;2005 2e kwartaal;104.0;91.4;104.2;91.5;17.5;15.8;47.3;40.5;41.0;42.2;109.8;107.1
1198;K Financiële dienstverlening;2005 3e kwartaal;82.7;95.5;82.1;94.9;14.8;16.6;40.8;42.3;43.6;42.4;120.4;107.9
1199;K Financiële dienstverlening;2005 4e kwartaal;80.6;91.4;80.1;90.7;16.0;16.4;38.3;42.0;48.4;43.8;115.7;112.1
1200;K Financiële dienstverlening;2006 1e kwartaal;100.5;88.6;99.9;88.6;16.1;15.7;38.2;39.9;39.2;43.3;92.7;108.9
1201;K Financiële dienstverlening;2006 2e kwartaal;107.7;94.0;107.5;93.6;18.9;16.8;51.8;43.1;42.8;43.6;116.8;111.4
1202;K Financiële dienstverlening;2006 3e kwartaal;75.6;88.2;75.1;87.8;14.0;15.9;38.9;40.5;45.1;44.0;125.5;111.8
1203;K Financiële dienstverlening;2006 4e kwartaal;82.5;92.4;82.4;92.2;15.9;16.4;38.6;41.8;47.1;43.2;113.6;109.8
1204;K Financiële dienstverlening;2007 1e kwartaal;103.1;90.6;102.6;90.8;17.5;17.2;41.9;43.4;41.5;46.3;99.0;115.8
1205;K Financiële dienstverlening;2007 2e kwartaal;106.5;92.2;106.7;91.9;19.7;17.3;54.0;43.7;45.1;45.7;122.5;115.0
1206;K Financiële dienstverlening;2007 3e kwartaal;73.5;88.3;73.1;88.2;14.7;17.0;40.9;43.3;49.0;46.9;135.4;118.8
1207;K Financiële dienstverlening;2007 4e kwartaal;87.2;95.1;87.2;95.1;18.2;18.6;43.7;47.5;51.0;47.8;121.4;120.8
1208;K Financiële dienstverlening;2008 1e kwartaal;97.2;88.0;96.7;87.6;18.3;18.2;44.6;46.2;45.9;50.4;111.7;127.6
1209;K Financiële dienstverlening;2008 2e kwartaal;101.4;88.1;101.5;88.1;20.7;18.0;56.4;45.8;49.9;49.9;134.6;125.7
1210;K Financiële dienstverlening;2008 3e kwartaal;72.6;86.3;72.6;86.4;15.6;18.0;42.5;45.9;52.5;50.9;141.7;128.6
1211;K Financiële dienstverlening;2008 4e kwartaal;82.1;87.5;82.3;87.9;17.9;18.2;42.9;46.2;53.3;50.7;126.4;127.4
1212;K Financiële dienstverlening;2009 1e kwartaal;90.7;84.4;90.6;84.2;16.9;17.1;41.4;43.4;45.6;49.4;110.7;124.8
1213;K Financiële dienstverlening;2009 2e kwartaal;97.0;83.8;97.0;83.7;20.6;17.8;57.2;45.5;51.9;51.8;142.7;131.7
1214;K Financiële dienstverlening;2009 3e kwartaal;71.6;84.2;71.5;84.6;15.5;17.8;41.9;45.4;52.8;51.5;141.9;130.0
1215;K Financiële dienstverlening;2009 4e kwartaal;79.7;84.8;80.0;84.9;17.9;18.1;42.5;46.0;54.9;52.0;128.8;131.0
1216;K Financiële dienstverlening;2010 1e kwartaal;85.4;84.1;85.4;83.9;17.1;17.5;42.9;45.3;48.8;50.7;121.7;130.8
1217;K Financiële dienstverlening;2010 2e kwartaal;93.0;82.4;93.3;82.8;20.9;18.0;59.3;46.6;54.9;53.4;153.9;136.4
1218;K Financiële dienstverlening;2010 3e kwartaal;71.9;82.4;71.8;82.5;15.8;18.1;42.6;46.3;53.7;53.5;143.7;135.8
1219;K Financiële dienstverlening;2010 4e kwartaal;78.3;79.6;78.7;79.7;18.0;18.1;42.6;46.3;56.1;55.5;131.1;140.6
1220;K Financiële dienstverlening;2011 1e kwartaal;87.5;83.3;88.0;84.3;17.9;18.4;44.1;47.2;50.0;53.9;121.3;135.5
1221;K Financiële dienstverlening;2011 2e kwartaal;93.7;84.2;94.0;84.5;21.8;18.9;60.0;48.6;56.8;54.6;154.6;139.2
1222;K Financiële dienstverlening;2011 3e kwartaal;72.9;84.0;73.0;84.1;16.6;18.9;43.9;47.6;55.7;54.8;145.7;137.0
1223;K Financiële dienstverlening;2011 4e kwartaal;80.4;82.0;80.5;82.0;18.6;18.7;45.0;47.4;56.5;55.5;135.4;139.9
1224;K Financiële dienstverlening;2012 1e kwartaal;87.0;82.6;87.3;83.4;18.1;18.5;44.0;47.5;50.7;54.7;121.9;137.8
1225;K Financiële dienstverlening;2012 2e kwartaal;94.9;86.6;95.1;86.7;21.8;19.1;60.2;49.0;56.1;53.8;153.2;136.8
1226;K Financiële dienstverlening;2012 3e kwartaal;75.9;87.1;76.0;87.1;16.9;19.1;46.2;49.3;54.4;53.6;147.2;136.8
1227;K Financiële dienstverlening;2012 4e kwartaal;86.9;87.4;87.1;87.9;18.9;18.8;46.8;48.6;53.0;52.4;130.0;133.9
1228;K Financiële dienstverlening;2013 1e kwartaal;95.1;90.8;95.0;90.7;19.9;20.4;50.4;52.9;51.2;54.8;128.5;141.2
1229;K Financiële dienstverlening;2013 2e kwartaal;97.6;90.9;97.8;90.9;22.6;20.1;62.0;51.7;56.5;54.0;153.6;137.6
1230;K Financiële dienstverlening;2013 3e kwartaal;81.4;92.4;81.4;92.8;18.2;20.5;49.2;52.5;54.8;54.0;146.3;136.9
1231;K Financiële dienstverlening;2013 4e kwartaal;94.0;93.0;94.7;93.6;20.9;20.6;51.2;52.6;54.3;54.1;130.9;135.9
1232;K Financiële dienstverlening;2014 1e kwartaal;91.5;88.4;91.4;88.4;20.6;21.0;50.7;53.1;55.0;57.9;134.3;145.4
1233;K Financiële dienstverlening;2014 2e kwartaal;94.0;89.0;94.4;89.5;22.8;20.7;62.4;53.8;59.2;56.7;159.9;145.4
1234;K Financiële dienstverlening;2014 3e kwartaal;81.8;92.1;82.2;92.9;19.2;21.4;51.0;53.9;57.4;56.6;150.2;140.4
1235;K Financiële dienstverlening;2014 4e kwartaal;95.5;92.6;95.8;92.7;22.3;21.8;54.5;55.5;57.0;57.5;137.7;144.9
1236;K Financiële dienstverlening;2015 1e kwartaal;89.1;86.4;89.3;86.8;20.6;21.0;50.9;53.2;56.5;59.2;138.1;148.3
1237;K Financiële dienstverlening;2015 2e kwartaal;90.0;85.9;90.6;86.4;23.0;21.1;62.9;53.8;62.4;59.9;168.3;150.8
1238;K Financiële dienstverlening;2015 3e kwartaal;77.6;86.6;77.6;86.6;19.4;21.4;52.0;54.5;60.9;60.2;162.4;152.2
1239;K Financiële dienstverlening;2015 4e kwartaal;91.5;88.7;91.5;88.6;21.8;21.4;52.9;54.4;58.3;58.8;140.2;148.6
1240;K Financiële dienstverlening;2016 1e kwartaal;91.6;89.9;91.7;90.5;21.4;21.7;53.2;55.3;57.2;58.9;140.4;147.8
1241;K Financiële dienstverlening;2016 2e kwartaal;92.1;90.0;92.1;89.8;23.7;21.9;62.3;55.1;62.7;59.2;163.8;148.7
1242;K Financiële dienstverlening;2016 3e kwartaal;78.1;87.9;77.9;87.9;19.8;21.8;53.5;55.9;62.0;60.6;166.2;153.9
1243;K Financiële dienstverlening;2016 4e kwartaal;92.8;86.0;93.2;86.4;22.5;22.0;55.3;56.1;59.1;62.4;143.8;157.2
1244;K Financiële dienstverlening;2017 1e kwartaal;91.3;89.9;91.4;90.2;22.3;22.5;53.5;56.7;59.5;61.0;141.7;152.2
1245;K Financiële dienstverlening;2017 2e kwartaal;92.6;90.4;93.3;91.0;24.3;22.6;64.7;56.9;64.2;60.9;167.9;151.4
1246;K Financiële dienstverlening;2017 3e kwartaal;80.6;90.4;80.8;90.7;20.6;22.7;55.5;57.3;62.5;61.2;166.4;153.1
1247;K Financiële dienstverlening;2017 4e kwartaal;96.7;89.9;97.2;90.3;23.3;22.9;58.6;58.5;58.9;62.0;145.9;156.8
1248;K Financiële dienstverlening;2018 1e kwartaal;92.1;90.0;92.2;90.3;22.5;22.5;54.5;56.8;59.6;61.1;143.2;152.1
1249;K Financiële dienstverlening;2018 2e kwartaal;92.0;90.3;92.2;90.3;24.5;22.8;65.2;57.7;65.0;61.7;171.1;154.8
1250;K Financiële dienstverlening;2018 3e kwartaal;79.8;89.3;79.8;89.5;20.7;22.8;55.7;57.7;63.3;62.2;168.9;156.2
1251;K Financiële dienstverlening;2018 4e kwartaal;96.6;90.1;96.9;90.3;23.4;22.9;57.4;57.7;59.1;61.9;143.5;154.8
1252;K Financiële dienstverlening;2019 1e kwartaal;93.3;91.5;93.3;91.7;23.0;22.9;56.7;57.9;60.2;61.0;147.3;152.8
1253;K Financiële dienstverlening;2019 2e kwartaal;91.9;90.7;91.9;90.6;24.7;23.3;64.3;58.2;65.7;62.6;169.4;155.5
1254;K Financiële dienstverlening;2019 3e kwartaal;82.7;91.7;82.5;91.8;21.7;23.9;56.3;59.4;64.2;63.6;165.3;156.5
1255;K Financiële dienstverlening;2019 4e kwartaal;102.1;95.6;102.5;95.9;24.7;24.2;60.0;60.2;59.1;61.7;141.8;152.1
1256;K Financiële dienstverlening;2020 1e kwartaal;91.9;89.5;91.8;89.5;23.3;23.0;60.8;62.1;62.0;62.7;160.4;167.9
1257;K Financiële dienstverlening;2020 2e kwartaal;95.8;94.9;96.3;95.3;25.1;23.8;64.8;57.7;63.9;61.1;163.0;146.6
1258;K Financiële dienstverlening;2020 3e kwartaal;89.0;98.8;89.2;99.0;21.8;24.1;60.4;61.3;59.8;59.4;164.1;149.9
1259;K Financiële dienstverlening;2020 4e kwartaal;107.2;100.2;106.9;100.1;25.0;24.5;59.5;61.1;56.9;59.5;134.7;147.8
1260;K Financiële dienstverlening;2021 1e kwartaal;99.7;97.0;99.5;96.7;26.0;25.4;61.9;62.7;63.6;63.7;150.7;156.9
1261;K Financiële dienstverlening;2021 2e kwartaal;101.7;101.0;102.2;101.5;26.6;25.5;68.5;63.1;63.9;61.5;162.3;150.5
1262;K Financiële dienstverlening;2021 3e kwartaal;91.6;101.3;91.6;101.3;23.0;25.4;64.3;65.8;61.3;61.1;170.2;157.3
1263;K Financiële dienstverlening;2021 4e kwartaal;107.0;100.6;106.7;100.4;26.2;25.6;62.5;64.8;59.8;62.0;141.8;156.2
1264;K Financiële dienstverlening;2022 1e kwartaal;103.6;103.4;103.4;103.6;26.5;25.7;64.2;65.3;62.4;60.6;150.2;152.5
1265;K Financiële dienstverlening;2022 2e kwartaal;103.4;100.6;103.5;100.6;26.4;25.5;70.2;64.9;62.5;61.8;164.2;156.1
1266;K Financiële dienstverlening;2022 3e kwartaal;95.1;103.6;95.0;103.6;23.3;25.7;62.4;64.3;59.8;60.5;159.1;150.2
1267;K Financiële dienstverlening;2022 4e kwartaal;114.0;108.1;114.1;108.0;26.9;26.2;65.8;66.3;57.6;59.2;139.6;148.7
1268;K Financiële dienstverlening;2023 1e kwartaal;114.0;111.4;113.8;111.7;27.4;26.6;65.6;67.3;58.7;58.3;139.6;146.0
1269;K Financiële dienstverlening;2023 2e kwartaal;112.7;111.4;113.0;111.5;27.5;26.6;73.1;67.6;59.5;58.2;156.5;146.8
1270;K Financiële dienstverlening;2023 3e kwartaal;102.6;112.1;102.5;112.1;24.6;27.0;66.7;68.2;58.5;58.7;157.7;147.3
1271;K Financiële dienstverlening;2023 4e kwartaal;119.9;113.7;119.8;113.7;27.9;27.1;69.4;68.9;56.8;58.2;140.2;146.8
1272;K Financiële dienstverlening;2024 1e kwartaal;117.7;114.9;117.4;114.8;27.7;27.0;67.6;68.7;57.4;57.2;139.6;144.8
