ID;Geslacht;Leeftijd;TypeInstelling;Herkomstgroepering;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
868;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Totaal niet-westerse allochtoon;2008;235;0.12;255.0;0.14;86.0
869;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Totaal niet-westerse allochtoon;2009;265;0.13;280.0;0.14;94.0
870;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Marokko;2004;0;0.0;0.0;0.0;0.0
871;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Marokko;2005;0;0.0;0.0;0.01;0.0
872;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Marokko;2006;0;0.01;5.0;0.01;1.0
873;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Marokko;2007;0;0.0;;;
874;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Marokko;2008;0;0.0;0.0;0.0;0.0
875;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Marokko;2009;5;0.01;5.0;0.02;1.0
876;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Turkije;2004;0;0.0;0.0;0.0;0.0
877;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Turkije;2005;0;0.0;0.0;0.0;0.0
878;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Turkije;2006;0;0.01;5.0;0.01;1.0
879;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Turkije;2007;5;0.01;;;
880;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Turkije;2008;5;0.01;5.0;0.01;1.0
881;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Turkije;2009;5;0.01;5.0;0.01;1.0
882;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Suriname;2004;60;0.14;60.0;0.14;21.0
883;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Suriname;2005;75;0.17;75.0;0.17;26.0
884;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Suriname;2006;80;0.17;85.0;0.19;30.0
885;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Suriname;2007;110;0.22;;;
886;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Suriname;2008;120;0.23;130.0;0.25;45.0
887;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Suriname;2009;140;0.25;145.0;0.26;50.0
888;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederlandse Antillen en Aruba;2004;35;0.27;35.0;0.27;13.0
889;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederlandse Antillen en Aruba;2005;45;0.3;45.0;0.32;15.0
890;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederlandse Antillen en Aruba;2006;50;0.34;50.0;0.35;18.0
891;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederlandse Antillen en Aruba;2007;60;0.39;;;
892;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederlandse Antillen en Aruba;2008;65;0.39;75.0;0.45;24.0
893;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederlandse Antillen en Aruba;2009;75;0.41;75.0;0.45;26.0
894;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overig niet-westers;2004;25;0.06;25.0;0.06;9.0
895;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overig niet-westers;2005;30;0.06;30.0;0.06;10.0
896;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overig niet-westers;2006;30;0.06;35.0;0.07;11.0
897;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overig niet-westers;2007;35;0.06;;;
898;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overig niet-westers;2008;40;0.07;45.0;0.08;15.0
899;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overig niet-westers;2009;45;0.06;45.0;0.07;16.0
900;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2004;4430;0.15;4930.0;0.16;1579.0
901;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2005;4775;0.15;5345.0;0.17;1698.0
902;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2006;5310;0.17;5855.0;0.18;1883.0
903;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2007;5750;0.18;;;
904;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2008;6060;0.18;6805.0;0.21;2167.0
905;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2009;6715;0.2;7540.0;0.23;2383.0
906;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Autochtoon;2004;3705;0.14;4130.0;0.16;1324.0
907;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Autochtoon;2005;3980;0.15;4460.0;0.17;1420.0
908;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Autochtoon;2006;4380;0.16;4830.0;0.18;1556.0
909;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Autochtoon;2007;4690;0.17;;;
910;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Autochtoon;2008;4875;0.18;5480.0;0.2;1754.0
911;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Autochtoon;2009;5335;0.19;5990.0;0.21;1902.0
912;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal allochtoon;2004;725;0.16;795.0;0.17;256.0
913;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal allochtoon;2005;795;0.17;885.0;0.19;278.0
914;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal allochtoon;2006;935;0.19;1025.0;0.21;327.0
915;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal allochtoon;2007;1060;0.22;;;
916;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal allochtoon;2008;1185;0.23;1325.0;0.26;413.0
917;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal allochtoon;2009;1375;0.26;1545.0;0.3;482.0
918;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Westerse allochtoon;2004;540;0.18;595.0;0.19;192.0
919;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Westerse allochtoon;2005;565;0.18;620.0;0.2;198.0
920;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Westerse allochtoon;2006;620;0.2;680.0;0.22;218.0
921;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Westerse allochtoon;2007;665;0.21;;;
922;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Westerse allochtoon;2008;720;0.23;800.0;0.26;253.0
923;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Westerse allochtoon;2009;795;0.25;890.0;0.28;281.0
924;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2004;185;0.12;200.0;0.13;64.0
925;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2005;235;0.15;265.0;0.17;80.0
926;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2006;315;0.18;345.0;0.21;109.0
927;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2007;390;0.22;;;
928;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2008;465;0.24;525.0;0.28;160.0
929;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2009;580;0.29;655.0;0.33;201.0
930;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Marokko;2004;10;0.03;15.0;0.05;3.0
931;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Marokko;2005;15;0.06;15.0;0.06;5.0
932;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Marokko;2006;20;0.08;25.0;0.09;7.0
933;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Marokko;2007;20;0.08;;;
934;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Marokko;2008;25;0.08;25.0;0.1;7.0
935;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Marokko;2009;40;0.13;40.0;0.15;12.0
936;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Turkije;2004;5;0.02;5.0;0.02;2.0
937;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Turkije;2005;5;0.02;5.0;0.02;2.0
938;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Turkije;2006;10;0.04;10.0;0.04;4.0
939;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Turkije;2007;5;0.02;;;
940;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Turkije;2008;5;0.02;10.0;0.03;2.0
941;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Turkije;2009;10;0.04;10.0;0.03;3.0
942;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Suriname;2004;90;0.22;95.0;0.23;31.0
943;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Suriname;2005;115;0.26;135.0;0.31;40.0
944;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Suriname;2006;155;0.33;175.0;0.38;55.0
945;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Suriname;2007;200;0.4;;;
946;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Suriname;2008;230;0.43;265.0;0.5;80.0
947;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Suriname;2009;295;0.52;335.0;0.6;102.0
948;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2004;40;0.29;40.0;0.32;13.0
949;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2005;50;0.34;50.0;0.37;17.0
950;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2006;60;0.4;65.0;0.44;20.0
951;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2007;80;0.51;;;
952;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2008;95;0.58;105.0;0.64;33.0
953;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2009;105;0.59;125.0;0.73;38.0
954;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overig niet-westers;2004;40;0.09;40.0;0.1;14.0
955;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overig niet-westers;2005;50;0.11;55.0;0.12;17.0
956;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overig niet-westers;2006;65;0.13;70.0;0.13;22.0
957;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overig niet-westers;2007;85;0.15;;;
958;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overig niet-westers;2008;105;0.17;115.0;0.2;37.0
959;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overig niet-westers;2009;130;0.19;140.0;0.22;45.0
960;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2004;43530;2.54;66160.0;3.77;15363.0
961;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2005;43725;2.51;67185.0;3.76;15278.0
962;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2006;43490;2.46;67580.0;3.74;15330.0
963;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2007;42590;2.36;;;
964;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2008;41890;2.27;67065.0;3.57;14658.0
965;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2009;42490;2.25;68360.0;3.55;14788.0
966;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Autochtoon;2004;38685;2.57;58800.0;3.81;13646.0
967;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Autochtoon;2005;38720;2.54;59565.0;3.82;13532.0
968;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Autochtoon;2006;38320;2.49;59540.0;3.78;13517.0
969;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Autochtoon;2007;37350;2.39;;;
970;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Autochtoon;2008;36625;2.3;58605.0;3.6;12818.0
971;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Autochtoon;2009;36955;2.26;59505.0;3.57;12875.0
972;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal allochtoon;2004;4845;2.31;7360.0;3.44;1716.0
973;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal allochtoon;2005;5010;2.27;7620.0;3.38;1745.0
974;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal allochtoon;2006;5170;2.25;8040.0;3.44;1813.0
975;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal allochtoon;2007;5240;2.19;;;
976;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal allochtoon;2008;5265;2.13;8460.0;3.38;1840.0
977;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal allochtoon;2009;5535;2.16;8855.0;3.41;1913.0
978;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Westerse allochtoon;2004;4170;2.51;6240.0;3.67;1474.0
979;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Westerse allochtoon;2005;4255;2.47;6425.0;3.65;1491.0
980;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Westerse allochtoon;2006;4350;2.45;6690.0;3.69;1526.0
981;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Westerse allochtoon;2007;4355;2.38;;;
982;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Westerse allochtoon;2008;4350;2.33;6905.0;3.65;1518.0
983;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Westerse allochtoon;2009;4480;2.35;7105.0;3.67;1557.0
984;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2004;670;1.55;1120.0;2.56;242.0
985;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2005;755;1.56;1195.0;2.44;255.0
986;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2006;820;1.58;1350.0;2.56;287.0
987;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2007;885;1.56;;;
988;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2008;915;1.51;1555.0;2.54;322.0
989;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2009;1050;1.6;1745.0;2.65;356.0
990;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Marokko;2004;40;0.46;90.0;1.01;14.0
991;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Marokko;2005;50;0.45;100.0;0.91;17.0
992;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Marokko;2006;45;0.36;100.0;0.85;18.0
993;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Marokko;2007;55;0.41;;;
994;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Marokko;2008;55;0.4;120.0;0.82;21.0
995;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Marokko;2009;65;0.42;145.0;0.92;22.0
996;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Turkije;2004;65;0.64;115.0;1.17;22.0
997;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Turkije;2005;90;0.78;165.0;1.41;29.0
998;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Turkije;2006;95;0.75;190.0;1.49;33.0
999;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Turkije;2007;100;0.71;;;
1000;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Turkije;2008;110;0.76;225.0;1.52;37.0
1001;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Turkije;2009;125;0.79;270.0;1.7;45.0
1002;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Suriname;2004;355;2.84;580.0;4.54;130.0
1003;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Suriname;2005;375;2.85;565.0;4.22;128.0
1004;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Suriname;2006;405;2.91;630.0;4.42;138.0
1005;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Suriname;2007;415;2.8;;;
1006;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Suriname;2008;420;2.69;695.0;4.36;151.0
1007;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Suriname;2009;490;2.94;755.0;4.46;162.0
1008;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2004;85;3.11;125.0;4.53;31.0
1009;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2005;85;2.88;125.0;4.17;31.0
1010;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2006;105;3.24;145.0;4.56;36.0
1011;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2007;120;3.45;;;
1012;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2008;125;3.25;190.0;5.05;44.0
1013;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2009;160;3.68;220.0;5.12;53.0
1014;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Overig niet-westers;2004;125;1.35;210.0;2.24;46.0
1015;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Overig niet-westers;2005;155;1.55;240.0;2.41;50.0
1016;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Overig niet-westers;2006;175;1.67;285.0;2.71;62.0
1017;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Overig niet-westers;2007;195;1.74;;;
1018;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Overig niet-westers;2008;200;1.64;325.0;2.69;70.0
1019;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Overig niet-westers;2009;210;1.57;360.0;2.71;75.0
1020;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2004;36325;2.12;58360.0;3.32;12649.0
1021;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2005;36445;2.09;59275.0;3.32;12539.0
1022;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2006;36105;2.04;59625.0;3.3;12570.0
1023;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2007;34880;1.94;;;
1024;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2008;34170;1.85;58700.0;3.13;11743.0
1025;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2009;34375;1.82;59710.0;3.1;11787.0
1026;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Autochtoon;2004;32265;2.14;51855.0;3.36;11227.0
1027;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Autochtoon;2005;32260;2.12;52550.0;3.37;11099.0
1028;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Autochtoon;2006;31825;2.07;52525.0;3.34;11083.0
1029;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Autochtoon;2007;30565;1.96;;;
1030;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Autochtoon;2008;29840;1.87;51245.0;3.15;10254.0
1031;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Autochtoon;2009;29800;1.82;51890.0;3.11;10230.0
1032;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal allochtoon;2004;4060;1.94;6505.0;3.04;1422.0
1033;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal allochtoon;2005;4185;1.89;6725.0;2.99;1440.0
1034;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal allochtoon;2006;4280;1.86;7100.0;3.04;1487.0
1035;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal allochtoon;2007;4315;1.8;;;
1036;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal allochtoon;2008;4330;1.75;7455.0;2.97;1490.0
1037;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal allochtoon;2009;4575;1.79;7820.0;3.01;1557.0
1038;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Westerse allochtoon;2004;3435;2.06;5435.0;3.19;1198.0
1039;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Westerse allochtoon;2005;3485;2.02;5585.0;3.17;1203.0
1040;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Westerse allochtoon;2006;3525;1.98;5815.0;3.21;1223.0
1041;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Westerse allochtoon;2007;3505;1.92;;;
1042;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Westerse allochtoon;2008;3500;1.88;5990.0;3.16;1199.0
1043;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Westerse allochtoon;2009;3635;1.91;6185.0;3.19;1239.0
1044;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2004;625;1.45;1070.0;2.44;225.0
1045;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2005;700;1.45;1140.0;2.32;237.0
1046;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2006;755;1.46;1285.0;2.44;264.0
1047;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2007;810;1.43;;;
1048;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2008;830;1.37;1465.0;2.39;291.0
1049;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2009;945;1.44;1640.0;2.48;318.0
1050;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Marokko;2004;40;0.45;90.0;1.0;13.0
1051;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Marokko;2005;45;0.42;95.0;0.88;16.0
1052;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Marokko;2006;40;0.35;100.0;0.83;17.0
1053;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Marokko;2007;50;0.38;;;
1054;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Marokko;2008;55;0.38;115.0;0.8;19.0
1055;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Marokko;2009;65;0.41;140.0;0.9;21.0
1056;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Turkije;2004;60;0.62;115.0;1.15;21.0
1057;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Turkije;2005;85;0.75;160.0;1.37;27.0
1058;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Turkije;2006;90;0.72;185.0;1.46;32.0
