ID;Countries;SITC;Periods;TotalImportValue_1;TotalExportValue_2
9395;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2023 April;3.0;2.0
9396;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2023 May;2.0;2.0
9397;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2023 June;1.0;1.0
9398;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2023 July;1.0;1.0
9399;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2023 August;1.0;0.0
9400;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2023 September;1.0;1.0
9401;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2023 October;1.0;1.0
9402;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2023 November;1.0;1.0
9403;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2023 December;1.0;0.0
9404;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2023;14.0;13.0
9405;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2024 January;1.0;1.0
9406;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2024 February;1.0;2.0
9407;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2024 March;1.0;1.0
9408;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2024 April;1.0;1.0
9409;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2024 May;2.0;1.0
9410;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2024 June;1.0;1.0
9411;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2024 July;1.0;1.0
9412;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2024 August;2.0;1.0
9413;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2024 September;2.0;2.0
9414;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2024 October;1.0;1.0
9415;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2024 November;1.0;1.0
9416;Total countries;51453 Cyclanic, cyclenic or cycloterp...;2024 January-November;15.0;13.0
9417;Total countries;51454 Aromatic monoamines and their d...;2015 January;28.0;0.0
9418;Total countries;51454 Aromatic monoamines and their d...;2015 February;30.0;0.0
9419;Total countries;51454 Aromatic monoamines and their d...;2015 March;31.0;0.0
9420;Total countries;51454 Aromatic monoamines and their d...;2015 April;9.0;0.0
9421;Total countries;51454 Aromatic monoamines and their d...;2015 May;27.0;1.0
9422;Total countries;51454 Aromatic monoamines and their d...;2015 June;27.0;1.0
9423;Total countries;51454 Aromatic monoamines and their d...;2015 July;29.0;0.0
9424;Total countries;51454 Aromatic monoamines and their d...;2015 August;33.0;1.0
9425;Total countries;51454 Aromatic monoamines and their d...;2015 September;21.0;0.0
9426;Total countries;51454 Aromatic monoamines and their d...;2015 October;30.0;1.0
9427;Total countries;51454 Aromatic monoamines and their d...;2015 November;28.0;0.0
9428;Total countries;51454 Aromatic monoamines and their d...;2015 December;28.0;0.0
9429;Total countries;51454 Aromatic monoamines and their d...;2015;320.0;5.0
9430;Total countries;51454 Aromatic monoamines and their d...;2016 January;27.0;1.0
9431;Total countries;51454 Aromatic monoamines and their d...;2016 February;18.0;0.0
9432;Total countries;51454 Aromatic monoamines and their d...;2016 March;20.0;1.0
9433;Total countries;51454 Aromatic monoamines and their d...;2016 April;22.0;1.0
9434;Total countries;51454 Aromatic monoamines and their d...;2016 May;29.0;1.0
9435;Total countries;51454 Aromatic monoamines and their d...;2016 June;28.0;0.0
9436;Total countries;51454 Aromatic monoamines and their d...;2016 July;15.0;0.0
9437;Total countries;51454 Aromatic monoamines and their d...;2016 August;31.0;0.0
9438;Total countries;51454 Aromatic monoamines and their d...;2016 September;29.0;1.0
9439;Total countries;51454 Aromatic monoamines and their d...;2016 October;28.0;0.0
9440;Total countries;51454 Aromatic monoamines and their d...;2016 November;23.0;1.0
9441;Total countries;51454 Aromatic monoamines and their d...;2016 December;17.0;1.0
9442;Total countries;51454 Aromatic monoamines and their d...;2016;285.0;7.0
9443;Total countries;51454 Aromatic monoamines and their d...;2017 January;27.0;1.0
9444;Total countries;51454 Aromatic monoamines and their d...;2017 February;18.0;1.0
9445;Total countries;51454 Aromatic monoamines and their d...;2017 March;18.0;1.0
9446;Total countries;51454 Aromatic monoamines and their d...;2017 April;8.0;0.0
9447;Total countries;51454 Aromatic monoamines and their d...;2017 May;13.0;1.0
9448;Total countries;51454 Aromatic monoamines and their d...;2017 June;27.0;3.0
9449;Total countries;51454 Aromatic monoamines and their d...;2017 July;25.0;1.0
9450;Total countries;51454 Aromatic monoamines and their d...;2017 August;28.0;0.0
9451;Total countries;51454 Aromatic monoamines and their d...;2017 September;28.0;1.0
9452;Total countries;51454 Aromatic monoamines and their d...;2017 October;29.0;2.0
9453;Total countries;51454 Aromatic monoamines and their d...;2017 November;30.0;3.0
9454;Total countries;51454 Aromatic monoamines and their d...;2017 December;24.0;2.0
9455;Total countries;51454 Aromatic monoamines and their d...;2017;274.0;15.0
9456;Total countries;51454 Aromatic monoamines and their d...;2018 January;35.0;4.0
9457;Total countries;51454 Aromatic monoamines and their d...;2018 February;24.0;2.0
9458;Total countries;51454 Aromatic monoamines and their d...;2018 March;29.0;3.0
9459;Total countries;51454 Aromatic monoamines and their d...;2018 April;24.0;5.0
9460;Total countries;51454 Aromatic monoamines and their d...;2018 May;24.0;6.0
9461;Total countries;51454 Aromatic monoamines and their d...;2018 June;29.0;7.0
9462;Total countries;51454 Aromatic monoamines and their d...;2018 July;32.0;4.0
9463;Total countries;51454 Aromatic monoamines and their d...;2018 August;15.0;1.0
9464;Total countries;51454 Aromatic monoamines and their d...;2018 September;26.0;3.0
9465;Total countries;51454 Aromatic monoamines and their d...;2018 October;28.0;4.0
9466;Total countries;51454 Aromatic monoamines and their d...;2018 November;26.0;6.0
9467;Total countries;51454 Aromatic monoamines and their d...;2018 December;23.0;1.0
9468;Total countries;51454 Aromatic monoamines and their d...;2018;316.0;46.0
9469;Total countries;51454 Aromatic monoamines and their d...;2019 January;28.0;3.0
9470;Total countries;51454 Aromatic monoamines and their d...;2019 February;26.0;5.0
9471;Total countries;51454 Aromatic monoamines and their d...;2019 March;21.0;8.0
9472;Total countries;51454 Aromatic monoamines and their d...;2019 April;32.0;2.0
9473;Total countries;51454 Aromatic monoamines and their d...;2019 May;29.0;5.0
9474;Total countries;51454 Aromatic monoamines and their d...;2019 June;18.0;9.0
9475;Total countries;51454 Aromatic monoamines and their d...;2019 July;21.0;7.0
9476;Total countries;51454 Aromatic monoamines and their d...;2019 August;30.0;3.0
9477;Total countries;51454 Aromatic monoamines and their d...;2019 September;25.0;7.0
9478;Total countries;51454 Aromatic monoamines and their d...;2019 October;36.0;10.0
9479;Total countries;51454 Aromatic monoamines and their d...;2019 November;27.0;2.0
9480;Total countries;51454 Aromatic monoamines and their d...;2019 December;20.0;7.0
9481;Total countries;51454 Aromatic monoamines and their d...;2019;312.0;69.0
9482;Total countries;51454 Aromatic monoamines and their d...;2020 January;29.0;7.0
9483;Total countries;51454 Aromatic monoamines and their d...;2020 February;30.0;11.0
9484;Total countries;51454 Aromatic monoamines and their d...;2020 March;24.0;4.0
9485;Total countries;51454 Aromatic monoamines and their d...;2020 April;20.0;5.0
9486;Total countries;51454 Aromatic monoamines and their d...;2020 May;15.0;5.0
9487;Total countries;51454 Aromatic monoamines and their d...;2020 June;16.0;4.0
9488;Total countries;51454 Aromatic monoamines and their d...;2020 July;23.0;1.0
9489;Total countries;51454 Aromatic monoamines and their d...;2020 August;24.0;9.0
9490;Total countries;51454 Aromatic monoamines and their d...;2020 September;29.0;1.0
9491;Total countries;51454 Aromatic monoamines and their d...;2020 October;27.0;5.0
9492;Total countries;51454 Aromatic monoamines and their d...;2020 November;24.0;1.0
9493;Total countries;51454 Aromatic monoamines and their d...;2020 December;20.0;1.0
9494;Total countries;51454 Aromatic monoamines and their d...;2020;282.0;54.0
9495;Total countries;51454 Aromatic monoamines and their d...;2021 January;;
9496;Total countries;51454 Aromatic monoamines and their d...;2021 February;;
9497;Total countries;51454 Aromatic monoamines and their d...;2021 March;;
9498;Total countries;51454 Aromatic monoamines and their d...;2021 April;;
9499;Total countries;51454 Aromatic monoamines and their d...;2021 May;;
9500;Total countries;51454 Aromatic monoamines and their d...;2021 June;;
9501;Total countries;51454 Aromatic monoamines and their d...;2021 July;;
9502;Total countries;51454 Aromatic monoamines and their d...;2021 August;;
9503;Total countries;51454 Aromatic monoamines and their d...;2021 September;;
9504;Total countries;51454 Aromatic monoamines and their d...;2021 October;;
9505;Total countries;51454 Aromatic monoamines and their d...;2021 November;;
9506;Total countries;51454 Aromatic monoamines and their d...;2021 December;;
9507;Total countries;51454 Aromatic monoamines and their d...;2021;;
9508;Total countries;51454 Aromatic monoamines and their d...;2022 January;45.0;8.0
9509;Total countries;51454 Aromatic monoamines and their d...;2022 February;36.0;11.0
9510;Total countries;51454 Aromatic monoamines and their d...;2022 March;30.0;14.0
9511;Total countries;51454 Aromatic monoamines and their d...;2022 April;26.0;8.0
9512;Total countries;51454 Aromatic monoamines and their d...;2022 May;33.0;3.0
9513;Total countries;51454 Aromatic monoamines and their d...;2022 June;25.0;3.0
9514;Total countries;51454 Aromatic monoamines and their d...;2022 July;28.0;14.0
9515;Total countries;51454 Aromatic monoamines and their d...;2022 August;35.0;11.0
9516;Total countries;51454 Aromatic monoamines and their d...;2022 September;27.0;14.0
9517;Total countries;51454 Aromatic monoamines and their d...;2022 October;33.0;2.0
9518;Total countries;51454 Aromatic monoamines and their d...;2022 November;23.0;2.0
9519;Total countries;51454 Aromatic monoamines and their d...;2022 December;29.0;1.0
9520;Total countries;51454 Aromatic monoamines and their d...;2022;370.0;89.0
9521;Total countries;51454 Aromatic monoamines and their d...;2023 January;31.0;1.0
9522;Total countries;51454 Aromatic monoamines and their d...;2023 February;51.0;26.0
9523;Total countries;51454 Aromatic monoamines and their d...;2023 March;40.0;28.0
9524;Total countries;51454 Aromatic monoamines and their d...;2023 April;22.0;8.0
9525;Total countries;51454 Aromatic monoamines and their d...;2023 May;48.0;12.0
9526;Total countries;51454 Aromatic monoamines and their d...;2023 June;36.0;13.0
9527;Total countries;51454 Aromatic monoamines and their d...;2023 July;44.0;10.0
9528;Total countries;51454 Aromatic monoamines and their d...;2023 August;32.0;19.0
9529;Total countries;51454 Aromatic monoamines and their d...;2023 September;31.0;1.0
9530;Total countries;51454 Aromatic monoamines and their d...;2023 October;30.0;14.0
9531;Total countries;51454 Aromatic monoamines and their d...;2023 November;33.0;4.0
9532;Total countries;51454 Aromatic monoamines and their d...;2023 December;28.0;18.0
9533;Total countries;51454 Aromatic monoamines and their d...;2023;426.0;155.0
9534;Total countries;51454 Aromatic monoamines and their d...;2024 January;38.0;7.0
9535;Total countries;51454 Aromatic monoamines and their d...;2024 February;38.0;13.0
9536;Total countries;51454 Aromatic monoamines and their d...;2024 March;32.0;10.0
9537;Total countries;51454 Aromatic monoamines and their d...;2024 April;51.0;16.0
9538;Total countries;51454 Aromatic monoamines and their d...;2024 May;34.0;18.0
9539;Total countries;51454 Aromatic monoamines and their d...;2024 June;26.0;9.0
9540;Total countries;51454 Aromatic monoamines and their d...;2024 July;35.0;11.0
9541;Total countries;51454 Aromatic monoamines and their d...;2024 August;41.0;9.0
9542;Total countries;51454 Aromatic monoamines and their d...;2024 September;38.0;12.0
9543;Total countries;51454 Aromatic monoamines and their d...;2024 October;21.0;10.0
9544;Total countries;51454 Aromatic monoamines and their d...;2024 November;22.0;4.0
9545;Total countries;51454 Aromatic monoamines and their d...;2024 January-November;376.0;120.0
9546;Total countries;51455 Aromatic polyamines and their d...;2015 January;2.0;1.0
9547;Total countries;51455 Aromatic polyamines and their d...;2015 February;1.0;1.0
9548;Total countries;51455 Aromatic polyamines and their d...;2015 March;1.0;1.0
9549;Total countries;51455 Aromatic polyamines and their d...;2015 April;2.0;1.0
9550;Total countries;51455 Aromatic polyamines and their d...;2015 May;1.0;1.0
9551;Total countries;51455 Aromatic polyamines and their d...;2015 June;2.0;1.0
9552;Total countries;51455 Aromatic polyamines and their d...;2015 July;1.0;1.0
9553;Total countries;51455 Aromatic polyamines and their d...;2015 August;1.0;1.0
9554;Total countries;51455 Aromatic polyamines and their d...;2015 September;2.0;2.0
9555;Total countries;51455 Aromatic polyamines and their d...;2015 October;1.0;1.0
9556;Total countries;51455 Aromatic polyamines and their d...;2015 November;2.0;1.0
9557;Total countries;51455 Aromatic polyamines and their d...;2015 December;1.0;1.0
9558;Total countries;51455 Aromatic polyamines and their d...;2015;17.0;13.0
9559;Total countries;51455 Aromatic polyamines and their d...;2016 January;2.0;1.0
9560;Total countries;51455 Aromatic polyamines and their d...;2016 February;1.0;2.0
9561;Total countries;51455 Aromatic polyamines and their d...;2016 March;3.0;1.0
9562;Total countries;51455 Aromatic polyamines and their d...;2016 April;1.0;1.0
9563;Total countries;51455 Aromatic polyamines and their d...;2016 May;1.0;1.0
9564;Total countries;51455 Aromatic polyamines and their d...;2016 June;1.0;1.0
9565;Total countries;51455 Aromatic polyamines and their d...;2016 July;2.0;1.0
9566;Total countries;51455 Aromatic polyamines and their d...;2016 August;1.0;1.0
9567;Total countries;51455 Aromatic polyamines and their d...;2016 September;1.0;1.0
9568;Total countries;51455 Aromatic polyamines and their d...;2016 October;1.0;2.0
9569;Total countries;51455 Aromatic polyamines and their d...;2016 November;1.0;1.0
9570;Total countries;51455 Aromatic polyamines and their d...;2016 December;1.0;1.0
9571;Total countries;51455 Aromatic polyamines and their d...;2016;15.0;14.0
9572;Total countries;51455 Aromatic polyamines and their d...;2017 January;2.0;1.0
9573;Total countries;51455 Aromatic polyamines and their d...;2017 February;1.0;2.0
9574;Total countries;51455 Aromatic polyamines and their d...;2017 March;1.0;1.0
9575;Total countries;51455 Aromatic polyamines and their d...;2017 April;1.0;2.0
9576;Total countries;51455 Aromatic polyamines and their d...;2017 May;2.0;2.0
9577;Total countries;51455 Aromatic polyamines and their d...;2017 June;1.0;1.0
9578;Total countries;51455 Aromatic polyamines and their d...;2017 July;1.0;1.0
9579;Total countries;51455 Aromatic polyamines and their d...;2017 August;1.0;0.0
9580;Total countries;51455 Aromatic polyamines and their d...;2017 September;2.0;2.0
9581;Total countries;51455 Aromatic polyamines and their d...;2017 October;1.0;1.0
9582;Total countries;51455 Aromatic polyamines and their d...;2017 November;1.0;1.0
9583;Total countries;51455 Aromatic polyamines and their d...;2017 December;1.0;1.0
9584;Total countries;51455 Aromatic polyamines and their d...;2017;15.0;15.0
9585;Total countries;51455 Aromatic polyamines and their d...;2018 January;2.0;1.0
9586;Total countries;51455 Aromatic polyamines and their d...;2018 February;2.0;2.0
