ID;Geslacht;Leeftijd;GeboortelandOuders;Herkomstland;Onderwijsniveau;Perioden;Bevolking_1
2294;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2015;381
2295;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2016 1e kwartaal;384
2296;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2016 2e kwartaal;371
2297;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2016 3e kwartaal;347
2298;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2016 4e kwartaal;353
2299;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2016;364
2300;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2017 1e kwartaal;380
2301;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2017 2e kwartaal;376
2302;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2017 3e kwartaal;348
2303;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2017 4e kwartaal;356
2304;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2017;365
2305;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2018 1e kwartaal;376
2306;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2018 2e kwartaal;385
2307;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2018 3e kwartaal;364
2308;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2018 4e kwartaal;376
2309;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2018;375
2310;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2019 1e kwartaal;388
2311;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2019 2e kwartaal;395
2312;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2019 3e kwartaal;372
2313;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2019 4e kwartaal;379
2314;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2019;383
2315;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2020 1e kwartaal;383
2316;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2020 2e kwartaal;384
2317;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2020 3e kwartaal;369
2318;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2020 4e kwartaal;343
2319;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2020;370
2320;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2021 1e kwartaal;562
2321;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2021 2e kwartaal;510
2322;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2021 3e kwartaal;473
2323;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2021 4e kwartaal;450
2324;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2021;499
2325;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2022 1e kwartaal;471
2326;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2022 2e kwartaal;451
2327;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2022 3e kwartaal;450
2328;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2022 4e kwartaal;461
2329;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2022;458
2330;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2023 1e kwartaal;510
2331;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2023 2e kwartaal;537
2332;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2023 3e kwartaal;542
2333;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2023 4e kwartaal;574
2334;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2023;541
2335;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2024 1e kwartaal;617
2336;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2024 2e kwartaal;617
2337;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2024 3e kwartaal;589
2338;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2024 4e kwartaal;602
2339;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2024;606
2340;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2013 1e kwartaal;363
2341;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2013 2e kwartaal;358
2342;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2013 3e kwartaal;351
2343;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2013 4e kwartaal;344
2344;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2013;354
2345;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2014 1e kwartaal;367
2346;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2014 2e kwartaal;367
2347;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2014 3e kwartaal;354
2348;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2014 4e kwartaal;366
2349;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2014;363
2350;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2015 1e kwartaal;395
2351;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2015 2e kwartaal;388
2352;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2015 3e kwartaal;373
2353;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2015 4e kwartaal;368
2354;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2015;381
2355;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2016 1e kwartaal;384
2356;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2016 2e kwartaal;371
2357;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2016 3e kwartaal;347
2358;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2016 4e kwartaal;353
2359;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2016;364
2360;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2017 1e kwartaal;380
2361;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2017 2e kwartaal;376
2362;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2017 3e kwartaal;348
2363;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2017 4e kwartaal;356
2364;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2017;365
2365;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2018 1e kwartaal;376
2366;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2018 2e kwartaal;385
2367;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2018 3e kwartaal;364
2368;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2018 4e kwartaal;376
2369;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2018;375
2370;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2019 1e kwartaal;388
2371;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2019 2e kwartaal;395
2372;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2019 3e kwartaal;372
2373;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2019 4e kwartaal;379
2374;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2019;383
2375;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2020 1e kwartaal;383
2376;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2020 2e kwartaal;384
2377;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2020 3e kwartaal;369
2378;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2020 4e kwartaal;343
2379;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2020;370
2380;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2021 1e kwartaal;562
2381;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2021 2e kwartaal;510
2382;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2021 3e kwartaal;473
2383;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2021 4e kwartaal;450
2384;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2021;499
2385;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2022 1e kwartaal;471
2386;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2022 2e kwartaal;451
2387;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2022 3e kwartaal;450
2388;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2022 4e kwartaal;461
2389;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2022;458
2390;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2023 1e kwartaal;510
2391;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2023 2e kwartaal;537
2392;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2023 3e kwartaal;542
2393;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2023 4e kwartaal;574
2394;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2023;541
2395;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2024 1e kwartaal;617
2396;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2024 2e kwartaal;617
2397;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2024 3e kwartaal;589
2398;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2024 4e kwartaal;602
2399;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;111 Basisonderwijs;2024;606
2400;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2013 1e kwartaal;514
2401;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2013 2e kwartaal;511
2402;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2013 3e kwartaal;518
2403;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2013 4e kwartaal;524
2404;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2013;517
2405;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2014 1e kwartaal;548
2406;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2014 2e kwartaal;556
2407;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2014 3e kwartaal;566
2408;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2014 4e kwartaal;577
2409;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2014;562
2410;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2015 1e kwartaal;582
2411;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2015 2e kwartaal;564
2412;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2015 3e kwartaal;548
2413;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2015 4e kwartaal;552
2414;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2015;562
2415;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2016 1e kwartaal;568
2416;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2016 2e kwartaal;559
2417;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2016 3e kwartaal;562
2418;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2016 4e kwartaal;582
2419;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2016;568
2420;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2017 1e kwartaal;576
2421;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2017 2e kwartaal;574
2422;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2017 3e kwartaal;565
2423;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2017 4e kwartaal;564
2424;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2017;570
2425;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2018 1e kwartaal;573
2426;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2018 2e kwartaal;571
2427;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2018 3e kwartaal;563
2428;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2018 4e kwartaal;585
2429;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2018;573
2430;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2019 1e kwartaal;600
2431;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2019 2e kwartaal;614
2432;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2019 3e kwartaal;597
2433;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2019 4e kwartaal;618
2434;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2019;607
2435;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2020 1e kwartaal;604
2436;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2020 2e kwartaal;589
2437;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2020 3e kwartaal;606
2438;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2020 4e kwartaal;608
2439;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2020;602
2440;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2021 1e kwartaal;574
2441;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2021 2e kwartaal;584
2442;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2021 3e kwartaal;605
2443;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2021 4e kwartaal;628
2444;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2021;598
2445;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2022 1e kwartaal;626
2446;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2022 2e kwartaal;647
2447;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2022 3e kwartaal;650
2448;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2022 4e kwartaal;689
2449;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2022;653
2450;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2023 1e kwartaal;703
2451;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2023 2e kwartaal;707
2452;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2023 3e kwartaal;683
2453;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2023 4e kwartaal;724
2454;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2023;704
2455;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2024 1e kwartaal;712
2456;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2024 2e kwartaal;702
2457;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2024 3e kwartaal;693
2458;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2024 4e kwartaal;729
2459;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;12 Vmbo, havo-, vwo-onderbouw, mbo1;2024;709
2460;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2013 1e kwartaal;275
2461;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2013 2e kwartaal;278
2462;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2013 3e kwartaal;272
2463;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2013 4e kwartaal;278
2464;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2013;276
2465;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2014 1e kwartaal;297
2466;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2014 2e kwartaal;296
2467;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2014 3e kwartaal;312
2468;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2014 4e kwartaal;306
2469;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2014;303
2470;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2015 1e kwartaal;306
2471;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2015 2e kwartaal;298
2472;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2015 3e kwartaal;294
2473;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2015 4e kwartaal;298
2474;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2015;299
2475;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2016 1e kwartaal;304
2476;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2016 2e kwartaal;308
2477;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2016 3e kwartaal;295
2478;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2016 4e kwartaal;300
2479;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2016;302
2480;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2017 1e kwartaal;302
2481;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2017 2e kwartaal;301
2482;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2017 3e kwartaal;297
2483;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2017 4e kwartaal;296
2484;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2017;299
2485;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;121 Vmbo-b/k, mbo1;2018 1e kwartaal;285
