ID;Inkomensgroepen;DuurInkomenspositie;KenmerkenVanHetHuishouden;RegioS;Perioden;AantalHuishoudens_1;AantalPersonen_2;AantalMinderjarigeKinderen_3;HuishoudensInVanDeDoelpopulatie_4;PersonenInVanDeDoelpopulatie_5;MinderjarigeKinderenInDoelpopulatie_6
560;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zeeuwsch-Vlaanderen (CR);2014;48.1;102.8;18.3;105.5;105.2;106.8
561;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Zeeland (CR);2005;115.3;267.2;58.6;104.2;102.8;102.3
562;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Zeeland (CR);2006;116.0;267.3;58.3;103.1;101.9;101.3
563;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Zeeland (CR);2007;116.9;268.0;57.9;103.1;101.9;101.4
564;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Zeeland (CR);2008;117.9;268.8;57.5;103.0;102.0;101.4
565;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Zeeland (CR);2009 voor methodewijziging;119.1;269.7;57.0;103.1;101.9;101.5
566;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Zeeland (CR);2009 na methodewijziging;118.5;268.8;57.7;102.9;101.9;101.3
567;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Zeeland (CR);2010;119.0;269.3;57.3;102.8;101.8;101.3
568;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Zeeland (CR);2011;120.0;269.6;56.9;102.8;101.8;101.3
569;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Zeeland (CR);2012;120.9;269.9;56.2;102.8;101.8;101.2
570;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Zeeland (CR);2013;121.2;269.3;55.6;103.0;102.0;101.4
571;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Overig Zeeland (CR);2014;121.6;269.4;54.9;103.1;102.0;101.5
572;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;West-Noord-Brabant (CR);2005;257.9;596.7;124.1;105.2;103.3;102.2
573;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;West-Noord-Brabant (CR);2006;260.1;597.9;123.4;104.2;102.6;101.6
574;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;West-Noord-Brabant (CR);2007;261.8;598.7;122.0;104.4;102.6;101.4
575;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;West-Noord-Brabant (CR);2008;264.6;601.6;121.4;104.3;102.5;101.3
576;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;West-Noord-Brabant (CR);2009 voor methodewijziging;266.7;603.3;120.6;104.4;102.5;101.3
577;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;West-Noord-Brabant (CR);2009 na methodewijziging;266.2;602.4;122.5;104.2;102.5;101.3
578;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;West-Noord-Brabant (CR);2010;267.8;604.5;121.5;104.2;102.5;101.2
579;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;West-Noord-Brabant (CR);2011;270.4;606.7;120.6;104.2;102.5;101.3
580;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;West-Noord-Brabant (CR);2012;272.8;608.4;119.3;104.2;102.6;101.4
581;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;West-Noord-Brabant (CR);2013;273.7;608.7;118.3;104.6;102.8;101.6
582;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;West-Noord-Brabant (CR);2014;276.5;611.0;117.6;105.0;103.1;101.8
583;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Noord-Brabant (CR);2005;191.5;443.9;94.3;108.6;104.6;102.0
584;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Noord-Brabant (CR);2006;193.3;444.3;93.3;107.4;103.6;100.9
585;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Noord-Brabant (CR);2007;195.5;445.8;92.6;107.5;103.8;101.2
586;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Noord-Brabant (CR);2008;197.4;447.6;91.9;107.3;103.6;101.1
587;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Noord-Brabant (CR);2009 voor methodewijziging;199.8;449.5;91.3;107.6;103.7;100.9
588;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Noord-Brabant (CR);2009 na methodewijziging;198.6;447.7;92.5;107.1;103.7;101.1
589;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Noord-Brabant (CR);2010;200.4;450.1;92.0;107.1;103.7;101.1
590;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Noord-Brabant (CR);2011;202.2;452.0;91.6;107.0;103.6;100.9
591;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Noord-Brabant (CR);2012;203.9;453.3;90.8;106.9;103.6;101.0
592;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Noord-Brabant (CR);2013;205.6;454.3;90.2;107.3;103.9;101.1
593;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Noord-Brabant (CR);2014;207.6;455.8;89.5;107.9;104.3;101.5
594;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noordoost-Noord-Brabant (CR);2005;252.8;616.4;138.6;103.6;102.2;101.5
595;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noordoost-Noord-Brabant (CR);2006;255.1;617.5;137.7;102.8;101.6;100.9
596;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noordoost-Noord-Brabant (CR);2007;257.8;619.6;136.5;102.9;101.6;100.8
597;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noordoost-Noord-Brabant (CR);2008;260.8;622.5;135.2;102.9;101.5;100.6
598;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noordoost-Noord-Brabant (CR);2009 voor methodewijziging;264.5;626.0;134.4;102.9;101.6;100.7
599;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noordoost-Noord-Brabant (CR);2009 na methodewijziging;263.4;624.4;136.0;102.7;101.5;100.7
600;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noordoost-Noord-Brabant (CR);2010;265.7;627.2;134.8;102.6;101.5;100.8
601;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noordoost-Noord-Brabant (CR);2011;268.1;629.4;133.8;102.6;101.5;100.8
602;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noordoost-Noord-Brabant (CR);2012;270.8;631.3;132.1;102.4;101.4;100.8
603;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noordoost-Noord-Brabant (CR);2013;271.8;631.0;130.5;102.6;101.5;100.9
604;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noordoost-Noord-Brabant (CR);2014;274.3;633.1;129.1;102.7;101.6;101.0
605;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Noord-Brabant (CR);2005;309.3;716.5;152.0;105.9;103.4;101.9
606;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Noord-Brabant (CR);2006;311.1;716.3;151.0;104.8;102.6;101.0
607;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Noord-Brabant (CR);2007;313.9;718.9;150.0;104.7;102.6;101.0
608;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Noord-Brabant (CR);2008;317.1;722.2;149.0;104.5;102.5;101.0
609;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Noord-Brabant (CR);2009 voor methodewijziging;319.9;724.3;147.9;104.6;102.5;101.0
610;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Noord-Brabant (CR);2009 na methodewijziging;319.2;722.8;150.0;104.4;102.5;101.1
611;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Noord-Brabant (CR);2010;322.0;726.0;148.8;104.5;102.5;101.0
612;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Noord-Brabant (CR);2011;325.9;729.8;147.7;104.6;102.6;101.1
613;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Noord-Brabant (CR);2012;328.3;732.4;146.3;104.5;102.6;101.1
614;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Noord-Brabant (CR);2013;330.5;734.6;145.3;104.8;102.8;101.2
615;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuidoost-Noord-Brabant (CR);2014;334.4;738.9;144.4;105.1;103.0;101.3
616;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Limburg (CR);2005;112.6;272.8;59.8;103.4;102.6;102.5
617;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Limburg (CR);2006;113.8;273.2;59.1;102.2;101.5;101.0
618;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Limburg (CR);2007;114.5;273.5;58.4;102.3;101.5;101.2
619;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Limburg (CR);2008;115.6;274.3;57.6;102.2;101.6;101.2
620;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Limburg (CR);2009 voor methodewijziging;116.2;275.0;56.8;102.2;101.6;101.1
621;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Limburg (CR);2009 na methodewijziging;116.1;274.4;57.6;102.1;101.5;101.2
622;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Limburg (CR);2010;116.9;274.8;56.7;102.1;101.4;101.0
623;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Limburg (CR);2011;118.3;275.6;55.7;102.1;101.5;101.0
624;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Limburg (CR);2012;119.2;275.5;54.7;102.0;101.4;101.1
625;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Limburg (CR);2013;119.3;274.7;53.8;102.1;101.5;101.2
626;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Noord-Limburg (CR);2014;120.3;274.5;52.9;102.4;101.6;101.3
627;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Limburg (CR);2005;96.8;228.8;46.5;103.4;102.6;102.4
628;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Limburg (CR);2006;97.4;229.0;45.8;102.5;101.7;101.2
629;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Limburg (CR);2007;98.5;229.1;45.2;102.3;101.6;101.2
630;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Limburg (CR);2008;99.7;229.6;44.4;102.4;101.6;101.2
631;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Limburg (CR);2009 voor methodewijziging;100.9;229.9;43.7;102.4;101.5;101.0
632;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Limburg (CR);2009 na methodewijziging;100.4;229.2;44.0;102.2;101.5;101.0
633;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Limburg (CR);2010;101.2;229.6;43.4;102.1;101.4;101.1
634;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Limburg (CR);2011;102.0;230.0;42.6;102.1;101.5;101.1
635;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Limburg (CR);2012;103.0;230.2;41.9;102.1;101.4;101.1
636;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Limburg (CR);2013;103.2;229.6;41.3;102.1;101.5;101.1
637;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Midden-Limburg (CR);2014;103.9;229.7;40.6;102.2;101.5;101.3
638;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuid-Limburg (CR);2005;279.2;603.3;109.8;107.8;105.4;103.9
639;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuid-Limburg (CR);2006;279.5;599.1;107.2;106.4;104.1;102.4
640;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuid-Limburg (CR);2007;279.8;596.0;104.7;106.6;104.3;102.8
641;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuid-Limburg (CR);2008;281.5;594.5;102.2;106.5;104.2;102.5
642;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuid-Limburg (CR);2009 voor methodewijziging;282.5;592.5;99.9;106.5;104.2;102.5
643;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuid-Limburg (CR);2009 na methodewijziging;280.9;590.6;101.5;106.2;104.1;102.4
644;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuid-Limburg (CR);2010;281.8;589.0;99.6;106.2;104.1;102.4
645;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuid-Limburg (CR);2011;283.5;587.8;98.0;106.3;104.2;102.3
646;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuid-Limburg (CR);2012;284.0;585.1;95.9;106.3;104.2;102.6
647;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuid-Limburg (CR);2013;283.6;582.1;94.1;106.4;104.3;102.6
648;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zuid-Limburg (CR);2014;284.4;579.9;92.6;106.5;104.4;102.7
649;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Flevoland (CR);2005;145.7;365.8;96.3;105.3;103.4;102.9
650;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Flevoland (CR);2006;147.8;369.5;95.9;103.8;102.2;101.6
651;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Flevoland (CR);2007;150.4;373.9;95.9;104.1;102.4;101.6
652;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Flevoland (CR);2008;153.1;378.2;95.6;104.0;102.4;101.6
653;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Flevoland (CR);2009 voor methodewijziging;156.4;382.8;95.5;104.1;102.4;101.5
654;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Flevoland (CR);2009 na methodewijziging;155.0;381.0;96.8;103.8;102.3;101.6
655;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Flevoland (CR);2010;156.9;385.0;96.8;103.7;102.2;101.6
656;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Flevoland (CR);2011;159.6;388.6;96.6;103.6;102.2;101.6
657;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Flevoland (CR);2012;161.3;391.4;95.8;103.6;102.3;101.8
658;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Flevoland (CR);2013;162.0;392.1;94.9;103.8;102.4;101.9
659;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Flevoland (CR);2014;163.8;394.1;94.4;104.2;102.7;102.2
660;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Groningen (SG);2005;167.4;334.2;63.7;120.9;111.3;102.3
661;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Groningen (SG);2006;168.6;334.5;63.0;120.5;110.8;101.6
662;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Groningen (SG);2007;170.1;335.6;63.0;121.2;111.1;101.2
663;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Groningen (SG);2008;171.6;337.4;62.8;121.3;111.2;101.4
664;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Groningen (SG);2009 voor methodewijziging;173.9;340.3;63.0;121.6;111.4;101.8
665;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Groningen (SG);2009 na methodewijziging;174.0;339.4;63.5;120.8;111.6;101.5
666;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Groningen (SG);2010;175.4;342.0;63.4;121.0;111.8;101.5
667;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Groningen (SG);2011;178.0;344.4;63.3;121.3;111.9;101.4
668;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Groningen (SG);2012;179.5;346.1;63.1;120.9;111.7;101.3
669;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Groningen (SG);2013;180.4;347.3;63.1;121.3;112.0;101.5
670;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Groningen (SG);2014;182.3;349.1;62.7;121.9;112.4;101.6
671;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leeuwarden (SG);2005;72.9;156.0;32.3;111.4;106.6;102.1
672;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leeuwarden (SG);2006;73.4;156.7;32.2;109.9;105.4;101.1
673;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leeuwarden (SG);2007;73.8;157.1;32.1;110.3;105.8;101.4
674;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leeuwarden (SG);2008;74.8;157.8;31.8;109.7;105.3;101.1
675;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leeuwarden (SG);2009 voor methodewijziging;75.2;158.3;31.8;109.8;105.4;101.3
676;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leeuwarden (SG);2009 na methodewijziging;74.5;157.0;32.0;109.3;105.5;101.4
677;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leeuwarden (SG);2010;75.0;157.4;31.9;109.2;105.4;101.3
678;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leeuwarden (SG);2011;75.5;157.7;31.6;109.5;105.5;101.2
679;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leeuwarden (SG);2012;76.1;158.1;31.5;109.2;105.5;101.4
680;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leeuwarden (SG);2013;80.9;168.8;33.5;109.2;105.5;101.5
681;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Leeuwarden (SG);2014;81.2;168.8;33.2;109.8;105.9;101.8
682;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zwolle (SG);2005;72.6;166.1;37.2;107.9;104.2;101.6
683;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zwolle (SG);2006;73.5;167.4;37.4;107.1;103.7;101.3
684;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zwolle (SG);2007;74.8;169.5;37.6;107.5;103.9;101.3
685;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zwolle (SG);2008;75.9;171.3;37.8;107.2;103.7;101.2
686;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zwolle (SG);2009 voor methodewijziging;76.6;172.8;38.0;107.0;103.6;100.9
687;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zwolle (SG);2009 na methodewijziging;76.5;172.7;38.4;106.6;103.6;101.1
688;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zwolle (SG);2010;77.3;174.0;38.5;106.6;103.6;101.0
689;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zwolle (SG);2011;77.9;175.3;38.8;106.6;103.6;101.0
690;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zwolle (SG);2012;78.7;176.6;38.8;106.4;103.5;101.0
691;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zwolle (SG);2013;78.9;177.4;39.0;106.2;103.4;101.0
692;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Zwolle (SG);2014;79.7;178.3;39.1;106.5;103.6;101.2
693;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Enschede (SG);2005;137.3;303.1;63.8;110.8;106.2;102.7
694;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Enschede (SG);2006;138.2;303.7;63.8;109.2;104.8;101.3
695;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Enschede (SG);2007;139.0;304.4;63.4;109.7;105.2;101.6
696;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Enschede (SG);2008;140.5;306.3;63.4;108.9;104.8;101.4
697;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Enschede (SG);2009 voor methodewijziging;141.7;307.6;63.3;108.7;104.6;101.1
698;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Enschede (SG);2009 na methodewijziging;141.1;306.5;64.0;108.5;104.7;101.3
699;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Enschede (SG);2010;141.5;307.4;63.8;108.3;104.6;101.2
700;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Enschede (SG);2011;142.2;308.1;63.3;108.2;104.6;101.3
701;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Enschede (SG);2012;143.0;308.7;62.8;108.0;104.6;101.7
702;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Enschede (SG);2013;142.2;307.4;62.5;108.1;104.7;101.6
703;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Enschede (SG);2014;143.0;307.8;61.9;108.5;104.9;101.8
704;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Apeldoorn (SG);2005;88.1;206.8;44.0;103.7;102.4;101.9
705;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Apeldoorn (SG);2006;88.3;206.5;44.0;102.8;101.7;101.3
706;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Apeldoorn (SG);2007;88.5;206.2;43.6;102.6;101.5;100.8
707;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Apeldoorn (SG);2008;89.0;206.5;43.2;102.7;101.6;101.1
708;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Apeldoorn (SG);2009 voor methodewijziging;89.9;206.9;42.8;102.4;101.5;101.0
709;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Apeldoorn (SG);2009 na methodewijziging;89.3;206.5;43.2;102.3;101.4;100.8
710;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Apeldoorn (SG);2010;89.7;206.9;42.8;102.2;101.4;100.8
711;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Apeldoorn (SG);2011;90.3;207.1;42.5;102.3;101.4;100.9
712;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Apeldoorn (SG);2012;91.1;207.5;42.1;102.3;101.4;101.0
713;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Apeldoorn (SG);2013;91.7;207.7;42.0;102.4;101.6;101.1
714;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Apeldoorn (SG);2014;92.5;208.4;41.7;102.6;101.7;101.2
715;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Arnhem (SG);2005;153.0;338.3;71.3;107.3;104.3;102.1
716;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal huishouden;Arnhem (SG);2006;154.2;339.8;71.6;106.0;103.2;101.0
