ID;Arbeidspositie;Onderwijs;Geslacht;Leeftijd;Perioden;BeroepsEnNietBeroepsbevolking_1
2700;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2013 1e kwartaal;1022
2701;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2013 2e kwartaal;1005
2702;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2013 3e kwartaal;965
2703;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2013 4e kwartaal;961
2704;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2013;988
2705;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2014 1e kwartaal;938
2706;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2014 2e kwartaal;917
2707;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2014 3e kwartaal;899
2708;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2014 4e kwartaal;890
2709;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2014;911
2710;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2015 1e kwartaal;876
2711;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2015 2e kwartaal;869
2712;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2015 3e kwartaal;859
2713;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2015 4e kwartaal;846
2714;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2015 ;863
2715;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2016 1e kwartaal;839
2716;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2016 2e kwartaal;833
2717;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2016 3e kwartaal;821
2718;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2016 4e kwartaal;808
2719;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2016;825
2720;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2017 1e kwartaal;808
2721;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2017 2e kwartaal;816
2722;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2017 3e kwartaal;807
2723;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2017 4e kwartaal;798
2724;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2017;807
2725;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2018 1e kwartaal;797
2726;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2018 2e kwartaal;790
2727;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2018 3e kwartaal;777
2728;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2018 4e kwartaal;762
2729;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2018;781
2730;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2019 1e kwartaal;761
2731;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2019 2e kwartaal;760
2732;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2019 3e kwartaal;745
2733;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2019 4e kwartaal;741
2734;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2019;752
2735;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2020 1e kwartaal;733
2736;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2020 2e kwartaal;752
2737;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2020 3e kwartaal;743
2738;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2020 4e kwartaal;753
2739;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2020;745
2740;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2021 1e kwartaal;739
2741;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2021 2e kwartaal;739
2742;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2021 3e kwartaal;742
2743;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2021 4e kwartaal;745
2744;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2021;741
2745;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2022 1e kwartaal;726
2746;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2022 2e kwartaal;722
2747;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2022 3e kwartaal;733
2748;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2022 4e kwartaal;737
2749;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2022;729
2750;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2023 1e kwartaal;727
2751;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2023 2e kwartaal;729
2752;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2023 3e kwartaal;737
2753;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2023 4e kwartaal;738
2754;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2023;733
2755;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2024 1e kwartaal;746
2756;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2024 2e kwartaal;739
2757;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2024 3e kwartaal;736
2758;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2024 4e kwartaal;728
2759;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;35 tot 45 jaar;2024;737
2760;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2013 1e kwartaal;1092
2761;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2013 2e kwartaal;1101
2762;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2013 3e kwartaal;1098
2763;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2013 4e kwartaal;1102
2764;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2013;1098
2765;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2014 1e kwartaal;1107
2766;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2014 2e kwartaal;1115
2767;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2014 3e kwartaal;1096
2768;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2014 4e kwartaal;1109
2769;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2014;1107
2770;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2015 1e kwartaal;1083
2771;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2015 2e kwartaal;1089
2772;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2015 3e kwartaal;1100
2773;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2015 4e kwartaal;1092
2774;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2015 ;1091
2775;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2016 1e kwartaal;1093
2776;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2016 2e kwartaal;1104
2777;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2016 3e kwartaal;1106
2778;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2016 4e kwartaal;1101
2779;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2016;1101
2780;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2017 1e kwartaal;1105
2781;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2017 2e kwartaal;1106
2782;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2017 3e kwartaal;1088
2783;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2017 4e kwartaal;1088
2784;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2017;1097
2785;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2018 1e kwartaal;1075
2786;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2018 2e kwartaal;1039
2787;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2018 3e kwartaal;1034
2788;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2018 4e kwartaal;1033
2789;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2018;1045
2790;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2019 1e kwartaal;1025
2791;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2019 2e kwartaal;1023
2792;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2019 3e kwartaal;1027
2793;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2019 4e kwartaal;1022
2794;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2019;1024
2795;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2020 1e kwartaal;1001
2796;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2020 2e kwartaal;995
2797;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2020 3e kwartaal;993
2798;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2020 4e kwartaal;984
2799;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2020;993
2800;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2021 1e kwartaal;952
2801;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2021 2e kwartaal;946
2802;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2021 3e kwartaal;938
2803;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2021 4e kwartaal;906
2804;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2021;936
2805;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2022 1e kwartaal;901
2806;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2022 2e kwartaal;896
2807;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2022 3e kwartaal;902
2808;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2022 4e kwartaal;891
2809;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2022;897
2810;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2023 1e kwartaal;897
2811;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2023 2e kwartaal;866
2812;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2023 3e kwartaal;861
2813;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2023 4e kwartaal;851
2814;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2023;869
2815;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2024 1e kwartaal;845
2816;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2024 2e kwartaal;840
2817;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2024 3e kwartaal;822
2818;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2024 4e kwartaal;824
2819;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;45 tot 55 jaar;2024;833
2820;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2013 1e kwartaal;807
2821;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2013 2e kwartaal;825
2822;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2013 3e kwartaal;819
2823;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2013 4e kwartaal;820
2824;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2013;818
2825;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2014 1e kwartaal;817
2826;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2014 2e kwartaal;829
2827;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2014 3e kwartaal;819
2828;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2014 4e kwartaal;836
2829;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2014;825
2830;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2015 1e kwartaal;836
2831;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2015 2e kwartaal;844
2832;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2015 3e kwartaal;839
2833;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2015 4e kwartaal;846
2834;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2015 ;841
2835;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2016 1e kwartaal;846
2836;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2016 2e kwartaal;848
2837;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2016 3e kwartaal;841
2838;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2016 4e kwartaal;851
2839;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2016;846
2840;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2017 1e kwartaal;861
2841;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2017 2e kwartaal;854
2842;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2017 3e kwartaal;871
2843;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2017 4e kwartaal;873
2844;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2017;865
2845;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2018 1e kwartaal;871
2846;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2018 2e kwartaal;876
2847;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2018 3e kwartaal;884
2848;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2018 4e kwartaal;881
2849;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2018;878
2850;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2019 1e kwartaal;870
2851;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2019 2e kwartaal;868
2852;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2019 3e kwartaal;879
2853;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2019 4e kwartaal;880
2854;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2019;874
2855;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2020 1e kwartaal;876
2856;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2020 2e kwartaal;876
2857;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2020 3e kwartaal;911
2858;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2020 4e kwartaal;925
2859;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2020;897
2860;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2021 1e kwartaal;936
2861;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2021 2e kwartaal;936
2862;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2021 3e kwartaal;937
2863;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2021 4e kwartaal;930
2864;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2021;935
2865;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2022 1e kwartaal;933
2866;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2022 2e kwartaal;926
2867;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2022 3e kwartaal;927
2868;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2022 4e kwartaal;927
2869;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2022;928
2870;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2023 1e kwartaal;942
2871;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2023 2e kwartaal;932
2872;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2023 3e kwartaal;926
2873;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2023 4e kwartaal;928
2874;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2023;932
2875;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2024 1e kwartaal;945
2876;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2024 2e kwartaal;937
2877;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2024 3e kwartaal;966
2878;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2024 4e kwartaal;951
2879;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;55 tot 65 jaar;2024;950
2880;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;65 tot 75 jaar;2013 1e kwartaal;538
2881;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;65 tot 75 jaar;2013 2e kwartaal;551
2882;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;65 tot 75 jaar;2013 3e kwartaal;548
2883;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;65 tot 75 jaar;2013 4e kwartaal;559
2884;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;65 tot 75 jaar;2013;549
2885;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;Totaal mannen en vrouwen;65 tot 75 jaar;2014 1e kwartaal;556
