ID;ArbeidspositieEindePeriode;LangdurigeAandoening;Geslacht;KinderenInHuishouden;Perioden;Personen15Tot65JaarBeginPeriode_1;WerkzameBeroepsbevolkingBeginPeriode_2;WerklozenNietActievenBeginPeriode_3
1118;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2010 1e kwartaal;3817;2678;1139
1119;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2010 2e kwartaal;3888;2760;1127
1120;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2010 3e kwartaal;3930;2820;1110
1121;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind < 18 jaar;2010 4e kwartaal;3936;2796;1140
1122;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2003 1e kwartaal;1126;759;367
1123;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2003 2e kwartaal;1124;764;360
1124;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2003 3e kwartaal;1098;745;353
1125;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2003 4e kwartaal;1122;746;376
1126;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2003;1095;732;364
1127;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2004 1e kwartaal;1139;748;391
1128;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2004 2e kwartaal;1182;786;396
1129;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2004 3e kwartaal;1164;783;381
1130;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2004 4e kwartaal;1159;760;398
1131;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2004;1132;740;392
1132;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2005 1e kwartaal;1137;756;380
1133;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2005 2e kwartaal;1149;772;377
1134;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2005 3e kwartaal;1159;796;364
1135;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2005 4e kwartaal;1147;773;373
1136;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2005;1111;744;366
1137;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2006 1e kwartaal;1122;746;377
1138;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2006 2e kwartaal;1124;767;357
1139;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2006 3e kwartaal;1118;776;343
1140;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2006 4e kwartaal;1142;790;352
1141;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2006;1109;762;347
1142;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2008 1e kwartaal;1170;820;350
1143;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2008 2e kwartaal;1206;857;350
1144;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2008 3e kwartaal;1233;897;335
1145;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2008 4e kwartaal;1264;898;366
1146;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2008;1186;839;346
1147;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2009 1e kwartaal;1243;871;372
1148;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2009 2e kwartaal;1270;894;376
1149;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2009 3e kwartaal;1265;903;362
1150;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2009 4e kwartaal;1240;858;382
1151;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2009;1158;813;345
1152;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2010 1e kwartaal;1241;846;395
1153;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2010 2e kwartaal;1303;871;432
1154;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2010 3e kwartaal;1274;866;408
1155;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden met jongste kind >= 18 jaar;2010 4e kwartaal;1343;913;431
1156;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2003 1e kwartaal;3283;2339;944
1157;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2003 2e kwartaal;3303;2356;947
1158;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2003 3e kwartaal;3304;2360;944
1159;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2003 4e kwartaal;3284;2341;942
1160;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2003;3356;2391;965
1161;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2004 1e kwartaal;3296;2334;962
1162;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2004 2e kwartaal;3285;2340;946
1163;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2004 3e kwartaal;3303;2347;956
1164;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2004 4e kwartaal;3278;2340;938
1165;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2004;3339;2377;963
1166;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2005 1e kwartaal;3283;2323;960
1167;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2005 2e kwartaal;3280;2337;944
1168;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2005 3e kwartaal;3296;2356;939
1169;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2005 4e kwartaal;3298;2351;947
1170;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2005;3344;2370;974
1171;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2006 1e kwartaal;3319;2355;965
1172;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2006 2e kwartaal;3335;2400;935
1173;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2006 3e kwartaal;3357;2447;909
1174;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2006 4e kwartaal;3355;2441;914
1175;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2006;3417;2455;962
1176;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2008 1e kwartaal;3172;2334;838
1177;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2008 2e kwartaal;3259;2432;827
1178;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2008 3e kwartaal;3365;2527;838
1179;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2008 4e kwartaal;3410;2566;845
1180;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2008;3448;2576;872
1181;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2009 1e kwartaal;3441;2586;855
1182;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2009 2e kwartaal;3406;2547;858
1183;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2009 3e kwartaal;3386;2522;864
1184;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2009 4e kwartaal;3426;2545;882
1185;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2009;3462;2584;878
1186;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2010 1e kwartaal;3427;2513;914
1187;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2010 2e kwartaal;3509;2591;918
1188;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2010 3e kwartaal;3623;2701;923
1189;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;1;Huishouden zonder kinderen;2010 4e kwartaal;3720;2760;961
1190;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2003 1e kwartaal;4225;3328;897
1191;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2003 2e kwartaal;4248;3365;883
1192;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2003 3e kwartaal;4245;3380;865
1193;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2003 4e kwartaal;4247;3346;900
1194;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2003;4238;3365;873
1195;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2004 1e kwartaal;4263;3333;930
1196;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2004 2e kwartaal;4250;3317;932
1197;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2004 3e kwartaal;4253;3340;913
1198;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2004 4e kwartaal;4227;3285;942
1199;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2004;4227;3303;924
1200;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2005 1e kwartaal;4237;3290;947
1201;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2005 2e kwartaal;4227;3306;921
1202;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2005 3e kwartaal;4227;3326;901
1203;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2005 4e kwartaal;4240;3319;922
1204;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2005;4211;3306;905
1205;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2006 1e kwartaal;4250;3311;939
1206;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2006 2e kwartaal;4233;3330;903
1207;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2006 3e kwartaal;4259;3402;857
1208;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2006 4e kwartaal;4296;3411;884
1209;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2006;4283;3387;895
1210;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2008 1e kwartaal;4106;3295;811
1211;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2008 2e kwartaal;4195;3406;789
1212;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2008 3e kwartaal;4312;3535;777
1213;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2008 4e kwartaal;4383;3553;830
1214;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2008;4350;3542;808
1215;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2009 1e kwartaal;4385;3529;856
1216;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2009 2e kwartaal;4354;3501;853
1217;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2009 3e kwartaal;4341;3494;848
1218;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2009 4e kwartaal;4339;3437;901
1219;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2009;4329;3471;858
1220;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2010 1e kwartaal;4347;3390;957
1221;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2010 2e kwartaal;4460;3504;956
1222;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2010 3e kwartaal;4520;3596;923
1223;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Totaal wel/geen kinderen in huishouden;2010 4e kwartaal;4602;3635;967
1224;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2003 1e kwartaal;2507;1963;544
1225;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2003 2e kwartaal;2512;1990;522
1226;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2003 3e kwartaal;2483;1990;493
1227;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2003 4e kwartaal;2494;1965;529
1228;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2003;2444;1942;501
1229;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2004 1e kwartaal;2511;1954;557
1230;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2004 2e kwartaal;2507;1947;560
1231;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2004 3e kwartaal;2515;1975;541
1232;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2004 4e kwartaal;2507;1940;567
1233;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2004;2474;1921;553
1234;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2005 1e kwartaal;2505;1938;567
1235;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2005 2e kwartaal;2501;1952;550
1236;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2005 3e kwartaal;2500;1968;532
1237;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2005 4e kwartaal;2509;1963;546
1238;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2005;2464;1933;531
1239;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2006 1e kwartaal;2512;1960;552
1240;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2006 2e kwartaal;2490;1954;536
1241;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2006 3e kwartaal;2503;1996;507
1242;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2006 4e kwartaal;2525;2001;524
1243;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2006;2483;1967;516
1244;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2008 1e kwartaal;2435;1934;502
1245;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2008 2e kwartaal;2483;1999;485
1246;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2008 3e kwartaal;2543;2069;474
1247;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2008 4e kwartaal;2597;2077;520
1248;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2008;2539;2047;492
1249;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2009 1e kwartaal;2584;2050;533
1250;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2009 2e kwartaal;2574;2043;531
1251;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2009 3e kwartaal;2574;2057;517
1252;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2009 4e kwartaal;2541;1985;557
1253;Potentiële beroepsbevolking 15 tot 65 jr;Heeft geen langdurige aandoening;2;Huishouden met kinderen;2009;2508;1992;516
