ID;Geslacht;Persoonskenmerken;Vervoerwijzen;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
2520;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Drenthe (PV);2010;;;;;;
2521;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Drenthe (PV);2011;;;;;;
2522;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Drenthe (PV);2012;;;;;;
2523;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Drenthe (PV);2013;;;;;;
2524;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Drenthe (PV);2014;;;;;;
2525;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Drenthe (PV);2015;;;;;;
2526;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Drenthe (PV);2016;;;;;;
2527;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Drenthe (PV);2017;;;;;;
2528;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Overijssel (PV);2010;;;;;;
2529;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Overijssel (PV);2011;;;;;;
2530;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Overijssel (PV);2012;;;;;;
2531;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Overijssel (PV);2013;;;;;;
2532;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Overijssel (PV);2014;;;;;;
2533;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Overijssel (PV);2015;;;;;;
2534;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Overijssel (PV);2016;;;;;;
2535;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Overijssel (PV);2017;;;;;;
2536;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Flevoland (PV);2010;;;;;;
2537;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Flevoland (PV);2011;;;;;;
2538;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Flevoland (PV);2012;;;;;;
2539;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Flevoland (PV);2013;;;;;;
2540;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Flevoland (PV);2014;;;;;;
2541;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Flevoland (PV);2015;;;;;;
2542;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Flevoland (PV);2016;;;;;;
2543;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Flevoland (PV);2017;;;;;;
2544;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Gelderland (PV);2010;;;;;;
2545;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Gelderland (PV);2011;;;;;;
2546;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Gelderland (PV);2012;;;;;;
2547;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Gelderland (PV);2013;;;;;;
2548;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Gelderland (PV);2014;;;;;;
2549;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Gelderland (PV);2015;;;;;;
2550;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Gelderland (PV);2016;;;;;;
2551;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Gelderland (PV);2017;;;;;;
2552;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Utrecht (PV);2010;;;;;;
2553;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Utrecht (PV);2011;;;;;;
2554;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Utrecht (PV);2012;;;;;;
2555;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Utrecht (PV);2013;;;;;;
2556;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Utrecht (PV);2014;;;;;;
2557;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Utrecht (PV);2015;;;;;;
2558;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Utrecht (PV);2016;;;;;;
2559;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Utrecht (PV);2017;;;;;;
2560;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Noord-Holland (PV);2010;;;;;;
2561;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Noord-Holland (PV);2011;;;;;;
2562;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Noord-Holland (PV);2012;;;;;;
2563;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Noord-Holland (PV);2013;;;;;;
2564;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Noord-Holland (PV);2014;;;;;;
2565;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Noord-Holland (PV);2015;;;;;;
2566;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Noord-Holland (PV);2016;;;;;;
2567;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Noord-Holland (PV);2017;;;;;;
2568;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zuid-Holland (PV);2010;;;;;;
2569;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zuid-Holland (PV);2011;;;;;;
2570;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zuid-Holland (PV);2012;;;;;;
2571;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zuid-Holland (PV);2013;;;;;;
2572;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zuid-Holland (PV);2014;;;;;;
2573;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zuid-Holland (PV);2015;;;;;;
2574;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zuid-Holland (PV);2016;;;;;;
2575;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zuid-Holland (PV);2017;;;;;;
2576;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zeeland (PV);2010;;;;;;
2577;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zeeland (PV);2011;;;;;;
2578;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zeeland (PV);2012;;;;;;
2579;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zeeland (PV);2013;;;;;;
2580;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zeeland (PV);2014;;;;;;
2581;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zeeland (PV);2015;;;;;;
2582;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zeeland (PV);2016;;;;;;
2583;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zeeland (PV);2017;;;;;;
2584;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Noord-Brabant (PV);2010;;;;;;
2585;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Noord-Brabant (PV);2011;;;;;;
2586;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Noord-Brabant (PV);2012;;;;;;
2587;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Noord-Brabant (PV);2013;;;;;;
2588;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Noord-Brabant (PV);2014;;;;;;
2589;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Noord-Brabant (PV);2015;;;;;;
2590;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Noord-Brabant (PV);2016;;;;;;
2591;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Noord-Brabant (PV);2017;;;;;;
2592;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Limburg (PV);2010;;;;;;
2593;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Limburg (PV);2011;;;;;;
2594;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Limburg (PV);2012;;;;;;
2595;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Limburg (PV);2013;;;;;;
2596;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Limburg (PV);2014;;;;;;
2597;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Limburg (PV);2015;;;;;;
2598;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Limburg (PV);2016;;;;;;
2599;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Limburg (PV);2017;;;;;;
2600;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zeer sterk stedelijk;2010;;;;;;
2601;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zeer sterk stedelijk;2011;;;;;;
2602;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zeer sterk stedelijk;2012;;;;;;
2603;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zeer sterk stedelijk;2013;;;;;;
2604;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zeer sterk stedelijk;2014;;;;;;
2605;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zeer sterk stedelijk;2015;;;;;;
2606;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zeer sterk stedelijk;2016;;;;;;
2607;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Zeer sterk stedelijk;2017;;;;;;
2608;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Sterk stedelijk;2010;0.07;0.34;1.1;24.0;119.0;6.3
2609;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Sterk stedelijk;2011;0.09;0.46;1.23;30.0;159.0;7.1
2610;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Sterk stedelijk;2012;;;;;;
2611;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Sterk stedelijk;2013;0.06;0.37;0.89;22.0;127.0;5.2
2612;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Sterk stedelijk;2014;0.07;0.42;1.28;25.0;146.0;7.4
2613;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Sterk stedelijk;2015;0.05;0.36;1.08;17.0;126.0;6.2
2614;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Sterk stedelijk;2016;0.07;0.32;0.88;24.0;113.0;5.1
2615;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Sterk stedelijk;2017;0.06;0.38;1.01;20.0;130.0;5.8
2616;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Matig stedelijk;2010;;;;;;
2617;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Matig stedelijk;2011;;;;;;
2618;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Matig stedelijk;2012;;;;;;
2619;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Matig stedelijk;2013;0.07;0.34;1.03;24.0;117.0;5.9
2620;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Matig stedelijk;2014;;;;;;
2621;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Matig stedelijk;2015;;;;;;
2622;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Matig stedelijk;2016;;;;;;
2623;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Matig stedelijk;2017;;;;;;
2624;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Weinig stedelijk;2010;;;;;;
2625;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Weinig stedelijk;2011;;;;;;
2626;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Weinig stedelijk;2012;;;;;;
2627;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Weinig stedelijk;2013;;;;;;
2628;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Weinig stedelijk;2014;;;;;;
2629;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Weinig stedelijk;2015;;;;;;
2630;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Weinig stedelijk;2016;;;;;;
2631;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Weinig stedelijk;2017;;;;;;
2632;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Niet stedelijk;2010;;;;;;
2633;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Niet stedelijk;2011;;;;;;
2634;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Niet stedelijk;2012;;;;;;
2635;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Niet stedelijk;2013;;;;;;
2636;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Niet stedelijk;2014;;;;;;
2637;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Niet stedelijk;2015;;;;;;
2638;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Niet stedelijk;2016;;;;;;
2639;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Brom-/snorfiets;Niet stedelijk;2017;;;;;;
2640;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Nederland;2010;0.62;2.28;11.2;214.0;790.0;64.8
2641;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Nederland;2011;0.63;2.42;12.04;219.0;841.0;69.7
2642;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Nederland;2012;0.63;2.32;11.48;218.0;809.0;66.7
2643;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Nederland;2013;0.61;2.41;11.58;212.0;837.0;67.1
2644;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Nederland;2014;0.65;2.65;12.73;226.0;922.0;73.7
2645;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Nederland;2015;0.64;2.49;11.72;222.0;866.0;68.0
2646;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Nederland;2016;0.6;2.36;11.82;208.0;824.0;68.8
2647;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Nederland;2017;0.57;2.25;10.51;199.0;779.0;60.6
2648;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Noord-Nederland (LD);2010;0.61;2.43;11.97;213.0;844.0;69.2
2649;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Noord-Nederland (LD);2011;0.68;2.75;13.5;237.0;956.0;78.1
2650;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Noord-Nederland (LD);2012;0.65;2.45;12.54;227.0;854.0;72.8
2651;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Noord-Nederland (LD);2013;0.69;2.87;13.67;239.0;998.0;79.3
2652;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Noord-Nederland (LD);2014;0.63;2.72;13.39;219.0;944.0;77.4
2653;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Noord-Nederland (LD);2015;0.71;2.9;13.81;247.0;1009.0;80.0
2654;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Noord-Nederland (LD);2016;0.69;2.58;13.39;240.0;899.0;77.9
2655;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Noord-Nederland (LD);2017;0.61;2.35;10.53;210.0;810.0;60.5
2656;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Oost-Nederland (LD);2010;0.71;2.58;12.86;245.0;895.0;74.3
2657;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Oost-Nederland (LD);2011;0.69;2.48;11.94;239.0;861.0;69.0
2658;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Oost-Nederland (LD);2012;0.68;2.62;13.35;238.0;915.0;77.6
2659;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Oost-Nederland (LD);2013;0.69;2.61;12.34;240.0;908.0;71.5
2660;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Oost-Nederland (LD);2014;0.71;2.74;12.68;245.0;951.0;73.4
2661;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Oost-Nederland (LD);2015;0.71;2.56;11.8;246.0;891.0;68.4
2662;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Oost-Nederland (LD);2016;0.65;2.62;12.43;225.0;913.0;72.3
2663;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Oost-Nederland (LD);2017;0.63;2.63;11.88;217.0;909.0;68.4
2664;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;West-Nederland (LD);2010;0.58;2.05;10.14;202.0;712.0;58.6
2665;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;West-Nederland (LD);2011;0.6;2.32;11.77;209.0;805.0;68.1
2666;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;West-Nederland (LD);2012;0.61;2.12;10.19;212.0;738.0;59.2
2667;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;West-Nederland (LD);2013;0.56;2.25;11.19;196.0;782.0;64.8
2668;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;West-Nederland (LD);2014;0.66;2.51;12.64;228.0;872.0;73.2
2669;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;West-Nederland (LD);2015;0.63;2.43;11.85;218.0;845.0;68.8
2670;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;West-Nederland (LD);2016;0.58;2.16;10.82;201.0;754.0;62.9
2671;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;West-Nederland (LD);2017;0.58;2.17;10.29;200.0;753.0;59.4
2672;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Zuid-Nederland (LD);2010;0.61;2.35;11.31;210.0;815.0;65.5
2673;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Zuid-Nederland (LD);2011;0.61;2.42;12.0;212.0;839.0;69.4
2674;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Zuid-Nederland (LD);2012;0.6;2.37;11.71;208.0;827.0;68.0
2675;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Zuid-Nederland (LD);2013;0.59;2.3;10.68;204.0;799.0;61.8
2676;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Zuid-Nederland (LD);2014;0.6;2.82;12.65;207.0;977.0;73.1
2677;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Zuid-Nederland (LD);2015;0.56;2.35;10.43;196.0;816.0;60.4
2678;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Zuid-Nederland (LD);2016;0.55;2.41;12.43;192.0;842.0;72.3
2679;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Zuid-Nederland (LD);2017;0.51;2.01;9.71;175.0;697.0;56.0
2680;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Groningen (PV);2010;0.55;2.21;10.53;192.0;763.0;60.8
2681;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Groningen (PV);2011;0.65;3.33;15.46;225.0;1159.0;89.6
2682;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Groningen (PV);2012;0.57;2.35;13.12;200.0;820.0;76.2
2683;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Groningen (PV);2013;0.66;2.86;13.7;228.0;993.0;79.4
2684;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Groningen (PV);2014;0.55;2.36;10.68;190.0;819.0;61.8
2685;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Groningen (PV);2015;0.65;2.97;14.33;227.0;1033.0;82.9
2686;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Groningen (PV);2016;0.55;1.73;11.81;192.0;603.0;68.6
2687;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Groningen (PV);2017;0.59;2.25;9.71;204.0;777.0;55.8
2688;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Friesland (PV);2010;0.66;2.52;12.84;230.0;876.0;74.4
2689;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Friesland (PV);2011;0.76;2.61;13.6;265.0;906.0;78.8
2690;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Friesland (PV);2012;0.7;2.42;12.86;244.0;845.0;74.6
2691;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Friesland (PV);2013;0.76;2.67;13.4;264.0;929.0;77.7
2692;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Friesland (PV);2014;0.67;3.08;16.83;231.0;1066.0;97.3
2693;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Friesland (PV);2015;0.78;2.8;13.3;271.0;975.0;77.0
2694;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Friesland (PV);2016;0.79;2.89;14.61;277.0;1008.0;85.0
2695;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Friesland (PV);2017;0.66;2.33;10.01;228.0;803.0;57.6
2696;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Drenthe (PV);2010;0.62;2.56;12.31;213.0;887.0;71.1
2697;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Drenthe (PV);2011;0.62;2.32;11.26;213.0;805.0;65.0
2698;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Drenthe (PV);2012;0.67;2.6;11.46;233.0;906.0;66.5
2699;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Drenthe (PV);2013;0.63;3.15;14.01;219.0;1094.0;81.1
2700;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Drenthe (PV);2014;0.68;2.64;11.65;235.0;914.0;67.2
2701;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Drenthe (PV);2015;0.68;2.96;13.92;237.0;1030.0;80.7
2702;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Drenthe (PV);2016;0.71;3.16;13.58;247.0;1105.0;79.1
2703;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Drenthe (PV);2017;0.55;2.49;12.2;190.0;858.0;70.0
2704;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Overijssel (PV);2010;0.79;2.93;15.21;275.0;1018.0;88.1
2705;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Overijssel (PV);2011;0.76;2.74;13.4;264.0;950.0;77.4
2706;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Overijssel (PV);2012;0.76;2.68;13.77;265.0;935.0;80.0
2707;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Overijssel (PV);2013;0.8;3.36;16.71;277.0;1168.0;96.8
2708;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Overijssel (PV);2014;0.75;3.0;13.4;262.0;1043.0;77.6
2709;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Overijssel (PV);2015;0.81;3.04;13.21;282.0;1055.0;76.6
2710;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Overijssel (PV);2016;0.67;2.75;11.72;235.0;961.0;68.4
2711;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Overijssel (PV);2017;0.73;3.23;13.77;253.0;1115.0;79.3
2712;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Flevoland (PV);2010;0.55;1.58;7.77;190.0;548.0;45.0
2713;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Flevoland (PV);2011;0.58;2.01;8.66;202.0;700.0;50.2
2714;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Flevoland (PV);2012;0.62;2.01;10.15;217.0;700.0;59.0
2715;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Flevoland (PV);2013;0.6;2.09;8.27;207.0;729.0;48.0
2716;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Flevoland (PV);2014;0.65;2.19;10.16;225.0;760.0;58.9
2717;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Flevoland (PV);2015;;;;;;
2718;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Flevoland (PV);2016;0.53;2.09;11.15;184.0;729.0;64.9
2719;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Flevoland (PV);2017;;;;;;
2720;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Gelderland (PV);2010;0.68;2.55;12.38;237.0;883.0;71.5
2721;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Gelderland (PV);2011;0.67;2.43;11.76;232.0;842.0;68.0
2722;Totaal mannen en vrouwen;Actueel onderwijsniveau: laag;Fiets;Gelderland (PV);2012;0.65;2.69;13.65;227.0;940.0;79.4
