ID;Geslacht;OnderwijssoortInDetail;Herkomstland;GeboortelandOuders;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
2300;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in Nederland;2023/'24;650.0;620.0;95.0
2301;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouders in NL;2011/'12;;;
2302;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouders in NL;2012/'13;;;
2303;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouders in NL;2013/'14;;;
2304;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouders in NL;2014/'15;;;
2305;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouders in NL;2015/'16;;;
2306;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouders in NL;2016/'17;;;
2307;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouders in NL;2017/'18;;;
2308;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouders in NL;2018/'19;;;
2309;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouders in NL;2019/'20;;;
2310;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouders in NL;2020/'21;;;
2311;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouders in NL;2021/'22;;;
2312;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouders in NL;2022/'23;;;
2313;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouders in NL;2023/'24;;;
2314;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouder(s) buiten NL;2011/'12;800.0;730.0;91.0
2315;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouder(s) buiten NL;2012/'13;770.0;710.0;92.0
2316;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouder(s) buiten NL;2013/'14;800.0;730.0;91.0
2317;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouder(s) buiten NL;2014/'15;810.0;740.0;91.0
2318;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouder(s) buiten NL;2015/'16;870.0;830.0;95.0
2319;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouder(s) buiten NL;2016/'17;800.0;760.0;95.0
2320;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouder(s) buiten NL;2017/'18;820.0;770.0;93.0
2321;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouder(s) buiten NL;2018/'19;730.0;690.0;94.0
2322;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouder(s) buiten NL;2019/'20;700.0;690.0;100.0
2323;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouder(s) buiten NL;2020/'21;650.0;640.0;99.0
2324;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouder(s) buiten NL;2021/'22;590.0;590.0;99.0
2325;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouder(s) buiten NL;2022/'23;580.0;520.0;90.0
2326;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren in NL, ouder(s) buiten NL;2023/'24;650.0;620.0;95.0
2327;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren buiten Nederland;2011/'12;110.0;100.0;89.0
2328;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren buiten Nederland;2012/'13;90.0;80.0;92.0
2329;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren buiten Nederland;2013/'14;100.0;90.0;91.0
2330;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren buiten Nederland;2014/'15;80.0;80.0;96.0
2331;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren buiten Nederland;2015/'16;80.0;80.0;89.0
2332;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren buiten Nederland;2016/'17;80.0;70.0;90.0
2333;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren buiten Nederland;2017/'18;70.0;60.0;96.0
2334;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren buiten Nederland;2018/'19;40.0;40.0;100.0
2335;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren buiten Nederland;2019/'20;40.0;40.0;100.0
2336;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren buiten Nederland;2020/'21;40.0;40.0;95.0
2337;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren buiten Nederland;2021/'22;50.0;50.0;96.0
2338;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren buiten Nederland;2022/'23;50.0;40.0;87.0
2339;Totaal mannen en vrouwen;Vmbo-k;Suriname;Geboren buiten Nederland;2023/'24;50.0;50.0;87.0
2340;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Totaal;2011/'12;390.0;350.0;90.0
2341;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Totaal;2012/'13;380.0;360.0;94.0
2342;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Totaal;2013/'14;360.0;340.0;93.0
2343;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Totaal;2014/'15;400.0;370.0;94.0
2344;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Totaal;2015/'16;450.0;430.0;95.0
2345;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Totaal;2016/'17;380.0;350.0;93.0
2346;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Totaal;2017/'18;430.0;390.0;91.0
2347;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Totaal;2018/'19;430.0;400.0;93.0
2348;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Totaal;2019/'20;400.0;390.0;99.0
2349;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Totaal;2020/'21;450.0;440.0;100.0
2350;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Totaal;2021/'22;380.0;380.0;99.0
2351;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Totaal;2022/'23;440.0;410.0;92.0
2352;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Totaal;2023/'24;480.0;450.0;93.0
2353;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in Nederland;2011/'12;220.0;200.0;91.0
2354;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in Nederland;2012/'13;210.0;200.0;94.0
2355;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in Nederland;2013/'14;220.0;210.0;94.0
2356;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in Nederland;2014/'15;250.0;240.0;95.0
2357;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in Nederland;2015/'16;330.0;310.0;95.0
2358;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in Nederland;2016/'17;290.0;270.0;94.0
2359;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in Nederland;2017/'18;350.0;320.0;90.0
2360;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in Nederland;2018/'19;360.0;330.0;93.0
2361;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in Nederland;2019/'20;350.0;350.0;99.0
2362;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in Nederland;2020/'21;350.0;350.0;100.0
2363;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in Nederland;2021/'22;320.0;310.0;99.0
2364;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in Nederland;2022/'23;350.0;320.0;93.0
2365;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in Nederland;2023/'24;380.0;350.0;94.0
2366;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouders in NL;2011/'12;;;
2367;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouders in NL;2012/'13;;;
2368;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouders in NL;2013/'14;;;
2369;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouders in NL;2014/'15;;;
2370;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouders in NL;2015/'16;;;
2371;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouders in NL;2016/'17;;;
2372;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouders in NL;2017/'18;;;
2373;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouders in NL;2018/'19;;;
2374;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouders in NL;2019/'20;;;
2375;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouders in NL;2020/'21;;;
2376;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouders in NL;2021/'22;;;
2377;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouders in NL;2022/'23;;;
2378;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouders in NL;2023/'24;;;
2379;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2011/'12;220.0;200.0;91.0
2380;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2012/'13;210.0;200.0;94.0
2381;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2013/'14;220.0;210.0;94.0
2382;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2014/'15;250.0;240.0;95.0
2383;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2015/'16;330.0;310.0;95.0
2384;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2016/'17;290.0;270.0;94.0
2385;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2017/'18;350.0;320.0;90.0
2386;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2018/'19;360.0;330.0;93.0
2387;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2019/'20;350.0;350.0;99.0
2388;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2020/'21;350.0;350.0;100.0
2389;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2021/'22;320.0;310.0;99.0
2390;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2022/'23;350.0;320.0;93.0
2391;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2023/'24;380.0;350.0;94.0
2392;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren buiten Nederland;2011/'12;160.0;150.0;89.0
2393;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren buiten Nederland;2012/'13;170.0;160.0;94.0
2394;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren buiten Nederland;2013/'14;150.0;130.0;92.0
2395;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren buiten Nederland;2014/'15;150.0;140.0;92.0
2396;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren buiten Nederland;2015/'16;120.0;120.0;94.0
2397;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren buiten Nederland;2016/'17;80.0;80.0;92.0
2398;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren buiten Nederland;2017/'18;80.0;70.0;94.0
2399;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren buiten Nederland;2018/'19;70.0;60.0;94.0
2400;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren buiten Nederland;2019/'20;50.0;50.0;100.0
2401;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren buiten Nederland;2020/'21;90.0;90.0;99.0
2402;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren buiten Nederland;2021/'22;70.0;70.0;100.0
2403;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren buiten Nederland;2022/'23;90.0;90.0;90.0
2404;Totaal mannen en vrouwen;Vmbo-k;Nederlandse Cariben;Geboren buiten Nederland;2023/'24;110.0;100.0;92.0
2405;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Totaal;2011/'12;180.0;170.0;94.0
2406;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Totaal;2012/'13;160.0;150.0;93.0
2407;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Totaal;2013/'14;150.0;140.0;91.0
2408;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Totaal;2014/'15;120.0;120.0;96.0
2409;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Totaal;2015/'16;150.0;140.0;95.0
2410;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Totaal;2016/'17;120.0;110.0;93.0
2411;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Totaal;2017/'18;130.0;120.0;92.0
2412;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Totaal;2018/'19;130.0;120.0;95.0
2413;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Totaal;2019/'20;120.0;120.0;99.0
2414;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Totaal;2020/'21;100.0;100.0;99.0
2415;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Totaal;2021/'22;80.0;80.0;99.0
2416;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Totaal;2022/'23;80.0;70.0;88.0
2417;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Totaal;2023/'24;80.0;80.0;93.0
2418;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in Nederland;2011/'12;170.0;160.0;95.0
2419;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in Nederland;2012/'13;150.0;140.0;93.0
2420;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in Nederland;2013/'14;150.0;130.0;91.0
2421;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in Nederland;2014/'15;120.0;110.0;96.0
2422;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in Nederland;2015/'16;140.0;130.0;95.0
2423;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in Nederland;2016/'17;110.0;100.0;93.0
2424;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in Nederland;2017/'18;110.0;110.0;95.0
2425;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in Nederland;2018/'19;120.0;110.0;95.0
2426;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in Nederland;2019/'20;110.0;100.0;99.0
2427;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in Nederland;2020/'21;90.0;90.0;100.0
2428;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in Nederland;2021/'22;70.0;70.0;99.0
2429;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in Nederland;2022/'23;70.0;60.0;87.0
2430;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in Nederland;2023/'24;70.0;70.0;93.0
2431;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouders in NL;2011/'12;;;
2432;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouders in NL;2012/'13;;;
2433;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouders in NL;2013/'14;;;
2434;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouders in NL;2014/'15;;;
2435;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouders in NL;2015/'16;;;
2436;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouders in NL;2016/'17;;;
2437;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouders in NL;2017/'18;;;
2438;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouders in NL;2018/'19;;;
2439;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouders in NL;2019/'20;;;
2440;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouders in NL;2020/'21;;;
2441;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouders in NL;2021/'22;;;
2442;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouders in NL;2022/'23;;;
2443;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouders in NL;2023/'24;;;
2444;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouder(s) buiten NL;2011/'12;170.0;160.0;95.0
2445;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouder(s) buiten NL;2012/'13;150.0;140.0;93.0
2446;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouder(s) buiten NL;2013/'14;150.0;130.0;91.0
2447;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouder(s) buiten NL;2014/'15;120.0;110.0;96.0
2448;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouder(s) buiten NL;2015/'16;140.0;130.0;95.0
2449;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouder(s) buiten NL;2016/'17;110.0;100.0;93.0
2450;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouder(s) buiten NL;2017/'18;110.0;110.0;95.0
2451;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouder(s) buiten NL;2018/'19;120.0;110.0;95.0
2452;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouder(s) buiten NL;2019/'20;110.0;100.0;99.0
2453;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouder(s) buiten NL;2020/'21;90.0;90.0;100.0
2454;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouder(s) buiten NL;2021/'22;70.0;70.0;99.0
2455;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouder(s) buiten NL;2022/'23;70.0;60.0;87.0
2456;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren in NL, ouder(s) buiten NL;2023/'24;70.0;70.0;93.0
2457;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren buiten Nederland;2011/'12;10.0;10.0;92.0
2458;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren buiten Nederland;2012/'13;10.0;10.0;
2459;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren buiten Nederland;2013/'14;10.0;0.0;
2460;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren buiten Nederland;2014/'15;10.0;10.0;
2461;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren buiten Nederland;2015/'16;10.0;10.0;
2462;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren buiten Nederland;2016/'17;10.0;10.0;100.0
2463;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren buiten Nederland;2017/'18;20.0;20.0;80.0
2464;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren buiten Nederland;2018/'19;10.0;10.0;
2465;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren buiten Nederland;2019/'20;10.0;10.0;100.0
2466;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren buiten Nederland;2020/'21;10.0;10.0;
2467;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren buiten Nederland;2021/'22;10.0;10.0;
2468;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren buiten Nederland;2022/'23;10.0;10.0;
2469;Totaal mannen en vrouwen;Vmbo-k;Indonesië;Geboren buiten Nederland;2023/'24;10.0;10.0;90.0
2470;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Totaal;2011/'12;1560.0;1440.0;92.0
2471;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Totaal;2012/'13;1690.0;1550.0;92.0
2472;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Totaal;2013/'14;1740.0;1610.0;92.0
2473;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Totaal;2014/'15;1790.0;1660.0;93.0
2474;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Totaal;2015/'16;1870.0;1750.0;94.0
2475;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Totaal;2016/'17;2040.0;1920.0;94.0
2476;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Totaal;2017/'18;2170.0;2010.0;93.0
2477;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Totaal;2018/'19;2140.0;2000.0;94.0
2478;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Totaal;2019/'20;2210.0;2190.0;99.0
2479;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Totaal;2020/'21;2300.0;2260.0;98.0
2480;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Totaal;2021/'22;2330.0;2280.0;98.0
2481;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Totaal;2022/'23;2210.0;2010.0;91.0
2482;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Totaal;2023/'24;2540.0;2360.0;93.0
2483;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2011/'12;930.0;860.0;92.0
2484;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2012/'13;1050.0;980.0;93.0
2485;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2013/'14;1120.0;1050.0;93.0
2486;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2014/'15;1230.0;1150.0;93.0
2487;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2015/'16;1260.0;1190.0;95.0
2488;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2016/'17;1450.0;1370.0;94.0
2489;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2017/'18;1530.0;1440.0;94.0
2490;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2018/'19;1480.0;1390.0;94.0
2491;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2019/'20;1440.0;1430.0;99.0
2492;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2020/'21;1410.0;1390.0;99.0
2493;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2021/'22;1390.0;1370.0;99.0
2494;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2022/'23;1290.0;1200.0;93.0
2495;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2023/'24;1460.0;1390.0;95.0
2496;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2011/'12;;;
2497;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2012/'13;;;
2498;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2013/'14;;;
2499;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2014/'15;;;
2500;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2015/'16;;;
2501;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2016/'17;;;
2502;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2017/'18;;;
2503;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2018/'19;;;
2504;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2019/'20;;;
2505;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2020/'21;;;
2506;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2021/'22;;;
2507;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2022/'23;;;
2508;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2023/'24;;;
2509;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2011/'12;930.0;860.0;92.0
2510;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2012/'13;1050.0;980.0;93.0
2511;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2013/'14;1120.0;1050.0;93.0
2512;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2014/'15;1230.0;1150.0;93.0
2513;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2015/'16;1260.0;1190.0;95.0
2514;Totaal mannen en vrouwen;Vmbo-k;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2016/'17;1450.0;1370.0;94.0
