ID;Bedrijfsgroep;Geslacht;BurgerlijkeStaat;Personen_1
3668;XI-XIII, 22. Klinknagelfabrieken;Vrouwen;Totaal alle burgerlijke staten;17
3669;XI-XIII, 22. Klinknagelfabrieken;Vrouwen;Ongehuwd;17
3670;XI-XIII, 22. Klinknagelfabrieken;Vrouwen;Gehuwd;0
3671;XI-XIII, 22. Klinknagelfabrieken;Vrouwen;Gescheiden van tafel en bed;0
3672;XI-XIII, 22. Klinknagelfabrieken;Vrouwen;Weduwstaat;0
3673;XI-XIII, 22. Klinknagelfabrieken;Vrouwen;Gescheiden van echt;0
3674;XI-XIII, 22. Klinknagelfabrieken;Vrouwen;Burgerlijke staat onbekend;0
3675;XI-XIII, 23. Schroeven-, bouten- enz.;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;1127
3676;XI-XIII, 23. Schroeven-, bouten- enz.;Totaal mannen en vrouwen;Ongehuwd;594
3677;XI-XIII, 23. Schroeven-, bouten- enz.;Totaal mannen en vrouwen;Gehuwd;510
3678;XI-XIII, 23. Schroeven-, bouten- enz.;Totaal mannen en vrouwen;Gescheiden van tafel en bed;1
3679;XI-XIII, 23. Schroeven-, bouten- enz.;Totaal mannen en vrouwen;Weduwstaat;22
3680;XI-XIII, 23. Schroeven-, bouten- enz.;Totaal mannen en vrouwen;Gescheiden van echt;0
3681;XI-XIII, 23. Schroeven-, bouten- enz.;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
3682;XI-XIII, 23. Schroeven-, bouten- enz.;Mannen;Totaal alle burgerlijke staten;1035
3683;XI-XIII, 23. Schroeven-, bouten- enz.;Mannen;Ongehuwd;507
3684;XI-XIII, 23. Schroeven-, bouten- enz.;Mannen;Gehuwd;506
3685;XI-XIII, 23. Schroeven-, bouten- enz.;Mannen;Gescheiden van tafel en bed;1
3686;XI-XIII, 23. Schroeven-, bouten- enz.;Mannen;Weduwstaat;21
3687;XI-XIII, 23. Schroeven-, bouten- enz.;Mannen;Gescheiden van echt;0
3688;XI-XIII, 23. Schroeven-, bouten- enz.;Mannen;Burgerlijke staat onbekend;0
3689;XI-XIII, 23. Schroeven-, bouten- enz.;Vrouwen;Totaal alle burgerlijke staten;92
3690;XI-XIII, 23. Schroeven-, bouten- enz.;Vrouwen;Ongehuwd;87
3691;XI-XIII, 23. Schroeven-, bouten- enz.;Vrouwen;Gehuwd;4
3692;XI-XIII, 23. Schroeven-, bouten- enz.;Vrouwen;Gescheiden van tafel en bed;0
3693;XI-XIII, 23. Schroeven-, bouten- enz.;Vrouwen;Weduwstaat;1
3694;XI-XIII, 23. Schroeven-, bouten- enz.;Vrouwen;Gescheiden van echt;0
3695;XI-XIII, 23. Schroeven-, bouten- enz.;Vrouwen;Burgerlijke staat onbekend;0
3696;XI-XIII, 24. IJzeren en stalen buizen;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;250
3697;XI-XIII, 24. IJzeren en stalen buizen;Totaal mannen en vrouwen;Ongehuwd;125
3698;XI-XIII, 24. IJzeren en stalen buizen;Totaal mannen en vrouwen;Gehuwd;122
3699;XI-XIII, 24. IJzeren en stalen buizen;Totaal mannen en vrouwen;Gescheiden van tafel en bed;0
3700;XI-XIII, 24. IJzeren en stalen buizen;Totaal mannen en vrouwen;Weduwstaat;3
3701;XI-XIII, 24. IJzeren en stalen buizen;Totaal mannen en vrouwen;Gescheiden van echt;0
3702;XI-XIII, 24. IJzeren en stalen buizen;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
3703;XI-XIII, 24. IJzeren en stalen buizen;Mannen;Totaal alle burgerlijke staten;246
3704;XI-XIII, 24. IJzeren en stalen buizen;Mannen;Ongehuwd;121
3705;XI-XIII, 24. IJzeren en stalen buizen;Mannen;Gehuwd;122
3706;XI-XIII, 24. IJzeren en stalen buizen;Mannen;Gescheiden van tafel en bed;0
3707;XI-XIII, 24. IJzeren en stalen buizen;Mannen;Weduwstaat;3
3708;XI-XIII, 24. IJzeren en stalen buizen;Mannen;Gescheiden van echt;0
3709;XI-XIII, 24. IJzeren en stalen buizen;Mannen;Burgerlijke staat onbekend;0
3710;XI-XIII, 24. IJzeren en stalen buizen;Vrouwen;Totaal alle burgerlijke staten;4
3711;XI-XIII, 24. IJzeren en stalen buizen;Vrouwen;Ongehuwd;4
3712;XI-XIII, 24. IJzeren en stalen buizen;Vrouwen;Gehuwd;0
3713;XI-XIII, 24. IJzeren en stalen buizen;Vrouwen;Gescheiden van tafel en bed;0
3714;XI-XIII, 24. IJzeren en stalen buizen;Vrouwen;Weduwstaat;0
3715;XI-XIII, 24. IJzeren en stalen buizen;Vrouwen;Gescheiden van echt;0
3716;XI-XIII, 24. IJzeren en stalen buizen;Vrouwen;Burgerlijke staat onbekend;0
3717;XI-XIII, 25. Electr. draad- en kabelfab.;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;1755
3718;XI-XIII, 25. Electr. draad- en kabelfab.;Totaal mannen en vrouwen;Ongehuwd;995
3719;XI-XIII, 25. Electr. draad- en kabelfab.;Totaal mannen en vrouwen;Gehuwd;746
3720;XI-XIII, 25. Electr. draad- en kabelfab.;Totaal mannen en vrouwen;Gescheiden van tafel en bed;2
3721;XI-XIII, 25. Electr. draad- en kabelfab.;Totaal mannen en vrouwen;Weduwstaat;7
3722;XI-XIII, 25. Electr. draad- en kabelfab.;Totaal mannen en vrouwen;Gescheiden van echt;5
3723;XI-XIII, 25. Electr. draad- en kabelfab.;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
3724;XI-XIII, 25. Electr. draad- en kabelfab.;Mannen;Totaal alle burgerlijke staten;1344
3725;XI-XIII, 25. Electr. draad- en kabelfab.;Mannen;Ongehuwd;594
3726;XI-XIII, 25. Electr. draad- en kabelfab.;Mannen;Gehuwd;737
3727;XI-XIII, 25. Electr. draad- en kabelfab.;Mannen;Gescheiden van tafel en bed;2
3728;XI-XIII, 25. Electr. draad- en kabelfab.;Mannen;Weduwstaat;6
3729;XI-XIII, 25. Electr. draad- en kabelfab.;Mannen;Gescheiden van echt;5
3730;XI-XIII, 25. Electr. draad- en kabelfab.;Mannen;Burgerlijke staat onbekend;0
3731;XI-XIII, 25. Electr. draad- en kabelfab.;Vrouwen;Totaal alle burgerlijke staten;411
3732;XI-XIII, 25. Electr. draad- en kabelfab.;Vrouwen;Ongehuwd;401
3733;XI-XIII, 25. Electr. draad- en kabelfab.;Vrouwen;Gehuwd;9
3734;XI-XIII, 25. Electr. draad- en kabelfab.;Vrouwen;Gescheiden van tafel en bed;0
3735;XI-XIII, 25. Electr. draad- en kabelfab.;Vrouwen;Weduwstaat;1
3736;XI-XIII, 25. Electr. draad- en kabelfab.;Vrouwen;Gescheiden van echt;0
3737;XI-XIII, 25. Electr. draad- en kabelfab.;Vrouwen;Burgerlijke staat onbekend;0
3738;XI-XIII, 26. Fabr. van staaldraadkabels;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;90
3739;XI-XIII, 26. Fabr. van staaldraadkabels;Totaal mannen en vrouwen;Ongehuwd;45
3740;XI-XIII, 26. Fabr. van staaldraadkabels;Totaal mannen en vrouwen;Gehuwd;44
3741;XI-XIII, 26. Fabr. van staaldraadkabels;Totaal mannen en vrouwen;Gescheiden van tafel en bed;0
3742;XI-XIII, 26. Fabr. van staaldraadkabels;Totaal mannen en vrouwen;Weduwstaat;1
3743;XI-XIII, 26. Fabr. van staaldraadkabels;Totaal mannen en vrouwen;Gescheiden van echt;0
3744;XI-XIII, 26. Fabr. van staaldraadkabels;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
3745;XI-XIII, 26. Fabr. van staaldraadkabels;Mannen;Totaal alle burgerlijke staten;90
3746;XI-XIII, 26. Fabr. van staaldraadkabels;Mannen;Ongehuwd;45
3747;XI-XIII, 26. Fabr. van staaldraadkabels;Mannen;Gehuwd;44
3748;XI-XIII, 26. Fabr. van staaldraadkabels;Mannen;Gescheiden van tafel en bed;0
3749;XI-XIII, 26. Fabr. van staaldraadkabels;Mannen;Weduwstaat;1
3750;XI-XIII, 26. Fabr. van staaldraadkabels;Mannen;Gescheiden van echt;0
3751;XI-XIII, 26. Fabr. van staaldraadkabels;Mannen;Burgerlijke staat onbekend;0
3752;XI-XIII, 26. Fabr. van staaldraadkabels;Vrouwen;Totaal alle burgerlijke staten;0
3753;XI-XIII, 26. Fabr. van staaldraadkabels;Vrouwen;Ongehuwd;0
3754;XI-XIII, 26. Fabr. van staaldraadkabels;Vrouwen;Gehuwd;0
3755;XI-XIII, 26. Fabr. van staaldraadkabels;Vrouwen;Gescheiden van tafel en bed;0
3756;XI-XIII, 26. Fabr. van staaldraadkabels;Vrouwen;Weduwstaat;0
3757;XI-XIII, 26. Fabr. van staaldraadkabels;Vrouwen;Gescheiden van echt;0
3758;XI-XIII, 26. Fabr. van staaldraadkabels;Vrouwen;Burgerlijke staat onbekend;0
3759;XI-XIII, 27. Draadvlechterijen enz.;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;726
3760;XI-XIII, 27. Draadvlechterijen enz.;Totaal mannen en vrouwen;Ongehuwd;470
3761;XI-XIII, 27. Draadvlechterijen enz.;Totaal mannen en vrouwen;Gehuwd;249
3762;XI-XIII, 27. Draadvlechterijen enz.;Totaal mannen en vrouwen;Gescheiden van tafel en bed;1
3763;XI-XIII, 27. Draadvlechterijen enz.;Totaal mannen en vrouwen;Weduwstaat;5
3764;XI-XIII, 27. Draadvlechterijen enz.;Totaal mannen en vrouwen;Gescheiden van echt;1
3765;XI-XIII, 27. Draadvlechterijen enz.;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
3766;XI-XIII, 27. Draadvlechterijen enz.;Mannen;Totaal alle burgerlijke staten;698
3767;XI-XIII, 27. Draadvlechterijen enz.;Mannen;Ongehuwd;444
3768;XI-XIII, 27. Draadvlechterijen enz.;Mannen;Gehuwd;247
3769;XI-XIII, 27. Draadvlechterijen enz.;Mannen;Gescheiden van tafel en bed;1
3770;XI-XIII, 27. Draadvlechterijen enz.;Mannen;Weduwstaat;5
3771;XI-XIII, 27. Draadvlechterijen enz.;Mannen;Gescheiden van echt;1
3772;XI-XIII, 27. Draadvlechterijen enz.;Mannen;Burgerlijke staat onbekend;0
3773;XI-XIII, 27. Draadvlechterijen enz.;Vrouwen;Totaal alle burgerlijke staten;28
3774;XI-XIII, 27. Draadvlechterijen enz.;Vrouwen;Ongehuwd;26
3775;XI-XIII, 27. Draadvlechterijen enz.;Vrouwen;Gehuwd;2
3776;XI-XIII, 27. Draadvlechterijen enz.;Vrouwen;Gescheiden van tafel en bed;0
3777;XI-XIII, 27. Draadvlechterijen enz.;Vrouwen;Weduwstaat;0
3778;XI-XIII, 27. Draadvlechterijen enz.;Vrouwen;Gescheiden van echt;0
3779;XI-XIII, 27. Draadvlechterijen enz.;Vrouwen;Burgerlijke staat onbekend;0
3780;XI-XIII, 28. Blikwarenfabrieken;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;3159
3781;XI-XIII, 28. Blikwarenfabrieken;Totaal mannen en vrouwen;Ongehuwd;1964
3782;XI-XIII, 28. Blikwarenfabrieken;Totaal mannen en vrouwen;Gehuwd;1142
3783;XI-XIII, 28. Blikwarenfabrieken;Totaal mannen en vrouwen;Gescheiden van tafel en bed;6
3784;XI-XIII, 28. Blikwarenfabrieken;Totaal mannen en vrouwen;Weduwstaat;33
3785;XI-XIII, 28. Blikwarenfabrieken;Totaal mannen en vrouwen;Gescheiden van echt;14
3786;XI-XIII, 28. Blikwarenfabrieken;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
3787;XI-XIII, 28. Blikwarenfabrieken;Mannen;Totaal alle burgerlijke staten;2596
3788;XI-XIII, 28. Blikwarenfabrieken;Mannen;Ongehuwd;1422
3789;XI-XIII, 28. Blikwarenfabrieken;Mannen;Gehuwd;1126
3790;XI-XIII, 28. Blikwarenfabrieken;Mannen;Gescheiden van tafel en bed;4
3791;XI-XIII, 28. Blikwarenfabrieken;Mannen;Weduwstaat;33
3792;XI-XIII, 28. Blikwarenfabrieken;Mannen;Gescheiden van echt;11
3793;XI-XIII, 28. Blikwarenfabrieken;Mannen;Burgerlijke staat onbekend;0
3794;XI-XIII, 28. Blikwarenfabrieken;Vrouwen;Totaal alle burgerlijke staten;563
3795;XI-XIII, 28. Blikwarenfabrieken;Vrouwen;Ongehuwd;542
3796;XI-XIII, 28. Blikwarenfabrieken;Vrouwen;Gehuwd;16
3797;XI-XIII, 28. Blikwarenfabrieken;Vrouwen;Gescheiden van tafel en bed;2
3798;XI-XIII, 28. Blikwarenfabrieken;Vrouwen;Weduwstaat;0
3799;XI-XIII, 28. Blikwarenfabrieken;Vrouwen;Gescheiden van echt;3
3800;XI-XIII, 28. Blikwarenfabrieken;Vrouwen;Burgerlijke staat onbekend;0
3801;XI-XIII, 29. Gereedschapmakerijen enz.;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;1997
3802;XI-XIII, 29. Gereedschapmakerijen enz.;Totaal mannen en vrouwen;Ongehuwd;879
3803;XI-XIII, 29. Gereedschapmakerijen enz.;Totaal mannen en vrouwen;Gehuwd;1034
3804;XI-XIII, 29. Gereedschapmakerijen enz.;Totaal mannen en vrouwen;Gescheiden van tafel en bed;3
3805;XI-XIII, 29. Gereedschapmakerijen enz.;Totaal mannen en vrouwen;Weduwstaat;65
3806;XI-XIII, 29. Gereedschapmakerijen enz.;Totaal mannen en vrouwen;Gescheiden van echt;16
3807;XI-XIII, 29. Gereedschapmakerijen enz.;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
3808;XI-XIII, 29. Gereedschapmakerijen enz.;Mannen;Totaal alle burgerlijke staten;1914
3809;XI-XIII, 29. Gereedschapmakerijen enz.;Mannen;Ongehuwd;802
3810;XI-XIII, 29. Gereedschapmakerijen enz.;Mannen;Gehuwd;1030
3811;XI-XIII, 29. Gereedschapmakerijen enz.;Mannen;Gescheiden van tafel en bed;3
3812;XI-XIII, 29. Gereedschapmakerijen enz.;Mannen;Weduwstaat;64
3813;XI-XIII, 29. Gereedschapmakerijen enz.;Mannen;Gescheiden van echt;15
3814;XI-XIII, 29. Gereedschapmakerijen enz.;Mannen;Burgerlijke staat onbekend;0
3815;XI-XIII, 29. Gereedschapmakerijen enz.;Vrouwen;Totaal alle burgerlijke staten;83
3816;XI-XIII, 29. Gereedschapmakerijen enz.;Vrouwen;Ongehuwd;77
3817;XI-XIII, 29. Gereedschapmakerijen enz.;Vrouwen;Gehuwd;4
3818;XI-XIII, 29. Gereedschapmakerijen enz.;Vrouwen;Gescheiden van tafel en bed;0
3819;XI-XIII, 29. Gereedschapmakerijen enz.;Vrouwen;Weduwstaat;1
3820;XI-XIII, 29. Gereedschapmakerijen enz.;Vrouwen;Gescheiden van echt;1
3821;XI-XIII, 29. Gereedschapmakerijen enz.;Vrouwen;Burgerlijke staat onbekend;0
3822;XI-XIII, 30. IJzeren meubelfabrieken;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;269
3823;XI-XIII, 30. IJzeren meubelfabrieken;Totaal mannen en vrouwen;Ongehuwd;162
3824;XI-XIII, 30. IJzeren meubelfabrieken;Totaal mannen en vrouwen;Gehuwd;103
3825;XI-XIII, 30. IJzeren meubelfabrieken;Totaal mannen en vrouwen;Gescheiden van tafel en bed;0
3826;XI-XIII, 30. IJzeren meubelfabrieken;Totaal mannen en vrouwen;Weduwstaat;3
3827;XI-XIII, 30. IJzeren meubelfabrieken;Totaal mannen en vrouwen;Gescheiden van echt;1
3828;XI-XIII, 30. IJzeren meubelfabrieken;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
3829;XI-XIII, 30. IJzeren meubelfabrieken;Mannen;Totaal alle burgerlijke staten;266
3830;XI-XIII, 30. IJzeren meubelfabrieken;Mannen;Ongehuwd;161
3831;XI-XIII, 30. IJzeren meubelfabrieken;Mannen;Gehuwd;102
3832;XI-XIII, 30. IJzeren meubelfabrieken;Mannen;Gescheiden van tafel en bed;0
3833;XI-XIII, 30. IJzeren meubelfabrieken;Mannen;Weduwstaat;2
3834;XI-XIII, 30. IJzeren meubelfabrieken;Mannen;Gescheiden van echt;1
3835;XI-XIII, 30. IJzeren meubelfabrieken;Mannen;Burgerlijke staat onbekend;0
3836;XI-XIII, 30. IJzeren meubelfabrieken;Vrouwen;Totaal alle burgerlijke staten;3
3837;XI-XIII, 30. IJzeren meubelfabrieken;Vrouwen;Ongehuwd;1
3838;XI-XIII, 30. IJzeren meubelfabrieken;Vrouwen;Gehuwd;1
3839;XI-XIII, 30. IJzeren meubelfabrieken;Vrouwen;Gescheiden van tafel en bed;0
3840;XI-XIII, 30. IJzeren meubelfabrieken;Vrouwen;Weduwstaat;1
3841;XI-XIII, 30. IJzeren meubelfabrieken;Vrouwen;Gescheiden van echt;0
3842;XI-XIII, 30. IJzeren meubelfabrieken;Vrouwen;Burgerlijke staat onbekend;0
3843;XI-XIII, 31. Slotenfabrieken;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;427
3844;XI-XIII, 31. Slotenfabrieken;Totaal mannen en vrouwen;Ongehuwd;272
3845;XI-XIII, 31. Slotenfabrieken;Totaal mannen en vrouwen;Gehuwd;153
3846;XI-XIII, 31. Slotenfabrieken;Totaal mannen en vrouwen;Gescheiden van tafel en bed;0
3847;XI-XIII, 31. Slotenfabrieken;Totaal mannen en vrouwen;Weduwstaat;1
3848;XI-XIII, 31. Slotenfabrieken;Totaal mannen en vrouwen;Gescheiden van echt;1
3849;XI-XIII, 31. Slotenfabrieken;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
3850;XI-XIII, 31. Slotenfabrieken;Mannen;Totaal alle burgerlijke staten;395
3851;XI-XIII, 31. Slotenfabrieken;Mannen;Ongehuwd;241
3852;XI-XIII, 31. Slotenfabrieken;Mannen;Gehuwd;152
3853;XI-XIII, 31. Slotenfabrieken;Mannen;Gescheiden van tafel en bed;0
3854;XI-XIII, 31. Slotenfabrieken;Mannen;Weduwstaat;1
3855;XI-XIII, 31. Slotenfabrieken;Mannen;Gescheiden van echt;1
3856;XI-XIII, 31. Slotenfabrieken;Mannen;Burgerlijke staat onbekend;0
3857;XI-XIII, 31. Slotenfabrieken;Vrouwen;Totaal alle burgerlijke staten;32
3858;XI-XIII, 31. Slotenfabrieken;Vrouwen;Ongehuwd;31
3859;XI-XIII, 31. Slotenfabrieken;Vrouwen;Gehuwd;1
3860;XI-XIII, 31. Slotenfabrieken;Vrouwen;Gescheiden van tafel en bed;0
3861;XI-XIII, 31. Slotenfabrieken;Vrouwen;Weduwstaat;0
3862;XI-XIII, 31. Slotenfabrieken;Vrouwen;Gescheiden van echt;0
3863;XI-XIII, 31. Slotenfabrieken;Vrouwen;Burgerlijke staat onbekend;0
3864;XI-XIII, 32. Brandkastenfabrieken;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;476
3865;XI-XIII, 32. Brandkastenfabrieken;Totaal mannen en vrouwen;Ongehuwd;221
3866;XI-XIII, 32. Brandkastenfabrieken;Totaal mannen en vrouwen;Gehuwd;246
3867;XI-XIII, 32. Brandkastenfabrieken;Totaal mannen en vrouwen;Gescheiden van tafel en bed;0
3868;XI-XIII, 32. Brandkastenfabrieken;Totaal mannen en vrouwen;Weduwstaat;7
3869;XI-XIII, 32. Brandkastenfabrieken;Totaal mannen en vrouwen;Gescheiden van echt;2
3870;XI-XIII, 32. Brandkastenfabrieken;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
3871;XI-XIII, 32. Brandkastenfabrieken;Mannen;Totaal alle burgerlijke staten;459
3872;XI-XIII, 32. Brandkastenfabrieken;Mannen;Ongehuwd;205
3873;XI-XIII, 32. Brandkastenfabrieken;Mannen;Gehuwd;245
3874;XI-XIII, 32. Brandkastenfabrieken;Mannen;Gescheiden van tafel en bed;0
3875;XI-XIII, 32. Brandkastenfabrieken;Mannen;Weduwstaat;7
3876;XI-XIII, 32. Brandkastenfabrieken;Mannen;Gescheiden van echt;2
3877;XI-XIII, 32. Brandkastenfabrieken;Mannen;Burgerlijke staat onbekend;0
3878;XI-XIII, 32. Brandkastenfabrieken;Vrouwen;Totaal alle burgerlijke staten;17
3879;XI-XIII, 32. Brandkastenfabrieken;Vrouwen;Ongehuwd;16
3880;XI-XIII, 32. Brandkastenfabrieken;Vrouwen;Gehuwd;1
3881;XI-XIII, 32. Brandkastenfabrieken;Vrouwen;Gescheiden van tafel en bed;0
3882;XI-XIII, 32. Brandkastenfabrieken;Vrouwen;Weduwstaat;0
3883;XI-XIII, 32. Brandkastenfabrieken;Vrouwen;Gescheiden van echt;0
3884;XI-XIII, 32. Brandkastenfabrieken;Vrouwen;Burgerlijke staat onbekend;0
3885;XI-XIII, 33. Haarden- en kachelfabrieken;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;1092
3886;XI-XIII, 33. Haarden- en kachelfabrieken;Totaal mannen en vrouwen;Ongehuwd;496
3887;XI-XIII, 33. Haarden- en kachelfabrieken;Totaal mannen en vrouwen;Gehuwd;574
3888;XI-XIII, 33. Haarden- en kachelfabrieken;Totaal mannen en vrouwen;Gescheiden van tafel en bed;0
3889;XI-XIII, 33. Haarden- en kachelfabrieken;Totaal mannen en vrouwen;Weduwstaat;17
3890;XI-XIII, 33. Haarden- en kachelfabrieken;Totaal mannen en vrouwen;Gescheiden van echt;5
3891;XI-XIII, 33. Haarden- en kachelfabrieken;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
3892;XI-XIII, 33. Haarden- en kachelfabrieken;Mannen;Totaal alle burgerlijke staten;1067
3893;XI-XIII, 33. Haarden- en kachelfabrieken;Mannen;Ongehuwd;473
3894;XI-XIII, 33. Haarden- en kachelfabrieken;Mannen;Gehuwd;573
3895;XI-XIII, 33. Haarden- en kachelfabrieken;Mannen;Gescheiden van tafel en bed;0
3896;XI-XIII, 33. Haarden- en kachelfabrieken;Mannen;Weduwstaat;16
3897;XI-XIII, 33. Haarden- en kachelfabrieken;Mannen;Gescheiden van echt;5
3898;XI-XIII, 33. Haarden- en kachelfabrieken;Mannen;Burgerlijke staat onbekend;0
3899;XI-XIII, 33. Haarden- en kachelfabrieken;Vrouwen;Totaal alle burgerlijke staten;25
3900;XI-XIII, 33. Haarden- en kachelfabrieken;Vrouwen;Ongehuwd;23
3901;XI-XIII, 33. Haarden- en kachelfabrieken;Vrouwen;Gehuwd;1
3902;XI-XIII, 33. Haarden- en kachelfabrieken;Vrouwen;Gescheiden van tafel en bed;0
3903;XI-XIII, 33. Haarden- en kachelfabrieken;Vrouwen;Weduwstaat;1
3904;XI-XIII, 33. Haarden- en kachelfabrieken;Vrouwen;Gescheiden van echt;0
3905;XI-XIII, 33. Haarden- en kachelfabrieken;Vrouwen;Burgerlijke staat onbekend;0
3906;XI-XIII, 34. Wapen- en munitiefabrieken;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;2146
3907;XI-XIII, 34. Wapen- en munitiefabrieken;Totaal mannen en vrouwen;Ongehuwd;535
3908;XI-XIII, 34. Wapen- en munitiefabrieken;Totaal mannen en vrouwen;Gehuwd;1549
3909;XI-XIII, 34. Wapen- en munitiefabrieken;Totaal mannen en vrouwen;Gescheiden van tafel en bed;7
3910;XI-XIII, 34. Wapen- en munitiefabrieken;Totaal mannen en vrouwen;Weduwstaat;41
3911;XI-XIII, 34. Wapen- en munitiefabrieken;Totaal mannen en vrouwen;Gescheiden van echt;14
3912;XI-XIII, 34. Wapen- en munitiefabrieken;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
3913;XI-XIII, 34. Wapen- en munitiefabrieken;Mannen;Totaal alle burgerlijke staten;2049
3914;XI-XIII, 34. Wapen- en munitiefabrieken;Mannen;Ongehuwd;454
3915;XI-XIII, 34. Wapen- en munitiefabrieken;Mannen;Gehuwd;1537
3916;XI-XIII, 34. Wapen- en munitiefabrieken;Mannen;Gescheiden van tafel en bed;5
3917;XI-XIII, 34. Wapen- en munitiefabrieken;Mannen;Weduwstaat;41
3918;XI-XIII, 34. Wapen- en munitiefabrieken;Mannen;Gescheiden van echt;12
3919;XI-XIII, 34. Wapen- en munitiefabrieken;Mannen;Burgerlijke staat onbekend;0
3920;XI-XIII, 34. Wapen- en munitiefabrieken;Vrouwen;Totaal alle burgerlijke staten;97
3921;XI-XIII, 34. Wapen- en munitiefabrieken;Vrouwen;Ongehuwd;81
3922;XI-XIII, 34. Wapen- en munitiefabrieken;Vrouwen;Gehuwd;12
3923;XI-XIII, 34. Wapen- en munitiefabrieken;Vrouwen;Gescheiden van tafel en bed;2
3924;XI-XIII, 34. Wapen- en munitiefabrieken;Vrouwen;Weduwstaat;0
3925;XI-XIII, 34. Wapen- en munitiefabrieken;Vrouwen;Gescheiden van echt;2
3926;XI-XIII, 34. Wapen- en munitiefabrieken;Vrouwen;Burgerlijke staat onbekend;0
3927;XI-XIII, 35. Hoefijzerfabrieken;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;70
3928;XI-XIII, 35. Hoefijzerfabrieken;Totaal mannen en vrouwen;Ongehuwd;36
3929;XI-XIII, 35. Hoefijzerfabrieken;Totaal mannen en vrouwen;Gehuwd;34
3930;XI-XIII, 35. Hoefijzerfabrieken;Totaal mannen en vrouwen;Gescheiden van tafel en bed;0
3931;XI-XIII, 35. Hoefijzerfabrieken;Totaal mannen en vrouwen;Weduwstaat;0
3932;XI-XIII, 35. Hoefijzerfabrieken;Totaal mannen en vrouwen;Gescheiden van echt;0
3933;XI-XIII, 35. Hoefijzerfabrieken;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
3934;XI-XIII, 35. Hoefijzerfabrieken;Mannen;Totaal alle burgerlijke staten;70
3935;XI-XIII, 35. Hoefijzerfabrieken;Mannen;Ongehuwd;36
3936;XI-XIII, 35. Hoefijzerfabrieken;Mannen;Gehuwd;34
3937;XI-XIII, 35. Hoefijzerfabrieken;Mannen;Gescheiden van tafel en bed;0
3938;XI-XIII, 35. Hoefijzerfabrieken;Mannen;Weduwstaat;0
3939;XI-XIII, 35. Hoefijzerfabrieken;Mannen;Gescheiden van echt;0
3940;XI-XIII, 35. Hoefijzerfabrieken;Mannen;Burgerlijke staat onbekend;0
3941;XI-XIII, 35. Hoefijzerfabrieken;Vrouwen;Totaal alle burgerlijke staten;0
3942;XI-XIII, 35. Hoefijzerfabrieken;Vrouwen;Ongehuwd;0
3943;XI-XIII, 35. Hoefijzerfabrieken;Vrouwen;Gehuwd;0
3944;XI-XIII, 35. Hoefijzerfabrieken;Vrouwen;Gescheiden van tafel en bed;0
3945;XI-XIII, 35. Hoefijzerfabrieken;Vrouwen;Weduwstaat;0
3946;XI-XIII, 35. Hoefijzerfabrieken;Vrouwen;Gescheiden van echt;0
3947;XI-XIII, 35. Hoefijzerfabrieken;Vrouwen;Burgerlijke staat onbekend;0
3948;XI-XIII, 36. Constructiewerkplaatsen;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;6139
3949;XI-XIII, 36. Constructiewerkplaatsen;Totaal mannen en vrouwen;Ongehuwd;2967
3950;XI-XIII, 36. Constructiewerkplaatsen;Totaal mannen en vrouwen;Gehuwd;3062
3951;XI-XIII, 36. Constructiewerkplaatsen;Totaal mannen en vrouwen;Gescheiden van tafel en bed;10
3952;XI-XIII, 36. Constructiewerkplaatsen;Totaal mannen en vrouwen;Weduwstaat;74
3953;XI-XIII, 36. Constructiewerkplaatsen;Totaal mannen en vrouwen;Gescheiden van echt;26
3954;XI-XIII, 36. Constructiewerkplaatsen;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
3955;XI-XIII, 36. Constructiewerkplaatsen;Mannen;Totaal alle burgerlijke staten;5945
3956;XI-XIII, 36. Constructiewerkplaatsen;Mannen;Ongehuwd;2788
