ID;Geslacht;Leeftijd;Migratieachtergrond;RegioS;Perioden;Bevolking15JaarEnOuder_1;Totaal_2;Afgelopen4JaarVoortdurendWerkzaam_3;MeerDan3JaarWerkzaam_4;TussenDe2En3JaarWerkzaam_5;TussenDe1En2JaarWerkzaam_6;Tussen1MndEn1JaarWerkzaam_7;Totaal_8;MeerDan3JaarWerkzaam_9;TussenDe2En3JaarWerkzaam_10;TussenDe1En2JaarWerkzaam_11;Tussen1MndEn1JaarWerkzaam_12;NietWerkzaamAfgelopen4Jaar_13;k_1Maand_14;k_2Maanden_15;k_3Tot6Maanden_16;k_6MaandenTot1Jaar_17;k_1Tot2Jaar_18;k_2Tot3Jaar_19;k_3Tot4Jaar_20;k_4JaarEnLanger_21
1181;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2015;11200;6800;5200;800;400;300;200;4400;200;300;300;400;3300;100;100;200;100;300;200;200;3300
1182;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2016;11300;6800;5200;800;400;300;200;4400;200;300;300;400;3300;100;100;200;100;300;200;200;3300
1183;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2004;26500;14300;11200;1300;900;600;400;12100;500;700;700;1100;9000;200;200;500;400;900;600;500;9000
1184;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2005;26400;14300;11300;1300;900;500;400;12000;400;800;800;1100;9000;100;200;400;300;900;600;500;9000
1185;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2006;26300;14400;11000;1300;900;600;500;11900;400;700;700;1000;9100;200;100;400;300;800;600;500;9100
1186;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2007;26300;14400;10900;1300;1000;700;600;11900;400;700;700;1000;9100;200;200;400;300;700;500;500;9100
1187;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2008;26300;14200;10700;1400;1000;700;500;12000;500;700;700;1000;9100;200;200;400;300;800;500;500;9100
1188;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2009;26200;14100;10600;1500;1000;700;400;12200;500;700;700;1100;9200;200;200;500;400;800;500;500;9200
1189;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2010;26200;13900;10500;1500;900;600;400;12300;500;700;800;1100;9300;200;200;500;400;700;600;500;9300
1190;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2011;26200;14000;10500;1500;1000;600;500;12100;500;600;700;1000;9300;200;200;400;400;700;500;400;9300
1191;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2012;26000;13800;10500;1400;900;600;400;12200;500;700;700;1000;9300;200;100;500;400;800;500;400;9300
1192;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2013;25900;13500;10300;1400;900;500;400;12400;500;700;800;1000;9400;200;200;500;400;700;600;500;9400
1193;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2014;25900;13400;10400;1400;800;500;400;12500;500;700;700;1000;9600;200;200;400;300;700;500;500;9600
1194;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2015;26000;13400;10300;1300;700;500;500;12600;400;700;700;1000;9800;200;200;400;300;700;600;500;9800
1195;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2016;26000;13500;10300;1300;800;600;500;12500;400;600;700;1000;9800;200;200;400;300;600;500;500;9800
1196;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2004;54500;31000;23800;3100;2000;1200;800;23500;1100;1500;1600;2700;16600;400;400;1200;900;1800;1200;1000;16600
1197;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2005;54200;30900;23900;3000;1900;1200;900;23300;900;1500;1500;2600;16700;300;400;1100;800;1700;1200;1000;16700
1198;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2006;54100;31300;23300;3200;2100;1400;1200;22900;1000;1400;1400;2400;16700;400;400;1000;800;1600;1100;900;16700
1199;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2007;54300;31800;23100;3500;2300;1600;1400;22500;800;1200;1500;2300;16600;500;300;1000;800;1300;1100;800;16600
1200;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2008;54700;32200;23500;3500;2300;1600;1200;22500;900;1300;1500;2500;16400;600;400;1000;800;1400;900;900;16400
1201;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2009;55100;31800;23500;3700;2200;1500;1000;23300;1300;1400;1600;2300;16700;600;400;1100;1000;1700;1000;800;16700
1202;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2010;55300;31800;23700;3800;2100;1300;900;23600;1200;1500;1800;2300;16800;500;400;1100;900;1800;1200;900;16800
1203;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2011;55500;32200;24000;3700;2100;1300;1100;23300;1100;1400;1700;2300;16800;500;400;1100;900;1500;1200;1000;16800
1204;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2012;55700;32000;23900;3700;2000;1400;1000;23700;1200;1500;1600;2400;17100;500;400;1000;1000;1600;1100;1000;17100
1205;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2013;56000;31500;23800;3600;2000;1200;900;24500;1300;1600;1700;2400;17500;500;400;1000;1000;1800;1300;1000;17500
1206;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2014;56100;31300;23600;3500;1900;1200;1000;24800;1300;1600;1700;2500;17700;600;400;1000;900;1700;1300;1100;17700
1207;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2015;56100;31300;23100;3700;2000;1400;1200;24800;1400;1600;1600;2400;17900;500;400;900;1000;1700;1200;1100;17900
1208;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2016;56100;31600;23000;3600;2200;1600;1200;24500;1100;1500;1500;2200;18200;300;400;900;900;1600;1200;1000;18200
1209;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2004;36800;22300;18000;1900;1200;700;500;14500;600;900;900;1400;10800;200;200;700;500;900;700;600;10800
1210;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2005;36900;22200;17900;1800;1100;700;600;14700;600;1000;900;1400;10800;200;200;600;500;1100;700;600;10800
1211;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2006;36900;22500;17700;1900;1300;900;800;14400;600;800;800;1300;10900;300;200;500;400;900;600;600;10900
1212;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2007;36900;22900;17800;1900;1400;1000;800;14000;500;700;800;1300;10800;300;200;500;300;700;600;500;10800
1213;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2008;37000;23100;17900;1900;1500;1000;800;13800;500;700;800;1200;10700;300;200;500;400;800;600;500;10700
1214;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2009;37000;22800;17900;2000;1300;900;600;14200;700;800;800;1200;10700;300;200;600;500;900;600;500;10700
1215;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2010;36900;22700;17900;2200;1200;800;600;14200;600;900;900;1200;10600;300;200;600;400;1000;700;500;10600
1216;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2011;37100;22900;18000;2200;1200;900;600;14200;600;700;900;1300;10700;300;200;500;400;800;700;600;10700
1217;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2012;37100;22600;17900;2200;1200;800;500;14500;700;800;900;1300;10800;300;200;600;500;900;600;600;10800
1218;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2013;37200;22300;17600;2200;1200;700;500;15000;700;900;900;1300;11000;300;200;600;500;1100;700;500;11000
1219;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2014;37200;22200;17500;2200;1100;700;600;15000;700;900;900;1300;11100;300;200;600;500;900;800;600;11100
1220;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2015;37400;22300;17400;2300;1200;900;700;15100;600;900;900;1300;11300;300;200;600;500;900;700;600;11300
1221;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2016;37500;22500;17300;2400;1300;900;700;15000;600;800;900;1300;11400;200;200;600;400;800;700;600;11400
1222;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2004;23200;14800;11700;1300;900;500;400;8400;300;500;600;800;6200;100;100;400;300;600;400;300;6200
1223;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2005;23500;15000;12100;1300;800;500;400;8500;300;500;600;800;6300;100;100;400;300;600;400;300;6300
1224;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2006;23600;15300;12100;1300;800;600;500;8400;400;500;500;800;6300;200;100;300;200;600;400;300;6300
1225;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2007;23700;15600;12000;1400;900;700;700;8100;300;500;500;700;6200;200;100;300;200;500;400;300;6200
1226;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2008;23700;15600;12000;1400;900;800;500;8100;400;400;500;700;6100;200;100;300;200;500;300;300;6100
1227;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2009;23800;15500;11900;1500;900;600;400;8300;400;500;500;700;6200;200;100;400;300;600;300;300;6200
1228;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2010;23900;15500;12000;1600;800;600;500;8500;500;600;600;700;6200;200;100;300;300;600;400;300;6200
1229;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2011;24100;15700;12100;1600;900;600;500;8400;400;500;600;600;6300;200;100;300;300;500;400;300;6300
1230;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2012;24200;15500;12100;1500;800;700;400;8700;500;600;500;700;6400;200;100;400;300;500;400;400;6400
1231;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2013;24300;15400;11900;1600;900;500;400;8800;500;600;600;700;6500;200;100;400;400;600;400;300;6500
1232;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2014;24400;15400;12000;1600;800;600;500;9000;400;600;600;700;6600;200;100;300;300;600;400;400;6600
1233;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2015;24700;15700;12100;1700;800;600;500;9000;400;500;600;800;6700;200;100;300;300;500;500;400;6700
1234;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2016;25200;16200;12300;1700;900;700;600;9000;400;500;600;700;6800;200;100;300;300;500;400;400;6800
1235;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2004;22900;14600;11700;1300;800;500;300;8300;400;600;500;900;5900;100;100;400;300;600;400;400;5900
1236;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2005;23000;14700;11800;1300;800;400;400;8300;300;500;600;900;6000;100;100;400;300;600;400;400;6000
1237;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2006;23000;14800;11600;1300;800;600;500;8200;400;500;500;800;6000;100;100;400;300;600;400;400;6000
1238;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2007;23200;14900;11500;1400;900;700;600;8200;400;400;500;900;6000;200;200;400;300;500;400;300;6000
1239;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2008;23200;15100;11400;1500;900;700;500;8100;400;400;500;800;6000;200;100;400;300;500;300;300;6000
1240;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2009;23300;14800;11300;1600;900;600;400;8500;500;600;500;800;6100;200;100;500;400;600;300;300;6100
1241;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2010;23300;14700;11200;1600;900;600;400;8600;500;600;600;800;6100;200;200;400;300;700;500;300;6100
1242;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2011;23300;14900;11300;1500;900;700;500;8400;400;500;600;700;6100;200;100;400;400;500;400;300;6100
1243;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2012;23400;14700;11300;1500;900;600;400;8700;500;500;600;900;6200;200;100;400;400;600;400;400;6200
1244;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2013;23500;14600;11200;1500;900;500;400;8900;500;600;600;800;6400;200;100;300;400;700;500;300;6400
1245;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2014;23700;14700;11400;1600;800;500;500;9000;500;600;600;900;6400;200;100;400;300;600;500;400;6400
1246;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2015;24100;15000;11400;1600;800;600;500;9100;500;600;600;900;6600;200;100;400;300;600;500;400;6600
1247;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2016;24400;15200;11500;1700;900;600;500;9100;400;500;600;800;6800;200;100;400;300;600;400;400;6800
1248;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2004;20000;13100;10400;1200;800;400;300;6900;400;500;500;800;4800;100;100;400;300;600;400;300;4800
1249;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2005;19900;13000;10400;1100;700;400;400;6900;300;500;500;800;4800;100;100;400;300;600;400;300;4800
1250;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2006;20200;13300;10300;1200;800;600;500;7000;400;500;400;800;4900;200;100;300;300;500;300;300;4900
1251;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2007;20400;13600;10400;1200;900;600;500;6800;300;400;500;700;4900;200;100;400;200;400;400;300;4900
1252;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2008;20500;13700;10400;1300;900;600;500;6800;300;400;500;800;4900;200;100;400;200;400;300;300;4900
1253;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2009;20800;13700;10600;1300;900;600;400;7100;500;400;400;800;5000;200;200;400;300;400;300;300;5000
1254;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2010;21000;13700;10600;1400;800;500;400;7200;500;500;500;800;5000;200;200;400;300;600;300;200;5000
1255;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2011;21000;13800;10600;1500;800;500;400;7100;400;500;500;800;5000;200;200;400;300;500;400;200;5000
1256;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2012;21000;13600;10600;1400;800;500;300;7400;500;500;500;800;5100;200;200;400;400;500;400;300;5100
1257;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2013;21100;13300;10400;1400;800;400;300;7700;500;600;500;800;5300;200;100;400;400;600;400;300;5300
1258;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2014;21200;13400;10400;1400;700;500;400;7700;500;600;500;800;5400;200;100;300;300;600;500;300;5400
1259;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2015;21300;13500;10400;1400;800;500;400;7800;400;500;600;800;5400;100;100;400;300;500;500;400;5400
1260;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beuningen;2016;21500;13700;10400;1400;900;600;400;7800;400;500;500;800;5600;100;100;300;300;500;400;400;5600
1261;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2004;30400;17800;14100;1600;1100;600;400;12600;500;600;700;1000;9700;200;200;500;400;800;500;400;9700
1262;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2005;30100;17600;14100;1600;900;600;400;12500;400;700;800;1000;9600;100;100;400;300;900;500;400;9600
1263;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2006;30400;18100;14100;1700;1000;700;600;12300;500;600;700;1000;9600;200;200;400;300;700;600;400;9600
1264;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2007;30900;18700;14200;1800;1200;800;700;12200;500;600;600;1000;9500;300;200;400;300;600;500;500;9500
1265;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2008;31700;19500;14600;2000;1300;900;700;12200;500;500;600;1000;9400;300;200;500;400;600;400;400;9400
1266;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2009;32200;19700;14700;2400;1200;900;500;12400;700;700;700;1000;9400;300;200;500;500;800;400;400;9400
1267;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2010;32500;20000;15000;2500;1200;700;500;12500;700;800;800;1000;9300;300;200;500;500;800;600;300;9300
1268;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2011;32900;20300;15400;2400;1200;800;600;12600;700;800;800;1000;9200;300;200;500;600;700;600;500;9200
1269;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2012;33100;20300;15500;2400;1200;800;500;12800;700;900;900;1100;9200;300;200;500;600;1000;600;500;9200
1270;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2013;33200;20000;15300;2300;1200;700;500;13200;800;900;1000;1200;9300;300;200;500;600;1000;800;500;9300
1271;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2014;33300;20200;15300;2400;1100;700;600;13200;800;900;900;1300;9400;300;200;600;500;900;700;600;9400
1272;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2015;33600;20400;15300;2400;1200;800;700;13200;700;900;900;1200;9500;300;200;500;500;900;600;600;9500
1273;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beverwijk;2016;34000;20800;15300;2500;1300;900;700;13200;600;800;900;1200;9700;200;200;500;500;800;700;500;9700
1274;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2004;8700;4800;3700;500;300;200;100;3900;100;200;300;500;2800;100;100;200;100;300;200;200;2800
1275;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2005;8800;4900;3800;500;300;200;100;3900;100;200;300;500;2900;100;100;200;100;200;200;100;2900
1276;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2006;8700;5000;3800;500;300;300;200;3700;100;200;200;400;2800;100;100;200;100;200;200;100;2800
1277;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2007;8700;5200;3800;500;400;300;200;3600;100;200;200;400;2800;100;100;100;100;200;100;100;2800
1278;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2008;8800;5200;3800;600;400;300;200;3600;100;200;200;400;2700;100;100;200;100;200;100;100;2700
1279;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2009;8800;5100;3800;600;300;200;100;3700;200;200;200;400;2700;100;100;200;100;200;100;100;2700
1280;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2010;8900;5100;3900;600;300;200;200;3700;100;200;200;400;2700;100;100;200;100;300;200;100;2700
1281;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2011;8800;5100;3900;600;300;200;200;3600;200;200;300;400;2600;100;100;200;100;200;200;100;2600
1282;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2012;8700;5000;3900;500;300;200;100;3700;200;200;200;400;2600;100;100;200;100;300;100;200;2600
1283;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2013;8700;4900;3800;500;300;200;100;3800;200;300;300;400;2700;100;100;200;100;300;200;100;2700
1284;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2014;8700;4900;3700;500;300;200;200;3800;200;200;300;400;2700;100;100;200;100;200;200;200;2700
1285;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2015;8700;5000;3700;600;300;200;200;3700;100;200;200;400;2700;100;0;200;100;200;200;200;2700
1286;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;het Bildt;2016;8700;5000;3700;500;300;200;100;3700;200;200;200;400;2800;100;100;200;100;200;200;200;2800
1287;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2004;34300;19300;15300;1800;1100;700;400;15000;600;900;900;1300;11300;200;200;500;500;1000;700;500;11300
1288;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2005;34300;19200;15300;1700;1200;600;500;15000;500;900;900;1300;11400;200;200;500;500;1000;700;600;11400
1289;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2006;34400;19400;15000;1700;1200;800;700;14900;600;900;800;1300;11400;200;200;500;400;1000;600;600;11400
1290;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2007;34400;19600;14800;1900;1200;900;800;14800;600;700;900;1300;11200;400;200;500;400;800;700;500;11200
1291;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2008;34400;19900;14800;2000;1400;1000;800;14500;500;700;800;1400;11100;300;200;500;400;900;600;600;11100
1292;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2009;34600;19800;14800;2200;1300;900;600;14800;600;800;800;1300;11200;300;200;600;500;1000;600;500;11200
1293;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2010;34600;19700;14800;2200;1300;800;600;14900;700;800;900;1300;11200;300;200;600;600;900;700;500;11200
1294;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2011;34700;20100;15000;2200;1300;900;700;14600;600;800;900;1200;11100;300;200;600;600;800;600;500;11100
1295;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;De Bilt;2012;34700;20000;15200;2100;1200;1000;600;14700;700;800;900;1300;11100;200;200;600;600;900;600;500;11100
