ID;Geslacht;Arbeidskenmerken;GeregistreerdWerkzoekendeBijUWV;Onderwijsvolgend;Persoonskenmerken;Uitkering;Perioden;Jongeren15Tot27Jaar_1
1734;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2010;1000.0
1735;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2011;800.0
1736;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2012;600.0
1737;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2013;600.0
1738;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2014;500.0
1739;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2015;500.0
1740;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2016;500.0
1741;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2017;400.0
1742;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2018;400.0
1743;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2019;300.0
1744;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2020;400.0
1745;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2021;400.0
1746;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2022;300.0
1747;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2023;300.0
1748;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2005;2200.0
1749;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2006;3000.0
1750;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2007;3400.0
1751;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2008;3600.0
1752;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2009;3700.0
1753;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2010;3800.0
1754;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2011;3900.0
1755;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2012;4000.0
1756;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2013;4300.0
1757;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2014;4300.0
1758;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2015;4000.0
1759;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2016;3800.0
1760;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2017;3500.0
1761;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2018;3100.0
1762;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2019;2900.0
1763;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2020;2800.0
1764;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2021;2700.0
1765;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2022;2300.0
1766;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Zonder uitkering sociale zekerheid;2023;2000.0
1767;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2005;87000.0
1768;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2006;88800.0
1769;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2007;90800.0
1770;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2008;89900.0
1771;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2009;92000.0
1772;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2010;90300.0
1773;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2011;93600.0
1774;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2012;91900.0
1775;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2013;94600.0
1776;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2014;92500.0
1777;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2015;91100.0
1778;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2016;90000.0
1779;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2017;86000.0
1780;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2018;82300.0
1781;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2019;81100.0
1782;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2020;87200.0
1783;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2021;88800.0
1784;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2022;84100.0
1785;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Totaal met of zonder uitkering;2023;75500.0
1786;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2005;2100.0
1787;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2006;1800.0
1788;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2007;2000.0
1789;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2008;2000.0
1790;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2009;2800.0
1791;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2010;2800.0
1792;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2011;2900.0
1793;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2012;2800.0
1794;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2013;3000.0
1795;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2014;2700.0
1796;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2015;2500.0
1797;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2016;2200.0
1798;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2017;2100.0
1799;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2018;1600.0
1800;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2019;1400.0
1801;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2020;4000.0
1802;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2021;2400.0
1803;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2022;1700.0
1804;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Met uitkering sociale zekerheid;2023;1800.0
1805;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2005;84900.0
1806;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2006;87000.0
1807;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2007;88800.0
1808;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2008;87900.0
1809;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2009;89200.0
1810;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2010;87400.0
1811;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2011;90700.0
1812;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2012;89100.0
1813;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2013;91600.0
1814;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2014;89800.0
1815;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2015;88600.0
1816;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2016;87800.0
1817;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2017;83900.0
1818;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2018;80700.0
1819;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2019;79700.0
1820;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2020;83200.0
1821;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2021;86400.0
1822;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2022;82300.0
1823;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar;Zonder uitkering sociale zekerheid;2023;73700.0
1824;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2005;6200.0
1825;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2006;6300.0
1826;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2007;6900.0
1827;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2008;7100.0
1828;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2009;7500.0
1829;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2010;7800.0
1830;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2011;7600.0
1831;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2012;7100.0
1832;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2013;6900.0
1833;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2014;6600.0
1834;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2015;6100.0
1835;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2016;6100.0
1836;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2017;5600.0
1837;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2018;5100.0
1838;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2019;4800.0
1839;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2020;5000.0
1840;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2021;4800.0
1841;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2022;4400.0
1842;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Totaal met of zonder uitkering;2023;3900.0
1843;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2005;500.0
1844;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2006;400.0
1845;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2007;400.0
1846;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2008;400.0
1847;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2009;500.0
1848;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2010;600.0
1849;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2011;600.0
1850;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2012;500.0
1851;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2013;500.0
1852;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2014;500.0
1853;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2015;400.0
1854;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2016;400.0
1855;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2017;400.0
1856;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2018;400.0
1857;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2019;300.0
1858;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2020;600.0
1859;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2021;400.0
1860;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2022;300.0
1861;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Met uitkering sociale zekerheid;2023;300.0
1862;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Zonder uitkering sociale zekerheid;2005;5700.0
1863;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Zonder uitkering sociale zekerheid;2006;5900.0
1864;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Zonder uitkering sociale zekerheid;2007;6500.0
1865;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Zonder uitkering sociale zekerheid;2008;6700.0
1866;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Zonder uitkering sociale zekerheid;2009;7000.0
1867;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: partner in paar met kind;Zonder uitkering sociale zekerheid;2010;7200.0
