ID;Geslacht;Leeftijd;Herkomstland;GeboortelandOuders;DuurVanDeUitkeringssituatie;Perioden;PersonenVanWieBijstandIsBeeindigd_1
1540;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;Totaal;2016;3200.0
1541;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;Totaal;2017;3080.0
1542;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;Totaal;2018;2650.0
1543;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;Totaal;2019;2280.0
1544;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;Totaal;2020;2180.0
1545;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;Totaal;2021;2460.0
1546;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;Totaal;2022;2010.0
1547;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;Totaal;2023;1790.0
1548;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2012;1150.0
1549;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2013;1220.0
1550;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2014;1230.0
1551;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2015;1070.0
1552;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2016;1000.0
1553;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2017;910.0
1554;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2018;710.0
1555;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2019;620.0
1556;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2020;790.0
1557;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2021;730.0
1558;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2022;460.0
1559;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2023;470.0
1560;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2012;640.0
1561;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2013;670.0
1562;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2014;830.0
1563;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2015;720.0
1564;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2016;680.0
1565;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2017;620.0
1566;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2018;470.0
1567;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2019;390.0
1568;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2020;370.0
1569;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2021;480.0
1570;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2022;310.0
1571;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2023;310.0
1572;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2012;410.0
1573;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2013;630.0
1574;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2014;680.0
1575;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2015;730.0
1576;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2016;640.0
1577;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2017;560.0
1578;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2018;490.0
1579;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2019;420.0
1580;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2020;360.0
1581;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2021;470.0
1582;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2022;400.0
1583;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2023;280.0
1584;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2012;220.0
1585;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2013;190.0
1586;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2014;290.0
1587;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2015;290.0
1588;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2016;340.0
1589;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2017;330.0
1590;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2018;270.0
1591;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2019;190.0
1592;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2020;170.0
1593;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2021;190.0
1594;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2022;220.0
1595;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2023;170.0
1596;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2012;100.0
1597;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2013;90.0
1598;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2014;140.0
1599;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2015;170.0
1600;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2016;180.0
1601;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2017;190.0
1602;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2018;190.0
1603;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2019;150.0
1604;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2020;90.0
1605;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2021;130.0
1606;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2022;120.0
1607;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2023;120.0
1608;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2012;60.0
1609;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2013;50.0
1610;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2014;70.0
1611;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2015;100.0
1612;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2016;110.0
1613;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2017;140.0
1614;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2018;140.0
1615;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2019;110.0
1616;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2020;80.0
1617;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2021;100.0
1618;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2022;90.0
1619;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2023;90.0
1620;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2012;320.0
1621;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2013;250.0
1622;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2014;250.0
1623;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2015;250.0
1624;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2016;260.0
1625;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2017;340.0
1626;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2018;390.0
1627;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2019;400.0
1628;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2020;320.0
1629;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2021;350.0
1630;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2022;420.0
1631;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2023;350.0
1632;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;Totaal;2012;
1633;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;Totaal;2013;
1634;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;Totaal;2014;
1635;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;Totaal;2015;
1636;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;Totaal;2016;
1637;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;Totaal;2017;
1638;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;Totaal;2018;
1639;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;Totaal;2019;
1640;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;Totaal;2020;
1641;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;Totaal;2021;
1642;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;Totaal;2022;
1643;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;Totaal;2023;
1644;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;0 tot 6 maanden;2012;
1645;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;0 tot 6 maanden;2013;
1646;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;0 tot 6 maanden;2014;
1647;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;0 tot 6 maanden;2015;
1648;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;0 tot 6 maanden;2016;
1649;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;0 tot 6 maanden;2017;
1650;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;0 tot 6 maanden;2018;
1651;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;0 tot 6 maanden;2019;
1652;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;0 tot 6 maanden;2020;
1653;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;0 tot 6 maanden;2021;
1654;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;0 tot 6 maanden;2022;
1655;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;0 tot 6 maanden;2023;
1656;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;6 tot 12 maanden;2012;
1657;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;6 tot 12 maanden;2013;
1658;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;6 tot 12 maanden;2014;
1659;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;6 tot 12 maanden;2015;
1660;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;6 tot 12 maanden;2016;
1661;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;6 tot 12 maanden;2017;
1662;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;6 tot 12 maanden;2018;
1663;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;6 tot 12 maanden;2019;
1664;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;6 tot 12 maanden;2020;
1665;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;6 tot 12 maanden;2021;
1666;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;6 tot 12 maanden;2022;
1667;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;6 tot 12 maanden;2023;
1668;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;1 tot 2 jaar;2012;
1669;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;1 tot 2 jaar;2013;
1670;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;1 tot 2 jaar;2014;
1671;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;1 tot 2 jaar;2015;
1672;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;1 tot 2 jaar;2016;
1673;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;1 tot 2 jaar;2017;
1674;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;1 tot 2 jaar;2018;
1675;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;1 tot 2 jaar;2019;
1676;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;1 tot 2 jaar;2020;
1677;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;1 tot 2 jaar;2021;
1678;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;1 tot 2 jaar;2022;
1679;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;1 tot 2 jaar;2023;
1680;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;2 tot 3 jaar;2012;
1681;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;2 tot 3 jaar;2013;
1682;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;2 tot 3 jaar;2014;
1683;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;2 tot 3 jaar;2015;
1684;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;2 tot 3 jaar;2016;
1685;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;2 tot 3 jaar;2017;
1686;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;2 tot 3 jaar;2018;
1687;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;2 tot 3 jaar;2019;
1688;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;2 tot 3 jaar;2020;
1689;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;2 tot 3 jaar;2021;
1690;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;2 tot 3 jaar;2022;
1691;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;2 tot 3 jaar;2023;
1692;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;3 tot 4 jaar;2012;
1693;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;3 tot 4 jaar;2013;
1694;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;3 tot 4 jaar;2014;
1695;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;3 tot 4 jaar;2015;
1696;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;3 tot 4 jaar;2016;
1697;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;3 tot 4 jaar;2017;
1698;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;3 tot 4 jaar;2018;
1699;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;3 tot 4 jaar;2019;
1700;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;3 tot 4 jaar;2020;
1701;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;3 tot 4 jaar;2021;
1702;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;3 tot 4 jaar;2022;
1703;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;3 tot 4 jaar;2023;
1704;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;4 tot 5 jaar;2012;
1705;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;4 tot 5 jaar;2013;
1706;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;4 tot 5 jaar;2014;
1707;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;4 tot 5 jaar;2015;
1708;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;4 tot 5 jaar;2016;
1709;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;4 tot 5 jaar;2017;
1710;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;4 tot 5 jaar;2018;
1711;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;4 tot 5 jaar;2019;
1712;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;4 tot 5 jaar;2020;
1713;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;4 tot 5 jaar;2021;
1714;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;4 tot 5 jaar;2022;
1715;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;4 tot 5 jaar;2023;
1716;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;5 jaar of langer;2012;
1717;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;5 jaar of langer;2013;
1718;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;5 jaar of langer;2014;
1719;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;5 jaar of langer;2015;
1720;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;5 jaar of langer;2016;
1721;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;5 jaar of langer;2017;
1722;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;5 jaar of langer;2018;
1723;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Onbekend;5 jaar of langer;2019;
