ID;Geslacht;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;TotaalDeelnemersVavo_1;VavoDeelnemersVmboT_2;VavoDeelnemersHavo_3;VavoDeelnemersVwo_4
843;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2017/'18;6767.0;837.0;4162.0;1768.0
844;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2018/'19;6526.0;751.0;3909.0;1866.0
845;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2019/'20;6184.0;721.0;3627.0;1836.0
846;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2020/'21;3778.0;385.0;2462.0;931.0
847;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2021/'22;4581.0;402.0;2819.0;1360.0
848;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2006/'07;18.0;3.0;15.0;0.0
849;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2007/'08;19.0;5.0;12.0;2.0
850;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2008/'09;26.0;5.0;15.0;6.0
851;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2009/'10;23.0;5.0;10.0;8.0
852;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2010/'11;17.0;5.0;10.0;2.0
853;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2011/'12;9.0;3.0;3.0;3.0
854;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2012/'13;7.0;1.0;5.0;1.0
855;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2013/'14;20.0;5.0;13.0;2.0
856;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2014/'15;14.0;2.0;9.0;3.0
857;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2015/'16;18.0;0.0;14.0;4.0
858;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2016/'17;24.0;5.0;13.0;6.0
859;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2017/'18;24.0;4.0;13.0;7.0
860;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2018/'19;24.0;6.0;9.0;9.0
861;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2019/'20;32.0;5.0;16.0;11.0
862;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2020/'21;19.0;2.0;12.0;5.0
863;Totaal mannen en vrouwen;Totaal migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2021/'22;18.0;2.0;12.0;4.0
864;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Nederland;2006/'07;1728.0;553.0;824.0;351.0
865;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Nederland;2007/'08;1877.0;556.0;950.0;371.0
866;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Nederland;2008/'09;2005.0;453.0;1114.0;438.0
867;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Nederland;2009/'10;2128.0;455.0;1142.0;531.0
868;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Nederland;2010/'11;1661.0;340.0;931.0;390.0
869;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Nederland;2011/'12;1432.0;364.0;795.0;273.0
870;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Nederland;2012/'13;1308.0;334.0;677.0;297.0
871;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Nederland;2013/'14;1498.0;373.0;790.0;335.0
872;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Nederland;2014/'15;1418.0;386.0;684.0;348.0
873;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Nederland;2015/'16;1580.0;420.0;753.0;407.0
874;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Nederland;2016/'17;1726.0;533.0;782.0;411.0
875;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Nederland;2017/'18;1865.0;682.0;879.0;304.0
876;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Nederland;2018/'19;1780.0;604.0;881.0;295.0
877;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Nederland;2019/'20;1648.0;589.0;755.0;304.0
878;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Nederland;2020/'21;1171.0;405.0;573.0;193.0
879;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Nederland;2021/'22;1328.0;389.0;658.0;281.0
880;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Noord-Nederland (LD);2006/'07;52.0;11.0;33.0;8.0
881;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Noord-Nederland (LD);2007/'08;64.0;8.0;40.0;16.0
882;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Noord-Nederland (LD);2008/'09;80.0;12.0;45.0;23.0
883;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Noord-Nederland (LD);2009/'10;85.0;10.0;48.0;27.0
884;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Noord-Nederland (LD);2010/'11;71.0;5.0;48.0;18.0
885;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Noord-Nederland (LD);2011/'12;62.0;8.0;45.0;9.0
886;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Noord-Nederland (LD);2012/'13;66.0;11.0;37.0;18.0
887;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Noord-Nederland (LD);2013/'14;79.0;8.0;47.0;24.0
888;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Noord-Nederland (LD);2014/'15;75.0;12.0;45.0;18.0
889;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Noord-Nederland (LD);2015/'16;80.0;7.0;36.0;37.0
890;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Noord-Nederland (LD);2016/'17;104.0;14.0;56.0;34.0
891;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Noord-Nederland (LD);2017/'18;133.0;55.0;56.0;22.0
892;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Noord-Nederland (LD);2018/'19;132.0;53.0;66.0;13.0
893;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Noord-Nederland (LD);2019/'20;122.0;59.0;47.0;16.0
894;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Noord-Nederland (LD);2020/'21;71.0;35.0;25.0;11.0
895;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Noord-Nederland (LD);2021/'22;77.0;34.0;36.0;7.0
896;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Oost-Nederland (LD);2006/'07;371.0;135.0;170.0;66.0
897;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Oost-Nederland (LD);2007/'08;454.0;133.0;250.0;71.0
898;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Oost-Nederland (LD);2008/'09;471.0;103.0;277.0;91.0
899;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Oost-Nederland (LD);2009/'10;483.0;128.0;253.0;102.0
900;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Oost-Nederland (LD);2010/'11;372.0;96.0;188.0;88.0
901;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Oost-Nederland (LD);2011/'12;313.0;99.0;166.0;48.0
902;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Oost-Nederland (LD);2012/'13;307.0;92.0;152.0;63.0
903;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Oost-Nederland (LD);2013/'14;320.0;98.0;139.0;83.0
904;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Oost-Nederland (LD);2014/'15;315.0;101.0;141.0;73.0
905;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Oost-Nederland (LD);2015/'16;392.0;140.0;170.0;82.0
906;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Oost-Nederland (LD);2016/'17;454.0;230.0;147.0;77.0
907;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Oost-Nederland (LD);2017/'18;540.0;271.0;194.0;75.0
908;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Oost-Nederland (LD);2018/'19;483.0;223.0;190.0;70.0
909;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Oost-Nederland (LD);2019/'20;477.0;241.0;163.0;73.0
910;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Oost-Nederland (LD);2020/'21;349.0;163.0;135.0;51.0
911;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Oost-Nederland (LD);2021/'22;364.0;161.0;132.0;71.0
912;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;West-Nederland (LD);2006/'07;1064.0;337.0;487.0;240.0
913;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;West-Nederland (LD);2007/'08;1052.0;317.0;507.0;228.0
914;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;West-Nederland (LD);2008/'09;1130.0;251.0;609.0;270.0
915;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;West-Nederland (LD);2009/'10;1209.0;241.0;643.0;325.0
916;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;West-Nederland (LD);2010/'11;904.0;183.0;515.0;206.0
917;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;West-Nederland (LD);2011/'12;781.0;174.0;442.0;165.0
918;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;West-Nederland (LD);2012/'13;701.0;154.0;381.0;166.0
919;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;West-Nederland (LD);2013/'14;824.0;185.0;467.0;172.0
920;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;West-Nederland (LD);2014/'15;764.0;192.0;370.0;202.0
921;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;West-Nederland (LD);2015/'16;845.0;197.0;407.0;241.0
922;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;West-Nederland (LD);2016/'17;869.0;184.0;440.0;245.0
923;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;West-Nederland (LD);2017/'18;820.0;219.0;438.0;163.0
924;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;West-Nederland (LD);2018/'19;810.0;194.0;460.0;156.0
925;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;West-Nederland (LD);2019/'20;732.0;190.0;381.0;161.0
926;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;West-Nederland (LD);2020/'21;493.0;121.0;276.0;96.0
927;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;West-Nederland (LD);2021/'22;622.0;132.0;336.0;154.0
928;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Zuid-Nederland (LD);2006/'07;221.0;62.0;125.0;34.0
929;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Zuid-Nederland (LD);2007/'08;284.0;88.0;142.0;54.0
930;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Zuid-Nederland (LD);2008/'09;309.0;81.0;176.0;52.0
931;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Zuid-Nederland (LD);2009/'10;323.0;67.0;184.0;72.0
932;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Zuid-Nederland (LD);2010/'11;299.0;52.0;173.0;74.0
933;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Zuid-Nederland (LD);2011/'12;268.0;77.0;141.0;50.0
934;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Zuid-Nederland (LD);2012/'13;230.0;76.0;105.0;49.0
935;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Zuid-Nederland (LD);2013/'14;267.0;81.0;133.0;53.0
936;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Zuid-Nederland (LD);2014/'15;259.0;80.0;127.0;52.0
937;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Zuid-Nederland (LD);2015/'16;257.0;75.0;135.0;47.0
938;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Zuid-Nederland (LD);2016/'17;292.0;105.0;134.0;53.0
939;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Zuid-Nederland (LD);2017/'18;366.0;136.0;189.0;41.0
940;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Zuid-Nederland (LD);2018/'19;339.0;129.0;159.0;51.0
941;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Zuid-Nederland (LD);2019/'20;298.0;96.0;155.0;47.0
942;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Zuid-Nederland (LD);2020/'21;243.0;82.0;129.0;32.0
943;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Zuid-Nederland (LD);2021/'22;254.0;61.0;147.0;46.0
944;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (LD);2006/'07;20.0;8.0;9.0;3.0
945;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (LD);2007/'08;23.0;10.0;11.0;2.0
946;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (LD);2008/'09;15.0;6.0;7.0;2.0
947;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (LD);2009/'10;28.0;9.0;14.0;5.0
948;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (LD);2010/'11;15.0;4.0;7.0;4.0
949;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (LD);2011/'12;8.0;6.0;1.0;1.0
950;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (LD);2012/'13;4.0;1.0;2.0;1.0
951;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (LD);2013/'14;8.0;1.0;4.0;3.0
952;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (LD);2014/'15;5.0;1.0;1.0;3.0
953;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (LD);2015/'16;6.0;1.0;5.0;0.0
954;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (LD);2016/'17;7.0;0.0;5.0;2.0
955;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (LD);2017/'18;6.0;1.0;2.0;3.0
956;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (LD);2018/'19;16.0;5.0;6.0;5.0
957;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (LD);2019/'20;19.0;3.0;9.0;7.0
958;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (LD);2020/'21;15.0;4.0;8.0;3.0
959;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Niet in te delen (LD);2021/'22;11.0;1.0;7.0;3.0
960;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Groningen (PV);2006/'07;23.0;5.0;13.0;5.0
961;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Groningen (PV);2007/'08;31.0;5.0;15.0;11.0
962;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Groningen (PV);2008/'09;30.0;3.0;16.0;11.0
963;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Groningen (PV);2009/'10;33.0;3.0;19.0;11.0
964;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Groningen (PV);2010/'11;32.0;0.0;23.0;9.0
965;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Groningen (PV);2011/'12;42.0;5.0;29.0;8.0
966;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Groningen (PV);2012/'13;36.0;4.0;21.0;11.0
967;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Groningen (PV);2013/'14;47.0;2.0;30.0;15.0
968;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Groningen (PV);2014/'15;33.0;5.0;18.0;10.0
969;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Groningen (PV);2015/'16;49.0;5.0;20.0;24.0
970;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Groningen (PV);2016/'17;55.0;5.0;31.0;19.0
971;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Groningen (PV);2017/'18;72.0;39.0;25.0;8.0
972;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Groningen (PV);2018/'19;76.0;34.0;36.0;6.0
973;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Groningen (PV);2019/'20;72.0;43.0;22.0;7.0
974;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Groningen (PV);2020/'21;45.0;25.0;15.0;5.0
975;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Groningen (PV);2021/'22;42.0;21.0;17.0;4.0
976;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Fryslân (PV);2006/'07;19.0;4.0;12.0;3.0
977;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Fryslân (PV);2007/'08;21.0;3.0;15.0;3.0
978;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Fryslân (PV);2008/'09;30.0;5.0;17.0;8.0
979;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Fryslân (PV);2009/'10;33.0;4.0;18.0;11.0
980;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Fryslân (PV);2010/'11;25.0;4.0;16.0;5.0
981;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Fryslân (PV);2011/'12;13.0;1.0;12.0;0.0
982;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Fryslân (PV);2012/'13;14.0;5.0;7.0;2.0
983;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Fryslân (PV);2013/'14;20.0;6.0;9.0;5.0
984;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Fryslân (PV);2014/'15;26.0;4.0;16.0;6.0
985;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Fryslân (PV);2015/'16;17.0;1.0;5.0;11.0
986;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Fryslân (PV);2016/'17;23.0;8.0;9.0;6.0
987;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Fryslân (PV);2017/'18;27.0;6.0;14.0;7.0
988;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Fryslân (PV);2018/'19;20.0;4.0;13.0;3.0
989;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Fryslân (PV);2019/'20;26.0;1.0;17.0;8.0
990;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Fryslân (PV);2020/'21;10.0;3.0;3.0;4.0
991;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Fryslân (PV);2021/'22;15.0;6.0;8.0;1.0
992;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Drenthe (PV);2006/'07;10.0;2.0;8.0;0.0
993;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Drenthe (PV);2007/'08;12.0;0.0;10.0;2.0
994;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Drenthe (PV);2008/'09;20.0;4.0;12.0;4.0
995;Totaal mannen en vrouwen;Totaal migratieachtergrond;1e generatie migratieachtergrond;Drenthe (PV);2009/'10;19.0;3.0;11.0;5.0
