ID;Geslacht;Leeftijd;Nationaliteit;RegioS;Perioden;Bevolking_1
5237;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2015;18733.0
5238;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2016;18794.0
5239;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2017;18859.0
5240;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2018;18917.0
5241;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2019;
5242;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2020;
5243;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2021;
5244;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2022;
5245;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2023;
5246;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2024;
5247;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2014;40892.0
5248;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2015;40771.0
5249;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2016;40937.0
5250;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2017;41468.0
5251;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2018;41882.0
5252;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2019;42762.0
5253;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2020;43885.0
5254;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2021;45064.0
5255;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2022;45794.0
5256;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2023;46981.0
5257;Totaal mannen en vrouwen;Totaal;Totaal;Zuidplas;2024;47843.0
5258;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2014;21399.0
5259;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2015;21363.0
5260;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2016;21488.0
5261;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2017;21657.0
5262;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2018;21525.0
5263;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2019;21612.0
5264;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2020;21829.0
5265;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2021;21988.0
5266;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2022;22260.0
5267;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2023;22518.0
5268;Totaal mannen en vrouwen;Totaal;Totaal;Zundert;2024;22553.0
5269;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2014;47164.0
5270;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2015;46849.0
5271;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2016;46997.0
5272;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2017;47340.0
5273;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2018;47537.0
5274;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2019;47609.0
5275;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2020;47934.0
5276;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2021;48111.0
5277;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2022;48330.0
5278;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2023;48510.0
5279;Totaal mannen en vrouwen;Totaal;Totaal;Zutphen;2024;48752.0
5280;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2014;22167.0
5281;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2015;22166.0
5282;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2016;22278.0
5283;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2017;22309.0
5284;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2018;22468.0
5285;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2019;22503.0
5286;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2020;22685.0
5287;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2021;22823.0
5288;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2022;23012.0
5289;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2023;23368.0
5290;Totaal mannen en vrouwen;Totaal;Totaal;Zwartewaterland;2024;23448.0
5291;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2014;44547.0
5292;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2015;44501.0
5293;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2016;44454.0
5294;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2017;44417.0
5295;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2018;44586.0
5296;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2019;44639.0
5297;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2020;44737.0
5298;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2021;44775.0
5299;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2022;44789.0
5300;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2023;45018.0
5301;Totaal mannen en vrouwen;Totaal;Totaal;Zwijndrecht;2024;44874.0
5302;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2014;123159.0
5303;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2015;123861.0
5304;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2016;124896.0
5305;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2017;125548.0
5306;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2018;126116.0
5307;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2019;127497.0
5308;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2020;128840.0
5309;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2021;129840.0
5310;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2022;130668.0
5311;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2023;132411.0
5312;Totaal mannen en vrouwen;Totaal;Totaal;Zwolle;2024;133141.0
5313;Totaal mannen en vrouwen;Totaal;Nederlands;Nederland;2014;16013229.0
5314;Totaal mannen en vrouwen;Totaal;Nederlands;Nederland;2015;16053417.0
5315;Totaal mannen en vrouwen;Totaal;Nederlands;Nederland;2016;16078616.0
5316;Totaal mannen en vrouwen;Totaal;Nederlands;Nederland;2017;16109209.0
5317;Totaal mannen en vrouwen;Totaal;Nederlands;Nederland;2018;16140279.0
5318;Totaal mannen en vrouwen;Totaal;Nederlands;Nederland;2019;16171304.0
5319;Totaal mannen en vrouwen;Totaal;Nederlands;Nederland;2020;16215228.0
5320;Totaal mannen en vrouwen;Totaal;Nederlands;Nederland;2021;16272450.0
5321;Totaal mannen en vrouwen;Totaal;Nederlands;Nederland;2022;16334426.0
5322;Totaal mannen en vrouwen;Totaal;Nederlands;Nederland;2023;16365940.0
5323;Totaal mannen en vrouwen;Totaal;Nederlands;Nederland;2024;16398845.0
5324;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Nederland (LD);2014;1676387.0
5325;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Nederland (LD);2015;1675561.0
5326;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Nederland (LD);2016;1671971.0
5327;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Nederland (LD);2017;1669459.0
5328;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Nederland (LD);2018;1667059.0
5329;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Nederland (LD);2019;1665836.0
5330;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Nederland (LD);2020;1667609.0
5331;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Nederland (LD);2021;1671902.0
5332;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Nederland (LD);2022;1678393.0
5333;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Nederland (LD);2023;1680479.0
5334;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Nederland (LD);2024;1682729.0
5335;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Nederland (LD);2014;3453493.0
5336;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Nederland (LD);2015;3460834.0
5337;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Nederland (LD);2016;3467566.0
5338;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Nederland (LD);2017;3476909.0
5339;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Nederland (LD);2018;3487682.0
5340;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Nederland (LD);2019;3500444.0
5341;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Nederland (LD);2020;3515581.0
5342;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Nederland (LD);2021;3534732.0
5343;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Nederland (LD);2022;3556465.0
5344;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Nederland (LD);2023;3571254.0
5345;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Nederland (LD);2024;3581852.0
5346;Totaal mannen en vrouwen;Totaal;Nederlands;West-Nederland (LD);2014;7447451.0
5347;Totaal mannen en vrouwen;Totaal;Nederlands;West-Nederland (LD);2015;7481085.0
5348;Totaal mannen en vrouwen;Totaal;Nederlands;West-Nederland (LD);2016;7505753.0
5349;Totaal mannen en vrouwen;Totaal;Nederlands;West-Nederland (LD);2017;7529673.0
5350;Totaal mannen en vrouwen;Totaal;Nederlands;West-Nederland (LD);2018;7551212.0
5351;Totaal mannen en vrouwen;Totaal;Nederlands;West-Nederland (LD);2019;7569748.0
5352;Totaal mannen en vrouwen;Totaal;Nederlands;West-Nederland (LD);2020;7593248.0
5353;Totaal mannen en vrouwen;Totaal;Nederlands;West-Nederland (LD);2021;7621821.0
5354;Totaal mannen en vrouwen;Totaal;Nederlands;West-Nederland (LD);2022;7645442.0
5355;Totaal mannen en vrouwen;Totaal;Nederlands;West-Nederland (LD);2023;7655361.0
5356;Totaal mannen en vrouwen;Totaal;Nederlands;West-Nederland (LD);2024;7674529.0
5357;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Nederland (LD);2014;3435898.0
5358;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Nederland (LD);2015;3435937.0
5359;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Nederland (LD);2016;3433326.0
5360;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Nederland (LD);2017;3433168.0
5361;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Nederland (LD);2018;3434326.0
5362;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Nederland (LD);2019;3435276.0
5363;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Nederland (LD);2020;3438790.0
5364;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Nederland (LD);2021;3443995.0
5365;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Nederland (LD);2022;3454126.0
5366;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Nederland (LD);2023;3458846.0
5367;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Nederland (LD);2024;3459735.0
5368;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (PV);2014;561513.0
5369;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (PV);2015;561508.0
5370;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (PV);2016;559932.0
5371;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (PV);2017;558363.0
5372;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (PV);2018;556198.0
5373;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (PV);2019;554587.0
5374;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (PV);2020;554305.0
5375;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (PV);2021;555162.0
5376;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (PV);2022;556106.0
5377;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (PV);2023;555955.0
5378;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (PV);2024;558791.0
5379;Totaal mannen en vrouwen;Totaal;Nederlands;Fryslân (PV);2014;633997.0
5380;Totaal mannen en vrouwen;Totaal;Nederlands;Fryslân (PV);2015;633724.0
5381;Totaal mannen en vrouwen;Totaal;Nederlands;Fryslân (PV);2016;632716.0
5382;Totaal mannen en vrouwen;Totaal;Nederlands;Fryslân (PV);2017;631677.0
5383;Totaal mannen en vrouwen;Totaal;Nederlands;Fryslân (PV);2018;631003.0
5384;Totaal mannen en vrouwen;Totaal;Nederlands;Fryslân (PV);2019;630894.0
5385;Totaal mannen en vrouwen;Totaal;Nederlands;Fryslân (PV);2020;631854.0
5386;Totaal mannen en vrouwen;Totaal;Nederlands;Fryslân (PV);2021;633725.0
5387;Totaal mannen en vrouwen;Totaal;Nederlands;Fryslân (PV);2022;636354.0
5388;Totaal mannen en vrouwen;Totaal;Nederlands;Fryslân (PV);2023;637883.0
5389;Totaal mannen en vrouwen;Totaal;Nederlands;Fryslân (PV);2024;637738.0
5390;Totaal mannen en vrouwen;Totaal;Nederlands;Drenthe (PV);2014;480877.0
5391;Totaal mannen en vrouwen;Totaal;Nederlands;Drenthe (PV);2015;480329.0
5392;Totaal mannen en vrouwen;Totaal;Nederlands;Drenthe (PV);2016;479323.0
5393;Totaal mannen en vrouwen;Totaal;Nederlands;Drenthe (PV);2017;479419.0
5394;Totaal mannen en vrouwen;Totaal;Nederlands;Drenthe (PV);2018;479858.0
5395;Totaal mannen en vrouwen;Totaal;Nederlands;Drenthe (PV);2019;480355.0
5396;Totaal mannen en vrouwen;Totaal;Nederlands;Drenthe (PV);2020;481450.0
5397;Totaal mannen en vrouwen;Totaal;Nederlands;Drenthe (PV);2021;483015.0
5398;Totaal mannen en vrouwen;Totaal;Nederlands;Drenthe (PV);2022;485933.0
5399;Totaal mannen en vrouwen;Totaal;Nederlands;Drenthe (PV);2023;486641.0
5400;Totaal mannen en vrouwen;Totaal;Nederlands;Drenthe (PV);2024;486200.0
5401;Totaal mannen en vrouwen;Totaal;Nederlands;Overijssel (PV);2014;1108498.0
5402;Totaal mannen en vrouwen;Totaal;Nederlands;Overijssel (PV);2015;1109409.0
5403;Totaal mannen en vrouwen;Totaal;Nederlands;Overijssel (PV);2016;1110951.0
5404;Totaal mannen en vrouwen;Totaal;Nederlands;Overijssel (PV);2017;1112333.0
5405;Totaal mannen en vrouwen;Totaal;Nederlands;Overijssel (PV);2018;1113888.0
5406;Totaal mannen en vrouwen;Totaal;Nederlands;Overijssel (PV);2019;1116680.0
5407;Totaal mannen en vrouwen;Totaal;Nederlands;Overijssel (PV);2020;1120245.0
5408;Totaal mannen en vrouwen;Totaal;Nederlands;Overijssel (PV);2021;1124272.0
5409;Totaal mannen en vrouwen;Totaal;Nederlands;Overijssel (PV);2022;1129225.0
5410;Totaal mannen en vrouwen;Totaal;Nederlands;Overijssel (PV);2023;1133260.0
5411;Totaal mannen en vrouwen;Totaal;Nederlands;Overijssel (PV);2024;1133759.0
5412;Totaal mannen en vrouwen;Totaal;Nederlands;Flevoland (PV);2014;380596.0
5413;Totaal mannen en vrouwen;Totaal;Nederlands;Flevoland (PV);2015;381694.0
5414;Totaal mannen en vrouwen;Totaal;Nederlands;Flevoland (PV);2016;382776.0
5415;Totaal mannen en vrouwen;Totaal;Nederlands;Flevoland (PV);2017;384162.0
5416;Totaal mannen en vrouwen;Totaal;Nederlands;Flevoland (PV);2018;386348.0
5417;Totaal mannen en vrouwen;Totaal;Nederlands;Flevoland (PV);2019;389176.0
5418;Totaal mannen en vrouwen;Totaal;Nederlands;Flevoland (PV);2020;392008.0
5419;Totaal mannen en vrouwen;Totaal;Nederlands;Flevoland (PV);2021;395996.0
5420;Totaal mannen en vrouwen;Totaal;Nederlands;Flevoland (PV);2022;399674.0
5421;Totaal mannen en vrouwen;Totaal;Nederlands;Flevoland (PV);2023;402796.0
5422;Totaal mannen en vrouwen;Totaal;Nederlands;Flevoland (PV);2024;404787.0
5423;Totaal mannen en vrouwen;Totaal;Nederlands;Gelderland (PV);2014;1964399.0
5424;Totaal mannen en vrouwen;Totaal;Nederlands;Gelderland (PV);2015;1969731.0
5425;Totaal mannen en vrouwen;Totaal;Nederlands;Gelderland (PV);2016;1973839.0
5426;Totaal mannen en vrouwen;Totaal;Nederlands;Gelderland (PV);2017;1980414.0
5427;Totaal mannen en vrouwen;Totaal;Nederlands;Gelderland (PV);2018;1987446.0
5428;Totaal mannen en vrouwen;Totaal;Nederlands;Gelderland (PV);2019;1994588.0
5429;Totaal mannen en vrouwen;Totaal;Nederlands;Gelderland (PV);2020;2003328.0
5430;Totaal mannen en vrouwen;Totaal;Nederlands;Gelderland (PV);2021;2014464.0
5431;Totaal mannen en vrouwen;Totaal;Nederlands;Gelderland (PV);2022;2027566.0
5432;Totaal mannen en vrouwen;Totaal;Nederlands;Gelderland (PV);2023;2035198.0
5433;Totaal mannen en vrouwen;Totaal;Nederlands;Gelderland (PV);2024;2043306.0
5434;Totaal mannen en vrouwen;Totaal;Nederlands;Utrecht (PV);2014;1203260.0
5435;Totaal mannen en vrouwen;Totaal;Nederlands;Utrecht (PV);2015;1211807.0
5436;Totaal mannen en vrouwen;Totaal;Nederlands;Utrecht (PV);2016;1218510.0
5437;Totaal mannen en vrouwen;Totaal;Nederlands;Utrecht (PV);2017;1224470.0
5438;Totaal mannen en vrouwen;Totaal;Nederlands;Utrecht (PV);2018;1230705.0
5439;Totaal mannen en vrouwen;Totaal;Nederlands;Utrecht (PV);2019;1272015.0
5440;Totaal mannen en vrouwen;Totaal;Nederlands;Utrecht (PV);2020;1279867.0
5441;Totaal mannen en vrouwen;Totaal;Nederlands;Utrecht (PV);2021;1287066.0
5442;Totaal mannen en vrouwen;Totaal;Nederlands;Utrecht (PV);2022;1293143.0
5443;Totaal mannen en vrouwen;Totaal;Nederlands;Utrecht (PV);2023;1297458.0
5444;Totaal mannen en vrouwen;Totaal;Nederlands;Utrecht (PV);2024;1304124.0
5445;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Holland (PV);2014;2549164.0
5446;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Holland (PV);2015;2561263.0
5447;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Holland (PV);2016;2570428.0
5448;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Holland (PV);2017;2576679.0
5449;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Holland (PV);2018;2579264.0
5450;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Holland (PV);2019;2579919.0
5451;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Holland (PV);2020;2582210.0
5452;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Holland (PV);2021;2587099.0
5453;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Holland (PV);2022;2590693.0
5454;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Holland (PV);2023;2589376.0
5455;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Holland (PV);2024;2592353.0
5456;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Holland (PV);2014;3333040.0
5457;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Holland (PV);2015;3346871.0
5458;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Holland (PV);2016;3356462.0
5459;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Holland (PV);2017;3369250.0
5460;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Holland (PV);2018;3382878.0
5461;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Holland (PV);2019;3360054.0
5462;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Holland (PV);2020;3373989.0
5463;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Holland (PV);2021;3389113.0
5464;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Holland (PV);2022;3402428.0
5465;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Holland (PV);2023;3408991.0
5466;Totaal mannen en vrouwen;Totaal;Nederlands;Zuid-Holland (PV);2024;3419791.0
5467;Totaal mannen en vrouwen;Totaal;Nederlands;Zeeland (PV);2014;361987.0
5468;Totaal mannen en vrouwen;Totaal;Nederlands;Zeeland (PV);2015;361144.0
5469;Totaal mannen en vrouwen;Totaal;Nederlands;Zeeland (PV);2016;360353.0
5470;Totaal mannen en vrouwen;Totaal;Nederlands;Zeeland (PV);2017;359274.0
5471;Totaal mannen en vrouwen;Totaal;Nederlands;Zeeland (PV);2018;358365.0
5472;Totaal mannen en vrouwen;Totaal;Nederlands;Zeeland (PV);2019;357760.0
5473;Totaal mannen en vrouwen;Totaal;Nederlands;Zeeland (PV);2020;357182.0
5474;Totaal mannen en vrouwen;Totaal;Nederlands;Zeeland (PV);2021;358543.0
5475;Totaal mannen en vrouwen;Totaal;Nederlands;Zeeland (PV);2022;359178.0
5476;Totaal mannen en vrouwen;Totaal;Nederlands;Zeeland (PV);2023;359536.0
5477;Totaal mannen en vrouwen;Totaal;Nederlands;Zeeland (PV);2024;358261.0
5478;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Brabant (PV);2014;2374888.0
5479;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Brabant (PV);2015;2378937.0
5480;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Brabant (PV);2016;2380772.0
5481;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Brabant (PV);2017;2383945.0
5482;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Brabant (PV);2018;2388848.0
5483;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Brabant (PV);2019;2393552.0
5484;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Brabant (PV);2020;2399912.0
5485;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Brabant (PV);2021;2406370.0
5486;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Brabant (PV);2022;2416806.0
5487;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Brabant (PV);2023;2422849.0
5488;Totaal mannen en vrouwen;Totaal;Nederlands;Noord-Brabant (PV);2024;2426215.0
5489;Totaal mannen en vrouwen;Totaal;Nederlands;Limburg (PV);2014;1061010.0
5490;Totaal mannen en vrouwen;Totaal;Nederlands;Limburg (PV);2015;1057000.0
5491;Totaal mannen en vrouwen;Totaal;Nederlands;Limburg (PV);2016;1052554.0
5492;Totaal mannen en vrouwen;Totaal;Nederlands;Limburg (PV);2017;1049223.0
5493;Totaal mannen en vrouwen;Totaal;Nederlands;Limburg (PV);2018;1045478.0
5494;Totaal mannen en vrouwen;Totaal;Nederlands;Limburg (PV);2019;1041724.0
5495;Totaal mannen en vrouwen;Totaal;Nederlands;Limburg (PV);2020;1038878.0
5496;Totaal mannen en vrouwen;Totaal;Nederlands;Limburg (PV);2021;1037625.0
5497;Totaal mannen en vrouwen;Totaal;Nederlands;Limburg (PV);2022;1037320.0
5498;Totaal mannen en vrouwen;Totaal;Nederlands;Limburg (PV);2023;1035997.0
5499;Totaal mannen en vrouwen;Totaal;Nederlands;Limburg (PV);2024;1033520.0
5500;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Groningen (CR);2014;146024.0
5501;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Groningen (CR);2015;145352.0
5502;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Groningen (CR);2016;144477.0
5503;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Groningen (CR);2017;143979.0
5504;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Groningen (CR);2018;131502.0
5505;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Groningen (CR);2019;131193.0
5506;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Groningen (CR);2020;131088.0
5507;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Groningen (CR);2021;131317.0
5508;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Groningen (CR);2022;131581.0
5509;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Groningen (CR);2023;131877.0
5510;Totaal mannen en vrouwen;Totaal;Nederlands;Oost-Groningen (CR);2024;131666.0
5511;Totaal mannen en vrouwen;Totaal;Nederlands;Delfzijl en omgeving (CR);2014;46833.0
5512;Totaal mannen en vrouwen;Totaal;Nederlands;Delfzijl en omgeving (CR);2015;46422.0
5513;Totaal mannen en vrouwen;Totaal;Nederlands;Delfzijl en omgeving (CR);2016;45986.0
5514;Totaal mannen en vrouwen;Totaal;Nederlands;Delfzijl en omgeving (CR);2017;45559.0
5515;Totaal mannen en vrouwen;Totaal;Nederlands;Delfzijl en omgeving (CR);2018;45143.0
5516;Totaal mannen en vrouwen;Totaal;Nederlands;Delfzijl en omgeving (CR);2019;44709.0
5517;Totaal mannen en vrouwen;Totaal;Nederlands;Delfzijl en omgeving (CR);2020;44427.0
5518;Totaal mannen en vrouwen;Totaal;Nederlands;Delfzijl en omgeving (CR);2021;44117.0
5519;Totaal mannen en vrouwen;Totaal;Nederlands;Delfzijl en omgeving (CR);2022;43777.0
5520;Totaal mannen en vrouwen;Totaal;Nederlands;Delfzijl en omgeving (CR);2023;43583.0
5521;Totaal mannen en vrouwen;Totaal;Nederlands;Delfzijl en omgeving (CR);2024;43277.0
5522;Totaal mannen en vrouwen;Totaal;Nederlands;Overig Groningen (CR);2014;368656.0
5523;Totaal mannen en vrouwen;Totaal;Nederlands;Overig Groningen (CR);2015;369734.0
5524;Totaal mannen en vrouwen;Totaal;Nederlands;Overig Groningen (CR);2016;369469.0
5525;Totaal mannen en vrouwen;Totaal;Nederlands;Overig Groningen (CR);2017;368825.0
5526;Totaal mannen en vrouwen;Totaal;Nederlands;Overig Groningen (CR);2018;379553.0
5527;Totaal mannen en vrouwen;Totaal;Nederlands;Overig Groningen (CR);2019;378685.0
5528;Totaal mannen en vrouwen;Totaal;Nederlands;Overig Groningen (CR);2020;378790.0
5529;Totaal mannen en vrouwen;Totaal;Nederlands;Overig Groningen (CR);2021;379728.0
5530;Totaal mannen en vrouwen;Totaal;Nederlands;Overig Groningen (CR);2022;380748.0
5531;Totaal mannen en vrouwen;Totaal;Nederlands;Overig Groningen (CR);2023;380495.0
