ID;Bouwfasen;Gezichtspunten;Perioden;TotaleBouwkostenGebouwen_1;BouwkostenGebouwenNietNieuwbouw_2;BouwkostenGebouwenNieuwbouw_3;Wonen_4;Landbouw_5;IndustrieEnBouwnijverheid_6;HandelEnHoreca_7;VervoerEnCommunicatie_8;ZakelijkeDienstverlening_9;OpenbaarBestuur_10;Onderwijs_11;GezondheidsEnWelzijnszorg_12;OverigeDienstverlening_13
7958;Ontvangen orders;Zuid-Holland;2001 maart;316.0;60.0;256.0;158.0;10.0;21.0;14.0;1.0;38.0;0.0;3.0;9.0;1.0
7959;Ontvangen orders;Zuid-Holland;2001 1e kwartaal;700.0;148.0;552.0;291.0;27.0;41.0;37.0;6.0;111.0;5.0;13.0;12.0;10.0
7960;Ontvangen orders;Zuid-Holland;2001 april;131.0;45.0;87.0;30.0;16.0;9.0;11.0;6.0;11.0;0.0;1.0;1.0;1.0
7961;Ontvangen orders;Zuid-Holland;2001 mei;248.0;42.0;206.0;103.0;19.0;4.0;14.0;10.0;33.0;1.0;7.0;14.0;1.0
7962;Ontvangen orders;Zuid-Holland;2001 juni;305.0;90.0;215.0;119.0;11.0;10.0;15.0;7.0;42.0;1.0;3.0;6.0;2.0
7963;Ontvangen orders;Zuid-Holland;2001 2e kwartaal;684.0;176.0;507.0;252.0;47.0;23.0;39.0;22.0;86.0;2.0;11.0;21.0;4.0
7964;Ontvangen orders;Zuid-Holland;2001 juli;307.0;55.0;252.0;108.0;7.0;11.0;8.0;3.0;100.0;1.0;2.0;9.0;2.0
7965;Ontvangen orders;Zuid-Holland;2001 augustus;276.0;72.0;204.0;121.0;8.0;8.0;12.0;8.0;36.0;1.0;6.0;2.0;3.0
7966;Ontvangen orders;Zuid-Holland;2001 september;395.0;57.0;339.0;209.0;11.0;11.0;11.0;4.0;77.0;1.0;6.0;5.0;3.0
7967;Ontvangen orders;Zuid-Holland;2001 3e kwartaal;978.0;184.0;794.0;438.0;26.0;29.0;30.0;15.0;213.0;3.0;15.0;17.0;8.0
7968;Ontvangen orders;Zuid-Holland;2001 oktober;375.0;74.0;301.0;144.0;10.0;6.0;40.0;4.0;44.0;12.0;1.0;35.0;5.0
7969;Ontvangen orders;Zuid-Holland;2001 november;315.0;48.0;267.0;137.0;7.0;8.0;53.0;5.0;21.0;16.0;4.0;15.0;1.0
7970;Ontvangen orders;Zuid-Holland;2001 december;365.0;53.0;312.0;185.0;10.0;24.0;19.0;4.0;48.0;1.0;2.0;3.0;15.0
7971;Ontvangen orders;Zuid-Holland;2001 4e kwartaal;1055.0;175.0;880.0;467.0;27.0;38.0;113.0;12.0;113.0;29.0;8.0;54.0;21.0
7972;Ontvangen orders;Zuid-Holland;2001;3417.0;682.0;2735.0;1447.0;127.0;131.0;219.0;56.0;522.0;39.0;47.0;103.0;43.0
7973;Ontvangen orders;Zuid-Holland;2002 januari;243.0;55.0;187.0;128.0;9.0;9.0;3.0;5.0;8.0;1.0;8.0;18.0;2.0
7974;Ontvangen orders;Zuid-Holland;2002 februari;178.0;41.0;138.0;86.0;10.0;7.0;10.0;1.0;14.0;1.0;3.0;6.0;1.0
7975;Ontvangen orders;Zuid-Holland;2002 maart;156.0;33.0;123.0;75.0;9.0;6.0;9.0;2.0;9.0;3.0;6.0;4.0;1.0
7976;Ontvangen orders;Zuid-Holland;2002 1e kwartaal;577.0;128.0;449.0;289.0;27.0;21.0;22.0;7.0;30.0;4.0;16.0;28.0;4.0
7977;Ontvangen orders;Zuid-Holland;2002 april;437.0;109.0;328.0;205.0;8.0;49.0;13.0;7.0;28.0;10.0;1.0;2.0;6.0
7978;Ontvangen orders;Zuid-Holland;2002 mei;285.0;66.0;219.0;141.0;13.0;5.0;7.0;2.0;36.0;1.0;7.0;4.0;4.0
7979;Ontvangen orders;Zuid-Holland;2002 juni;390.0;75.0;315.0;197.0;8.0;13.0;24.0;10.0;25.0;1.0;2.0;22.0;12.0
7980;Ontvangen orders;Zuid-Holland;2002 2e kwartaal;1112.0;250.0;862.0;543.0;29.0;66.0;44.0;20.0;89.0;12.0;9.0;28.0;22.0
7981;Ontvangen orders;Zuid-Holland;2002 juli;301.0;76.0;225.0;140.0;6.0;10.0;7.0;4.0;33.0;5.0;3.0;15.0;2.0
7982;Ontvangen orders;Zuid-Holland;2002 augustus;192.0;38.0;154.0;106.0;7.0;4.0;9.0;1.0;13.0;1.0;2.0;9.0;5.0
7983;Ontvangen orders;Zuid-Holland;2002 september;236.0;61.0;175.0;121.0;11.0;4.0;7.0;4.0;14.0;1.0;4.0;5.0;4.0
7984;Ontvangen orders;Zuid-Holland;2002 3e kwartaal;729.0;174.0;554.0;367.0;25.0;17.0;23.0;9.0;60.0;6.0;9.0;29.0;10.0
7985;Ontvangen orders;Zuid-Holland;2002 oktober;577.0;152.0;425.0;285.0;6.0;11.0;9.0;25.0;58.0;3.0;2.0;21.0;5.0
7986;Ontvangen orders;Zuid-Holland;2002 november;473.0;82.0;392.0;232.0;11.0;17.0;56.0;3.0;50.0;2.0;12.0;3.0;6.0
7987;Ontvangen orders;Zuid-Holland;2002 december;623.0;94.0;529.0;371.0;8.0;5.0;73.0;5.0;42.0;2.0;1.0;6.0;15.0
7988;Ontvangen orders;Zuid-Holland;2002 4e kwartaal;1674.0;328.0;1346.0;889.0;25.0;33.0;138.0;33.0;150.0;7.0;16.0;30.0;26.0
7989;Ontvangen orders;Zuid-Holland;2002;4092.0;881.0;3211.0;2087.0;106.0;138.0;227.0;68.0;330.0;28.0;49.0;115.0;63.0
7990;Ontvangen orders;Zuid-Holland;2003 januari;210.0;18.0;192.0;99.0;7.0;6.0;18.0;2.0;3.0;16.0;42.0;0.0;1.0
7991;Ontvangen orders;Zuid-Holland;2003 februari;318.0;37.0;281.0;221.0;9.0;3.0;9.0;1.0;26.0;1.0;0.0;10.0;1.0
7992;Ontvangen orders;Zuid-Holland;2003 maart;341.0;65.0;276.0;217.0;17.0;5.0;11.0;2.0;13.0;4.0;2.0;3.0;2.0
7993;Ontvangen orders;Zuid-Holland;2003 1e kwartaal;870.0;120.0;750.0;536.0;33.0;14.0;38.0;5.0;43.0;21.0;44.0;13.0;3.0
7994;Ontvangen orders;Zuid-Holland;2003 april;139.0;34.0;105.0;25.0;8.0;10.0;13.0;12.0;27.0;0.0;0.0;7.0;2.0
7995;Ontvangen orders;Zuid-Holland;2003 mei;317.0;48.0;268.0;218.0;4.0;2.0;1.0;7.0;10.0;0.0;8.0;15.0;4.0
7996;Ontvangen orders;Zuid-Holland;2003 juni;269.0;35.0;234.0;175.0;7.0;6.0;6.0;1.0;13.0;4.0;7.0;12.0;4.0
7997;Ontvangen orders;Zuid-Holland;2003 2e kwartaal;725.0;117.0;608.0;418.0;19.0;19.0;20.0;19.0;50.0;4.0;16.0;33.0;10.0
7998;Ontvangen orders;Zuid-Holland;2003 juli;237.0;43.0;195.0;148.0;9.0;8.0;2.0;11.0;7.0;0.0;4.0;2.0;2.0
7999;Ontvangen orders;Zuid-Holland;2003 augustus;180.0;32.0;148.0;99.0;14.0;5.0;4.0;5.0;6.0;0.0;6.0;4.0;4.0
8000;Ontvangen orders;Zuid-Holland;2003 september;290.0;73.0;217.0;164.0;13.0;9.0;9.0;4.0;3.0;3.0;1.0;6.0;5.0
8001;Ontvangen orders;Zuid-Holland;2003 3e kwartaal;707.0;148.0;559.0;411.0;35.0;23.0;15.0;20.0;16.0;4.0;11.0;11.0;12.0
8002;Ontvangen orders;Zuid-Holland;2003 oktober;254.0;47.0;207.0;87.0;5.0;17.0;25.0;0.0;7.0;3.0;0.0;61.0;1.0
8003;Ontvangen orders;Zuid-Holland;2003 november;305.0;58.0;247.0;152.0;6.0;6.0;8.0;2.0;38.0;0.0;2.0;13.0;19.0
8004;Ontvangen orders;Zuid-Holland;2003 december;655.0;120.0;536.0;396.0;6.0;6.0;23.0;7.0;23.0;0.0;46.0;25.0;3.0
8005;Ontvangen orders;Zuid-Holland;2003 4e kwartaal;1214.0;225.0;990.0;635.0;17.0;30.0;56.0;10.0;68.0;3.0;49.0;99.0;23.0
8006;Ontvangen orders;Zuid-Holland;2003;3516.0;610.0;2907.0;2000.0;104.0;85.0;129.0;55.0;178.0;31.0;120.0;156.0;49.0
8007;Ontvangen orders;Zuid-Holland;2004 januari;163.0;34.0;129.0;90.0;4.0;3.0;3.0;7.0;1.0;0.0;4.0;7.0;10.0
8008;Ontvangen orders;Zuid-Holland;2004 februari;209.0;58.0;151.0;113.0;1.0;1.0;12.0;7.0;7.0;1.0;5.0;2.0;3.0
8009;Ontvangen orders;Zuid-Holland;2004 maart;272.0;44.0;228.0;125.0;12.0;4.0;29.0;12.0;34.0;3.0;8.0;1.0;0.0
8010;Ontvangen orders;Zuid-Holland;2004 1e kwartaal;644.0;136.0;508.0;328.0;18.0;8.0;44.0;26.0;42.0;4.0;17.0;9.0;13.0
8011;Ontvangen orders;Zuid-Holland;2004 april;496.0;70.0;426.0;218.0;12.0;1.0;3.0;4.0;3.0;159.0;5.0;19.0;2.0
8012;Ontvangen orders;Zuid-Holland;2004 mei;196.0;28.0;168.0;129.0;3.0;2.0;9.0;7.0;9.0;0.0;1.0;4.0;2.0
8013;Ontvangen orders;Zuid-Holland;2004 juni;215.0;63.0;152.0;126.0;2.0;4.0;11.0;3.0;2.0;0.0;1.0;0.0;4.0
8014;Ontvangen orders;Zuid-Holland;2004 2e kwartaal;907.0;162.0;745.0;473.0;17.0;7.0;23.0;14.0;14.0;159.0;7.0;23.0;8.0
8015;Ontvangen orders;Zuid-Holland;2004 juli;274.0;82.0;193.0;102.0;19.0;5.0;16.0;1.0;10.0;0.0;11.0;27.0;2.0
8016;Ontvangen orders;Zuid-Holland;2004 augustus;372.0;77.0;295.0;145.0;5.0;12.0;11.0;4.0;71.0;9.0;20.0;15.0;3.0
8017;Ontvangen orders;Zuid-Holland;2004 september;248.0;93.0;156.0;108.0;7.0;5.0;11.0;0.0;11.0;0.0;8.0;4.0;1.0
8018;Ontvangen orders;Zuid-Holland;2004 3e kwartaal;895.0;252.0;643.0;355.0;31.0;22.0;37.0;5.0;92.0;10.0;39.0;46.0;6.0
8019;Ontvangen orders;Zuid-Holland;2004 oktober;349.0;69.0;280.0;214.0;4.0;15.0;6.0;0.0;13.0;0.0;0.0;21.0;6.0
8020;Ontvangen orders;Zuid-Holland;2004 november;385.0;49.0;336.0;237.0;8.0;5.0;1.0;0.0;9.0;8.0;44.0;23.0;1.0
8021;Ontvangen orders;Zuid-Holland;2004 december;846.0;115.0;731.0;537.0;17.0;13.0;57.0;4.0;13.0;44.0;14.0;14.0;18.0
8022;Ontvangen orders;Zuid-Holland;2004 4e kwartaal;1580.0;233.0;1346.0;989.0;29.0;33.0;63.0;5.0;36.0;52.0;59.0;57.0;24.0
8023;Ontvangen orders;Zuid-Holland;2004;4025.0;782.0;3243.0;2145.0;94.0;70.0;167.0;50.0;184.0;224.0;122.0;135.0;51.0
8024;Ontvangen orders;Zuid-Holland;2005 januari;215.0;66.0;149.0;118.0;11.0;2.0;0.0;0.0;1.0;0.0;0.0;14.0;3.0
8025;Ontvangen orders;Zuid-Holland;2005 februari;475.0;76.0;399.0;201.0;10.0;5.0;81.0;31.0;44.0;0.0;8.0;7.0;12.0
8026;Ontvangen orders;Zuid-Holland;2005 maart;331.0;66.0;265.0;157.0;6.0;19.0;24.0;9.0;16.0;13.0;2.0;11.0;7.0
8027;Ontvangen orders;Zuid-Holland;2005 1e kwartaal;1021.0;208.0;814.0;476.0;26.0;25.0;106.0;40.0;62.0;13.0;11.0;32.0;22.0
8028;Ontvangen orders;Zuid-Holland;2005 april;239.0;50.0;189.0;128.0;7.0;11.0;3.0;20.0;12.0;0.0;3.0;3.0;3.0
8029;Ontvangen orders;Zuid-Holland;2005 mei;338.0;82.0;256.0;168.0;16.0;5.0;5.0;0.0;18.0;7.0;13.0;19.0;4.0
8030;Ontvangen orders;Zuid-Holland;2005 juni;244.0;66.0;178.0;115.0;13.0;5.0;2.0;1.0;10.0;0.0;3.0;27.0;1.0
8031;Ontvangen orders;Zuid-Holland;2005 2e kwartaal;821.0;198.0;623.0;412.0;36.0;21.0;9.0;22.0;40.0;7.0;19.0;49.0;8.0
8032;Ontvangen orders;Zuid-Holland;2005 juli;273.0;102.0;171.0;83.0;3.0;7.0;17.0;28.0;6.0;22.0;0.0;0.0;5.0
8033;Ontvangen orders;Zuid-Holland;2005 augustus;251.0;62.0;189.0;138.0;2.0;7.0;1.0;23.0;6.0;3.0;0.0;2.0;7.0
8034;Ontvangen orders;Zuid-Holland;2005 september;323.0;52.0;270.0;192.0;1.0;6.0;12.0;7.0;27.0;1.0;13.0;4.0;7.0
8035;Ontvangen orders;Zuid-Holland;2005 3e kwartaal;847.0;216.0;631.0;413.0;6.0;19.0;31.0;57.0;39.0;26.0;13.0;6.0;19.0
8036;Ontvangen orders;Zuid-Holland;2005 oktober;429.0;135.0;294.0;213.0;13.0;4.0;4.0;13.0;6.0;7.0;2.0;5.0;28.0
8037;Ontvangen orders;Zuid-Holland;2005 november;494.0;135.0;359.0;248.0;22.0;5.0;7.0;5.0;24.0;0.0;20.0;15.0;13.0
8038;Ontvangen orders;Zuid-Holland;2005 december;437.0;60.0;377.0;275.0;26.0;8.0;25.0;2.0;17.0;4.0;12.0;2.0;7.0
8039;Ontvangen orders;Zuid-Holland;2005 4e kwartaal;1361.0;330.0;1030.0;736.0;61.0;16.0;36.0;19.0;47.0;11.0;34.0;22.0;49.0
8040;Ontvangen orders;Zuid-Holland;2005;4049.0;952.0;3098.0;2037.0;130.0;82.0;182.0;138.0;189.0;57.0;77.0;109.0;97.0
8041;Ontvangen orders;Zuid-Holland;2006 januari;230.0;46.0;184.0;153.0;4.0;2.0;0.0;0.0;7.0;0.0;7.0;8.0;2.0
8042;Ontvangen orders;Zuid-Holland;2006 februari;302.0;66.0;235.0;152.0;1.0;9.0;32.0;7.0;6.0;5.0;15.0;6.0;3.0
8043;Ontvangen orders;Zuid-Holland;2006 maart;472.0;106.0;366.0;270.0;23.0;10.0;17.0;8.0;10.0;1.0;23.0;2.0;2.0
8044;Ontvangen orders;Zuid-Holland;2006 1e kwartaal;1004.0;218.0;786.0;575.0;27.0;22.0;49.0;15.0;22.0;7.0;46.0;16.0;7.0
8045;Ontvangen orders;Zuid-Holland;2006 april;433.0;118.0;315.0;207.0;19.0;29.0;7.0;2.0;36.0;0.0;0.0;15.0;0.0
8046;Ontvangen orders;Zuid-Holland;2006 mei;300.0;34.0;265.0;184.0;10.0;4.0;2.0;4.0;46.0;0.0;5.0;0.0;11.0
8047;Ontvangen orders;Zuid-Holland;2006 juni;474.0;77.0;397.0;327.0;14.0;4.0;7.0;2.0;14.0;0.0;5.0;9.0;15.0
8048;Ontvangen orders;Zuid-Holland;2006 2e kwartaal;1207.0;229.0;978.0;718.0;44.0;37.0;15.0;8.0;95.0;0.0;10.0;24.0;26.0
8049;Ontvangen orders;Zuid-Holland;2006 juli;446.0;55.0;391.0;203.0;17.0;10.0;17.0;3.0;97.0;0.0;34.0;8.0;3.0
8050;Ontvangen orders;Zuid-Holland;2006 augustus;240.0;51.0;189.0;133.0;6.0;1.0;11.0;1.0;13.0;0.0;2.0;21.0;1.0
8051;Ontvangen orders;Zuid-Holland;2006 september;434.0;56.0;378.0;311.0;3.0;1.0;11.0;18.0;27.0;0.0;2.0;0.0;5.0
8052;Ontvangen orders;Zuid-Holland;2006 3e kwartaal;1120.0;162.0;958.0;647.0;26.0;13.0;39.0;22.0;137.0;0.0;37.0;29.0;9.0
8053;Ontvangen orders;Zuid-Holland;2006 oktober;366.0;41.0;325.0;252.0;11.0;14.0;8.0;8.0;6.0;4.0;19.0;5.0;0.0
8054;Ontvangen orders;Zuid-Holland;2006 november;428.0;66.0;362.0;286.0;13.0;9.0;9.0;2.0;15.0;0.0;12.0;14.0;2.0
8055;Ontvangen orders;Zuid-Holland;2006 december;576.0;165.0;411.0;311.0;7.0;3.0;3.0;7.0;38.0;1.0;15.0;21.0;5.0
8056;Ontvangen orders;Zuid-Holland;2006 4e kwartaal;1371.0;273.0;1098.0;849.0;31.0;26.0;20.0;17.0;59.0;4.0;45.0;40.0;7.0
8057;Ontvangen orders;Zuid-Holland;2006;4702.0;882.0;3820.0;2789.0;128.0;98.0;124.0;61.0;313.0;11.0;138.0;108.0;49.0
8058;Ontvangen orders;Zuid-Holland;2007 januari;400.0;53.0;347.0;207.0;10.0;13.0;3.0;3.0;52.0;0.0;54.0;1.0;3.0
8059;Ontvangen orders;Zuid-Holland;2007 februari;275.0;37.0;238.0;128.0;0.0;4.0;4.0;0.0;34.0;4.0;2.0;2.0;61.0
8060;Ontvangen orders;Zuid-Holland;2007 maart;407.0;63.0;344.0;200.0;8.0;11.0;11.0;2.0;97.0;0.0;8.0;0.0;6.0
8061;Ontvangen orders;Zuid-Holland;2007 1e kwartaal;1081.0;153.0;929.0;535.0;18.0;28.0;19.0;5.0;183.0;4.0;64.0;3.0;70.0
8062;Ontvangen orders;Zuid-Holland;2007 april;403.0;114.0;290.0;146.0;19.0;54.0;1.0;7.0;29.0;10.0;10.0;7.0;8.0
8063;Ontvangen orders;Zuid-Holland;2007 mei;329.0;115.0;214.0;108.0;20.0;3.0;13.0;3.0;3.0;0.0;18.0;0.0;46.0
8064;Ontvangen orders;Zuid-Holland;2007 juni;424.0;129.0;296.0;195.0;17.0;10.0;14.0;12.0;16.0;0.0;10.0;19.0;2.0
8065;Ontvangen orders;Zuid-Holland;2007 2e kwartaal;1157.0;357.0;799.0;449.0;56.0;67.0;28.0;22.0;47.0;10.0;38.0;26.0;56.0
8066;Ontvangen orders;Zuid-Holland;2007 juli;369.0;60.0;309.0;220.0;2.0;5.0;8.0;12.0;8.0;0.0;1.0;50.0;3.0
8067;Ontvangen orders;Zuid-Holland;2007 augustus;268.0;78.0;190.0;104.0;5.0;16.0;20.0;1.0;25.0;0.0;12.0;4.0;3.0
8068;Ontvangen orders;Zuid-Holland;2007 september;353.0;60.0;293.0;206.0;16.0;8.0;10.0;10.0;19.0;0.0;11.0;1.0;13.0
8069;Ontvangen orders;Zuid-Holland;2007 3e kwartaal;990.0;197.0;792.0;530.0;22.0;29.0;37.0;23.0;53.0;0.0;24.0;55.0;19.0
8070;Ontvangen orders;Zuid-Holland;2007 oktober;686.0;55.0;631.0;217.0;17.0;15.0;10.0;5.0;43.0;0.0;4.0;307.0;12.0
8071;Ontvangen orders;Zuid-Holland;2007 november;360.0;54.0;306.0;245.0;4.0;6.0;3.0;2.0;23.0;0.0;3.0;17.0;4.0
8072;Ontvangen orders;Zuid-Holland;2007 december;817.0;161.0;656.0;405.0;25.0;14.0;46.0;40.0;69.0;0.0;14.0;33.0;10.0
8073;Ontvangen orders;Zuid-Holland;2007 4e kwartaal;1863.0;270.0;1593.0;867.0;47.0;34.0;59.0;47.0;135.0;0.0;21.0;357.0;26.0
8074;Ontvangen orders;Zuid-Holland;2007;5091.0;978.0;4113.0;2381.0;143.0;158.0;143.0;97.0;418.0;14.0;147.0;441.0;171.0
8075;Ontvangen orders;Zuid-Holland;2008 januari;305.0;84.0;221.0;161.0;3.0;4.0;2.0;0.0;12.0;1.0;22.0;16.0;1.0
8076;Ontvangen orders;Zuid-Holland;2008 februari;310.0;40.0;270.0;172.0;14.0;2.0;6.0;24.0;22.0;0.0;11.0;17.0;2.0
8077;Ontvangen orders;Zuid-Holland;2008 maart;384.0;70.0;314.0;197.0;7.0;26.0;17.0;9.0;20.0;0.0;4.0;17.0;16.0
8078;Ontvangen orders;Zuid-Holland;2008 1e kwartaal;1000.0;194.0;805.0;531.0;24.0;32.0;25.0;33.0;54.0;1.0;36.0;50.0;18.0
8079;Ontvangen orders;Zuid-Holland;2008 april;317.0;48.0;269.0;109.0;5.0;8.0;31.0;5.0;14.0;0.0;5.0;87.0;6.0
8080;Ontvangen orders;Zuid-Holland;2008 mei;420.0;78.0;342.0;263.0;7.0;14.0;19.0;3.0;30.0;0.0;0.0;3.0;3.0
8081;Ontvangen orders;Zuid-Holland;2008 juni;431.0;70.0;361.0;172.0;6.0;24.0;2.0;0.0;119.0;0.0;13.0;20.0;6.0
8082;Ontvangen orders;Zuid-Holland;2008 2e kwartaal;1168.0;196.0;972.0;544.0;17.0;46.0;52.0;9.0;163.0;0.0;17.0;110.0;16.0
8083;Ontvangen orders;Zuid-Holland;2008 juli;627.0;36.0;591.0;297.0;7.0;18.0;6.0;202.0;19.0;8.0;0.0;32.0;2.0
8084;Ontvangen orders;Zuid-Holland;2008 augustus;617.0;87.0;530.0;262.0;3.0;81.0;20.0;99.0;33.0;0.0;18.0;10.0;3.0
8085;Ontvangen orders;Zuid-Holland;2008 september;402.0;100.0;302.0;225.0;8.0;13.0;5.0;4.0;31.0;0.0;4.0;4.0;8.0
8086;Ontvangen orders;Zuid-Holland;2008 3e kwartaal;1646.0;223.0;1424.0;784.0;19.0;112.0;31.0;305.0;83.0;8.0;23.0;45.0;14.0
8087;Ontvangen orders;Zuid-Holland;2008 oktober;489.0;88.0;401.0;265.0;7.0;67.0;4.0;1.0;7.0;1.0;4.0;40.0;4.0
8088;Ontvangen orders;Zuid-Holland;2008 november;428.0;99.0;329.0;194.0;6.0;26.0;23.0;17.0;22.0;0.0;16.0;17.0;8.0
8089;Ontvangen orders;Zuid-Holland;2008 december;569.0;110.0;459.0;336.0;6.0;6.0;3.0;13.0;53.0;0.0;20.0;17.0;3.0
8090;Ontvangen orders;Zuid-Holland;2008 4e kwartaal;1486.0;296.0;1189.0;796.0;20.0;99.0;30.0;31.0;83.0;1.0;40.0;74.0;16.0
8091;Ontvangen orders;Zuid-Holland;2008;5300.0;910.0;4390.0;2654.0;80.0;290.0;138.0;377.0;382.0;10.0;116.0;279.0;64.0
8092;Ontvangen orders;Zuid-Holland;2009 januari;390.0;68.0;322.0;274.0;6.0;18.0;3.0;1.0;10.0;1.0;0.0;7.0;2.0
8093;Ontvangen orders;Zuid-Holland;2009 februari;300.0;85.0;215.0;142.0;4.0;9.0;7.0;0.0;7.0;0.0;0.0;41.0;5.0
8094;Ontvangen orders;Zuid-Holland;2009 maart;359.0;73.0;286.0;185.0;2.0;8.0;3.0;20.0;15.0;0.0;5.0;47.0;1.0
8095;Ontvangen orders;Zuid-Holland;2009 1e kwartaal;1049.0;226.0;823.0;601.0;11.0;36.0;13.0;20.0;32.0;1.0;5.0;96.0;7.0
8096;Ontvangen orders;Zuid-Holland;2009 april;315.0;57.0;259.0;190.0;2.0;1.0;40.0;5.0;15.0;0.0;4.0;0.0;2.0
8097;Ontvangen orders;Zuid-Holland;2009 mei;359.0;71.0;288.0;110.0;4.0;95.0;4.0;1.0;19.0;0.0;0.0;53.0;1.0
8098;Ontvangen orders;Zuid-Holland;2009 juni;269.0;89.0;180.0;117.0;2.0;7.0;4.0;4.0;24.0;1.0;11.0;8.0;3.0
8099;Ontvangen orders;Zuid-Holland;2009 2e kwartaal;943.0;216.0;727.0;417.0;8.0;103.0;48.0;10.0;58.0;1.0;16.0;61.0;6.0
8100;Ontvangen orders;Zuid-Holland;2009 juli;229.0;47.0;182.0;124.0;6.0;9.0;11.0;1.0;22.0;0.0;7.0;1.0;0.0
8101;Ontvangen orders;Zuid-Holland;2009 augustus;144.0;50.0;95.0;80.0;4.0;0.0;3.0;0.0;0.0;4.0;0.0;1.0;1.0
8102;Ontvangen orders;Zuid-Holland;2009 september;157.0;31.0;127.0;91.0;1.0;7.0;6.0;0.0;2.0;0.0;9.0;4.0;6.0
8103;Ontvangen orders;Zuid-Holland;2009 3e kwartaal;531.0;128.0;403.0;295.0;11.0;16.0;20.0;1.0;25.0;4.0;16.0;5.0;7.0
8104;Ontvangen orders;Zuid-Holland;2009 oktober;513.0;94.0;419.0;294.0;1.0;39.0;7.0;25.0;27.0;0.0;4.0;3.0;20.0
8105;Ontvangen orders;Zuid-Holland;2009 november;317.0;103.0;214.0;166.0;1.0;10.0;6.0;2.0;6.0;0.0;3.0;12.0;7.0
8106;Ontvangen orders;Zuid-Holland;2009 december;989.0;140.0;848.0;453.0;4.0;29.0;26.0;5.0;211.0;52.0;26.0;38.0;3.0
8107;Ontvangen orders;Zuid-Holland;2009 4e kwartaal;1819.0;337.0;1482.0;912.0;6.0;78.0;39.0;33.0;244.0;53.0;34.0;53.0;30.0
8108;Ontvangen orders;Zuid-Holland;2009;4342.0;907.0;3435.0;2225.0;36.0;233.0;121.0;65.0;360.0;59.0;71.0;215.0;51.0
8109;Ontvangen orders;Zuid-Holland;2010 januari;227.0;48.0;179.0;91.0;1.0;1.0;6.0;1.0;4.0;0.0;8.0;43.0;23.0
8110;Ontvangen orders;Zuid-Holland;2010 februari;186.0;24.0;162.0;117.0;1.0;1.0;3.0;1.0;0.0;3.0;5.0;32.0;0.0
8111;Ontvangen orders;Zuid-Holland;2010 maart;226.0;43.0;183.0;101.0;0.0;1.0;4.0;2.0;12.0;2.0;0.0;45.0;15.0
8112;Ontvangen orders;Zuid-Holland;2010 1e kwartaal;639.0;114.0;524.0;309.0;2.0;3.0;13.0;3.0;16.0;5.0;13.0;121.0;39.0
8113;Ontvangen orders;Zuid-Holland;2010 april;295.0;40.0;255.0;149.0;10.0;40.0;9.0;6.0;5.0;0.0;2.0;26.0;8.0
8114;Ontvangen orders;Zuid-Holland;2010 mei;186.0;33.0;152.0;73.0;2.0;5.0;6.0;16.0;3.0;3.0;12.0;30.0;3.0
8115;Ontvangen orders;Zuid-Holland;2010 juni;279.0;74.0;205.0;167.0;1.0;12.0;3.0;0.0;19.0;0.0;1.0;1.0;0.0
8116;Ontvangen orders;Zuid-Holland;2010 2e kwartaal;759.0;147.0;612.0;389.0;13.0;58.0;18.0;22.0;27.0;3.0;15.0;56.0;12.0
8117;Ontvangen orders;Zuid-Holland;2010 juli;232.0;52.0;180.0;119.0;4.0;7.0;7.0;0.0;4.0;10.0;4.0;16.0;8.0
8118;Ontvangen orders;Zuid-Holland;2010 augustus;239.0;48.0;191.0;77.0;2.0;9.0;1.0;33.0;24.0;9.0;22.0;6.0;8.0
8119;Ontvangen orders;Zuid-Holland;2010 september;270.0;52.0;219.0;173.0;2.0;6.0;2.0;5.0;27.0;0.0;1.0;1.0;1.0
8120;Ontvangen orders;Zuid-Holland;2010 3e kwartaal;741.0;151.0;589.0;370.0;8.0;22.0;10.0;39.0;56.0;18.0;27.0;23.0;17.0
8121;Ontvangen orders;Zuid-Holland;2010 oktober;153.0;30.0;123.0;99.0;1.0;0.0;0.0;9.0;2.0;0.0;2.0;6.0;4.0
8122;Ontvangen orders;Zuid-Holland;2010 november;402.0;85.0;317.0;191.0;1.0;6.0;4.0;1.0;1.0;48.0;45.0;14.0;6.0
8123;Ontvangen orders;Zuid-Holland;2010 december;520.0;72.0;447.0;317.0;3.0;14.0;28.0;0.0;5.0;33.0;9.0;36.0;3.0
8124;Ontvangen orders;Zuid-Holland;2010 4e kwartaal;1075.0;187.0;887.0;607.0;5.0;20.0;32.0;10.0;8.0;81.0;55.0;57.0;12.0
8125;Ontvangen orders;Zuid-Holland;2010;3213.0;600.0;2613.0;1674.0;29.0;103.0;74.0;73.0;107.0;107.0;110.0;257.0;79.0
8126;Ontvangen orders;Zuid-Holland;2011 januari;161.0;36.0;125.0;98.0;1.0;3.0;10.0;0.0;1.0;0.0;11.0;0.0;1.0
8127;Ontvangen orders;Zuid-Holland;2011 februari;193.0;98.0;95.0;63.0;2.0;3.0;1.0;0.0;13.0;0.0;0.0;4.0;9.0
8128;Ontvangen orders;Zuid-Holland;2011 maart;308.0;39.0;269.0;173.0;6.0;2.0;24.0;0.0;10.0;0.0;1.0;49.0;5.0
