ID;Geslacht;LeerlingEnStudentkenmerken;CaribischNederland;Perioden;LeerlingenEnStudenten_1
989;Totaal mannen en vrouwen;Beroepsgericht - vo;Bonaire;2022/'23;217.0
990;Totaal mannen en vrouwen;Beroepsgericht - vo;Bonaire;2023/'24;238.0
991;Totaal mannen en vrouwen;Beroepsgericht - vo;Bonaire;2024/'25;259.0
992;Totaal mannen en vrouwen;Beroepsgericht - vo;Sint Eustatius;2009/'10;
993;Totaal mannen en vrouwen;Beroepsgericht - vo;Sint Eustatius;2010/'11;
994;Totaal mannen en vrouwen;Beroepsgericht - vo;Sint Eustatius;2011/'12;
995;Totaal mannen en vrouwen;Beroepsgericht - vo;Sint Eustatius;2012/'13;
996;Totaal mannen en vrouwen;Beroepsgericht - vo;Sint Eustatius;2013/'14;
997;Totaal mannen en vrouwen;Beroepsgericht - vo;Sint Eustatius;2014/'15;72.0
998;Totaal mannen en vrouwen;Beroepsgericht - vo;Sint Eustatius;2015/'16;63.0
999;Totaal mannen en vrouwen;Beroepsgericht - vo;Sint Eustatius;2016/'17;102.0
1000;Totaal mannen en vrouwen;Beroepsgericht - vo;Sint Eustatius;2017/'18;101.0
1001;Totaal mannen en vrouwen;Beroepsgericht - vo;Sint Eustatius;2018/'19;66.0
1002;Totaal mannen en vrouwen;Beroepsgericht - vo;Sint Eustatius;2019/'20;
1003;Totaal mannen en vrouwen;Beroepsgericht - vo;Sint Eustatius;2020/'21;
1004;Totaal mannen en vrouwen;Beroepsgericht - vo;Sint Eustatius;2021/'22;
1005;Totaal mannen en vrouwen;Beroepsgericht - vo;Sint Eustatius;2022/'23;
1006;Totaal mannen en vrouwen;Beroepsgericht - vo;Sint Eustatius;2023/'24;
1007;Totaal mannen en vrouwen;Beroepsgericht - vo;Sint Eustatius;2024/'25;
1008;Totaal mannen en vrouwen;Beroepsgericht - vo;Saba;2009/'10;
1009;Totaal mannen en vrouwen;Beroepsgericht - vo;Saba;2010/'11;
1010;Totaal mannen en vrouwen;Beroepsgericht - vo;Saba;2011/'12;
1011;Totaal mannen en vrouwen;Beroepsgericht - vo;Saba;2012/'13;
1012;Totaal mannen en vrouwen;Beroepsgericht - vo;Saba;2013/'14;
1013;Totaal mannen en vrouwen;Beroepsgericht - vo;Saba;2014/'15;0.0
1014;Totaal mannen en vrouwen;Beroepsgericht - vo;Saba;2015/'16;9.0
1015;Totaal mannen en vrouwen;Beroepsgericht - vo;Saba;2016/'17;9.0
1016;Totaal mannen en vrouwen;Beroepsgericht - vo;Saba;2017/'18;3.0
1017;Totaal mannen en vrouwen;Beroepsgericht - vo;Saba;2018/'19;1.0
1018;Totaal mannen en vrouwen;Beroepsgericht - vo;Saba;2019/'20;
1019;Totaal mannen en vrouwen;Beroepsgericht - vo;Saba;2020/'21;
1020;Totaal mannen en vrouwen;Beroepsgericht - vo;Saba;2021/'22;
1021;Totaal mannen en vrouwen;Beroepsgericht - vo;Saba;2022/'23;
1022;Totaal mannen en vrouwen;Beroepsgericht - vo;Saba;2023/'24;
1023;Totaal mannen en vrouwen;Beroepsgericht - vo;Saba;2024/'25;
1024;Totaal mannen en vrouwen;Beroepsgericht - cvq;Caribisch Nederland;2009/'10;
1025;Totaal mannen en vrouwen;Beroepsgericht - cvq;Caribisch Nederland;2010/'11;
1026;Totaal mannen en vrouwen;Beroepsgericht - cvq;Caribisch Nederland;2011/'12;
1027;Totaal mannen en vrouwen;Beroepsgericht - cvq;Caribisch Nederland;2012/'13;
1028;Totaal mannen en vrouwen;Beroepsgericht - cvq;Caribisch Nederland;2013/'14;
1029;Totaal mannen en vrouwen;Beroepsgericht - cvq;Caribisch Nederland;2014/'15;
1030;Totaal mannen en vrouwen;Beroepsgericht - cvq;Caribisch Nederland;2015/'16;
1031;Totaal mannen en vrouwen;Beroepsgericht - cvq;Caribisch Nederland;2016/'17;
1032;Totaal mannen en vrouwen;Beroepsgericht - cvq;Caribisch Nederland;2017/'18;
1033;Totaal mannen en vrouwen;Beroepsgericht - cvq;Caribisch Nederland;2018/'19;
1034;Totaal mannen en vrouwen;Beroepsgericht - cvq;Caribisch Nederland;2019/'20;47.0
1035;Totaal mannen en vrouwen;Beroepsgericht - cvq;Caribisch Nederland;2020/'21;70.0
1036;Totaal mannen en vrouwen;Beroepsgericht - cvq;Caribisch Nederland;2021/'22;89.0
1037;Totaal mannen en vrouwen;Beroepsgericht - cvq;Caribisch Nederland;2022/'23;84.0
1038;Totaal mannen en vrouwen;Beroepsgericht - cvq;Caribisch Nederland;2023/'24;73.0
1039;Totaal mannen en vrouwen;Beroepsgericht - cvq;Caribisch Nederland;2024/'25;64.0
1040;Totaal mannen en vrouwen;Beroepsgericht - cvq;Bonaire;2009/'10;
1041;Totaal mannen en vrouwen;Beroepsgericht - cvq;Bonaire;2010/'11;
1042;Totaal mannen en vrouwen;Beroepsgericht - cvq;Bonaire;2011/'12;
1043;Totaal mannen en vrouwen;Beroepsgericht - cvq;Bonaire;2012/'13;
1044;Totaal mannen en vrouwen;Beroepsgericht - cvq;Bonaire;2013/'14;
1045;Totaal mannen en vrouwen;Beroepsgericht - cvq;Bonaire;2014/'15;
1046;Totaal mannen en vrouwen;Beroepsgericht - cvq;Bonaire;2015/'16;
1047;Totaal mannen en vrouwen;Beroepsgericht - cvq;Bonaire;2016/'17;
1048;Totaal mannen en vrouwen;Beroepsgericht - cvq;Bonaire;2017/'18;
1049;Totaal mannen en vrouwen;Beroepsgericht - cvq;Bonaire;2018/'19;
1050;Totaal mannen en vrouwen;Beroepsgericht - cvq;Bonaire;2019/'20;
1051;Totaal mannen en vrouwen;Beroepsgericht - cvq;Bonaire;2020/'21;
1052;Totaal mannen en vrouwen;Beroepsgericht - cvq;Bonaire;2021/'22;
1053;Totaal mannen en vrouwen;Beroepsgericht - cvq;Bonaire;2022/'23;
1054;Totaal mannen en vrouwen;Beroepsgericht - cvq;Bonaire;2023/'24;
1055;Totaal mannen en vrouwen;Beroepsgericht - cvq;Bonaire;2024/'25;
1056;Totaal mannen en vrouwen;Beroepsgericht - cvq;Sint Eustatius;2009/'10;
1057;Totaal mannen en vrouwen;Beroepsgericht - cvq;Sint Eustatius;2010/'11;
1058;Totaal mannen en vrouwen;Beroepsgericht - cvq;Sint Eustatius;2011/'12;
1059;Totaal mannen en vrouwen;Beroepsgericht - cvq;Sint Eustatius;2012/'13;
1060;Totaal mannen en vrouwen;Beroepsgericht - cvq;Sint Eustatius;2013/'14;
1061;Totaal mannen en vrouwen;Beroepsgericht - cvq;Sint Eustatius;2014/'15;
1062;Totaal mannen en vrouwen;Beroepsgericht - cvq;Sint Eustatius;2015/'16;
1063;Totaal mannen en vrouwen;Beroepsgericht - cvq;Sint Eustatius;2016/'17;
1064;Totaal mannen en vrouwen;Beroepsgericht - cvq;Sint Eustatius;2017/'18;
1065;Totaal mannen en vrouwen;Beroepsgericht - cvq;Sint Eustatius;2018/'19;
1066;Totaal mannen en vrouwen;Beroepsgericht - cvq;Sint Eustatius;2019/'20;44.0
1067;Totaal mannen en vrouwen;Beroepsgericht - cvq;Sint Eustatius;2020/'21;63.0
1068;Totaal mannen en vrouwen;Beroepsgericht - cvq;Sint Eustatius;2021/'22;68.0
1069;Totaal mannen en vrouwen;Beroepsgericht - cvq;Sint Eustatius;2022/'23;70.0
1070;Totaal mannen en vrouwen;Beroepsgericht - cvq;Sint Eustatius;2023/'24;49.0
1071;Totaal mannen en vrouwen;Beroepsgericht - cvq;Sint Eustatius;2024/'25;47.0
1072;Totaal mannen en vrouwen;Beroepsgericht - cvq;Saba;2009/'10;
1073;Totaal mannen en vrouwen;Beroepsgericht - cvq;Saba;2010/'11;
1074;Totaal mannen en vrouwen;Beroepsgericht - cvq;Saba;2011/'12;
1075;Totaal mannen en vrouwen;Beroepsgericht - cvq;Saba;2012/'13;
1076;Totaal mannen en vrouwen;Beroepsgericht - cvq;Saba;2013/'14;
1077;Totaal mannen en vrouwen;Beroepsgericht - cvq;Saba;2014/'15;
1078;Totaal mannen en vrouwen;Beroepsgericht - cvq;Saba;2015/'16;
1079;Totaal mannen en vrouwen;Beroepsgericht - cvq;Saba;2016/'17;
1080;Totaal mannen en vrouwen;Beroepsgericht - cvq;Saba;2017/'18;
1081;Totaal mannen en vrouwen;Beroepsgericht - cvq;Saba;2018/'19;
1082;Totaal mannen en vrouwen;Beroepsgericht - cvq;Saba;2019/'20;3.0
1083;Totaal mannen en vrouwen;Beroepsgericht - cvq;Saba;2020/'21;7.0
1084;Totaal mannen en vrouwen;Beroepsgericht - cvq;Saba;2021/'22;21.0
1085;Totaal mannen en vrouwen;Beroepsgericht - cvq;Saba;2022/'23;14.0
1086;Totaal mannen en vrouwen;Beroepsgericht - cvq;Saba;2023/'24;24.0
1087;Totaal mannen en vrouwen;Beroepsgericht - cvq;Saba;2024/'25;17.0
1088;Totaal mannen en vrouwen;Beroepsgericht - mbo;Caribisch Nederland;2009/'10;209.0
1089;Totaal mannen en vrouwen;Beroepsgericht - mbo;Caribisch Nederland;2010/'11;216.0
1090;Totaal mannen en vrouwen;Beroepsgericht - mbo;Caribisch Nederland;2011/'12;340.0
1091;Totaal mannen en vrouwen;Beroepsgericht - mbo;Caribisch Nederland;2012/'13;393.0
1092;Totaal mannen en vrouwen;Beroepsgericht - mbo;Caribisch Nederland;2013/'14;564.0
1093;Totaal mannen en vrouwen;Beroepsgericht - mbo;Caribisch Nederland;2014/'15;667.0
1094;Totaal mannen en vrouwen;Beroepsgericht - mbo;Caribisch Nederland;2015/'16;665.0
1095;Totaal mannen en vrouwen;Beroepsgericht - mbo;Caribisch Nederland;2016/'17;588.0
1096;Totaal mannen en vrouwen;Beroepsgericht - mbo;Caribisch Nederland;2017/'18;549.0
1097;Totaal mannen en vrouwen;Beroepsgericht - mbo;Caribisch Nederland;2018/'19;506.0
1098;Totaal mannen en vrouwen;Beroepsgericht - mbo;Caribisch Nederland;2019/'20;565.0
1099;Totaal mannen en vrouwen;Beroepsgericht - mbo;Caribisch Nederland;2020/'21;700.0
1100;Totaal mannen en vrouwen;Beroepsgericht - mbo;Caribisch Nederland;2021/'22;725.0
1101;Totaal mannen en vrouwen;Beroepsgericht - mbo;Caribisch Nederland;2022/'23;748.0
1102;Totaal mannen en vrouwen;Beroepsgericht - mbo;Caribisch Nederland;2023/'24;756.0
1103;Totaal mannen en vrouwen;Beroepsgericht - mbo;Caribisch Nederland;2024/'25;855.0
1104;Totaal mannen en vrouwen;Beroepsgericht - mbo;Bonaire;2009/'10;209.0
1105;Totaal mannen en vrouwen;Beroepsgericht - mbo;Bonaire;2010/'11;216.0
1106;Totaal mannen en vrouwen;Beroepsgericht - mbo;Bonaire;2011/'12;340.0
1107;Totaal mannen en vrouwen;Beroepsgericht - mbo;Bonaire;2012/'13;350.0
1108;Totaal mannen en vrouwen;Beroepsgericht - mbo;Bonaire;2013/'14;505.0
1109;Totaal mannen en vrouwen;Beroepsgericht - mbo;Bonaire;2014/'15;610.0
1110;Totaal mannen en vrouwen;Beroepsgericht - mbo;Bonaire;2015/'16;624.0
1111;Totaal mannen en vrouwen;Beroepsgericht - mbo;Bonaire;2016/'17;570.0
1112;Totaal mannen en vrouwen;Beroepsgericht - mbo;Bonaire;2017/'18;520.0
1113;Totaal mannen en vrouwen;Beroepsgericht - mbo;Bonaire;2018/'19;493.0
1114;Totaal mannen en vrouwen;Beroepsgericht - mbo;Bonaire;2019/'20;542.0
1115;Totaal mannen en vrouwen;Beroepsgericht - mbo;Bonaire;2020/'21;646.0
1116;Totaal mannen en vrouwen;Beroepsgericht - mbo;Bonaire;2021/'22;725.0
1117;Totaal mannen en vrouwen;Beroepsgericht - mbo;Bonaire;2022/'23;748.0
1118;Totaal mannen en vrouwen;Beroepsgericht - mbo;Bonaire;2023/'24;756.0
1119;Totaal mannen en vrouwen;Beroepsgericht - mbo;Bonaire;2024/'25;855.0
1120;Totaal mannen en vrouwen;Beroepsgericht - mbo;Sint Eustatius;2009/'10;
1121;Totaal mannen en vrouwen;Beroepsgericht - mbo;Sint Eustatius;2010/'11;
1122;Totaal mannen en vrouwen;Beroepsgericht - mbo;Sint Eustatius;2011/'12;
1123;Totaal mannen en vrouwen;Beroepsgericht - mbo;Sint Eustatius;2012/'13;31.0
1124;Totaal mannen en vrouwen;Beroepsgericht - mbo;Sint Eustatius;2013/'14;39.0
1125;Totaal mannen en vrouwen;Beroepsgericht - mbo;Sint Eustatius;2014/'15;43.0
1126;Totaal mannen en vrouwen;Beroepsgericht - mbo;Sint Eustatius;2015/'16;35.0
1127;Totaal mannen en vrouwen;Beroepsgericht - mbo;Sint Eustatius;2016/'17;11.0
1128;Totaal mannen en vrouwen;Beroepsgericht - mbo;Sint Eustatius;2017/'18;23.0
1129;Totaal mannen en vrouwen;Beroepsgericht - mbo;Sint Eustatius;2018/'19;10.0
1130;Totaal mannen en vrouwen;Beroepsgericht - mbo;Sint Eustatius;2019/'20;8.0
1131;Totaal mannen en vrouwen;Beroepsgericht - mbo;Sint Eustatius;2020/'21;25.0
1132;Totaal mannen en vrouwen;Beroepsgericht - mbo;Sint Eustatius;2021/'22;
1133;Totaal mannen en vrouwen;Beroepsgericht - mbo;Sint Eustatius;2022/'23;
1134;Totaal mannen en vrouwen;Beroepsgericht - mbo;Sint Eustatius;2023/'24;
1135;Totaal mannen en vrouwen;Beroepsgericht - mbo;Sint Eustatius;2024/'25;
1136;Totaal mannen en vrouwen;Beroepsgericht - mbo;Saba;2009/'10;
1137;Totaal mannen en vrouwen;Beroepsgericht - mbo;Saba;2010/'11;
1138;Totaal mannen en vrouwen;Beroepsgericht - mbo;Saba;2011/'12;
1139;Totaal mannen en vrouwen;Beroepsgericht - mbo;Saba;2012/'13;12.0
1140;Totaal mannen en vrouwen;Beroepsgericht - mbo;Saba;2013/'14;20.0
1141;Totaal mannen en vrouwen;Beroepsgericht - mbo;Saba;2014/'15;14.0
1142;Totaal mannen en vrouwen;Beroepsgericht - mbo;Saba;2015/'16;6.0
1143;Totaal mannen en vrouwen;Beroepsgericht - mbo;Saba;2016/'17;7.0
1144;Totaal mannen en vrouwen;Beroepsgericht - mbo;Saba;2017/'18;6.0
1145;Totaal mannen en vrouwen;Beroepsgericht - mbo;Saba;2018/'19;3.0
1146;Totaal mannen en vrouwen;Beroepsgericht - mbo;Saba;2019/'20;15.0
1147;Totaal mannen en vrouwen;Beroepsgericht - mbo;Saba;2020/'21;29.0
1148;Totaal mannen en vrouwen;Beroepsgericht - mbo;Saba;2021/'22;
1149;Totaal mannen en vrouwen;Beroepsgericht - mbo;Saba;2022/'23;
1150;Totaal mannen en vrouwen;Beroepsgericht - mbo;Saba;2023/'24;
1151;Totaal mannen en vrouwen;Beroepsgericht - mbo;Saba;2024/'25;
1152;Mannen;Totaal primair onderwijs;Caribisch Nederland;2009/'10;1145.0
1153;Mannen;Totaal primair onderwijs;Caribisch Nederland;2010/'11;1071.0
1154;Mannen;Totaal primair onderwijs;Caribisch Nederland;2011/'12;1106.0
1155;Mannen;Totaal primair onderwijs;Caribisch Nederland;2012/'13;1134.0
1156;Mannen;Totaal primair onderwijs;Caribisch Nederland;2013/'14;1142.0
1157;Mannen;Totaal primair onderwijs;Caribisch Nederland;2014/'15;1165.0
1158;Mannen;Totaal primair onderwijs;Caribisch Nederland;2015/'16;1191.0
1159;Mannen;Totaal primair onderwijs;Caribisch Nederland;2016/'17;1209.0
1160;Mannen;Totaal primair onderwijs;Caribisch Nederland;2017/'18;1259.0
1161;Mannen;Totaal primair onderwijs;Caribisch Nederland;2018/'19;1240.0
1162;Mannen;Totaal primair onderwijs;Caribisch Nederland;2019/'20;1283.0
1163;Mannen;Totaal primair onderwijs;Caribisch Nederland;2020/'21;1262.0
1164;Mannen;Totaal primair onderwijs;Caribisch Nederland;2021/'22;1225.0
1165;Mannen;Totaal primair onderwijs;Caribisch Nederland;2022/'23;1219.0
1166;Mannen;Totaal primair onderwijs;Caribisch Nederland;2023/'24;1221.0
1167;Mannen;Totaal primair onderwijs;Caribisch Nederland;2024/'25;1303.0
1168;Mannen;Totaal primair onderwijs;Bonaire;2009/'10;873.0
1169;Mannen;Totaal primair onderwijs;Bonaire;2010/'11;810.0
1170;Mannen;Totaal primair onderwijs;Bonaire;2011/'12;839.0
1171;Mannen;Totaal primair onderwijs;Bonaire;2012/'13;845.0
1172;Mannen;Totaal primair onderwijs;Bonaire;2013/'14;873.0
1173;Mannen;Totaal primair onderwijs;Bonaire;2014/'15;899.0
1174;Mannen;Totaal primair onderwijs;Bonaire;2015/'16;925.0
1175;Mannen;Totaal primair onderwijs;Bonaire;2016/'17;944.0
1176;Mannen;Totaal primair onderwijs;Bonaire;2017/'18;975.0
1177;Mannen;Totaal primair onderwijs;Bonaire;2018/'19;994.0
1178;Mannen;Totaal primair onderwijs;Bonaire;2019/'20;1034.0
1179;Mannen;Totaal primair onderwijs;Bonaire;2020/'21;1019.0
1180;Mannen;Totaal primair onderwijs;Bonaire;2021/'22;982.0
1181;Mannen;Totaal primair onderwijs;Bonaire;2022/'23;1007.0
1182;Mannen;Totaal primair onderwijs;Bonaire;2023/'24;1012.0
1183;Mannen;Totaal primair onderwijs;Bonaire;2024/'25;1038.0
1184;Mannen;Totaal primair onderwijs;Sint Eustatius;2009/'10;191.0
1185;Mannen;Totaal primair onderwijs;Sint Eustatius;2010/'11;179.0
1186;Mannen;Totaal primair onderwijs;Sint Eustatius;2011/'12;190.0
1187;Mannen;Totaal primair onderwijs;Sint Eustatius;2012/'13;204.0
1188;Mannen;Totaal primair onderwijs;Sint Eustatius;2013/'14;184.0
1189;Mannen;Totaal primair onderwijs;Sint Eustatius;2014/'15;180.0
1190;Mannen;Totaal primair onderwijs;Sint Eustatius;2015/'16;177.0
1191;Mannen;Totaal primair onderwijs;Sint Eustatius;2016/'17;173.0
1192;Mannen;Totaal primair onderwijs;Sint Eustatius;2017/'18;192.0
1193;Mannen;Totaal primair onderwijs;Sint Eustatius;2018/'19;172.0
1194;Mannen;Totaal primair onderwijs;Sint Eustatius;2019/'20;166.0
1195;Mannen;Totaal primair onderwijs;Sint Eustatius;2020/'21;162.0
1196;Mannen;Totaal primair onderwijs;Sint Eustatius;2021/'22;161.0
1197;Mannen;Totaal primair onderwijs;Sint Eustatius;2022/'23;141.0
1198;Mannen;Totaal primair onderwijs;Sint Eustatius;2023/'24;135.0
1199;Mannen;Totaal primair onderwijs;Sint Eustatius;2024/'25;140.0
1200;Mannen;Totaal primair onderwijs;Saba;2009/'10;81.0
1201;Mannen;Totaal primair onderwijs;Saba;2010/'11;82.0
1202;Mannen;Totaal primair onderwijs;Saba;2011/'12;77.0
1203;Mannen;Totaal primair onderwijs;Saba;2012/'13;85.0
1204;Mannen;Totaal primair onderwijs;Saba;2013/'14;85.0
1205;Mannen;Totaal primair onderwijs;Saba;2014/'15;86.0
1206;Mannen;Totaal primair onderwijs;Saba;2015/'16;89.0
1207;Mannen;Totaal primair onderwijs;Saba;2016/'17;92.0
1208;Mannen;Totaal primair onderwijs;Saba;2017/'18;92.0
1209;Mannen;Totaal primair onderwijs;Saba;2018/'19;74.0
1210;Mannen;Totaal primair onderwijs;Saba;2019/'20;83.0
1211;Mannen;Totaal primair onderwijs;Saba;2020/'21;81.0
1212;Mannen;Totaal primair onderwijs;Saba;2021/'22;82.0
1213;Mannen;Totaal primair onderwijs;Saba;2022/'23;71.0
1214;Mannen;Totaal primair onderwijs;Saba;2023/'24;74.0
1215;Mannen;Totaal primair onderwijs;Saba;2024/'25;74.0
1216;Mannen;Jonger dan 5 jaar;Caribisch Nederland;2009/'10;119.0
1217;Mannen;Jonger dan 5 jaar;Caribisch Nederland;2010/'11;115.0
1218;Mannen;Jonger dan 5 jaar;Caribisch Nederland;2011/'12;108.0
1219;Mannen;Jonger dan 5 jaar;Caribisch Nederland;2012/'13;121.0
1220;Mannen;Jonger dan 5 jaar;Caribisch Nederland;2013/'14;136.0
1221;Mannen;Jonger dan 5 jaar;Caribisch Nederland;2014/'15;146.0
1222;Mannen;Jonger dan 5 jaar;Caribisch Nederland;2015/'16;138.0
1223;Mannen;Jonger dan 5 jaar;Caribisch Nederland;2016/'17;129.0
1224;Mannen;Jonger dan 5 jaar;Caribisch Nederland;2017/'18;154.0
1225;Mannen;Jonger dan 5 jaar;Caribisch Nederland;2018/'19;133.0
1226;Mannen;Jonger dan 5 jaar;Caribisch Nederland;2019/'20;145.0
1227;Mannen;Jonger dan 5 jaar;Caribisch Nederland;2020/'21;103.0
1228;Mannen;Jonger dan 5 jaar;Caribisch Nederland;2021/'22;120.0
1229;Mannen;Jonger dan 5 jaar;Caribisch Nederland;2022/'23;141.0
1230;Mannen;Jonger dan 5 jaar;Caribisch Nederland;2023/'24;140.0
1231;Mannen;Jonger dan 5 jaar;Caribisch Nederland;2024/'25;175.0
1232;Mannen;Jonger dan 5 jaar;Bonaire;2009/'10;89.0
1233;Mannen;Jonger dan 5 jaar;Bonaire;2010/'11;82.0
1234;Mannen;Jonger dan 5 jaar;Bonaire;2011/'12;88.0
1235;Mannen;Jonger dan 5 jaar;Bonaire;2012/'13;89.0
1236;Mannen;Jonger dan 5 jaar;Bonaire;2013/'14;110.0
1237;Mannen;Jonger dan 5 jaar;Bonaire;2014/'15;115.0
1238;Mannen;Jonger dan 5 jaar;Bonaire;2015/'16;119.0
1239;Mannen;Jonger dan 5 jaar;Bonaire;2016/'17;102.0
1240;Mannen;Jonger dan 5 jaar;Bonaire;2017/'18;128.0
1241;Mannen;Jonger dan 5 jaar;Bonaire;2018/'19;110.0
1242;Mannen;Jonger dan 5 jaar;Bonaire;2019/'20;116.0
1243;Mannen;Jonger dan 5 jaar;Bonaire;2020/'21;82.0
1244;Mannen;Jonger dan 5 jaar;Bonaire;2021/'22;100.0
1245;Mannen;Jonger dan 5 jaar;Bonaire;2022/'23;127.0
1246;Mannen;Jonger dan 5 jaar;Bonaire;2023/'24;112.0
1247;Mannen;Jonger dan 5 jaar;Bonaire;2024/'25;136.0
1248;Mannen;Jonger dan 5 jaar;Sint Eustatius;2009/'10;16.0
1249;Mannen;Jonger dan 5 jaar;Sint Eustatius;2010/'11;21.0
1250;Mannen;Jonger dan 5 jaar;Sint Eustatius;2011/'12;12.0
1251;Mannen;Jonger dan 5 jaar;Sint Eustatius;2012/'13;19.0
1252;Mannen;Jonger dan 5 jaar;Sint Eustatius;2013/'14;13.0
1253;Mannen;Jonger dan 5 jaar;Sint Eustatius;2014/'15;25.0
1254;Mannen;Jonger dan 5 jaar;Sint Eustatius;2015/'16;16.0
1255;Mannen;Jonger dan 5 jaar;Sint Eustatius;2016/'17;13.0
1256;Mannen;Jonger dan 5 jaar;Sint Eustatius;2017/'18;21.0
1257;Mannen;Jonger dan 5 jaar;Sint Eustatius;2018/'19;18.0
1258;Mannen;Jonger dan 5 jaar;Sint Eustatius;2019/'20;15.0
1259;Mannen;Jonger dan 5 jaar;Sint Eustatius;2020/'21;13.0
1260;Mannen;Jonger dan 5 jaar;Sint Eustatius;2021/'22;11.0
1261;Mannen;Jonger dan 5 jaar;Sint Eustatius;2022/'23;9.0
1262;Mannen;Jonger dan 5 jaar;Sint Eustatius;2023/'24;18.0
1263;Mannen;Jonger dan 5 jaar;Sint Eustatius;2024/'25;26.0
1264;Mannen;Jonger dan 5 jaar;Saba;2009/'10;14.0
1265;Mannen;Jonger dan 5 jaar;Saba;2010/'11;12.0
1266;Mannen;Jonger dan 5 jaar;Saba;2011/'12;8.0
1267;Mannen;Jonger dan 5 jaar;Saba;2012/'13;13.0
1268;Mannen;Jonger dan 5 jaar;Saba;2013/'14;13.0
1269;Mannen;Jonger dan 5 jaar;Saba;2014/'15;6.0
1270;Mannen;Jonger dan 5 jaar;Saba;2015/'16;3.0
1271;Mannen;Jonger dan 5 jaar;Saba;2016/'17;14.0
1272;Mannen;Jonger dan 5 jaar;Saba;2017/'18;5.0
1273;Mannen;Jonger dan 5 jaar;Saba;2018/'19;5.0
1274;Mannen;Jonger dan 5 jaar;Saba;2019/'20;14.0
1275;Mannen;Jonger dan 5 jaar;Saba;2020/'21;8.0
1276;Mannen;Jonger dan 5 jaar;Saba;2021/'22;9.0
1277;Mannen;Jonger dan 5 jaar;Saba;2022/'23;5.0
1278;Mannen;Jonger dan 5 jaar;Saba;2023/'24;10.0
1279;Mannen;Jonger dan 5 jaar;Saba;2024/'25;4.0
1280;Mannen;5 jaar;Caribisch Nederland;2009/'10;132.0
1281;Mannen;5 jaar;Caribisch Nederland;2010/'11;118.0
1282;Mannen;5 jaar;Caribisch Nederland;2011/'12;122.0
1283;Mannen;5 jaar;Caribisch Nederland;2012/'13;127.0
1284;Mannen;5 jaar;Caribisch Nederland;2013/'14;131.0
1285;Mannen;5 jaar;Caribisch Nederland;2014/'15;149.0
1286;Mannen;5 jaar;Caribisch Nederland;2015/'16;158.0
1287;Mannen;5 jaar;Caribisch Nederland;2016/'17;151.0
1288;Mannen;5 jaar;Caribisch Nederland;2017/'18;129.0
1289;Mannen;5 jaar;Caribisch Nederland;2018/'19;155.0
1290;Mannen;5 jaar;Caribisch Nederland;2019/'20;137.0
1291;Mannen;5 jaar;Caribisch Nederland;2020/'21;151.0
1292;Mannen;5 jaar;Caribisch Nederland;2021/'22;108.0
1293;Mannen;5 jaar;Caribisch Nederland;2022/'23;124.0
1294;Mannen;5 jaar;Caribisch Nederland;2023/'24;152.0
1295;Mannen;5 jaar;Caribisch Nederland;2024/'25;153.0
1296;Mannen;5 jaar;Bonaire;2009/'10;94.0
1297;Mannen;5 jaar;Bonaire;2010/'11;89.0
1298;Mannen;5 jaar;Bonaire;2011/'12;86.0
1299;Mannen;5 jaar;Bonaire;2012/'13;96.0
1300;Mannen;5 jaar;Bonaire;2013/'14;99.0
1301;Mannen;5 jaar;Bonaire;2014/'15;120.0
1302;Mannen;5 jaar;Bonaire;2015/'16;120.0
1303;Mannen;5 jaar;Bonaire;2016/'17;129.0
1304;Mannen;5 jaar;Bonaire;2017/'18;100.0
1305;Mannen;5 jaar;Bonaire;2018/'19;125.0
1306;Mannen;5 jaar;Bonaire;2019/'20;112.0
1307;Mannen;5 jaar;Bonaire;2020/'21;119.0
1308;Mannen;5 jaar;Bonaire;2021/'22;86.0
1309;Mannen;5 jaar;Bonaire;2022/'23;104.0
1310;Mannen;5 jaar;Bonaire;2023/'24;136.0
1311;Mannen;5 jaar;Bonaire;2024/'25;122.0
1312;Mannen;5 jaar;Sint Eustatius;2009/'10;31.0
1313;Mannen;5 jaar;Sint Eustatius;2010/'11;15.0
1314;Mannen;5 jaar;Sint Eustatius;2011/'12;24.0
1315;Mannen;5 jaar;Sint Eustatius;2012/'13;23.0
