ID;Geslacht;Leeftijden;TypeZorg;BurgerlijkeStaat;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
982;Totaal mannen en vrouwen;65 tot 80 jaar;6;Totaal burgerlijke staat;2006;24385;1.35;2214;91;1.23
983;Totaal mannen en vrouwen;65 tot 80 jaar;6;Totaal burgerlijke staat;2007;27810;1.51;2763;99;1.5
984;Totaal mannen en vrouwen;65 tot 80 jaar;6;Totaal burgerlijke staat;2008;26880;1.43;2759;103;1.47
985;Totaal mannen en vrouwen;65 tot 80 jaar;6;Totaal burgerlijke staat;2009;25005;1.3;2635;105;1.37
986;Totaal mannen en vrouwen;65 tot 80 jaar;6;Totaal burgerlijke staat;2010;24860;1.26;2666;107;1.36
987;Totaal mannen en vrouwen;65 tot 80 jaar;6;Ongehuwd;2004;2185;2.15;269;123;2.65
988;Totaal mannen en vrouwen;65 tot 80 jaar;6;Ongehuwd;2005;1910;1.88;193;101;1.9
989;Totaal mannen en vrouwen;65 tot 80 jaar;6;Ongehuwd;2006;1815;1.8;197;109;1.95
990;Totaal mannen en vrouwen;65 tot 80 jaar;6;Ongehuwd;2007;2030;2.02;262;129;2.6
991;Totaal mannen en vrouwen;65 tot 80 jaar;6;Ongehuwd;2008;2015;2.0;263;131;2.61
992;Totaal mannen en vrouwen;65 tot 80 jaar;6;Ongehuwd;2009;1750;1.72;235;135;2.32
993;Totaal mannen en vrouwen;65 tot 80 jaar;6;Ongehuwd;2010;1605;1.56;214;134;2.09
994;Totaal mannen en vrouwen;65 tot 80 jaar;6;Gehuwd/partnerschap;2004;13220;1.14;1306;99;1.12
995;Totaal mannen en vrouwen;65 tot 80 jaar;6;Gehuwd/partnerschap;2005;15460;1.3;1281;83;1.08
996;Totaal mannen en vrouwen;65 tot 80 jaar;6;Gehuwd/partnerschap;2006;15670;1.3;1398;89;1.16
997;Totaal mannen en vrouwen;65 tot 80 jaar;6;Gehuwd/partnerschap;2007;17380;1.41;1667;96;1.35
998;Totaal mannen en vrouwen;65 tot 80 jaar;6;Gehuwd/partnerschap;2008;16890;1.33;1639;97;1.29
999;Totaal mannen en vrouwen;65 tot 80 jaar;6;Gehuwd/partnerschap;2009;16090;1.23;1599;99;1.22
1000;Totaal mannen en vrouwen;65 tot 80 jaar;6;Gehuwd/partnerschap;2010;15915;1.18;1602;101;1.19
1001;Totaal mannen en vrouwen;65 tot 80 jaar;6;Verweduwd;2004;6710;1.84;785;117;2.16
1002;Totaal mannen en vrouwen;65 tot 80 jaar;6;Verweduwd;2005;5700;1.59;485;85;1.35
1003;Totaal mannen en vrouwen;65 tot 80 jaar;6;Verweduwd;2006;5305;1.5;478;90;1.35
1004;Totaal mannen en vrouwen;65 tot 80 jaar;6;Verweduwd;2007;6325;1.82;628;99;1.81
1005;Totaal mannen en vrouwen;65 tot 80 jaar;6;Verweduwd;2008;5860;1.71;629;107;1.83
1006;Totaal mannen en vrouwen;65 tot 80 jaar;6;Verweduwd;2009;5175;1.53;580;112;1.71
1007;Totaal mannen en vrouwen;65 tot 80 jaar;6;Verweduwd;2010;5170;1.55;605;117;1.81
1008;Totaal mannen en vrouwen;65 tot 80 jaar;6;Gescheiden;2004;1825;1.41;213;117;1.65
1009;Totaal mannen en vrouwen;65 tot 80 jaar;6;Gescheiden;2005;1645;1.2;144;87;1.05
1010;Totaal mannen en vrouwen;65 tot 80 jaar;6;Gescheiden;2006;1590;1.11;141;89;0.98
1011;Totaal mannen en vrouwen;65 tot 80 jaar;6;Gescheiden;2007;2070;1.36;206;100;1.36
1012;Totaal mannen en vrouwen;65 tot 80 jaar;6;Gescheiden;2008;2120;1.3;229;108;1.4
1013;Totaal mannen en vrouwen;65 tot 80 jaar;6;Gescheiden;2009;1990;1.14;220;111;1.26
1014;Totaal mannen en vrouwen;65 tot 80 jaar;6;Gescheiden;2010;2170;1.18;245;113;1.34
1015;Totaal mannen en vrouwen;65 tot 80 jaar;7;Totaal burgerlijke staat;2004;42745;2.43;10885;255;6.2
1016;Totaal mannen en vrouwen;65 tot 80 jaar;7;Totaal burgerlijke staat;2005;42675;2.39;11431;268;6.41
1017;Totaal mannen en vrouwen;65 tot 80 jaar;7;Totaal burgerlijke staat;2006;41880;2.32;12046;288;6.67
1018;Totaal mannen en vrouwen;65 tot 80 jaar;7;Totaal burgerlijke staat;2007;34530;1.88;10453;303;5.69
1019;Totaal mannen en vrouwen;65 tot 80 jaar;7;Totaal burgerlijke staat;2008;28470;1.52;8833;310;4.7
1020;Totaal mannen en vrouwen;65 tot 80 jaar;7;Totaal burgerlijke staat;2009;23955;1.24;7617;318;3.95
1021;Totaal mannen en vrouwen;65 tot 80 jaar;7;Totaal burgerlijke staat;2010;21560;1.1;6904;320;3.51
1022;Totaal mannen en vrouwen;65 tot 80 jaar;7;Ongehuwd;2004;3680;3.62;1054;286;10.36
1023;Totaal mannen en vrouwen;65 tot 80 jaar;7;Ongehuwd;2005;3890;3.82;1149;295;11.29
1024;Totaal mannen en vrouwen;65 tot 80 jaar;7;Ongehuwd;2006;3825;3.79;1200;314;11.88
1025;Totaal mannen en vrouwen;65 tot 80 jaar;7;Ongehuwd;2007;3270;3.25;1051;321;10.43
1026;Totaal mannen en vrouwen;65 tot 80 jaar;7;Ongehuwd;2008;2685;2.67;901;335;8.95
1027;Totaal mannen en vrouwen;65 tot 80 jaar;7;Ongehuwd;2009;2240;2.2;776;347;7.63
1028;Totaal mannen en vrouwen;65 tot 80 jaar;7;Ongehuwd;2010;1975;1.92;718;364;6.99
1029;Totaal mannen en vrouwen;65 tot 80 jaar;7;Gehuwd/partnerschap;2004;14205;1.22;3357;236;2.89
1030;Totaal mannen en vrouwen;65 tot 80 jaar;7;Gehuwd/partnerschap;2005;13755;1.16;3412;248;2.87
1031;Totaal mannen en vrouwen;65 tot 80 jaar;7;Gehuwd/partnerschap;2006;13345;1.1;3561;267;2.95
1032;Totaal mannen en vrouwen;65 tot 80 jaar;7;Gehuwd/partnerschap;2007;10130;0.82;2912;288;2.35
1033;Totaal mannen en vrouwen;65 tot 80 jaar;7;Gehuwd/partnerschap;2008;8315;0.65;2448;294;1.92
1034;Totaal mannen en vrouwen;65 tot 80 jaar;7;Gehuwd/partnerschap;2009;7125;0.54;2143;301;1.63
1035;Totaal mannen en vrouwen;65 tot 80 jaar;7;Gehuwd/partnerschap;2010;6460;0.48;1920;297;1.43
1036;Totaal mannen en vrouwen;65 tot 80 jaar;7;Verweduwd;2004;19515;5.36;5065;260;13.91
1037;Totaal mannen en vrouwen;65 tot 80 jaar;7;Verweduwd;2005;19365;5.4;5302;274;14.78
1038;Totaal mannen en vrouwen;65 tot 80 jaar;7;Verweduwd;2006;18870;5.35;5579;296;15.81
1039;Totaal mannen en vrouwen;65 tot 80 jaar;7;Verweduwd;2007;15920;4.58;4886;307;14.06
1040;Totaal mannen en vrouwen;65 tot 80 jaar;7;Verweduwd;2008;12765;3.72;4014;314;11.7
1041;Totaal mannen en vrouwen;65 tot 80 jaar;7;Verweduwd;2009;10485;3.09;3362;321;9.92
1042;Totaal mannen en vrouwen;65 tot 80 jaar;7;Verweduwd;2010;9255;2.77;2986;323;8.95
1043;Totaal mannen en vrouwen;65 tot 80 jaar;7;Gescheiden;2004;5345;4.14;1408;264;10.92
1044;Totaal mannen en vrouwen;65 tot 80 jaar;7;Gescheiden;2005;5660;4.15;1568;277;11.49
1045;Totaal mannen en vrouwen;65 tot 80 jaar;7;Gescheiden;2006;5840;4.06;1705;292;11.85
1046;Totaal mannen en vrouwen;65 tot 80 jaar;7;Gescheiden;2007;5205;3.43;1603;308;10.55
1047;Totaal mannen en vrouwen;65 tot 80 jaar;7;Gescheiden;2008;4700;2.87;1470;313;8.98
1048;Totaal mannen en vrouwen;65 tot 80 jaar;7;Gescheiden;2009;4110;2.36;1336;325;7.67
1049;Totaal mannen en vrouwen;65 tot 80 jaar;7;Gescheiden;2010;3870;2.11;1280;331;6.98
1050;Totaal mannen en vrouwen;65 tot 80 jaar;8;Totaal burgerlijke staat;2004;169750;9.66;15323;90;8.72
1051;Totaal mannen en vrouwen;65 tot 80 jaar;8;Totaal burgerlijke staat;2005;167570;9.39;18646;111;10.45
1052;Totaal mannen en vrouwen;65 tot 80 jaar;8;Totaal burgerlijke staat;2006;167545;9.27;19518;116;10.8
1053;Totaal mannen en vrouwen;65 tot 80 jaar;8;Totaal burgerlijke staat;2007;157820;8.59;18951;120;10.32
1054;Totaal mannen en vrouwen;65 tot 80 jaar;8;Totaal burgerlijke staat;2008;155075;8.25;18836;121;10.02
1055;Totaal mannen en vrouwen;65 tot 80 jaar;8;Totaal burgerlijke staat;2009;153460;7.96;19299;126;10.01
1056;Totaal mannen en vrouwen;65 tot 80 jaar;8;Totaal burgerlijke staat;2010;149760;7.62;19120;128;9.73
1057;Totaal mannen en vrouwen;65 tot 80 jaar;8;Ongehuwd;2004;11530;11.33;967;84;9.51
1058;Totaal mannen en vrouwen;65 tot 80 jaar;8;Ongehuwd;2005;12235;12.02;1326;108;13.02
1059;Totaal mannen en vrouwen;65 tot 80 jaar;8;Ongehuwd;2006;12465;12.34;1426;114;14.12
1060;Totaal mannen en vrouwen;65 tot 80 jaar;8;Ongehuwd;2007;11765;11.67;1370;116;13.6
1061;Totaal mannen en vrouwen;65 tot 80 jaar;8;Ongehuwd;2008;11330;11.25;1331;118;13.22
1062;Totaal mannen en vrouwen;65 tot 80 jaar;8;Ongehuwd;2009;11270;11.08;1364;121;13.42
1063;Totaal mannen en vrouwen;65 tot 80 jaar;8;Ongehuwd;2010;11130;10.83;1382;124;13.45
1064;Totaal mannen en vrouwen;65 tot 80 jaar;8;Gehuwd/partnerschap;2004;58750;5.06;4940;84;4.25
1065;Totaal mannen en vrouwen;65 tot 80 jaar;8;Gehuwd/partnerschap;2005;55725;4.69;5773;104;4.86
1066;Totaal mannen en vrouwen;65 tot 80 jaar;8;Gehuwd/partnerschap;2006;55585;4.6;6020;108;4.98
1067;Totaal mannen en vrouwen;65 tot 80 jaar;8;Gehuwd/partnerschap;2007;51225;4.14;5905;115;4.78
1068;Totaal mannen en vrouwen;65 tot 80 jaar;8;Gehuwd/partnerschap;2008;50440;3.97;6012;119;4.73
1069;Totaal mannen en vrouwen;65 tot 80 jaar;8;Gehuwd/partnerschap;2009;50125;3.82;6256;125;4.76
1070;Totaal mannen en vrouwen;65 tot 80 jaar;8;Gehuwd/partnerschap;2010;49560;3.68;6287;127;4.67
1071;Totaal mannen en vrouwen;65 tot 80 jaar;8;Verweduwd;2004;79150;21.73;7553;95;20.74
1072;Totaal mannen en vrouwen;65 tot 80 jaar;8;Verweduwd;2005;77660;21.65;9045;116;25.21
1073;Totaal mannen en vrouwen;65 tot 80 jaar;8;Verweduwd;2006;76255;21.6;9302;122;26.35
1074;Totaal mannen en vrouwen;65 tot 80 jaar;8;Verweduwd;2007;71425;20.55;8851;124;25.46
1075;Totaal mannen en vrouwen;65 tot 80 jaar;8;Verweduwd;2008;68640;20.01;8523;124;24.85
1076;Totaal mannen en vrouwen;65 tot 80 jaar;8;Verweduwd;2009;66190;19.53;8478;128;25.01
1077;Totaal mannen en vrouwen;65 tot 80 jaar;8;Verweduwd;2010;62320;18.68;8088;130;24.25
1078;Totaal mannen en vrouwen;65 tot 80 jaar;8;Gescheiden;2004;20315;15.75;1864;92;14.45
1079;Totaal mannen en vrouwen;65 tot 80 jaar;8;Gescheiden;2005;21950;16.08;2502;114;18.33
1080;Totaal mannen en vrouwen;65 tot 80 jaar;8;Gescheiden;2006;23240;16.15;2770;119;19.24
1081;Totaal mannen en vrouwen;65 tot 80 jaar;8;Gescheiden;2007;23405;15.4;2824;121;18.59
1082;Totaal mannen en vrouwen;65 tot 80 jaar;8;Gescheiden;2008;24670;15.07;2970;120;18.15
1083;Totaal mannen en vrouwen;65 tot 80 jaar;8;Gescheiden;2009;25875;14.85;3201;124;18.37
1084;Totaal mannen en vrouwen;65 tot 80 jaar;8;Gescheiden;2010;26750;14.58;3363;126;18.33
1085;Totaal mannen en vrouwen;65 tot 80 jaar;9;Totaal burgerlijke staat;2004;125215;7.13;10443;83;5.94
1086;Totaal mannen en vrouwen;65 tot 80 jaar;9;Totaal burgerlijke staat;2005;101640;5.7;7700;76;4.32
1087;Totaal mannen en vrouwen;65 tot 80 jaar;9;Totaal burgerlijke staat;2006;97250;5.38;7879;81;4.36
1088;Totaal mannen en vrouwen;65 tot 80 jaar;9;Totaal burgerlijke staat;2007;99550;5.42;8207;82;4.47
1089;Totaal mannen en vrouwen;65 tot 80 jaar;9;Totaal burgerlijke staat;2008;104135;5.54;9079;87;4.83
1090;Totaal mannen en vrouwen;65 tot 80 jaar;9;Totaal burgerlijke staat;2009;105970;5.5;9539;90;4.95
1091;Totaal mannen en vrouwen;65 tot 80 jaar;9;Totaal burgerlijke staat;2010;109790;5.59;10083;92;5.13
1092;Totaal mannen en vrouwen;65 tot 80 jaar;9;Ongehuwd;2004;10285;10.11;1092;106;10.74
1093;Totaal mannen en vrouwen;65 tot 80 jaar;9;Ongehuwd;2005;8675;8.52;824;95;8.1
1094;Totaal mannen en vrouwen;65 tot 80 jaar;9;Ongehuwd;2006;8140;8.06;830;102;8.22
1095;Totaal mannen en vrouwen;65 tot 80 jaar;9;Ongehuwd;2007;8225;8.16;856;104;8.5
1096;Totaal mannen en vrouwen;65 tot 80 jaar;9;Ongehuwd;2008;8620;8.56;938;109;9.31
1097;Totaal mannen en vrouwen;65 tot 80 jaar;9;Ongehuwd;2009;8675;8.53;971;112;9.55
1098;Totaal mannen en vrouwen;65 tot 80 jaar;9;Ongehuwd;2010;8780;8.54;1008;115;9.81
1099;Totaal mannen en vrouwen;65 tot 80 jaar;9;Gehuwd/partnerschap;2004;48035;4.13;3425;71;2.95
1100;Totaal mannen en vrouwen;65 tot 80 jaar;9;Gehuwd/partnerschap;2005;42725;3.6;2774;65;2.34
1101;Totaal mannen en vrouwen;65 tot 80 jaar;9;Gehuwd/partnerschap;2006;42260;3.5;3002;71;2.48
1102;Totaal mannen en vrouwen;65 tot 80 jaar;9;Gehuwd/partnerschap;2007;43905;3.55;3145;72;2.54
1103;Totaal mannen en vrouwen;65 tot 80 jaar;9;Gehuwd/partnerschap;2008;46005;3.62;3423;74;2.69
1104;Totaal mannen en vrouwen;65 tot 80 jaar;9;Gehuwd/partnerschap;2009;47340;3.6;3686;78;2.81
1105;Totaal mannen en vrouwen;65 tot 80 jaar;9;Gehuwd/partnerschap;2010;49485;3.68;3885;79;2.89
1106;Totaal mannen en vrouwen;65 tot 80 jaar;9;Verweduwd;2004;52420;14.39;4643;89;12.75
1107;Totaal mannen en vrouwen;65 tot 80 jaar;9;Verweduwd;2005;39045;10.88;3202;82;8.93
1108;Totaal mannen en vrouwen;65 tot 80 jaar;9;Verweduwd;2006;36110;10.23;3125;87;8.85
1109;Totaal mannen en vrouwen;65 tot 80 jaar;9;Verweduwd;2007;36210;10.42;3212;89;9.24
1110;Totaal mannen en vrouwen;65 tot 80 jaar;9;Verweduwd;2008;37050;10.8;3536;95;10.31
1111;Totaal mannen en vrouwen;65 tot 80 jaar;9;Verweduwd;2009;36665;10.82;3606;98;10.64
1112;Totaal mannen en vrouwen;65 tot 80 jaar;9;Verweduwd;2010;37070;11.11;3744;101;11.23
1113;Totaal mannen en vrouwen;65 tot 80 jaar;9;Gescheiden;2004;14475;11.22;1282;89;9.94
1114;Totaal mannen en vrouwen;65 tot 80 jaar;9;Gescheiden;2005;11200;8.2;900;80;6.59
1115;Totaal mannen en vrouwen;65 tot 80 jaar;9;Gescheiden;2006;10740;7.46;923;86;6.41
1116;Totaal mannen en vrouwen;65 tot 80 jaar;9;Gescheiden;2007;11210;7.38;993;89;6.54
1117;Totaal mannen en vrouwen;65 tot 80 jaar;9;Gescheiden;2008;12460;7.61;1182;95;7.22
1118;Totaal mannen en vrouwen;65 tot 80 jaar;9;Gescheiden;2009;13290;7.63;1276;96;7.32
1119;Totaal mannen en vrouwen;65 tot 80 jaar;9;Gescheiden;2010;14460;7.88;1444;100;7.87
1120;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Totaal burgerlijke staat;2004;101595;5.78;4159;41;2.37
1121;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Totaal burgerlijke staat;2005;99775;5.59;3535;35;1.98
1122;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Totaal burgerlijke staat;2006;99270;5.49;3565;36;1.97
1123;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Totaal burgerlijke staat;2007;90760;4.94;3211;35;1.75
1124;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Totaal burgerlijke staat;2008;79445;4.23;2511;32;1.34
1125;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Totaal burgerlijke staat;2009;68740;3.56;2105;31;1.09
1126;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Totaal burgerlijke staat;2010;64470;3.28;1986;31;1.01
1127;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Ongehuwd;2004;8000;7.86;369;46;3.63
1128;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Ongehuwd;2005;8005;7.87;354;44;3.48
1129;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Ongehuwd;2006;8120;8.04;371;46;3.67
1130;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Ongehuwd;2007;7410;7.35;346;47;3.43
1131;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Ongehuwd;2008;6380;6.34;270;42;2.68
1132;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Ongehuwd;2009;5455;5.36;226;41;2.22
1133;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Ongehuwd;2010;4790;4.66;194;40;1.89
1134;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Gehuwd/partnerschap;2004;49345;4.25;1963;40;1.69
1135;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Gehuwd/partnerschap;2005;48070;4.05;1535;32;1.29
1136;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Gehuwd/partnerschap;2006;47685;3.94;1458;31;1.21
1137;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Gehuwd/partnerschap;2007;44055;3.56;1296;29;1.05
1138;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Gehuwd/partnerschap;2008;40010;3.15;1072;27;0.84
1139;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Gehuwd/partnerschap;2009;35410;2.7;925;26;0.7
1140;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Gehuwd/partnerschap;2010;33665;2.5;892;26;0.66
1141;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Verweduwd;2004;34655;9.52;1419;41;3.89
1142;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Verweduwd;2005;33555;9.35;1240;37;3.46
1143;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Verweduwd;2006;32945;9.33;1300;39;3.68
1144;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Verweduwd;2007;29175;8.39;1142;39;3.29
1145;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Verweduwd;2008;23915;6.97;820;34;2.39
1146;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Verweduwd;2009;19840;5.85;657;33;1.94
1147;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Verweduwd;2010;18105;5.43;606;33;1.82
1148;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Gescheiden;2004;9595;7.44;409;43;3.17
1149;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Gescheiden;2005;10150;7.43;406;40;2.98
1150;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Gescheiden;2006;10520;7.31;435;41;3.02
1151;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Gescheiden;2007;10125;6.66;427;42;2.81
1152;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Gescheiden;2008;9135;5.58;350;38;2.14
1153;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Gescheiden;2009;8035;4.61;298;37;1.71
1154;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;Gescheiden;2010;7905;4.31;294;37;1.6
1155;Totaal mannen en vrouwen;80 jaar of ouder;0;Totaal burgerlijke staat;2004;248660;38.84;46429;187;72.52
1156;Totaal mannen en vrouwen;80 jaar of ouder;0;Totaal burgerlijke staat;2005;254715;38.9;48247;189;73.69
1157;Totaal mannen en vrouwen;80 jaar of ouder;0;Totaal burgerlijke staat;2006;266270;39.79;51535;194;77.01
1158;Totaal mannen en vrouwen;80 jaar of ouder;0;Totaal burgerlijke staat;2007;273105;40.0;52546;192;76.96
1159;Totaal mannen en vrouwen;80 jaar of ouder;0;Totaal burgerlijke staat;2008;280660;40.01;53299;190;75.98
1160;Totaal mannen en vrouwen;80 jaar of ouder;0;Totaal burgerlijke staat;2009;286550;39.94;55108;192;76.82
1161;Totaal mannen en vrouwen;80 jaar of ouder;0;Totaal burgerlijke staat;2010;291915;39.54;56537;194;76.57
1162;Totaal mannen en vrouwen;80 jaar of ouder;0;Ongehuwd;2004;14125;31.64;2746;194;61.51
1163;Totaal mannen en vrouwen;80 jaar of ouder;0;Ongehuwd;2005;14460;32.32;2854;197;63.8
1164;Totaal mannen en vrouwen;80 jaar of ouder;0;Ongehuwd;2006;14980;33.47;3016;201;67.4
1165;Totaal mannen en vrouwen;80 jaar of ouder;0;Ongehuwd;2007;15175;33.97;2989;197;66.9
1166;Totaal mannen en vrouwen;80 jaar of ouder;0;Ongehuwd;2008;15325;33.96;2965;193;65.69
1167;Totaal mannen en vrouwen;80 jaar of ouder;0;Ongehuwd;2009;15270;33.96;2975;195;66.16
1168;Totaal mannen en vrouwen;80 jaar of ouder;0;Ongehuwd;2010;15430;34.08;3038;197;67.1
1169;Totaal mannen en vrouwen;80 jaar of ouder;0;Gehuwd/partnerschap;2004;62090;29.83;9320;150;44.78
1170;Totaal mannen en vrouwen;80 jaar of ouder;0;Gehuwd/partnerschap;2005;63980;29.64;9470;148;43.87
1171;Totaal mannen en vrouwen;80 jaar of ouder;0;Gehuwd/partnerschap;2006;67780;30.31;10109;149;45.21
1172;Totaal mannen en vrouwen;80 jaar of ouder;0;Gehuwd/partnerschap;2007;70175;30.28;10432;149;45.01
1173;Totaal mannen en vrouwen;80 jaar of ouder;0;Gehuwd/partnerschap;2008;72580;30.05;10669;147;44.17
1174;Totaal mannen en vrouwen;80 jaar of ouder;0;Gehuwd/partnerschap;2009;75290;29.9;11274;150;44.76
1175;Totaal mannen en vrouwen;80 jaar of ouder;0;Gehuwd/partnerschap;2010;78785;29.79;11872;151;44.89
1176;Totaal mannen en vrouwen;80 jaar of ouder;0;Verweduwd;2004;161565;44.61;32281;200;89.14
1177;Totaal mannen en vrouwen;80 jaar of ouder;0;Verweduwd;2005;164895;44.86;33691;204;91.65
1178;Totaal mannen en vrouwen;80 jaar of ouder;0;Verweduwd;2006;171325;45.9;36020;210;96.51
1179;Totaal mannen en vrouwen;80 jaar of ouder;0;Verweduwd;2007;174890;46.36;36595;209;97.01
1180;Totaal mannen en vrouwen;80 jaar of ouder;0;Verweduwd;2008;179270;46.66;37030;207;96.39
1181;Totaal mannen en vrouwen;80 jaar of ouder;0;Verweduwd;2009;181835;46.83;38068;209;98.05
1182;Totaal mannen en vrouwen;80 jaar of ouder;0;Verweduwd;2010;182810;46.38;38614;211;97.96
1183;Totaal mannen en vrouwen;80 jaar of ouder;0;Gescheiden;2004;10880;42.92;2082;191;82.13
1184;Totaal mannen en vrouwen;80 jaar of ouder;0;Gescheiden;2005;11380;42.92;2232;196;84.18
1185;Totaal mannen en vrouwen;80 jaar of ouder;0;Gescheiden;2006;12190;44.09;2389;196;86.43
1186;Totaal mannen en vrouwen;80 jaar of ouder;0;Gescheiden;2007;12870;44.23;2531;197;86.98
1187;Totaal mannen en vrouwen;80 jaar of ouder;0;Gescheiden;2008;13485;44.03;2635;195;86.04
1188;Totaal mannen en vrouwen;80 jaar of ouder;0;Gescheiden;2009;14155;43.84;2791;197;86.45
1189;Totaal mannen en vrouwen;80 jaar of ouder;0;Gescheiden;2010;14890;43.21;3014;202;87.46
1190;Totaal mannen en vrouwen;80 jaar of ouder;1;Totaal burgerlijke staat;2004;61450;9.6;6501;106;10.15
1191;Totaal mannen en vrouwen;80 jaar of ouder;1;Totaal burgerlijke staat;2005;81460;12.44;9339;115;14.26
1192;Totaal mannen en vrouwen;80 jaar of ouder;1;Totaal burgerlijke staat;2006;88655;13.25;10330;117;15.44
1193;Totaal mannen en vrouwen;80 jaar of ouder;1;Totaal burgerlijke staat;2007;91615;13.42;10745;117;15.74
1194;Totaal mannen en vrouwen;80 jaar of ouder;1;Totaal burgerlijke staat;2008;93265;13.3;11082;119;15.8
1195;Totaal mannen en vrouwen;80 jaar of ouder;1;Totaal burgerlijke staat;2009;94670;13.2;11605;123;16.18
1196;Totaal mannen en vrouwen;80 jaar of ouder;1;Totaal burgerlijke staat;2010;92320;12.5;11662;126;15.79
1197;Totaal mannen en vrouwen;80 jaar of ouder;1;Ongehuwd;2004;2875;6.44;273;95;6.11
1198;Totaal mannen en vrouwen;80 jaar of ouder;1;Ongehuwd;2005;3825;8.55;401;105;8.97
1199;Totaal mannen en vrouwen;80 jaar of ouder;1;Ongehuwd;2006;4240;9.48;453;107;10.12
1200;Totaal mannen en vrouwen;80 jaar of ouder;1;Ongehuwd;2007;4300;9.63;454;106;10.17
1201;Totaal mannen en vrouwen;80 jaar of ouder;1;Ongehuwd;2008;4360;9.66;454;104;10.06
1202;Totaal mannen en vrouwen;80 jaar of ouder;1;Ongehuwd;2009;4360;9.7;473;109;10.53
1203;Totaal mannen en vrouwen;80 jaar of ouder;1;Ongehuwd;2010;4295;9.49;479;111;10.57
1204;Totaal mannen en vrouwen;80 jaar of ouder;1;Gehuwd/partnerschap;2004;13230;6.36;1283;97;6.17
1205;Totaal mannen en vrouwen;80 jaar of ouder;1;Gehuwd/partnerschap;2005;16910;7.83;1814;107;8.4
1206;Totaal mannen en vrouwen;80 jaar of ouder;1;Gehuwd/partnerschap;2006;18810;8.41;2059;109;9.21
1207;Totaal mannen en vrouwen;80 jaar of ouder;1;Gehuwd/partnerschap;2007;19830;8.56;2218;112;9.57
1208;Totaal mannen en vrouwen;80 jaar of ouder;1;Gehuwd/partnerschap;2008;20625;8.54;2394;116;9.91
1209;Totaal mannen en vrouwen;80 jaar of ouder;1;Gehuwd/partnerschap;2009;21455;8.52;2592;121;10.29
1210;Totaal mannen en vrouwen;80 jaar of ouder;1;Gehuwd/partnerschap;2010;21780;8.24;2732;125;10.33
1211;Totaal mannen en vrouwen;80 jaar of ouder;1;Verweduwd;2004;42425;11.71;4636;109;12.8
1212;Totaal mannen en vrouwen;80 jaar of ouder;1;Verweduwd;2005;56630;15.41;6652;117;18.09
1213;Totaal mannen en vrouwen;80 jaar of ouder;1;Verweduwd;2006;60960;16.33;7275;119;19.49
1214;Totaal mannen en vrouwen;80 jaar of ouder;1;Verweduwd;2007;62520;16.57;7500;120;19.88
1215;Totaal mannen en vrouwen;80 jaar of ouder;1;Verweduwd;2008;63145;16.44;7636;121;19.88
