ID;SIC2008;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
1052;Non-food shops;2009 4th quarter;111.7;101.9;109.6;-6.9;0.5;-7.4
1053;Non-food shops;2009;103.4;101.0;102.4;-7.0;0.5;-7.4
1054;Non-food shops;2010 January;89.1;97.6;91.4;-6.5;1.1;-7.5
1055;Non-food shops;2010 February;81.4;99.1;82.2;-5.7;0.5;-6.2
1056;Non-food shops;2010 March;100.8;104.0;97.0;2.1;0.5;1.5
1057;Non-food shops;2010 1st quarter;90.5;100.2;90.3;-3.2;0.7;-3.9
1058;Non-food shops;2010 April;105.0;103.7;101.3;-3.5;0.1;-3.6
1059;Non-food shops;2010 May;105.0;103.5;101.5;-3.7;-0.2;-3.5
1060;Non-food shops;2010 June;105.9;100.8;105.1;0.9;-0.3;1.2
1061;Non-food shops;2010 2nd quarter;105.3;102.6;102.6;-2.1;-0.1;-2.0
1062;Non-food shops;2010 July;104.2;97.7;106.6;-1.6;0.2;-1.7
1063;Non-food shops;2010 August;95.3;98.6;96.7;1.1;-0.4;1.5
1064;Non-food shops;2010 September;104.2;102.0;102.2;1.6;-0.6;2.2
1065;Non-food shops;2010 3rd quarter;101.2;99.5;101.8;0.3;-0.3;0.6
1066;Non-food shops;2010 October;106.8;102.8;103.9;-3.6;-0.3;-3.3
1067;Non-food shops;2010 November;104.0;102.4;101.6;4.1;-0.4;4.5
1068;Non-food shops;2010 December;121.1;100.1;120.9;-2.8;0.2;-3.0
1069;Non-food shops;2010 4th quarter;110.6;101.8;108.7;-1.0;-0.1;-0.8
1070;Non-food shops;2010;101.9;101.0;100.9;-1.5;0.0;-1.5
1071;Non-food shops;2011 January;88.8;97.9;90.7;-0.4;0.4;-0.8
1072;Non-food shops;2011 February;83.2;99.6;83.5;2.2;0.5;1.6
1073;Non-food shops;2011 March;100.0;104.3;95.8;-0.8;0.4;-1.2
1074;Non-food shops;2011 1st quarter;90.7;100.6;90.1;0.2;0.4;-0.2
1075;Non-food shops;2011 April;106.7;104.6;102.1;1.7;0.8;0.8
1076;Non-food shops;2011 May;104.5;104.5;100.0;-0.5;1.0;-1.4
1077;Non-food shops;2011 June;103.1;101.7;101.3;-2.7;1.0;-3.6
1078;Non-food shops;2011 2nd quarter;104.8;103.6;101.1;-0.5;0.9;-1.4
1079;Non-food shops;2011 July;103.2;99.0;104.3;-0.9;1.3;-2.2
1080;Non-food shops;2011 August;96.0;100.0;96.0;0.7;1.3;-0.7
1081;Non-food shops;2011 September;98.3;103.9;94.7;-5.7;1.8;-7.4
1082;Non-food shops;2011 3rd quarter;99.2;100.9;98.2;-2.1;1.5;-3.5
1083;Non-food shops;2011 October;102.0;104.2;97.9;-4.5;1.4;-5.8
1084;Non-food shops;2011 November;103.0;104.0;99.0;-1.0;1.6;-2.6
1085;Non-food shops;2011 December;122.6;101.7;120.5;1.3;1.6;-0.3
1086;Non-food shops;2011 4th quarter;109.2;103.3;105.7;-1.3;1.5;-2.8
1087;Non-food shops;2011;100.9;102.1;98.9;-0.9;1.1;-2.0
1088;Non-food shops;2012 January;87.7;99.3;88.3;-1.2;1.5;-2.6
1089;Non-food shops;2012 February;80.3;100.8;79.7;-3.5;1.2;-4.6
1090;Non-food shops;2012 March;101.6;106.1;95.7;1.6;1.7;-0.1
1091;Non-food shops;2012 1st quarter;89.8;102.1;88.0;-0.9;1.4;-2.3
1092;Non-food shops;2012 April;93.2;106.0;88.0;-12.6;1.3;-13.8
1093;Non-food shops;2012 May;103.5;105.9;97.8;-0.9;1.3;-2.2
1094;Non-food shops;2012 June;102.8;103.3;99.5;-0.3;1.6;-1.8
1095;Non-food shops;2012 2nd quarter;99.9;105.0;95.1;-4.7;1.4;-6.0
1096;Non-food shops;2012 July;96.2;99.9;96.3;-6.8;1.0;-7.6
1097;Non-food shops;2012 August;91.2;100.5;90.8;-5.0;0.5;-5.4
1098;Non-food shops;2012 September;98.3;104.1;94.5;0.0;0.2;-0.1
1099;Non-food shops;2012 3rd quarter;95.3;101.5;93.9;-3.9;0.5;-4.5
1100;Non-food shops;2012 October;99.2;105.5;94.0;-2.7;1.2;-3.9
1101;Non-food shops;2012 November;97.0;105.2;92.2;-5.8;1.2;-6.9
1102;Non-food shops;2012 December;114.4;103.0;111.1;-6.7;1.2;-7.8
1103;Non-food shops;2012 4th quarter;103.5;104.6;99.0;-5.2;1.2;-6.3
1104;Non-food shops;2012;97.1;103.3;94.0;-3.8;1.1;-4.9
1105;472 Specialized shops selling food;2000 January;92.7;88.1;105.3;;;
1106;472 Specialized shops selling food;2000 February;95.0;87.5;108.6;;;
1107;472 Specialized shops selling food;2000 March;106.7;87.5;121.9;;;
1108;472 Specialized shops selling food;2000 1st quarter;98.1;87.7;111.9;;;
1109;472 Specialized shops selling food;2000 April;102.1;87.4;116.8;;;
1110;472 Specialized shops selling food;2000 May;107.2;87.5;122.5;;;
1111;472 Specialized shops selling food;2000 June;112.3;88.1;127.5;;;
1112;472 Specialized shops selling food;2000 2nd quarter;107.2;87.7;122.3;;;
1113;472 Specialized shops selling food;2000 July;103.2;87.8;117.6;;;
1114;472 Specialized shops selling food;2000 August;106.5;87.9;121.2;;;
1115;472 Specialized shops selling food;2000 September;104.5;88.2;118.6;;;
1116;472 Specialized shops selling food;2000 3rd quarter;104.8;88.0;119.1;;;
1117;472 Specialized shops selling food;2000 October;101.4;88.9;114.1;;;
1118;472 Specialized shops selling food;2000 November;108.9;89.8;121.3;;;
1119;472 Specialized shops selling food;2000 December;145.4;90.3;161.1;;;
1120;472 Specialized shops selling food;2000 4th quarter;118.6;89.6;132.3;;;
1121;472 Specialized shops selling food;2000;107.2;88.2;121.5;;;
1122;472 Specialized shops selling food;2001 January;97.6;91.9;106.2;5.2;4.4;0.8
1123;472 Specialized shops selling food;2001 February;98.1;92.5;106.0;3.2;5.7;-2.4
1124;472 Specialized shops selling food;2001 March;110.4;94.2;117.3;3.5;7.7;-3.8
1125;472 Specialized shops selling food;2001 1st quarter;102.0;92.9;109.9;4.0;5.9;-1.8
1126;472 Specialized shops selling food;2001 April;104.1;95.4;109.1;1.9;9.1;-6.6
1127;472 Specialized shops selling food;2001 May;113.2;95.9;118.0;5.5;9.6;-3.7
1128;472 Specialized shops selling food;2001 June;115.9;95.7;121.1;3.2;8.6;-5.0
1129;472 Specialized shops selling food;2001 2nd quarter;111.0;95.7;116.1;3.6;9.1;-5.1
1130;472 Specialized shops selling food;2001 July;105.9;95.3;111.1;2.6;8.6;-5.5
1131;472 Specialized shops selling food;2001 August;110.2;95.4;115.5;3.5;8.5;-4.7
1132;472 Specialized shops selling food;2001 September;104.5;95.8;109.0;-0.1;8.7;-8.1
1133;472 Specialized shops selling food;2001 3rd quarter;106.8;95.5;111.9;2.0;8.6;-6.1
1134;472 Specialized shops selling food;2001 October;108.3;95.9;112.9;6.8;7.9;-1.0
1135;472 Specialized shops selling food;2001 November;114.5;95.9;119.5;5.2;6.8;-1.5
1136;472 Specialized shops selling food;2001 December;148.2;96.5;153.5;1.9;6.9;-4.7
1137;472 Specialized shops selling food;2001 4th quarter;123.7;96.1;128.7;4.3;7.2;-2.7
1138;472 Specialized shops selling food;2001;110.9;95.0;116.7;3.5;7.7;-3.9
1139;472 Specialized shops selling food;2002 January;103.3;98.7;104.7;5.9;7.4;-1.4
1140;472 Specialized shops selling food;2002 February;98.0;98.4;99.6;-0.1;6.4;-6.1
1141;472 Specialized shops selling food;2002 March;111.0;98.1;113.1;0.5;4.2;-3.5
1142;472 Specialized shops selling food;2002 1st quarter;104.1;98.4;105.8;2.0;6.0;-3.7
1143;472 Specialized shops selling food;2002 April;104.1;98.5;105.6;0.0;3.3;-3.2
1144;472 Specialized shops selling food;2002 May;115.4;98.8;116.9;2.0;3.0;-0.9
1145;472 Specialized shops selling food;2002 June;112.1;98.6;113.7;-3.3;3.0;-6.1
1146;472 Specialized shops selling food;2002 2nd quarter;110.5;98.6;112.1;-0.5;3.1;-3.4
1147;472 Specialized shops selling food;2002 July;107.6;99.2;108.5;1.6;4.0;-2.3
1148;472 Specialized shops selling food;2002 August;109.4;98.3;111.3;-0.7;3.1;-3.7
1149;472 Specialized shops selling food;2002 September;104.2;99.2;105.1;-0.2;3.5;-3.6
1150;472 Specialized shops selling food;2002 3rd quarter;107.1;98.9;108.3;0.2;3.5;-3.2
1151;472 Specialized shops selling food;2002 October;108.3;98.0;110.5;0.0;2.2;-2.2
1152;472 Specialized shops selling food;2002 November;112.2;97.8;114.7;-2.0;2.1;-4.0
1153;472 Specialized shops selling food;2002 December;145.1;98.1;147.9;-2.1;1.6;-3.6
1154;472 Specialized shops selling food;2002 4th quarter;121.9;98.0;124.4;-1.5;2.0;-3.4
1155;472 Specialized shops selling food;2002;110.9;98.5;112.6;0.0;3.6;-3.5
1156;472 Specialized shops selling food;2003 January;103.3;99.2;104.2;0.0;0.5;-0.5
1157;472 Specialized shops selling food;2003 February;98.5;99.9;98.6;0.6;1.5;-0.9
1158;472 Specialized shops selling food;2003 March;103.9;100.9;103.0;-6.4;2.8;-9.0
1159;472 Specialized shops selling food;2003 1st quarter;101.9;100.0;101.9;-2.1;1.6;-3.6
1160;472 Specialized shops selling food;2003 April;103.3;100.7;102.6;-0.7;2.2;-2.9
1161;472 Specialized shops selling food;2003 May;112.7;100.4;112.2;-2.4;1.7;-4.0
1162;472 Specialized shops selling food;2003 June;107.3;100.9;106.3;-4.3;2.3;-6.5
1163;472 Specialized shops selling food;2003 2nd quarter;107.7;100.7;107.0;-2.5;2.1;-4.5
1164;472 Specialized shops selling food;2003 July;103.6;100.7;102.9;-3.7;1.6;-5.1
1165;472 Specialized shops selling food;2003 August;101.8;101.3;100.5;-6.9;3.1;-9.7
1166;472 Specialized shops selling food;2003 September;100.4;102.0;98.5;-3.6;2.9;-6.3
1167;472 Specialized shops selling food;2003 3rd quarter;102.0;101.4;100.6;-4.8;2.5;-7.1
1168;472 Specialized shops selling food;2003 October;104.9;100.9;104.0;-3.1;2.9;-5.9
1169;472 Specialized shops selling food;2003 November;101.8;99.9;101.9;-9.3;2.1;-11.2
1170;472 Specialized shops selling food;2003 December;132.8;99.4;133.5;-8.5;1.4;-9.7
1171;472 Specialized shops selling food;2003 4th quarter;113.1;100.1;113.1;-7.2;2.1;-9.1
1172;472 Specialized shops selling food;2003;106.2;100.5;105.6;-4.2;2.1;-6.2
1173;472 Specialized shops selling food;2004 January;97.8;99.9;97.9;-5.3;0.7;-6.0
1174;472 Specialized shops selling food;2004 February;90.4;99.6;90.8;-8.2;-0.3;-8.0
1175;472 Specialized shops selling food;2004 March;96.1;99.8;96.3;-7.5;-1.1;-6.5
1176;472 Specialized shops selling food;2004 1st quarter;94.8;99.8;95.0;-7.0;-0.2;-6.8
1177;472 Specialized shops selling food;2004 April;99.5;100.4;99.1;-3.7;-0.3;-3.4
1178;472 Specialized shops selling food;2004 May;99.2;100.4;98.9;-11.9;0.0;-11.9
1179;472 Specialized shops selling food;2004 June;102.8;100.3;102.4;-4.2;-0.6;-3.7
1180;472 Specialized shops selling food;2004 2nd quarter;100.5;100.4;100.1;-6.7;-0.3;-6.4
1181;472 Specialized shops selling food;2004 July;100.3;100.0;100.4;-3.2;-0.8;-2.5
1182;472 Specialized shops selling food;2004 August;92.1;99.0;93.1;-9.6;-2.4;-7.4
1183;472 Specialized shops selling food;2004 September;98.0;99.3;98.7;-2.5;-2.7;0.2
1184;472 Specialized shops selling food;2004 3rd quarter;96.8;99.4;97.4;-5.1;-1.9;-3.2
1185;472 Specialized shops selling food;2004 October;97.5;99.2;98.3;-7.1;-1.7;-5.5
1186;472 Specialized shops selling food;2004 November;97.0;98.6;98.4;-4.6;-1.3;-3.4
1187;472 Specialized shops selling food;2004 December;141.2;99.4;142.2;6.4;-0.1;6.5
1188;472 Specialized shops selling food;2004 4th quarter;111.9;99.1;113.0;-1.1;-1.0;-0.1
1189;472 Specialized shops selling food;2004;101.0;99.6;101.4;-4.9;-0.9;-4.1
1190;472 Specialized shops selling food;2005 January;88.1;99.7;88.4;-9.9;-0.2;-9.7
1191;472 Specialized shops selling food;2005 February;87.0;100.4;86.7;-3.7;0.8;-4.5
1192;472 Specialized shops selling food;2005 March;98.9;101.1;97.8;2.9;1.2;1.6
1193;472 Specialized shops selling food;2005 1st quarter;91.4;100.4;91.0;-3.6;0.6;-4.2
1194;472 Specialized shops selling food;2005 April;95.2;99.7;95.5;-4.3;-0.7;-3.6
1195;472 Specialized shops selling food;2005 May;97.6;100.4;97.2;-1.7;0.0;-1.7
1196;472 Specialized shops selling food;2005 June;105.0;100.2;104.8;2.2;-0.1;2.3
1197;472 Specialized shops selling food;2005 2nd quarter;99.3;100.1;99.2;-1.2;-0.3;-1.0
1198;472 Specialized shops selling food;2005 July;99.1;100.0;99.1;-1.2;0.0;-1.3
1199;472 Specialized shops selling food;2005 August;93.4;100.4;93.0;1.4;1.4;0.0
1200;472 Specialized shops selling food;2005 September;98.9;98.9;100.0;1.0;-0.3;1.3
1201;472 Specialized shops selling food;2005 3rd quarter;97.1;99.8;97.4;0.4;0.4;0.0
1202;472 Specialized shops selling food;2005 October;96.6;99.4;97.2;-0.9;0.2;-1.1
1203;472 Specialized shops selling food;2005 November;98.3;99.8;98.5;1.3;1.2;0.1
1204;472 Specialized shops selling food;2005 December;141.8;100.0;141.7;0.4;0.7;-0.3
1205;472 Specialized shops selling food;2005 4th quarter;112.2;99.7;112.5;0.3;0.7;-0.4
1206;472 Specialized shops selling food;2005;100.0;100.0;100.0;-1.0;0.4;-1.3
1207;472 Specialized shops selling food;2006 January;89.2;101.0;88.3;1.2;1.3;-0.1
1208;472 Specialized shops selling food;2006 February;90.2;100.8;89.6;3.7;0.3;3.3
1209;472 Specialized shops selling food;2006 March;100.4;101.0;99.4;1.5;-0.1;1.6
1210;472 Specialized shops selling food;2006 1st quarter;93.3;100.9;92.4;2.1;0.5;1.6
1211;472 Specialized shops selling food;2006 April;99.8;101.6;98.3;4.9;2.0;2.8
1212;472 Specialized shops selling food;2006 May;100.8;101.6;99.2;3.2;1.1;2.1
1213;472 Specialized shops selling food;2006 June;108.4;102.1;106.2;3.2;1.9;1.3
1214;472 Specialized shops selling food;2006 2nd quarter;103.0;101.8;101.2;3.8;1.7;2.1
1215;472 Specialized shops selling food;2006 July;98.4;101.9;96.6;-0.7;1.9;-2.6
1216;472 Specialized shops selling food;2006 August;95.5;102.5;93.2;2.3;2.1;0.2
1217;472 Specialized shops selling food;2006 September;101.7;102.4;99.3;2.8;3.5;-0.7
1218;472 Specialized shops selling food;2006 3rd quarter;98.5;102.3;96.3;1.4;2.5;-1.0
1219;472 Specialized shops selling food;2006 October;98.1;102.0;96.2;1.5;2.6;-1.0
1220;472 Specialized shops selling food;2006 November;102.4;102.2;100.2;4.2;2.4;1.8
1221;472 Specialized shops selling food;2006 December;140.2;102.3;137.0;-1.1;2.3;-3.3
1222;472 Specialized shops selling food;2006 4th quarter;113.5;102.1;111.2;1.2;2.4;-1.2
1223;472 Specialized shops selling food;2006;102.1;101.8;100.3;2.1;1.8;0.3
1224;472 Specialized shops selling food;2007 January;90.9;102.7;88.5;1.9;1.7;0.2
1225;472 Specialized shops selling food;2007 February;90.5;102.9;88.0;0.3;2.1;-1.8
1226;472 Specialized shops selling food;2007 March;102.4;102.6;99.8;2.0;1.7;0.3
1227;472 Specialized shops selling food;2007 1st quarter;94.6;102.7;92.1;1.4;1.8;-0.4
1228;472 Specialized shops selling food;2007 April;98.3;103.0;95.5;-1.5;1.3;-2.8
1229;472 Specialized shops selling food;2007 May;102.0;102.5;99.5;1.2;0.9;0.3
1230;472 Specialized shops selling food;2007 June;108.9;102.8;106.0;0.5;0.6;-0.2
1231;472 Specialized shops selling food;2007 2nd quarter;103.1;102.8;100.3;0.1;1.0;-0.9
1232;472 Specialized shops selling food;2007 July;96.2;102.9;93.5;-2.3;1.0;-3.2
1233;472 Specialized shops selling food;2007 August;98.2;102.4;95.9;2.8;-0.1;2.9
1234;472 Specialized shops selling food;2007 September;98.7;102.5;96.3;-2.9;0.0;-3.0
1235;472 Specialized shops selling food;2007 3rd quarter;97.7;102.6;95.2;-0.9;0.3;-1.2
1236;472 Specialized shops selling food;2007 October;99.3;103.1;96.4;1.3;1.1;0.2
1237;472 Specialized shops selling food;2007 November;103.1;103.7;99.5;0.7;1.5;-0.7
1238;472 Specialized shops selling food;2007 December;139.8;104.2;134.2;-0.3;1.8;-2.1
1239;472 Specialized shops selling food;2007 4th quarter;114.1;103.6;110.1;0.5;1.5;-1.0
1240;472 Specialized shops selling food;2007;102.4;102.9;99.5;0.3;1.1;-0.9
1241;472 Specialized shops selling food;2008 January;91.6;105.2;87.1;0.8;2.4;-1.6
1242;472 Specialized shops selling food;2008 February;92.5;105.3;87.8;2.2;2.4;-0.2
1243;472 Specialized shops selling food;2008 March;99.4;106.2;93.7;-2.9;3.4;-6.1
1244;472 Specialized shops selling food;2008 1st quarter;94.5;105.6;89.5;-0.1;2.7;-2.8
1245;472 Specialized shops selling food;2008 April;96.3;106.6;90.4;-2.0;3.5;-5.4
1246;472 Specialized shops selling food;2008 May;102.9;107.1;96.2;0.9;4.4;-3.3
1247;472 Specialized shops selling food;2008 June;99.1;107.2;92.5;-9.0;4.3;-12.8
1248;472 Specialized shops selling food;2008 2nd quarter;99.5;106.9;93.0;-3.5;4.1;-7.3
1249;472 Specialized shops selling food;2008 July;94.6;107.6;87.9;-1.6;4.6;-5.9
1250;472 Specialized shops selling food;2008 August;95.8;107.2;89.4;-2.4;4.7;-6.8
1251;472 Specialized shops selling food;2008 September;95.6;107.6;88.8;-3.1;5.0;-7.8
1252;472 Specialized shops selling food;2008 3rd quarter;95.4;107.5;88.7;-2.4;4.8;-6.8
1253;472 Specialized shops selling food;2008 October;98.9;108.2;91.4;-0.4;5.0;-5.1
1254;472 Specialized shops selling food;2008 November;97.3;109.5;88.9;-5.6;5.6;-10.6
1255;472 Specialized shops selling food;2008 December;135.8;110.2;123.2;-2.9;5.8;-8.2
1256;472 Specialized shops selling food;2008 4th quarter;110.7;109.3;101.3;-3.0;5.5;-8.0
1257;472 Specialized shops selling food;2008;100.0;107.3;93.2;-2.3;4.3;-6.3
1258;472 Specialized shops selling food;2009 January;91.4;111.1;82.2;-0.2;5.6;-5.6
1259;472 Specialized shops selling food;2009 February;84.8;111.7;75.9;-8.3;6.1;-13.5
1260;472 Specialized shops selling food;2009 March;90.1;111.9;80.5;-9.4;5.4;-14.1
1261;472 Specialized shops selling food;2009 1st quarter;88.7;111.6;79.5;-6.1;5.7;-11.1
1262;472 Specialized shops selling food;2009 April;94.2;111.7;84.3;-2.2;4.8;-6.7
1263;472 Specialized shops selling food;2009 May;98.3;111.4;88.3;-4.5;4.0;-8.2
1264;472 Specialized shops selling food;2009 June;96.5;111.0;87.0;-2.6;3.5;-5.9
1265;472 Specialized shops selling food;2009 2nd quarter;96.3;111.3;86.5;-3.1;4.1;-7.0
1266;472 Specialized shops selling food;2009 July;94.3;110.5;85.4;-0.3;2.6;-2.9
1267;472 Specialized shops selling food;2009 August;88.8;109.9;80.8;-7.4;2.5;-9.6
1268;472 Specialized shops selling food;2009 September;91.0;109.1;83.4;-4.8;1.3;-6.1
1269;472 Specialized shops selling food;2009 3rd quarter;91.4;109.8;83.2;-4.2;2.2;-6.2
1270;472 Specialized shops selling food;2009 October;94.0;109.6;85.7;-5.0;1.2;-6.2
1271;472 Specialized shops selling food;2009 November;91.6;109.6;83.5;-5.9;0.2;-6.1
1272;472 Specialized shops selling food;2009 December;129.0;110.1;117.2;-5.0;-0.1;-4.9
1273;472 Specialized shops selling food;2009 4th quarter;104.9;109.8;95.5;-5.3;0.4;-5.7
1274;472 Specialized shops selling food;2009;95.3;110.6;86.2;-4.7;3.1;-7.5
1275;472 Specialized shops selling food;2010 January;81.5;110.4;73.8;-10.9;-0.7;-10.2
1276;472 Specialized shops selling food;2010 February;79.8;111.3;71.7;-5.9;-0.4;-5.5
1277;472 Specialized shops selling food;2010 March;90.3;111.6;80.9;0.3;-0.3;0.5
1278;472 Specialized shops selling food;2010 1st quarter;83.9;111.1;75.5;-5.5;-0.4;-5.1
1279;472 Specialized shops selling food;2010 April;91.2;112.2;81.3;-3.1;0.5;-3.6
1280;472 Specialized shops selling food;2010 May;89.9;111.8;80.5;-8.5;0.4;-8.9
1281;472 Specialized shops selling food;2010 June;95.3;111.8;85.3;-1.3;0.7;-2.0
1282;472 Specialized shops selling food;2010 2nd quarter;92.2;111.9;82.3;-4.3;0.5;-4.8
1283;472 Specialized shops selling food;2010 July;91.6;112.5;81.4;-2.9;1.9;-4.7
1284;472 Specialized shops selling food;2010 August;82.6;112.1;73.7;-7.0;2.0;-8.8
1285;472 Specialized shops selling food;2010 September;88.6;111.9;79.2;-2.6;2.6;-5.0
1286;472 Specialized shops selling food;2010 3rd quarter;87.6;112.2;78.1;-4.1;2.1;-6.1
1287;472 Specialized shops selling food;2010 October;90.0;111.9;80.4;-4.2;2.1;-6.2
1288;472 Specialized shops selling food;2010 November;91.2;112.2;81.3;-0.4;2.4;-2.7
1289;472 Specialized shops selling food;2010 December;128.7;112.3;114.6;-0.2;2.0;-2.2
1290;472 Specialized shops selling food;2010 4th quarter;103.3;112.2;92.1;-1.5;2.2;-3.6
1291;472 Specialized shops selling food;2010;91.7;111.8;82.0;-3.8;1.1;-4.8
1292;472 Specialized shops selling food;2011 January;78.6;112.4;69.9;-3.6;1.9;-5.3
1293;472 Specialized shops selling food;2011 February;79.7;113.3;70.4;-0.1;1.8;-1.9
1294;472 Specialized shops selling food;2011 March;87.9;113.4;77.6;-2.6;1.6;-4.1
1295;472 Specialized shops selling food;2011 1st quarter;82.1;113.0;72.6;-2.1;1.7;-3.8
1296;472 Specialized shops selling food;2011 April;92.3;114.3;80.8;1.2;1.9;-0.6
1297;472 Specialized shops selling food;2011 May;89.2;114.6;77.9;-0.8;2.5;-3.2
1298;472 Specialized shops selling food;2011 June;92.0;114.4;80.4;-3.5;2.4;-5.7
1299;472 Specialized shops selling food;2011 2nd quarter;91.2;114.4;79.7;-1.1;2.2;-3.2
1300;472 Specialized shops selling food;2011 July;86.2;114.4;75.3;-5.9;1.7;-7.5
1301;472 Specialized shops selling food;2011 August;81.7;114.2;71.6;-1.1;1.8;-2.9
1302;472 Specialized shops selling food;2011 September;87.0;113.9;76.4;-1.9;1.8;-3.6
1303;472 Specialized shops selling food;2011 3rd quarter;85.0;114.2;74.4;-3.0;1.8;-4.7
1304;472 Specialized shops selling food;2011 October;84.9;114.0;74.5;-5.7;1.8;-7.4
1305;472 Specialized shops selling food;2011 November;89.5;114.4;78.3;-1.8;1.9;-3.7
1306;472 Specialized shops selling food;2011 December;127.4;114.9;111.0;-1.0;2.3;-3.2
1307;472 Specialized shops selling food;2011 4th quarter;100.6;114.4;88.0;-2.6;2.0;-4.5
1308;472 Specialized shops selling food;2011;89.7;114.0;78.7;-2.2;1.9;-4.1
1309;472 Specialized shops selling food;2012 January;76.6;114.8;66.7;-2.5;2.1;-4.5
1310;472 Specialized shops selling food;2012 February;78.1;116.0;67.3;-2.0;2.4;-4.3
1311;472 Specialized shops selling food;2012 March;88.4;116.0;76.3;0.6;2.3;-1.7
1312;472 Specialized shops selling food;2012 1st quarter;81.0;115.6;70.1;-1.3;2.3;-3.5
1313;472 Specialized shops selling food;2012 April;84.9;116.2;73.0;-8.1;1.6;-9.6
1314;472 Specialized shops selling food;2012 May;89.1;116.2;76.7;-0.1;1.4;-1.5
1315;472 Specialized shops selling food;2012 June;93.6;116.7;80.2;1.8;2.0;-0.2
1316;472 Specialized shops selling food;2012 2nd quarter;89.2;116.4;76.7;-2.2;1.7;-3.8
1317;472 Specialized shops selling food;2012 July;83.6;116.8;71.5;-3.0;2.1;-5.1
1318;472 Specialized shops selling food;2012 August;84.8;116.5;72.7;3.7;2.1;1.6
1319;472 Specialized shops selling food;2012 September;83.5;116.4;71.8;-4.0;2.2;-6.0
1320;472 Specialized shops selling food;2012 3rd quarter;83.9;116.6;72.0;-1.2;2.1;-3.2
1321;472 Specialized shops selling food;2012 October;82.6;117.6;70.2;-2.8;3.2;-5.7
1322;472 Specialized shops selling food;2012 November;87.0;118.5;73.4;-2.9;3.6;-6.3
1323;472 Specialized shops selling food;2012 December;118.2;119.6;98.8;-7.2;4.1;-10.9
1324;472 Specialized shops selling food;2012 4th quarter;95.9;118.6;80.9;-4.7;3.6;-8.0
1325;472 Specialized shops selling food;2012;87.5;116.8;75.0;-2.4;2.4;-4.7
1326;4721 Shops for vegetables and fruit;2000 January;129.2;96.0;134.6;;;
1327;4721 Shops for vegetables and fruit;2000 February;132.3;93.5;141.5;;;
1328;4721 Shops for vegetables and fruit;2000 March;139.7;92.6;150.9;;;
1329;4721 Shops for vegetables and fruit;2000 1st quarter;133.7;94.0;142.2;;;
