ID;Geslacht;Leeftijd;Herkomst;Generatie;BurgerlijkeStaat;OoitOfNooitGescheiden;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;OpgebouwdeJaarlijkseAanspraken_6;ContanteWaarde_7;TeBereikenJaarlijkseAanspraken_8;Vervangingspercentage_9;VierdePijler_10;OpgebouwdeJaarlijkseAanspraken_11;ContanteWaarde_12;TeBereikenJaarlijkseAanspraken_13;Vervangingspercentage_14
2510;Totaal mannen en vrouwen;3;4;Autochtonen;Niet gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
2511;Totaal mannen en vrouwen;3;4;Autochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
2512;Totaal mannen en vrouwen;3;4;Autochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
2513;Totaal mannen en vrouwen;3;4;Autochtonen;Ongehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
2514;Totaal mannen en vrouwen;3;4;Autochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
2515;Totaal mannen en vrouwen;3;4;Autochtonen;Gescheiden;Ooit gescheiden;2005;;;;;;;;;;;;;;
2516;Totaal mannen en vrouwen;3;4;Autochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
2517;Totaal mannen en vrouwen;3;4;Autochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
2518;Totaal mannen en vrouwen;3;4;Autochtonen;Verweduwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
2519;Totaal mannen en vrouwen;3;4;Autochtonen;Verweduwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
2520;Totaal mannen en vrouwen;3;5;Totaal alle generaties;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;31150.0;1900.0;4700.0;9000.0;62.0;300.0;800.0;3100.0;21.0;3.0;2200.0;5500.0;12100.0;83.0
2521;Totaal mannen en vrouwen;3;5;Totaal alle generaties;Totaal burgerlijke staat;Ooit gescheiden;2005;2200.0;2100.0;5600.0;9700.0;58.0;300.0;900.0;3000.0;18.0;2.0;2400.0;6500.0;12700.0;76.0
2522;Totaal mannen en vrouwen;3;5;Totaal alle generaties;Totaal burgerlijke staat;Nooit gescheiden;2005;28950.0;1900.0;4600.0;9000.0;63.0;300.0;800.0;3100.0;22.0;3.0;2200.0;5400.0;12100.0;85.0
2523;Totaal mannen en vrouwen;3;5;Totaal alle generaties;Gehuwd;Totaal ooit of nooit gescheiden;2005;16400.0;1500.0;3900.0;7800.0;60.0;300.0;800.0;2900.0;22.0;5.0;1800.0;4700.0;10700.0;82.0
2524;Totaal mannen en vrouwen;3;5;Totaal alle generaties;Gehuwd;Ooit gescheiden;2005;700.0;1900.0;5100.0;8500.0;52.0;400.0;1100.0;3100.0;19.0;5.0;2300.0;6200.0;11600.0;71.0
2525;Totaal mannen en vrouwen;3;5;Totaal alle generaties;Gehuwd;Nooit gescheiden;2005;15700.0;1500.0;3900.0;7700.0;60.0;300.0;800.0;2900.0;23.0;5.0;1800.0;4700.0;10600.0;83.0
2526;Totaal mannen en vrouwen;3;5;Totaal alle generaties;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;14750.0;2300.0;5500.0;10500.0;65.0;400.0;900.0;3300.0;21.0;1.0;2700.0;6400.0;13800.0;86.0
2527;Totaal mannen en vrouwen;3;5;Totaal alle generaties;Niet gehuwd;Ooit gescheiden;2005;1500.0;2200.0;5900.0;10200.0;61.0;300.0;800.0;3000.0;18.0;1.0;2500.0;6700.0;13200.0;79.0
2528;Totaal mannen en vrouwen;3;5;Totaal alle generaties;Niet gehuwd;Nooit gescheiden;2005;13250.0;2300.0;5500.0;10500.0;65.0;400.0;900.0;3400.0;21.0;1.0;2700.0;6400.0;13900.0;86.0
2529;Totaal mannen en vrouwen;3;5;Totaal alle generaties;Ongehuwd;Totaal ooit of nooit gescheiden;2005;13250.0;2300.0;5500.0;10500.0;65.0;400.0;900.0;3400.0;21.0;1.0;2700.0;6400.0;13900.0;86.0
2530;Totaal mannen en vrouwen;3;5;Totaal alle generaties;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
2531;Totaal mannen en vrouwen;3;5;Totaal alle generaties;Ongehuwd;Nooit gescheiden;2005;13200.0;2300.0;5500.0;10500.0;65.0;400.0;900.0;3400.0;21.0;1.0;2700.0;6400.0;13900.0;86.0
2532;Totaal mannen en vrouwen;3;5;Totaal alle generaties;Gescheiden;Totaal ooit of nooit gescheiden;2005;1450.0;2200.0;5900.0;10200.0;61.0;300.0;800.0;2900.0;17.0;1.0;2500.0;6700.0;13100.0;78.0
2533;Totaal mannen en vrouwen;3;5;Totaal alle generaties;Gescheiden;Ooit gescheiden;2005;1400.0;2200.0;5900.0;10200.0;61.0;300.0;800.0;2900.0;17.0;1.0;2500.0;6700.0;13100.0;78.0
2534;Totaal mannen en vrouwen;3;5;Totaal alle generaties;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
2535;Totaal mannen en vrouwen;3;5;Totaal alle generaties;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;;;;;;;;;;;;;
2536;Totaal mannen en vrouwen;3;5;Totaal alle generaties;Verweduwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2537;Totaal mannen en vrouwen;3;5;Totaal alle generaties;Verweduwd;Nooit gescheiden;2005;0.0;;;;;;;;;;;;;
2538;Totaal mannen en vrouwen;3;5;Eerste generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;21650.0;1700.0;4300.0;8700.0;66.0;300.0;700.0;2700.0;20.0;3.0;2000.0;5000.0;11400.0;86.0
2539;Totaal mannen en vrouwen;3;5;Eerste generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;1550.0;2000.0;5300.0;9500.0;59.0;300.0;800.0;2400.0;15.0;3.0;2300.0;6100.0;11900.0;74.0
2540;Totaal mannen en vrouwen;3;5;Eerste generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;20100.0;1700.0;4200.0;8600.0;66.0;300.0;700.0;2700.0;21.0;3.0;2000.0;4900.0;11300.0;87.0
2541;Totaal mannen en vrouwen;3;5;Eerste generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;13100.0;1400.0;3600.0;7600.0;66.0;300.0;600.0;2500.0;21.0;5.0;1700.0;4200.0;10100.0;87.0
2542;Totaal mannen en vrouwen;3;5;Eerste generatie allochtonen;Gehuwd;Ooit gescheiden;2005;500.0;1800.0;4800.0;8400.0;54.0;400.0;1000.0;2800.0;18.0;6.0;2200.0;5800.0;11200.0;72.0
2543;Totaal mannen en vrouwen;3;5;Eerste generatie allochtonen;Gehuwd;Nooit gescheiden;2005;12600.0;1400.0;3600.0;7600.0;67.0;200.0;600.0;2400.0;21.0;4.0;1600.0;4200.0;10000.0;88.0
2544;Totaal mannen en vrouwen;3;5;Eerste generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;8550.0;2200.0;5400.0;10300.0;65.0;400.0;900.0;3000.0;19.0;1.0;2600.0;6300.0;13300.0;84.0
2545;Totaal mannen en vrouwen;3;5;Eerste generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;1050.0;2100.0;5500.0;10100.0;62.0;300.0;700.0;2200.0;14.0;1.0;2400.0;6200.0;12300.0;76.0
2546;Totaal mannen en vrouwen;3;5;Eerste generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;7500.0;2300.0;5300.0;10400.0;66.0;400.0;900.0;3100.0;20.0;1.0;2700.0;6200.0;13500.0;86.0
2547;Totaal mannen en vrouwen;3;5;Eerste generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;7500.0;2300.0;5300.0;10400.0;66.0;400.0;900.0;3100.0;20.0;1.0;2700.0;6200.0;13500.0;86.0
2548;Totaal mannen en vrouwen;3;5;Eerste generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
2549;Totaal mannen en vrouwen;3;5;Eerste generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;7450.0;2300.0;5300.0;10400.0;66.0;400.0;900.0;3100.0;20.0;1.0;2700.0;6200.0;13500.0;86.0
2550;Totaal mannen en vrouwen;3;5;Eerste generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;1000.0;2100.0;5500.0;10100.0;62.0;200.0;600.0;2100.0;13.0;1.0;2300.0;6100.0;12200.0;75.0
2551;Totaal mannen en vrouwen;3;5;Eerste generatie allochtonen;Gescheiden;Ooit gescheiden;2005;1000.0;2100.0;5500.0;10100.0;62.0;200.0;600.0;2100.0;13.0;1.0;2300.0;6100.0;12200.0;75.0
2552;Totaal mannen en vrouwen;3;5;Eerste generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
2553;Totaal mannen en vrouwen;3;5;Eerste generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;;;;;;;;;;;;;
2554;Totaal mannen en vrouwen;3;5;Eerste generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2555;Totaal mannen en vrouwen;3;5;Eerste generatie allochtonen;Verweduwd;Nooit gescheiden;2005;0.0;;;;;;;;;;;;;
2556;Totaal mannen en vrouwen;3;5;Tweede generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;9500.0;2300.0;5500.0;9900.0;56.0;400.0;1100.0;4100.0;24.0;3.0;2700.0;6600.0;14000.0;80.0
2557;Totaal mannen en vrouwen;3;5;Tweede generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;650.0;2400.0;6300.0;10100.0;56.0;400.0;1200.0;4600.0;25.0;2.0;2800.0;7500.0;14700.0;81.0
2558;Totaal mannen en vrouwen;3;5;Tweede generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;8850.0;2200.0;5500.0;9800.0;56.0;400.0;1100.0;4100.0;24.0;3.0;2600.0;6600.0;13900.0;80.0
2559;Totaal mannen en vrouwen;3;5;Tweede generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;3300.0;2000.0;5000.0;8400.0;44.0;500.0;1300.0;4800.0;25.0;5.0;2500.0;6300.0;13200.0;69.0
2560;Totaal mannen en vrouwen;3;5;Tweede generatie allochtonen;Gehuwd;Ooit gescheiden;2005;200.0;2100.0;5700.0;8900.0;48.0;500.0;1300.0;4100.0;22.0;2.0;2600.0;7000.0;13000.0;70.0
2561;Totaal mannen en vrouwen;3;5;Tweede generatie allochtonen;Gehuwd;Nooit gescheiden;2005;3100.0;2000.0;5000.0;8400.0;44.0;500.0;1300.0;4800.0;25.0;6.0;2500.0;6300.0;13200.0;69.0
2562;Totaal mannen en vrouwen;3;5;Tweede generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;6200.0;2400.0;5800.0;10600.0;64.0;400.0;900.0;3800.0;23.0;2.0;2800.0;6700.0;14400.0;87.0
2563;Totaal mannen en vrouwen;3;5;Tweede generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;450.0;2500.0;6600.0;10700.0;59.0;400.0;1100.0;4800.0;26.0;2.0;2900.0;7700.0;15500.0;85.0
2564;Totaal mannen en vrouwen;3;5;Tweede generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;5750.0;2400.0;5700.0;10600.0;64.0;400.0;900.0;3700.0;22.0;2.0;2800.0;6600.0;14300.0;86.0
2565;Totaal mannen en vrouwen;3;5;Tweede generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;5750.0;2400.0;5700.0;10600.0;64.0;400.0;900.0;3700.0;22.0;2.0;2800.0;6600.0;14300.0;86.0
2566;Totaal mannen en vrouwen;3;5;Tweede generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
2567;Totaal mannen en vrouwen;3;5;Tweede generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;5750.0;2400.0;5700.0;10600.0;64.0;400.0;900.0;3700.0;22.0;2.0;2800.0;6600.0;14300.0;86.0
2568;Totaal mannen en vrouwen;3;5;Tweede generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;400.0;2500.0;6600.0;10700.0;59.0;400.0;1100.0;4700.0;26.0;2.0;2900.0;7700.0;15400.0;85.0
2569;Totaal mannen en vrouwen;3;5;Tweede generatie allochtonen;Gescheiden;Ooit gescheiden;2005;400.0;2500.0;6600.0;10700.0;59.0;400.0;1100.0;4700.0;26.0;2.0;2900.0;7700.0;15400.0;85.0
2570;Totaal mannen en vrouwen;3;5;Tweede generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
2571;Totaal mannen en vrouwen;3;5;Tweede generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;;;;;;;;;;;;;
2572;Totaal mannen en vrouwen;3;5;Tweede generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2573;Totaal mannen en vrouwen;3;5;Tweede generatie allochtonen;Verweduwd;Nooit gescheiden;2005;0.0;;;;;;;;;;;;;
2574;Totaal mannen en vrouwen;3;5;Autochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
2575;Totaal mannen en vrouwen;3;5;Autochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;;;;;;;;;;;;;;
2576;Totaal mannen en vrouwen;3;5;Autochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;;;;;;;;;;;;;;
2577;Totaal mannen en vrouwen;3;5;Autochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
2578;Totaal mannen en vrouwen;3;5;Autochtonen;Gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
2579;Totaal mannen en vrouwen;3;5;Autochtonen;Gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
2580;Totaal mannen en vrouwen;3;5;Autochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
2581;Totaal mannen en vrouwen;3;5;Autochtonen;Niet gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
2582;Totaal mannen en vrouwen;3;5;Autochtonen;Niet gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
2583;Totaal mannen en vrouwen;3;5;Autochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
2584;Totaal mannen en vrouwen;3;5;Autochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
2585;Totaal mannen en vrouwen;3;5;Autochtonen;Ongehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
2586;Totaal mannen en vrouwen;3;5;Autochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
2587;Totaal mannen en vrouwen;3;5;Autochtonen;Gescheiden;Ooit gescheiden;2005;;;;;;;;;;;;;;
2588;Totaal mannen en vrouwen;3;5;Autochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
2589;Totaal mannen en vrouwen;3;5;Autochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
2590;Totaal mannen en vrouwen;3;5;Autochtonen;Verweduwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
2591;Totaal mannen en vrouwen;3;5;Autochtonen;Verweduwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
2592;Totaal mannen en vrouwen;3;6;Totaal alle generaties;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;35350.0;1700.0;4200.0;8600.0;58.0;300.0;800.0;2900.0;19.0;8.0;2000.0;5000.0;11500.0;77.0
2593;Totaal mannen en vrouwen;3;6;Totaal alle generaties;Totaal burgerlijke staat;Ooit gescheiden;2005;3050.0;2000.0;5300.0;9600.0;57.0;300.0;700.0;2500.0;15.0;5.0;2300.0;6000.0;12100.0;72.0
2594;Totaal mannen en vrouwen;3;6;Totaal alle generaties;Totaal burgerlijke staat;Nooit gescheiden;2005;32350.0;1700.0;4100.0;8500.0;58.0;300.0;800.0;2900.0;20.0;9.0;2000.0;4900.0;11400.0;78.0
2595;Totaal mannen en vrouwen;3;6;Totaal alle generaties;Gehuwd;Totaal ooit of nooit gescheiden;2005;23450.0;1500.0;3700.0;7700.0;53.0;300.0;800.0;2700.0;18.0;11.0;1800.0;4500.0;10400.0;71.0
2596;Totaal mannen en vrouwen;3;6;Totaal alle generaties;Gehuwd;Ooit gescheiden;2005;1000.0;1800.0;4700.0;8400.0;49.0;300.0;800.0;3100.0;18.0;8.0;2100.0;5500.0;11500.0;67.0
2597;Totaal mannen en vrouwen;3;6;Totaal alle generaties;Gehuwd;Nooit gescheiden;2005;22450.0;1400.0;3700.0;7700.0;53.0;300.0;800.0;2700.0;18.0;11.0;1700.0;4500.0;10400.0;71.0
2598;Totaal mannen en vrouwen;3;6;Totaal alle generaties;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;11900.0;2200.0;5200.0;10200.0;67.0;300.0;800.0;3200.0;21.0;3.0;2500.0;6000.0;13400.0;88.0
2599;Totaal mannen en vrouwen;3;6;Totaal alle generaties;Niet gehuwd;Ooit gescheiden;2005;2000.0;2200.0;5700.0;10100.0;60.0;300.0;700.0;2200.0;13.0;3.0;2500.0;6400.0;12300.0;73.0
2600;Totaal mannen en vrouwen;3;6;Totaal alle generaties;Niet gehuwd;Nooit gescheiden;2005;9900.0;2200.0;5100.0;10300.0;68.0;300.0;800.0;3400.0;23.0;4.0;2500.0;5900.0;13700.0;91.0
2601;Totaal mannen en vrouwen;3;6;Totaal alle generaties;Ongehuwd;Totaal ooit of nooit gescheiden;2005;9900.0;2100.0;5100.0;10300.0;68.0;300.0;800.0;3400.0;23.0;4.0;2400.0;5900.0;13700.0;91.0
2602;Totaal mannen en vrouwen;3;6;Totaal alle generaties;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
2603;Totaal mannen en vrouwen;3;6;Totaal alle generaties;Ongehuwd;Nooit gescheiden;2005;9850.0;2200.0;5100.0;10300.0;68.0;300.0;800.0;3400.0;23.0;4.0;2500.0;5900.0;13700.0;91.0
2604;Totaal mannen en vrouwen;3;6;Totaal alle generaties;Gescheiden;Totaal ooit of nooit gescheiden;2005;1950.0;2200.0;5700.0;10200.0;60.0;300.0;700.0;2200.0;13.0;3.0;2500.0;6400.0;12400.0;73.0
2605;Totaal mannen en vrouwen;3;6;Totaal alle generaties;Gescheiden;Ooit gescheiden;2005;1950.0;2200.0;5700.0;10200.0;60.0;300.0;700.0;2200.0;13.0;3.0;2500.0;6400.0;12400.0;73.0
2606;Totaal mannen en vrouwen;3;6;Totaal alle generaties;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
2607;Totaal mannen en vrouwen;3;6;Totaal alle generaties;Verweduwd;Totaal ooit of nooit gescheiden;2005;50.0;2100.0;5900.0;10300.0;57.0;200.0;500.0;1400.0;8.0;11.0;2300.0;6400.0;11700.0;65.0
2608;Totaal mannen en vrouwen;3;6;Totaal alle generaties;Verweduwd;Ooit gescheiden;2005;0.0;;;;;;;;;;;;;
2609;Totaal mannen en vrouwen;3;6;Totaal alle generaties;Verweduwd;Nooit gescheiden;2005;50.0;2100.0;5800.0;10200.0;57.0;200.0;500.0;1400.0;8.0;11.0;2300.0;6300.0;11600.0;65.0
2610;Totaal mannen en vrouwen;3;6;Eerste generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;21050.0;1400.0;3500.0;8000.0;61.0;200.0;600.0;2200.0;17.0;9.0;1600.0;4100.0;10200.0;78.0
2611;Totaal mannen en vrouwen;3;6;Eerste generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;1800.0;1800.0;4800.0;9300.0;57.0;200.0;500.0;1900.0;12.0;5.0;2000.0;5300.0;11200.0;69.0
2612;Totaal mannen en vrouwen;3;6;Eerste generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;19300.0;1300.0;3400.0;7900.0;61.0;200.0;600.0;2200.0;17.0;9.0;1500.0;4000.0;10100.0;78.0
2613;Totaal mannen en vrouwen;3;6;Eerste generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;15900.0;1200.0;3200.0;7400.0;58.0;200.0;600.0;1900.0;15.0;11.0;1400.0;3800.0;9300.0;73.0
2614;Totaal mannen en vrouwen;3;6;Eerste generatie allochtonen;Gehuwd;Ooit gescheiden;2005;550.0;1600.0;4100.0;8200.0;49.0;300.0;700.0;2900.0;17.0;9.0;1900.0;4800.0;11100.0;66.0
2615;Totaal mannen en vrouwen;3;6;Eerste generatie allochtonen;Gehuwd;Nooit gescheiden;2005;15350.0;1200.0;3200.0;7400.0;59.0;200.0;600.0;1900.0;15.0;11.0;1400.0;3800.0;9300.0;74.0
2616;Totaal mannen en vrouwen;3;6;Eerste generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;5200.0;1800.0;4500.0;9700.0;69.0;200.0;600.0;2900.0;21.0;3.0;2000.0;5100.0;12600.0;90.0
2617;Totaal mannen en vrouwen;3;6;Eerste generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;1200.0;1900.0;5100.0;9900.0;61.0;200.0;400.0;1500.0;9.0;3.0;2100.0;5500.0;11400.0;70.0
2618;Totaal mannen en vrouwen;3;6;Eerste generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;3950.0;1800.0;4300.0;9700.0;71.0;300.0;700.0;3400.0;25.0;3.0;2100.0;5000.0;13100.0;96.0
2619;Totaal mannen en vrouwen;3;6;Eerste generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;3950.0;1800.0;4300.0;9700.0;72.0;300.0;700.0;3400.0;25.0;3.0;2100.0;5000.0;13100.0;97.0
2620;Totaal mannen en vrouwen;3;6;Eerste generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
2621;Totaal mannen en vrouwen;3;6;Eerste generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;3950.0;1800.0;4300.0;9700.0;72.0;300.0;700.0;3400.0;25.0;3.0;2100.0;5000.0;13100.0;97.0
2622;Totaal mannen en vrouwen;3;6;Eerste generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;1200.0;1900.0;5100.0;9900.0;61.0;200.0;400.0;1500.0;9.0;3.0;2100.0;5500.0;11400.0;70.0
2623;Totaal mannen en vrouwen;3;6;Eerste generatie allochtonen;Gescheiden;Ooit gescheiden;2005;1150.0;1900.0;5100.0;9900.0;61.0;200.0;400.0;1500.0;9.0;3.0;2100.0;5500.0;11400.0;70.0
2624;Totaal mannen en vrouwen;3;6;Eerste generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
2625;Totaal mannen en vrouwen;3;6;Eerste generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;50.0;2000.0;5500.0;10100.0;61.0;0.0;100.0;100.0;1.0;4.0;2000.0;5600.0;10200.0;62.0
2626;Totaal mannen en vrouwen;3;6;Eerste generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;;;;;;;;;;;;;
2627;Totaal mannen en vrouwen;3;6;Eerste generatie allochtonen;Verweduwd;Nooit gescheiden;2005;50.0;1900.0;5300.0;10000.0;61.0;0.0;100.0;100.0;1.0;4.0;1900.0;5400.0;10100.0;62.0
2628;Totaal mannen en vrouwen;3;6;Tweede generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;14300.0;2200.0;5300.0;9400.0;54.0;400.0;1100.0;3900.0;22.0;7.0;2600.0;6400.0;13300.0;76.0
2629;Totaal mannen en vrouwen;3;6;Tweede generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;1250.0;2400.0;6100.0;9900.0;56.0;400.0;1100.0;3300.0;19.0;5.0;2800.0;7200.0;13200.0;75.0
2630;Totaal mannen en vrouwen;3;6;Tweede generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;13050.0;2100.0;5200.0;9300.0;54.0;400.0;1100.0;3900.0;23.0;8.0;2500.0;6300.0;13200.0;77.0
2631;Totaal mannen en vrouwen;3;6;Tweede generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;7550.0;1900.0;4800.0;8300.0;45.0;500.0;1300.0;4300.0;23.0;10.0;2400.0;6100.0;12600.0;68.0
2632;Totaal mannen en vrouwen;3;6;Tweede generatie allochtonen;Gehuwd;Ooit gescheiden;2005;450.0;2100.0;5400.0;8800.0;50.0;300.0;900.0;3400.0;19.0;8.0;2400.0;6300.0;12200.0;69.0
2633;Totaal mannen en vrouwen;3;6;Tweede generatie allochtonen;Gehuwd;Nooit gescheiden;2005;7100.0;1900.0;4800.0;8300.0;45.0;500.0;1300.0;4300.0;23.0;11.0;2400.0;6100.0;12600.0;68.0
2634;Totaal mannen en vrouwen;3;6;Tweede generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;6750.0;2400.0;5700.0;10600.0;65.0;400.0;900.0;3400.0;21.0;4.0;2800.0;6600.0;14000.0;86.0
2635;Totaal mannen en vrouwen;3;6;Tweede generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;800.0;2500.0;6500.0;10500.0;59.0;400.0;1200.0;3300.0;18.0;3.0;2900.0;7700.0;13800.0;77.0
2636;Totaal mannen en vrouwen;3;6;Tweede generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;5950.0;2400.0;5600.0;10600.0;66.0;400.0;900.0;3400.0;21.0;4.0;2800.0;6500.0;14000.0;87.0
2637;Totaal mannen en vrouwen;3;6;Tweede generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;5950.0;2400.0;5600.0;10600.0;66.0;400.0;900.0;3400.0;21.0;4.0;2800.0;6500.0;14000.0;87.0
2638;Totaal mannen en vrouwen;3;6;Tweede generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
2639;Totaal mannen en vrouwen;3;6;Tweede generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;5900.0;2400.0;5600.0;10600.0;66.0;400.0;900.0;3400.0;21.0;4.0;2800.0;6500.0;14000.0;87.0
2640;Totaal mannen en vrouwen;3;6;Tweede generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;800.0;2500.0;6500.0;10600.0;59.0;400.0;1200.0;3200.0;18.0;3.0;2900.0;7700.0;13800.0;77.0
2641;Totaal mannen en vrouwen;3;6;Tweede generatie allochtonen;Gescheiden;Ooit gescheiden;2005;750.0;2500.0;6500.0;10600.0;59.0;400.0;1200.0;3300.0;18.0;3.0;2900.0;7700.0;13900.0;77.0
2642;Totaal mannen en vrouwen;3;6;Tweede generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
2643;Totaal mannen en vrouwen;3;6;Tweede generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;;;;;;;;;;;;;
2644;Totaal mannen en vrouwen;3;6;Tweede generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
