ID;VormenVanJeugdzorg;Wijken;Perioden;TotaalJongerenMetJeugdzorgInNatura_1;k_0Tot4Jaar_2;k_4Tot12Jaar_3;k_12Tot18Jaar_4;k_18Tot23Jaar_5;ThuiswonendKindInEenouderhuishouden_6;ThuiswonendKindBijEenPaar_7;AnderHuishouden_8;TotaalTrajectenInNatura_9;GemeentelijkeToegang_10;Huisarts_11;Jeugdarts_12;GecertificeerdeInstelling_13;MedischSpecialist_14;RechterOfficierVanJustitie_15;GeenVerwijzer_16;VerwijzerOnbekend_17;Gemeentenaam_18;SoortRegio_19;Codering_20;IndelingswijzigingWijken_21
1468;Totaal alle jeugdzorg in natura;Bilthoven Zuid West;2e halfjaar 2021;255.0;20.0;115.0;110.0;15.0;90.0;155.0;10.0;370.0;115.0;145.0;10.0;20.0;10.0;;15.0;20.0;De Bilt                                 ;Wijk     ;WK031008  ;1.0
1469;Totaal alle jeugdzorg in natura;Bilthoven Zuid West;2021;280.0;20.0;125.0;120.0;15.0;105.0;165.0;15.0;440.0;140.0;160.0;15.0;25.0;15.0;;20.0;25.0;De Bilt                                 ;Wijk     ;WK031008  ;1.0
1470;Totaal alle jeugdzorg in natura;De Bilt West;1e halfjaar 2021;105.0;;40.0;55.0;;25.0;80.0;;135.0;35.0;70.0;;;;;10.0;;De Bilt                                 ;Wijk     ;WK031009  ;1.0
1471;Totaal alle jeugdzorg in natura;De Bilt West;2e halfjaar 2021;125.0;;50.0;60.0;10.0;30.0;90.0;;165.0;50.0;90.0;;;;;10.0;;De Bilt                                 ;Wijk     ;WK031009  ;1.0
1472;Totaal alle jeugdzorg in natura;De Bilt West;2021;135.0;;60.0;70.0;10.0;35.0;100.0;;190.0;55.0;95.0;;;;;10.0;;De Bilt                                 ;Wijk     ;WK031009  ;1.0
1473;Totaal alle jeugdzorg in natura;De Bilt Oost;1e halfjaar 2021;80.0;;40.0;35.0;;20.0;60.0;;120.0;40.0;50.0;;;;;;;De Bilt                                 ;Wijk     ;WK031010  ;1.0
1474;Totaal alle jeugdzorg in natura;De Bilt Oost;2e halfjaar 2021;105.0;;50.0;45.0;;25.0;80.0;;150.0;45.0;65.0;;10.0;;;;10.0;De Bilt                                 ;Wijk     ;WK031010  ;1.0
1475;Totaal alle jeugdzorg in natura;De Bilt Oost;2021;110.0;;55.0;45.0;;25.0;85.0;;170.0;60.0;70.0;;10.0;;;;10.0;De Bilt                                 ;Wijk     ;WK031010  ;1.0
1476;Totaal alle jeugdzorg in natura;Bladel;1e halfjaar 2021;410.0;10.0;170.0;195.0;30.0;85.0;300.0;25.0;530.0;190.0;245.0;;25.0;20.0;;10.0;;Bladel                                  ;Gemeente ;GM1728    ;
1477;Totaal alle jeugdzorg in natura;Bladel;2e halfjaar 2021;415.0;10.0;190.0;190.0;25.0;85.0;310.0;20.0;535.0;200.0;240.0;;25.0;20.0;;10.0;;Bladel                                  ;Gemeente ;GM1728    ;
1478;Totaal alle jeugdzorg in natura;Bladel;2021;475.0;15.0;210.0;220.0;30.0;100.0;355.0;25.0;635.0;240.0;285.0;10.0;30.0;25.0;;15.0;;Bladel                                  ;Gemeente ;GM1728    ;
1479;Totaal alle jeugdzorg in natura;Wijk 00 Bladel;1e halfjaar 2021;200.0;;80.0;100.0;20.0;55.0;135.0;10.0;265.0;95.0;125.0;;15.0;;;;;Bladel                                  ;Wijk     ;WK172800  ;1.0
1480;Totaal alle jeugdzorg in natura;Wijk 00 Bladel;2e halfjaar 2021;210.0;;90.0;95.0;15.0;55.0;145.0;10.0;275.0;100.0;125.0;;10.0;;;;;Bladel                                  ;Wijk     ;WK172800  ;1.0
1481;Totaal alle jeugdzorg in natura;Wijk 00 Bladel;2021;230.0;;95.0;110.0;20.0;60.0;160.0;10.0;320.0;120.0;140.0;;15.0;10.0;;;;Bladel                                  ;Wijk     ;WK172800  ;1.0
1482;Totaal alle jeugdzorg in natura;Wijk 01 Netersel;1e halfjaar 2021;15.0;;;;;;15.0;;25.0;;10.0;;;;;;;Bladel                                  ;Wijk     ;WK172801  ;1.0
1483;Totaal alle jeugdzorg in natura;Wijk 01 Netersel;2e halfjaar 2021;15.0;;10.0;;;;15.0;;25.0;;10.0;;;;;;;Bladel                                  ;Wijk     ;WK172801  ;1.0
1484;Totaal alle jeugdzorg in natura;Wijk 01 Netersel;2021;20.0;;10.0;10.0;;;15.0;;25.0;;10.0;;;;;;;Bladel                                  ;Wijk     ;WK172801  ;1.0
1485;Totaal alle jeugdzorg in natura;Wijk 02 Hapert;1e halfjaar 2021;95.0;;45.0;50.0;;20.0;75.0;;125.0;45.0;60.0;;;;;;;Bladel                                  ;Wijk     ;WK172802  ;1.0
1486;Totaal alle jeugdzorg in natura;Wijk 02 Hapert;2e halfjaar 2021;100.0;;50.0;45.0;;20.0;80.0;;125.0;45.0;60.0;;;;;;;Bladel                                  ;Wijk     ;WK172802  ;1.0
1487;Totaal alle jeugdzorg in natura;Wijk 02 Hapert;2021;115.0;;60.0;55.0;;25.0;90.0;;155.0;55.0;75.0;;;;;;;Bladel                                  ;Wijk     ;WK172802  ;1.0
1488;Totaal alle jeugdzorg in natura;Wijk 03 Hoogeloon;1e halfjaar 2021;45.0;;15.0;25.0;;;35.0;;60.0;20.0;25.0;;;;;;;Bladel                                  ;Wijk     ;WK172803  ;1.0
1489;Totaal alle jeugdzorg in natura;Wijk 03 Hoogeloon;2e halfjaar 2021;40.0;;20.0;15.0;;;30.0;;55.0;25.0;20.0;;;;;;;Bladel                                  ;Wijk     ;WK172803  ;1.0
1490;Totaal alle jeugdzorg in natura;Wijk 03 Hoogeloon;2021;50.0;;20.0;25.0;;;40.0;;70.0;25.0;25.0;;;;;;;Bladel                                  ;Wijk     ;WK172803  ;1.0
1491;Totaal alle jeugdzorg in natura;Wijk 04 Casteren;1e halfjaar 2021;25.0;;15.0;10.0;;;25.0;;25.0;10.0;15.0;;;;;;;Bladel                                  ;Wijk     ;WK172804  ;1.0
1492;Totaal alle jeugdzorg in natura;Wijk 04 Casteren;2e halfjaar 2021;25.0;;10.0;10.0;;;25.0;;25.0;10.0;15.0;;;;;;;Bladel                                  ;Wijk     ;WK172804  ;1.0
1493;Totaal alle jeugdzorg in natura;Wijk 04 Casteren;2021;30.0;;15.0;10.0;;;30.0;;35.0;10.0;20.0;;;;;;;Bladel                                  ;Wijk     ;WK172804  ;1.0
1494;Totaal alle jeugdzorg in natura;Blaricum;1e halfjaar 2021;245.0;15.0;125.0;105.0;;45.0;190.0;10.0;335.0;95.0;180.0;;15.0;20.0;;;;Blaricum                                ;Gemeente ;GM0376    ;
1495;Totaal alle jeugdzorg in natura;Blaricum;2e halfjaar 2021;255.0;20.0;135.0;100.0;;45.0;200.0;10.0;330.0;85.0;190.0;10.0;10.0;20.0;;;;Blaricum                                ;Gemeente ;GM0376    ;
1496;Totaal alle jeugdzorg in natura;Blaricum;2021;310.0;20.0;165.0;120.0;;60.0;240.0;10.0;440.0;115.0;245.0;10.0;20.0;25.0;;;;Blaricum                                ;Gemeente ;GM0376    ;
1497;Totaal alle jeugdzorg in natura;Blaricum;1e halfjaar 2021;230.0;15.0;115.0;105.0;;40.0;180.0;10.0;310.0;75.0;175.0;;15.0;20.0;;;;Blaricum                                ;Wijk     ;WK037601  ;1.0
1498;Totaal alle jeugdzorg in natura;Blaricum;2e halfjaar 2021;245.0;20.0;125.0;95.0;;45.0;190.0;10.0;310.0;75.0;185.0;10.0;10.0;20.0;;;;Blaricum                                ;Wijk     ;WK037601  ;1.0
1499;Totaal alle jeugdzorg in natura;Blaricum;2021;295.0;20.0;155.0;120.0;;55.0;230.0;10.0;410.0;95.0;240.0;10.0;20.0;25.0;;;;Blaricum                                ;Wijk     ;WK037601  ;1.0
1500;Totaal alle jeugdzorg in natura;Bloemendaal;1e halfjaar 2021;515.0;15.0;265.0;230.0;10.0;95.0;405.0;15.0;680.0;180.0;360.0;15.0;60.0;15.0;;10.0;;Bloemendaal                             ;Gemeente ;GM0377    ;
1501;Totaal alle jeugdzorg in natura;Bloemendaal;2e halfjaar 2021;510.0;15.0;260.0;225.0;10.0;95.0;400.0;15.0;685.0;190.0;385.0;15.0;50.0;10.0;;;;Bloemendaal                             ;Gemeente ;GM0377    ;
1502;Totaal alle jeugdzorg in natura;Bloemendaal;2021;620.0;20.0;320.0;270.0;10.0;115.0;490.0;15.0;870.0;240.0;480.0;15.0;65.0;20.0;;10.0;;Bloemendaal                             ;Gemeente ;GM0377    ;
1503;Totaal alle jeugdzorg in natura;Wijk 00 Bloemendaal;1e halfjaar 2021;110.0;;60.0;50.0;;20.0;85.0;;135.0;35.0;75.0;;15.0;;;;;Bloemendaal                             ;Wijk     ;WK037700  ;1.0
1504;Totaal alle jeugdzorg in natura;Wijk 00 Bloemendaal;2e halfjaar 2021;115.0;;60.0;50.0;;20.0;90.0;;145.0;45.0;75.0;;10.0;;;;;Bloemendaal                             ;Wijk     ;WK037700  ;1.0
1505;Totaal alle jeugdzorg in natura;Wijk 00 Bloemendaal;2021;140.0;;75.0;60.0;;25.0;110.0;;185.0;55.0;100.0;;15.0;;;;;Bloemendaal                             ;Wijk     ;WK037700  ;1.0
1506;Totaal alle jeugdzorg in natura;Wijk 01 Overveen;1e halfjaar 2021;95.0;;40.0;45.0;;15.0;80.0;;110.0;25.0;70.0;;;;;;;Bloemendaal                             ;Wijk     ;WK037701  ;1.0
1507;Totaal alle jeugdzorg in natura;Wijk 01 Overveen;2e halfjaar 2021;85.0;;40.0;40.0;;10.0;70.0;;100.0;20.0;75.0;;;;;;;Bloemendaal                             ;Wijk     ;WK037701  ;1.0
1508;Totaal alle jeugdzorg in natura;Wijk 01 Overveen;2021;115.0;;55.0;55.0;;20.0;90.0;;135.0;30.0;95.0;;;;;;;Bloemendaal                             ;Wijk     ;WK037701  ;1.0
1509;Totaal alle jeugdzorg in natura;Wijk 02 Aerdenhout;1e halfjaar 2021;90.0;;35.0;50.0;;10.0;75.0;;120.0;25.0;75.0;;;;;;;Bloemendaal                             ;Wijk     ;WK037702  ;1.0
1510;Totaal alle jeugdzorg in natura;Wijk 02 Aerdenhout;2e halfjaar 2021;90.0;;40.0;45.0;;10.0;80.0;;120.0;30.0;75.0;;;;;;;Bloemendaal                             ;Wijk     ;WK037702  ;1.0
1511;Totaal alle jeugdzorg in natura;Wijk 02 Aerdenhout;2021;105.0;;45.0;55.0;;10.0;90.0;;150.0;35.0;90.0;;;;;;;Bloemendaal                             ;Wijk     ;WK037702  ;1.0
1512;Totaal alle jeugdzorg in natura;Wijk 03 Vogelenzang;1e halfjaar 2021;55.0;;35.0;15.0;;20.0;35.0;;80.0;30.0;25.0;;15.0;;;;;Bloemendaal                             ;Wijk     ;WK037703  ;1.0
1513;Totaal alle jeugdzorg in natura;Wijk 03 Vogelenzang;2e halfjaar 2021;60.0;;40.0;15.0;;20.0;40.0;;95.0;35.0;35.0;;15.0;;;;;Bloemendaal                             ;Wijk     ;WK037703  ;1.0
1514;Totaal alle jeugdzorg in natura;Wijk 03 Vogelenzang;2021;65.0;;45.0;20.0;;25.0;40.0;;110.0;40.0;40.0;;15.0;;;;;Bloemendaal                             ;Wijk     ;WK037703  ;1.0
1515;Totaal alle jeugdzorg in natura;Wijk 04 Bennebroek;1e halfjaar 2021;125.0;;65.0;55.0;;25.0;100.0;;170.0;30.0;105.0;;15.0;;;;;Bloemendaal                             ;Wijk     ;WK037704  ;1.0
1516;Totaal alle jeugdzorg in natura;Wijk 04 Bennebroek;2e halfjaar 2021;125.0;;65.0;60.0;;25.0;95.0;;175.0;40.0;110.0;;10.0;;;;;Bloemendaal                             ;Wijk     ;WK037704  ;1.0
1517;Totaal alle jeugdzorg in natura;Wijk 04 Bennebroek;2021;145.0;;75.0;65.0;;30.0;115.0;;220.0;45.0;135.0;;15.0;;;;;Bloemendaal                             ;Wijk     ;WK037704  ;1.0
1518;Totaal alle jeugdzorg in natura;Bodegraven-Reeuwijk;1e halfjaar 2021;880.0;30.0;455.0;375.0;25.0;185.0;625.0;70.0;1260.0;410.0;470.0;35.0;120.0;95.0;10.0;30.0;;Bodegraven-Reeuwijk                     ;Gemeente ;GM1901    ;
1519;Totaal alle jeugdzorg in natura;Bodegraven-Reeuwijk;2e halfjaar 2021;845.0;40.0;435.0;350.0;20.0;175.0;605.0;65.0;1245.0;415.0;425.0;45.0;120.0;90.0;10.0;35.0;;Bodegraven-Reeuwijk                     ;Gemeente ;GM1901    ;
1520;Totaal alle jeugdzorg in natura;Bodegraven-Reeuwijk;2021;1030.0;45.0;540.0;420.0;25.0;205.0;750.0;75.0;1595.0;520.0;590.0;50.0;145.0;110.0;10.0;45.0;;Bodegraven-Reeuwijk                     ;Gemeente ;GM1901    ;
1521;Totaal alle jeugdzorg in natura;Bodegraven-Noord;1e halfjaar 2021;120.0;10.0;55.0;55.0;;35.0;75.0;;175.0;55.0;65.0;;20.0;;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190101  ;3.0
1522;Totaal alle jeugdzorg in natura;Bodegraven-Noord;2e halfjaar 2021;110.0;10.0;55.0;45.0;;30.0;80.0;;180.0;55.0;55.0;;25.0;;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190101  ;3.0
1523;Totaal alle jeugdzorg in natura;Bodegraven-Noord;2021;140.0;15.0;70.0;55.0;;35.0;100.0;;235.0;70.0;80.0;10.0;30.0;;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190101  ;3.0
1524;Totaal alle jeugdzorg in natura;Bodegraven-Zuid;1e halfjaar 2021;325.0;15.0;180.0;125.0;;60.0;245.0;20.0;455.0;150.0;185.0;10.0;30.0;35.0;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190102  ;3.0
1525;Totaal alle jeugdzorg in natura;Bodegraven-Zuid;2e halfjaar 2021;310.0;15.0;165.0;125.0;;55.0;235.0;20.0;450.0;165.0;165.0;15.0;30.0;30.0;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190102  ;3.0
1526;Totaal alle jeugdzorg in natura;Bodegraven-Zuid;2021;385.0;20.0;205.0;150.0;;65.0;290.0;25.0;585.0;200.0;235.0;15.0;40.0;40.0;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190102  ;3.0
1527;Totaal alle jeugdzorg in natura;Nieuwerbrug aan den Rijn;1e halfjaar 2021;35.0;;15.0;15.0;;10.0;20.0;;55.0;25.0;15.0;;;;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190103  ;3.0
1528;Totaal alle jeugdzorg in natura;Nieuwerbrug aan den Rijn;2e halfjaar 2021;35.0;;15.0;15.0;;;20.0;;55.0;25.0;15.0;;10.0;;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190103  ;3.0
1529;Totaal alle jeugdzorg in natura;Nieuwerbrug aan den Rijn;2021;45.0;;20.0;20.0;;10.0;25.0;;70.0;30.0;20.0;;10.0;;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190103  ;3.0
1530;Totaal alle jeugdzorg in natura;Reeuwijk-Dorp;1e halfjaar 2021;40.0;;25.0;15.0;;;30.0;;45.0;10.0;25.0;;;;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190104  ;3.0
1531;Totaal alle jeugdzorg in natura;Reeuwijk-Dorp;2e halfjaar 2021;35.0;;20.0;15.0;;;30.0;;45.0;15.0;20.0;;;;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190104  ;3.0
1532;Totaal alle jeugdzorg in natura;Reeuwijk-Dorp;2021;45.0;;25.0;20.0;;;40.0;;60.0;15.0;35.0;;;;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190104  ;3.0
1533;Totaal alle jeugdzorg in natura;Reeuwijk-Brug;1e halfjaar 2021;170.0;;95.0;70.0;;45.0;115.0;10.0;230.0;75.0;100.0;10.0;15.0;10.0;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190105  ;3.0
1534;Totaal alle jeugdzorg in natura;Reeuwijk-Brug;2e halfjaar 2021;160.0;;85.0;65.0;;40.0;105.0;10.0;215.0;70.0;85.0;10.0;15.0;10.0;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190105  ;3.0
1535;Totaal alle jeugdzorg in natura;Reeuwijk-Brug;2021;200.0;;110.0;80.0;;50.0;140.0;10.0;290.0;90.0;130.0;15.0;15.0;15.0;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190105  ;3.0
1536;Totaal alle jeugdzorg in natura;Driebruggen;1e halfjaar 2021;55.0;;30.0;25.0;;;35.0;10.0;85.0;25.0;25.0;;15.0;;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190106  ;3.0
1537;Totaal alle jeugdzorg in natura;Driebruggen;2e halfjaar 2021;50.0;;30.0;20.0;;;35.0;10.0;80.0;30.0;20.0;;10.0;;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190106  ;3.0
1538;Totaal alle jeugdzorg in natura;Driebruggen;2021;55.0;;30.0;25.0;;;40.0;10.0;100.0;35.0;25.0;;15.0;;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190106  ;3.0
1539;Totaal alle jeugdzorg in natura;Waarder;1e halfjaar 2021;40.0;;20.0;15.0;;;30.0;;55.0;15.0;20.0;;;;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190107  ;3.0
1540;Totaal alle jeugdzorg in natura;Waarder;2e halfjaar 2021;45.0;;25.0;20.0;;;35.0;;60.0;25.0;15.0;;;;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190107  ;3.0
1541;Totaal alle jeugdzorg in natura;Waarder;2021;45.0;;25.0;20.0;;;35.0;;70.0;25.0;25.0;;;;;;;Bodegraven-Reeuwijk                     ;Wijk     ;WK190107  ;3.0
1542;Totaal alle jeugdzorg in natura;Boekel;1e halfjaar 2021;180.0;10.0;85.0;90.0;;50.0;125.0;;240.0;90.0;75.0;;10.0;;;45.0;;Boekel                                  ;Gemeente ;GM0755    ;
1543;Totaal alle jeugdzorg in natura;Boekel;2e halfjaar 2021;190.0;10.0;95.0;80.0;;45.0;140.0;;250.0;100.0;75.0;;15.0;;;40.0;;Boekel                                  ;Gemeente ;GM0755    ;
1544;Totaal alle jeugdzorg in natura;Boekel;2021;230.0;15.0;115.0;100.0;;60.0;165.0;;325.0;120.0;95.0;;15.0;;;70.0;;Boekel                                  ;Gemeente ;GM0755    ;
1545;Totaal alle jeugdzorg in natura;Wijk 00 Boekel;1e halfjaar 2021;140.0;10.0;65.0;65.0;;40.0;95.0;;185.0;65.0;60.0;;;;;40.0;;Boekel                                  ;Wijk     ;WK075500  ;1.0
1546;Totaal alle jeugdzorg in natura;Wijk 00 Boekel;2e halfjaar 2021;140.0;10.0;70.0;60.0;;35.0;105.0;;185.0;70.0;65.0;;;;;30.0;;Boekel                                  ;Wijk     ;WK075500  ;1.0
1547;Totaal alle jeugdzorg in natura;Wijk 00 Boekel;2021;175.0;15.0;85.0;75.0;;45.0;125.0;;250.0;90.0;80.0;;;;;55.0;;Boekel                                  ;Wijk     ;WK075500  ;1.0
1548;Totaal alle jeugdzorg in natura;Wijk 01 Venhorst;1e halfjaar 2021;30.0;;15.0;15.0;;;20.0;;40.0;20.0;10.0;;;;;10.0;;Boekel                                  ;Wijk     ;WK075501  ;1.0
1549;Totaal alle jeugdzorg in natura;Wijk 01 Venhorst;2e halfjaar 2021;35.0;;20.0;15.0;;10.0;25.0;;40.0;25.0;;;;;;10.0;;Boekel                                  ;Wijk     ;WK075501  ;1.0
1550;Totaal alle jeugdzorg in natura;Wijk 01 Venhorst;2021;40.0;;25.0;15.0;;10.0;30.0;;55.0;25.0;10.0;;;;;15.0;;Boekel                                  ;Wijk     ;WK075501  ;1.0
1551;Totaal alle jeugdzorg in natura;Borger-Odoorn;1e halfjaar 2021;590.0;25.0;285.0;245.0;40.0;130.0;385.0;80.0;860.0;185.0;310.0;20.0;110.0;35.0;;75.0;20.0;Borger-Odoorn                           ;Gemeente ;GM1681    ;
1552;Totaal alle jeugdzorg in natura;Borger-Odoorn;2e halfjaar 2021;590.0;40.0;280.0;230.0;40.0;115.0;405.0;70.0;850.0;170.0;315.0;20.0;120.0;35.0;;65.0;20.0;Borger-Odoorn                           ;Gemeente ;GM1681    ;
1553;Totaal alle jeugdzorg in natura;Borger-Odoorn;2021;675.0;40.0;320.0;270.0;40.0;140.0;455.0;75.0;1030.0;220.0;375.0;25.0;130.0;45.0;;90.0;30.0;Borger-Odoorn                           ;Gemeente ;GM1681    ;
1554;Totaal alle jeugdzorg in natura;Valthe;1e halfjaar 2021;20.0;;10.0;10.0;;;20.0;;25.0;;10.0;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168100  ;3.0
1555;Totaal alle jeugdzorg in natura;Valthe;2e halfjaar 2021;20.0;;10.0;10.0;;;15.0;;20.0;;10.0;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168100  ;3.0
1556;Totaal alle jeugdzorg in natura;Valthe;2021;25.0;;10.0;10.0;;;20.0;;25.0;;15.0;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168100  ;3.0
1557;Totaal alle jeugdzorg in natura;Valthermond;1e halfjaar 2021;90.0;;45.0;35.0;;25.0;60.0;;110.0;30.0;55.0;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168101  ;3.0
1558;Totaal alle jeugdzorg in natura;Valthermond;2e halfjaar 2021;85.0;;40.0;35.0;;20.0;60.0;;105.0;25.0;55.0;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168101  ;3.0
1559;Totaal alle jeugdzorg in natura;Valthermond;2021;100.0;;50.0;40.0;;25.0;65.0;;125.0;35.0;60.0;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168101  ;3.0
1560;Totaal alle jeugdzorg in natura;Westdorp;1e halfjaar 2021;;;;;;;;;;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168102  ;3.0
1561;Totaal alle jeugdzorg in natura;Westdorp;2e halfjaar 2021;;;;;;;;;;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168102  ;3.0
1562;Totaal alle jeugdzorg in natura;Westdorp;2021;;;;;;;;;;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168102  ;3.0
1563;Totaal alle jeugdzorg in natura;Zandberg;1e halfjaar 2021;;;;;;;;;;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168103  ;3.0
1564;Totaal alle jeugdzorg in natura;Zandberg;2e halfjaar 2021;;;;;;;;;;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168103  ;3.0
1565;Totaal alle jeugdzorg in natura;Zandberg;2021;;;;;;;;;;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168103  ;3.0
1566;Totaal alle jeugdzorg in natura;1e Exloërmond;1e halfjaar 2021;;;;;;;;;;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168179  ;3.0
1567;Totaal alle jeugdzorg in natura;1e Exloërmond;2e halfjaar 2021;;;;;;;;;;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168179  ;3.0
1568;Totaal alle jeugdzorg in natura;1e Exloërmond;2021;;;;;;;;;;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168179  ;3.0
1569;Totaal alle jeugdzorg in natura;2e Exloërmond;1e halfjaar 2021;50.0;;30.0;15.0;;10.0;30.0;10.0;85.0;20.0;25.0;;15.0;;;;;Borger-Odoorn                           ;Wijk     ;WK168180  ;3.0
1570;Totaal alle jeugdzorg in natura;2e Exloërmond;2e halfjaar 2021;50.0;;25.0;20.0;;10.0;25.0;10.0;80.0;20.0;25.0;;20.0;;;;;Borger-Odoorn                           ;Wijk     ;WK168180  ;3.0
1571;Totaal alle jeugdzorg in natura;2e Exloërmond;2021;60.0;;30.0;25.0;;15.0;35.0;10.0;95.0;20.0;35.0;;20.0;;;;;Borger-Odoorn                           ;Wijk     ;WK168180  ;3.0
1572;Totaal alle jeugdzorg in natura;2e Valthermond;1e halfjaar 2021;;;;;;;;;;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168181  ;3.0
1573;Totaal alle jeugdzorg in natura;2e Valthermond;2e halfjaar 2021;;;;;;;;;;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168181  ;3.0
1574;Totaal alle jeugdzorg in natura;2e Valthermond;2021;;;;;;;;;;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168181  ;3.0
1575;Totaal alle jeugdzorg in natura;Borger;1e halfjaar 2021;95.0;;35.0;45.0;10.0;30.0;60.0;;125.0;20.0;60.0;;10.0;10.0;;10.0;;Borger-Odoorn                           ;Wijk     ;WK168182  ;3.0
1576;Totaal alle jeugdzorg in natura;Borger;2e halfjaar 2021;105.0;10.0;40.0;45.0;10.0;30.0;70.0;;135.0;25.0;60.0;;10.0;10.0;;10.0;;Borger-Odoorn                           ;Wijk     ;WK168182  ;3.0
1577;Totaal alle jeugdzorg in natura;Borger;2021;110.0;10.0;40.0;45.0;10.0;35.0;70.0;;155.0;30.0;70.0;10.0;10.0;10.0;;15.0;;Borger-Odoorn                           ;Wijk     ;WK168182  ;3.0
1578;Totaal alle jeugdzorg in natura;Bronneger;1e halfjaar 2021;;;;;;;;;;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168183  ;3.0
1579;Totaal alle jeugdzorg in natura;Bronneger;2e halfjaar 2021;;;;;;;;;;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168183  ;3.0
1580;Totaal alle jeugdzorg in natura;Bronneger;2021;;;;;;;;;;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168183  ;3.0
1581;Totaal alle jeugdzorg in natura;Bronnegerveen;1e halfjaar 2021;;;;;;;;;;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168184  ;3.0
1582;Totaal alle jeugdzorg in natura;Bronnegerveen;2e halfjaar 2021;;;;;;;;;;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168184  ;3.0
1583;Totaal alle jeugdzorg in natura;Bronnegerveen;2021;;;;;;;;;;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168184  ;3.0
1584;Totaal alle jeugdzorg in natura;Buinen;1e halfjaar 2021;15.0;;;;;;;;20.0;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168185  ;3.0
1585;Totaal alle jeugdzorg in natura;Buinen;2e halfjaar 2021;15.0;;;;;;10.0;;20.0;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168185  ;3.0
1586;Totaal alle jeugdzorg in natura;Buinen;2021;15.0;;;;;;10.0;;25.0;;;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168185  ;3.0
1587;Totaal alle jeugdzorg in natura;Buinerveen;1e halfjaar 2021;10.0;;;10.0;;;10.0;;15.0;;10.0;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168186  ;3.0
1588;Totaal alle jeugdzorg in natura;Buinerveen;2e halfjaar 2021;10.0;;;;;;10.0;;15.0;;10.0;;;;;;;Borger-Odoorn                           ;Wijk     ;WK168186  ;3.0
