ID;Geslacht;Leeftijd;Onderwijssoort;Vooropleiding;Studierichting;Opleidingsfase;Perioden;Eerstejaarsstudenten_1
1578;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;2008/'09;456
1579;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;2009/'10;571
1580;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;2010/'11;577
1581;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;2011/'12;565
1582;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;2012/'13;537
1583;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;2013/'14;534
1584;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;2014/'15;475
1585;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;2015/'16;0
1586;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;1990/'91;653
1587;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;1991/'92;688
1588;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;1992/'93;563
1589;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;1993/'94;538
1590;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;1994/'95;475
1591;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;1995/'96;385
1592;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;1996/'97;336
1593;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;1997/'98;253
1594;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;1998/'99;237
1595;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;1999/'00;273
1596;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;2000/'01;352
1597;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;2001/'02;273
1598;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;2002/'03;322
1599;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;2003/'04;419
1600;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;2004/'05;448
1601;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;2005/'06;481
1602;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;2006/'07;465
1603;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;2007/'08;456
1604;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;2008/'09;454
1605;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;2009/'10;566
1606;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;2010/'11;574
1607;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;2011/'12;564
1608;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;2012/'13;535
1609;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;2013/'14;532
1610;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;2014/'15;475
1611;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Bachelor- en doctoraalopleidingen;2015/'16;0
1612;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;1990/'91;0
1613;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;1991/'92;0
1614;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;1992/'93;0
1615;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;1993/'94;0
1616;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;1994/'95;0
1617;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;1995/'96;0
1618;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;1996/'97;0
1619;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;1997/'98;0
1620;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;1998/'99;0
1621;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;1999/'00;0
1622;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;2000/'01;0
1623;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;2001/'02;0
1624;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;2002/'03;0
1625;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;2003/'04;0
1626;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;2004/'05;0
1627;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;2005/'06;0
1628;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;2006/'07;0
1629;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;2007/'08;1
1630;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;2008/'09;2
1631;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;2009/'10;5
1632;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;2010/'11;3
1633;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;2011/'12;1
1634;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;2012/'13;2
1635;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;2013/'14;2
1636;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;2014/'15;0
1637;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Master- en vervolgopleidingen;2015/'16;0
1638;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;1990/'91;197
1639;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;1991/'92;231
1640;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;1992/'93;216
1641;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;1993/'94;235
1642;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;1994/'95;234
1643;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;1995/'96;156
1644;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;1996/'97;168
1645;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;1997/'98;170
1646;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;1998/'99;104
1647;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;1999/'00;120
1648;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;2000/'01;123
1649;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;2001/'02;76
1650;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;2002/'03;72
1651;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;2003/'04;112
1652;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;2004/'05;125
1653;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;2005/'06;90
1654;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;2006/'07;111
1655;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;2007/'08;96
1656;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;2008/'09;111
1657;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;2009/'10;135
1658;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;2010/'11;147
1659;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;2011/'12;136
1660;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;2012/'13;153
1661;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;2013/'14;152
1662;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;2014/'15;173
1663;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Totaal opleidingsfase;2015/'16;0
1664;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;1990/'91;197
1665;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;1991/'92;231
1666;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;1992/'93;216
1667;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;1993/'94;235
1668;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;1994/'95;234
1669;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;1995/'96;156
1670;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;1996/'97;168
1671;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;1997/'98;170
1672;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;1998/'99;104
1673;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;1999/'00;120
1674;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;2000/'01;123
1675;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;2001/'02;76
1676;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;2002/'03;72
1677;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;2003/'04;112
1678;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;2004/'05;125
1679;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;2005/'06;90
1680;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;2006/'07;109
1681;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;2007/'08;96
1682;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;2008/'09;109
1683;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;2009/'10;134
1684;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;2010/'11;146
1685;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;2011/'12;135
1686;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;2012/'13;152
1687;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;2013/'14;151
1688;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;2014/'15;173
1689;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Bachelor- en doctoraalopleidingen;2015/'16;0
1690;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;1990/'91;0
1691;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;1991/'92;0
1692;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;1992/'93;0
1693;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;1993/'94;0
1694;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;1994/'95;0
1695;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;1995/'96;0
1696;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;1996/'97;0
1697;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;1997/'98;0
1698;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;1998/'99;0
1699;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;1999/'00;0
1700;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;2000/'01;0
1701;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;2001/'02;0
1702;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;2002/'03;0
1703;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;2003/'04;0
1704;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;2004/'05;0
1705;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;2005/'06;0
1706;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;2006/'07;2
1707;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;2007/'08;0
1708;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;2008/'09;2
1709;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;2009/'10;1
1710;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;2010/'11;1
1711;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;2011/'12;1
1712;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;2012/'13;1
1713;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;2013/'14;1
1714;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;2014/'15;0
1715;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14527 Leraar vo 2e graads aardrijkskunde;Master- en vervolgopleidingen;2015/'16;0
1716;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;1990/'91;497
1717;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;1991/'92;387
1718;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;1992/'93;378
1719;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;1993/'94;349
1720;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;1994/'95;291
1721;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;1995/'96;217
1722;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;1996/'97;220
1723;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;1997/'98;183
1724;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;1998/'99;168
1725;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;1999/'00;233
1726;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;2000/'01;230
1727;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;2001/'02;217
1728;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;2002/'03;230
1729;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;2003/'04;263
1730;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;2004/'05;261
1731;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;2005/'06;224
1732;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;2006/'07;248
1733;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;2007/'08;244
1734;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;2008/'09;258
1735;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;2009/'10;255
1736;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;2010/'11;285
1737;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14530 Leraar vo 2e grds wis- en natuurk.;Totaal opleidingsfase;2011/'12;233
