ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Generatie;Regiokenmerken;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
893;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);1992/'93;;;;;;;;;;
894;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);1993/'94;;;;;;;;;;
895;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);1994/'95;;;;;;;;;;
896;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);1995/'96;;;;;;;;;;
897;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);1996/'97;;;;;;;;;;
898;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);1997/'98;;;;;;;;;;
899;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);1998/'99;;;;;;;;;;
900;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);1999/'00;;;;;;;;;;
901;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);2000/'01;;;;;;;;;;
902;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);2001/'02;;;;;;;;;;
903;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);2002/'03;;;;;;;;;;
904;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);2003/'04;;;;;;;;;;
905;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);2004/'05;;;;;;;;;;
906;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);2005/'06;2183.0;122.0;730.0;455.0;868.0;8.0;;;;
907;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);2006/'07;2391.0;133.0;734.0;562.0;958.0;4.0;;;;
908;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);2007/'08;2537.0;143.0;730.0;545.0;1104.0;15.0;;;;
909;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);2008/'09;2605.0;152.0;741.0;515.0;1184.0;13.0;;;;
910;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);2009/'10;2755.0;179.0;768.0;611.0;1191.0;6.0;;;;
911;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);2010/'11;2776.0;145.0;780.0;653.0;1192.0;6.0;;;;
912;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);2011/'12;2876.0;191.0;780.0;682.0;1220.0;3.0;;;;
913;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);2012/'13;2805.0;171.0;769.0;658.0;1204.0;3.0;;;;
914;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);2013/'14;2710.0;149.0;696.0;634.0;1230.0;1.0;;;;
915;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);2014/'15;2601.0;97.0;697.0;532.0;1275.0;;;;;
916;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);2015/'16;2680.0;101.0;717.0;549.0;1313.0;;;;;
917;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);2016/'17;2902.0;68.0;769.0;588.0;1477.0;;;;;
918;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1990/'91;;;;;;;;;;
919;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1991/'92;;;;;;;;;;
920;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1992/'93;;;;;;;;;;
921;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1993/'94;;;;;;;;;;
922;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1994/'95;;;;;;;;;;
923;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1995/'96;;;;;;;;;;
924;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1996/'97;;;;;;;;;;
925;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1997/'98;;;;;;;;;;
926;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1998/'99;;;;;;;;;;
927;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1999/'00;;;;;;;;;;
928;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2000/'01;;;;;;;;;;
929;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2001/'02;;;;;;;;;;
930;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2002/'03;;;;;;;;;;
931;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;;;;;;;;
932;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;;;;;;;;
933;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2005/'06;15742.0;883.0;4667.0;3420.0;6645.0;127.0;;;;
934;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;16996.0;932.0;5020.0;3676.0;7213.0;155.0;;;;
935;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;18025.0;970.0;5292.0;4042.0;7582.0;139.0;;;;
936;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;18635.0;916.0;5264.0;4446.0;7878.0;131.0;;;;
937;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;19413.0;940.0;5299.0;4786.0;8301.0;87.0;;;;
938;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;20512.0;968.0;5485.0;5071.0;8910.0;78.0;;;;
939;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;19873.0;983.0;5154.0;4850.0;8853.0;33.0;;;;
940;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;20210.0;969.0;5071.0;5033.0;9114.0;23.0;;;;
941;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;21049.0;943.0;5100.0;5211.0;9788.0;7.0;;;;
942;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;22930.0;909.0;5145.0;5608.0;11266.0;2.0;;;;
943;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;23643.0;865.0;5188.0;5768.0;11822.0;;;;;
944;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;24655.0;865.0;5139.0;5777.0;12871.0;3.0;;;;
945;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1990/'91;;;;;;;;;;
946;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1991/'92;;;;;;;;;;
947;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1992/'93;;;;;;;;;;
948;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1993/'94;;;;;;;;;;
949;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1994/'95;;;;;;;;;;
950;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1995/'96;;;;;;;;;;
951;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1996/'97;;;;;;;;;;
952;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1997/'98;;;;;;;;;;
953;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1998/'99;;;;;;;;;;
954;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1999/'00;;;;;;;;;;
955;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2000/'01;;;;;;;;;;
956;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2001/'02;;;;;;;;;;
957;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2002/'03;;;;;;;;;;
958;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2003/'04;;;;;;;;;;
959;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2004/'05;;;;;;;;;;
960;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2005/'06;32662.0;1639.0;9270.0;7626.0;13773.0;354.0;;;;
961;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2006/'07;34505.0;1793.0;9714.0;8101.0;14561.0;336.0;;;;
962;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2007/'08;36471.0;1813.0;10350.0;8567.0;15437.0;304.0;;;;
963;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2008/'09;37452.0;1668.0;10696.0;9025.0;15784.0;279.0;;;;
964;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2009/'10;39230.0;1851.0;10783.0;9745.0;16605.0;246.0;;;;
965;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2010/'11;40067.0;1799.0;10816.0;10208.0;17050.0;194.0;;;;
966;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2011/'12;41168.0;1735.0;10562.0;10886.0;17858.0;127.0;;;;
967;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2012/'13;41047.0;1733.0;10091.0;10795.0;18346.0;82.0;;;;
968;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2013/'14;40418.0;1654.0;9672.0;10337.0;18719.0;36.0;;;;
969;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2014/'15;38706.0;1389.0;8990.0;9619.0;18689.0;19.0;;;;
970;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2015/'16;37959.0;1240.0;8220.0;9499.0;18999.0;1.0;;;;
971;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2016/'17;39181.0;1184.0;7992.0;9544.0;20459.0;2.0;;;;
972;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1990/'91;;;;;;;;;;
973;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1991/'92;;;;;;;;;;
974;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1992/'93;;;;;;;;;;
975;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1993/'94;;;;;;;;;;
976;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1994/'95;;;;;;;;;;
977;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1995/'96;;;;;;;;;;
978;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1996/'97;;;;;;;;;;
979;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1997/'98;;;;;;;;;;
980;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1998/'99;;;;;;;;;;
981;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1999/'00;;;;;;;;;;
982;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2000/'01;;;;;;;;;;
983;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2001/'02;;;;;;;;;;
984;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2002/'03;;;;;;;;;;
985;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2003/'04;;;;;;;;;;
986;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2004/'05;;;;;;;;;;
987;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2005/'06;376.0;42.0;132.0;81.0;119.0;2.0;;;;
988;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2006/'07;419.0;32.0;133.0;108.0;144.0;2.0;;;;
989;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2007/'08;316.0;34.0;93.0;72.0;117.0;;;;;
990;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2008/'09;529.0;36.0;172.0;141.0;179.0;1.0;;;;
