ID;Beroep;Geslacht;Nationaliteit;Personen_1
2860;Glasslijper;Totaal mannen en vrouwen;België;9
2861;Glasslijper;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
2862;Glasslijper;Totaal mannen en vrouwen;Frankrijk;0
2863;Glasslijper;Totaal mannen en vrouwen;Italië;1
2864;Glasslijper;Totaal mannen en vrouwen;Zwitserland;0
2865;Glasslijper;Totaal mannen en vrouwen;Oostenrijk;2
2866;Glasslijper;Totaal mannen en vrouwen;Hongarije;1
2867;Glasslijper;Totaal mannen en vrouwen;Rusland;0
2868;Glasslijper;Totaal mannen en vrouwen;Polen;1
2869;Glasslijper;Totaal mannen en vrouwen;Tsjechoslowakije;0
2870;Glasslijper;Totaal mannen en vrouwen;Andere nationaliteit;2
2871;Glasslijper;Totaal mannen en vrouwen;Geen nationaliteit;2
2872;Glasslijper;Totaal mannen en vrouwen;Onbekende nationaliteit;0
2873;Glasslijper;Mannen;Totaal van alle nationaliteiten;616
2874;Glasslijper;Mannen;Nederland;592
2875;Glasslijper;Mannen;Totaal van alle vreemde nationaliteiten;24
2876;Glasslijper;Mannen;Duitschland;6
2877;Glasslijper;Mannen;België;9
2878;Glasslijper;Mannen;Groot Britannië en Noord Ierland;0
2879;Glasslijper;Mannen;Frankrijk;0
2880;Glasslijper;Mannen;Italië;1
2881;Glasslijper;Mannen;Zwitserland;0
2882;Glasslijper;Mannen;Oostenrijk;2
2883;Glasslijper;Mannen;Hongarije;1
2884;Glasslijper;Mannen;Rusland;0
2885;Glasslijper;Mannen;Polen;1
2886;Glasslijper;Mannen;Tsjechoslowakije;0
2887;Glasslijper;Mannen;Andere nationaliteit;2
2888;Glasslijper;Mannen;Geen nationaliteit;2
2889;Glasslijper;Mannen;Onbekende nationaliteit;0
2890;Glasslijper;Vrouwen;Totaal van alle nationaliteiten;0
2891;Glasslijper;Vrouwen;Nederland;0
2892;Glasslijper;Vrouwen;Totaal van alle vreemde nationaliteiten;0
2893;Glasslijper;Vrouwen;Duitschland;0
2894;Glasslijper;Vrouwen;België;0
2895;Glasslijper;Vrouwen;Groot Britannië en Noord Ierland;0
2896;Glasslijper;Vrouwen;Frankrijk;0
2897;Glasslijper;Vrouwen;Italië;0
2898;Glasslijper;Vrouwen;Zwitserland;0
2899;Glasslijper;Vrouwen;Oostenrijk;0
2900;Glasslijper;Vrouwen;Hongarije;0
2901;Glasslijper;Vrouwen;Rusland;0
2902;Glasslijper;Vrouwen;Polen;0
2903;Glasslijper;Vrouwen;Tsjechoslowakije;0
2904;Glasslijper;Vrouwen;Andere nationaliteit;0
2905;Glasslijper;Vrouwen;Geen nationaliteit;0
2906;Glasslijper;Vrouwen;Onbekende nationaliteit;0
2907;Gloei- en radiolampenfabr. (Arbeider);Totaal mannen en vrouwen;Totaal van alle nationaliteiten;3048
2908;Gloei- en radiolampenfabr. (Arbeider);Totaal mannen en vrouwen;Nederland;2961
2909;Gloei- en radiolampenfabr. (Arbeider);Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;87
2910;Gloei- en radiolampenfabr. (Arbeider);Totaal mannen en vrouwen;Duitschland;40
2911;Gloei- en radiolampenfabr. (Arbeider);Totaal mannen en vrouwen;België;25
2912;Gloei- en radiolampenfabr. (Arbeider);Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;2
2913;Gloei- en radiolampenfabr. (Arbeider);Totaal mannen en vrouwen;Frankrijk;0
2914;Gloei- en radiolampenfabr. (Arbeider);Totaal mannen en vrouwen;Italië;2
2915;Gloei- en radiolampenfabr. (Arbeider);Totaal mannen en vrouwen;Zwitserland;0
2916;Gloei- en radiolampenfabr. (Arbeider);Totaal mannen en vrouwen;Oostenrijk;14
2917;Gloei- en radiolampenfabr. (Arbeider);Totaal mannen en vrouwen;Hongarije;0
2918;Gloei- en radiolampenfabr. (Arbeider);Totaal mannen en vrouwen;Rusland;0
2919;Gloei- en radiolampenfabr. (Arbeider);Totaal mannen en vrouwen;Polen;1
2920;Gloei- en radiolampenfabr. (Arbeider);Totaal mannen en vrouwen;Tsjechoslowakije;2
2921;Gloei- en radiolampenfabr. (Arbeider);Totaal mannen en vrouwen;Andere nationaliteit;0
2922;Gloei- en radiolampenfabr. (Arbeider);Totaal mannen en vrouwen;Geen nationaliteit;1
2923;Gloei- en radiolampenfabr. (Arbeider);Totaal mannen en vrouwen;Onbekende nationaliteit;0
2924;Gloei- en radiolampenfabr. (Arbeider);Mannen;Totaal van alle nationaliteiten;1262
2925;Gloei- en radiolampenfabr. (Arbeider);Mannen;Nederland;1235
2926;Gloei- en radiolampenfabr. (Arbeider);Mannen;Totaal van alle vreemde nationaliteiten;27
2927;Gloei- en radiolampenfabr. (Arbeider);Mannen;Duitschland;14
2928;Gloei- en radiolampenfabr. (Arbeider);Mannen;België;9
2929;Gloei- en radiolampenfabr. (Arbeider);Mannen;Groot Britannië en Noord Ierland;1
2930;Gloei- en radiolampenfabr. (Arbeider);Mannen;Frankrijk;0
2931;Gloei- en radiolampenfabr. (Arbeider);Mannen;Italië;0
2932;Gloei- en radiolampenfabr. (Arbeider);Mannen;Zwitserland;0
2933;Gloei- en radiolampenfabr. (Arbeider);Mannen;Oostenrijk;1
2934;Gloei- en radiolampenfabr. (Arbeider);Mannen;Hongarije;0
2935;Gloei- en radiolampenfabr. (Arbeider);Mannen;Rusland;0
2936;Gloei- en radiolampenfabr. (Arbeider);Mannen;Polen;1
2937;Gloei- en radiolampenfabr. (Arbeider);Mannen;Tsjechoslowakije;0
2938;Gloei- en radiolampenfabr. (Arbeider);Mannen;Andere nationaliteit;0
2939;Gloei- en radiolampenfabr. (Arbeider);Mannen;Geen nationaliteit;1
2940;Gloei- en radiolampenfabr. (Arbeider);Mannen;Onbekende nationaliteit;0
2941;Gloei- en radiolampenfabr. (Arbeider);Vrouwen;Totaal van alle nationaliteiten;1786
2942;Gloei- en radiolampenfabr. (Arbeider);Vrouwen;Nederland;1726
2943;Gloei- en radiolampenfabr. (Arbeider);Vrouwen;Totaal van alle vreemde nationaliteiten;60
2944;Gloei- en radiolampenfabr. (Arbeider);Vrouwen;Duitschland;26
2945;Gloei- en radiolampenfabr. (Arbeider);Vrouwen;België;16
2946;Gloei- en radiolampenfabr. (Arbeider);Vrouwen;Groot Britannië en Noord Ierland;1
2947;Gloei- en radiolampenfabr. (Arbeider);Vrouwen;Frankrijk;0
2948;Gloei- en radiolampenfabr. (Arbeider);Vrouwen;Italië;2
2949;Gloei- en radiolampenfabr. (Arbeider);Vrouwen;Zwitserland;0
2950;Gloei- en radiolampenfabr. (Arbeider);Vrouwen;Oostenrijk;13
2951;Gloei- en radiolampenfabr. (Arbeider);Vrouwen;Hongarije;0
2952;Gloei- en radiolampenfabr. (Arbeider);Vrouwen;Rusland;0
2953;Gloei- en radiolampenfabr. (Arbeider);Vrouwen;Polen;0
2954;Gloei- en radiolampenfabr. (Arbeider);Vrouwen;Tsjechoslowakije;2
2955;Gloei- en radiolampenfabr. (Arbeider);Vrouwen;Andere nationaliteit;0
2956;Gloei- en radiolampenfabr. (Arbeider);Vrouwen;Geen nationaliteit;0
2957;Gloei- en radiolampenfabr. (Arbeider);Vrouwen;Onbekende nationaliteit;0
2958;Goud- en zilversmid en reparateur;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;1575
2959;Goud- en zilversmid en reparateur;Totaal mannen en vrouwen;Nederland;1511
2960;Goud- en zilversmid en reparateur;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;64
2961;Goud- en zilversmid en reparateur;Totaal mannen en vrouwen;Duitschland;52
2962;Goud- en zilversmid en reparateur;Totaal mannen en vrouwen;België;6
2963;Goud- en zilversmid en reparateur;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;1
2964;Goud- en zilversmid en reparateur;Totaal mannen en vrouwen;Frankrijk;0
2965;Goud- en zilversmid en reparateur;Totaal mannen en vrouwen;Italië;0
2966;Goud- en zilversmid en reparateur;Totaal mannen en vrouwen;Zwitserland;0
2967;Goud- en zilversmid en reparateur;Totaal mannen en vrouwen;Oostenrijk;1
2968;Goud- en zilversmid en reparateur;Totaal mannen en vrouwen;Hongarije;1
2969;Goud- en zilversmid en reparateur;Totaal mannen en vrouwen;Rusland;0
2970;Goud- en zilversmid en reparateur;Totaal mannen en vrouwen;Polen;2
2971;Goud- en zilversmid en reparateur;Totaal mannen en vrouwen;Tsjechoslowakije;0
2972;Goud- en zilversmid en reparateur;Totaal mannen en vrouwen;Andere nationaliteit;1
2973;Goud- en zilversmid en reparateur;Totaal mannen en vrouwen;Geen nationaliteit;0
2974;Goud- en zilversmid en reparateur;Totaal mannen en vrouwen;Onbekende nationaliteit;0
2975;Goud- en zilversmid en reparateur;Mannen;Totaal van alle nationaliteiten;1492
2976;Goud- en zilversmid en reparateur;Mannen;Nederland;1436
2977;Goud- en zilversmid en reparateur;Mannen;Totaal van alle vreemde nationaliteiten;56
2978;Goud- en zilversmid en reparateur;Mannen;Duitschland;46
2979;Goud- en zilversmid en reparateur;Mannen;België;4
2980;Goud- en zilversmid en reparateur;Mannen;Groot Britannië en Noord Ierland;1
2981;Goud- en zilversmid en reparateur;Mannen;Frankrijk;0
2982;Goud- en zilversmid en reparateur;Mannen;Italië;0
2983;Goud- en zilversmid en reparateur;Mannen;Zwitserland;0
2984;Goud- en zilversmid en reparateur;Mannen;Oostenrijk;1
2985;Goud- en zilversmid en reparateur;Mannen;Hongarije;1
2986;Goud- en zilversmid en reparateur;Mannen;Rusland;0
2987;Goud- en zilversmid en reparateur;Mannen;Polen;2
2988;Goud- en zilversmid en reparateur;Mannen;Tsjechoslowakije;0
2989;Goud- en zilversmid en reparateur;Mannen;Andere nationaliteit;1
2990;Goud- en zilversmid en reparateur;Mannen;Geen nationaliteit;0
2991;Goud- en zilversmid en reparateur;Mannen;Onbekende nationaliteit;0
2992;Goud- en zilversmid en reparateur;Vrouwen;Totaal van alle nationaliteiten;83
2993;Goud- en zilversmid en reparateur;Vrouwen;Nederland;75
2994;Goud- en zilversmid en reparateur;Vrouwen;Totaal van alle vreemde nationaliteiten;8
2995;Goud- en zilversmid en reparateur;Vrouwen;Duitschland;6
2996;Goud- en zilversmid en reparateur;Vrouwen;België;2
2997;Goud- en zilversmid en reparateur;Vrouwen;Groot Britannië en Noord Ierland;0
2998;Goud- en zilversmid en reparateur;Vrouwen;Frankrijk;0
2999;Goud- en zilversmid en reparateur;Vrouwen;Italië;0
3000;Goud- en zilversmid en reparateur;Vrouwen;Zwitserland;0
3001;Goud- en zilversmid en reparateur;Vrouwen;Oostenrijk;0
3002;Goud- en zilversmid en reparateur;Vrouwen;Hongarije;0
3003;Goud- en zilversmid en reparateur;Vrouwen;Rusland;0
3004;Goud- en zilversmid en reparateur;Vrouwen;Polen;0
3005;Goud- en zilversmid en reparateur;Vrouwen;Tsjechoslowakije;0
3006;Goud- en zilversmid en reparateur;Vrouwen;Andere nationaliteit;0
3007;Goud- en zilversmid en reparateur;Vrouwen;Geen nationaliteit;0
3008;Goud- en zilversmid en reparateur;Vrouwen;Onbekende nationaliteit;0
3009;Graveur en (koper)drijver (metaal);Totaal mannen en vrouwen;Totaal van alle nationaliteiten;437
3010;Graveur en (koper)drijver (metaal);Totaal mannen en vrouwen;Nederland;387
3011;Graveur en (koper)drijver (metaal);Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;50
3012;Graveur en (koper)drijver (metaal);Totaal mannen en vrouwen;Duitschland;39
3013;Graveur en (koper)drijver (metaal);Totaal mannen en vrouwen;België;2
3014;Graveur en (koper)drijver (metaal);Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
3015;Graveur en (koper)drijver (metaal);Totaal mannen en vrouwen;Frankrijk;1
3016;Graveur en (koper)drijver (metaal);Totaal mannen en vrouwen;Italië;0
3017;Graveur en (koper)drijver (metaal);Totaal mannen en vrouwen;Zwitserland;0
3018;Graveur en (koper)drijver (metaal);Totaal mannen en vrouwen;Oostenrijk;1
3019;Graveur en (koper)drijver (metaal);Totaal mannen en vrouwen;Hongarije;1
3020;Graveur en (koper)drijver (metaal);Totaal mannen en vrouwen;Rusland;0
3021;Graveur en (koper)drijver (metaal);Totaal mannen en vrouwen;Polen;1
3022;Graveur en (koper)drijver (metaal);Totaal mannen en vrouwen;Tsjechoslowakije;4
3023;Graveur en (koper)drijver (metaal);Totaal mannen en vrouwen;Andere nationaliteit;1
3024;Graveur en (koper)drijver (metaal);Totaal mannen en vrouwen;Geen nationaliteit;0
3025;Graveur en (koper)drijver (metaal);Totaal mannen en vrouwen;Onbekende nationaliteit;0
3026;Graveur en (koper)drijver (metaal);Mannen;Totaal van alle nationaliteiten;437
3027;Graveur en (koper)drijver (metaal);Mannen;Nederland;387
3028;Graveur en (koper)drijver (metaal);Mannen;Totaal van alle vreemde nationaliteiten;50
3029;Graveur en (koper)drijver (metaal);Mannen;Duitschland;39
3030;Graveur en (koper)drijver (metaal);Mannen;België;2
3031;Graveur en (koper)drijver (metaal);Mannen;Groot Britannië en Noord Ierland;0
3032;Graveur en (koper)drijver (metaal);Mannen;Frankrijk;1
3033;Graveur en (koper)drijver (metaal);Mannen;Italië;0
3034;Graveur en (koper)drijver (metaal);Mannen;Zwitserland;0
3035;Graveur en (koper)drijver (metaal);Mannen;Oostenrijk;1
3036;Graveur en (koper)drijver (metaal);Mannen;Hongarije;1
3037;Graveur en (koper)drijver (metaal);Mannen;Rusland;0
3038;Graveur en (koper)drijver (metaal);Mannen;Polen;1
3039;Graveur en (koper)drijver (metaal);Mannen;Tsjechoslowakije;4
3040;Graveur en (koper)drijver (metaal);Mannen;Andere nationaliteit;1
3041;Graveur en (koper)drijver (metaal);Mannen;Geen nationaliteit;0
3042;Graveur en (koper)drijver (metaal);Mannen;Onbekende nationaliteit;0
3043;Graveur en (koper)drijver (metaal);Vrouwen;Totaal van alle nationaliteiten;0
3044;Graveur en (koper)drijver (metaal);Vrouwen;Nederland;0
3045;Graveur en (koper)drijver (metaal);Vrouwen;Totaal van alle vreemde nationaliteiten;0
3046;Graveur en (koper)drijver (metaal);Vrouwen;Duitschland;0
3047;Graveur en (koper)drijver (metaal);Vrouwen;België;0
3048;Graveur en (koper)drijver (metaal);Vrouwen;Groot Britannië en Noord Ierland;0
3049;Graveur en (koper)drijver (metaal);Vrouwen;Frankrijk;0
3050;Graveur en (koper)drijver (metaal);Vrouwen;Italië;0
3051;Graveur en (koper)drijver (metaal);Vrouwen;Zwitserland;0
3052;Graveur en (koper)drijver (metaal);Vrouwen;Oostenrijk;0
3053;Graveur en (koper)drijver (metaal);Vrouwen;Hongarije;0
3054;Graveur en (koper)drijver (metaal);Vrouwen;Rusland;0
3055;Graveur en (koper)drijver (metaal);Vrouwen;Polen;0
3056;Graveur en (koper)drijver (metaal);Vrouwen;Tsjechoslowakije;0
3057;Graveur en (koper)drijver (metaal);Vrouwen;Andere nationaliteit;0
3058;Graveur en (koper)drijver (metaal);Vrouwen;Geen nationaliteit;0
3059;Graveur en (koper)drijver (metaal);Vrouwen;Onbekende nationaliteit;0
3060;Grofbankwerker;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;2518
3061;Grofbankwerker;Totaal mannen en vrouwen;Nederland;2470
3062;Grofbankwerker;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;48
3063;Grofbankwerker;Totaal mannen en vrouwen;Duitschland;39
3064;Grofbankwerker;Totaal mannen en vrouwen;België;3
3065;Grofbankwerker;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
3066;Grofbankwerker;Totaal mannen en vrouwen;Frankrijk;0
3067;Grofbankwerker;Totaal mannen en vrouwen;Italië;0
3068;Grofbankwerker;Totaal mannen en vrouwen;Zwitserland;0
3069;Grofbankwerker;Totaal mannen en vrouwen;Oostenrijk;2
3070;Grofbankwerker;Totaal mannen en vrouwen;Hongarije;0
3071;Grofbankwerker;Totaal mannen en vrouwen;Rusland;0
3072;Grofbankwerker;Totaal mannen en vrouwen;Polen;0
3073;Grofbankwerker;Totaal mannen en vrouwen;Tsjechoslowakije;0
3074;Grofbankwerker;Totaal mannen en vrouwen;Andere nationaliteit;2
3075;Grofbankwerker;Totaal mannen en vrouwen;Geen nationaliteit;2
3076;Grofbankwerker;Totaal mannen en vrouwen;Onbekende nationaliteit;0
3077;Grofbankwerker;Mannen;Totaal van alle nationaliteiten;2518
3078;Grofbankwerker;Mannen;Nederland;2470
3079;Grofbankwerker;Mannen;Totaal van alle vreemde nationaliteiten;48
3080;Grofbankwerker;Mannen;Duitschland;39
3081;Grofbankwerker;Mannen;België;3
3082;Grofbankwerker;Mannen;Groot Britannië en Noord Ierland;0
3083;Grofbankwerker;Mannen;Frankrijk;0
3084;Grofbankwerker;Mannen;Italië;0
3085;Grofbankwerker;Mannen;Zwitserland;0
3086;Grofbankwerker;Mannen;Oostenrijk;2
3087;Grofbankwerker;Mannen;Hongarije;0
3088;Grofbankwerker;Mannen;Rusland;0
3089;Grofbankwerker;Mannen;Polen;0
3090;Grofbankwerker;Mannen;Tsjechoslowakije;0
3091;Grofbankwerker;Mannen;Andere nationaliteit;2
3092;Grofbankwerker;Mannen;Geen nationaliteit;2
3093;Grofbankwerker;Mannen;Onbekende nationaliteit;0
3094;Grofbankwerker;Vrouwen;Totaal van alle nationaliteiten;0
3095;Grofbankwerker;Vrouwen;Nederland;0
3096;Grofbankwerker;Vrouwen;Totaal van alle vreemde nationaliteiten;0
3097;Grofbankwerker;Vrouwen;Duitschland;0
3098;Grofbankwerker;Vrouwen;België;0
3099;Grofbankwerker;Vrouwen;Groot Britannië en Noord Ierland;0
3100;Grofbankwerker;Vrouwen;Frankrijk;0
3101;Grofbankwerker;Vrouwen;Italië;0
3102;Grofbankwerker;Vrouwen;Zwitserland;0
3103;Grofbankwerker;Vrouwen;Oostenrijk;0
3104;Grofbankwerker;Vrouwen;Hongarije;0
3105;Grofbankwerker;Vrouwen;Rusland;0
3106;Grofbankwerker;Vrouwen;Polen;0
3107;Grofbankwerker;Vrouwen;Tsjechoslowakije;0
3108;Grofbankwerker;Vrouwen;Andere nationaliteit;0
3109;Grofbankwerker;Vrouwen;Geen nationaliteit;0
3110;Grofbankwerker;Vrouwen;Onbekende nationaliteit;0
3111;Grondwerker;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;33628
3112;Grondwerker;Totaal mannen en vrouwen;Nederland;33169
3113;Grondwerker;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;459
3114;Grondwerker;Totaal mannen en vrouwen;Duitschland;178
3115;Grondwerker;Totaal mannen en vrouwen;België;197
3116;Grondwerker;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
3117;Grondwerker;Totaal mannen en vrouwen;Frankrijk;1
3118;Grondwerker;Totaal mannen en vrouwen;Italië;5
3119;Grondwerker;Totaal mannen en vrouwen;Zwitserland;0
3120;Grondwerker;Totaal mannen en vrouwen;Oostenrijk;11
3121;Grondwerker;Totaal mannen en vrouwen;Hongarije;3
3122;Grondwerker;Totaal mannen en vrouwen;Rusland;2
3123;Grondwerker;Totaal mannen en vrouwen;Polen;4
3124;Grondwerker;Totaal mannen en vrouwen;Tsjechoslowakije;5
3125;Grondwerker;Totaal mannen en vrouwen;Andere nationaliteit;19
3126;Grondwerker;Totaal mannen en vrouwen;Geen nationaliteit;31
3127;Grondwerker;Totaal mannen en vrouwen;Onbekende nationaliteit;3
3128;Grondwerker;Mannen;Totaal van alle nationaliteiten;33628
3129;Grondwerker;Mannen;Nederland;33169
3130;Grondwerker;Mannen;Totaal van alle vreemde nationaliteiten;459
3131;Grondwerker;Mannen;Duitschland;178
3132;Grondwerker;Mannen;België;197
3133;Grondwerker;Mannen;Groot Britannië en Noord Ierland;0
3134;Grondwerker;Mannen;Frankrijk;1
3135;Grondwerker;Mannen;Italië;5
3136;Grondwerker;Mannen;Zwitserland;0
3137;Grondwerker;Mannen;Oostenrijk;11
3138;Grondwerker;Mannen;Hongarije;3
3139;Grondwerker;Mannen;Rusland;2
3140;Grondwerker;Mannen;Polen;4
3141;Grondwerker;Mannen;Tsjechoslowakije;5
3142;Grondwerker;Mannen;Andere nationaliteit;19
3143;Grondwerker;Mannen;Geen nationaliteit;31
3144;Grondwerker;Mannen;Onbekende nationaliteit;3
3145;Grondwerker;Vrouwen;Totaal van alle nationaliteiten;0
3146;Grondwerker;Vrouwen;Nederland;0
3147;Grondwerker;Vrouwen;Totaal van alle vreemde nationaliteiten;0
3148;Grondwerker;Vrouwen;Duitschland;0
3149;Grondwerker;Vrouwen;België;0
3150;Grondwerker;Vrouwen;Groot Britannië en Noord Ierland;0
3151;Grondwerker;Vrouwen;Frankrijk;0
3152;Grondwerker;Vrouwen;Italië;0
3153;Grondwerker;Vrouwen;Zwitserland;0
3154;Grondwerker;Vrouwen;Oostenrijk;0
3155;Grondwerker;Vrouwen;Hongarije;0
3156;Grondwerker;Vrouwen;Rusland;0
3157;Grondwerker;Vrouwen;Polen;0
3158;Grondwerker;Vrouwen;Tsjechoslowakije;0
3159;Grondwerker;Vrouwen;Andere nationaliteit;0
3160;Grondwerker;Vrouwen;Geen nationaliteit;0
3161;Grondwerker;Vrouwen;Onbekende nationaliteit;0
3162;Handlanger (klasse I);Totaal mannen en vrouwen;Totaal van alle nationaliteiten;2126
3163;Handlanger (klasse I);Totaal mannen en vrouwen;Nederland;2048
3164;Handlanger (klasse I);Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;78
3165;Handlanger (klasse I);Totaal mannen en vrouwen;Duitschland;26
3166;Handlanger (klasse I);Totaal mannen en vrouwen;België;38
3167;Handlanger (klasse I);Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
3168;Handlanger (klasse I);Totaal mannen en vrouwen;Frankrijk;2
3169;Handlanger (klasse I);Totaal mannen en vrouwen;Italië;0
3170;Handlanger (klasse I);Totaal mannen en vrouwen;Zwitserland;0
3171;Handlanger (klasse I);Totaal mannen en vrouwen;Oostenrijk;11
3172;Handlanger (klasse I);Totaal mannen en vrouwen;Hongarije;0
3173;Handlanger (klasse I);Totaal mannen en vrouwen;Rusland;0
3174;Handlanger (klasse I);Totaal mannen en vrouwen;Polen;0
3175;Handlanger (klasse I);Totaal mannen en vrouwen;Tsjechoslowakije;0
3176;Handlanger (klasse I);Totaal mannen en vrouwen;Andere nationaliteit;1
3177;Handlanger (klasse I);Totaal mannen en vrouwen;Geen nationaliteit;0
3178;Handlanger (klasse I);Totaal mannen en vrouwen;Onbekende nationaliteit;0
3179;Handlanger (klasse I);Mannen;Totaal van alle nationaliteiten;1643
3180;Handlanger (klasse I);Mannen;Nederland;1587
3181;Handlanger (klasse I);Mannen;Totaal van alle vreemde nationaliteiten;56
3182;Handlanger (klasse I);Mannen;Duitschland;20
3183;Handlanger (klasse I);Mannen;België;28
3184;Handlanger (klasse I);Mannen;Groot Britannië en Noord Ierland;0
3185;Handlanger (klasse I);Mannen;Frankrijk;2
3186;Handlanger (klasse I);Mannen;Italië;0
3187;Handlanger (klasse I);Mannen;Zwitserland;0
3188;Handlanger (klasse I);Mannen;Oostenrijk;5
3189;Handlanger (klasse I);Mannen;Hongarije;0
3190;Handlanger (klasse I);Mannen;Rusland;0
3191;Handlanger (klasse I);Mannen;Polen;0
3192;Handlanger (klasse I);Mannen;Tsjechoslowakije;0
3193;Handlanger (klasse I);Mannen;Andere nationaliteit;1
3194;Handlanger (klasse I);Mannen;Geen nationaliteit;0
3195;Handlanger (klasse I);Mannen;Onbekende nationaliteit;0
3196;Handlanger (klasse I);Vrouwen;Totaal van alle nationaliteiten;483
3197;Handlanger (klasse I);Vrouwen;Nederland;461
3198;Handlanger (klasse I);Vrouwen;Totaal van alle vreemde nationaliteiten;22
3199;Handlanger (klasse I);Vrouwen;Duitschland;6
