ID;Geslacht;Leeftijd;LandVanVertrekBestemming;Geboorteland;Perioden;Immigratie_1;EmigratieExclusiefAdministratieveC_2;MigratiesaldoExclusiefAdministrati_3
2394;Totaal mannen en vrouwen;Totaal;Chili;Overig land;2018;49.0;40.0;9.0
2395;Totaal mannen en vrouwen;Totaal;Chili;Overig land;2019;78.0;41.0;37.0
2396;Totaal mannen en vrouwen;Totaal;Chili;Overig land;2020;64.0;14.0;50.0
2397;Totaal mannen en vrouwen;Totaal;Chili;Overig land;2021;71.0;11.0;60.0
2398;Totaal mannen en vrouwen;Totaal;Chili;Overig land;2022;101.0;28.0;73.0
2399;Totaal mannen en vrouwen;Totaal;Chili;Overig land;2023;90.0;23.0;67.0
2400;Totaal mannen en vrouwen;Totaal;China;Totaal;2014;5516.0;3266.0;2250.0
2401;Totaal mannen en vrouwen;Totaal;China;Totaal;2015;6104.0;3081.0;3023.0
2402;Totaal mannen en vrouwen;Totaal;China;Totaal;2016;6348.0;3243.0;3105.0
2403;Totaal mannen en vrouwen;Totaal;China;Totaal;2017;7094.0;3399.0;3695.0
2404;Totaal mannen en vrouwen;Totaal;China;Totaal;2018;7367.0;3647.0;3720.0
2405;Totaal mannen en vrouwen;Totaal;China;Totaal;2019;8049.0;3729.0;4320.0
2406;Totaal mannen en vrouwen;Totaal;China;Totaal;2020;4821.0;3834.0;987.0
2407;Totaal mannen en vrouwen;Totaal;China;Totaal;2021;6097.0;2944.0;3153.0
2408;Totaal mannen en vrouwen;Totaal;China;Totaal;2022;6017.0;2376.0;3641.0
2409;Totaal mannen en vrouwen;Totaal;China;Totaal;2023;7763.0;2926.0;4837.0
2410;Totaal mannen en vrouwen;Totaal;China;Land vertrek / bestemming;2014;4567.0;2213.0;2354.0
2411;Totaal mannen en vrouwen;Totaal;China;Land vertrek / bestemming;2015;5087.0;2183.0;2904.0
2412;Totaal mannen en vrouwen;Totaal;China;Land vertrek / bestemming;2016;5188.0;2367.0;2821.0
2413;Totaal mannen en vrouwen;Totaal;China;Land vertrek / bestemming;2017;5900.0;2493.0;3407.0
2414;Totaal mannen en vrouwen;Totaal;China;Land vertrek / bestemming;2018;6258.0;2725.0;3533.0
2415;Totaal mannen en vrouwen;Totaal;China;Land vertrek / bestemming;2019;6796.0;2988.0;3808.0
2416;Totaal mannen en vrouwen;Totaal;China;Land vertrek / bestemming;2020;3861.0;3319.0;542.0
2417;Totaal mannen en vrouwen;Totaal;China;Land vertrek / bestemming;2021;5378.0;2589.0;2789.0
2418;Totaal mannen en vrouwen;Totaal;China;Land vertrek / bestemming;2022;5159.0;2050.0;3109.0
2419;Totaal mannen en vrouwen;Totaal;China;Land vertrek / bestemming;2023;7047.0;2488.0;4559.0
2420;Totaal mannen en vrouwen;Totaal;China;Nederland;2014;509.0;680.0;-171.0
2421;Totaal mannen en vrouwen;Totaal;China;Nederland;2015;465.0;555.0;-90.0
2422;Totaal mannen en vrouwen;Totaal;China;Nederland;2016;509.0;529.0;-20.0
2423;Totaal mannen en vrouwen;Totaal;China;Nederland;2017;514.0;497.0;17.0
2424;Totaal mannen en vrouwen;Totaal;China;Nederland;2018;487.0;505.0;-18.0
2425;Totaal mannen en vrouwen;Totaal;China;Nederland;2019;520.0;413.0;107.0
2426;Totaal mannen en vrouwen;Totaal;China;Nederland;2020;436.0;207.0;229.0
2427;Totaal mannen en vrouwen;Totaal;China;Nederland;2021;272.0;203.0;69.0
2428;Totaal mannen en vrouwen;Totaal;China;Nederland;2022;308.0;173.0;135.0
2429;Totaal mannen en vrouwen;Totaal;China;Nederland;2023;246.0;201.0;45.0
2430;Totaal mannen en vrouwen;Totaal;China;Overig land;2014;440.0;373.0;67.0
2431;Totaal mannen en vrouwen;Totaal;China;Overig land;2015;552.0;343.0;209.0
2432;Totaal mannen en vrouwen;Totaal;China;Overig land;2016;651.0;347.0;304.0
2433;Totaal mannen en vrouwen;Totaal;China;Overig land;2017;680.0;409.0;271.0
2434;Totaal mannen en vrouwen;Totaal;China;Overig land;2018;622.0;417.0;205.0
2435;Totaal mannen en vrouwen;Totaal;China;Overig land;2019;733.0;328.0;405.0
2436;Totaal mannen en vrouwen;Totaal;China;Overig land;2020;524.0;308.0;216.0
2437;Totaal mannen en vrouwen;Totaal;China;Overig land;2021;447.0;152.0;295.0
2438;Totaal mannen en vrouwen;Totaal;China;Overig land;2022;550.0;153.0;397.0
2439;Totaal mannen en vrouwen;Totaal;China;Overig land;2023;470.0;237.0;233.0
2440;Totaal mannen en vrouwen;Totaal;Colombia;Totaal;2014;458.0;319.0;139.0
2441;Totaal mannen en vrouwen;Totaal;Colombia;Totaal;2015;514.0;319.0;195.0
2442;Totaal mannen en vrouwen;Totaal;Colombia;Totaal;2016;606.0;363.0;243.0
2443;Totaal mannen en vrouwen;Totaal;Colombia;Totaal;2017;695.0;357.0;338.0
2444;Totaal mannen en vrouwen;Totaal;Colombia;Totaal;2018;832.0;387.0;445.0
2445;Totaal mannen en vrouwen;Totaal;Colombia;Totaal;2019;1000.0;400.0;600.0
2446;Totaal mannen en vrouwen;Totaal;Colombia;Totaal;2020;733.0;377.0;356.0
2447;Totaal mannen en vrouwen;Totaal;Colombia;Totaal;2021;907.0;290.0;617.0
2448;Totaal mannen en vrouwen;Totaal;Colombia;Totaal;2022;961.0;363.0;598.0
2449;Totaal mannen en vrouwen;Totaal;Colombia;Totaal;2023;1227.0;387.0;840.0
2450;Totaal mannen en vrouwen;Totaal;Colombia;Land vertrek / bestemming;2014;391.0;222.0;169.0
2451;Totaal mannen en vrouwen;Totaal;Colombia;Land vertrek / bestemming;2015;431.0;225.0;206.0
2452;Totaal mannen en vrouwen;Totaal;Colombia;Land vertrek / bestemming;2016;505.0;234.0;271.0
2453;Totaal mannen en vrouwen;Totaal;Colombia;Land vertrek / bestemming;2017;554.0;266.0;288.0
2454;Totaal mannen en vrouwen;Totaal;Colombia;Land vertrek / bestemming;2018;715.0;262.0;453.0
2455;Totaal mannen en vrouwen;Totaal;Colombia;Land vertrek / bestemming;2019;822.0;274.0;548.0
2456;Totaal mannen en vrouwen;Totaal;Colombia;Land vertrek / bestemming;2020;576.0;291.0;285.0
2457;Totaal mannen en vrouwen;Totaal;Colombia;Land vertrek / bestemming;2021;763.0;204.0;559.0
2458;Totaal mannen en vrouwen;Totaal;Colombia;Land vertrek / bestemming;2022;836.0;233.0;603.0
2459;Totaal mannen en vrouwen;Totaal;Colombia;Land vertrek / bestemming;2023;1075.0;266.0;809.0
2460;Totaal mannen en vrouwen;Totaal;Colombia;Nederland;2014;47.0;76.0;-29.0
2461;Totaal mannen en vrouwen;Totaal;Colombia;Nederland;2015;55.0;68.0;-13.0
2462;Totaal mannen en vrouwen;Totaal;Colombia;Nederland;2016;65.0;90.0;-25.0
2463;Totaal mannen en vrouwen;Totaal;Colombia;Nederland;2017;92.0;66.0;26.0
2464;Totaal mannen en vrouwen;Totaal;Colombia;Nederland;2018;68.0;88.0;-20.0
2465;Totaal mannen en vrouwen;Totaal;Colombia;Nederland;2019;105.0;98.0;7.0
2466;Totaal mannen en vrouwen;Totaal;Colombia;Nederland;2020;101.0;62.0;39.0
2467;Totaal mannen en vrouwen;Totaal;Colombia;Nederland;2021;58.0;65.0;-7.0
2468;Totaal mannen en vrouwen;Totaal;Colombia;Nederland;2022;64.0;89.0;-25.0
2469;Totaal mannen en vrouwen;Totaal;Colombia;Nederland;2023;58.0;88.0;-30.0
2470;Totaal mannen en vrouwen;Totaal;Colombia;Overig land;2014;20.0;21.0;-1.0
2471;Totaal mannen en vrouwen;Totaal;Colombia;Overig land;2015;28.0;26.0;2.0
2472;Totaal mannen en vrouwen;Totaal;Colombia;Overig land;2016;36.0;39.0;-3.0
2473;Totaal mannen en vrouwen;Totaal;Colombia;Overig land;2017;49.0;25.0;24.0
2474;Totaal mannen en vrouwen;Totaal;Colombia;Overig land;2018;49.0;37.0;12.0
2475;Totaal mannen en vrouwen;Totaal;Colombia;Overig land;2019;73.0;28.0;45.0
2476;Totaal mannen en vrouwen;Totaal;Colombia;Overig land;2020;56.0;24.0;32.0
2477;Totaal mannen en vrouwen;Totaal;Colombia;Overig land;2021;86.0;21.0;65.0
2478;Totaal mannen en vrouwen;Totaal;Colombia;Overig land;2022;61.0;41.0;20.0
2479;Totaal mannen en vrouwen;Totaal;Colombia;Overig land;2023;94.0;33.0;61.0
2480;Totaal mannen en vrouwen;Totaal;Comoren;Totaal;2014;0.0;0.0;0.0
2481;Totaal mannen en vrouwen;Totaal;Comoren;Totaal;2015;0.0;1.0;-1.0
2482;Totaal mannen en vrouwen;Totaal;Comoren;Totaal;2016;2.0;0.0;2.0
2483;Totaal mannen en vrouwen;Totaal;Comoren;Totaal;2017;0.0;0.0;0.0
2484;Totaal mannen en vrouwen;Totaal;Comoren;Totaal;2018;0.0;5.0;-5.0
2485;Totaal mannen en vrouwen;Totaal;Comoren;Totaal;2019;0.0;0.0;0.0
2486;Totaal mannen en vrouwen;Totaal;Comoren;Totaal;2020;0.0;0.0;0.0
2487;Totaal mannen en vrouwen;Totaal;Comoren;Totaal;2021;0.0;0.0;0.0
2488;Totaal mannen en vrouwen;Totaal;Comoren;Totaal;2022;0.0;0.0;0.0
2489;Totaal mannen en vrouwen;Totaal;Comoren;Totaal;2023;0.0;0.0;0.0
2490;Totaal mannen en vrouwen;Totaal;Comoren;Land vertrek / bestemming;2014;0.0;0.0;0.0
2491;Totaal mannen en vrouwen;Totaal;Comoren;Land vertrek / bestemming;2015;0.0;1.0;-1.0
2492;Totaal mannen en vrouwen;Totaal;Comoren;Land vertrek / bestemming;2016;1.0;0.0;1.0
2493;Totaal mannen en vrouwen;Totaal;Comoren;Land vertrek / bestemming;2017;0.0;0.0;0.0
2494;Totaal mannen en vrouwen;Totaal;Comoren;Land vertrek / bestemming;2018;0.0;1.0;-1.0
2495;Totaal mannen en vrouwen;Totaal;Comoren;Land vertrek / bestemming;2019;0.0;0.0;0.0
2496;Totaal mannen en vrouwen;Totaal;Comoren;Land vertrek / bestemming;2020;0.0;0.0;0.0
2497;Totaal mannen en vrouwen;Totaal;Comoren;Land vertrek / bestemming;2021;0.0;0.0;0.0
2498;Totaal mannen en vrouwen;Totaal;Comoren;Land vertrek / bestemming;2022;0.0;0.0;0.0
2499;Totaal mannen en vrouwen;Totaal;Comoren;Land vertrek / bestemming;2023;0.0;0.0;0.0
2500;Totaal mannen en vrouwen;Totaal;Comoren;Nederland;2014;0.0;0.0;0.0
2501;Totaal mannen en vrouwen;Totaal;Comoren;Nederland;2015;0.0;0.0;0.0
2502;Totaal mannen en vrouwen;Totaal;Comoren;Nederland;2016;0.0;0.0;0.0
2503;Totaal mannen en vrouwen;Totaal;Comoren;Nederland;2017;0.0;0.0;0.0
2504;Totaal mannen en vrouwen;Totaal;Comoren;Nederland;2018;0.0;4.0;-4.0
2505;Totaal mannen en vrouwen;Totaal;Comoren;Nederland;2019;0.0;0.0;0.0
2506;Totaal mannen en vrouwen;Totaal;Comoren;Nederland;2020;0.0;0.0;0.0
2507;Totaal mannen en vrouwen;Totaal;Comoren;Nederland;2021;0.0;0.0;0.0
2508;Totaal mannen en vrouwen;Totaal;Comoren;Nederland;2022;0.0;0.0;0.0
2509;Totaal mannen en vrouwen;Totaal;Comoren;Nederland;2023;0.0;0.0;0.0
2510;Totaal mannen en vrouwen;Totaal;Comoren;Overig land;2014;0.0;0.0;0.0
2511;Totaal mannen en vrouwen;Totaal;Comoren;Overig land;2015;0.0;0.0;0.0
2512;Totaal mannen en vrouwen;Totaal;Comoren;Overig land;2016;1.0;0.0;1.0
2513;Totaal mannen en vrouwen;Totaal;Comoren;Overig land;2017;0.0;0.0;0.0
2514;Totaal mannen en vrouwen;Totaal;Comoren;Overig land;2018;0.0;0.0;0.0
2515;Totaal mannen en vrouwen;Totaal;Comoren;Overig land;2019;0.0;0.0;0.0
2516;Totaal mannen en vrouwen;Totaal;Comoren;Overig land;2020;0.0;0.0;0.0
2517;Totaal mannen en vrouwen;Totaal;Comoren;Overig land;2021;0.0;0.0;0.0
2518;Totaal mannen en vrouwen;Totaal;Comoren;Overig land;2022;0.0;0.0;0.0
2519;Totaal mannen en vrouwen;Totaal;Comoren;Overig land;2023;0.0;0.0;0.0
2520;Totaal mannen en vrouwen;Totaal;Congo;Totaal;2014;41.0;19.0;22.0
2521;Totaal mannen en vrouwen;Totaal;Congo;Totaal;2015;49.0;21.0;28.0
2522;Totaal mannen en vrouwen;Totaal;Congo;Totaal;2016;20.0;12.0;8.0
2523;Totaal mannen en vrouwen;Totaal;Congo;Totaal;2017;22.0;10.0;12.0
2524;Totaal mannen en vrouwen;Totaal;Congo;Totaal;2018;33.0;27.0;6.0
2525;Totaal mannen en vrouwen;Totaal;Congo;Totaal;2019;30.0;11.0;19.0
2526;Totaal mannen en vrouwen;Totaal;Congo;Totaal;2020;20.0;6.0;14.0
2527;Totaal mannen en vrouwen;Totaal;Congo;Totaal;2021;20.0;13.0;7.0
2528;Totaal mannen en vrouwen;Totaal;Congo;Totaal;2022;29.0;13.0;16.0
2529;Totaal mannen en vrouwen;Totaal;Congo;Totaal;2023;42.0;16.0;26.0
2530;Totaal mannen en vrouwen;Totaal;Congo;Land vertrek / bestemming;2014;27.0;2.0;25.0
2531;Totaal mannen en vrouwen;Totaal;Congo;Land vertrek / bestemming;2015;21.0;5.0;16.0
2532;Totaal mannen en vrouwen;Totaal;Congo;Land vertrek / bestemming;2016;9.0;1.0;8.0
2533;Totaal mannen en vrouwen;Totaal;Congo;Land vertrek / bestemming;2017;6.0;1.0;5.0
2534;Totaal mannen en vrouwen;Totaal;Congo;Land vertrek / bestemming;2018;6.0;2.0;4.0
2535;Totaal mannen en vrouwen;Totaal;Congo;Land vertrek / bestemming;2019;14.0;2.0;12.0
2536;Totaal mannen en vrouwen;Totaal;Congo;Land vertrek / bestemming;2020;3.0;0.0;3.0
2537;Totaal mannen en vrouwen;Totaal;Congo;Land vertrek / bestemming;2021;7.0;3.0;4.0
2538;Totaal mannen en vrouwen;Totaal;Congo;Land vertrek / bestemming;2022;9.0;1.0;8.0
2539;Totaal mannen en vrouwen;Totaal;Congo;Land vertrek / bestemming;2023;15.0;1.0;14.0
2540;Totaal mannen en vrouwen;Totaal;Congo;Nederland;2014;6.0;7.0;-1.0
2541;Totaal mannen en vrouwen;Totaal;Congo;Nederland;2015;13.0;8.0;5.0
2542;Totaal mannen en vrouwen;Totaal;Congo;Nederland;2016;5.0;5.0;0.0
2543;Totaal mannen en vrouwen;Totaal;Congo;Nederland;2017;5.0;8.0;-3.0
2544;Totaal mannen en vrouwen;Totaal;Congo;Nederland;2018;7.0;11.0;-4.0
2545;Totaal mannen en vrouwen;Totaal;Congo;Nederland;2019;2.0;1.0;1.0
2546;Totaal mannen en vrouwen;Totaal;Congo;Nederland;2020;7.0;1.0;6.0
2547;Totaal mannen en vrouwen;Totaal;Congo;Nederland;2021;1.0;5.0;-4.0
2548;Totaal mannen en vrouwen;Totaal;Congo;Nederland;2022;4.0;4.0;0.0
2549;Totaal mannen en vrouwen;Totaal;Congo;Nederland;2023;9.0;9.0;0.0
2550;Totaal mannen en vrouwen;Totaal;Congo;Overig land;2014;8.0;10.0;-2.0
2551;Totaal mannen en vrouwen;Totaal;Congo;Overig land;2015;15.0;8.0;7.0
2552;Totaal mannen en vrouwen;Totaal;Congo;Overig land;2016;6.0;6.0;0.0
2553;Totaal mannen en vrouwen;Totaal;Congo;Overig land;2017;11.0;1.0;10.0
2554;Totaal mannen en vrouwen;Totaal;Congo;Overig land;2018;20.0;14.0;6.0
2555;Totaal mannen en vrouwen;Totaal;Congo;Overig land;2019;14.0;8.0;6.0
2556;Totaal mannen en vrouwen;Totaal;Congo;Overig land;2020;10.0;5.0;5.0
2557;Totaal mannen en vrouwen;Totaal;Congo;Overig land;2021;12.0;5.0;7.0
2558;Totaal mannen en vrouwen;Totaal;Congo;Overig land;2022;16.0;8.0;8.0
2559;Totaal mannen en vrouwen;Totaal;Congo;Overig land;2023;18.0;6.0;12.0
2560;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Totaal;2014;59.0;30.0;29.0
2561;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Totaal;2015;65.0;14.0;51.0
2562;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Totaal;2016;88.0;33.0;55.0
2563;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Totaal;2017;51.0;28.0;23.0
2564;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Totaal;2018;77.0;13.0;64.0
2565;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Totaal;2019;32.0;20.0;12.0
2566;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Totaal;2020;48.0;5.0;43.0
2567;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Totaal;2021;40.0;18.0;22.0
2568;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Totaal;2022;41.0;21.0;20.0
2569;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Totaal;2023;52.0;5.0;47.0
2570;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Land vertrek / bestemming;2014;23.0;3.0;20.0
2571;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Land vertrek / bestemming;2015;21.0;0.0;21.0
2572;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Land vertrek / bestemming;2016;38.0;1.0;37.0
2573;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Land vertrek / bestemming;2017;16.0;1.0;15.0
2574;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Land vertrek / bestemming;2018;22.0;0.0;22.0
2575;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Land vertrek / bestemming;2019;7.0;0.0;7.0
2576;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Land vertrek / bestemming;2020;14.0;0.0;14.0
2577;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Land vertrek / bestemming;2021;13.0;1.0;12.0
2578;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Land vertrek / bestemming;2022;20.0;1.0;19.0
2579;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Land vertrek / bestemming;2023;25.0;1.0;24.0
2580;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Nederland;2014;4.0;15.0;-11.0
2581;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Nederland;2015;10.0;6.0;4.0
2582;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Nederland;2016;11.0;18.0;-7.0
2583;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Nederland;2017;5.0;14.0;-9.0
2584;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Nederland;2018;12.0;5.0;7.0
2585;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Nederland;2019;2.0;10.0;-8.0
2586;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Nederland;2020;13.0;2.0;11.0
2587;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Nederland;2021;1.0;12.0;-11.0
2588;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Nederland;2022;6.0;11.0;-5.0
2589;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Nederland;2023;3.0;1.0;2.0
2590;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Overig land;2014;32.0;12.0;20.0
2591;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Overig land;2015;34.0;8.0;26.0
2592;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Overig land;2016;39.0;14.0;25.0
2593;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Overig land;2017;30.0;13.0;17.0
2594;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Overig land;2018;43.0;8.0;35.0
2595;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Overig land;2019;23.0;10.0;13.0
2596;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Overig land;2020;21.0;3.0;18.0
2597;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Overig land;2021;26.0;5.0;21.0
2598;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Overig land;2022;15.0;9.0;6.0
2599;Totaal mannen en vrouwen;Totaal;Congo (Democratische Republiek);Overig land;2023;24.0;3.0;21.0
2600;Totaal mannen en vrouwen;Totaal;Cookeilanden;Totaal;2014;0.0;2.0;-2.0
2601;Totaal mannen en vrouwen;Totaal;Cookeilanden;Totaal;2015;1.0;0.0;1.0
2602;Totaal mannen en vrouwen;Totaal;Cookeilanden;Totaal;2016;0.0;0.0;0.0
2603;Totaal mannen en vrouwen;Totaal;Cookeilanden;Totaal;2017;0.0;1.0;-1.0
2604;Totaal mannen en vrouwen;Totaal;Cookeilanden;Totaal;2018;0.0;1.0;-1.0
2605;Totaal mannen en vrouwen;Totaal;Cookeilanden;Totaal;2019;1.0;1.0;0.0
2606;Totaal mannen en vrouwen;Totaal;Cookeilanden;Totaal;2020;6.0;0.0;6.0
2607;Totaal mannen en vrouwen;Totaal;Cookeilanden;Totaal;2021;1.0;0.0;1.0
2608;Totaal mannen en vrouwen;Totaal;Cookeilanden;Totaal;2022;0.0;0.0;0.0
2609;Totaal mannen en vrouwen;Totaal;Cookeilanden;Totaal;2023;0.0;0.0;0.0
2610;Totaal mannen en vrouwen;Totaal;Cookeilanden;Land vertrek / bestemming;2014;0.0;0.0;0.0
2611;Totaal mannen en vrouwen;Totaal;Cookeilanden;Land vertrek / bestemming;2015;0.0;0.0;0.0
2612;Totaal mannen en vrouwen;Totaal;Cookeilanden;Land vertrek / bestemming;2016;0.0;0.0;0.0
2613;Totaal mannen en vrouwen;Totaal;Cookeilanden;Land vertrek / bestemming;2017;0.0;0.0;0.0
2614;Totaal mannen en vrouwen;Totaal;Cookeilanden;Land vertrek / bestemming;2018;0.0;0.0;0.0
2615;Totaal mannen en vrouwen;Totaal;Cookeilanden;Land vertrek / bestemming;2019;0.0;0.0;0.0
2616;Totaal mannen en vrouwen;Totaal;Cookeilanden;Land vertrek / bestemming;2020;0.0;0.0;0.0
2617;Totaal mannen en vrouwen;Totaal;Cookeilanden;Land vertrek / bestemming;2021;0.0;0.0;0.0
2618;Totaal mannen en vrouwen;Totaal;Cookeilanden;Land vertrek / bestemming;2022;0.0;0.0;0.0
2619;Totaal mannen en vrouwen;Totaal;Cookeilanden;Land vertrek / bestemming;2023;0.0;0.0;0.0
2620;Totaal mannen en vrouwen;Totaal;Cookeilanden;Nederland;2014;0.0;2.0;-2.0
2621;Totaal mannen en vrouwen;Totaal;Cookeilanden;Nederland;2015;1.0;0.0;1.0
2622;Totaal mannen en vrouwen;Totaal;Cookeilanden;Nederland;2016;0.0;0.0;0.0
2623;Totaal mannen en vrouwen;Totaal;Cookeilanden;Nederland;2017;0.0;1.0;-1.0
2624;Totaal mannen en vrouwen;Totaal;Cookeilanden;Nederland;2018;0.0;1.0;-1.0
2625;Totaal mannen en vrouwen;Totaal;Cookeilanden;Nederland;2019;1.0;1.0;0.0
2626;Totaal mannen en vrouwen;Totaal;Cookeilanden;Nederland;2020;6.0;0.0;6.0
2627;Totaal mannen en vrouwen;Totaal;Cookeilanden;Nederland;2021;1.0;0.0;1.0
2628;Totaal mannen en vrouwen;Totaal;Cookeilanden;Nederland;2022;0.0;0.0;0.0
2629;Totaal mannen en vrouwen;Totaal;Cookeilanden;Nederland;2023;0.0;0.0;0.0
2630;Totaal mannen en vrouwen;Totaal;Cookeilanden;Overig land;2014;0.0;0.0;0.0
2631;Totaal mannen en vrouwen;Totaal;Cookeilanden;Overig land;2015;0.0;0.0;0.0
2632;Totaal mannen en vrouwen;Totaal;Cookeilanden;Overig land;2016;0.0;0.0;0.0
2633;Totaal mannen en vrouwen;Totaal;Cookeilanden;Overig land;2017;0.0;0.0;0.0
2634;Totaal mannen en vrouwen;Totaal;Cookeilanden;Overig land;2018;0.0;0.0;0.0
2635;Totaal mannen en vrouwen;Totaal;Cookeilanden;Overig land;2019;0.0;0.0;0.0
2636;Totaal mannen en vrouwen;Totaal;Cookeilanden;Overig land;2020;0.0;0.0;0.0
2637;Totaal mannen en vrouwen;Totaal;Cookeilanden;Overig land;2021;0.0;0.0;0.0
2638;Totaal mannen en vrouwen;Totaal;Cookeilanden;Overig land;2022;0.0;0.0;0.0
2639;Totaal mannen en vrouwen;Totaal;Cookeilanden;Overig land;2023;0.0;0.0;0.0
2640;Totaal mannen en vrouwen;Totaal;Costa Rica;Totaal;2014;123.0;80.0;43.0
2641;Totaal mannen en vrouwen;Totaal;Costa Rica;Totaal;2015;105.0;108.0;-3.0
2642;Totaal mannen en vrouwen;Totaal;Costa Rica;Totaal;2016;134.0;94.0;40.0
2643;Totaal mannen en vrouwen;Totaal;Costa Rica;Totaal;2017;132.0;59.0;73.0
2644;Totaal mannen en vrouwen;Totaal;Costa Rica;Totaal;2018;212.0;111.0;101.0
2645;Totaal mannen en vrouwen;Totaal;Costa Rica;Totaal;2019;194.0;92.0;102.0
2646;Totaal mannen en vrouwen;Totaal;Costa Rica;Totaal;2020;161.0;78.0;83.0
2647;Totaal mannen en vrouwen;Totaal;Costa Rica;Totaal;2021;157.0;112.0;45.0
2648;Totaal mannen en vrouwen;Totaal;Costa Rica;Totaal;2022;224.0;164.0;60.0
2649;Totaal mannen en vrouwen;Totaal;Costa Rica;Totaal;2023;200.0;96.0;104.0
2650;Totaal mannen en vrouwen;Totaal;Costa Rica;Land vertrek / bestemming;2014;67.0;23.0;44.0
2651;Totaal mannen en vrouwen;Totaal;Costa Rica;Land vertrek / bestemming;2015;65.0;40.0;25.0
2652;Totaal mannen en vrouwen;Totaal;Costa Rica;Land vertrek / bestemming;2016;71.0;33.0;38.0
2653;Totaal mannen en vrouwen;Totaal;Costa Rica;Land vertrek / bestemming;2017;66.0;20.0;46.0
2654;Totaal mannen en vrouwen;Totaal;Costa Rica;Land vertrek / bestemming;2018;110.0;41.0;69.0
2655;Totaal mannen en vrouwen;Totaal;Costa Rica;Land vertrek / bestemming;2019;116.0;51.0;65.0
2656;Totaal mannen en vrouwen;Totaal;Costa Rica;Land vertrek / bestemming;2020;83.0;35.0;48.0
2657;Totaal mannen en vrouwen;Totaal;Costa Rica;Land vertrek / bestemming;2021;99.0;36.0;63.0
2658;Totaal mannen en vrouwen;Totaal;Costa Rica;Land vertrek / bestemming;2022;127.0;29.0;98.0
2659;Totaal mannen en vrouwen;Totaal;Costa Rica;Land vertrek / bestemming;2023;97.0;39.0;58.0
2660;Totaal mannen en vrouwen;Totaal;Costa Rica;Nederland;2014;30.0;37.0;-7.0
2661;Totaal mannen en vrouwen;Totaal;Costa Rica;Nederland;2015;30.0;48.0;-18.0
2662;Totaal mannen en vrouwen;Totaal;Costa Rica;Nederland;2016;46.0;48.0;-2.0
2663;Totaal mannen en vrouwen;Totaal;Costa Rica;Nederland;2017;41.0;31.0;10.0
2664;Totaal mannen en vrouwen;Totaal;Costa Rica;Nederland;2018;57.0;57.0;0.0
2665;Totaal mannen en vrouwen;Totaal;Costa Rica;Nederland;2019;47.0;23.0;24.0
