ID;Geslacht;Leeftijd;Herkomstgroepering;InkomstenbronVoorInstrOfNaUitstr;Perioden;AOUitkering_1;WWUitkering_2;Bijstandsuitkering_3;AOUitkering_4;WWUitkering_5;Bijstandsuitkering_6
2289;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Instroom door Immigratie;26 september 2008 tot 25 september 2009;0.1;0.1;0.5;0.0;0.0;0.0
2290;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Instroom door Immigratie;25 september 2009 tot 24 september 2010;0.2;0.1;0.7;0.0;0.0;0.0
2291;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Instroom door Immigratie;24 september 2010 tot 30 september 2011;0.2;0.1;0.7;0.0;0.0;0.0
2292;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Instroom door Immigratie;30 september 2011 tot 28 september 2012;0.2;0.1;0.7;0.0;0.0;0.0
2293;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Instroom door Immigratie;28 september 2012 tot 27 september 2013;0.2;0.2;0.9;0.0;0.0;0.0
2294;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Instroom door Immigratie;27 september 2013 tot 26 september 2014;0.2;0.2;0.9;0.0;0.0;0.0
2295;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Instroom door Immigratie;26 september 2014 tot 25 september 2015;0.2;0.1;0.8;0.0;0.0;0.0
2296;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Uitstroom door emigratie / sterfte;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.1;0.0;0.1
2297;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Uitstroom door emigratie / sterfte;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.1;0.0;0.1
2298;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Uitstroom door emigratie / sterfte;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.1;0.0;0.2
2299;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Uitstroom door emigratie / sterfte;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.1;0.1;0.2
2300;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Uitstroom door emigratie / sterfte;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.1;0.1;0.3
2301;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Uitstroom door emigratie / sterfte;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.1;0.1;0.3
2302;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Uitstroom door emigratie / sterfte;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.2;0.1;0.3
2303;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Uitstroom door emigratie / sterfte;26 september 2008 tot 25 september 2009;0.0;0.0;0.0;0.2;0.1;0.2
2304;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Uitstroom door emigratie / sterfte;25 september 2009 tot 24 september 2010;0.0;0.0;0.0;0.2;0.1;0.3
2305;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Uitstroom door emigratie / sterfte;24 september 2010 tot 30 september 2011;0.0;0.0;0.0;0.2;0.1;0.4
2306;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Uitstroom door emigratie / sterfte;30 september 2011 tot 28 september 2012;0.0;0.0;0.0;0.3;0.2;0.5
2307;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Uitstroom door emigratie / sterfte;28 september 2012 tot 27 september 2013;0.0;0.0;0.0;0.3;0.2;0.5
2308;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Uitstroom door emigratie / sterfte;27 september 2013 tot 26 september 2014;0.0;0.0;0.0;0.3;0.3;0.6
2309;Totaal mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtoon 2e generatie;Uitstroom door emigratie / sterfte;26 september 2014 tot 25 september 2015;0.0;0.0;0.0;0.4;0.3;0.7
2310;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit alle bronnen;28 september 2001 tot 27 september 2002;2.3;2.3;5.2;1.4;1.5;4.7
2311;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit alle bronnen;27 september 2002 tot 26 september 2003;1.9;3.9;6.1;1.6;1.7;3.7
2312;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit alle bronnen;26 september 2003 tot 24 september 2004;1.8;3.9;5.9;1.6;2.7;4.1
2313;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit alle bronnen;24 september 2004 tot 30 september 2005;1.1;3.5;6.4;2.2;4.3;5.2
2314;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit alle bronnen;30 september 2005 tot 29 september 2006;1.1;3.1;5.4;1.9;4.3;7.0
2315;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit alle bronnen;29 september 2006 tot 28 september 2007;2.0;3.1;4.7;1.4;3.4;6.1
2316;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit alle bronnen;28 september 2007 tot 26 september 2008;1.7;2.6;4.3;1.1;3.2;5.7
2317;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit alle bronnen;26 september 2008 tot 25 september 2009;2.0;5.0;5.9;1.1;2.8;3.9
2318;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit alle bronnen;25 september 2009 tot 24 september 2010;1.8;4.3;7.0;0.9;4.8;3.9
2319;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit alle bronnen;24 september 2010 tot 30 september 2011;2.3;4.4;7.0;0.9;4.4;4.7
2320;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit alle bronnen;30 september 2011 tot 28 september 2012;2.2;5.3;6.0;1.0;4.3;5.5
2321;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit alle bronnen;28 september 2012 tot 27 september 2013;2.2;6.6;7.4;1.0;4.8;5.1
2322;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit alle bronnen;27 september 2013 tot 26 september 2014;2.1;5.9;7.1;1.0;6.1;6.2
2323;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit alle bronnen;26 september 2014 tot 25 september 2015;1.7;5.4;7.1;0.8;6.0;6.9
2324;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid totaal;28 september 2001 tot 27 september 2002;1.3;1.6;1.4;0.4;0.6;2.0
2325;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid totaal;27 september 2002 tot 26 september 2003;1.0;2.6;1.7;0.3;0.8;1.4
2326;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid totaal;26 september 2003 tot 24 september 2004;0.8;2.7;1.5;0.3;1.2;1.3
2327;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid totaal;24 september 2004 tot 30 september 2005;0.4;2.3;1.4;0.3;1.9;1.6
2328;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid totaal;30 september 2005 tot 29 september 2006;0.3;1.8;1.0;0.3;2.2;2.4
2329;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid totaal;29 september 2006 tot 28 september 2007;0.5;1.9;1.0;0.2;1.8;2.6
2330;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid totaal;28 september 2007 tot 26 september 2008;0.5;1.9;1.0;0.2;1.7;2.4
2331;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid totaal;26 september 2008 tot 25 september 2009;0.6;4.1;1.7;0.1;1.3;1.5
2332;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid totaal;25 september 2009 tot 24 september 2010;0.6;3.5;1.9;0.1;2.4;1.5
2333;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid totaal;24 september 2010 tot 30 september 2011;0.7;3.5;2.0;0.1;2.3;1.7
2334;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid totaal;30 september 2011 tot 28 september 2012;0.7;4.3;1.6;0.1;2.1;1.7
2335;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid totaal;28 september 2012 tot 27 september 2013;0.7;5.4;1.8;0.1;2.3;1.3
2336;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid totaal;27 september 2013 tot 26 september 2014;0.6;4.6;1.6;0.1;3.1;1.6
2337;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid totaal;26 september 2014 tot 25 september 2015;0.5;4.4;1.4;0.1;3.2;2.1
2338;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als werknemer;28 september 2001 tot 27 september 2002;1.3;1.6;1.4;0.3;0.6;1.8
2339;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als werknemer;27 september 2002 tot 26 september 2003;1.0;2.6;1.6;0.3;0.7;1.3
2340;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als werknemer;26 september 2003 tot 24 september 2004;0.8;2.7;1.3;0.3;1.1;1.2
2341;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als werknemer;24 september 2004 tot 30 september 2005;0.4;2.3;1.2;0.3;1.7;1.5
2342;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als werknemer;30 september 2005 tot 29 september 2006;0.3;1.8;0.9;0.3;2.1;2.2
2343;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als werknemer;29 september 2006 tot 28 september 2007;0.4;1.8;0.9;0.2;1.7;2.4
2344;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als werknemer;28 september 2007 tot 26 september 2008;0.5;1.9;0.9;0.1;1.5;2.3
2345;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als werknemer;26 september 2008 tot 25 september 2009;0.6;4.1;1.6;0.1;1.2;1.4
2346;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als werknemer;25 september 2009 tot 24 september 2010;0.6;3.5;1.7;0.1;2.3;1.4
2347;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als werknemer;24 september 2010 tot 30 september 2011;0.7;3.5;1.8;0.1;2.1;1.6
2348;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als werknemer;30 september 2011 tot 28 september 2012;0.6;4.3;1.4;0.1;1.9;1.5
2349;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als werknemer;28 september 2012 tot 27 september 2013;0.6;5.3;1.6;0.1;2.0;1.1
2350;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als werknemer;27 september 2013 tot 26 september 2014;0.6;4.6;1.3;0.1;2.8;1.4
2351;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als werknemer;26 september 2014 tot 25 september 2015;0.5;4.3;1.2;0.1;2.9;1.9
2352;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als zelfstandige;28 september 2001 tot 27 september 2002;0.0;0.0;0.1;0.0;0.0;0.1
2353;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als zelfstandige;27 september 2002 tot 26 september 2003;0.0;0.1;0.1;0.0;0.1;0.1
2354;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als zelfstandige;26 september 2003 tot 24 september 2004;0.0;0.1;0.1;0.0;0.1;0.1
2355;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als zelfstandige;24 september 2004 tot 30 september 2005;0.0;0.0;0.1;0.0;0.1;0.1
2356;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als zelfstandige;30 september 2005 tot 29 september 2006;0.0;0.1;0.1;0.0;0.2;0.2
2357;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als zelfstandige;29 september 2006 tot 28 september 2007;0.0;0.1;0.1;0.0;0.1;0.2
2358;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als zelfstandige;28 september 2007 tot 26 september 2008;0.0;0.0;0.1;0.0;0.2;0.2
2359;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als zelfstandige;26 september 2008 tot 25 september 2009;0.0;0.1;0.2;0.0;0.1;0.1
2360;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als zelfstandige;25 september 2009 tot 24 september 2010;0.0;0.1;0.2;0.0;0.2;0.1
2361;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als zelfstandige;24 september 2010 tot 30 september 2011;0.0;0.1;0.2;0.0;0.3;0.2
2362;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als zelfstandige;30 september 2011 tot 28 september 2012;0.0;0.1;0.2;0.0;0.3;0.2
2363;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als zelfstandige;28 september 2012 tot 27 september 2013;0.0;0.2;0.3;0.0;0.3;0.2
2364;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als zelfstandige;27 september 2013 tot 26 september 2014;0.0;0.2;0.3;0.0;0.4;0.2
2365;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit arbeid als zelfstandige;26 september 2014 tot 25 september 2015;0.0;0.2;0.3;0.0;0.4;0.2
2366;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit uitkering totaal;28 september 2001 tot 27 september 2002;0.8;0.7;1.0;0.4;0.7;0.5
2367;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit uitkering totaal;27 september 2002 tot 26 september 2003;0.7;1.1;1.0;0.5;0.8;0.5
2368;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit uitkering totaal;26 september 2003 tot 24 september 2004;0.6;1.1;1.0;0.6;1.1;0.4
2369;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit uitkering totaal;24 september 2004 tot 30 september 2005;0.3;1.0;1.4;0.9;1.8;0.5
2370;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit uitkering totaal;30 september 2005 tot 29 september 2006;0.4;1.1;1.3;0.8;1.7;1.0
2371;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit uitkering totaal;29 september 2006 tot 28 september 2007;0.9;1.1;0.9;0.5;1.2;0.7
2372;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit uitkering totaal;28 september 2007 tot 26 september 2008;0.8;0.7;0.8;0.2;1.2;0.6
2373;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit uitkering totaal;26 september 2008 tot 25 september 2009;1.0;0.8;1.0;0.2;1.2;0.5
2374;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit uitkering totaal;25 september 2009 tot 24 september 2010;0.8;0.7;1.4;0.2;1.8;0.5
2375;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit uitkering totaal;24 september 2010 tot 30 september 2011;1.0;0.8;1.3;0.2;1.7;0.6
2376;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit uitkering totaal;30 september 2011 tot 28 september 2012;1.0;0.9;1.3;0.2;1.7;0.6
2377;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit uitkering totaal;28 september 2012 tot 27 september 2013;1.0;1.1;1.6;0.1;1.9;0.5
2378;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit uitkering totaal;27 september 2013 tot 26 september 2014;0.9;1.2;1.6;0.1;2.2;0.5
2379;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit uitkering totaal;26 september 2014 tot 25 september 2015;0.9;1.0;1.4;0.1;2.1;0.6
2380;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit AO-uitkering;28 september 2001 tot 27 september 2002;0.0;0.3;0.4;0.0;0.2;0.3
2381;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit AO-uitkering;27 september 2002 tot 26 september 2003;0.0;0.4;0.4;0.0;0.2;0.2
2382;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit AO-uitkering;26 september 2003 tot 24 september 2004;0.0;0.4;0.4;0.0;0.3;0.2
2383;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit AO-uitkering;24 september 2004 tot 30 september 2005;0.0;0.5;0.4;0.0;0.3;0.2
2384;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit AO-uitkering;30 september 2005 tot 29 september 2006;0.0;0.5;0.2;0.0;0.3;0.7
2385;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit AO-uitkering;29 september 2006 tot 28 september 2007;0.0;0.4;0.2;0.0;0.3;0.3
2386;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit AO-uitkering;28 september 2007 tot 26 september 2008;0.0;0.2;0.2;0.0;0.3;0.4
2387;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit AO-uitkering;26 september 2008 tot 25 september 2009;0.0;0.1;0.2;0.0;0.2;0.3
2388;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit AO-uitkering;25 september 2009 tot 24 september 2010;0.0;0.1;0.2;0.0;0.2;0.3
2389;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit AO-uitkering;24 september 2010 tot 30 september 2011;0.0;0.1;0.2;0.0;0.2;0.3
2390;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit AO-uitkering;30 september 2011 tot 28 september 2012;0.0;0.1;0.2;0.0;0.1;0.3
2391;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit AO-uitkering;28 september 2012 tot 27 september 2013;0.0;0.1;0.2;0.0;0.1;0.3
2392;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit AO-uitkering;27 september 2013 tot 26 september 2014;0.0;0.1;0.2;0.0;0.1;0.3
2393;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit AO-uitkering;26 september 2014 tot 25 september 2015;0.0;0.1;0.2;0.0;0.1;0.3
2394;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit WW-uitkering;28 september 2001 tot 27 september 2002;0.0;0.0;0.3;0.1;0.0;0.1
2395;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit WW-uitkering;27 september 2002 tot 26 september 2003;0.0;0.0;0.3;0.2;0.0;0.1
2396;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit WW-uitkering;26 september 2003 tot 24 september 2004;0.0;0.0;0.4;0.2;0.0;0.1
2397;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit WW-uitkering;24 september 2004 tot 30 september 2005;0.0;0.0;0.8;0.3;0.0;0.1
2398;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit WW-uitkering;30 september 2005 tot 29 september 2006;0.0;0.0;0.8;0.3;0.0;0.1
2399;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit WW-uitkering;29 september 2006 tot 28 september 2007;0.1;0.0;0.5;0.2;0.0;0.1
2400;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit WW-uitkering;28 september 2007 tot 26 september 2008;0.1;0.0;0.4;0.1;0.0;0.1
2401;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit WW-uitkering;26 september 2008 tot 25 september 2009;0.1;0.0;0.5;0.0;0.0;0.1
2402;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit WW-uitkering;25 september 2009 tot 24 september 2010;0.0;0.0;0.8;0.0;0.0;0.1
2403;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit WW-uitkering;24 september 2010 tot 30 september 2011;0.0;0.0;0.8;0.0;0.0;0.1
2404;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit WW-uitkering;30 september 2011 tot 28 september 2012;0.0;0.0;0.8;0.0;0.0;0.1
2405;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit WW-uitkering;28 september 2012 tot 27 september 2013;0.0;0.0;1.0;0.0;0.0;0.1
2406;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit WW-uitkering;27 september 2013 tot 26 september 2014;0.0;0.0;1.0;0.0;0.0;0.1
2407;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit WW-uitkering;26 september 2014 tot 25 september 2015;0.1;0.0;0.8;0.0;0.0;0.2
2408;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit bijstandsuitkering;28 september 2001 tot 27 september 2002;0.1;0.1;0.0;0.2;0.3;0.0
2409;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit bijstandsuitkering;27 september 2002 tot 26 september 2003;0.1;0.1;0.0;0.3;0.3;0.0
2410;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit bijstandsuitkering;26 september 2003 tot 24 september 2004;0.1;0.1;0.0;0.3;0.5;0.0
2411;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit bijstandsuitkering;24 september 2004 tot 30 september 2005;0.1;0.1;0.0;0.3;0.9;0.0
2412;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit bijstandsuitkering;30 september 2005 tot 29 september 2006;0.1;0.2;0.0;0.3;0.9;0.0
2413;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit bijstandsuitkering;29 september 2006 tot 28 september 2007;0.3;0.2;0.0;0.2;0.5;0.0
2414;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit bijstandsuitkering;28 september 2007 tot 26 september 2008;0.2;0.1;0.0;0.1;0.5;0.0
2415;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit bijstandsuitkering;26 september 2008 tot 25 september 2009;0.2;0.2;0.0;0.2;0.5;0.0
2416;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit bijstandsuitkering;25 september 2009 tot 24 september 2010;0.2;0.1;0.0;0.1;0.9;0.0
2417;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit bijstandsuitkering;24 september 2010 tot 30 september 2011;0.2;0.2;0.0;0.1;0.9;0.0
2418;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit bijstandsuitkering;30 september 2011 tot 28 september 2012;0.2;0.2;0.0;0.1;0.9;0.0
2419;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit bijstandsuitkering;28 september 2012 tot 27 september 2013;0.2;0.3;0.0;0.1;1.1;0.0
2420;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit bijstandsuitkering;27 september 2013 tot 26 september 2014;0.2;0.3;0.0;0.1;1.2;0.0
2421;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit bijstandsuitkering;26 september 2014 tot 25 september 2015;0.2;0.3;0.0;0.1;1.0;0.0
2422;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit andere uitkering;28 september 2001 tot 27 september 2002;0.6;0.5;0.4;0.1;0.3;0.2
2423;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit andere uitkering;27 september 2002 tot 26 september 2003;0.6;0.7;0.4;0.1;0.3;0.2
2424;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Inkomsten uit andere uitkering;26 september 2003 tot 24 september 2004;0.5;0.6;0.3;0.1;0.5;0.1
