ID;Geslacht;Onderwijssoort;Herkomstgroepering;Populatie;RegioS;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
925;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Nederland;2004/'05;;;
926;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Vier grootste gemeenten (G4);2003/'04;;;
927;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Vier grootste gemeenten (G4);2004/'05;;;
928;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Amsterdam;2003/'04;;;
929;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Amsterdam;2004/'05;;;
930;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;'s-Gravenhage (gemeente);2003/'04;;;
931;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;'s-Gravenhage (gemeente);2004/'05;;;
932;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Rotterdam;2003/'04;;;
933;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Rotterdam;2004/'05;;;
934;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Utrecht (gemeente);2003/'04;;;
935;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Utrecht (gemeente);2004/'05;;;
936;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;
937;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;
938;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Gemeenten < 100 000 inwoners;2003/'04;;;
939;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Gemeenten < 100 000 inwoners;2004/'05;;;
940;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Niet in te delen (GM);2003/'04;;;
941;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Niet in te delen (GM);2004/'05;;;
942;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Noord-Nederland (LD);2003/'04;;;
943;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Noord-Nederland (LD);2004/'05;;;
944;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Oost-Nederland (LD);2003/'04;;;
945;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Oost-Nederland (LD);2004/'05;;;
946;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;West-Nederland (LD);2003/'04;;;
947;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;West-Nederland (LD);2004/'05;;;
948;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Zuid-Nederland (LD);2003/'04;;;
949;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Zuid-Nederland (LD);2004/'05;;;
950;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Niet in te delen (LD);2003/'04;;;
951;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Marokko;Schoolregio;Niet in te delen (LD);2004/'05;;;
952;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Nederland;2003/'04;;;
953;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Nederland;2004/'05;;;
954;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Vier grootste gemeenten (G4);2003/'04;;;
955;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Vier grootste gemeenten (G4);2004/'05;;;
956;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Amsterdam;2003/'04;;;
957;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Amsterdam;2004/'05;;;
958;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;'s-Gravenhage (gemeente);2003/'04;;;
959;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;'s-Gravenhage (gemeente);2004/'05;;;
960;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Rotterdam;2003/'04;;;
961;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Rotterdam;2004/'05;;;
962;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Utrecht (gemeente);2003/'04;;;
963;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Utrecht (gemeente);2004/'05;;;
964;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;
965;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;
966;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2003/'04;;;
967;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2004/'05;;;
968;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Niet in te delen (GM);2003/'04;;;
969;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Niet in te delen (GM);2004/'05;;;
970;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Noord-Nederland (LD);2003/'04;;;
971;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Noord-Nederland (LD);2004/'05;;;
972;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Oost-Nederland (LD);2003/'04;;;
973;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Oost-Nederland (LD);2004/'05;;;
974;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;West-Nederland (LD);2003/'04;;;
975;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;West-Nederland (LD);2004/'05;;;
976;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Zuid-Nederland (LD);2003/'04;;;
977;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Zuid-Nederland (LD);2004/'05;;;
978;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Niet in te delen (LD);2003/'04;;;
979;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Woonregio;Niet in te delen (LD);2004/'05;;;
980;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Nederland;2003/'04;;;
981;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Nederland;2004/'05;;;
982;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Vier grootste gemeenten (G4);2003/'04;;;
983;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Vier grootste gemeenten (G4);2004/'05;;;
984;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Amsterdam;2003/'04;;;
985;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Amsterdam;2004/'05;;;
986;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;'s-Gravenhage (gemeente);2003/'04;;;
987;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;'s-Gravenhage (gemeente);2004/'05;;;
988;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Rotterdam;2003/'04;;;
989;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Rotterdam;2004/'05;;;
990;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Utrecht (gemeente);2003/'04;;;
991;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Utrecht (gemeente);2004/'05;;;
992;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;
993;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;
994;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Gemeenten < 100 000 inwoners;2003/'04;;;
995;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Gemeenten < 100 000 inwoners;2004/'05;;;
996;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Niet in te delen (GM);2003/'04;;;
997;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Niet in te delen (GM);2004/'05;;;
998;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Noord-Nederland (LD);2003/'04;;;
999;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Noord-Nederland (LD);2004/'05;;;
1000;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Oost-Nederland (LD);2003/'04;;;
1001;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Oost-Nederland (LD);2004/'05;;;
1002;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;West-Nederland (LD);2003/'04;;;
1003;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;West-Nederland (LD);2004/'05;;;
1004;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Zuid-Nederland (LD);2003/'04;;;
1005;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Zuid-Nederland (LD);2004/'05;;;
1006;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Niet in te delen (LD);2003/'04;;;
1007;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Turkije;Schoolregio;Niet in te delen (LD);2004/'05;;;
1008;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Nederland;2003/'04;;;
1009;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Nederland;2004/'05;;;
1010;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Vier grootste gemeenten (G4);2003/'04;;;
1011;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Vier grootste gemeenten (G4);2004/'05;;;
1012;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Amsterdam;2003/'04;;;
1013;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Amsterdam;2004/'05;;;
1014;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;'s-Gravenhage (gemeente);2003/'04;;;
1015;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;'s-Gravenhage (gemeente);2004/'05;;;
1016;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Rotterdam;2003/'04;;;
1017;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Rotterdam;2004/'05;;;
1018;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Utrecht (gemeente);2003/'04;;;
1019;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Utrecht (gemeente);2004/'05;;;
1020;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;
1021;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;
1022;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Gemeenten < 100 000 inwoners;2003/'04;;;
1023;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Gemeenten < 100 000 inwoners;2004/'05;;;
1024;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Niet in te delen (GM);2003/'04;;;
1025;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Niet in te delen (GM);2004/'05;;;
1026;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Noord-Nederland (LD);2003/'04;;;
1027;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Noord-Nederland (LD);2004/'05;;;
1028;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Oost-Nederland (LD);2003/'04;;;
1029;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Oost-Nederland (LD);2004/'05;;;
1030;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;West-Nederland (LD);2003/'04;;;
1031;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;West-Nederland (LD);2004/'05;;;
1032;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Zuid-Nederland (LD);2003/'04;;;
1033;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Zuid-Nederland (LD);2004/'05;;;
1034;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Niet in te delen (LD);2003/'04;;;
1035;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Woonregio;Niet in te delen (LD);2004/'05;;;
1036;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Nederland;2003/'04;;;
1037;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Nederland;2004/'05;;;
1038;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Vier grootste gemeenten (G4);2003/'04;;;
1039;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Vier grootste gemeenten (G4);2004/'05;;;
1040;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Amsterdam;2003/'04;;;
1041;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Amsterdam;2004/'05;;;
1042;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;'s-Gravenhage (gemeente);2003/'04;;;
1043;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;'s-Gravenhage (gemeente);2004/'05;;;
1044;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Rotterdam;2003/'04;;;
1045;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Rotterdam;2004/'05;;;
1046;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Utrecht (gemeente);2003/'04;;;
1047;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Utrecht (gemeente);2004/'05;;;
1048;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;
1049;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;
1050;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Gemeenten < 100 000 inwoners;2003/'04;;;
1051;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Gemeenten < 100 000 inwoners;2004/'05;;;
1052;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Niet in te delen (GM);2003/'04;;;
1053;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Niet in te delen (GM);2004/'05;;;
1054;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Noord-Nederland (LD);2003/'04;;;
1055;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Noord-Nederland (LD);2004/'05;;;
1056;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Oost-Nederland (LD);2003/'04;;;
1057;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Oost-Nederland (LD);2004/'05;;;
1058;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;West-Nederland (LD);2003/'04;;;
1059;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;West-Nederland (LD);2004/'05;;;
1060;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Zuid-Nederland (LD);2003/'04;;;
1061;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Zuid-Nederland (LD);2004/'05;;;
1062;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Niet in te delen (LD);2003/'04;;;
1063;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Suriname;Schoolregio;Niet in te delen (LD);2004/'05;;;
1064;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Nederland;2003/'04;;;
1065;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Nederland;2004/'05;;;
1066;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Vier grootste gemeenten (G4);2003/'04;;;
1067;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Vier grootste gemeenten (G4);2004/'05;;;
1068;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Amsterdam;2003/'04;;;
1069;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Amsterdam;2004/'05;;;
1070;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;'s-Gravenhage (gemeente);2003/'04;;;
1071;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;'s-Gravenhage (gemeente);2004/'05;;;
1072;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Rotterdam;2003/'04;;;
1073;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Rotterdam;2004/'05;;;
1074;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Utrecht (gemeente);2003/'04;;;
1075;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Utrecht (gemeente);2004/'05;;;
1076;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;
1077;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;
1078;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Gemeenten < 100 000 inwoners;2003/'04;;;
1079;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Gemeenten < 100 000 inwoners;2004/'05;;;
1080;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Niet in te delen (GM);2003/'04;;;
1081;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Niet in te delen (GM);2004/'05;;;
1082;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Noord-Nederland (LD);2003/'04;;;
1083;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Noord-Nederland (LD);2004/'05;;;
1084;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Oost-Nederland (LD);2003/'04;;;
1085;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Oost-Nederland (LD);2004/'05;;;
1086;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;West-Nederland (LD);2003/'04;;;
1087;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;West-Nederland (LD);2004/'05;;;
1088;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Zuid-Nederland (LD);2003/'04;;;
1089;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Zuid-Nederland (LD);2004/'05;;;
1090;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Niet in te delen (LD);2003/'04;;;
1091;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Niet in te delen (LD);2004/'05;;;
1092;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Nederland;2003/'04;;;
1093;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Nederland;2004/'05;;;
1094;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Vier grootste gemeenten (G4);2003/'04;;;
1095;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Vier grootste gemeenten (G4);2004/'05;;;
1096;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Amsterdam;2003/'04;;;
1097;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Amsterdam;2004/'05;;;
1098;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;'s-Gravenhage (gemeente);2003/'04;;;
1099;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;'s-Gravenhage (gemeente);2004/'05;;;
1100;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Rotterdam;2003/'04;;;
1101;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Rotterdam;2004/'05;;;
1102;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Utrecht (gemeente);2003/'04;;;
1103;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Utrecht (gemeente);2004/'05;;;
1104;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;
1105;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;
1106;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Gemeenten < 100 000 inwoners;2003/'04;;;
1107;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Gemeenten < 100 000 inwoners;2004/'05;;;
1108;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Niet in te delen (GM);2003/'04;;;
1109;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Niet in te delen (GM);2004/'05;;;
1110;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Noord-Nederland (LD);2003/'04;;;
