ID;Geslacht;RegioS;Perioden;TotaalBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;WerklozeBeroepsbevolking_4;NietBeroepsbevolking_5;BrutoArbeidsparticipatie_6;NettoArbeidsparticipatie_7;GeregistreerdeWerklozen_8;Werkloosheidspercentage_9
1317;Vrouwen;Zuid-Nederland (LD);2005;1172;667;614;52.0;505;56.9;52.4;31.0;7.9
1318;Vrouwen;Zuid-Nederland (LD);2006;1171;681;635;46.0;490;58.1;54.2;28.0;6.7
1319;Vrouwen;Zuid-Nederland (LD);2007;1170;701;660;41.0;470;59.9;56.4;19.0;5.8
1320;Vrouwen;Zuid-Nederland (LD);2008;1170;720;686;34.0;450;61.6;58.7;14.0;4.7
1321;Vrouwen;Zuid-Nederland (LD);2009;1169;728;690;38.0;441;62.3;59.0;19.0;5.3
1322;Vrouwen;Zuid-Nederland (LD);2010;1172;732;687;45.0;440;62.5;58.6;22.0;6.2
1323;Vrouwen;Zuid-Nederland (LD);2011;1167;734;694;40.0;432;62.9;59.5;17.0;5.5
1324;Vrouwen;Zuid-Nederland (LD);2012;1160;747;703;44.0;413;64.4;60.6;21.0;5.9
1325;Vrouwen;Zuid-Nederland (LD);2013;1160;748;690;58.0;412;64.5;59.4;25.0;7.8
1326;Vrouwen;Groningen (PV);1981;178;61;53;7.0;117;34.2;29.9;5.0;12.3
1327;Vrouwen;Groningen (PV);1982;180;62;53;9.0;118;34.3;29.4;6.0;14.3
1328;Vrouwen;Groningen (PV);1983;182;64;54;10.0;118;35.1;29.7;7.0;15.4
1329;Vrouwen;Groningen (PV);1984;183;64;54;10.0;119;34.9;29.2;7.0;16.3
1330;Vrouwen;Groningen (PV);1985;185;66;55;11.0;119;35.6;29.5;8.0;17.2
1331;Vrouwen;Groningen (PV);1986;186;71;59;11.0;115;38.1;32.1;9.0;15.9
1332;Vrouwen;Groningen (PV);1987;187;72;60;13.0;114;38.8;32.0;10.0;17.4
1333;Vrouwen;Groningen (PV);1988;187;73;61;13.0;113;39.3;32.6;10.0;17.1
1334;Vrouwen;Groningen (PV);1989;186;69;57;12.0;117;37.1;30.9;10.0;16.9
1335;Vrouwen;Groningen (PV);1990;186;77;64;12.0;109;41.3;34.6;10.0;16.2
1336;Vrouwen;Groningen (PV);1991;187;79;69;10.0;107;42.5;37.2;8.0;12.7
1337;Vrouwen;Groningen (PV);1992;187;80;70;10.0;107;42.8;37.4;8.0;12.7
1338;Vrouwen;Groningen (PV);1993;186;79;69;10.0;107;42.4;36.8;9.0;13.1
1339;Vrouwen;Groningen (PV);1994;188;80;68;12.0;108;42.6;36.0;10.0;15.4
1340;Vrouwen;Groningen (PV);1995;187;83;71;12.0;104;44.5;37.8;11.0;15.0
1341;Vrouwen;Groningen (PV);1996;187;87;72;15.0;100;46.4;38.3;13.0;17.6
1342;Vrouwen;Groningen (PV);1997;188;92;81;11.0;95;49.2;43.3;10.0;12.0
1343;Vrouwen;Groningen (PV);1998;187;93;85;9.0;94;49.8;45.2;8.0;9.3
1344;Vrouwen;Groningen (PV);1999;188;94;85;9.0;94;49.9;45.1;6.0;9.5
1345;Vrouwen;Groningen (PV);2000;189;99;93;6.0;90;52.4;49.1;5.0;6.3
1346;Vrouwen;Groningen (PV);2001 voor revisie;191;103;95;8.0;87;54.1;49.8;2.0;8.0
1347;Vrouwen;Groningen (PV);2001 na revisie;191;98;91;8.0;92;51.6;47.5;3.0;7.8
1348;Vrouwen;Groningen (PV);2002;191;100;90;10.0;92;52.1;47.1;5.0;9.6
1349;Vrouwen;Groningen (PV);2003;192;102;92;9.0;90;53.0;48.1;6.0;9.3
1350;Vrouwen;Groningen (PV);2004;193;105;95;10.0;88;54.6;49.2;6.0;9.7
1351;Vrouwen;Groningen (PV);2005;193;105;93;12.0;88;54.2;47.9;8.0;11.6
1352;Vrouwen;Groningen (PV);2006;193;105;96;9.0;88;54.3;49.7;5.0;8.5
1353;Vrouwen;Groningen (PV);2007;193;115;104;11.0;78;59.5;53.9;4.0;9.3
1354;Vrouwen;Groningen (PV);2008;193;113;105;8.0;80;58.5;54.2;3.0;7.2
1355;Vrouwen;Groningen (PV);2009;193;114;105;9.0;79;58.9;54.4;4.0;7.6
1356;Vrouwen;Groningen (PV);2010;194;120;111;9.0;73;62.2;57.5;5.0;7.5
1357;Vrouwen;Groningen (PV);2011;193;113;105;8.0;80;58.4;54.4;4.0;7.0
1358;Vrouwen;Groningen (PV);2012;193;117;108;9.0;76;60.9;56.0;4.0;8.0
1359;Vrouwen;Groningen (PV);2013;193;121;110;12.0;72;62.8;56.7;5.0;9.6
1360;Vrouwen;Friesland (PV);1981;181;55;50;5.0;126;30.3;27.4;4.0;9.6
1361;Vrouwen;Friesland (PV);1982;183;57;49;7.0;127;30.9;27.0;5.0;12.7
1362;Vrouwen;Friesland (PV);1983;186;59;51;8.0;127;31.9;27.4;6.0;14.2
1363;Vrouwen;Friesland (PV);1984;188;58;50;9.0;130;31.0;26.4;7.0;14.8
1364;Vrouwen;Friesland (PV);1985;190;59;50;9.0;131;31.0;26.5;6.0;14.6
1365;Vrouwen;Friesland (PV);1986;191;62;54;9.0;128;32.7;28.2;6.0;13.7
1366;Vrouwen;Friesland (PV);1987;192;63;53;10.0;129;32.8;27.6;7.0;15.8
1367;Vrouwen;Friesland (PV);1988;193;69;58;11.0;124;35.9;30.2;8.0;15.9
1368;Vrouwen;Friesland (PV);1989;194;69;57;11.0;125;35.5;29.6;7.0;16.7
1369;Vrouwen;Friesland (PV);1990;194;73;64;9.0;121;37.6;32.9;7.0;12.7
1370;Vrouwen;Friesland (PV);1991;194;78;68;10.0;116;40.4;35.0;8.0;13.3
1371;Vrouwen;Friesland (PV);1992;195;82;69;13.0;113;42.1;35.6;7.0;15.5
1372;Vrouwen;Friesland (PV);1993;195;76;64;12.0;119;39.0;32.7;9.0;16.2
1373;Vrouwen;Friesland (PV);1994;196;77;66;12.0;118;39.5;33.6;10.0;15.0
1374;Vrouwen;Friesland (PV);1995;197;85;73;12.0;111;43.3;37.3;10.0;13.9
1375;Vrouwen;Friesland (PV);1996;199;89;78;12.0;110;44.9;39.0;10.0;13.2
1376;Vrouwen;Friesland (PV);1997;199;93;81;12.0;106;46.9;40.7;9.0;13.1
1377;Vrouwen;Friesland (PV);1998;200;94;84;10.0;106;46.9;41.8;7.0;10.8
1378;Vrouwen;Friesland (PV);1999;201;102;94;8.0;98;51.0;46.9;6.0;8.0
1379;Vrouwen;Friesland (PV);2000;202;100;91;9.0;102;49.5;45.1;6.0;8.9
1380;Vrouwen;Friesland (PV);2001 voor revisie;204;108;100;8.0;96;53.0;49.1;3.0;7.3
1381;Vrouwen;Friesland (PV);2001 na revisie;208;103;96;7.0;105;49.7;46.1;4.0;7.1
1382;Vrouwen;Friesland (PV);2002;206;107;100;7.0;99;51.8;48.5;4.0;6.4
1383;Vrouwen;Friesland (PV);2003;207;112;103;9.0;95;54.1;49.8;6.0;7.9
1384;Vrouwen;Friesland (PV);2004;207;112;101;11.0;95;54.0;48.8;7.0;9.6
1385;Vrouwen;Friesland (PV);2005;207;117;107;10.0;90;56.4;51.7;5.0;8.4
1386;Vrouwen;Friesland (PV);2006;207;116;107;9.0;91;56.1;51.7;5.0;7.9
1387;Vrouwen;Friesland (PV);2007;207;120;111;8.0;87;57.8;53.8;4.0;6.9
1388;Vrouwen;Friesland (PV);2008;207;126;119;7.0;80;61.1;57.8;3.0;5.4
1389;Vrouwen;Friesland (PV);2009;206;130;122;8.0;76;63.0;58.9;3.0;6.5
1390;Vrouwen;Friesland (PV);2010;207;125;117;9.0;81;60.7;56.5;4.0;7.0
1391;Vrouwen;Friesland (PV);2011;205;126;118;8.0;79;61.3;57.7;4.0;6.0
1392;Vrouwen;Friesland (PV);2012;204;128;119;9.0;75;63.0;58.6;4.0;6.9
1393;Vrouwen;Friesland (PV);2013;203;130;118;12.0;72;64.3;58.3;6.0;9.3
1394;Vrouwen;Drenthe (PV);1981;134;44;40;4.0;90;32.6;29.6;3.0;9.4
1395;Vrouwen;Drenthe (PV);1982;136;44;39;6.0;92;32.5;28.3;4.0;12.7
1396;Vrouwen;Drenthe (PV);1983;138;46;39;7.0;92;33.0;28.0;6.0;15.1
1397;Vrouwen;Drenthe (PV);1984;140;45;38;7.0;95;32.1;27.1;6.0;15.6
1398;Vrouwen;Drenthe (PV);1985;141;46;38;7.0;95;32.5;27.3;5.0;15.9
1399;Vrouwen;Drenthe (PV);1986;143;49;42;7.0;94;34.3;29.2;5.0;14.8
1400;Vrouwen;Drenthe (PV);1987;144;50;42;8.0;94;34.7;28.9;5.0;16.6
1401;Vrouwen;Drenthe (PV);1988;145;53;44;9.0;92;36.7;30.6;6.0;16.8
1402;Vrouwen;Drenthe (PV);1989;146;53;45;7.0;93;36.1;31.0;5.0;14.2
1403;Vrouwen;Drenthe (PV);1990;147;57;49;8.0;90;38.7;33.2;5.0;14.3
1404;Vrouwen;Drenthe (PV);1991;147;60;53;7.0;87;41.1;36.0;4.0;12.3
1405;Vrouwen;Drenthe (PV);1992;147;64;54;10.0;82;43.9;36.9;6.0;16.1
1406;Vrouwen;Drenthe (PV);1993;148;63;54;9.0;85;42.5;36.5;6.0;14.2
1407;Vrouwen;Drenthe (PV);1994;149;67;57;9.0;82;44.8;38.5;6.0;14.1
1408;Vrouwen;Drenthe (PV);1995;149;71;61;10.0;78;47.6;41.0;6.0;14.0
1409;Vrouwen;Drenthe (PV);1996;149;73;64;9.0;76;48.9;42.6;6.0;12.9
1410;Vrouwen;Drenthe (PV);1997;151;72;64;8.0;79;47.8;42.6;5.0;11.0
1411;Vrouwen;Drenthe (PV);1998;151;76;68;8.0;76;49.9;44.9;4.0;10.1
1412;Vrouwen;Drenthe (PV);1999;152;78;69;9.0;74;51.3;45.7;5.0;11.0
1413;Vrouwen;Drenthe (PV);2000;152;80;74;6.0;72;52.6;48.8;4.0;7.4
1414;Vrouwen;Drenthe (PV);2001 voor revisie;154;83;78;4.0;71;53.9;51.0;2.0;5.4
1415;Vrouwen;Drenthe (PV);2001 na revisie;157;82;78;4.0;75;52.3;49.4;3.0;5.4
1416;Vrouwen;Drenthe (PV);2002;155;82;77;5.0;72;53.2;49.7;3.0;6.6
1417;Vrouwen;Drenthe (PV);2003;155;85;79;6.0;70;55.0;51.0;4.0;7.4
1418;Vrouwen;Drenthe (PV);2004;155;86;78;8.0;69;55.6;50.4;5.0;9.4
1419;Vrouwen;Drenthe (PV);2005;155;87;79;8.0;68;56.0;51.0;5.0;8.9
1420;Vrouwen;Drenthe (PV);2006;155;92;85;7.0;64;59.1;54.5;4.0;7.8
1421;Vrouwen;Drenthe (PV);2007;156;93;86;7.0;63;59.6;55.4;3.0;7.2
1422;Vrouwen;Drenthe (PV);2008;156;96;90;6.0;61;61.1;57.4;3.0;6.1
1423;Vrouwen;Drenthe (PV);2009;156;98;92;6.0;58;62.9;58.9;3.0;6.4
1424;Vrouwen;Drenthe (PV);2010;157;96;89;7.0;61;61.2;56.9;3.0;7.0
1425;Vrouwen;Drenthe (PV);2011;156;96;90;6.0;59;61.8;57.7;3.0;6.7
1426;Vrouwen;Drenthe (PV);2012;154;98;90;8.0;57;63.3;58.2;4.0;8.0
1427;Vrouwen;Drenthe (PV);2013;153;99;91;8.0;54;64.6;59.2;3.0;8.4
1428;Vrouwen;Overijssel (PV);1981;325;111;100;11.0;214;34.2;30.7;7.0;10.2
1429;Vrouwen;Overijssel (PV);1982;329;112;98;14.0;217;33.9;29.7;10.0;12.5
1430;Vrouwen;Overijssel (PV);1983;334;115;99;15.0;219;34.3;29.7;12.0;13.4
1431;Vrouwen;Overijssel (PV);1984;337;116;100;16.0;221;34.4;29.7;12.0;13.7
1432;Vrouwen;Overijssel (PV);1985;341;121;104;16.0;220;35.4;30.6;11.0;13.6
1433;Vrouwen;Overijssel (PV);1986;328;122;106;16.0;206;37.2;32.4;11.0;12.9
1434;Vrouwen;Overijssel (PV);1987;332;118;101;17.0;214;35.6;30.6;11.0;14.2
1435;Vrouwen;Overijssel (PV);1988;334;125;108;17.0;209;37.4;32.3;10.0;13.7
1436;Vrouwen;Overijssel (PV);1989;336;123;108;15.0;212;36.8;32.2;11.0;12.4
1437;Vrouwen;Overijssel (PV);1990;337;131;114;17.0;206;38.9;33.9;10.0;12.8
1438;Vrouwen;Overijssel (PV);1991;339;132;117;16.0;206;39.1;34.5;10.0;11.8
1439;Vrouwen;Overijssel (PV);1992;340;143;129;13.0;198;41.9;38.0;10.0;9.3
1440;Vrouwen;Overijssel (PV);1993;341;146;129;17.0;196;42.7;37.7;13.0;11.6
1441;Vrouwen;Overijssel (PV);1994;342;144;124;20.0;198;42.1;36.3;15.0;13.9
1442;Vrouwen;Overijssel (PV);1995;344;152;134;18.0;192;44.2;39.0;12.0;11.8
1443;Vrouwen;Overijssel (PV);1996;344;151;132;19.0;193;43.9;38.5;13.0;12.3
1444;Vrouwen;Overijssel (PV);1997;345;160;146;15.0;184;46.5;42.2;11.0;9.3
1445;Vrouwen;Overijssel (PV);1998;347;162;149;13.0;184;46.9;43.0;8.0;8.2
1446;Vrouwen;Overijssel (PV);1999;348;176;162;14.0;172;50.5;46.5;8.0;8.0
1447;Vrouwen;Overijssel (PV);2000;350;183;173;9.0;167;52.2;49.6;5.0;5.0
1448;Vrouwen;Overijssel (PV);2001 voor revisie;352;188;180;8.0;164;53.4;51.1;3.0;4.4
1449;Vrouwen;Overijssel (PV);2001 na revisie;356;183;174;10.0;173;51.5;48.8;5.0;5.3
1450;Vrouwen;Overijssel (PV);2002;355;185;175;10.0;169;52.3;49.5;4.0;5.4
1451;Vrouwen;Overijssel (PV);2003;356;190;177;13.0;166;53.3;49.6;8.0;7.0
1452;Vrouwen;Overijssel (PV);2004;357;194;178;16.0;163;54.2;49.8;10.0;8.1
1453;Vrouwen;Overijssel (PV);2005;358;199;182;17.0;158;55.7;51.0;11.0;8.5
1454;Vrouwen;Overijssel (PV);2006;359;203;188;15.0;156;56.6;52.4;8.0;7.4
1455;Vrouwen;Overijssel (PV);2007;360;217;203;14.0;143;60.4;56.5;6.0;6.5
1456;Vrouwen;Overijssel (PV);2008;360;222;211;11.0;138;61.6;58.5;6.0;5.0
1457;Vrouwen;Overijssel (PV);2009;361;223;210;13.0;138;61.7;58.2;5.0;5.6
1458;Vrouwen;Overijssel (PV);2010;362;226;212;14.0;136;62.4;58.7;6.0;6.0
1459;Vrouwen;Overijssel (PV);2011;361;230;216;13.0;131;63.7;60.0;6.0;5.8
1460;Vrouwen;Overijssel (PV);2012;360;229;214;15.0;131;63.5;59.5;7.0;6.4
1461;Vrouwen;Overijssel (PV);2013;360;231;212;20.0;129;64.2;58.8;8.0;8.4
1462;Vrouwen;Flevoland (PV);1981;25;10;8;2.0;15;38.8;32.7;;15.8
1463;Vrouwen;Flevoland (PV);1982;29;12;9;2.0;18;39.7;31.9;;19.6
1464;Vrouwen;Flevoland (PV);1983;34;14;11;3.0;20;41.8;32.9;2.0;21.4
1465;Vrouwen;Flevoland (PV);1984;37;16;13;3.0;21;42.2;34.0;2.0;19.6
1466;Vrouwen;Flevoland (PV);1985;41;18;15;3.0;23;43.5;36.7;;15.6
1467;Vrouwen;Flevoland (PV);1986;59;21;17;3.0;38;34.9;29.5;2.0;15.4
1468;Vrouwen;Flevoland (PV);1987;62;23;18;4.0;40;36.3;29.8;3.0;18.0
1469;Vrouwen;Flevoland (PV);1988;65;27;24;4.0;38;41.8;36.3;2.0;13.2
1470;Vrouwen;Flevoland (PV);1989;68;28;24;4.0;39;41.6;35.8;3.0;14.0
1471;Vrouwen;Flevoland (PV);1990;71;32;28;4.0;38;45.8;39.6;3.0;13.4
1472;Vrouwen;Flevoland (PV);1991;74;36;32;4.0;38;48.5;42.8;2.0;11.7
1473;Vrouwen;Flevoland (PV);1992;77;37;33;4.0;41;47.6;42.3;2.0;11.0
1474;Vrouwen;Flevoland (PV);1993;81;42;37;4.0;39;51.5;46.0;3.0;10.7
1475;Vrouwen;Flevoland (PV);1994;84;41;36;5.0;43;48.8;42.9;4.0;12.0
1476;Vrouwen;Flevoland (PV);1995;87;43;37;6.0;44;49.2;41.9;4.0;15.0
1477;Vrouwen;Flevoland (PV);1996;92;49;43;6.0;43;53.2;46.7;5.0;12.2
1478;Vrouwen;Flevoland (PV);1997;95;49;44;6.0;46;51.9;45.8;5.0;11.8
1479;Vrouwen;Flevoland (PV);1998;99;56;51;5.0;43;56.4;51.1;3.0;9.4
1480;Vrouwen;Flevoland (PV);1999;104;60;56;3.0;44;57.3;53.9;2.0;5.8
1481;Vrouwen;Flevoland (PV);2000;106;60;54;6.0;46;56.8;51.2;4.0;9.8
1482;Vrouwen;Flevoland (PV);2001 voor revisie;110;61;56;5.0;49;55.2;51.0;1.0;7.6
1483;Vrouwen;Flevoland (PV);2001 na revisie;111;61;57;3.0;50;54.9;52.0;2.0;5.3
1484;Vrouwen;Flevoland (PV);2002;115;66;61;5.0;48;57.7;53.1;3.0;8.0
1485;Vrouwen;Flevoland (PV);2003;118;71;64;7.0;47;60.2;54.3;3.0;9.7
1486;Vrouwen;Flevoland (PV);2004;121;75;67;8.0;47;61.4;54.9;4.0;10.6
1487;Vrouwen;Flevoland (PV);2005;124;76;67;9.0;48;61.4;54.1;6.0;11.9
1488;Vrouwen;Flevoland (PV);2006;126;76;68;8.0;50;60.6;54.0;3.0;10.8
1489;Vrouwen;Flevoland (PV);2007;128;78;71;7.0;50;61.2;55.9;3.0;8.8
1490;Vrouwen;Flevoland (PV);2008;130;82;77;4.0;48;63.1;59.7;2.0;5.4
1491;Vrouwen;Flevoland (PV);2009;131;85;80;5.0;46;64.8;61.0;3.0;5.9
1492;Vrouwen;Flevoland (PV);2010;131;85;79;6.0;46;64.8;60.3;3.0;6.9
1493;Vrouwen;Flevoland (PV);2011;132;86;80;6.0;46;65.2;61.0;2.0;6.6
1494;Vrouwen;Flevoland (PV);2012;133;88;81;8.0;45;66.3;60.6;4.0;8.7
1495;Vrouwen;Flevoland (PV);2013;134;90;78;11.0;44;66.9;58.4;5.0;12.6
1496;Vrouwen;Gelderland (PV);1981;551;200;182;18.0;351;36.4;33.0;13.0;9.1
1497;Vrouwen;Gelderland (PV);1982;559;201;177;24.0;357;36.1;31.8;18.0;12.0
1498;Vrouwen;Gelderland (PV);1983;564;207;178;29.0;358;36.6;31.5;22.0;13.9
1499;Vrouwen;Gelderland (PV);1984;574;207;179;27.0;367;36.1;31.3;21.0;13.2
1500;Vrouwen;Gelderland (PV);1985;581;213;187;26.0;368;36.6;32.2;18.0;12.2
1501;Vrouwen;Gelderland (PV);1986;592;231;202;29.0;361;39.0;34.1;20.0;12.4
1502;Vrouwen;Gelderland (PV);1987;600;237;203;34.0;363;39.5;33.8;22.0;14.4
1503;Vrouwen;Gelderland (PV);1988;606;249;218;31.0;356;41.2;36.1;22.0;12.5
1504;Vrouwen;Gelderland (PV);1989;609;246;213;33.0;363;40.5;35.0;21.0;13.6
1505;Vrouwen;Gelderland (PV);1990;612;262;232;30.0;350;42.8;37.9;19.0;11.5
1506;Vrouwen;Gelderland (PV);1991;615;263;236;27.0;351;42.8;38.4;17.0;10.3
1507;Vrouwen;Gelderland (PV);1992;617;269;243;26.0;348;43.6;39.4;17.0;9.6
1508;Vrouwen;Gelderland (PV);1993;621;282;252;31.0;339;45.4;40.5;20.0;10.8
1509;Vrouwen;Gelderland (PV);1994;623;290;259;32.0;333;46.6;41.5;23.0;10.9
1510;Vrouwen;Gelderland (PV);1995;627;296;261;34.0;332;47.1;41.7;24.0;11.6
1511;Vrouwen;Gelderland (PV);1996;627;305;272;32.0;323;48.6;43.4;20.0;10.6
1512;Vrouwen;Gelderland (PV);1997;629;309;283;26.0;320;49.1;45.0;18.0;8.4
1513;Vrouwen;Gelderland (PV);1998;632;324;301;23.0;308;51.3;47.6;13.0;7.2
1514;Vrouwen;Gelderland (PV);1999;635;331;311;20.0;303;52.2;49.0;12.0;6.1
1515;Vrouwen;Gelderland (PV);2000;637;340;321;19.0;296;53.5;50.5;10.0;5.6
1516;Vrouwen;Gelderland (PV);2001 voor revisie;641;352;333;19.0;289;54.9;52.0;5.0;5.3
1517;Vrouwen;Gelderland (PV);2001 na revisie;645;344;325;19.0;301;53.3;50.4;9.0;5.4
1518;Vrouwen;Gelderland (PV);2002;645;348;331;18.0;297;54.0;51.2;8.0;5.1
1519;Vrouwen;Gelderland (PV);2003;648;350;331;20.0;297;54.1;51.1;10.0;5.6
1520;Vrouwen;Gelderland (PV);2004;649;363;336;26.0;287;55.9;51.8;13.0;7.2
1521;Vrouwen;Gelderland (PV);2005;650;362;335;27.0;288;55.7;51.5;14.0;7.5
1522;Vrouwen;Gelderland (PV);2006;652;382;359;23.0;269;58.6;55.1;14.0;6.1
1523;Vrouwen;Gelderland (PV);2007;653;392;371;21.0;261;60.0;56.8;9.0;5.4
1524;Vrouwen;Gelderland (PV);2008;654;397;378;19.0;257;60.7;57.9;7.0;4.7
1525;Vrouwen;Gelderland (PV);2009;654;403;384;20.0;251;61.7;58.6;9.0;4.9
1526;Vrouwen;Gelderland (PV);2010;655;414;391;23.0;241;63.2;59.7;9.0;5.6
1527;Vrouwen;Gelderland (PV);2011;653;412;391;21.0;241;63.1;59.9;9.0;5.0
1528;Vrouwen;Gelderland (PV);2012;651;415;389;26.0;237;63.7;59.7;12.0;6.2
1529;Vrouwen;Gelderland (PV);2013;651;429;397;32.0;222;65.9;60.9;14.0;7.6
1530;Vrouwen;Utrecht (PV);1981;300;122;113;9.0;178;40.8;37.7;5.0;7.6
1531;Vrouwen;Utrecht (PV);1982;306;125;114;11.0;181;40.9;37.3;7.0;9.0
1532;Vrouwen;Utrecht (PV);1983;310;131;119;12.0;179;42.2;38.4;7.0;9.2
1533;Vrouwen;Utrecht (PV);1984;317;130;117;13.0;186;41.2;36.9;9.0;10.3
1534;Vrouwen;Utrecht (PV);1985;328;133;121;13.0;195;40.6;36.8;8.0;9.5
1535;Vrouwen;Utrecht (PV);1986;327;144;131;13.0;183;44.0;40.0;9.0;9.1
1536;Vrouwen;Utrecht (PV);1987;331;146;131;15.0;184;44.3;39.6;10.0;10.5
1537;Vrouwen;Utrecht (PV);1988;335;153;136;17.0;182;45.8;40.6;11.0;11.4
1538;Vrouwen;Utrecht (PV);1989;349;161;144;17.0;188;46.1;41.2;10.0;10.7
1539;Vrouwen;Utrecht (PV);1990;353;163;148;16.0;189;46.3;41.9;8.0;9.6
1540;Vrouwen;Utrecht (PV);1991;356;173;158;14.0;184;48.5;44.5;9.0;8.2
1541;Vrouwen;Utrecht (PV);1992;359;176;162;14.0;183;49.0;45.2;7.0;7.8
1542;Vrouwen;Utrecht (PV);1993;362;185;171;14.0;177;51.1;47.2;10.0;7.6
1543;Vrouwen;Utrecht (PV);1994;365;187;171;16.0;178;51.4;46.9;11.0;8.8
1544;Vrouwen;Utrecht (PV);1995;366;196;179;16.0;171;53.4;48.9;11.0;8.4
1545;Vrouwen;Utrecht (PV);1996;371;202;185;16.0;169;54.4;49.9;9.0;8.2
1546;Vrouwen;Utrecht (PV);1997;376;211;196;14.0;166;56.0;52.2;8.0;6.7
1547;Vrouwen;Utrecht (PV);1998;376;209;196;13.0;167;55.5;52.0;7.0;6.2
1548;Vrouwen;Utrecht (PV);1999;383;211;203;9.0;171;55.3;53.0;5.0;4.1
1549;Vrouwen;Utrecht (PV);2000;384;224;217;7.0;159;58.5;56.6;3.0;3.1
1550;Vrouwen;Utrecht (PV);2001 voor revisie;387;231;222;8.0;157;59.6;57.4;3.0;3.5
1551;Vrouwen;Utrecht (PV);2001 na revisie;390;222;213;8.0;168;56.8;54.7;4.0;3.8
1552;Vrouwen;Utrecht (PV);2002;390;228;219;9.0;162;58.4;56.2;6.0;3.8
1553;Vrouwen;Utrecht (PV);2003;394;238;225;13.0;157;60.2;57.0;8.0;5.4
1554;Vrouwen;Utrecht (PV);2004;398;241;228;13.0;156;60.7;57.3;7.0;5.5
1555;Vrouwen;Utrecht (PV);2005;400;247;232;15.0;154;61.6;58.0;9.0;5.9
1556;Vrouwen;Utrecht (PV);2006;403;253;239;14.0;150;62.8;59.3;9.0;5.6
1557;Vrouwen;Utrecht (PV);2007;407;265;253;12.0;143;64.9;62.0;6.0;4.5
1558;Vrouwen;Utrecht (PV);2008;411;270;260;10.0;142;65.6;63.2;5.0;3.6
1559;Vrouwen;Utrecht (PV);2009;414;274;262;11.0;140;66.2;63.4;5.0;4.2
1560;Vrouwen;Utrecht (PV);2010;414;273;258;15.0;141;66.0;62.4;6.0;5.4
1561;Vrouwen;Utrecht (PV);2011;415;278;265;13.0;137;67.0;63.9;6.0;4.6
1562;Vrouwen;Utrecht (PV);2012;415;284;267;16.0;132;68.3;64.4;6.0;5.7
1563;Vrouwen;Utrecht (PV);2013;417;289;268;22.0;128;69.4;64.2;9.0;7.4
1564;Vrouwen;Noord-Holland (PV);1981;768;334;308;26.0;434;43.5;40.1;14.0;7.8
1565;Vrouwen;Noord-Holland (PV);1982;770;336;303;33.0;435;43.6;39.4;20.0;9.7
1566;Vrouwen;Noord-Holland (PV);1983;775;344;306;38.0;431;44.4;39.5;26.0;11.0
1567;Vrouwen;Noord-Holland (PV);1984;779;341;305;36.0;438;43.8;39.1;25.0;10.6
1568;Vrouwen;Noord-Holland (PV);1985;785;347;309;38.0;438;44.2;39.4;24.0;11.0
1569;Vrouwen;Noord-Holland (PV);1986;792;360;319;41.0;433;45.4;40.3;29.0;11.3
1570;Vrouwen;Noord-Holland (PV);1987;801;355;310;46.0;446;44.3;38.6;34.0;12.9
1571;Vrouwen;Noord-Holland (PV);1988;808;375;332;44.0;433;46.4;41.0;27.0;11.6
1572;Vrouwen;Noord-Holland (PV);1989;812;380;341;39.0;431;46.9;42.0;26.0;10.3
1573;Vrouwen;Noord-Holland (PV);1990;816;395;355;40.0;421;48.4;43.5;25.0;10.2
1574;Vrouwen;Noord-Holland (PV);1991;822;413;376;37.0;409;50.3;45.8;25.0;8.8
1575;Vrouwen;Noord-Holland (PV);1992;827;414;380;34.0;413;50.0;45.9;23.0;8.3
1576;Vrouwen;Noord-Holland (PV);1993;833;428;387;41.0;404;51.4;46.5;28.0;9.5
1577;Vrouwen;Noord-Holland (PV);1994;838;440;392;48.0;398;52.5;46.8;32.0;10.8
1578;Vrouwen;Noord-Holland (PV);1995;836;448;403;46.0;388;53.6;48.1;35.0;10.2
1579;Vrouwen;Noord-Holland (PV);1996;846;463;420;43.0;383;54.7;49.6;34.0;9.3
1580;Vrouwen;Noord-Holland (PV);1997;846;480;438;42.0;366;56.7;51.8;30.0;8.7
1581;Vrouwen;Noord-Holland (PV);1998;853;476;443;33.0;377;55.8;51.9;20.0;6.9
1582;Vrouwen;Noord-Holland (PV);1999;856;499;472;27.0;357;58.3;55.2;17.0;5.4
1583;Vrouwen;Noord-Holland (PV);2000;862;498;470;27.0;365;57.7;54.5;14.0;5.5
1584;Vrouwen;Noord-Holland (PV);2001 voor revisie;868;512;491;21.0;356;59.0;56.6;5.0;4.1
1585;Vrouwen;Noord-Holland (PV);2001 na revisie;859;506;483;23.0;354;58.8;56.2;8.0;4.5
1586;Vrouwen;Noord-Holland (PV);2002;870;521;500;21.0;349;59.9;57.5;8.0;4.0
1587;Vrouwen;Noord-Holland (PV);2003;875;528;497;31.0;347;60.3;56.8;13.0;5.8
1588;Vrouwen;Noord-Holland (PV);2004;879;531;494;37.0;349;60.3;56.2;18.0;6.9
1589;Vrouwen;Noord-Holland (PV);2005;884;545;506;39.0;339;61.7;57.2;21.0;7.2
1590;Vrouwen;Noord-Holland (PV);2006;887;547;513;34.0;341;61.6;57.8;18.0;6.2
