ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;KorterDan1Jaar_2;KorterDanEenHalfJaar_3;k_6Tot12Maanden_4;LangerDan1Jaar_5;k_1Tot5Jaar_6;k_1Tot2Jaar_7;k_2Tot5Jaar_8;k_5Tot10Jaar_9;k_10Tot20Jaar_10;k_20JaarOfLanger_11;LangerDan1JaarExacteDuurOnbekend_12;Onbekend_13;GemiddeldeAncienniteit_14
1285;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2018 1e kwartaal;2748;1465;864;601;1280;991;579;412;155;74;42;18;4;2.2
1286;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2018 2e kwartaal;2785;1503;882;622;1278;1000;592;408;141;74;43;20;3;2.2
1287;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2018 3e kwartaal;2827;1557;972;584;1268;982;559;422;134;83;50;18;3;2.2
1288;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2018 4e kwartaal;2802;1531;960;571;1269;993;565;428;121;85;48;22;3;2.2
1289;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2018;2791;1514;919;594;1274;991;574;418;138;79;46;19;3;2.2
1290;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2019 1e kwartaal;2750;1473;851;622;1276;1005;593;412;123;78;49;21;2;2.3
1291;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2019 2e kwartaal;2786;1493;868;624;1291;1008;590;418;132;78;51;22;2;2.3
1292;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2019 3e kwartaal;2796;1497;906;591;1297;1011;577;434;136;77;55;18;3;2.3
1293;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2019 4e kwartaal;2726;1418;865;553;1305;1015;575;440;139;74;56;21;3;2.4
1294;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2019;2765;1470;873;598;1292;1010;584;426;132;77;53;21;2;2.3
1295;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2020 1e kwartaal;2647;1398;833;564;1247;979;569;410;125;76;49;18;2;2.3
1296;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2020 2e kwartaal;2511;1257;701;556;1251;990;570;419;123;68;54;17;3;2.4
1297;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2020 3e kwartaal;2501;1237;710;527;1262;1002;569;433;111;76;54;19;3;2.4
1298;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2020 4e kwartaal;2519;1256;787;469;1260;999;542;458;109;84;51;18;4;2.4
1299;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2020;2545;1287;758;529;1255;992;562;430;117;76;52;18;3;2.4
1300;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2021 1e kwartaal;2519;1195;761;434;1224;1050;565;485;83;58;33;0;100;2.0
1301;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2021 2e kwartaal;2529;1318;772;546;1127;928;505;423;118;53;28;0;84;1.9
1302;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2021 3e kwartaal;2631;1397;915;482;1157;939;495;444;131;57;31;0;77;1.9
1303;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2021 4e kwartaal;2637;1422;948;474;1132;945;498;447;108;49;30;0;83;1.8
1304;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2021;2579;1333;849;484;1160;966;516;450;110;54;30;0;86;1.9
1305;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2022 1e kwartaal;2630;1493;912;581;1066;903;474;428;96;40;28;0;70;1.8
1306;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2022 2e kwartaal;2755;1584;909;675;1093;900;478;422;111;48;34;0;78;1.8
1307;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2022 3e kwartaal;2680;1499;902;596;1104;901;513;387;128;45;30;0;77;1.8
1308;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2022 4e kwartaal;2701;1502;942;561;1122;944;550;394;109;40;29;0;76;1.8
1309;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2022;2692;1520;916;603;1096;912;504;408;111;43;30;0;76;1.8
1310;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2023 1e kwartaal;2735;1497;877;619;1155;975;588;387;110;45;25;0;83;1.8
1311;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2023 2e kwartaal;2774;1496;838;658;1191;1009;619;390;116;41;25;0;87;1.8
1312;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2023 3e kwartaal;2717;1417;836;581;1209;992;590;402;138;48;31;0;91;1.9
1313;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2023 4e kwartaal;2716;1414;878;536;1214;1024;585;439;116;48;26;0;88;1.8
1314;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2023;2735;1456;857;599;1192;1000;595;405;120;46;27;0;87;1.8
1315;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2024 1e kwartaal;2705;1411;840;571;1211;1031;596;434;111;44;24;0;84;1.8
1316;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2024 2e kwartaal;2717;1406;802;604;1225;1032;587;446;130;38;24;0;86;1.8
1317;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2024 3e kwartaal;2643;1331;795;536;1228;1003;573;431;153;46;25;0;84;1.9
1318;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2024 4e kwartaal;2663;1329;849;480;1241;1043;573;470;133;41;24;0;93;1.8
1319;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2024;2682;1369;821;548;1226;1027;582;445;132;43;24;0;87;1.8
1320;Totaal mannen en vrouwen;Werkkring: zelfstandige;2013 1e kwartaal;1222;92;42;50;1126;322;90;232;240;294;252;18;4;11.9
1321;Totaal mannen en vrouwen;Werkkring: zelfstandige;2013 2e kwartaal;1221;94;48;46;1124;322;94;228;245;293;249;15;3;11.8
1322;Totaal mannen en vrouwen;Werkkring: zelfstandige;2013 3e kwartaal;1239;96;46;51;1140;317;91;226;243;296;267;17;3;11.9
1323;Totaal mannen en vrouwen;Werkkring: zelfstandige;2013 4e kwartaal;1256;90;45;45;1163;320;98;221;261;295;269;18;3;12.0
1324;Totaal mannen en vrouwen;Werkkring: zelfstandige;2013;1234;93;45;48;1138;320;93;227;247;294;259;17;3;11.9
1325;Totaal mannen en vrouwen;Werkkring: zelfstandige;2014 1e kwartaal;1247;91;46;45;1153;297;84;213;277;299;261;19;3;12.1
1326;Totaal mannen en vrouwen;Werkkring: zelfstandige;2014 2e kwartaal;1240;97;56;41;1139;291;85;206;283;283;265;17;3;12.1
1327;Totaal mannen en vrouwen;Werkkring: zelfstandige;2014 3e kwartaal;1246;101;47;54;1143;295;89;206;263;300;269;17;2;12.1
1328;Totaal mannen en vrouwen;Werkkring: zelfstandige;2014 4e kwartaal;1269;112;46;66;1154;299;87;212;268;301;267;20;2;12.0
1329;Totaal mannen en vrouwen;Werkkring: zelfstandige;2014;1251;101;49;51;1147;295;86;209;273;295;265;18;3;12.1
1330;Totaal mannen en vrouwen;Werkkring: zelfstandige;2015 1e kwartaal;1259;102;52;50;1153;307;96;211;273;293;259;21;3;11.9
1331;Totaal mannen en vrouwen;Werkkring: zelfstandige;2015 2e kwartaal;1256;102;56;46;1151;310;95;215;266;290;267;18;3;12.1
1332;Totaal mannen en vrouwen;Werkkring: zelfstandige;2015 3e kwartaal;1266;104;50;53;1159;316;96;221;250;298;276;19;3;11.9
1333;Totaal mannen en vrouwen;Werkkring: zelfstandige;2015 4e kwartaal;1286;114;52;61;1170;310;95;215;276;284;281;18;3;11.9
1334;Totaal mannen en vrouwen;Werkkring: zelfstandige;2015 ;1267;105;53;53;1158;311;95;216;266;291;271;19;3;11.9
1335;Totaal mannen en vrouwen;Werkkring: zelfstandige;2016 1e kwartaal;1291;108;54;54;1178;317;103;214;285;293;267;16;5;11.7
1336;Totaal mannen en vrouwen;Werkkring: zelfstandige;2016 2e kwartaal;1285;108;55;53;1174;316;99;217;270;295;277;16;3;11.9
1337;Totaal mannen en vrouwen;Werkkring: zelfstandige;2016 3e kwartaal;1296;102;42;60;1191;312;94;217;256;320;284;18;3;12.1
1338;Totaal mannen en vrouwen;Werkkring: zelfstandige;2016 4e kwartaal;1329;103;46;57;1222;323;102;221;272;328;282;18;3;12.0
1339;Totaal mannen en vrouwen;Werkkring: zelfstandige;2016;1300;105;49;56;1191;317;99;217;271;309;278;17;4;11.9
1340;Totaal mannen en vrouwen;Werkkring: zelfstandige;2017 1e kwartaal;1330;100;51;49;1227;320;105;215;294;322;269;21;4;12.0
1341;Totaal mannen en vrouwen;Werkkring: zelfstandige;2017 2e kwartaal;1312;98;49;49;1210;317;101;216;279;318;272;23;3;12.0
1342;Totaal mannen en vrouwen;Werkkring: zelfstandige;2017 3e kwartaal;1315;94;37;56;1217;315;102;213;264;324;295;20;3;12.2
1343;Totaal mannen en vrouwen;Werkkring: zelfstandige;2017 4e kwartaal;1333;110;54;56;1220;325;101;224;265;322;285;23;3;12.0
1344;Totaal mannen en vrouwen;Werkkring: zelfstandige;2017;1322;101;48;53;1218;319;102;217;275;322;280;22;3;12.1
1345;Totaal mannen en vrouwen;Werkkring: zelfstandige;2018 1e kwartaal;1338;101;52;49;1234;327;92;235;286;315;284;21;3;12.2
1346;Totaal mannen en vrouwen;Werkkring: zelfstandige;2018 2e kwartaal;1331;115;63;52;1212;333;103;229;257;321;282;20;3;12.0
1347;Totaal mannen en vrouwen;Werkkring: zelfstandige;2018 3e kwartaal;1328;114;49;65;1211;325;101;225;245;327;294;19;3;12.1
1348;Totaal mannen en vrouwen;Werkkring: zelfstandige;2018 4e kwartaal;1343;113;46;67;1227;344;100;245;243;326;292;21;3;11.9
1349;Totaal mannen en vrouwen;Werkkring: zelfstandige;2018;1335;111;52;58;1221;332;99;233;258;322;288;20;3;12.1
1350;Totaal mannen en vrouwen;Werkkring: zelfstandige;2019 1e kwartaal;1346;107;55;52;1235;348;103;245;254;325;281;27;3;11.9
1351;Totaal mannen en vrouwen;Werkkring: zelfstandige;2019 2e kwartaal;1345;110;58;52;1231;328;100;228;262;344;273;24;3;11.8
1352;Totaal mannen en vrouwen;Werkkring: zelfstandige;2019 3e kwartaal;1348;111;46;65;1234;319;95;224;242;360;286;27;3;12.0
1353;Totaal mannen en vrouwen;Werkkring: zelfstandige;2019 4e kwartaal;1386;118;45;72;1264;334;98;236;255;360;289;27;4;11.9
1354;Totaal mannen en vrouwen;Werkkring: zelfstandige;2019;1356;112;51;60;1241;332;99;233;253;347;282;26;3;11.9
1355;Totaal mannen en vrouwen;Werkkring: zelfstandige;2020 1e kwartaal;1399;104;50;54;1291;351;109;243;265;358;293;24;3;12.2
1356;Totaal mannen en vrouwen;Werkkring: zelfstandige;2020 2e kwartaal;1405;99;49;51;1303;346;105;241;282;355;297;24;3;12.2
1357;Totaal mannen en vrouwen;Werkkring: zelfstandige;2020 3e kwartaal;1412;96;37;60;1312;339;100;239;260;369;322;21;4;12.3
1358;Totaal mannen en vrouwen;Werkkring: zelfstandige;2020 4e kwartaal;1437;105;46;60;1326;338;100;238;280;367;320;21;6;12.2
1359;Totaal mannen en vrouwen;Werkkring: zelfstandige;2020;1413;101;45;56;1308;344;104;240;272;362;308;22;4;12.2
1360;Totaal mannen en vrouwen;Werkkring: zelfstandige;2021 1e kwartaal;1437;104;53;51;1259;389;121;267;262;341;268;0;73;11.1
1361;Totaal mannen en vrouwen;Werkkring: zelfstandige;2021 2e kwartaal;1431;119;62;56;1241;353;104;249;268;353;268;0;71;11.0
1362;Totaal mannen en vrouwen;Werkkring: zelfstandige;2021 3e kwartaal;1443;122;59;63;1248;323;100;223;282;364;278;0;73;11.0
1363;Totaal mannen en vrouwen;Werkkring: zelfstandige;2021 4e kwartaal;1470;125;63;62;1274;343;99;244;276;373;282;0;70;11.0
1364;Totaal mannen en vrouwen;Werkkring: zelfstandige;2021;1445;118;59;58;1256;352;106;246;272;358;274;0;72;11.0
1365;Totaal mannen en vrouwen;Werkkring: zelfstandige;2022 1e kwartaal;1486;121;64;58;1298;374;92;282;279;360;285;0;67;11.2
1366;Totaal mannen en vrouwen;Werkkring: zelfstandige;2022 2e kwartaal;1507;131;70;61;1301;372;100;272;275;369;286;0;75;10.9
1367;Totaal mannen en vrouwen;Werkkring: zelfstandige;2022 3e kwartaal;1564;132;64;67;1351;370;112;258;292;401;287;0;81;10.7
1368;Totaal mannen en vrouwen;Werkkring: zelfstandige;2022 4e kwartaal;1598;122;56;67;1395;389;114;275;293;412;301;0;80;11.0
1369;Totaal mannen en vrouwen;Werkkring: zelfstandige;2022;1539;127;63;63;1336;376;104;272;285;386;290;0;76;11.0
1370;Totaal mannen en vrouwen;Werkkring: zelfstandige;2023 1e kwartaal;1573;129;68;61;1366;406;123;283;293;394;273;0;78;10.8
1371;Totaal mannen en vrouwen;Werkkring: zelfstandige;2023 2e kwartaal;1567;134;73;61;1356;397;124;273;299;373;288;0;77;10.8
1372;Totaal mannen en vrouwen;Werkkring: zelfstandige;2023 3e kwartaal;1586;127;59;69;1384;370;122;248;324;389;301;0;75;11.0
1373;Totaal mannen en vrouwen;Werkkring: zelfstandige;2023 4e kwartaal;1616;122;55;66;1418;412;132;280;322;387;297;0;76;10.9
1374;Totaal mannen en vrouwen;Werkkring: zelfstandige;2023;1586;128;64;64;1381;396;125;271;309;386;290;0;77;10.9
1375;Totaal mannen en vrouwen;Werkkring: zelfstandige;2024 1e kwartaal;1602;115;61;53;1409;437;136;301;315;376;280;0;79;10.7
1376;Totaal mannen en vrouwen;Werkkring: zelfstandige;2024 2e kwartaal;1610;112;58;55;1410;418;134;284;335;373;284;0;88;10.7
1377;Totaal mannen en vrouwen;Werkkring: zelfstandige;2024 3e kwartaal;1618;118;55;63;1412;380;117;264;334;396;301;0;88;10.8
1378;Totaal mannen en vrouwen;Werkkring: zelfstandige;2024 4e kwartaal;1630;115;52;63;1427;386;111;276;337;400;303;0;88;11.1
1379;Totaal mannen en vrouwen;Werkkring: zelfstandige;2024;1615;115;56;59;1414;406;124;281;330;386;292;0;86;10.8
1380;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2013 1e kwartaal;886;85;39;46;798;270;76;193;176;189;150;13;3;10.5
1381;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2013 2e kwartaal;883;84;42;42;797;271;80;191;181;186;148;11;2;10.4
1382;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2013 3e kwartaal;898;86;40;46;810;267;80;187;182;191;158;11;2;10.5
1383;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2013 4e kwartaal;911;83;42;41;826;268;87;181;197;186;162;12;2;10.7
1384;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2013;894;85;41;44;807;269;81;188;184;188;154;12;3;10.5
1385;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2014 1e kwartaal;906;85;43;42;818;244;73;171;209;196;157;12;3;10.9
1386;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2014 2e kwartaal;907;91;52;39;813;243;75;168;215;187;158;10;3;10.8
1387;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2014 3e kwartaal;913;92;43;49;820;248;80;168;195;202;165;10;1;11.0
1388;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2014 4e kwartaal;937;101;42;59;834;254;79;175;197;204;166;13;2;10.9
1389;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2014;916;92;45;47;821;247;77;170;204;197;161;11;2;10.9
1390;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2015 1e kwartaal;930;92;48;44;835;254;84;170;212;198;158;13;3;10.8
1391;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2015 2e kwartaal;926;93;52;41;830;258;82;176;202;187;170;13;2;10.9
1392;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2015 3e kwartaal;937;92;46;46;843;264;82;182;193;192;182;13;2;11.0
1393;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2015 4e kwartaal;951;100;46;54;849;253;83;170;211;185;185;14;2;10.9
1394;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2015 ;936;94;48;46;839;257;83;175;204;191;174;13;2;10.9
1395;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2016 1e kwartaal;953;98;49;49;851;254;89;165;219;194;172;12;4;10.7
1396;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2016 2e kwartaal;950;98;48;49;850;253;84;169;206;199;180;11;3;11.0
1397;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2016 3e kwartaal;957;93;39;54;861;255;78;176;196;220;177;13;2;11.0
1398;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2016 4e kwartaal;980;94;43;51;884;267;87;180;207;225;172;13;2;10.8
1399;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2016;960;96;45;51;861;257;85;173;207;210;175;12;3;10.9
1400;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2017 1e kwartaal;987;94;49;45;890;268;91;177;221;220;165;16;3;10.8
1401;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2017 2e kwartaal;978;91;46;45;884;267;87;180;211;216;171;18;3;10.9
1402;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2017 3e kwartaal;981;86;36;50;892;265;89;177;197;227;187;15;3;11.1
1403;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2017 4e kwartaal;997;102;52;50;893;278;91;187;191;221;184;18;3;11.0
1404;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2017;986;93;46;48;890;270;90;180;205;221;177;17;3;10.9
1405;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2018 1e kwartaal;998;94;47;46;901;281;83;198;212;214;178;16;3;11.0
1406;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2018 2e kwartaal;995;104;57;48;888;285;90;195;191;217;179;16;3;10.8
1407;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2018 3e kwartaal;995;104;46;59;888;280;88;192;186;223;184;15;3;10.8
1408;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2018 4e kwartaal;1009;104;43;61;903;293;90;203;188;223;183;17;3;10.7
1409;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2018;999;102;48;53;895;285;88;197;194;219;181;16;3;10.8
1410;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2019 1e kwartaal;1015;102;53;50;910;291;93;199;198;226;174;21;3;10.6
1411;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2019 2e kwartaal;1010;102;54;49;905;276;91;185;204;242;165;18;2;10.5
1412;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2019 3e kwartaal;1015;104;44;60;908;269;87;182;192;247;178;22;3;10.7
1413;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2019 4e kwartaal;1037;108;43;65;926;274;88;186;197;252;183;20;3;10.8
1414;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2019;1019;104;48;56;912;278;90;188;198;242;175;21;3;10.6
1415;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2020 1e kwartaal;1047;95;46;49;950;292;96;195;205;249;186;17;3;11.1
1416;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2020 2e kwartaal;1047;92;46;47;952;286;91;195;220;247;182;16;3;11.0
1417;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2020 3e kwartaal;1052;91;35;56;958;282;88;193;206;259;198;14;4;11.1
1418;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2020 4e kwartaal;1069;100;44;56;964;283;88;194;217;258;192;14;5;10.9
1419;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2020;1054;95;43;52;956;286;91;195;212;253;190;15;4;11.0
1420;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2021 1e kwartaal;1071;97;48;49;931;324;106;218;204;232;171;0;42;10.1
1421;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2021 2e kwartaal;1069;103;55;48;924;291;86;204;212;246;176;0;41;10.2
1422;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2021 3e kwartaal;1077;104;50;54;930;278;90;188;217;258;177;0;42;10.1
1423;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2021 4e kwartaal;1097;111;56;55;943;289;87;202;211;267;176;0;43;10.0
1424;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2021;1078;104;52;52;932;295;92;203;211;251;175;0;42;10.1
1425;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2022 1e kwartaal;1120;107;57;50;969;315;77;238;217;255;182;0;43;10.3
1426;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2022 2e kwartaal;1143;118;64;54;977;318;85;232;214;263;182;0;49;9.9
1427;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2022 3e kwartaal;1204;120;60;60;1028;319;98;221;232;287;191;0;56;9.8
1428;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2022 4e kwartaal;1236;112;52;60;1070;335;100;236;236;298;201;0;54;10.1
1429;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2022;1176;114;58;56;1011;322;90;232;225;276;189;0;50;10.0
1430;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2023 1e kwartaal;1215;120;62;58;1039;351;109;242;229;281;178;0;55;9.7
1431;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2023 2e kwartaal;1210;124;68;56;1035;345;112;233;234;270;187;0;51;9.7
1432;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2023 3e kwartaal;1233;118;55;63;1060;325;110;215;259;282;194;0;54;9.8
1433;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2023 4e kwartaal;1261;110;51;59;1097;359;119;240;259;284;194;0;54;9.9
1434;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2023;1230;118;59;59;1058;345;112;232;245;279;188;0;54;9.8
1435;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2024 1e kwartaal;1255;105;55;50;1094;378;123;255;247;282;186;0;56;9.9
1436;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2024 2e kwartaal;1256;104;53;51;1089;360;121;239;264;276;188;0;63;9.9
1437;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2024 3e kwartaal;1263;107;50;57;1096;325;104;221;273;297;201;0;61;10.0
1438;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2024 4e kwartaal;1275;102;47;55;1112;329;99;230;273;307;203;0;60;10.3
1439;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2024;1262;104;51;53;1098;348;112;236;264;291;195;0;60;10.0
1440;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2013 1e kwartaal;300;5;2;3;294;44;12;32;57;95;94;5;0;15.8
1441;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2013 2e kwartaal;300;6;4;2;294;41;10;31;58;97;93;4;0;15.6
1442;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2013 3e kwartaal;300;7;4;3;293;40;7;33;53;95;100;5;0;16.0
1443;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2013 4e kwartaal;307;6;2;4;301;41;8;33;57;99;98;5;0;15.7
1444;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2013;302;6;3;3;295;41;9;32;56;97;96;5;0;15.8
1445;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2014 1e kwartaal;306;5;2;3;301;45;8;37;60;93;96;6;0;15.7
1446;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2014 2e kwartaal;299;5;4;1;294;41;8;33;61;86;100;6;0;16.0
1447;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2014 3e kwartaal;297;7;3;4;290;38;7;30;60;88;98;7;0;15.6
1448;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2014 4e kwartaal;294;8;3;5;286;36;6;30;63;87;94;6;0;15.6
1449;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2014;299;6;3;3;292;40;7;33;61;88;97;6;0;15.7
1450;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2015 1e kwartaal;289;6;2;4;283;43;9;34;54;85;93;7;0;15.8
1451;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2015 2e kwartaal;290;5;3;3;285;42;11;31;56;94;89;4;0;15.7
1452;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2015 3e kwartaal;288;6;2;4;280;44;12;32;48;97;87;5;1;15.2
1453;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2015 4e kwartaal;294;10;4;6;283;44;9;35;55;91;89;3;1;15.1
1454;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2015 ;290;7;3;4;283;43;10;33;53;92;90;5;0;15.4
