ID;Bedrijfstypen;Landbouwmethoden;Perioden;Landbouwbedrijven_1;StandaardOpbrengstSOWaarde_2;TotaalActiva_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;FinancieleVasteActiva_6;Voorraden_7;Vorderingen_8;Effecten_9;LiquideMiddelen_10;TotaalPassiva_11;TotaalEigenVermogen_12;Oudedagsreserve_13;Ondernemingsvermogen_14;Terugkeerreserve_15;TotaalVoorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;TotaalBedrijfsopbrengsten_19;NettoOmzet_20;TotaalBedrijfskosten_21;KostenGrondEnHulpstoffen_22;Personeelskosten_23;Afschrijving_24;OverigeImmaterieleEnMaterieleActiva_25;WaardeverminderingVanVlottendeActiva_26;OverigeBedrijfskosten_27;TotaalFinancieleBatenEnLasten_28;Renteopbrengsten_29;KostenVanSchulden_30;ResultaatUitGewoneBedrijfsuitoefening_31;TotaalResultaten_32;BuitengewoneBaten_33;BuitengewoneLasten_34;SaldoFiscaleWinstberekening_35
941;Geitenbedrijven;Landbouw (totaal);2016;380.0;216.8;534.8;0.9;418.8;15.7;21.4;39.7;0.9;37.4;534.8;254.3;10.7;214.3;0.0;5.4;212.7;62.4;267.1;251.9;198.4;122.5;13.7;19.1;0.0;0.0;43.0;-5.0;0.2;7.7;63.7;6.4;7.3;0.9;70.8
942;Geitenbedrijven;Landbouw (totaal);2017;402.0;237.1;594.7;2.0;477.1;18.3;22.9;40.6;0.0;33.8;594.7;283.1;11.9;233.6;0.0;4.2;243.6;63.9;267.2;253.5;210.1;131.2;12.9;21.8;-0.5;0.0;44.8;-4.1;0.3;7.5;53.0;9.2;10.1;0.8;62.5
943;Geitenbedrijven;Landbouw (totaal);2018;406.0;267.3;628.9;3.3;508.1;20.5;23.3;42.8;0.0;30.8;628.9;305.6;13.2;251.5;0.0;4.3;253.7;65.4;267.8;253.3;222.3;140.3;14.1;21.8;0.0;0.1;45.9;-4.5;0.2;7.2;41.1;6.9;7.7;0.8;48.3
944;Geitenbedrijven;Landbouw (totaal);2019;407.0;279.5;673.1;3.6;538.6;20.6;25.8;46.3;0.0;38.2;673.1;340.3;14.3;290.1;0.0;4.2;256.5;72.1;310.7;297.8;248.4;160.8;15.3;24.4;0.1;0.0;47.7;-5.0;0.2;7.6;57.3;3.5;4.9;1.3;60.8
945;Geitenbedrijven;Landbouw (totaal);2020;411.0;303.6;712.4;2.8;568.3;17.1;24.7;48.7;0.0;50.9;712.4;363.7;14.6;306.6;0.0;3.9;271.2;73.6;334.1;319.2;265.0;166.8;19.0;27.1;-0.5;0.0;52.6;-5.1;0.2;7.2;63.9;6.5;8.0;1.5;70.8
946;Geitenbedrijven;Landbouw (totaal);2021;433.0;308.8;786.5;4.2;631.3;19.7;31.3;55.1;0.0;44.8;786.5;402.4;16.2;334.5;0.0;4.0;296.4;83.5;375.3;356.0;305.0;193.3;22.5;27.5;0.0;0.0;61.8;-5.2;0.2;7.5;65.1;4.8;5.6;0.8;70.3
947;Geitenbedrijven;Landbouw (totaal);2022;437.0;313.1;783.1;3.2;627.3;20.3;31.0;56.3;0.0;45.0;783.1;408.6;15.7;335.7;0.0;4.0;284.2;86.3;367.3;353.0;315.1;212.9;20.8;25.7;-0.5;0.0;61.4;-6.9;0.1;7.7;45.3;10.2;10.7;0.5;55.8
948;Geitenbedrijven;Biologische landbouw (totaal);2011;50.0;8.1;40.1;0.0;29.8;0.1;1.5;7.3;0.0;1.5;40.1;11.0;0.8;7.6;0.0;0.8;24.3;4.1;16.0;15.0;13.2;7.7;0.8;1.7;0.0;0.0;3.1;-0.8;0.0;1.0;2.0;0.2;0.3;0.0;2.2
949;Geitenbedrijven;Biologische landbouw (totaal);2012;53.0;9.1;43.4;0.0;37.3;0.2;2.1;2.2;0.0;1.5;43.4;11.1;0.7;8.3;0.0;0.1;28.0;4.2;17.2;16.2;14.8;9.1;0.8;1.6;0.0;0.0;3.4;-1.1;0.0;1.1;1.3;1.6;1.7;0.1;2.8
950;Geitenbedrijven;Biologische landbouw (totaal);2013;54.0;10.2;44.5;0.0;38.5;0.6;2.0;2.2;0.0;1.1;44.5;12.2;0.7;11.4;0.0;0.1;27.8;4.3;20.4;18.5;16.0;9.6;1.0;1.7;-0.1;0.0;3.8;-1.1;0.0;1.2;3.3;0.1;0.1;0.0;3.4
951;Geitenbedrijven;Biologische landbouw (totaal);2014;51.0;9.5;43.7;0.0;37.5;0.9;1.4;2.6;0.0;1.2;43.7;14.5;0.8;13.6;0.0;0.0;25.2;4.0;18.3;17.2;14.2;8.3;0.8;1.7;0.0;0.0;3.4;-0.9;0.0;1.0;3.3;1.4;1.5;0.1;4.7
952;Geitenbedrijven;Biologische landbouw (totaal);2015;50.0;10.8;49.0;0.0;41.7;1.0;1.8;3.1;0.0;1.3;49.0;19.6;0.8;18.6;0.0;0.1;25.7;3.6;21.6;19.6;15.2;9.0;0.6;1.9;0.0;0.0;3.8;-0.8;0.0;0.9;5.6;1.1;1.1;0.0;6.7
953;Geitenbedrijven;Biologische landbouw (totaal);2016;54.0;19.5;61.5;0.0;49.9;1.4;2.9;5.0;0.0;2.3;61.5;23.6;0.8;22.4;0.0;0.2;32.2;5.5;31.2;30.0;23.3;13.7;2.2;2.2;0.0;0.0;5.1;-0.8;0.0;1.1;7.1;0.3;0.4;0.1;7.3
954;Geitenbedrijven;Biologische landbouw (totaal);2017;64.0;22.3;86.7;0.1;71.6;1.5;3.9;5.7;0.0;3.9;86.7;33.0;1.3;31.0;0.0;0.3;45.3;8.2;40.0;37.6;31.9;18.7;2.9;3.4;0.0;0.0;6.9;-1.2;0.0;1.3;6.9;0.7;0.8;0.0;7.6
955;Geitenbedrijven;Biologische landbouw (totaal);2018;77.0;30.4;96.2;0.1;80.3;2.5;4.5;5.3;0.0;3.5;96.2;37.0;1.5;31.7;0.0;0.3;50.7;8.2;42.8;40.3;35.4;21.3;2.7;3.4;0.0;0.0;7.9;-1.5;0.0;1.4;5.9;2.1;2.2;0.1;8.1
956;Geitenbedrijven;Biologische landbouw (totaal);2019;71.0;30.1;97.1;0.5;80.9;0.8;4.6;6.3;0.0;4.0;97.1;38.6;1.8;35.2;0.0;0.5;50.5;7.5;44.8;42.7;36.4;21.4;2.9;3.8;0.0;0.0;8.5;-1.5;0.0;1.5;6.8;0.2;0.3;0.1;7.1
957;Geitenbedrijven;Biologische landbouw (totaal);2020;68.0;32.7;101.4;0.7;83.7;0.6;4.2;6.7;0.0;5.5;101.4;41.5;1.8;38.4;0.0;0.5;51.8;7.6;46.4;43.8;36.6;21.7;3.0;3.7;-0.5;0.0;8.7;-1.3;0.0;1.4;8.5;0.2;0.2;0.1;8.6
958;Geitenbedrijven;Biologische landbouw (totaal);2021;67.0;32.4;121.0;0.5;99.5;2.2;5.2;7.2;0.0;6.3;121.0;55.3;2.4;50.4;0.0;0.5;56.9;8.3;53.1;49.5;42.0;24.8;3.8;3.9;0.0;0.0;9.5;-1.4;0.0;1.4;9.7;0.1;0.2;0.1;9.8
959;Geitenbedrijven;Biologische landbouw (totaal);2022;63.0;31.1;121.5;0.1;102.9;1.5;5.4;7.3;0.0;4.3;121.5;56.9;2.3;49.9;0.0;0.6;54.7;9.3;47.6;44.6;40.6;25.6;3.0;3.4;0.0;0.0;9.0;-1.5;0.0;1.4;5.4;5.4;5.5;0.0;10.9
960;Geitenbedrijven;Gangbare landbouw;2011;309.0;79.2;232.2;1.1;187.2;6.8;11.9;16.5;0.2;8.5;232.2;54.6;5.0;42.8;0.1;3.5;147.4;26.6;95.5;87.5;89.4;57.7;2.5;9.1;0.0;0.0;20.0;-6.7;0.2;7.1;-0.6;8.5;9.5;1.0;7.9
961;Geitenbedrijven;Gangbare landbouw;2012;303.0;89.5;241.2;0.4;195.7;5.3;15.5;16.0;0.1;8.1;241.2;57.0;4.7;48.0;0.1;1.5;152.4;30.2;120.0;111.4;99.6;65.5;3.9;9.0;0.0;0.0;21.3;-6.6;0.3;6.9;13.7;6.1;7.3;1.1;19.8
962;Geitenbedrijven;Gangbare landbouw;2013;308.0;93.7;271.4;0.5;216.7;6.8;15.5;20.8;0.0;11.0;271.4;92.5;5.5;81.3;0.1;2.1;147.0;29.8;146.8;138.4;113.8;75.3;4.1;11.4;-0.1;0.0;23.0;-5.9;0.2;6.4;27.0;8.7;9.3;0.5;35.9
963;Geitenbedrijven;Gangbare landbouw;2014;296.0;99.0;304.6;0.6;236.9;6.6;12.0;30.2;0.0;18.3;304.6;128.3;7.1;117.3;0.1;1.9;143.4;31.0;177.0;168.5;123.1;78.8;4.8;12.1;0.1;0.0;27.3;-5.6;0.1;6.1;48.4;8.7;9.7;1.0;57.4
964;Geitenbedrijven;Gangbare landbouw;2015;323.0;109.0;381.0;0.7;299.0;10.5;13.4;32.7;0.0;24.7;381.0;187.1;8.0;164.0;0.0;3.1;152.8;38.0;211.0;193.7;144.3;88.8;6.7;16.5;0.0;0.0;32.3;-4.0;0.2;6.1;62.6;13.3;15.5;2.2;76.5
965;Geitenbedrijven;Gangbare landbouw;2016;326.0;197.3;473.3;0.9;368.9;14.3;18.5;34.7;0.9;35.1;473.3;230.7;9.9;191.9;0.0;5.2;180.5;56.9;235.9;221.9;175.1;108.8;11.5;16.9;0.0;0.0;37.9;-4.2;0.2;6.6;56.6;6.1;6.9;0.8;63.5
966;Geitenbedrijven;Gangbare landbouw;2017;338.0;214.8;508.0;1.9;405.5;16.8;19.0;34.9;0.0;29.9;508.0;250.1;10.6;202.6;0.0;3.9;198.3;55.7;227.2;215.9;178.2;112.5;10.0;18.4;-0.5;0.0;37.9;-2.9;0.3;6.2;46.1;8.5;9.3;0.8;54.9
967;Geitenbedrijven;Gangbare landbouw;2018;329.0;236.9;532.7;3.2;427.8;18.0;18.8;37.5;0.0;27.3;532.7;268.6;11.7;219.8;0.0;4.0;203.0;57.2;225.0;213.0;186.9;119.0;11.4;18.4;0.0;0.1;38.0;-3.0;0.2;5.8;35.2;4.8;5.5;0.7;40.2
968;Geitenbedrijven;Gangbare landbouw;2019;336.0;249.3;576.0;3.1;457.6;19.8;21.3;40.0;0.0;34.2;576.0;301.7;12.5;254.9;0.0;3.7;206.1;64.6;265.9;255.1;211.9;139.5;12.4;20.7;0.1;0.0;39.3;-3.5;0.2;6.2;50.4;3.3;4.6;1.3;53.7
969;Geitenbedrijven;Gangbare landbouw;2020;343.0;270.9;611.0;2.0;484.6;16.5;20.5;41.9;0.0;45.4;611.0;322.3;12.8;268.2;0.0;3.4;219.4;66.0;287.7;275.3;228.4;145.1;16.0;23.3;0.0;0.0;44.0;-3.8;0.2;5.8;55.4;6.4;7.8;1.4;62.2
970;Geitenbedrijven;Gangbare landbouw;2021;366.0;276.4;665.5;3.7;531.8;17.5;26.0;47.9;0.0;38.5;665.5;347.1;13.8;284.1;0.0;3.5;239.6;75.3;322.3;306.5;263.0;168.5;18.7;23.6;0.0;0.0;52.3;-3.8;0.2;6.1;55.4;4.7;5.4;0.7;60.5
971;Geitenbedrijven;Gangbare landbouw;2022;374.0;282.0;661.6;3.1;524.5;18.7;25.7;48.9;0.0;40.7;661.6;351.7;13.4;285.9;0.0;3.4;229.5;77.0;319.7;308.5;274.6;187.3;17.9;22.2;-0.5;0.0;52.4;-5.3;0.1;6.2;39.9;4.8;5.2;0.4;44.9
972;Paard- en ponybedrijven;Landbouw (totaal);2011;4270.0;58.2;1698.5;7.6;1209.6;84.4;118.5;157.4;6.6;114.3;1698.5;574.5;48.7;431.2;-0.6;37.4;733.3;353.9;760.1;717.4;689.5;353.5;82.4;58.6;0.1;2.7;192.2;-34.2;1.6;32.4;36.3;40.9;52.2;11.4;81.5
973;Paard- en ponybedrijven;Landbouw (totaal);2012;4226.0;57.4;1740.9;4.9;1274.6;94.9;115.0;147.5;3.7;100.3;1740.9;632.2;49.6;491.9;-0.4;35.6;735.5;338.1;736.7;689.0;643.0;321.6;80.3;54.9;-3.4;0.1;189.5;-33.9;1.5;32.1;59.8;30.2;37.0;6.8;97.2
974;Paard- en ponybedrijven;Landbouw (totaal);2013;3857.0;58.7;1702.0;6.2;1242.3;81.7;123.2;135.1;4.3;109.3;1702.0;597.0;44.1;471.0;-0.1;36.0;704.4;364.7;673.3;634.2;600.9;276.9;86.7;53.6;-1.9;0.9;184.7;-33.9;1.3;28.5;38.5;22.9;30.4;7.5;65.3
975;Paard- en ponybedrijven;Landbouw (totaal);2014;3649.0;56.7;1721.5;4.5;1195.4;108.1;132.0;150.4;5.9;125.4;1721.5;675.0;40.1;496.5;0.0;39.6;667.6;339.3;695.0;655.3;614.7;290.4;90.8;50.3;3.8;0.1;179.3;-30.5;1.3;26.5;49.8;32.7;39.2;6.5;93.3
976;Paard- en ponybedrijven;Landbouw (totaal);2015;3158.0;52.4;1665.4;4.5;1164.5;115.3;118.8;119.3;6.7;136.3;1665.4;666.6;39.4;514.1;-0.1;33.4;635.1;330.5;655.2;624.9;567.3;269.2;85.8;47.3;-3.6;0.4;168.3;-28.2;0.9;23.0;59.6;24.9;31.2;6.2;109.7
977;Paard- en ponybedrijven;Landbouw (totaal);2016;1512.0;34.5;1002.8;2.9;718.4;65.8;65.5;73.3;3.2;73.7;1002.8;499.5;19.7;347.7;0.7;14.0;334.9;153.6;332.4;309.9;298.8;147.6;38.2;26.5;2.1;-1.0;85.5;-13.5;0.2;12.9;20.1;17.8;20.7;2.8;42.5
978;Paard- en ponybedrijven;Landbouw (totaal);2017;1577.0;35.8;1090.8;1.8;779.6;79.3;70.3;81.6;1.9;76.4;1090.8;564.0;19.8;403.6;2.5;13.0;337.8;173.5;369.0;342.8;327.9;173.4;35.9;27.3;0.2;0.3;90.9;-12.1;0.3;11.0;28.8;19.1;22.4;3.3;55.5
979;Paard- en ponybedrijven;Landbouw (totaal);2018;1662.0;36.4;1081.9;2.1;765.9;75.7;79.9;76.9;2.4;79.0;1081.9;585.9;17.9;402.6;2.6;10.7;340.9;141.7;389.4;363.9;354.2;189.7;40.4;29.7;-0.5;0.3;94.6;-11.3;0.4;10.3;23.9;16.9;21.9;4.9;48.6
980;Paard- en ponybedrijven;Landbouw (totaal);2019;1692.0;37.5;1069.3;0.8;783.9;43.8;80.4;70.4;0.5;89.4;1069.3;549.0;15.5;404.0;2.5;12.2;353.8;151.8;402.8;379.4;379.8;196.0;46.4;33.2;6.3;0.1;97.9;-11.5;0.3;10.0;11.5;26.3;29.0;2.6;40.6
981;Paard- en ponybedrijven;Landbouw (totaal);2020;1789.0;38.2;1169.8;1.0;864.3;55.3;78.7;76.0;2.9;91.7;1169.8;657.1;16.3;494.4;2.8;12.0;358.4;139.5;401.5;374.2;370.3;189.8;46.5;33.4;0.8;0.0;99.8;-10.4;0.4;9.8;20.9;16.4;18.5;2.2;40.8
982;Paard- en ponybedrijven;Landbouw (totaal);2021;1881.0;40.5;1344.6;1.9;957.4;99.4;88.2;83.9;0.9;112.9;1344.6;766.5;18.3;556.7;2.8;12.8;402.4;160.1;479.9;444.9;433.6;230.2;52.7;36.2;-0.7;0.1;115.1;-10.9;0.3;10.5;35.3;28.2;32.9;4.7;79.0
983;Paard- en ponybedrijven;Landbouw (totaal);2022;;;;;;;;;;;;;0.0;;0.0;;;0.0;;;;;;;;;;;;0.0;;;;;
984;Paard- en ponybedrijven;Biologische landbouw (totaal);2011;9.0;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
985;Paard- en ponybedrijven;Biologische landbouw (totaal);2012;14.0;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
986;Paard- en ponybedrijven;Biologische landbouw (totaal);2013;10.0;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987;Paard- en ponybedrijven;Biologische landbouw (totaal);2014;6.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
988;Paard- en ponybedrijven;Biologische landbouw (totaal);2015;6.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
989;Paard- en ponybedrijven;Biologische landbouw (totaal);2016;5.0;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
990;Paard- en ponybedrijven;Biologische landbouw (totaal);2017;7.0;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
991;Paard- en ponybedrijven;Biologische landbouw (totaal);2018;9.0;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
992;Paard- en ponybedrijven;Biologische landbouw (totaal);2019;3.0;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
993;Paard- en ponybedrijven;Biologische landbouw (totaal);2020;4.0;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
994;Paard- en ponybedrijven;Biologische landbouw (totaal);2021;3.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
995;Paard- en ponybedrijven;Biologische landbouw (totaal);2022;;;;;;;;;;;;;0.0;;0.0;;;0.0;;;;;;;;;;;;0.0;;;;;
996;Paard- en ponybedrijven;Gangbare landbouw;2011;4261.0;58.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
997;Paard- en ponybedrijven;Gangbare landbouw;2012;4212.0;57.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
998;Paard- en ponybedrijven;Gangbare landbouw;2013;3847.0;58.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
999;Paard- en ponybedrijven;Gangbare landbouw;2014;3643.0;56.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1000;Paard- en ponybedrijven;Gangbare landbouw;2015;3152.0;52.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1001;Paard- en ponybedrijven;Gangbare landbouw;2016;1507.0;34.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002;Paard- en ponybedrijven;Gangbare landbouw;2017;1570.0;35.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1003;Paard- en ponybedrijven;Gangbare landbouw;2018;1653.0;36.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1004;Paard- en ponybedrijven;Gangbare landbouw;2019;1689.0;37.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1005;Paard- en ponybedrijven;Gangbare landbouw;2020;1785.0;37.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1006;Paard- en ponybedrijven;Gangbare landbouw;2021;1878.0;40.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1007;Paard- en ponybedrijven;Gangbare landbouw;2022;;;;;;;;;;;;;0.0;;0.0;;;0.0;;;;;;;;;;;;0.0;;;;;
1008;Graasdierbedr. met vooral voedergewassen;Landbouw (totaal);2011;438.0;7.8;282.6;2.4;213.9;20.2;7.4;19.0;0.5;19.2;282.6;151.2;10.4;106.4;0.0;3.3;105.1;22.8;93.4;79.1;79.8;50.9;3.6;6.8;0.3;-0.5;18.6;-4.3;0.3;4.5;9.4;30.2;31.0;0.8;39.3
1009;Graasdierbedr. met vooral voedergewassen;Landbouw (totaal);2012;510.0;8.5;306.1;1.3;237.1;18.1;7.3;19.7;0.6;22.0;306.1;187.3;10.2;159.2;0.0;5.2;88.6;25.1;98.5;82.7;79.2;48.4;5.2;6.3;-0.2;-0.2;19.5;-3.4;0.4;4.3;16.0;26.2;28.5;2.3;42.2
1010;Graasdierbedr. met vooral voedergewassen;Landbouw (totaal);2013;896.0;21.5;567.0;1.1;398.0;48.7;10.3;78.1;0.4;30.2;567.0;326.8;17.1;249.0;0.0;30.0;145.4;64.8;134.4;116.4;110.4;57.3;11.8;9.9;-0.5;0.0;31.9;-3.0;0.3;5.3;21.0;17.9;20.9;3.0;39.0
1011;Graasdierbedr. met vooral voedergewassen;Landbouw (totaal);2014;838.0;20.6;562.1;0.5;408.0;55.3;9.7;60.3;0.1;28.1;562.1;345.5;17.5;258.1;0.0;30.3;124.5;61.9;134.3;117.8;115.6;63.3;9.1;9.6;1.4;1.0;31.2;-3.2;0.2;4.8;15.4;21.5;22.9;1.5;37.8
1012;Graasdierbedr. met vooral voedergewassen;Landbouw (totaal);2015;751.0;19.6;490.3;1.0;359.1;49.7;6.2;43.3;0.0;30.9;490.3;316.6;14.3;230.7;0.0;28.7;108.5;36.4;117.9;97.5;84.1;43.2;6.7;7.7;0.1;0.0;26.4;-2.6;0.5;3.7;31.2;23.9;30.6;6.7;55.7
1013;Graasdierbedr. met vooral voedergewassen;Landbouw (totaal);2016;562.0;14.8;363.0;0.9;289.3;21.5;7.7;15.0;1.1;27.3;363.0;230.0;12.3;198.4;0.0;5.8;96.6;30.6;98.7;85.6;77.7;48.8;4.6;6.4;-2.8;0.0;20.6;-3.5;0.3;3.8;17.5;11.3;13.4;2.1;29.7
1014;Graasdierbedr. met vooral voedergewassen;Landbouw (totaal);2017;544.0;12.8;290.5;0.3;234.1;5.6;6.9;14.1;4.5;24.8;290.5;204.4;11.4;178.2;0.1;4.2;66.3;15.4;90.1;75.2;69.1;35.2;9.1;5.6;0.0;0.0;19.2;-1.6;0.1;2.2;19.3;10.3;11.9;1.6;29.6
1015;Graasdierbedr. met vooral voedergewassen;Landbouw (totaal);2018;578.0;14.6;420.0;4.5;333.9;15.5;4.7;21.0;0.6;39.8;420.0;309.4;10.6;270.3;0.0;5.2;81.3;24.2;98.8;80.9;76.3;37.6;8.2;8.8;-1.9;0.0;23.6;-2.6;0.1;2.6;20.0;23.8;25.0;1.2;43.9
1016;Graasdierbedr. met vooral voedergewassen;Landbouw (totaal);2019;592.0;14.7;452.7;1.7;369.0;13.9;7.1;22.7;0.2;38.2;452.7;334.7;11.8;298.6;0.0;5.2;85.3;27.5;103.8;88.0;85.8;40.8;10.1;9.5;0.1;0.0;25.2;-2.0;0.1;2.6;16.0;16.4;18.5;2.1;32.0
1017;Graasdierbedr. met vooral voedergewassen;Landbouw (totaal);2020;560.0;13.4;402.1;3.0;317.1;9.1;4.2;21.0;1.0;46.7;402.1;303.8;11.8;269.7;0.0;5.9;71.8;20.6;85.0;72.0;69.8;28.9;9.2;7.4;0.0;0.0;24.3;-2.1;0.0;2.1;13.0;18.3;20.0;1.7;31.5
1018;Graasdierbedr. met vooral voedergewassen;Landbouw (totaal);2021;589.0;14.3;476.3;2.2;383.7;16.8;5.3;23.4;0.3;44.7;476.3;370.1;13.4;332.6;0.0;3.7;78.7;23.8;95.3;75.2;71.6;31.2;8.2;7.8;0.0;0.0;24.4;-2.0;0.2;2.4;21.8;30.9;31.3;0.4;52.8
1019;Graasdierbedr. met vooral voedergewassen;Landbouw (totaal);2022;437.0;11.2;448.7;1.2;357.3;16.7;10.9;24.2;0.1;38.3;448.7;321.0;9.1;292.5;0.0;4.5;94.4;28.7;102.7;82.4;78.7;37.7;7.9;7.0;0.0;0.0;28.2;-2.7;0.1;2.4;21.3;15.2;16.7;1.5;36.6
1020;Graasdierbedr. met vooral voedergewassen;Biologische landbouw (totaal);2011;7.0;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1021;Graasdierbedr. met vooral voedergewassen;Biologische landbouw (totaal);2012;3.0;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1022;Graasdierbedr. met vooral voedergewassen;Biologische landbouw (totaal);2013;9.0;1.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1023;Graasdierbedr. met vooral voedergewassen;Biologische landbouw (totaal);2014;12.0;2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1024;Graasdierbedr. met vooral voedergewassen;Biologische landbouw (totaal);2015;12.0;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1025;Graasdierbedr. met vooral voedergewassen;Biologische landbouw (totaal);2016;9.0;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1026;Graasdierbedr. met vooral voedergewassen;Biologische landbouw (totaal);2017;7.0;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1027;Graasdierbedr. met vooral voedergewassen;Biologische landbouw (totaal);2018;12.0;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1028;Graasdierbedr. met vooral voedergewassen;Biologische landbouw (totaal);2019;10.0;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1029;Graasdierbedr. met vooral voedergewassen;Biologische landbouw (totaal);2020;8.0;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1030;Graasdierbedr. met vooral voedergewassen;Biologische landbouw (totaal);2021;10.0;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1031;Graasdierbedr. met vooral voedergewassen;Biologische landbouw (totaal);2022;8.0;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1032;Graasdierbedr. met vooral voedergewassen;Gangbare landbouw;2011;431.0;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1033;Graasdierbedr. met vooral voedergewassen;Gangbare landbouw;2012;507.0;8.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1034;Graasdierbedr. met vooral voedergewassen;Gangbare landbouw;2013;887.0;19.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1035;Graasdierbedr. met vooral voedergewassen;Gangbare landbouw;2014;826.0;18.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1036;Graasdierbedr. met vooral voedergewassen;Gangbare landbouw;2015;739.0;17.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1037;Graasdierbedr. met vooral voedergewassen;Gangbare landbouw;2016;553.0;14.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1038;Graasdierbedr. met vooral voedergewassen;Gangbare landbouw;2017;537.0;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1039;Graasdierbedr. met vooral voedergewassen;Gangbare landbouw;2018;566.0;14.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1040;Graasdierbedr. met vooral voedergewassen;Gangbare landbouw;2019;582.0;14.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041;Graasdierbedr. met vooral voedergewassen;Gangbare landbouw;2020;552.0;13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1042;Graasdierbedr. met vooral voedergewassen;Gangbare landbouw;2021;579.0;13.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1043;Graasdierbedr. met vooral voedergewassen;Gangbare landbouw;2022;429.0;10.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1044;Overige graasdierbedrijven;Landbouw (totaal);2011;1927.0;49.8;656.4;4.9;454.3;29.6;29.0;74.2;1.2;63.2;656.4;305.8;29.4;262.4;0.0;16.4;220.2;114.1;571.0;545.8;513.2;356.3;60.7;22.1;-7.9;-0.1;82.2;-11.5;1.0;10.9;46.2;41.2;45.5;2.9;87.4
1045;Overige graasdierbedrijven;Landbouw (totaal);2012;1851.0;46.3;660.6;2.8;471.6;29.7;23.6;70.8;1.6;60.6;660.6;323.7;27.5;296.8;0.0;24.7;195.4;116.9;362.1;337.1;314.8;139.2;75.2;19.2;-0.2;0.0;81.5;-8.1;1.0;9.7;39.2;31.2;33.7;2.6;70.4
1046;Overige graasdierbedrijven;Landbouw (totaal);2013;1505.0;49.9;563.6;1.6;433.2;15.4;20.2;38.2;0.4;54.6;563.6;309.4;22.6;260.2;0.0;7.5;186.5;60.2;317.1;296.1;268.0;135.6;57.5;13.8;-2.6;0.0;63.9;-7.7;0.9;8.0;41.3;21.2;22.2;1.0;62.5
