ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;ArbeidspositiePartner;Perioden;WerkzameBeroepsbevolkingMetPartner_1;WerkzameBeroepsbevolkingInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzBeroepsbevPartnerInkOnbekend_6
1830;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2015;28;27.0;31.4;31.1;42.9;1.0
1831;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2016;30;28.0;33.5;33.7;47.5;2.0
1832;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2017;30;28.0;38.3;38.4;54.2;2.0
1833;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2018;32;31.0;33.7;34.6;55.9;1.0
1834;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2019;31;29.0;36.2;37.1;56.9;2.0
1835;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2020;34;;;;;
1836;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2003;129;;;;;
1837;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2004;130;;;;;
1838;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2005;132;;;;;
1839;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2006;147;;;;;
1840;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2007;150;;;;;
1841;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2008;165;;;;;
1842;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2009;168;;;;;
1843;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2010;173;;;;;
1844;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2011;163;160.0;27.0;29.4;30.8;3.0
1845;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2012;162;159.0;28.0;30.0;31.5;3.0
1846;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2013;174;168.0;30.2;32.9;32.9;6.0
1847;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2014;177;170.0;31.2;33.7;35.4;7.0
1848;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2015;193;186.0;29.9;32.2;32.6;7.0
1849;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2016;190;180.0;32.7;35.4;36.8;11.0
1850;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2017;215;199.0;33.7;36.0;36.9;15.0
1851;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2018;196;183.0;34.7;37.1;38.2;14.0
1852;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2019;204;190.0;36.2;37.5;38.1;14.0
1853;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2020;212;;;;;
1854;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2003;0;;;;;
1855;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2004;0;;;;;
1856;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2005;0;;;;;
1857;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2006;0;;;;;
1858;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2007;0;;;;;
1859;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2008;0;;;;;
1860;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2009;0;;;;;
1861;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2010;0;;;;;
1862;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2011;0;0.0;;;;0.0
1863;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2012;0;0.0;;;;0.0
1864;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2013;0;0.0;;;;0.0
1865;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2014;0;0.0;;;;0.0
1866;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2015;0;0.0;;;;0.0
1867;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2016;0;0.0;;;;0.0
1868;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2017;0;0.0;;;;0.0
1869;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2018;0;0.0;;;;0.0
1870;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2019;0;0.0;;;;0.0
1871;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2020;0;;;;;
1872;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2003;0;;;;;
1873;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2004;0;;;;;
1874;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2005;1;;;;;
1875;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2006;0;;;;;
1876;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2007;1;;;;;
1877;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2008;0;;;;;
1878;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2009;0;;;;;
1879;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2010;0;;;;;
1880;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2011;0;0.0;;;;0.0
1881;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2012;0;0.0;;;;0.0
1882;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2013;0;0.0;;;;0.0
1883;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2014;0;0.0;;;;0.0
1884;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2015;0;0.0;;;;0.0
1885;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2016;0;0.0;;;;0.0
1886;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2017;0;0.0;;;;0.0
1887;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2018;0;0.0;;;;0.0
1888;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2019;0;0.0;;;;0.0
1889;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2020;0;;;;;
1890;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2003;0;;;;;
1891;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2004;0;;;;;
1892;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2005;1;;;;;
1893;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2006;0;;;;;
1894;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2007;1;;;;;
1895;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2008;0;;;;;
1896;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2009;0;;;;;
1897;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2010;0;;;;;
1898;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2011;0;0.0;;;;0.0
1899;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2012;0;0.0;;;;0.0
1900;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2013;0;0.0;;;;0.0
1901;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2014;0;0.0;;;;0.0
1902;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2015;0;0.0;;;;0.0
1903;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2016;0;0.0;;;;0.0
1904;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2017;0;0.0;;;;0.0
1905;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2018;0;0.0;;;;0.0
1906;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2019;0;0.0;;;;0.0
1907;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2020;0;;;;;
1908;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2003;0;;;;;
1909;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2004;0;;;;;
1910;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2005;0;;;;;
1911;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2006;0;;;;;
1912;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2007;1;;;;;
1913;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2008;0;;;;;
1914;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2009;0;;;;;
1915;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2010;0;;;;;
1916;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2011;0;0.0;;;;0.0
1917;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2012;0;0.0;;;;0.0
1918;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2013;0;0.0;;;;0.0
1919;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2014;0;0.0;;;;0.0
1920;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2015;0;0.0;;;;0.0
1921;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2016;0;0.0;;;;0.0
1922;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2017;0;0.0;;;;0.0
1923;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2018;0;0.0;;;;0.0
1924;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2019;0;0.0;;;;0.0
1925;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2020;0;;;;;
1926;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2003;0;;;;;
1927;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2004;0;;;;;
1928;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2005;0;;;;;
1929;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2006;0;;;;;
1930;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2007;0;;;;;
1931;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2008;0;;;;;
1932;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2009;0;;;;;
1933;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2010;0;;;;;
1934;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2011;0;0.0;;;;0.0
1935;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2012;0;0.0;;;;0.0
1936;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2013;0;0.0;;;;0.0
1937;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2014;0;0.0;;;;0.0
1938;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2015;0;0.0;;;;0.0
1939;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2016;0;0.0;;;;0.0
1940;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2017;0;0.0;;;;0.0
1941;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2018;0;0.0;;;;0.0
1942;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2019;0;0.0;;;;0.0
1943;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2020;0;;;;;
1944;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2003;0;;;;;
1945;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2004;0;;;;;
1946;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2005;0;;;;;
1947;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2006;0;;;;;
1948;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2007;0;;;;;
1949;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2008;0;;;;;
1950;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2009;0;;;;;
1951;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2010;0;;;;;
1952;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2011;0;0.0;;;;0.0
1953;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2012;0;0.0;;;;0.0
1954;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2013;0;0.0;;;;0.0
1955;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2014;0;0.0;;;;0.0
1956;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2015;0;0.0;;;;0.0
1957;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2016;0;0.0;;;;0.0
1958;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2017;0;0.0;;;;0.0
1959;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2018;0;0.0;;;;0.0
1960;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2019;0;0.0;;;;0.0
1961;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2020;0;;;;;
1962;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2003;0;;;;;
1963;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2004;0;;;;;
1964;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2005;0;;;;;
1965;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2006;0;;;;;
1966;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2007;0;;;;;
1967;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2008;0;;;;;
1968;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2009;0;;;;;
1969;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2010;0;;;;;
1970;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2011;0;0.0;;;;0.0
1971;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2012;0;0.0;;;;0.0
1972;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2013;0;0.0;;;;0.0
1973;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2014;0;0.0;;;;0.0
1974;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2015;0;0.0;;;;0.0
1975;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2016;0;0.0;;;;0.0
1976;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2017;0;0.0;;;;0.0
1977;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2018;0;0.0;;;;0.0
1978;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2019;0;0.0;;;;0.0
1979;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2020;0;;;;;
1980;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2003;0;;;;;
1981;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2004;0;;;;;
1982;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2005;0;;;;;
1983;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2006;0;;;;;
1984;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2007;0;;;;;
1985;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2008;0;;;;;
1986;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2009;0;;;;;
1987;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2010;0;;;;;
1988;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2011;0;0.0;;;;0.0
1989;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2012;0;0.0;;;;0.0
1990;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2013;0;0.0;;;;0.0
1991;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2014;0;0.0;;;;0.0
1992;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2015;0;0.0;;;;0.0
1993;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2016;0;0.0;;;;0.0
