ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
2981;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2014 1e kwartaal;64;53;45;42;33;9;4;3;1;0;0;19;4;2;2;15;7;9;26;8;14.6;11;83.1;71.0
2982;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2014 2e kwartaal;64;50;45;40;32;7;5;4;1;0;0;19;3;1;2;17;8;9;26;5;10.5;14;78.6;70.4
2983;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2014 3e kwartaal;62;49;45;39;32;7;6;5;1;0;0;17;3;2;2;14;6;8;28;4;8.6;12;80.1;73.1
2984;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2014 4e kwartaal;60;48;45;39;32;8;5;4;1;0;0;17;4;2;2;13;4;9;28;4;7.8;12;80.6;74.4
2985;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2014;62;50;45;40;32;8;5;4;1;0;0;18;3;1;2;15;6;9;27;5;10.5;12;80.6;72.2
2986;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2015 1e kwartaal;55;43;37;32;27;6;5;3;1;0;0;14;4;2;2;10;4;6;23;6;14.8;12;78.7;67.1
2987;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2015 2e kwartaal;54;44;40;34;28;6;6;4;1;0;0;15;4;2;2;11;5;7;24;4;9.4;10;80.8;73.2
2988;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2015 3e kwartaal;56;47;41;35;24;11;6;4;1;1;0;16;6;3;3;10;3;7;25;6;13.2;9;84.5;73.3
2989;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2015 4e kwartaal;57;48;41;37;27;10;5;3;1;0;0;16;6;2;4;9;3;7;26;6;13.1;9;83.8;72.8
2990;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2015 ;55;45;40;35;26;8;5;4;1;0;0;15;5;2;3;10;4;7;24;6;12.6;10;82.0;71.6
2991;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2016 1e kwartaal;62;53;45;39;28;11;6;4;2;1;0;19;7;4;3;12;4;8;26;8;14.9;9;85.6;72.8
2992;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2016 2e kwartaal;62;51;45;38;29;9;7;5;2;0;0;17;5;3;2;12;5;7;27;7;13.0;11;82.3;71.6
2993;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2016 3e kwartaal;58;48;40;32;25;7;8;6;2;0;0;15;3;0;3;12;5;7;26;8;16.0;10;82.2;69.0
2994;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2016 4e kwartaal;62;49;44;37;29;8;7;5;2;1;0;16;3;2;2;13;6;7;29;5;10.0;12;79.8;71.8
2995;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2016;61;50;44;36;28;9;7;5;2;1;0;17;5;2;2;12;5;7;27;7;13.5;11;82.5;71.4
2996;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2017 1e kwartaal;58;48;44;37;30;7;7;5;1;0;0;16;4;1;3;12;4;8;28;4;8.3;10;82.6;75.7
2997;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2017 2e kwartaal;55;44;39;32;23;9;8;7;1;0;0;14;4;1;2;11;4;7;25;5;10.6;11;79.4;71.0
2998;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2017 3e kwartaal;54;44;40;35;27;8;6;5;1;0;0;14;4;1;3;11;4;7;26;4;8.6;10;81.6;74.6
2999;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2017 4e kwartaal;55;44;40;33;24;10;6;5;1;0;0;17;3;1;3;14;5;9;22;4;9.1;11;79.9;72.6
3000;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2017;55;45;41;34;26;8;7;5;1;0;0;16;4;1;3;12;4;8;25;4;9.1;11;80.9;73.5
3001;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2018 1e kwartaal;57;48;45;40;28;12;5;4;1;0;0;18;4;2;2;14;5;9;27;3;5.6;10;83.4;78.7
3002;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2018 2e kwartaal;55;47;44;38;25;12;7;5;2;0;0;16;4;2;3;12;4;8;29;3;5.7;8;85.4;80.5
3003;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2018 3e kwartaal;57;50;46;40;29;11;6;4;2;0;0;18;4;1;2;14;5;9;28;4;7.9;8;86.6;79.7
3004;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2018 4e kwartaal;55;48;47;40;30;11;6;6;0;0;0;21;4;1;3;17;6;11;26;2;3.4;7;87.4;84.5
3005;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2018;56;48;45;39;28;12;6;5;1;0;0;18;4;2;2;14;5;9;27;3;5.7;8;85.7;80.8
3006;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2019 1e kwartaal;61;53;50;44;35;9;6;5;1;0;0;23;3;0;3;20;6;14;27;3;6.4;8;87.3;81.7
3007;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2019 2e kwartaal;59;50;47;42;31;11;5;5;0;0;0;19;3;1;2;16;6;10;28;3;6.6;9;85.4;79.8
3008;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2019 3e kwartaal;61;53;51;43;34;9;8;8;0;0;0;21;3;2;1;18;7;11;30;2;3.5;8;86.6;83.5
3009;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2019 4e kwartaal;60;53;50;42;34;9;8;8;0;0;0;19;2;1;1;17;7;10;31;3;5.8;7;88.5;83.4
3010;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2019;60;52;49;43;33;9;7;6;0;0;0;21;3;1;2;18;7;11;29;3;5.6;8;87.0;82.1
3011;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2020 1e kwartaal;57;47;45;39;31;8;7;6;1;0;0;19;3;2;1;16;7;9;26;2;4.5;10;83.3;79.6
3012;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2020 2e kwartaal;55;48;46;39;29;10;7;6;1;0;0;21;4;2;2;17;8;9;25;2;4.7;7;87.3;83.2
3013;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2020 3e kwartaal;54;49;46;38;26;12;8;6;1;0;0;16;2;1;1;14;4;9;30;3;6.4;5;91.1;85.3
3014;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2020 4e kwartaal;52;45;42;35;24;10;7;6;1;0;0;14;1;0;1;13;4;9;28;3;7.6;6;87.8;81.1
3015;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2020;54;47;45;37;27;10;7;6;1;0;0;17;2;1;1;15;6;9;27;3;5.8;7;87.3;82.2
3016;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2021 1e kwartaal;62;50;46;41;34;6;5;3;2;0;0;14;1;0;1;14;5;9;31;5;9.1;12;80.9;73.5
3017;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2021 2e kwartaal;63;52;50;43;34;9;7;5;2;0;0;14;1;0;1;13;5;8;36;3;5.0;11;82.7;78.6
3018;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2021 3e kwartaal;57;44;42;36;30;6;6;3;2;0;0;14;0;0;0;13;5;9;28;2;4.1;13;76.7;73.5
3019;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2021 4e kwartaal;58;45;45;38;32;6;6;5;2;0;0;16;1;0;1;15;7;8;29;0;0.5;13;77.0;76.7
3020;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2021;60;48;45;40;33;7;6;4;2;0;0;14;1;0;1;14;5;8;31;2;4.8;12;79.4;75.6
3021;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2022 1e kwartaal;57;45;44;37;31;6;7;6;1;0;0;17;1;0;1;15;6;9;27;1;2.5;12;78.4;76.4
3022;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2022 2e kwartaal;57;45;43;33;25;8;10;7;3;0;0;15;1;1;0;14;4;10;28;1;3.3;12;78.5;75.9
3023;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2022 3e kwartaal;60;46;45;33;26;7;11;8;3;0;0;15;2;1;1;13;4;9;30;1;2.9;14;76.2;74.0
3024;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2013 1e kwartaal;17;14;13;10;6;5;2;2;1;0;0;6;1;0;1;5;2;3;6;2;;3;;
3025;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2013 2e kwartaal;18;16;14;12;8;4;2;1;1;0;0;6;1;0;1;5;2;3;8;2;;2;;
3026;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2013 3e kwartaal;16;15;13;12;8;4;1;1;0;0;0;5;1;0;1;4;2;2;8;2;;1;;
3027;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2013 4e kwartaal;16;14;13;12;8;4;2;1;0;0;0;6;2;1;1;5;3;2;7;1;;2;;
3028;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2013;17;15;13;12;7;4;2;1;0;0;0;6;1;0;1;5;2;3;7;2;;2;87.7;78.0
3029;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2014 1e kwartaal;17;14;13;11;8;3;2;2;0;0;0;6;1;1;1;4;2;2;7;1;;2;;
3030;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2014 2e kwartaal;16;13;12;11;6;5;1;1;0;0;0;6;1;1;0;5;2;3;6;1;;3;;
3031;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2014 3e kwartaal;13;10;8;7;6;1;1;1;0;0;0;3;1;1;0;3;1;2;5;1;;4;;
3032;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2014 4e kwartaal;14;11;10;9;6;2;1;1;0;0;0;3;1;0;0;3;0;2;6;1;;3;;
3033;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2014;15;12;11;9;7;3;1;1;0;0;0;4;1;1;0;4;1;2;6;1;;3;80.2;71.7
3034;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2015 1e kwartaal;16;12;11;10;8;2;1;1;0;0;0;4;1;0;0;3;1;2;7;1;;4;;
3035;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2015 2e kwartaal;15;11;9;7;6;1;2;2;0;0;0;4;1;0;0;3;1;2;6;2;;3;;
3036;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2015 3e kwartaal;19;15;13;10;8;2;3;2;0;0;0;5;1;0;1;4;2;2;8;2;;4;;
3037;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2015 4e kwartaal;18;13;12;10;6;3;2;1;1;0;0;4;1;0;0;3;1;2;8;2;;5;;
3038;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2015 ;17;13;11;9;7;2;2;2;0;0;0;4;1;0;0;4;1;2;7;2;;4;77.5;67.2
3039;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2016 1e kwartaal;17;13;12;11;8;3;1;1;1;0;0;5;1;0;1;4;1;2;7;1;;3;;
3040;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2016 2e kwartaal;18;15;13;12;8;4;2;1;0;0;0;5;1;0;1;4;1;3;8;2;;3;;
3041;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2016 3e kwartaal;16;12;11;9;6;3;1;0;1;0;0;4;1;1;0;2;0;2;7;2;;3;;
3042;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2016 4e kwartaal;16;13;11;9;6;3;2;1;1;0;0;4;1;1;0;3;0;2;7;2;;3;;
3043;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2016;17;13;12;10;7;3;1;1;1;0;0;4;1;0;1;3;1;3;7;2;;3;80.6;70.4
3044;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2017 1e kwartaal;19;14;11;9;6;3;2;1;1;0;0;4;2;1;1;2;1;2;7;2;;5;;
3045;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2017 2e kwartaal;18;13;12;10;7;3;2;1;1;0;0;4;1;1;1;3;0;2;8;1;;4;;
3046;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2017 3e kwartaal;17;13;12;10;7;3;2;1;1;0;0;5;2;1;2;3;1;2;7;1;;4;;
3047;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2017 4e kwartaal;20;16;15;12;8;4;3;1;2;0;0;6;1;0;1;5;3;2;9;2;;4;;
3048;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2017;18;14;13;10;7;3;2;1;1;0;0;5;2;1;1;3;1;2;8;2;;4;76.9;68.5
3049;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2018 1e kwartaal;17;14;13;10;8;2;3;1;1;0;0;5;1;1;0;4;2;2;8;1;;4;;
3050;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2018 2e kwartaal;17;13;13;10;8;2;2;1;1;0;0;5;1;0;0;5;2;2;7;1;;4;;
3051;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2018 3e kwartaal;18;15;15;13;8;5;2;2;0;0;0;6;0;0;0;6;3;3;8;0;;3;;
3052;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2018 4e kwartaal;17;15;14;11;7;4;3;2;0;0;0;4;1;0;0;3;2;1;10;1;;2;;
3053;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2018;17;14;13;11;8;3;2;2;1;0;0;5;1;0;0;5;2;2;8;1;;3;81.0;77.0
3054;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2019 1e kwartaal;21;18;17;14;9;5;3;2;0;0;0;4;1;0;1;3;1;1;13;1;;3;;
3055;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2019 2e kwartaal;17;15;15;13;9;4;2;2;0;0;0;5;1;1;0;4;1;2;10;0;;2;;
3056;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2019 3e kwartaal;17;13;13;12;8;3;1;1;1;0;0;4;1;0;0;3;1;2;9;1;;3;;
3057;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2019 4e kwartaal;18;15;14;12;8;4;2;1;1;0;0;4;1;0;0;4;1;3;9;1;;4;;
3058;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2019;18;15;15;13;8;4;2;1;0;0;0;4;1;0;0;3;1;2;11;1;3.7;3;83.6;80.6
3059;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2020 1e kwartaal;20;16;15;13;8;5;2;2;0;0;0;6;0;0;0;6;2;4;9;1;;5;;
3060;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2020 2e kwartaal;19;14;12;10;8;2;2;2;0;0;0;5;0;0;0;5;2;2;7;2;;5;;
3061;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2020 3e kwartaal;23;19;18;15;12;3;3;2;0;0;0;8;1;1;0;8;3;4;9;2;;4;;
3062;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2020 4e kwartaal;19;16;16;14;9;4;2;2;0;0;0;9;0;0;0;9;2;6;7;1;;3;;
3063;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2020;20;16;15;13;9;4;2;2;0;0;0;7;0;0;0;7;3;4;8;1;6.7;4;80.3;74.9
3064;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2021 1e kwartaal;26;20;18;16;12;5;2;2;0;0;0;5;4;1;3;2;1;1;13;1;;6;;
3065;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2021 2e kwartaal;19;16;16;14;11;4;1;1;0;0;0;7;1;0;1;5;3;2;9;1;;2;;
3066;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2021 3e kwartaal;24;20;18;16;12;4;2;2;0;0;0;7;2;1;1;5;2;3;12;1;;4;;
3067;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2021 4e kwartaal;23;20;19;15;12;3;3;3;0;0;0;8;2;1;1;6;2;4;11;1;;3;;
3068;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2021;23;19;18;15;12;4;2;2;0;0;0;7;2;1;1;5;2;3;11;1;5.7;4;83.1;78.3
3069;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2022 1e kwartaal;23;21;20;16;13;3;4;4;0;0;0;7;3;0;2;4;1;4;13;1;;3;;
3070;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2022 2e kwartaal;18;17;16;15;12;3;1;1;0;0;0;6;2;0;1;4;1;3;11;0;;2;;
3071;Totaal mannen en vrouwen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2022 3e kwartaal;24;20;20;17;12;5;3;2;0;0;0;6;1;0;1;5;1;4;14;0;;4;;
3072;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2013 1e kwartaal;98;71;64;53;40;13;10;8;1;0;0;26;8;3;5;18;9;9;38;8;10.7;27;72.6;64.8
3073;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2013 2e kwartaal;100;73;65;56;40;16;10;7;3;0;0;26;8;3;5;17;10;8;40;8;10.8;26;73.7;65.7
3074;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2013 3e kwartaal;100;71;60;49;38;10;12;9;2;0;0;24;10;4;6;15;8;6;36;10;14.5;29;70.8;60.5
3075;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2013 4e kwartaal;98;69;58;47;35;12;11;8;3;0;0;21;9;3;6;13;6;7;36;11;16.6;29;70.3;58.7
3076;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2013;99;71;62;51;38;13;11;8;2;0;0;24;9;3;5;16;8;7;37;9;13.1;28;71.9;62.4
3077;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2014 1e kwartaal;100;75;63;51;38;13;11;8;3;0;0;28;9;5;5;18;9;10;35;12;16.6;25;75.4;62.9
3078;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2014 2e kwartaal;97;76;62;53;38;15;9;8;1;0;0;28;10;4;6;17;6;11;35;14;17.9;21;78.4;64.4
3079;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2014 3e kwartaal;96;72;59;48;36;12;11;8;2;0;0;26;10;6;4;16;7;9;34;12;17.3;24;74.8;61.9
3080;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2014 4e kwartaal;91;70;59;49;36;13;10;8;2;0;0;29;11;6;5;18;10;8;30;11;15.5;21;76.7;64.8
3081;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2014;96;73;61;50;37;13;11;8;2;0;0;27;10;5;5;17;8;9;33;12;16.8;23;76.3;63.5
3082;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2015 1e kwartaal;104;79;68;55;37;18;12;10;2;1;0;32;13;8;5;19;11;8;36;11;14.3;25;76.1;65.2
3083;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2015 2e kwartaal;98;72;62;47;34;13;15;9;4;1;0;26;13;9;4;13;7;6;35;10;13.9;27;72.7;62.6
3084;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2015 3e kwartaal;98;68;59;47;33;14;12;9;3;1;0;25;11;7;4;15;8;7;34;8;12.1;30;68.9;60.6
3085;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2015 4e kwartaal;99;73;63;48;33;15;15;10;5;0;0;27;8;5;3;19;10;9;36;10;13.2;26;73.7;64.0
3086;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2015 ;100;73;63;49;34;15;14;9;4;1;0;28;11;7;4;16;9;8;35;10;13.4;27;72.9;63.1
3087;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2016 1e kwartaal;107;79;69;52;38;14;17;12;5;0;0;28;8;5;3;20;12;9;41;10;13.1;27;74.3;64.5
3088;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2016 2e kwartaal;102;74;66;51;37;15;15;10;5;0;0;28;9;5;4;20;11;9;38;7;10.1;29;72.0;64.8
3089;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2016 3e kwartaal;102;75;69;54;40;14;15;10;4;0;0;30;9;5;4;21;11;10;39;6;8.4;27;73.2;67.1
3090;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2016 4e kwartaal;100;72;69;54;38;16;14;11;3;0;0;32;9;4;5;23;12;12;37;4;5.1;27;72.5;68.8
3091;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2016;103;75;68;53;38;15;15;11;4;0;0;30;9;5;4;21;11;10;39;7;9.3;28;73.0;66.2
3092;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2017 1e kwartaal;101;73;66;53;39;14;13;10;3;0;0;29;12;6;5;17;7;10;37;7;10.1;27;72.8;65.5
3093;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2017 2e kwartaal;99;71;65;54;41;13;11;7;3;0;0;30;14;6;7;16;9;7;35;6;8.3;29;71.1;65.2
3094;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2017 3e kwartaal;104;78;71;58;42;16;14;8;5;1;0;31;11;6;5;20;9;11;41;7;8.4;26;75.1;68.7
3095;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2017 4e kwartaal;100;77;72;58;39;19;14;9;5;1;0;30;11;5;5;19;9;10;42;5;6.3;23;77.0;72.1
3096;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2017;101;75;69;56;40;15;13;8;4;0;0;30;12;6;6;18;9;10;39;6;8.2;26;74.0;67.9
3097;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2018 1e kwartaal;103;76;68;59;40;19;8;5;3;0;0;28;8;5;3;21;10;11;40;8;10.4;27;73.5;65.9
3098;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2018 2e kwartaal;108;80;72;60;41;19;12;8;4;0;0;28;8;3;4;20;9;11;44;7;9.4;29;73.5;66.6
3099;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2018 3e kwartaal;108;76;69;54;37;17;14;10;4;1;0;25;8;3;4;17;9;9;44;7;9.7;32;70.5;63.6
3100;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2018 4e kwartaal;104;75;67;53;34;19;15;10;4;1;0;28;8;4;4;20;10;10;39;7;9.6;30;71.4;64.5
3101;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2018;106;77;69;57;38;19;12;8;4;0;0;27;8;4;4;20;9;10;42;7;9.8;29;72.2;65.2
3102;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2019 1e kwartaal;119;88;81;60;39;21;21;14;6;0;0;34;8;4;4;26;15;11;47;7;7.9;31;74.0;68.2
3103;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2019 2e kwartaal;112;79;73;55;30;25;18;13;4;1;0;32;9;4;5;23;12;11;42;6;7.1;33;70.5;65.4
3104;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2019 3e kwartaal;111;80;75;58;37;22;16;11;5;0;0;35;11;7;4;25;13;12;39;6;6.9;30;72.7;67.6
3105;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2019 4e kwartaal;112;79;74;56;37;19;17;11;6;0;0;30;11;5;6;19;9;10;44;5;5.9;33;70.1;66.0
3106;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2019;113;81;76;57;36;22;18;13;5;0;0;33;10;5;5;23;12;11;43;6;7.0;32;71.9;66.8
3107;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2020 1e kwartaal;116;85;82;64;43;21;18;11;7;0;0;35;12;7;5;23;11;12;46;3;4.0;31;73.1;70.2
3108;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2020 2e kwartaal;119;84;81;60;45;16;20;15;5;0;0;37;12;8;4;25;11;14;44;4;4.7;34;71.1;67.8
3109;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2020 3e kwartaal;123;92;83;65;47;18;18;13;5;0;0;35;11;8;3;24;11;13;48;8;9.0;31;74.7;68.0
3110;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2020 4e kwartaal;118;91;83;64;47;17;19;16;4;0;0;34;12;7;5;22;12;10;49;8;8.6;27;77.0;70.5
3111;Totaal mannen en vrouwen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2020;119;88;82;63;46;18;19;13;5;0;0;35;12;7;4;24;12;12;47;6;6.6;31;74.0;69.1
